,INFL FP Equity_DX_SI_QTY,INFL FP Equity_DX_SHORT_INTEREST_VALUE,INFL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INFL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INFL FP Equity_DX_SI_MV,INFL FP Equity_DX_DSS,INFL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INFL FP Equity_DX_SUPPLY_SI_QTY,INFL FP Equity_DX_BROKER_SI_QTY,INFL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INFL FP Equity_DX_BROKER_SI_MV_NEW_x,INFL FP Equity_DX_SUPPLY_SI_QTY_INC_x,INFL FP Equity_DX_BROKER_SI_MV_INC_x,INFL FP Equity_DX_BROKER_SI_QTY_ADD,INFL FP Equity_DX_BROKER_SI_QTY_NEW,INFL FP Equity_DX_SUPPLY_SI_MV_DEC,INFL FP Equity_DX_BROKER_SI_QTY_INC,INFL FP Equity_DX_SUPPLY_SI_QTY_DEC,INFL FP Equity_DX_BROKER_SI_MV_NEW_y,INFL FP Equity_DX_BROKER_SI_MV_INC_y,INFL FP Equity_DX_SUPPLY_SI_QTY_INC_y,INFL FP Equity_DX_BROKER_SI_MV_ADD,INFL FP Equity_DX_SUPPLY_SI_QTY_ADD,INFL FP Equity_DX_BROKER_SI_QTY_DEC,INFL FP Equity_DX_SUPPLY_SI_MV,INFL FP Equity_DX_BROKER_SI_MV_DEC,INFL FP Equity_DX_BROKER_SI_MV_RMV,INFL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INFL FP Equity_DX_UTILIZATION_QUANTITY,INFL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INFL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INFL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INFL FP Equity_DX_ACTIVE_UTILIZATION_MV,INFL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INFL FP Equity_DX_BROKER_SI_CON_RATIO,INFL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INFL FP Equity_DX_DEMAND_SUPPLY_RATIO,INFL FP Equity_PX_LAST
2023-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5950.0,679073.5,0.64,0.0,,0.0,,0.0,114.13
2023-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5850.0,666724.5,0.64,0.0,,0.0,,0.0,113.97
2023-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5750.0,653372.5,0.62,0.0,,0.0,,0.0,113.63
2023-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5750.0,654752.5,0.62,0.0,,0.0,,0.0,113.87
2023-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5750.0,656420.0,0.62,0.0,,0.0,,0.0,114.16
2023-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5750.0,655442.5,0.62,0.0,,0.0,,0.0,113.99
2023-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6025.0,685584.75,0.64,0.0,,0.0,,0.0,113.79
2023-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6125.0,699291.25,0.64,0.0,,0.0,,0.0,114.17
2023-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6125.0,699168.75,0.64,0.0,,0.0,,0.0,114.15
2023-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6125.0,698005.0,0.65,0.0,,0.0,,0.0,113.96
2023-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6025.0,685705.25,0.63,0.0,,0.0,,0.0,113.81
2023-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6025.0,683295.25,0.63,0.0,,0.0,,0.0,113.41
2023-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6025.0,684982.25,0.64,0.0,,0.0,,0.0,113.69
2023-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6025.0,683476.0,0.63,0.0,,0.0,,0.0,113.44
2023-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,669253.34,0.62,0.0,,0.0,,0.0,113.26
2023-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,668780.62,0.62,0.0,,0.0,,0.0,113.18
2023-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,668071.54,0.62,0.0,,0.0,,0.0,113.06
2023-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6009.0,679317.45,0.63,0.0,,0.0,,0.0,113.05
2023-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6009.0,680819.7,0.63,0.0,,0.0,,0.0,113.3
2023-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,668662.44,0.62,0.0,,0.0,,0.0,113.16
2023-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6009.0,679077.09,0.63,0.0,,0.0,,0.0,113.01
2023-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,666594.29,0.62,0.0,,0.0,,0.0,112.81
2023-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,667953.36,0.61,0.0,,0.0,,0.0,113.04
2023-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,667126.1,0.62,0.0,,0.0,,0.0,112.9
2023-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6109.0,689217.38,0.64,0.0,,0.0,,0.0,112.82
2023-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,666830.65,0.61,0.0,,0.0,,0.0,112.85
2023-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,667244.28,0.62,0.0,,0.0,,0.0,112.92
2023-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,667835.18,0.62,0.0,,0.0,,0.0,113.02
2023-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,666712.47,0.62,0.0,,0.0,,0.0,112.83
2023-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,666712.47,0.62,0.0,,0.0,,0.0,
2023-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,666712.47,0.62,0.0,,0.0,,0.0,
2023-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,667067.01,0.61,0.0,,0.0,,0.0,112.89
2023-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,666889.74,0.62,0.0,,0.0,,0.0,112.86
2023-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,666417.02,0.62,0.0,,0.0,,0.0,112.78
2024-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5909.0,666417.02,0.62,0.0,,0.0,,0.0,
2024-01-02,100.0,11295.0,0.06,0.0,0.01,,0.0,100.0,0.0,11295.0,,,,,,,,,,,,,100.0,,0.01,,,100.0,1.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0166,112.95
2024-01-03,100.0,11265.0,0.06,0.0,0.01,,0.0,100.0,0.0,11265.0,,,,,,,,,,,,,,,0.01,,,100.0,1.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0166,112.65
2024-01-04,100.0,11257.0,0.06,0.0,0.01,,0.0,100.0,0.0,11257.0,,,,,,,,,,,,,,,0.01,,,100.0,1.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0166,112.57
2024-01-05,100.0,11293.0,0.06,0.0,0.01,,0.0,100.0,0.0,11293.0,,,,,,,,,,,,,,,0.01,,,100.0,1.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0166,112.93
2024-01-08,100.0,11292.0,0.06,0.0,0.01,,0.0,100.0,0.0,11292.0,,,,,,,,,,,,,,,0.01,,,100.0,1.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0164,112.92
2024-01-09,300.0,33927.0,0.21,0.01,0.03,,0.0,300.0,0.0,33927.0,,200.0,,,,,,,,,200.0,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.09
2024-01-10,300.0,33885.0,0.24,0.01,0.03,,0.0,300.0,0.0,33885.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,112.95
2024-01-11,300.0,33882.0,0.28,0.01,0.03,,0.0,300.0,0.0,33882.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,112.94
2024-01-12,300.0,33954.0,0.28,0.01,0.03,,0.0,300.0,0.0,33954.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,113.18
2024-01-15,300.0,33885.0,0.27,0.01,0.03,,0.0,300.0,0.0,33885.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,112.95
2024-01-16,300.0,33933.0,0.26,0.01,0.03,,0.0,300.0,0.0,33933.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,113.11
2024-01-17,300.0,33963.0,0.27,0.01,0.03,,0.0,300.0,0.0,33963.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,113.21
2024-01-18,300.0,33903.0,0.28,0.01,0.03,,0.0,300.0,0.0,33903.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,113.01
2024-01-19,300.0,33945.0,0.29,0.01,0.03,,0.0,300.0,0.0,33945.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,113.15
2024-01-22,300.0,33888.0,0.29,0.01,0.03,,0.0,300.0,0.0,33888.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,112.96
2024-01-23,300.0,33891.0,0.29,0.01,0.03,,0.0,300.0,0.0,33891.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,112.97
2024-01-24,300.0,33861.0,0.29,0.01,0.03,,0.0,300.0,0.0,33861.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,112.87
2024-01-25,300.0,33903.0,0.3,0.01,0.03,,0.0,300.0,0.0,33903.0,,,,,,,,,,,,,,,0.03,,,100.0,4.61,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0461,113.01
2024-01-26,300.0,33861.0,0.34,0.01,0.03,,0.0,300.0,0.0,33861.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,112.87
2024-01-29,300.0,33912.0,0.32,0.01,0.03,,0.0,300.0,0.0,33912.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.04
2024-01-30,300.0,33894.0,0.35,0.01,0.03,,0.0,300.0,0.0,33894.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,112.98
2024-01-31,300.0,33813.0,0.34,0.01,0.03,,0.0,300.0,0.0,33813.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,112.71
2024-02-01,300.0,33855.0,0.34,0.01,0.03,,0.0,300.0,0.0,33855.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,112.85
2024-02-02,300.0,33858.0,0.3,0.01,0.03,,0.0,300.0,0.0,33858.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,112.86
2024-02-05,300.0,33906.0,0.3,0.01,0.03,,0.0,300.0,0.0,33906.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.02
2024-02-06,300.0,34014.0,0.34,0.01,0.03,,0.0,300.0,0.0,34014.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.38
2024-02-07,300.0,33993.0,0.34,0.01,0.03,,0.0,300.0,0.0,33993.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.31
2024-02-08,300.0,34050.0,0.34,0.01,0.03,,0.0,300.0,0.0,34050.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.5
2024-02-09,300.0,33999.0,0.32,0.01,0.03,,0.0,300.0,0.0,33999.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.33
2024-02-12,300.0,34011.0,0.32,0.01,0.03,,0.0,300.0,0.0,34011.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.37
2024-02-13,300.0,34041.0,0.32,0.01,0.03,,0.0,300.0,0.0,34041.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.47
2024-02-14,300.0,34035.0,0.32,0.01,0.03,,0.0,300.0,0.0,34035.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.45
2024-02-15,300.0,34035.0,0.33,0.01,0.03,,0.0,300.0,0.0,34035.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.45
2024-02-16,300.0,34002.0,0.32,0.01,0.03,,0.0,300.0,0.0,34002.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.34
2024-02-19,300.0,33969.0,0.33,0.01,0.03,,0.0,300.0,0.0,33969.0,,,,,,,,,,,,,,,0.03,,,100.0,4.83,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0483,113.23
2024-02-20,300.0,33981.0,0.33,0.01,0.03,,0.0,300.0,0.0,33981.0,,,,,,,,,,,,,,,0.03,,,100.0,4.97,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0497,113.27
2024-02-21,300.0,33957.0,0.33,0.01,0.03,,0.0,300.0,0.0,33957.0,,,,,,,,,,,,,,,0.03,,,100.0,4.97,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0497,113.19
2024-02-22,300.0,33933.0,0.33,0.01,0.03,,0.0,300.0,0.0,33933.0,,,,,,,,,,,,,,,0.03,,,100.0,4.97,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0497,113.11
2024-02-23,300.0,33921.0,0.35,0.01,0.03,,0.0,300.0,0.0,33921.0,,,,,,,,,,,,,,,0.03,,,100.0,4.97,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0497,113.07
2024-02-26,300.0,33936.0,0.38,0.01,0.03,,0.0,300.0,0.0,33936.0,,,,,,,,,,,,,,,0.03,,,100.0,4.97,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.0497,113.12
2024-02-27,144.0,16320.96,0.18,0.01,0.02,,0.0,144.0,0.0,16320.96,,,,,,0.02,,156.0,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.34
2024-02-28,144.0,16346.88,0.19,0.01,0.02,,0.0,144.0,0.0,16346.88,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.52
2024-02-29,144.0,16361.28,0.18,0.01,0.02,,0.0,144.0,0.0,16361.28,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.62
2024-03-01,144.0,16358.4,0.19,0.01,0.02,,0.0,144.0,0.0,16358.4,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.6
2024-03-04,144.0,16332.48,0.17,0.01,0.02,,0.0,144.0,0.0,16332.48,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.42
2024-03-05,144.0,16325.28,0.17,0.01,0.02,,0.0,144.0,0.0,16325.28,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.37
2024-03-06,144.0,16323.84,0.18,0.01,0.02,,0.0,144.0,0.0,16323.84,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.36
2024-03-07,144.0,16302.24,0.18,0.01,0.02,,0.0,144.0,0.0,16302.24,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.21
2024-03-08,144.0,16290.72,0.19,0.01,0.02,,0.0,144.0,0.0,16290.72,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.13
2024-03-11,144.0,16305.12,0.21,0.01,0.02,,0.0,144.0,0.0,16305.12,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.23
2024-03-12,144.0,16318.08,0.21,0.01,0.02,,0.0,144.0,0.0,16318.08,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.32
2024-03-13,144.0,16331.04,0.1,0.01,0.02,,0.0,144.0,0.0,16331.04,,,,,,,,,,,,,,,0.02,,,100.0,2.45,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0245,113.41
2024-03-14,144.0,16352.64,0.1,0.01,0.02,,0.0,144.0,0.0,16352.64,,,,,,,,,,,,,,,0.02,,,100.0,0.56,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0056,113.56
2024-03-15,144.0,16358.4,0.12,0.01,0.02,,0.0,144.0,0.0,16358.4,,,,,,,,,,,,,,,0.02,,,100.0,0.56,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0056,113.6
2024-03-18,144.0,16369.92,0.12,0.01,0.02,,0.0,144.0,0.0,16369.92,,,,,,,,,,,,,,,0.02,,,100.0,0.7,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.007,113.68
2024-03-19,144.0,16371.36,0.12,0.01,0.02,,0.0,144.0,0.0,16371.36,,,,,,,,,,,,,,,0.02,,,100.0,0.7,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.007,113.69
2024-03-20,144.0,16349.76,0.12,0.01,0.02,,0.0,144.0,0.0,16349.76,,,,,,,,,,,,,,,0.02,,,100.0,0.7,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.007,113.54
2024-03-21,144.0,16359.84,0.12,0.01,0.02,,0.0,144.0,0.0,16359.84,,,,,,,,,,,,,,,0.02,,,100.0,0.7,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.007,113.61
2024-03-22,144.0,16355.52,0.13,0.01,0.02,,0.0,144.0,0.0,16355.52,,,,,,,,,,,,,,,0.02,,,100.0,0.7,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.007,113.58
2024-03-25,144.0,16356.96,0.13,0.01,0.02,,0.0,144.0,0.0,16356.96,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,113.59
2024-03-26,144.0,16364.16,0.13,0.01,0.02,,0.0,144.0,0.0,16364.16,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,113.64
2024-03-27,144.0,16369.92,0.13,0.01,0.02,,0.0,144.0,0.0,16369.92,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,113.68
2024-03-28,144.0,16364.16,0.13,0.01,0.02,,0.0,144.0,0.0,16364.16,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,113.64
2024-03-29,144.0,16364.16,0.13,0.01,0.02,,0.0,144.0,0.0,16364.16,,,,,,,,,,,,,,,0.02,,,100.0,0.7,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.007,
2024-04-01,144.0,16364.16,0.13,0.01,0.02,,0.0,144.0,0.0,16364.16,,,,,,,,,,,,,,,0.02,,,100.0,0.7,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.007,
2024-04-02,144.0,16411.68,0.13,0.01,0.02,,0.0,144.0,0.0,16411.68,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,113.97
2024-04-03,144.0,16443.36,0.13,0.01,0.02,,0.0,144.0,0.0,16443.36,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.19
2024-04-04,144.0,16427.52,0.13,0.01,0.02,,0.0,144.0,0.0,16427.52,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.08
2024-04-05,144.0,16454.88,0.12,0.01,0.02,,0.0,144.0,0.0,16454.88,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.27
2024-04-08,144.0,16463.52,0.12,0.01,0.02,,0.0,144.0,0.0,16463.52,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.33
2024-04-09,144.0,16421.76,0.12,0.01,0.02,,0.0,144.0,0.0,16421.76,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.04
2024-04-10,144.0,16469.28,0.12,0.01,0.02,,0.0,144.0,0.0,16469.28,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.37
2024-04-11,144.0,16496.64,0.12,0.01,0.02,,0.0,144.0,0.0,16496.64,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.56
2024-04-12,144.0,16521.12,0.12,0.01,0.02,,0.0,144.0,0.0,16521.12,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.73
2024-04-15,144.0,16529.76,0.12,0.01,0.02,,0.0,144.0,0.0,16529.76,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.79
2024-04-16,144.0,16596.0,0.12,0.01,0.02,,0.0,144.0,0.0,16596.0,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,115.25
2024-04-17,1744.0,200525.12,1.56,0.08,0.2,,91984.0,944.0,800.0,108541.12,,800.0,,800.0,,,,,,,800.0,0.09,,,0.11,,,100.0,4.38,0.0,0.0,0.0,100.0,5.73,0.8456,91.74,0.0809,114.98
2024-04-18,1744.0,200577.44,1.56,0.08,0.2,,92008.0,944.0,800.0,108569.44,,,,,,,,,,,,,,,0.11,,,100.0,4.38,0.0,0.0,0.0,100.0,5.73,0.8456,91.74,0.0809,115.01
2024-04-19,1744.0,200193.76,1.28,0.08,0.2,,91832.0,944.0,800.0,108361.76,,,,,,,,,,,,,,,0.11,,,100.0,4.38,0.0,0.0,0.0,100.0,5.73,0.8456,91.74,0.0809,114.79
2024-04-22,144.0,16524.0,0.11,0.01,0.02,,0.0,144.0,0.0,16524.0,,,,,,0.09,,800.0,,,,,,800.0,0.02,0.09,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.75
2024-04-23,144.0,16532.64,0.11,0.01,0.02,,0.0,144.0,0.0,16532.64,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.81
2024-04-24,144.0,16555.68,0.11,0.01,0.02,,0.0,144.0,0.0,16555.68,,,,,,,,,,,,,,,0.02,,,100.0,0.69,0.0,0.0,0.0,100.0,30.56,0.5756,69.44,0.0069,114.97
