,ALCAR FP Equity_DX_SI_QTY,ALCAR FP Equity_DX_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCAR FP Equity_DX_SI_MV,ALCAR FP Equity_DX_DSS,ALCAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY,ALCAR FP Equity_DX_BROKER_SI_QTY,ALCAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCAR FP Equity_DX_BROKER_SI_MV_INC_x,ALCAR FP Equity_DX_SUPPLY_SI_MV_NEW,ALCAR FP Equity_DX_BROKER_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_NEW,ALCAR FP Equity_DX_SUPPLY_SI_MV_DEC,ALCAR FP Equity_DX_BROKER_SI_QTY_INC,ALCAR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCAR FP Equity_DX_BROKER_SI_MV_NEW_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCAR FP Equity_DX_BROKER_SI_MV_INC_y,ALCAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCAR FP Equity_DX_BROKER_SI_MV_ADD,ALCAR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCAR FP Equity_DX_BROKER_SI_QTY_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV,ALCAR FP Equity_DX_BROKER_SI_MV_DEC,ALCAR FP Equity_DX_SUPPLY_SI_MV_RMV,ALCAR FP Equity_DX_BROKER_SI_MV_RMV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_UTILIZATION_QUANTITY,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCAR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCAR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCAR FP Equity_DX_BROKER_SI_CON_RATIO,ALCAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCAR FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-02-20,223051.0,960234.56,1.09,1.82,0.77,0.97,0.0,896783.16,101340.0,208312.0,436268.7,,,,0.0,,,,0.0,40.0,350.0,,,0.0,,,,,0.44,,,,100.0,97.15,0.0,0.0,,0.0,100.0,27.05,0.2376,34.46,2.1383
2024-02-21,226484.0,953497.64,1.1,1.84,0.78,0.98,0.0,891446.45,101373.0,211745.0,426780.33,,,33.0,0.01,,,,,3433.0,,,,0.01,33.0,,,,0.44,,,,100.0,97.15,0.0,0.0,,0.0,100.0,26.71,0.2356,34.05,2.1706
2024-02-22,226484.0,950100.38,1.1,1.85,0.78,0.96,0.0,888270.28,101373.0,211745.0,425259.74,,,,,,,,,,,,,,,,,,0.43,,,,100.0,97.13,0.0,0.0,,0.0,100.0,26.56,0.2343,33.84,2.1701
2024-02-23,252484.0,1069269.74,1.23,2.07,0.87,1.07,0.0,951795.08,114373.0,224745.0,484369.66,,,13000.0,0.06,,,,,13000.0,,,,0.06,13000.0,,,,0.48,,,,100.0,97.45,0.0,0.0,,0.0,100.0,23.73,0.2212,30.23,2.1513
2024-02-26,252984.0,1056208.2,1.23,2.29,0.87,1.08,0.0,940397.88,114873.0,225245.0,479594.78,,,500.0,0.0,,,,,500.0,,,,0.0,500.0,,,,0.48,,,,100.0,97.88,0.0,0.0,,0.0,100.0,23.81,0.221,30.32,2.1555
2024-02-27,252984.0,1039764.24,1.23,2.47,0.87,1.07,0.0,925756.95,114873.0,225245.0,472128.03,,,,,,,,,,,,,,,,,,0.48,,,,100.0,97.88,0.0,0.0,,0.0,100.0,23.78,0.2206,30.3,2.1555
2024-02-28,252616.0,1035725.6,1.23,2.53,0.87,1.05,0.0,921995.7,114505.0,224877.0,469470.5,,,,,,,,0.0,,368.0,,,,,,,368.0,0.47,0.0,,,100.0,97.44,0.0,0.0,,0.0,100.0,23.71,0.2205,30.23,2.1497
2024-02-29,252590.0,1020463.6,1.23,2.56,0.87,1.05,0.0,908398.04,114505.0,224851.0,462600.2,,,,,,,,,,,,,,,,,26.0,0.47,0.0,,,100.0,87.07,0.0,0.0,,0.0,100.0,23.78,0.2208,30.3,1.9206
2024-03-01,252590.0,1043196.7,1.23,2.92,0.87,1.04,0.0,928634.63,114505.0,224851.0,472905.65,,,,,,,,,,,,,,,,,,0.46,,,,100.0,87.07,0.0,0.0,,0.0,100.0,23.59,0.2202,30.06,1.9206
2024-03-04,252590.0,1040670.8,1.23,3.05,0.87,1.05,0.0,926386.12,114505.0,224851.0,471760.6,,,,,,,,,,,,,,,,,,0.47,,,,100.0,87.07,0.0,0.0,,0.0,100.0,23.75,0.221,30.27,1.9206
2024-03-05,253590.0,1029575.4,1.23,3.21,0.87,1.06,0.0,916955.06,114505.0,225851.0,464890.3,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.47,,,,100.0,87.07,0.0,0.0,,0.0,100.0,23.69,0.2203,30.2,1.9282
2024-03-06,255040.0,1040563.2,1.24,3.4,0.87,1.05,0.0,923308.08,115505.0,226301.0,471260.4,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,550.0,0.47,0.0,,,100.0,87.75,0.0,0.0,,0.0,100.0,23.54,0.2203,30.0,1.9376
2024-03-07,255040.0,1057140.8,1.24,3.49,0.87,1.06,0.0,938017.65,115505.0,226301.0,478768.23,,,,,,,,,,,,,,,,,,0.47,,,,100.0,87.75,0.0,0.0,,0.0,100.0,23.51,0.2205,29.97,1.9376
2024-03-08,257040.0,1039726.8,1.25,3.8,0.88,1.07,0.0,919432.55,116505.0,227301.0,471262.73,,,1000.0,,,1000.0,,,,,,,,1000.0,0.0,,,0.48,,,,100.0,88.51,0.0,0.0,,0.0,100.0,23.72,0.2187,29.85,1.9528
2024-03-11,282818.0,1134100.18,1.37,4.42,0.97,1.16,1.0,966450.1,130214.0,241010.0,522158.14,,,12069.0,0.05,,,,,13709.0,,,,0.05,12069.0,,1640.0,,0.53,,,,100.0,97.56,0.0,0.0,,0.0,100.0,27.33,0.2219,28.39,2.119
2024-03-12,292703.0,1188374.18,1.42,5.4,1.0,1.19,1.0,1018633.7,130214.0,250895.0,528668.84,,,,0.04,,,,,9885.0,,,,0.04,,,,,0.52,,,,100.0,97.56,0.0,0.0,,0.0,100.0,27.4,0.2253,29.48,2.1931
2024-03-13,293603.0,1192028.18,1.43,5.76,1.01,1.2,1.0,1022287.7,131114.0,251795.0,532322.84,,,900.0,,,900.0,,,,,,,,900.0,0.0,,,0.53,,,,100.0,98.24,0.0,0.0,,0.0,100.0,27.26,0.2241,29.49,2.1999
2024-03-14,293603.0,1165603.91,1.43,6.17,1.01,1.2,1.0,999626.15,131114.0,251795.0,520522.58,,,,,,,,,,,,,,,,,,0.53,,,,100.0,98.24,0.0,0.0,,0.0,100.0,27.37,0.2243,29.59,2.1999
2024-03-15,293803.0,1090009.13,1.43,6.51,1.01,1.17,1.0,934530.45,131214.0,251895.0,486803.94,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.52,,,,100.0,98.24,0.0,0.0,,0.0,100.0,27.47,0.224,29.71,2.1997
2024-03-18,295803.0,1131446.48,1.44,6.86,1.01,1.13,1.0,967323.38,132214.0,252895.0,505718.55,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.5,,,,100.0,98.25,0.0,0.0,,0.0,100.0,26.67,0.2198,28.83,2.1982
2024-03-19,295803.0,1094471.1,1.44,7.01,1.01,1.15,1.0,935711.5,131314.0,252895.0,485861.8,,,,,,,,0.0,,900.0,,,,,,,,0.5,,,,100.0,97.58,0.0,0.0,,0.0,100.0,27.03,0.2214,29.23,2.1982
2024-03-20,289280.0,1105049.6,1.41,6.93,0.99,1.1,1.0,937794.72,132190.0,245496.0,504965.8,,,876.0,,,,,,,,,,,876.0,,,7399.0,0.5,0.04,,,100.0,98.24,0.0,0.0,,0.0,100.0,27.2,0.2168,27.22,2.1497
2024-03-21,289280.0,1116620.8,1.41,6.99,0.99,1.13,1.0,950995.92,132190.0,246372.0,510253.4,,,,,,876.0,,,,,,,,,0.0,,,0.5,,,,100.0,98.24,0.0,0.0,,0.0,100.0,27.46,0.2186,27.5,2.1497
2024-03-22,289280.0,1115174.4,1.41,7.03,0.99,1.13,1.0,949764.06,132190.0,246372.0,509592.45,,,,,,,,,,,,,,,,,,0.51,,,,100.0,98.24,0.0,0.0,,0.0,100.0,27.52,0.2187,27.57,2.1497
2024-03-25,289280.0,1142656.0,1.41,7.14,0.99,1.14,1.0,973169.4,132190.0,246372.0,522150.5,,,,,,,,,,,,,,,,,,0.51,,,,100.0,98.24,0.0,0.0,,0.0,100.0,27.41,0.2186,27.45,2.1497
2024-03-26,287280.0,1140501.6,1.4,6.56,0.99,1.15,1.0,974126.84,131190.0,245372.0,520824.3,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.52,0.0,,,100.0,97.49,0.0,0.0,,0.0,100.0,27.68,0.2212,27.73,2.1349
2024-03-27,287280.0,1157738.4,1.4,6.59,0.99,1.16,1.0,988849.16,131190.0,245372.0,528695.7,,,,,,,,,,,,,,,,,,0.52,,,,100.0,97.49,0.0,0.0,,0.0,100.0,27.63,0.221,27.67,2.1349
2024-03-28,287280.0,1182157.2,1.4,6.99,0.99,1.18,1.0,1009705.78,131190.0,245372.0,539846.85,,,,,,,,,,,,,,,,,,0.53,,,,100.0,97.49,0.0,0.0,,0.0,100.0,27.66,0.2215,27.71,2.1349
2024-03-29,287280.0,1182157.2,1.4,6.79,0.99,1.19,1.0,1009705.78,131190.0,245372.0,539846.85,,,,,,,,,,,,,,,,,,0.53,,,,100.0,97.49,0.0,0.0,,0.0,100.0,27.93,0.2227,27.96,2.1349
2024-04-01,287280.0,1182157.2,1.4,6.79,0.99,1.19,1.0,1009705.78,131190.0,245372.0,539846.85,,,,,,,,,,,,,,,,,,0.53,,,,100.0,97.49,0.0,0.0,,0.0,100.0,27.81,0.2221,27.87,2.1349
2024-04-02,287280.0,1143374.4,1.4,6.79,0.99,1.19,1.0,976580.56,131190.0,245372.0,522136.2,,,,,,,,,,,,,,,,,,0.54,,,,100.0,97.49,0.0,0.0,,0.0,100.0,27.94,0.2222,27.98,2.1349
2024-04-03,287280.0,1154865.6,1.4,6.99,0.99,1.16,1.0,986395.44,131190.0,245372.0,527383.8,,,,,,,,,,,,,,,,,,0.52,,,,100.0,97.49,0.0,0.0,,0.0,100.0,27.64,0.2207,27.66,2.1349
2024-04-04,288880.0,1182963.6,1.4,7.13,0.99,1.18,1.0,1007255.34,132190.0,245972.0,541318.05,,,1000.0,0.01,,,,,1000.0,,,,0.01,1000.0,,,400.0,0.53,0.0,,,100.0,97.51,0.0,0.0,,0.0,100.0,27.47,0.2207,27.51,2.1309
2024-04-05,290880.0,1170792.0,1.41,7.36,1.0,1.2,1.0,994062.3,133190.0,246972.0,536089.75,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.54,,,,100.0,98.25,0.0,0.0,,0.0,100.0,27.49,0.2189,27.54,2.1457
2024-04-08,290880.0,1163520.0,1.41,7.42,1.0,1.18,1.0,987888.0,133190.0,246972.0,532760.0,,,,,,,,,,,,,,,,,,0.54,,,,100.0,98.26,0.0,0.0,,0.0,100.0,27.39,0.2181,27.42,2.1461
2024-04-09,290646.0,1162584.0,1.41,7.51,1.0,1.18,1.0,987272.0,133036.0,246818.0,532144.0,,,,,,,,0.0,,154.0,,,,,,,154.0,0.53,0.0,,,100.0,98.15,0.0,0.0,,0.0,100.0,27.36,0.2181,27.4,2.1443
2024-04-10,290546.0,1144751.24,1.41,7.72,1.0,1.18,1.0,972068.92,133036.0,246718.0,524161.84,,,,,,,,,,,,,,,,,100.0,0.53,0.0,,,100.0,98.15,0.0,0.0,,0.0,100.0,27.41,0.2183,27.5,2.1436
2024-04-11,290746.0,1128094.48,1.41,7.66,1.0,1.16,1.0,957653.84,133136.0,246818.0,516567.68,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.53,,,,100.0,98.15,0.0,0.0,,0.0,100.0,27.37,0.2178,27.42,2.1435
2024-04-12,257379.0,994769.84,1.25,6.8,0.88,1.02,0.0,889255.34,116397.0,230079.0,449874.41,,,,,,,,0.07,,16739.0,,,,,,,16739.0,0.45,0.07,,,100.0,85.81,0.0,0.0,,0.0,100.0,22.61,0.213,29.1,1.8975
2024-04-15,257379.0,997343.63,1.25,6.83,0.88,1.01,0.0,891556.13,116397.0,230079.0,451038.38,,,,,,,,,,,,,,,,,,0.45,,,,100.0,85.09,0.0,0.0,,0.0,100.0,22.59,0.213,29.04,1.8815
2024-04-16,259379.0,980452.62,1.26,7.42,0.89,1.02,0.0,873478.62,117397.0,231079.0,443760.66,,,1000.0,0.0,,,,,1000.0,,,,0.0,1000.0,,,,0.45,,,,100.0,85.2,0.0,0.0,,0.0,100.0,22.53,0.2126,28.97,1.8824
2024-04-17,259379.0,985640.2,1.26,7.33,0.89,1.0,0.0,878100.2,117397.0,231079.0,446108.6,,,,,,,,,,,,,,,,,,0.44,,,,100.0,85.2,0.0,0.0,,0.0,100.0,22.36,0.2117,28.74,1.8824
2024-04-18,259379.0,985640.2,1.26,7.34,0.89,1.0,0.0,878100.2,117397.0,231079.0,446108.6,,,,,,,,,,,,,,,,,,0.45,,,,100.0,85.2,0.0,0.0,,0.0,100.0,22.42,0.2123,28.81,1.8824
2024-04-19,259379.0,986937.1,1.26,7.45,0.89,1.0,0.0,879255.6,117397.0,231079.0,446695.59,,,,,,,,,,,,,,,,,,0.45,,,,100.0,85.2,0.0,0.0,,0.0,100.0,22.4,0.2123,28.81,1.8824
2024-04-22,259379.0,980452.62,1.26,7.48,0.89,1.0,0.0,873478.62,117397.0,231079.0,443760.66,,,,,,,,,,,,,,,,,,0.45,,,,100.0,85.16,0.0,0.0,,0.0,100.0,22.45,0.2123,28.86,1.8816
2024-04-23,259379.0,980452.62,1.26,7.56,0.89,1.0,0.0,873478.62,117397.0,231079.0,443760.66,,,,,,,,,,,,,,,,,,0.44,,,,100.0,85.16,0.0,0.0,,0.0,100.0,22.41,0.2121,28.79,1.8816
2024-04-24,259379.0,897451.34,1.26,7.61,0.89,0.98,0.0,799533.34,117397.0,231079.0,406193.62,,,,,,,,,,,,,,,,,,0.44,,,,100.0,85.16,0.0,0.0,,0.0,100.0,22.74,0.2127,29.23,1.8816
2024-04-25,259379.0,839091.07,1.26,7.15,0.89,0.91,0.0,747540.57,117397.0,231079.0,379779.3,,,,,,,,,,,,,,,,,,0.41,,,,100.0,85.2,0.0,0.0,,0.0,100.0,22.41,0.2098,28.81,1.8824
2024-04-26,259379.0,817043.85,1.26,6.44,0.89,0.87,0.0,727898.85,117397.0,231079.0,369800.55,,,,,,,,,,,,,,,,,,0.38,,,,100.0,85.2,0.0,0.0,,0.0,100.0,22.11,0.2082,28.43,1.8824
2024-04-29,259379.0,791105.95,1.26,6.21,0.89,0.84,0.0,704790.95,117397.0,231079.0,358060.85,,,,,,,,,,,,,,,,,,0.37,,,,100.0,85.2,0.0,0.0,,0.0,100.0,22.15,0.2087,28.48,1.8824
2024-04-30,259659.0,781573.59,1.26,6.04,0.89,0.82,0.0,696390.59,117677.0,231359.0,354207.77,,,500.0,0.0,,,,0.0,280.0,220.0,,,0.0,500.0,,,,0.36,,,,100.0,84.9,0.0,0.0,,0.0,100.0,21.99,0.208,28.3,1.8735
2024-05-01,259659.0,781573.59,1.26,6.5,0.89,0.81,0.0,696390.59,117677.0,231359.0,354207.77,,,,,,,,,,,,,,,,,,0.36,,,,100.0,85.25,0.0,0.0,,0.0,100.0,21.89,0.2076,28.15,1.881
2024-05-02,259659.0,753011.1,1.26,6.5,0.89,0.81,0.0,670941.1,117677.0,231359.0,341263.3,,,,,,,,,,,,,,,,,,0.35,,,,100.0,85.18,0.0,0.0,,0.0,100.0,22.07,0.2078,28.35,1.8795
2024-05-03,251718.0,772774.26,1.22,6.1,0.86,0.77,0.0,685893.26,114689.0,223418.0,352095.23,,,783.0,,,,,0.02,,3771.0,,,,783.0,,,7941.0,0.34,0.03,,,100.0,83.08,0.0,0.0,,0.0,100.0,21.44,0.2067,28.6,1.8234
2024-05-06,270162.0,910445.94,1.31,6.43,0.93,0.87,1.0,770927.94,126106.0,228762.0,424977.22,,,18000.0,0.03,,,,0.01,6344.0,6583.0,,,0.03,18000.0,,,1000.0,0.39,0.0,,,100.0,94.47,0.0,0.0,,0.0,100.0,22.03,0.2169,28.6,2.024
2024-05-07,270381.0,962556.36,1.31,5.24,0.93,0.94,1.0,815172.36,126789.0,228981.0,451368.84,,,783.0,0.02,,,,0.0,219.0,100.0,,,0.02,783.0,,,,0.43,,,,100.0,94.5,0.0,0.0,,0.0,100.0,22.06,0.2193,29.08,2.0153
2024-05-08,273381.0,1112660.67,1.33,5.02,0.94,1.02,1.0,931952.67,129789.0,228981.0,528241.23,,,3000.0,,,,,,,,,,,3000.0,,,,0.47,,,,100.0,95.17,0.0,0.0,,0.0,100.0,22.66,0.2152,28.42,2.0045
2024-05-09,283596.0,1225134.72,1.38,4.67,0.97,1.17,1.0,1033326.72,131004.0,239196.0,565937.28,,,1215.0,0.05,,3000.0,,,7215.0,,,,0.05,1215.0,0.01,,,0.53,,,,100.0,95.53,0.0,0.0,,0.0,100.0,23.61,0.2142,28.21,2.0681
2024-05-10,283596.0,1191103.2,1.38,4.5,0.97,1.23,1.0,1004623.2,131004.0,239196.0,550216.8,,,,,,,,,,,,,,,,,,0.56,,,,100.0,95.53,0.0,0.0,,0.0,100.0,24.41,0.216,28.66,2.0681
2024-05-13,289596.0,1230783.0,1.41,4.47,0.99,1.23,1.0,1042083.0,137004.0,245196.0,582267.0,,,6000.0,0.02,,,,,6000.0,,,,0.02,6000.0,,,,0.58,,,,100.0,99.19,0.0,0.0,,0.0,100.0,25.97,0.2167,27.71,2.0966
2024-05-14,289596.0,1216303.2,1.41,4.36,0.99,1.24,1.0,1029823.2,137004.0,245196.0,575416.8,,,,,,,,,,,,,,,,,,0.58,,,,100.0,99.15,0.0,0.0,,0.0,100.0,26.04,0.2171,27.88,2.0959
2024-05-15,289596.0,1181551.68,1.41,4.29,0.99,1.22,1.0,1000399.68,137004.0,245196.0,558976.32,,,,,,,,,,,,,,,,,,0.57,,,,100.0,99.19,0.0,0.0,,0.0,100.0,26.07,0.2163,27.84,2.0966
2024-05-16,289596.0,1156936.02,1.41,4.27,0.99,1.19,1.0,979558.02,137004.0,245196.0,547330.98,,,,,,,,,,,,,,,,,,0.56,,,,100.0,99.19,0.0,0.0,,0.0,100.0,25.98,0.2157,27.75,2.0966
2024-05-17,289596.0,896299.62,1.41,4.21,0.99,1.13,1.0,758881.62,137004.0,245196.0,424027.38,,,,,,,,,,,,,,,,,,0.54,,,,100.0,99.19,0.0,0.0,,0.0,100.0,26.84,0.218,28.66,2.0966
2024-05-20,289596.0,880371.84,1.41,2.55,0.99,0.94,1.0,745395.84,137004.0,245196.0,416492.16,,,,,,,,,,,,,,,,,,0.44,,,,100.0,99.19,0.0,0.0,,0.0,100.0,25.53,0.2093,26.71,2.0966
2024-05-21,292787.0,887144.61,1.42,2.4,1.0,0.92,1.0,752612.61,137004.0,248387.0,415122.12,,,,,,3191.0,,,,,,,,,0.01,,,0.42,,,,100.0,97.86,0.0,0.0,,0.0,100.0,24.95,0.2051,26.66,2.0914
2024-05-22,317550.0,954237.75,1.23,2.52,0.92,0.99,1.0,820815.75,143576.0,273150.0,431445.88,,,13900.0,0.04,,10191.0,,0.02,14572.0,7328.0,,,0.04,13900.0,0.03,,,0.44,,,,100.0,93.24,0.0,0.0,,0.0,100.0,24.67,0.1913,26.09,2.0622
2024-05-23,318694.0,965642.82,1.23,2.48,0.92,0.99,1.0,830807.82,144620.0,274194.0,438198.6,,,1044.0,0.0,,,,,1044.0,,,,0.0,1044.0,,,,0.44,,,,100.0,93.02,0.0,0.0,,0.0,100.0,24.5,0.1914,26.21,2.0499
2024-05-24,331757.0,995271.0,1.28,2.53,0.96,1.03,1.0,861771.0,158459.0,287257.0,475377.0,,,13839.0,0.04,,,,,13839.0,,,,0.04,13839.0,,,776.0,0.48,0.0,,,100.0,93.55,0.0,0.0,,0.0,100.0,23.59,0.194,26.65,1.9585
2024-05-27,331757.0,1005223.71,1.28,2.47,0.96,1.02,1.0,870388.71,158459.0,287257.0,480130.77,,,,,,,,,,,,,,,,,,0.48,,,,100.0,99.08,0.0,0.0,,0.0,100.0,23.52,0.1937,26.55,2.0743
2024-05-28,328566.0,1008697.62,1.27,2.43,0.95,1.02,1.0,856732.62,158459.0,279066.0,486469.13,,,,,,,,,,,,,,,,,8191.0,0.48,0.03,,,100.0,99.02,0.0,0.0,,0.0,100.0,23.75,0.1979,26.83,2.0533
2024-05-29,316168.0,967474.08,1.22,2.32,0.92,0.99,1.0,831304.08,156252.0,271668.0,478131.12,,,,0.01,,,,0.0,2793.0,2207.0,,,0.01,,,,10191.0,0.48,0.03,,,100.0,99.01,0.0,0.0,,0.0,100.0,24.8,0.2184,28.97,2.0034
2024-05-30,316168.0,995929.2,1.22,2.33,0.92,1.0,1.0,855754.2,156252.0,271668.0,492193.8,,,,,,,,,,,,,,,,,,0.48,,,,100.0,99.01,0.0,0.0,,0.0,100.0,24.67,0.2182,28.77,2.0034
2024-05-31,327468.0,1031524.2,1.26,2.33,0.95,1.04,1.0,878749.2,160252.0,278968.0,504793.8,,,4000.0,0.03,,,,,7300.0,,,,0.03,4000.0,,,,0.5,,,,100.0,99.03,0.0,0.0,,0.0,100.0,24.14,0.2121,27.36,2.0237
2024-06-03,329603.0,1061321.66,1.27,2.3,0.96,1.06,1.0,905151.66,160252.0,281103.0,516011.44,,,,0.01,,,,,3191.0,,,,0.01,,,,1056.0,0.51,0.0,,,100.0,99.03,0.0,0.0,,0.0,100.0,23.73,0.2133,27.67,2.0369
2024-06-04,329603.0,1064617.69,1.27,2.23,0.96,1.08,1.0,907962.69,160252.0,281103.0,517613.96,,,,,,,,,,,,,,,,,,0.52,,,,100.0,90.63,0.0,0.0,,0.0,100.0,23.83,0.2138,27.8,1.8641
2024-06-05,326668.0,1009404.12,1.26,2.2,0.95,1.07,1.0,859539.12,157552.0,278168.0,486835.68,,,,,,,,0.01,,2700.0,,,,,,,2935.0,0.51,0.02,,,100.0,99.02,0.0,0.0,,0.0,100.0,24.25,0.2131,27.42,2.053
2024-06-06,326368.0,1003581.6,1.26,2.15,0.95,1.03,1.0,854444.1,157117.0,277868.0,483134.78,,,,,,,,0.01,,435.0,,,,,,,300.0,0.49,0.02,,,100.0,98.0,0.0,0.0,,0.0,100.0,23.99,0.2118,27.11,2.0357
2024-06-07,327263.0,1006333.73,1.26,2.16,0.95,1.03,1.0,854032.05,156883.0,277734.0,482415.23,,,1129.0,0.0,,,,0.01,1129.0,1363.0,,,0.0,1129.0,,,1263.0,0.48,0.01,,,100.0,90.32,0.0,0.0,,0.0,100.0,23.51,0.2092,27.01,1.884
2024-06-10,330063.0,993489.63,1.27,2.24,0.96,1.04,1.0,840193.34,158283.0,279134.0,476431.83,,,1400.0,0.0,,,,,1400.0,,,,0.0,1400.0,,,,0.49,,,,100.0,90.55,0.0,0.0,,0.0,100.0,23.39,0.2086,26.86,1.8883
2024-06-11,336339.0,1002290.22,1.3,2.26,0.98,1.04,1.0,850521.8,171783.0,285410.0,511913.34,,,13500.0,0.04,,,,,13500.0,,,,0.04,13500.0,,,7224.0,0.52,0.02,,,100.0,98.36,0.0,0.0,,0.0,100.0,22.88,0.2142,26.24,1.9259
2024-06-12,336339.0,1002290.22,1.3,2.28,0.98,1.03,1.0,850521.8,171783.0,285410.0,511913.34,,,,,,,,,,,,,,,,,,0.51,,,,100.0,98.28,0.0,0.0,,0.0,100.0,22.82,0.2141,26.17,1.9242
2024-06-13,337339.0,981656.49,1.3,2.27,0.98,1.03,1.0,833453.1,171783.0,286410.0,499888.53,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.51,,,,100.0,98.24,0.0,0.0,,0.0,100.0,23.12,0.2145,26.22,1.9293
2024-06-14,338339.0,778179.7,1.31,2.3,0.98,0.97,1.0,659893.0,172283.0,286910.0,396250.9,,,500.0,0.0,,,,,500.0,,,,0.0,500.0,,,,0.49,,,,100.0,98.33,0.0,0.0,,0.0,100.0,24.07,0.2165,26.88,1.9311
2024-06-17,342601.0,770852.25,1.32,2.13,0.99,0.84,1.0,645547.5,170154.0,286910.0,382846.5,,,,,,,,0.03,,2129.0,,,,,,,,0.44,,,,100.0,97.12,0.0,0.0,,0.0,100.0,23.84,0.2083,24.65,1.9555
2024-06-18,326246.0,704691.36,1.26,2.01,0.95,0.75,1.0,598203.36,163978.0,276946.0,354192.48,,,,,,,,0.02,,6176.0,,,,,,,9964.0,0.37,0.04,,,100.0,93.41,0.0,0.0,,0.0,100.0,25.24,0.2324,27.15,1.8584
2024-06-19,331624.0,829060.0,1.28,2.05,0.96,0.77,1.0,705810.0,170356.0,282324.0,425890.0,,,6378.0,0.01,,,,,5378.0,,,,0.01,6378.0,,,,0.38,,,,100.0,96.58,0.0,0.0,,0.0,100.0,24.54,0.224,25.63,1.8801
2024-06-20,340316.0,947780.06,1.31,2.08,0.99,0.88,1.0,792675.06,165156.0,284623.0,459959.46,,,,0.04,,,,0.0,7299.0,5200.0,,,0.04,,,,5000.0,0.42,0.0,,,100.0,96.34,0.0,0.0,,0.0,100.0,24.02,0.2173,24.16,1.9851
2024-06-21,332045.0,830112.5,1.28,1.98,0.96,0.92,1.0,707362.5,158563.0,282945.0,396407.5,,,,0.04,,,,0.01,6000.0,6593.0,,,0.04,,,,7678.0,0.43,0.0,,,100.0,92.49,0.0,0.0,,0.0,100.0,25.71,0.2352,27.57,1.9369
2024-06-24,348497.0,857302.62,1.34,2.06,1.01,0.89,1.0,737254.62,167791.0,299697.0,412765.86,,,9528.0,0.02,,,,0.02,16752.0,300.0,,,0.02,9528.0,,,,0.43,,,,100.0,98.21,0.0,0.0,,0.0,100.0,23.86,0.2282,29.01,2.0398
2024-06-25,341273.0,808817.01,1.32,2.02,0.99,0.85,1.0,693161.01,167791.0,292473.0,397664.67,,,,,,,,,,,,,,,,,7224.0,0.41,0.02,,,100.0,98.05,0.0,0.0,,0.0,100.0,24.54,0.2363,29.41,1.9942
2024-06-26,335286.0,794627.82,1.29,1.99,0.97,0.81,1.0,678971.82,167791.0,286486.0,397664.67,,,,,,,,,,,,,,,,,5987.0,0.4,0.02,,,100.0,98.21,0.0,0.0,,0.0,100.0,24.86,0.245,29.82,1.9624
2024-06-27,342770.0,827789.55,1.32,2.03,0.99,0.83,1.0,709937.55,167791.0,293970.0,405215.27,,,,0.0,,5387.0,,,2097.0,,,,0.0,,0.01,,,0.4,,,,100.0,98.05,0.0,0.0,,0.0,100.0,24.21,0.2374,29.63,2.003
2024-06-28,351370.0,823962.65,1.36,2.08,1.02,0.86,1.0,709526.65,167791.0,302570.0,393469.9,,,,0.03,,,,,8600.0,,,,0.03,,,,,0.4,,,,100.0,98.05,0.0,0.0,,0.0,100.0,23.77,0.24,31.42,2.0532
