,GPE FP Equity_DX_SI_QTY,GPE FP Equity_DX_SHORT_INTEREST_VALUE,GPE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GPE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GPE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GPE FP Equity_DX_SI_MV,GPE FP Equity_DX_DSS,GPE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GPE FP Equity_DX_SUPPLY_SI_QTY,GPE FP Equity_DX_BROKER_SI_QTY,GPE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GPE FP Equity_DX_BROKER_SI_MV_NEW_x,GPE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GPE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GPE FP Equity_DX_SUPPLY_SI_MV_NEW,GPE FP Equity_DX_BROKER_SI_QTY_ADD,GPE FP Equity_DX_BROKER_SI_QTY_NEW,GPE FP Equity_DX_SUPPLY_SI_MV_DEC,GPE FP Equity_DX_SUPPLY_SI_QTY_DEC,GPE FP Equity_DX_BROKER_SI_MV_NEW_y,GPE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GPE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GPE FP Equity_DX_BROKER_SI_MV_ADD,GPE FP Equity_DX_SUPPLY_SI_QTY_ADD,GPE FP Equity_DX_BROKER_SI_QTY_DEC,GPE FP Equity_DX_SUPPLY_SI_MV,GPE FP Equity_DX_BROKER_SI_MV_DEC,GPE FP Equity_DX_SUPPLY_SI_MV_RMV,GPE FP Equity_DX_BROKER_SI_MV_RMV,GPE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GPE FP Equity_DX_UTILIZATION_QUANTITY,GPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GPE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GPE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GPE FP Equity_DX_ACTIVE_UTILIZATION_MV,GPE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GPE FP Equity_DX_BROKER_SI_CON_RATIO,GPE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GPE FP Equity_DX_DEMAND_SUPPLY_RATIO,GPE FP Equity_PX_LAST
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37184.0,,0.04,0.0,,0.0,,0.0,14.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38246.4,,0.04,0.0,,0.0,,0.0,14.4
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37980.8,,0.04,0.0,,0.0,,0.0,14.3
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39043.2,,0.04,0.0,,0.0,,0.0,14.7
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39972.8,,0.04,0.0,,0.0,,0.0,15.05
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,41168.0,,0.04,0.0,,0.0,,0.0,15.5
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,41300.8,,0.04,0.0,,0.0,,0.0,15.55
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,41300.8,,0.04,0.0,,0.0,,0.0,15.55
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,41168.0,,0.04,0.0,,0.0,,0.0,15.5
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,41300.8,,0.04,0.0,,0.0,,0.0,15.55
2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40902.4,,0.04,0.0,,0.0,,0.0,15.4
2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,41300.8,,0.04,0.0,,0.0,,0.0,15.55
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,41300.8,,0.04,0.0,,0.0,,0.0,15.55
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39441.6,,0.04,0.0,,0.0,,0.0,14.85
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39574.4,,0.04,0.0,,0.0,,0.0,14.9
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39707.2,,0.04,0.0,,0.0,,0.0,14.95
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39574.4,,0.04,0.0,,0.0,,0.0,14.9
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39840.0,,0.04,0.0,,0.0,,0.0,15.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39308.8,,0.04,0.0,,0.0,,0.0,14.8
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39441.6,,0.04,0.0,,0.0,,0.0,14.85
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39840.0,,0.04,0.0,,0.0,,0.0,15.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39840.0,,0.04,0.0,,0.0,,0.0,15.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40105.6,,0.04,0.0,,0.0,,0.0,15.1
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39308.8,,0.04,0.0,,0.0,,0.0,14.8
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40105.6,,0.04,0.0,,0.0,,0.0,15.1
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39441.6,,0.04,0.0,,0.0,,0.0,14.85
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40105.6,,0.04,0.0,,0.0,,0.0,15.1
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40105.6,,0.04,0.0,,0.0,,0.0,15.1
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40105.6,,0.04,0.0,,0.0,,0.0,15.1
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39707.2,,0.04,0.0,,0.0,,0.0,14.95
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39707.2,,0.04,0.0,,0.0,,0.0,14.95
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39707.2,,0.04,0.0,,0.0,,0.0,14.95
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40238.4,,0.04,0.0,,0.0,,0.0,15.15
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40238.4,,0.04,0.0,,0.0,,0.0,15.15
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40238.4,,0.04,0.0,,0.0,,0.0,15.15
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,41035.2,,0.04,0.0,,0.0,,0.0,15.45
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40504.0,,0.04,0.0,,0.0,,0.0,15.25
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40504.0,,0.04,0.0,,0.0,,0.0,15.25
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40504.0,,0.04,0.0,,0.0,,0.0,15.25
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,40371.2,,0.04,0.0,,0.0,,0.0,15.2
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39574.4,,0.04,0.0,,0.0,,0.0,14.9
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39308.8,,0.04,0.0,,0.0,,0.0,14.8
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,39043.2,,0.04,0.0,,0.0,,0.0,14.7
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38910.4,,0.04,0.0,,0.0,,0.0,14.65
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38777.6,,0.04,0.0,,0.0,,0.0,14.6
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38777.6,,0.04,0.0,,0.0,,0.0,14.6
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38512.0,,0.04,0.0,,0.0,,0.0,14.5
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38777.6,,0.04,0.0,,0.0,,0.0,14.6
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38644.8,,0.04,0.0,,0.0,,0.0,14.55
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38644.8,,0.04,0.0,,0.0,,0.0,14.55
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38644.8,,0.04,0.0,,0.0,,0.0,14.55
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38512.0,,0.04,0.0,,0.0,,0.0,14.5
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38644.8,,0.04,0.0,,0.0,,0.0,14.55
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37848.0,,0.04,0.0,,0.0,,0.0,14.5
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37582.4,,0.04,0.0,,0.0,,0.0,14.15
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37582.4,,0.04,0.0,,0.0,,0.0,14.15
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37715.2,,0.04,0.0,,0.0,,0.0,14.2
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37715.2,,0.04,0.0,,0.0,,0.0,14.2
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37715.2,,0.04,0.0,,0.0,,0.0,14.2
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37715.2,,0.04,0.0,,0.0,,0.0,14.2
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37449.6,,0.04,0.0,,0.0,,0.0,14.1
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37715.2,,0.04,0.0,,0.0,,0.0,14.2
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37980.8,,0.04,0.0,,0.0,,0.0,14.3
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38379.2,,0.04,0.0,,0.0,,0.0,14.45
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38113.6,,0.04,0.0,,0.0,,0.0,14.35
2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38113.6,,0.04,0.0,,0.0,,0.0,14.35
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38113.6,,0.04,0.0,,0.0,,0.0,14.35
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37848.0,,0.04,0.0,,0.0,,0.0,14.25
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37582.4,,0.04,0.0,,0.0,,0.0,14.15
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37980.8,,0.04,0.0,,0.0,,0.0,14.3
2019-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37980.8,,0.04,0.0,,0.0,,0.0,14.3
2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37715.2,,0.04,0.0,,0.0,,0.0,14.2
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38246.4,,0.04,0.0,,0.0,,0.0,14.4
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,38246.4,,0.04,0.0,,0.0,,0.0,14.4
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37715.2,,0.04,0.0,,0.0,,0.0,14.2
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37980.8,,0.04,0.0,,0.0,,0.0,14.3
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37848.0,,0.04,0.0,,0.0,,0.0,14.25
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37715.2,,0.04,0.0,,0.0,,0.0,14.2
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37582.4,,0.04,0.0,,0.0,,0.0,14.15
2019-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36918.4,,0.04,0.0,,0.0,,0.0,13.9
2019-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37449.6,,0.04,0.0,,0.0,,0.0,14.1
2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37316.8,,0.04,0.0,,0.0,,0.0,14.05
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37316.8,,0.04,0.0,,0.0,,0.0,14.05
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37184.0,,0.04,0.0,,0.0,,0.0,14.0
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37051.2,,0.04,0.0,,0.0,,0.0,13.95
2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37184.0,,0.04,0.0,,0.0,,0.0,14.0
2019-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36785.6,,0.04,0.0,,0.0,,0.0,13.85
2019-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37184.0,,0.04,0.0,,0.0,,0.0,14.0
2019-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37316.8,,0.04,0.0,,0.0,,0.0,14.05
2019-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36785.6,,0.04,0.0,,0.0,,0.0,13.85
2019-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36918.4,,0.04,0.0,,0.0,,0.0,13.9
2019-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36918.4,,0.04,0.0,,0.0,,0.0,13.9
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36918.4,,0.04,0.0,,0.0,,0.0,13.9
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37051.2,,0.04,0.0,,0.0,,0.0,13.95
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37449.6,,0.04,0.0,,0.0,,0.0,14.1
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36520.0,,0.04,0.0,,0.0,,0.0,13.75
2019-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36785.6,,0.04,0.0,,0.0,,0.0,13.85
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36785.6,,0.04,0.0,,0.0,,0.0,13.85
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,36785.6,,0.04,0.0,,0.0,,0.0,13.85
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37582.4,,0.04,0.0,,0.0,,0.0,14.15
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2656.0,37449.6,,0.04,0.0,,0.0,,0.0,14.1
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2555.0,35386.75,,0.04,0.0,,0.0,,0.0,13.85
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2555.0,36153.25,,0.04,0.0,,0.0,,0.0,14.15
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2549.0,35303.65,,0.04,0.0,,0.0,,0.0,13.85
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2480.0,34224.0,,0.03,0.0,,0.0,,0.0,13.8
2019-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2470.0,33839.0,,0.03,0.0,,0.0,,0.0,13.7
2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2420.0,33033.0,,0.03,0.0,,0.0,,0.0,13.65
