,LPE FP Equity_DX_SI_QTY,LPE FP Equity_DX_SHORT_INTEREST_VALUE,LPE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LPE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LPE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LPE FP Equity_DX_SI_MV,LPE FP Equity_DX_DSS,LPE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LPE FP Equity_DX_SUPPLY_SI_QTY,LPE FP Equity_DX_BROKER_SI_QTY,LPE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LPE FP Equity_DX_BROKER_SI_MV_NEW_x,LPE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LPE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LPE FP Equity_DX_BROKER_SI_MV_INC_x,LPE FP Equity_DX_SUPPLY_SI_MV_NEW,LPE FP Equity_DX_BROKER_SI_QTY_ADD,LPE FP Equity_DX_BROKER_SI_QTY_NEW,LPE FP Equity_DX_SUPPLY_SI_MV_DEC,LPE FP Equity_DX_BROKER_SI_QTY_INC,LPE FP Equity_DX_SUPPLY_SI_QTY_DEC,LPE FP Equity_DX_BROKER_SI_MV_NEW_y,LPE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LPE FP Equity_DX_BROKER_SI_MV_INC_y,LPE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LPE FP Equity_DX_BROKER_SI_MV_ADD,LPE FP Equity_DX_SUPPLY_SI_QTY_ADD,LPE FP Equity_DX_BROKER_SI_QTY_DEC,LPE FP Equity_DX_SUPPLY_SI_MV,LPE FP Equity_DX_BROKER_SI_MV_DEC,LPE FP Equity_DX_SUPPLY_SI_MV_RMV,LPE FP Equity_DX_BROKER_SI_MV_RMV,LPE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LPE FP Equity_DX_UTILIZATION_QUANTITY,LPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LPE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LPE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LPE FP Equity_DX_ACTIVE_UTILIZATION_MV,LPE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LPE FP Equity_DX_BROKER_SI_CON_RATIO,LPE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LPE FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-11-15,8588.0,535906.82,0.34,4.06,0.14,0.59,0.0,223024.1,7894.0,3574.0,492599.96,,,,,,,,,,,,,,,,,,0.54,,,,2.21,2.21,349751.0,21825098.65,,24.04,2.2,24.17,0.402,57.6,0.024
2011-11-16,8588.0,531326.42,0.34,4.31,0.14,0.59,0.0,221117.91,7894.0,3574.0,488389.7,,,,,,,,,,,,,,,,,,0.54,,,,2.21,2.21,349751.0,21638559.35,,23.73,2.21,23.91,0.4032,57.8,0.024
2011-11-17,8294.0,513137.09,0.33,4.22,0.14,0.57,0.0,202928.58,7894.0,3280.0,488389.7,,,,,,,,,,,,,,,,,294.0,0.53,0.02,,,2.2,2.2,350556.0,21688363.46,,23.6,2.21,24.87,0.4302,59.81,0.0231
2011-11-18,9294.0,570219.55,0.37,4.79,0.16,0.63,0.0,201239.52,8894.0,3280.0,545678.14,,,,,,,,,,,,,,,,1000.0,,0.6,,,,39.13,2.49,13834.0,848764.5,,0.93,39.05,24.71,0.4304,59.89,0.026
2011-11-21,9588.0,573974.25,0.39,4.87,0.16,0.64,0.0,190007.75,8788.0,3174.0,526083.2,,,,,,,,0.01,,106.0,,,,,,,106.0,0.58,0.01,,,38.85,2.46,13834.0,828156.0,,0.92,38.6,24.09,0.4022,57.65,0.0268
2011-11-22,9588.0,573092.57,0.39,4.82,0.16,0.63,0.0,189715.88,8788.0,3174.0,525275.08,,,,,,,,,,,,,,,,,,0.57,,,,38.85,2.46,13834.0,826883.88,,0.9,38.81,23.84,0.404,57.9,0.0268
2011-11-23,11588.0,688373.91,0.47,5.83,0.19,0.76,0.0,307356.45,9788.0,5174.0,581446.65,,,1000.0,,,2000.0,,,,,,,,1000.0,0.13,,,0.64,,,,41.44,2.74,13834.0,821795.36,,0.9,41.48,19.49,0.3041,46.83,0.0324
2011-11-24,13588.0,807181.97,0.55,6.9,0.23,0.88,0.0,307356.45,11788.0,5174.0,700254.71,,,2000.0,,,,,,,,,,,2000.0,,,,0.76,,,,46.01,3.3,13834.0,821795.36,,0.89,45.98,16.44,0.2406,39.44,0.038
2011-11-25,13588.0,807181.97,0.55,6.84,0.23,0.89,0.0,426164.52,11788.0,7174.0,700254.71,,,,,,2000.0,,,,,,,,,0.14,,,0.76,,,,46.01,3.3,13834.0,821795.36,,0.89,46.08,16.54,0.2399,39.23,0.038
2011-11-28,12288.0,736736.51,0.49,6.12,0.21,0.8,0.0,331195.68,10138.0,5524.0,607831.6,,,,0.02,,,,0.13,350.0,2000.0,,,0.02,,,350.0,2000.0,0.66,0.14,,,17.32,2.84,48384.0,2900900.02,,3.13,17.36,18.59,0.2903,45.74,0.0344
2011-11-29,11888.0,716033.75,0.48,5.82,0.2,0.78,0.0,332719.58,9738.0,5524.0,586535.72,,,,,,,,0.03,,400.0,,,,,,,,0.64,,,,16.75,2.73,48384.0,2914247.72,,3.15,16.77,19.39,0.3032,47.33,0.0333
2011-11-30,11888.0,757574.64,0.48,5.86,0.2,0.8,0.0,352022.4,9738.0,5524.0,620563.75,,,,,,,,,,,,,,,,,,0.65,,,,16.75,2.73,48384.0,3083318.58,,3.17,17.02,18.83,0.3075,47.93,0.0333
2011-12-01,11888.0,749922.37,0.48,5.32,0.2,0.82,0.0,348466.62,9738.0,5524.0,614295.43,,,,,,,,,,,,,,,,,,0.66,,,,16.75,2.73,48384.0,3052173.94,,3.35,16.49,19.63,0.3047,47.48,0.0334
2011-12-02,12171.0,789934.92,0.49,5.25,0.2,0.86,0.0,376891.96,10021.0,5807.0,650393.38,,,,,,283.0,,,,,,,,,0.02,283.0,,0.7,,,,17.16,2.81,48384.0,3140268.76,,3.39,17.08,18.63,0.292,46.21,0.0342
2011-12-05,11171.0,732428.06,0.45,4.86,0.19,0.8,0.0,315171.58,9021.0,4807.0,591463.04,,,,,,,,0.07,,1000.0,,,,,,,1000.0,0.64,0.07,,,15.71,2.53,48384.0,3172303.24,,3.41,15.79,20.65,0.3428,50.77,0.0314
2011-12-06,10471.0,704153.15,0.42,4.47,0.18,0.76,0.0,299724.06,8671.0,4457.0,583106.87,,,,,,,,0.02,,350.0,,,,,,,350.0,0.62,0.02,,,38.53,2.43,13834.0,930307.97,,0.97,39.04,21.29,0.3626,52.64,0.0294
2011-12-07,10471.0,720233.23,0.42,4.45,0.18,0.78,0.0,306568.57,8671.0,4457.0,596422.72,,,,,,,,,,,,,,,,,,0.63,,,,38.53,2.44,13834.0,951552.52,,0.98,39.29,21.39,0.362,52.54,0.0294
2011-12-08,10093.0,677712.5,0.41,4.44,0.17,0.75,0.0,299273.22,8293.0,4457.0,556848.29,,,,,,,,0.03,,378.0,,,,,,,,0.61,,,,37.48,2.33,13834.0,928908.62,,0.98,38.37,22.84,0.3463,50.18,0.0284
2011-12-09,9810.0,658709.96,0.39,4.32,0.16,0.72,0.0,280270.68,8010.0,4174.0,537845.75,,,,,,,,0.02,,283.0,,,,,,,283.0,0.59,0.02,,,36.67,2.25,13834.0,928908.62,,0.98,37.44,23.13,0.3699,52.37,0.0276
2011-12-12,9835.0,651163.81,0.39,4.35,0.17,0.72,0.0,276355.64,8035.0,4174.0,531987.92,,,,,,,,,,,,,,,,25.0,,0.58,,,,36.74,2.25,13834.0,915932.91,,0.99,37.13,23.48,0.3654,51.83,0.0275
2011-12-13,9835.0,660207.75,0.39,4.29,0.17,0.72,0.0,280193.92,8035.0,4174.0,539376.64,,,,,,,,,,,,,,,,,,0.58,,,,36.74,2.26,13834.0,928654.2,,1.0,36.97,23.01,0.3668,52.04,0.0276
2011-12-14,9835.0,655685.78,0.39,4.72,0.17,0.72,0.0,278274.78,8035.0,4174.0,535682.28,,,,,,,,,,,,,,,,,,0.58,,,,36.74,2.26,13834.0,922293.55,,1.01,36.66,23.22,0.3646,51.72,0.0276
2011-12-15,9810.0,654921.16,0.39,4.92,0.16,0.72,0.0,278658.61,8010.0,4174.0,534752.14,,,,,,,,0.0,,25.0,,,,,,,,0.58,,,,36.67,2.24,13834.0,923565.68,,1.0,36.63,23.21,0.3687,52.18,0.0275
2011-12-16,6800.0,454284.51,0.27,3.46,0.11,0.5,0.0,158598.74,6800.0,2374.0,454284.51,,,,,,,,0.09,,1210.0,,,,,,,1800.0,0.49,0.13,,,32.96,1.91,13834.0,924201.75,,1.0,32.97,35.09,0.4674,58.44,0.0191
2011-12-19,6800.0,462726.13,0.27,3.27,0.11,0.5,0.0,161545.86,6800.0,2374.0,462726.13,,,,,,,,,,,,,,,,,,0.5,,,,100.0,1.89,0.0,0.0,,0.0,100.0,34.78,0.4696,58.82,0.0189
2011-12-20,6880.0,464437.26,0.28,3.17,0.12,0.51,0.0,160257.86,6880.0,2374.0,464437.26,,,,,,,,,,,,,,,,80.0,,0.51,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.7,0.4544,57.55,0.0193
2011-12-21,7063.0,472828.86,0.28,3.23,0.12,0.52,0.0,158926.2,7063.0,2374.0,472828.86,,,183.0,,,,,,,,,,,183.0,,,,0.52,,,,100.0,1.96,0.0,0.0,,0.0,100.0,33.82,0.4282,55.63,0.0196
2011-12-22,7063.0,464775.19,0.28,3.2,0.12,0.52,0.0,156219.21,7063.0,2374.0,464775.19,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.96,0.0,0.0,,0.0,100.0,33.93,0.4275,55.49,0.0196
2011-12-23,7063.0,465684.47,0.28,3.14,0.12,0.51,0.0,156524.84,7063.0,2374.0,465684.47,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.96,0.0,0.0,,0.0,100.0,33.61,0.4299,55.9,0.0196
2011-12-26,7063.0,465684.47,0.28,3.06,0.12,0.51,0.0,156524.84,7063.0,2374.0,465684.47,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.96,0.0,0.0,,0.0,100.0,33.63,0.4297,55.87,0.0196
2011-12-27,6983.0,457199.17,0.28,3.03,0.12,0.5,0.0,155433.31,6983.0,2374.0,457199.17,,,,,,,,0.01,,80.0,,,,,,,,0.5,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.21,0.4393,56.46,0.0193
2011-12-28,6983.0,452704.23,0.28,3.08,0.12,0.5,0.0,153905.18,6983.0,2374.0,452704.23,,,,,,,,,,,,,,,,,,0.5,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.39,0.4381,56.24,0.0193
2011-12-29,6983.0,465482.69,0.28,3.06,0.12,0.5,0.0,158249.45,6983.0,2374.0,465482.69,,,,,,,,,,,,,,,,,,0.5,,,,100.0,1.93,0.0,0.0,,0.0,100.0,33.59,0.4438,57.23,0.0193
2011-12-30,6983.0,465482.69,0.28,3.25,0.12,0.51,0.0,158249.45,6983.0,2374.0,465482.69,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.03,0.4406,56.68,0.0193
2012-01-02,6983.0,475114.7,0.28,3.38,0.12,0.52,0.0,161524.03,6983.0,2374.0,475114.7,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.93,0.0,0.0,,0.0,100.0,33.63,0.4435,57.19,0.0193
2012-01-03,6983.0,475178.91,0.28,3.48,0.12,0.52,0.0,161545.86,6983.0,2374.0,475178.91,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.93,0.0,0.0,,0.0,100.0,33.95,0.4409,56.75,0.0193
2012-01-04,6983.0,476784.24,0.28,3.6,0.12,0.52,0.0,162091.62,6983.0,2374.0,476784.24,,,,,,,,,,,,,,,,,,0.52,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.18,0.4396,56.51,0.0193
2012-01-05,6983.0,480315.98,0.28,3.6,0.12,0.52,0.0,163292.3,6983.0,2374.0,480315.98,,,,,,,,,,,,,,,,,,0.52,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.16,0.4397,56.52,0.0193
2012-01-06,6983.0,480380.19,0.28,3.66,0.12,0.53,0.0,163314.13,6983.0,2374.0,480380.19,,,,,,,,,,,,,,,,,,0.52,,,,100.0,1.92,0.0,0.0,,0.0,100.0,34.17,0.4396,56.52,0.0192
2012-01-09,6983.0,480380.19,0.28,3.71,0.12,0.53,0.0,163314.13,6983.0,2374.0,480380.19,,,,,,,,,,,,,,,,,,0.52,,,,100.0,1.92,0.0,0.0,,0.0,100.0,34.08,0.4402,56.61,0.0192
2012-01-10,6983.0,475178.91,0.28,3.83,0.12,0.52,0.0,161545.86,6983.0,2374.0,475178.91,,,,,,,,,,,,,,,,,,0.52,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.27,0.4388,56.37,0.0193
2012-01-11,6983.0,474215.71,0.28,3.87,0.12,0.52,0.0,161218.4,6983.0,2374.0,474215.71,,,,,,,,,,,,,,,,,,0.52,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.22,0.4392,56.45,0.0193
2012-01-12,6983.0,471968.24,0.28,3.89,0.12,0.52,0.0,160454.33,6983.0,2374.0,471968.24,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.09,0.44,56.59,0.0193
2012-01-13,6983.0,465546.91,0.28,4.49,0.12,0.52,0.0,158271.28,6983.0,2374.0,465546.91,,,,,,,,,,,,,,,,,,0.52,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.06,0.4405,56.66,0.0193
2012-01-16,6983.0,455914.9,0.28,4.78,0.12,0.51,0.0,154996.7,6983.0,2374.0,455914.9,,,,,,,,,,,,,,,,,,0.5,,,,100.0,1.93,0.0,0.0,,0.0,100.0,34.85,0.4363,55.79,0.0193
2012-01-17,6983.0,457841.3,0.28,4.76,0.12,0.5,0.0,155651.62,6983.0,2374.0,457841.3,,,,,,,,,,,,,,,,,,0.5,,,,100.0,1.93,0.0,0.0,,0.0,100.0,33.92,0.4412,56.8,0.0193
2012-01-18,6328.0,422460.87,0.25,4.58,0.11,0.46,0.0,158489.59,6328.0,2374.0,422460.87,,,,,,,,0.05,,655.0,,,,,,,,0.45,,,,1.75,1.75,355442.0,23729509.42,,25.35,1.76,33.68,0.4431,57.12,0.0175
2012-01-19,6141.0,412235.47,0.25,4.45,0.1,0.45,0.0,159362.81,6141.0,2374.0,412235.47,,,,,,,,0.01,,187.0,,,,,,,,0.44,,,,1.7,1.7,355750.0,23880926.07,,25.8,1.69,33.98,0.4409,56.74,0.017
2012-01-20,6141.0,415059.0,0.25,4.43,0.1,0.45,0.0,160454.33,6141.0,2374.0,415059.0,,,,,,,,,,,,,,,,,,0.45,,,,1.69,1.69,357885.0,24188794.81,,26.26,1.68,34.01,0.4409,56.73,0.0169
2012-01-23,6141.0,420706.06,0.25,4.38,0.1,0.46,0.0,162637.38,6141.0,2374.0,420706.06,,,,,,,,,,,,,,,,,,0.45,,,,1.7,1.7,355793.0,24374575.86,,26.15,1.7,33.69,0.443,57.1,0.017
2012-01-24,6016.0,414355.44,0.24,4.0,0.1,0.45,0.0,163510.61,6016.0,2374.0,414355.44,,,,,,,,0.01,,125.0,,,,,,,,0.45,,,,1.66,1.66,355918.0,24514055.51,,26.49,1.66,34.03,0.4405,56.67,0.0166
2012-01-25,6016.0,414355.44,0.24,3.98,0.1,0.45,0.0,163510.61,6016.0,2374.0,414355.44,,,,,,,,,,,,,,,,,,0.45,,,,1.66,1.66,355918.0,24514055.51,,26.63,1.65,34.21,0.4393,56.46,0.0166
2012-01-26,5939.0,408778.95,0.24,3.94,0.1,0.45,0.0,163401.45,5939.0,2374.0,408778.95,,,,,,,,0.0,,77.0,,,,,,,,0.45,,,,1.64,1.64,355995.0,24502990.87,,26.64,1.64,34.27,0.4391,56.4,0.0164
2012-01-27,5892.0,405543.96,0.24,4.0,0.1,0.44,0.0,163401.45,5892.0,2374.0,405543.96,,,,,,,,0.0,,47.0,,,,,,,,0.44,,,,1.63,1.63,356046.0,24506501.18,,26.63,1.62,34.61,0.436,55.91,0.0163
2012-01-30,5892.0,405543.96,0.24,3.83,0.1,0.45,0.0,163401.45,5892.0,2374.0,405543.96,,,,,,,,,,,,,,,,,,0.44,,,,1.63,1.63,356046.0,24506501.18,,26.65,1.63,34.73,0.4358,55.82,0.0163
2012-01-31,5954.0,418845.31,0.24,4.19,0.1,0.45,0.0,167003.49,5954.0,2374.0,418845.31,,,,,,,,0.18,,2478.0,,,,,,2540.0,,0.45,,,,1.64,1.64,356103.0,25050734.42,,26.71,1.65,34.19,0.4395,56.49,0.0164
2012-02-01,5954.0,426455.71,0.24,4.5,0.1,0.46,0.0,170037.93,5954.0,2374.0,426455.71,,,,,,,,,,,,,,,,,,0.45,,,,1.64,1.64,356103.0,25505904.63,,27.26,1.64,34.07,0.4402,56.62,0.0164
2012-02-02,5954.0,432533.07,0.24,4.15,0.1,0.47,0.0,172461.12,5954.0,2374.0,432533.07,,,,,,,,,,,,,,,,,,0.47,,,,1.64,1.64,356103.0,25869385.87,,27.78,1.65,34.19,0.4394,56.48,0.0164
2012-02-03,5954.0,439103.19,0.24,4.14,0.1,0.48,0.0,175080.78,5954.0,2374.0,439103.19,,,,,,,,,,,,,,,,,,0.47,,,,1.64,1.64,356146.0,26265509.79,,28.47,1.63,34.18,0.4394,56.48,0.0164
2012-02-06,6719.0,506642.82,0.27,4.89,0.11,0.55,0.0,179010.28,6719.0,2374.0,506642.82,,,948.0,,,,,0.01,,183.0,,,,948.0,,,,0.54,,,,100.0,1.86,0.0,0.0,,0.0,100.0,30.33,0.5047,64.08,0.0186
2012-02-07,7107.0,536553.3,0.28,4.89,0.12,0.59,0.0,216976.81,6607.0,2874.0,498805.07,,,,0.04,,,,0.01,500.0,112.0,,,0.04,,,,,0.54,,,,1.82,1.82,356693.0,26929056.58,,29.18,1.82,28.63,0.4445,59.18,0.0196
2012-02-08,7107.0,537860.37,0.28,4.78,0.12,0.59,0.0,217505.38,6607.0,2874.0,500020.19,,,,,,,,,,,,,,,,,,0.54,,,,1.69,1.69,385168.0,29149655.66,,31.62,1.69,28.74,0.4432,59.01,0.0181
2012-02-09,8115.0,615638.64,0.32,5.59,0.14,0.67,0.0,218033.94,7615.0,2874.0,577706.5,,,,,,,,,,,,,,,,1008.0,,0.63,,,,100.0,1.94,0.0,0.0,,0.0,100.0,28.7,0.4435,59.05,0.0207
2012-02-10,8175.0,617935.26,0.33,5.65,0.14,0.68,0.0,293434.21,6667.0,3882.0,503947.93,,,,,,1008.0,,0.08,,948.0,,,,,0.09,,,0.55,,,,100.0,1.7,0.0,0.0,,0.0,100.0,28.48,0.317,45.1,0.0209
2012-02-13,7675.0,580141.05,0.31,5.15,0.13,0.64,0.0,255640.0,6667.0,3382.0,503947.93,,,,,,,,,,,,,,,,,500.0,0.55,0.04,,,100.0,1.68,0.0,0.0,,0.0,100.0,30.53,0.355,48.64,0.0194
2012-02-14,7675.0,575200.68,0.31,5.25,0.13,0.64,0.0,253463.02,6667.0,3382.0,499656.41,,,,,,,,,,,,,,,,,,0.55,,,,100.0,1.69,0.0,0.0,,0.0,100.0,30.6,0.3541,48.47,0.0194
2012-02-15,7675.0,563908.39,0.31,4.98,0.13,0.63,0.0,248487.06,6667.0,3382.0,489847.2,,,,,,,,,,,,,,,,,,0.54,,,,100.0,1.69,0.0,0.0,,0.0,100.0,30.63,0.3539,48.44,0.0194
2012-02-16,7675.0,561720.51,0.31,4.84,0.13,0.62,0.0,247522.97,6667.0,3382.0,487946.67,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.69,0.0,0.0,,0.0,100.0,30.5,0.3551,48.67,0.0194
2012-02-17,7675.0,561085.32,0.31,4.82,0.13,0.62,0.0,247243.07,6667.0,3382.0,487394.9,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.69,0.0,0.0,,0.0,100.0,30.49,0.356,48.8,0.0194
2012-02-20,8675.0,637461.57,0.35,5.21,0.15,0.69,0.0,248518.16,7667.0,3382.0,563391.11,,,,,,,,,,,,,,,,1000.0,,0.61,,,,100.0,1.93,0.0,0.0,,0.0,100.0,26.55,0.287,42.56,0.0219
2012-02-21,8675.0,638179.52,0.35,5.15,0.15,0.7,0.0,248798.06,7667.0,3382.0,564025.64,,,,,,,,,,,,,,,,,,0.61,,,,100.0,1.93,0.0,0.0,,0.0,100.0,26.57,0.2858,42.36,0.0219
2012-02-22,8675.0,638179.52,0.35,5.18,0.15,0.7,0.0,248798.06,7667.0,3382.0,564025.64,,,,,,,,,,,,,,,,,,0.61,,,,100.0,1.93,0.0,0.0,,0.0,100.0,26.57,0.2858,42.35,0.0219
2012-02-23,9075.0,672195.46,0.36,5.19,0.15,0.73,0.0,280136.99,7667.0,3782.0,567903.31,,,,,,400.0,,,,,,,,,0.03,,,0.61,,,,100.0,1.93,0.0,0.0,,0.0,100.0,25.23,0.2618,40.46,0.0228
2012-02-24,9075.0,669274.68,0.36,5.16,0.15,0.73,0.0,278919.76,7667.0,3782.0,565435.7,,,,,,,,,,,,,,,,,,0.61,,,,100.0,1.91,0.0,0.0,,0.0,100.0,25.33,0.2612,40.33,0.0226
2012-02-27,9075.0,671778.2,0.36,4.93,0.15,0.74,0.0,279963.1,7667.0,3782.0,567550.8,,,,,,,,,,,,,,,,,,0.62,,,,100.0,1.91,0.0,0.0,,0.0,100.0,25.29,0.2607,40.23,0.0226
2012-02-28,9075.0,671861.66,0.36,5.15,0.15,0.74,0.0,279997.88,7667.0,3782.0,567621.3,,,,,,,,,,,,,,,,,,0.62,,,,100.0,1.9,0.0,0.0,,0.0,100.0,25.26,0.2613,40.36,0.0225
2012-02-29,7958.0,587774.89,0.32,4.6,0.13,0.65,0.0,237384.83,6550.0,3214.0,483780.54,,,,,,,,0.09,,1117.0,,,,,,,568.0,0.53,0.05,,,100.0,1.62,0.0,0.0,,0.0,100.0,19.43,0.2663,43.33,0.0197
2012-03-01,7409.0,550496.23,0.3,4.37,0.12,0.6,0.0,198012.21,6550.0,2665.0,486671.66,,,,,,,,,,,,,,,,,549.0,0.53,0.05,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.91,0.2942,46.93,0.0183
2012-03-02,7409.0,553221.46,0.3,4.49,0.12,0.61,0.0,198992.47,6550.0,2665.0,489080.92,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.92,0.2941,46.92,0.0183
2012-03-05,7409.0,547771.0,0.3,4.56,0.12,0.6,0.0,197031.95,6550.0,2665.0,484262.39,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.95,0.294,46.91,0.0183
2012-03-06,7409.0,531487.76,0.3,4.86,0.12,0.6,0.0,191174.91,6550.0,2665.0,469867.03,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,21.03,0.2923,46.64,0.0183
2012-03-07,7409.0,523380.2,0.3,4.95,0.12,0.58,0.0,188258.64,6550.0,2665.0,462699.47,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.97,0.2939,46.88,0.0183
2012-03-08,7409.0,513364.99,0.3,4.81,0.12,0.57,0.0,184656.19,6550.0,2665.0,453845.41,,,,,,,,,,,,,,,,,,0.5,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.96,0.2946,46.99,0.0183
2012-03-09,7409.0,526650.48,0.3,4.59,0.12,0.57,0.0,189434.95,6550.0,2665.0,465590.58,,,,,,,,,,,,,,,,,,0.5,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.76,0.2969,47.33,0.0183
2012-03-12,7409.0,527331.79,0.3,4.68,0.12,0.58,0.0,189680.01,6550.0,2665.0,466192.9,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.61,0.0,0.0,,0.0,100.0,20.93,0.2945,46.98,0.0182
2012-03-13,7409.0,538232.7,0.3,4.66,0.12,0.58,0.0,193601.05,6550.0,2665.0,475829.96,,,,,,,,,,,,,,,,,,0.51,,,,100.0,1.61,0.0,0.0,,0.0,100.0,20.92,0.2946,46.99,0.0182
2012-03-14,7427.0,551833.65,0.3,4.71,0.12,0.59,0.0,198012.21,6568.0,2665.0,488009.08,,,,,,,,,,,,,,,,18.0,,0.52,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.84,0.2933,46.86,0.0183
2012-03-15,7427.0,550467.73,0.3,5.08,0.12,0.6,0.0,197522.08,6568.0,2665.0,486801.13,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.88,0.2933,46.86,0.0183
2012-03-16,7449.0,551413.32,0.3,4.86,0.13,0.6,0.0,197277.02,6590.0,2665.0,487825.72,,,22.0,,,,,,,,,,,22.0,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.77,0.2928,46.86,0.0183
2012-03-19,7449.0,552098.3,0.3,4.62,0.13,0.6,0.0,197522.08,6590.0,2665.0,488431.71,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.8,0.2922,46.76,0.0183
2012-03-20,7449.0,552098.3,0.3,4.77,0.13,0.6,0.0,197522.08,6590.0,2665.0,488431.71,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.82,0.2915,46.65,0.0183
2012-03-21,7449.0,554838.24,0.3,4.86,0.13,0.6,0.0,198502.34,6590.0,2665.0,490855.69,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.82,0.2916,46.68,0.0183
2012-03-22,7449.0,554153.26,0.3,4.87,0.13,0.61,0.0,198257.27,6590.0,2665.0,490249.69,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.84,0.2916,46.66,0.0183
2012-03-23,7449.0,554838.24,0.3,4.88,0.13,0.61,0.0,198502.34,6590.0,2665.0,490855.69,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.8,0.2922,46.76,0.0183
2012-03-26,7449.0,555180.74,0.3,4.97,0.13,0.61,0.0,198624.87,6590.0,2665.0,491158.69,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.8,0.2922,46.77,0.0183
2012-03-27,7449.0,555180.74,0.3,4.96,0.13,0.61,0.0,198624.87,6590.0,2665.0,491158.69,,,,,,,,,,,,,,,,,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.85,0.2915,46.65,0.0183
2012-03-28,4909.0,364743.69,0.2,3.48,0.08,0.4,0.0,198012.21,4050.0,2665.0,300919.12,,,,,,,,0.21,,2540.0,,,,,,,,0.33,,,,100.0,1.0,0.0,0.0,,0.0,100.0,22.25,0.2081,32.61,0.0121
2012-03-29,7449.0,553810.77,0.3,5.32,0.13,0.61,0.0,198134.74,6590.0,2665.0,489946.7,,,,,,,,,,,,,,,,2540.0,,0.53,,,,100.0,1.62,0.0,0.0,,0.0,100.0,20.84,0.2916,46.66,0.0183
2012-03-30,6990.0,517435.77,0.28,5.04,0.12,0.57,0.0,197277.02,6131.0,2665.0,453848.17,,,,,,,,0.04,,459.0,,,,,,,,0.49,,,,1.51,1.51,400554.0,29651068.53,,32.25,1.51,20.83,0.2918,46.7,0.0172
