,DJE FP Equity_DX_SI_QTY,DJE FP Equity_DX_SHORT_INTEREST_VALUE,DJE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DJE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DJE FP Equity_DX_SI_MV,DJE FP Equity_DX_DSS,DJE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DJE FP Equity_DX_SUPPLY_SI_QTY,DJE FP Equity_DX_BROKER_SI_QTY,DJE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DJE FP Equity_DX_BROKER_SI_MV_NEW_x,DJE FP Equity_DX_SUPPLY_SI_QTY_INC_x,DJE FP Equity_DX_BROKER_SI_MV_INC_x,DJE FP Equity_DX_BROKER_SI_QTY_ADD,DJE FP Equity_DX_BROKER_SI_QTY_NEW,DJE FP Equity_DX_SUPPLY_SI_MV_DEC,DJE FP Equity_DX_BROKER_SI_QTY_INC,DJE FP Equity_DX_SUPPLY_SI_QTY_DEC,DJE FP Equity_DX_BROKER_SI_MV_NEW_y,DJE FP Equity_DX_BROKER_SI_MV_INC_y,DJE FP Equity_DX_SUPPLY_SI_QTY_INC_y,DJE FP Equity_DX_BROKER_SI_MV_ADD,DJE FP Equity_DX_SUPPLY_SI_QTY_ADD,DJE FP Equity_DX_BROKER_SI_QTY_DEC,DJE FP Equity_DX_SUPPLY_SI_MV,DJE FP Equity_DX_BROKER_SI_MV_DEC,DJE FP Equity_DX_BROKER_SI_MV_RMV,DJE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DJE FP Equity_DX_UTILIZATION_QUANTITY,DJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DJE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DJE FP Equity_DX_ACTIVE_UTILIZATION_MV,DJE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DJE FP Equity_DX_BROKER_SI_CON_RATIO,DJE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DJE FP Equity_DX_DEMAND_SUPPLY_RATIO,DJE FP Equity_PX_LAST
2002-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0
2002-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.3
2002-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0
2002-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8
2002-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.7
2002-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0
2002-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.7
2002-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5
2002-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8
2002-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.89
2002-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1
2002-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9
2002-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.2
2002-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5
2002-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2002-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5
2002-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7
2002-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4
2002-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8
2002-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2
2002-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7
2002-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1
2002-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1
2002-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6
2002-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7
2002-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2002-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1
2002-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1
2002-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1
2002-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.25
2002-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
2002-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6
2002-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9
2002-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9
2002-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8
2002-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.45
2002-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6
2002-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2
2002-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2
2002-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.65
2002-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6
2002-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5
2002-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7
2002-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2
2002-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4
2002-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.15
2002-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3
2002-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4
2002-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.15
2002-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3
2002-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5
2002-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9
2002-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7
2002-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6
2002-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.05
2002-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3
2002-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8
2002-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.15
2002-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4
2002-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7
2002-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.1
2002-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4
2002-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0
2002-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.65
2002-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0
2002-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5
2002-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0
2002-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4
2002-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9
2002-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.85
2002-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.65
2002-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3
2002-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
2002-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9
2002-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6
2002-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.25
2002-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.15
2002-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3
2002-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5
2002-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.05
2002-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.85
2002-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.05
2002-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.35
2002-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7
2002-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4
2002-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0
2002-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.65
2002-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.75
2002-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.75
2002-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.75
2002-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2002-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8
2002-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.75
2002-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.85
2002-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.95
2002-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.55
2002-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9
2002-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.35
2002-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2
2002-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.55
2002-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2
2002-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6
2002-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1
2002-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.85
2002-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.4
2002-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.15
2002-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7
2002-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.85
2002-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.55
2002-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.95
2002-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2
2002-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3
2002-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5
2002-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9
2002-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1
2002-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.35
2002-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8
2002-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2
2002-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.55
2002-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5
2002-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.45
2002-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.35
2002-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5
2002-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.1
2002-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3
2002-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.75
2002-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0
2002-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6
2002-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4
2002-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.71
2002-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.75
2002-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
2002-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.05
2002-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8
2002-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0
2002-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0
2002-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1
2002-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
2002-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7
2002-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.37
2002-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.1
2002-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4
2002-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.65
2002-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.01
2002-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8
2002-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5
2002-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.8
2002-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1
2002-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.05
2002-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.66
2002-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.35
2002-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.45
2002-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6
2002-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.65
2002-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9
2002-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5
2002-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5
2002-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3
2003-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.55
2003-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7
2003-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.45
2003-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4
2003-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.85
2003-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.85
2003-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.36
2003-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.76
2003-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4
2003-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.85
2003-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0
2003-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7
2003-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.05
2003-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5
2003-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1
2003-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1
2003-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5
2003-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4
2003-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2003-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7
2003-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
2003-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6
2003-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.35
2003-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6
2003-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.85
2003-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1
2003-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.05
2003-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.45
2003-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1
2003-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3
2003-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.45
2003-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5
2003-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
2003-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7
2003-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3
2003-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.75
2003-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5
2003-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1
2003-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0
2003-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25
2003-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2
2003-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.75
2003-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6
2003-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5
2003-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.95
2003-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6
2003-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2
2003-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3
2003-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2003-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.65
2003-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5
2003-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.36
2003-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6
2003-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.85
2003-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7
2003-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1
2003-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15
2003-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6
2003-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.55
2003-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.65
2003-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.55
2003-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4
2003-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1
2003-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.85
2003-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45
2003-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1
2003-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05
2003-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0
2003-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8
2003-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9
2003-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2
2003-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3
2003-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3
2003-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2
2003-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4
2003-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0
2003-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7
2003-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.05
2003-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.45
2003-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.3
2003-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7
2003-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2003-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.03
2003-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2
2003-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.25
2003-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2
2003-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.35
2003-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.45
2003-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.15
2003-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.77
2003-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.59
2003-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7
2003-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.75
2003-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.45
2003-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3
2003-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25
2003-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.75
2003-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.15
2003-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0
2003-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.45
2003-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.85
2003-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2
2003-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1
2003-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.75
2003-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6
2003-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2003-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6
2003-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.13
2003-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24
