,ALBOO FP Equity_DX_SI_QTY,ALBOO FP Equity_DX_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBOO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBOO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBOO FP Equity_DX_SI_MV,ALBOO FP Equity_DX_DSS,ALBOO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBOO FP Equity_DX_SUPPLY_SI_QTY,ALBOO FP Equity_DX_BROKER_SI_QTY,ALBOO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBOO FP Equity_DX_BROKER_SI_MV_INC_x,ALBOO FP Equity_DX_SUPPLY_SI_MV_NEW,ALBOO FP Equity_DX_BROKER_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_NEW,ALBOO FP Equity_DX_SUPPLY_SI_MV_DEC,ALBOO FP Equity_DX_BROKER_SI_QTY_INC,ALBOO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBOO FP Equity_DX_BROKER_SI_MV_NEW_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBOO FP Equity_DX_BROKER_SI_MV_INC_y,ALBOO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBOO FP Equity_DX_BROKER_SI_MV_ADD,ALBOO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBOO FP Equity_DX_BROKER_SI_QTY_DEC,ALBOO FP Equity_DX_SUPPLY_SI_MV,ALBOO FP Equity_DX_BROKER_SI_MV_DEC,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_UTILIZATION_QUANTITY,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBOO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBOO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBOO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBOO FP Equity_DX_BROKER_SI_CON_RATIO,ALBOO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBOO FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-04-18,21076.0,63.23,0.08,0.0,0.06,0.0,0.0,31.61,10538.0,10538.0,31.61,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-04-19,21076.0,50.58,0.08,0.0,0.06,0.0,0.0,25.29,10538.0,10538.0,25.29,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-04-20,21076.0,44.26,0.08,0.0,0.06,0.0,0.0,22.13,10538.0,10538.0,22.13,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-04-21,21076.0,44.26,0.08,0.0,0.06,0.0,0.0,22.13,10538.0,10538.0,22.13,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-04-24,21076.0,42.15,0.08,0.0,0.06,0.0,0.0,21.08,10538.0,10538.0,21.08,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-04-25,21076.0,40.04,0.08,0.0,0.06,0.0,0.0,20.02,10538.0,10538.0,20.02,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-04-26,21076.0,33.72,0.08,0.0,0.06,0.0,0.0,16.86,10538.0,10538.0,16.86,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-04-27,21076.0,25.29,0.08,0.0,0.06,0.0,0.0,12.65,10538.0,10538.0,12.65,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-04-28,21076.0,21.08,0.08,0.0,0.06,0.0,0.0,10.54,10538.0,10538.0,10.54,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-01,21076.0,21.08,0.08,0.0,0.06,0.0,0.0,10.54,10538.0,10538.0,10.54,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-02,21076.0,23.18,0.04,0.0,0.04,0.0,0.0,11.59,10538.0,10538.0,11.59,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-03,21076.0,21.08,0.04,0.0,0.04,0.0,0.0,10.54,10538.0,10538.0,10.54,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-04,21076.0,21.08,0.04,0.0,0.04,0.0,0.0,10.54,10538.0,10538.0,10.54,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-05,21076.0,18.97,0.04,0.0,0.04,0.0,0.0,9.48,10538.0,10538.0,9.48,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-08,21076.0,16.86,0.04,0.0,0.04,0.0,0.0,8.43,10538.0,10538.0,8.43,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-09,21076.0,14.75,0.04,0.0,0.04,0.0,0.0,7.38,10538.0,10538.0,7.38,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-10,21076.0,14.75,0.04,0.0,0.04,0.0,0.0,7.38,10538.0,10538.0,7.38,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-11,21076.0,14.75,0.04,0.0,0.04,0.0,0.0,7.38,10538.0,10538.0,7.38,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-12,21076.0,16.86,0.04,0.0,0.04,0.0,0.0,8.43,10538.0,10538.0,8.43,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-15,21076.0,12.65,0.04,0.0,0.04,0.0,0.0,6.32,10538.0,10538.0,6.32,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-16,21076.0,12.65,0.01,0.0,0.01,0.0,0.0,6.32,10538.0,10538.0,6.32,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-17,21076.0,14.75,0.01,0.0,0.01,0.0,0.0,7.38,10538.0,10538.0,7.38,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-18,21076.0,10.54,0.01,0.0,0.01,0.0,0.0,5.27,10538.0,10538.0,5.27,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-19,21076.0,8.43,0.01,0.0,0.01,0.0,0.0,4.22,10538.0,10538.0,4.22,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-22,21076.0,10.54,0.01,0.0,0.01,0.0,0.0,5.27,10538.0,10538.0,5.27,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-23,21076.0,10.54,0.01,0.0,0.01,0.0,0.0,5.27,10538.0,10538.0,5.27,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-24,21076.0,14.75,0.01,0.0,0.01,0.0,0.0,7.38,10538.0,10538.0,7.38,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-25,21076.0,10.54,0.01,0.0,0.01,0.0,0.0,5.27,10538.0,10538.0,5.27,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-26,21076.0,10.54,0.01,0.0,0.01,0.0,0.0,5.27,10538.0,10538.0,5.27,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-29,21076.0,10.54,0.01,0.0,0.01,0.0,0.0,5.27,10538.0,10538.0,5.27,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-30,21076.0,8.43,0.01,0.0,0.01,0.0,0.0,4.22,10538.0,10538.0,4.22,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-05-31,21076.0,8.43,0.01,0.0,0.01,0.0,0.0,4.22,10538.0,10538.0,4.22,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-01,21076.0,4.22,0.01,0.0,0.01,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-02,21076.0,6.32,0.01,0.0,0.01,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-05,21076.0,6.32,0.01,0.0,0.01,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-06,21076.0,6.32,0.01,0.0,0.01,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-07,21076.0,4.22,0.01,0.0,0.01,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-08,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-09,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-12,21076.0,4.22,0.0,0.0,0.0,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-13,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-14,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-15,21076.0,4.22,0.0,0.0,0.0,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-16,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,58.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1634
2023-06-19,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-20,21076.0,4.22,0.0,0.0,0.0,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-21,21076.0,4.22,0.0,0.0,0.0,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-22,21076.0,4.22,0.0,0.0,0.0,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-23,21076.0,4.22,0.0,0.0,0.0,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-26,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-27,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-28,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-29,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-06-30,21076.0,4.22,0.0,0.0,0.0,0.0,0.0,2.11,10538.0,10538.0,2.11,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-03,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-04,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-05,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-06,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-07,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-10,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-11,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-12,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-13,21076.0,8.43,0.0,0.0,0.0,0.0,0.0,4.22,10538.0,10538.0,4.22,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-14,21076.0,8.43,0.0,0.0,0.0,0.0,0.0,4.22,10538.0,10538.0,4.22,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-17,21076.0,6.32,0.0,0.0,0.0,0.0,0.0,3.16,10538.0,10538.0,3.16,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-18,21076.0,5901.28,2.19,0.0,2.17,0.0,0.0,2950.64,10538.0,10538.0,2950.64,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-19,20.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10.0,4.0,,,,,,,,0.0,,10528.0,,,,,,,10528.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-20,20.0,7.96,0.0,0.0,0.0,0.0,0.0,3.98,10.0,10.0,3.98,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-21,20.0,7.6,0.0,0.0,0.0,0.0,0.0,3.8,10.0,10.0,3.8,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-24,20.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10.0,4.0,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-25,20.0,7.8,0.0,0.0,0.0,0.0,0.0,3.9,10.0,10.0,3.9,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-26,20.0,6.6,0.0,0.0,0.0,0.0,0.0,3.3,10.0,10.0,3.3,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-27,20.0,5.8,0.0,0.0,0.0,0.0,0.0,2.9,10.0,10.0,2.9,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-28,20.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,3.0,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-07-31,20.0,4.92,0.0,0.0,0.0,0.0,0.0,2.46,10.0,10.0,2.46,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-08-01,10.0,2.1,0.0,0.0,0.0,0.0,0.0,2.1,0.0,10.0,0.0,,,,,,,,0.0,,10.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-10-13,4800.0,37.44,0.06,0.01,0.06,0.0,5.0,37.44,4800.0,4800.0,37.44,,,,,,4800.0,,,,,,,,,0.0,4800.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-10-16,4800.0,37.92,0.06,0.01,0.06,0.0,5.0,37.92,4800.0,4800.0,37.92,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-11-07,5000.0,16.5,0.05,0.0,0.05,0.0,5.0,16.5,5000.0,5000.0,16.5,,,,,,5000.0,,,,,,,,,0.0,5000.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-11-08,5000.0,15.0,0.05,0.0,0.05,0.0,5.0,15.0,5000.0,5000.0,15.0,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-11-09,5000.0,13.5,0.05,0.0,0.05,0.0,5.0,13.5,5000.0,5000.0,13.5,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-11-10,5000.0,15.5,0.05,0.0,0.05,0.0,5.0,15.5,5000.0,5000.0,15.5,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-11-13,5000.0,14.0,0.05,0.0,0.05,0.0,5.0,14.0,5000.0,5000.0,14.0,,,,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,16.67,0.0,0.0,,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,19.7,0.0,0.0,,0.0,,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,18.19,0.0,0.0,,0.0,,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,16.67,0.0,0.0,,0.0,,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,16.67,0.0,0.0,,0.0,,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,15.16,0.0,0.0,,0.0,,0.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,16.67,0.0,0.0,,0.0,,0.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,16.67,0.0,0.0,,0.0,,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,16.67,0.0,0.0,,0.0,,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,15.16,0.0,0.0,,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,13.64,0.0,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,13.64,0.0,0.0,,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,13.64,0.0,0.0,,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,13.64,0.0,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,13.64,0.0,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,13.64,0.0,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,12.13,0.0,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,12.13,0.0,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,10.61,0.0,0.0,,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,10.61,0.0,0.0,,0.0,,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,10.61,0.0,0.0,,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,10.61,0.0,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,10.61,0.0,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,13.64,0.0,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,18.19,0.0,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,18.19,0.0,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,15.16,0.0,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,22.74,0.0,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,16.67,0.0,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,15157.0,13.64,0.0,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,10015156.0,9013.64,0.01,0.0,,0.0,,0.0
