,ALMER FP Equity_DX_SI_QTY,ALMER FP Equity_DX_SHORT_INTEREST_VALUE,ALMER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMER FP Equity_DX_SI_MV,ALMER FP Equity_DX_DSS,ALMER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMER FP Equity_DX_SUPPLY_SI_QTY,ALMER FP Equity_DX_BROKER_SI_QTY,ALMER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMER FP Equity_DX_BROKER_SI_QTY_ADD,ALMER FP Equity_DX_BROKER_SI_MV_ADD,ALMER FP Equity_DX_SUPPLY_SI_MV,ALMER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMER FP Equity_DX_UTILIZATION_QUANTITY,ALMER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMER FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMER FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMER FP Equity_DX_BROKER_SI_CON_RATIO,ALMER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMER FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMER FP Equity_PX_LAST
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,8.5
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,8.45
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,8.3
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,8.1
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,8.2
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,8.15
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,8.55
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,9.05
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,8.2
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,9.55
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,9.45
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,8.8
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,8.7
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,8.7
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,9.45
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,9.45
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,8.95
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,9.55
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,9.55
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,9.55
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,9.45
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,9.45
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,13.6
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,13.6
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,13.6
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,13.6
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,12.6
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,12.6
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,12.8
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-03-02,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-03-08,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,13.9
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,14.4
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,14.3
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,14.3
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,13.7
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,14.0
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,15.7
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,13.5
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,14.7
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,14.6
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,14.3
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,14.7
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,14.3
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,13.3
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,13.9
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,13.7
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,13.7
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,13.7
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,13.7
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,14.7
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,14.7
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,,10.4
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,10.8
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,10.4
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,10.4
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,10.4
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,,10.4
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,8.65
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,10.8
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,10.8
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,8.5
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,8.6
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,8.65
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,8.65
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,8.7
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,8.85
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,8.85
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,8.5
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,8.7
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,8.35
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,8.3
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,5.0
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,4.48
