,VLTSA FP Equity_DX_SI_QTY,VLTSA FP Equity_DX_SHORT_INTEREST_VALUE,VLTSA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VLTSA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VLTSA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VLTSA FP Equity_DX_SI_MV,VLTSA FP Equity_DX_DSS,VLTSA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VLTSA FP Equity_DX_SUPPLY_SI_QTY,VLTSA FP Equity_DX_BROKER_SI_QTY,VLTSA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VLTSA FP Equity_DX_BROKER_SI_MV_NEW_x,VLTSA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VLTSA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VLTSA FP Equity_DX_BROKER_SI_MV_INC_x,VLTSA FP Equity_DX_SUPPLY_SI_MV_NEW,VLTSA FP Equity_DX_BROKER_SI_QTY_ADD,VLTSA FP Equity_DX_BROKER_SI_QTY_NEW,VLTSA FP Equity_DX_SUPPLY_SI_MV_DEC,VLTSA FP Equity_DX_BROKER_SI_QTY_INC,VLTSA FP Equity_DX_SUPPLY_SI_QTY_DEC,VLTSA FP Equity_DX_BROKER_SI_MV_NEW_y,VLTSA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VLTSA FP Equity_DX_BROKER_SI_MV_INC_y,VLTSA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VLTSA FP Equity_DX_BROKER_SI_MV_ADD,VLTSA FP Equity_DX_SUPPLY_SI_QTY_ADD,VLTSA FP Equity_DX_BROKER_SI_QTY_DEC,VLTSA FP Equity_DX_SUPPLY_SI_MV,VLTSA FP Equity_DX_BROKER_SI_MV_DEC,VLTSA FP Equity_DX_SUPPLY_SI_MV_RMV,VLTSA FP Equity_DX_BROKER_SI_MV_RMV,VLTSA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VLTSA FP Equity_DX_UTILIZATION_QUANTITY,VLTSA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VLTSA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VLTSA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VLTSA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VLTSA FP Equity_DX_ACTIVE_UTILIZATION_MV,VLTSA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VLTSA FP Equity_DX_BROKER_SI_CON_RATIO,VLTSA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VLTSA FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-11-22,5285112.0,38739870.96,15.36,71.08,4.02,54.19,1.0,34946163.49,2907763.0,4767553.0,21313902.79,,,9431.0,0.02,,,,0.18,2285.0,26255.0,,,0.02,9431.0,,,5267.0,21.69,0.0,,,86.6,74.28,450058.0,3298925.14,,3.36,86.59,17.54,0.2183,38.94,1.3501
2024-11-25,5212469.0,39719013.78,15.15,69.74,3.97,53.35,1.0,35773019.64,2873202.0,4694622.0,21893799.24,,,25054.0,0.0,,,,0.48,8374.0,59615.0,,,0.0,25054.0,,,81305.0,21.03,0.48,,,88.63,73.79,368449.0,2807581.38,,2.69,88.67,17.62,0.2232,39.55,1.3386
2024-11-26,5187338.0,36830099.8,15.08,67.65,3.95,53.81,1.0,33203100.3,2837939.0,4676493.0,20149366.9,,,,,,,,0.15,,35263.0,,,,,,,18129.0,21.58,0.0,,,88.51,72.96,368449.0,2615987.9,,2.8,88.52,18.06,0.2226,39.21,1.3337
2024-11-27,5219812.0,37739240.76,15.17,67.31,3.97,52.07,1.0,34066263.39,2846209.0,4711793.0,20578091.07,,,42332.0,0.0,,,,0.38,39176.0,35242.0,,,0.0,42332.0,,1180.0,3876.0,20.14,0.06,,,91.36,72.33,269180.0,1946171.4,,1.89,91.43,17.17,0.2287,40.53,1.3266
2024-11-28,5213146.0,40297618.58,15.15,66.1,3.97,52.61,1.0,36666760.28,2851143.0,4743436.0,22039335.39,,,76941.0,0.56,,,,0.47,71882.0,72007.0,,,0.56,76941.0,,,40239.0,20.53,0.23,,,88.97,72.37,353449.0,2732160.77,,2.5,89.14,16.56,0.2243,40.11,1.3232
2024-11-29,5224342.0,40122946.56,15.18,59.99,3.98,54.71,1.0,36848455.68,2795629.0,4797976.0,21470430.72,,,29519.0,1.28,,,,0.4,57286.0,85224.0,,,1.28,29519.0,,191.0,2746.0,21.26,0.0,,,85.99,71.14,455650.0,3499392.0,,3.38,86.28,17.64,0.2168,38.57,1.3294
2024-12-02,5224338.0,38137667.4,15.18,58.67,3.98,54.49,1.0,35025195.6,2795625.0,4797972.0,20408062.5,,,780.0,,,,,0.02,,1050.0,,,,780.0,,266.0,4.0,21.5,0.0,,,85.99,71.14,455650.0,3326245.0,,3.52,85.94,17.75,0.2179,38.73,1.3294
2024-12-03,5247342.0,38253123.18,15.25,57.98,4.0,53.42,1.0,35118394.02,2823848.0,4817338.0,20585851.92,,,20606.0,0.0,,,,0.31,22957.0,21362.0,,,0.0,20606.0,,28979.0,3591.0,20.73,0.09,,,86.11,71.18,455650.0,3321688.5,,3.32,86.19,17.66,0.2224,39.53,1.3227
2024-12-04,5286547.0,38327465.75,15.37,56.92,4.03,53.65,1.0,34826426.25,2866579.0,4803645.0,20782697.75,,,48936.0,,,,,0.17,,23267.0,,,,48936.0,,17062.0,13693.0,20.9,0.11,,,86.28,72.16,455650.0,3303462.5,,3.32,86.3,17.52,0.2203,39.35,1.3308
2024-12-05,5299272.0,36882933.12,15.4,57.75,4.04,52.95,1.0,33396655.2,2875316.0,4798370.0,20012199.36,,,30164.0,0.1,,,,0.17,18654.0,22228.0,,,0.1,30164.0,,801.0,23929.0,20.77,0.5,,,90.33,72.3,307644.0,2141202.24,,2.22,90.35,16.81,0.2221,39.87,1.3326
2024-12-06,5309594.0,39131707.78,15.43,57.49,4.04,52.33,1.0,35440060.04,2869529.0,4808692.0,21148428.73,,,13413.0,0.0,,19400.0,,0.29,13376.0,25802.0,,,0.0,13413.0,0.14,6602.0,22454.0,20.0,0.15,,,92.78,72.1,223375.0,1646273.75,,1.55,92.79,16.59,0.2245,40.35,1.3342
2024-12-09,5325011.0,39564831.73,15.48,56.75,4.06,54.29,1.0,35872552.67,2897568.0,4828069.0,21528930.24,,,18715.0,0.77,,,,0.0,19377.0,8298.0,,,0.77,18715.0,,17622.0,,21.37,,,,90.66,72.26,298378.0,2216948.54,,2.2,90.66,17.34,0.2164,38.89,1.3279
2024-12-10,5319693.0,39152940.48,15.46,56.5,4.05,54.51,1.0,35589390.4,2903960.0,4835515.0,21373145.6,,,23921.0,0.2,,,,0.16,7446.0,29239.0,,,0.2,23921.0,,11710.0,,21.6,,,,92.77,71.92,226205.0,1664868.8,,1.69,92.76,17.63,0.2162,38.73,1.3175
2024-12-11,5339631.0,38231757.96,15.52,56.18,4.07,54.22,1.0,34751339.24,2916574.0,4853539.0,20882669.84,,,19785.0,0.0,,,,0.2,18024.0,18194.0,,,0.0,19785.0,,11023.0,,21.47,,,,92.49,72.31,236912.0,1696289.92,,1.74,92.49,17.63,0.2174,38.94,1.3239
2024-12-12,5295730.0,37652640.3,15.39,55.73,4.03,52.71,1.0,34200522.0,2907391.0,4810200.0,20671550.01,,,646.0,,,,,0.14,,9829.0,,,,646.0,,,43339.0,20.84,0.78,,,92.35,72.1,240985.0,1713403.35,,1.73,92.34,17.2,0.2245,40.06,1.3132
2024-12-13,5306393.0,37303942.79,15.42,56.5,4.04,52.51,1.0,33783789.8,2917735.0,4805660.0,20511677.05,,,26292.0,0.04,,,,0.32,16025.0,41537.0,,,0.04,26292.0,,25589.0,20565.0,20.7,0.16,,,92.14,72.32,248964.0,1750216.92,,1.76,92.15,17.32,0.2259,40.21,1.3153
2024-12-16,5300161.0,37101127.0,15.4,56.28,4.04,52.24,1.0,33741134.0,2899660.0,4820162.0,20297620.0,,,5992.0,0.04,,,,0.21,15064.0,27209.0,,,0.04,5992.0,,3142.0,562.0,20.37,0.0,,,90.58,71.34,301472.0,2110304.0,,2.12,90.59,17.49,0.2276,40.42,1.304
2024-12-17,5277893.0,36998029.93,15.34,55.36,4.02,52.02,1.0,33727984.1,2886144.0,4811410.0,20231869.44,,,1398.0,,,,,0.11,,14914.0,,,,1398.0,,,8752.0,20.21,0.07,,,90.3,70.95,309941.0,2172686.41,,2.17,90.3,17.43,0.2287,40.59,1.2974
2024-12-18,5303038.0,36856114.1,15.41,55.29,4.04,52.37,1.0,33641169.2,2909296.0,4840456.0,20219607.2,,,27468.0,0.32,,,,0.11,32046.0,17485.0,,,0.32,27468.0,,13169.0,3000.0,20.51,0.02,,,90.28,71.54,313108.0,2176100.6,,2.22,90.22,17.75,0.2276,40.32,1.3041
2024-12-19,5363140.0,35718512.4,15.59,56.5,4.08,52.36,1.0,32657696.28,2919806.0,4903558.0,19445907.96,,,27465.0,0.24,,,,0.15,70649.0,19089.0,,,0.24,27465.0,,2134.0,7547.0,20.27,0.06,,,90.73,71.94,298208.0,1986065.28,,2.07,90.71,17.83,0.2273,40.32,1.3214
2024-12-20,5420846.0,36536502.04,15.76,55.26,4.13,51.74,1.0,33304119.36,3007151.0,4941264.0,20268197.74,,,65022.0,0.0,,,,,42964.0,,,,0.0,65022.0,,22323.0,5258.0,19.96,0.06,,,91.96,74.24,263008.0,1772673.92,,1.74,91.99,17.56,0.2292,40.81,1.3384
2024-12-23,5430587.0,38122720.74,15.78,54.31,4.14,52.27,1.0,34621060.5,3021678.0,4931775.0,21212179.56,,,78476.0,0.62,,,,0.43,49336.0,69917.0,,,0.62,78476.0,,5968.0,58825.0,20.39,0.39,,,95.94,74.96,127751.0,896812.02,,0.86,95.95,18.13,0.2284,40.39,1.3473
2024-12-24,5422160.0,36979131.2,15.76,53.95,4.13,52.98,1.0,33683345.74,3022251.0,4938907.0,20611751.82,,,33900.0,0.47,,,,0.19,23236.0,33327.0,,,0.47,33900.0,,,16104.0,21.21,0.06,,,96.99,75.03,93851.0,640063.82,,0.66,96.98,18.79,0.2271,39.85,1.3461
2024-12-25,5422160.0,36979131.2,15.76,54.25,4.13,52.65,1.0,33683345.74,3031745.0,4938907.0,20676500.9,,,8416.0,,,,,,,,,,,8416.0,,1078.0,,20.97,,,,97.0,75.26,93851.0,640063.82,,0.66,96.95,18.8,0.2283,40.1,1.3461
2024-12-26,5419894.0,36963677.08,15.75,54.23,4.13,52.36,1.0,33667891.62,3022251.0,4936641.0,20611751.82,,,,,,,,,,,,,,,,,2266.0,20.61,0.04,,,96.99,75.03,93851.0,640063.82,,0.64,96.99,18.62,0.2295,40.32,1.3455
2024-12-27,5443197.0,37666923.24,15.82,54.46,4.15,52.64,1.0,34253681.68,3037517.0,4949954.0,21019617.64,,,31164.0,0.15,,,,0.1,14088.0,15898.0,,,0.15,31164.0,,,775.0,20.73,0.02,,,93.87,75.35,198375.0,1372755.0,,1.35,93.87,18.48,0.2289,40.27,1.3503
2024-12-30,5435889.0,37670710.77,15.8,54.99,4.14,52.87,1.0,34303181.22,3027946.0,4949954.0,20983665.78,,,57.0,,,,,0.05,,9628.0,,,,57.0,,,,20.97,,,,93.85,75.11,198375.0,1374738.75,,1.37,93.85,18.64,0.2271,39.93,1.3485
2024-12-31,5436757.0,38764077.41,15.8,55.38,4.14,53.08,1.0,35290298.63,3029811.0,4949551.0,21602552.43,,,16501.0,0.05,,,,0.14,1860.0,20285.0,,,0.05,16501.0,,5649.0,2263.0,21.05,0.01,,,93.85,75.2,198375.0,1414413.75,,1.38,93.86,18.65,0.2261,39.78,1.3494
2025-01-01,5436757.0,38764077.41,15.8,56.59,4.14,53.41,1.0,35290298.63,3024339.0,4949551.0,21563537.07,,,,,,,,0.03,,5472.0,,,,,,,,21.39,,,,93.84,75.9,198375.0,1414413.75,,1.4,93.88,18.61,0.2248,39.53,1.3644
2025-01-02,5378296.0,39960739.28,15.63,55.98,4.1,53.57,1.0,36372777.42,3029041.0,4895394.0,22505774.63,,,10134.0,0.36,,,,0.03,17315.0,5432.0,,,0.36,10134.0,,,71472.0,21.69,0.49,,,91.45,75.75,283288.0,2104829.84,,2.03,91.45,19.02,0.2259,39.42,1.3451
2025-01-03,5326985.0,41816832.25,15.48,55.05,4.06,54.29,1.0,38026051.55,2980043.0,4844083.0,23393337.55,,,81.0,0.37,,,,0.36,14689.0,54079.0,,,0.37,81.0,,5000.0,66000.0,22.09,0.39,,,91.32,74.75,283288.0,2223810.8,,2.09,91.34,19.2,0.2241,38.89,1.3361
2025-01-06,5322981.0,42051549.9,15.47,53.96,4.05,56.16,1.0,38282941.8,2974175.0,4845942.0,23495982.5,,,25477.0,0.83,,,,0.03,14970.0,31921.0,,,0.83,25477.0,,576.0,13111.0,23.26,0.0,,,91.64,74.65,271381.0,2143909.9,,2.12,91.65,20.04,0.2184,37.6,1.336
2025-01-07,5319196.0,39308858.44,15.46,53.2,4.05,56.2,1.0,35875316.64,2972735.0,4854576.0,21968511.65,,,13603.0,0.28,,,,0.08,13603.0,15043.0,,,0.28,13603.0,,,4969.0,23.49,0.01,,,91.45,74.7,277800.0,2052942.0,,2.2,91.44,20.53,0.2196,37.57,1.3366
2025-01-08,5358913.0,39655956.2,15.58,53.14,4.08,54.85,1.0,36107108.6,2997918.0,4879339.0,22184593.2,,,40347.0,0.0,,,,0.2,25179.0,15164.0,,,0.0,40347.0,,,416.0,22.18,0.08,,,89.13,75.36,365587.0,2705343.8,,2.71,89.13,20.4,0.2242,38.49,1.3471
2025-01-09,5381292.0,39606309.12,15.64,53.02,4.1,55.0,1.0,36021400.32,3012791.0,4894212.0,22174141.76,,,26293.0,0.1,,,,0.08,14873.0,11420.0,,,0.1,26293.0,,,,22.3,,,,91.36,75.67,284987.0,2097504.32,,2.11,91.36,20.42,0.2234,38.39,1.3516
2025-01-10,5367910.0,39615175.8,15.6,55.13,4.09,54.86,1.0,36083963.88,2795623.0,4889426.0,20631697.74,,,66573.0,0.25,,,,0.13,30965.0,16937.0,,,0.25,66573.0,,72.0,35751.0,20.66,0.28,1.98,,96.62,75.39,97728.0,721232.64,266876.0,0.72,96.64,20.64,0.225,38.49,1.4475
2025-01-13,5407827.0,38720041.32,15.72,56.09,4.12,54.4,1.0,35288904.88,2799225.0,4928618.0,20042451.0,,,10446.0,0.0,,,,0.05,39192.0,6844.0,,,0.0,10446.0,,,,20.64,,,,94.01,75.42,178297.0,1276606.52,,1.32,94.0,20.24,0.226,38.81,1.457
2025-01-14,5402509.0,38735989.53,15.7,56.81,4.11,53.52,1.0,35310228.06,2821020.0,4924718.0,20226713.4,,,78809.0,0.0,,,,0.59,1027.0,60867.0,,,0.0,78809.0,,3853.0,4927.0,20.1,0.4,,,93.95,76.0,181759.0,1303212.03,,1.3,93.93,19.95,0.2296,39.45,1.4555
2025-01-15,5415374.0,39965460.12,15.74,62.89,4.12,53.93,1.0,36562276.44,2810833.0,4954238.0,20743947.54,,,39696.0,0.17,,22589.0,,0.29,22366.0,49883.0,,,0.17,39696.0,0.16,,15435.0,20.19,0.01,,,94.31,75.81,169649.0,1252009.62,,1.22,94.31,19.94,0.2273,39.15,1.4605
2025-01-16,5429262.0,38547760.2,15.78,63.56,4.13,54.5,1.0,35358589.3,2829303.0,4980083.0,20088051.3,,,86126.0,0.59,,,,0.41,46613.0,76956.0,,,0.59,86126.0,,9300.0,20768.0,20.83,0.14,,,96.21,76.63,111481.0,791515.1,,0.82,96.21,20.4,0.2265,38.79,1.4705
2025-01-17,5902667.0,39665922.24,17.16,70.31,4.49,56.8,1.0,36649200.0,3286781.0,5453750.0,22087168.32,,,419943.0,0.07,,495000.0,,0.24,15000.0,19421.0,,,0.07,419943.0,3.51,56956.0,36333.0,23.32,0.59,,,100.0,89.03,0.0,0.0,,0.0,100.0,19.42,0.2234,37.21,1.5988
2025-01-20,5923121.0,40277222.8,17.22,66.08,4.51,55.94,1.0,37261742.4,3300399.0,5479668.0,22442713.2,,,19390.0,0.0,,,,0.13,25918.0,10772.0,,,0.0,19390.0,,5000.0,,22.42,,,,100.0,89.09,0.0,0.0,,0.0,100.0,18.81,0.225,37.79,1.5989
2025-01-21,6073249.0,41601755.65,17.65,66.4,4.62,56.79,1.0,38609340.0,3415595.0,5636400.0,23396825.75,,,78896.0,0.82,,20000.0,,0.0,136732.0,1200.0,,,0.82,78896.0,0.14,37500.0,,23.04,,,,100.0,92.15,0.0,0.0,,0.0,100.0,19.6,0.2243,37.21,1.6385
2025-01-22,6180225.0,42458145.75,17.96,69.3,4.71,57.8,1.0,39294785.55,3489269.0,5719765.0,23971278.03,,,65690.0,0.73,,,,,83365.0,,,,0.73,65690.0,,7984.0,,23.91,,,,100.0,94.02,0.0,0.0,,0.0,100.0,19.67,0.2203,36.56,1.6653
2025-01-23,6208510.0,41659102.1,18.05,70.13,4.73,57.98,1.0,38504019.84,3513409.0,5738304.0,23574974.39,,,13181.0,0.2,,,,0.04,29145.0,6479.0,,,0.2,13181.0,,17438.0,10606.0,24.1,0.03,,,100.0,94.67,0.0,0.0,,0.0,100.0,19.79,0.2198,36.45,1.6729
2025-01-24,6227386.0,41723486.2,18.1,69.78,4.74,57.32,1.0,38589440.6,3510031.0,5759618.0,23517207.7,,,,0.06,,,,0.14,22254.0,3378.0,,,0.06,,,,940.0,23.46,0.3,,,100.0,94.64,0.0,0.0,,0.0,100.0,19.55,0.2209,36.87,1.679
2025-01-27,6205747.0,41082045.14,18.04,68.26,4.73,57.21,1.0,37985420.98,3484911.0,5737979.0,23070110.82,,,800.0,0.14,,,,0.17,10177.0,25920.0,,,0.14,800.0,,,31816.0,23.34,0.21,,,100.0,96.42,0.0,0.0,,0.0,100.0,19.56,0.2221,36.94,1.717
2025-01-28,6232794.0,42133687.44,18.12,68.11,4.75,57.2,1.0,38944218.04,3493610.0,5760979.0,23616803.6,,,26452.0,0.09,,,,0.15,23000.0,21353.0,,,0.09,26452.0,,3600.0,,23.21,,,,100.0,94.16,0.0,0.0,,0.0,100.0,19.32,0.2209,36.93,1.6798
2025-01-29,6241136.0,42252490.72,18.14,66.99,4.75,57.81,1.0,39070489.17,3484900.0,5771121.0,23592773.0,,,6057.0,0.24,,,,0.08,10142.0,22564.0,,,0.24,6057.0,,7797.0,,23.56,,,,100.0,96.55,0.0,0.0,,0.0,100.0,19.52,0.219,36.53,1.7291
2025-01-30,6257840.0,44430664.0,18.19,66.02,4.77,58.22,1.0,41135120.9,3513346.0,5793679.0,24944756.6,,,34249.0,0.5,,,,0.03,44600.0,6270.0,,,0.5,34249.0,,467.0,22042.0,23.85,0.14,,,100.0,97.24,0.0,0.0,,0.0,100.0,19.37,0.2171,36.27,1.7321
2025-01-31,6248264.0,44612604.96,18.16,64.21,4.76,59.59,1.0,41492060.82,3486413.0,5811213.0,24892988.82,,,2848.0,0.41,,,,0.0,38300.0,30515.0,,,0.41,2848.0,,734.0,20766.0,24.86,0.0,,,100.0,96.57,0.0,0.0,,0.0,100.0,19.85,0.2136,35.44,1.7306
2025-02-03,6222696.0,43994460.72,18.09,62.97,4.74,59.49,1.0,40925812.06,3477141.0,5788658.0,24583386.87,,,6842.0,,,,,0.13,,20614.0,,,,6842.0,,4500.0,22555.0,24.85,0.18,,,100.0,96.23,0.0,0.0,,0.0,100.0,19.99,0.2138,35.5,1.7221
2025-02-04,6222209.0,45359903.61,18.08,62.92,4.74,59.2,1.0,42267456.45,3473154.0,5798005.0,25319292.66,,,8388.0,0.0,,,,0.18,9347.0,12375.0,,,0.0,8388.0,,,,24.47,,,,100.0,96.16,0.0,0.0,,0.0,100.0,19.89,0.2146,35.67,1.7227
2025-02-05,6282002.0,46235534.72,18.26,65.26,4.78,60.58,1.0,43113393.28,3522149.0,5857798.0,25923016.64,,,49566.0,0.83,,,,0.0,62373.0,571.0,,,0.83,49566.0,,,2580.0,25.65,0.01,,,100.0,97.48,0.0,0.0,,0.0,100.0,20.04,0.2107,34.85,1.7386
2025-02-06,6342280.0,46742603.6,18.43,67.87,4.83,62.11,1.0,43616220.12,3524650.0,5918076.0,25976670.5,,4080.0,10000.0,0.67,0.03,,,0.08,64080.0,11579.0,,4080.0,0.67,10000.0,,,3802.0,25.99,0.0,,,100.0,97.36,0.0,0.0,,0.0,100.0,19.74,0.2053,34.0,1.7519
2025-02-07,6344422.0,46187392.16,18.44,67.47,4.83,62.17,1.0,43099187.04,3529294.0,5920218.0,25693260.32,,,10933.0,0.11,,,,0.05,9933.0,6289.0,,,0.11,10933.0,,,7791.0,26.06,0.1,,,100.0,97.63,0.0,0.0,,0.0,100.0,19.78,0.2055,33.96,1.7551
2025-02-10,6344007.0,45232769.91,18.44,66.68,4.83,60.99,1.0,42208195.39,3532090.0,5919803.0,25183801.7,,,1869.0,0.0,,,,0.01,2587.0,619.0,,,0.0,1869.0,,1546.0,3002.0,25.75,0.06,,,100.0,97.71,0.0,0.0,,0.0,100.0,19.92,0.2088,34.62,1.7549
2025-02-11,6361117.0,45736431.23,18.49,66.61,4.84,60.43,1.0,42696470.47,3532981.0,5938313.0,25402133.39,,,2500.0,0.0,,,,0.02,20510.0,1609.0,,,0.0,2500.0,,,2000.0,25.13,0.06,,,100.0,97.75,0.0,0.0,,0.0,100.0,19.9,0.2103,34.94,1.76
2025-02-12,6367537.0,45336863.44,18.51,66.77,4.85,60.68,1.0,42326498.96,3539401.0,5944733.0,25200535.12,,,5355.0,0.07,,,,,6420.0,,,,0.07,5355.0,,1065.0,,25.4,,,,100.0,97.93,0.0,0.0,,0.0,100.0,19.98,0.2098,34.8,1.7619
2025-02-13,6299349.0,46174228.17,18.31,65.89,4.8,59.93,1.0,43097064.85,3527487.0,5879545.0,25856479.71,,,,,,,,0.09,,11914.0,,,,,,,65188.0,25.04,0.63,,,100.0,97.74,0.0,0.0,,0.0,100.0,19.95,0.2127,35.24,1.7454
2025-02-14,6327795.0,47585018.4,18.39,66.87,4.82,61.63,1.0,44428092.32,3527487.0,5907991.0,26526702.24,,,,0.22,,,,,28446.0,,,,0.22,,,,,25.78,,,,100.0,97.72,0.0,0.0,,0.0,100.0,20.09,0.2084,34.26,1.753
2025-02-17,6376695.0,48909250.65,18.53,69.71,4.86,62.59,1.0,45689353.97,3534387.0,5956891.0,27108748.29,,,6900.0,0.46,,,,,48900.0,,,,0.46,6900.0,,,,26.33,,,,100.0,97.7,0.0,0.0,,0.0,100.0,20.8,0.2073,33.73,1.7627
2025-02-18,6418475.0,49229703.25,18.66,60.53,4.89,64.13,1.0,46043416.51,3542805.0,6003053.0,27173314.35,,,13700.0,0.59,,,,0.02,65508.0,5282.0,,,0.59,13700.0,,,19346.0,27.07,0.0,,,100.0,97.04,0.0,0.0,,0.0,100.0,20.71,0.2027,32.93,1.758
2025-02-19,6383775.0,49091229.75,18.55,61.53,4.86,63.88,1.0,45896634.57,3550805.0,5968353.0,27305690.45,,,8000.0,0.12,,,,,15300.0,,,,0.12,8000.0,,,50000.0,27.28,0.4,,,100.0,96.65,0.0,0.0,,0.0,100.0,20.89,0.2043,33.05,1.7376
2025-02-20,6385534.0,49679454.52,18.56,61.58,4.86,63.84,1.0,46447471.36,3551105.0,5970112.0,27627596.9,,,300.0,0.1,,,,,14100.0,,,,0.1,300.0,,,12341.0,27.2,0.17,,,100.0,95.91,0.0,0.0,,0.0,100.0,20.92,0.2043,33.07,1.7247
2025-02-21,5352771.0,43089806.55,15.56,51.66,4.08,56.5,1.0,39745659.45,3580316.0,4937349.0,28821543.8,,,,0.43,,,,0.07,29859.0,11389.0,,,0.43,,,40600.0,1062622.0,27.93,8.12,,,100.0,95.88,0.0,0.0,,0.0,100.0,22.09,0.2173,37.38,1.4335
2025-02-24,5370671.0,42857954.58,15.61,52.05,4.09,57.36,1.0,39542887.02,3642216.0,4955249.0,29064883.68,,,61900.0,0.2,,,,,17900.0,,,,0.2,61900.0,,,,29.26,,,,100.0,97.44,0.0,0.0,,0.0,100.0,22.26,0.2144,36.82,1.4368
2025-02-25,5370671.0,43126488.13,15.61,51.64,4.09,57.12,1.0,39790649.47,3642216.0,4955249.0,29246994.48,,,,,,,,,,,,,,,,,,29.06,,,,97.6,95.38,89492.0,718620.76,,0.71,97.6,22.15,0.215,36.98,1.4064
2025-02-26,5407371.0,44015999.94,15.72,51.47,4.12,57.74,1.0,40634464.86,3642216.0,4991949.0,29647638.24,,,,0.38,,,,,47000.0,,,,0.38,,,,10300.0,29.32,0.0,,,97.53,95.27,92416.0,752266.24,,0.74,97.53,22.11,0.2121,36.58,1.4145
2025-02-27,5400071.0,43038565.87,15.7,51.83,4.11,58.08,1.0,39785833.53,3634916.0,4991949.0,28970280.52,,,,,,,,0.05,,7300.0,,,,,,,,29.69,,,,97.52,95.27,92416.0,736555.52,,0.75,97.53,22.33,0.211,36.33,1.4154
2025-02-28,5345112.0,44150625.12,15.54,51.57,4.07,57.23,1.0,40779537.4,3580957.0,4936990.0,29578704.82,,,,,,,,0.49,,53959.0,,,,,,,54959.0,28.6,0.7,,,97.48,93.85,92416.0,763356.16,,0.74,97.49,21.46,0.2118,36.87,1.4009
2025-03-03,5327729.0,41556286.2,15.49,53.71,4.06,58.09,1.0,38394774.6,3566108.0,4922407.0,27815642.4,,,2859.0,,,,,0.05,,17708.0,,,,2859.0,,,14583.0,29.24,0.0,,,97.47,93.56,92416.0,720844.8,,0.76,97.46,21.87,0.2092,36.32,1.3978
2025-03-04,5393582.0,41260902.3,15.68,54.94,4.11,56.28,1.0,38160189.0,3636705.0,4988260.0,27820793.25,,,72843.0,0.0,,,,0.05,81253.0,4200.0,,,0.0,72843.0,,1954.0,15400.0,28.11,0.26,,,100.0,95.31,0.0,0.0,,0.0,100.0,21.7,0.2158,37.49,1.4136
2025-03-05,5409053.0,42298794.46,15.72,53.99,4.12,55.84,1.0,39129176.42,3623286.0,5003731.0,28334096.52,,,29230.0,0.02,,,,0.36,38901.0,42649.0,,,0.02,29230.0,,,23430.0,27.51,0.25,,,100.0,94.26,0.0,0.0,,0.0,100.0,21.9,0.2187,37.78,1.4072
2025-03-06,5389141.0,43813716.33,15.66,54.0,4.1,56.67,1.0,40547716.47,3617374.0,4987419.0,29409250.62,,,,,,,,0.04,,5912.0,,,,,,,16312.0,28.34,0.08,,,100.0,94.26,0.0,0.0,,0.0,100.0,22.17,0.2162,37.24,1.4042
2025-03-07,5367766.0,42995805.66,15.6,53.43,4.09,58.01,1.0,39806047.44,3588205.0,4969544.0,28741522.05,,,,,,,,0.19,,29169.0,,,,,,,17875.0,29.06,0.0,,,100.0,93.79,0.0,0.0,,0.0,100.0,22.64,0.2121,36.38,1.4031
2025-03-10,5373923.0,43152601.69,15.62,54.92,4.09,57.76,1.0,39954879.03,3585624.0,4975701.0,28792560.72,,,,0.04,,,,0.0,7500.0,2581.0,,,0.04,,,,1343.0,28.82,0.12,,,100.0,93.67,0.0,0.0,,0.0,100.0,22.53,0.2126,36.53,1.4039
2025-03-11,5362507.0,42149305.02,15.59,55.28,4.08,57.38,1.0,39019280.1,3584666.0,4964285.0,28175474.76,,,16000.0,0.14,,,,0.13,16000.0,16958.0,,,0.14,16000.0,,,27416.0,28.63,0.32,,,100.0,93.56,0.0,0.0,,0.0,100.0,22.29,0.2129,36.68,1.3995
2025-03-12,5395207.0,42514231.16,15.68,56.28,4.11,57.41,1.0,39376241.8,3580333.0,4996985.0,28213024.04,,,6714.0,0.39,,,,0.12,50000.0,11047.0,,,0.39,6714.0,,,17300.0,28.23,0.24,,,100.0,93.29,0.0,0.0,,0.0,100.0,22.01,0.2123,36.81,1.4058
