,EEE FP Equity_DX_SI_QTY,EEE FP Equity_DX_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEE FP Equity_DX_SI_MV,EEE FP Equity_DX_DSS,EEE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY,EEE FP Equity_DX_BROKER_SI_QTY,EEE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEE FP Equity_DX_BROKER_SI_MV_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEE FP Equity_DX_BROKER_SI_MV_INC_x,EEE FP Equity_DX_SUPPLY_SI_MV_NEW,EEE FP Equity_DX_BROKER_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_NEW,EEE FP Equity_DX_SUPPLY_SI_MV_DEC,EEE FP Equity_DX_BROKER_SI_QTY_INC,EEE FP Equity_DX_SUPPLY_SI_QTY_DEC,EEE FP Equity_DX_BROKER_SI_MV_NEW_y,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EEE FP Equity_DX_BROKER_SI_MV_INC_y,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEE FP Equity_DX_BROKER_SI_MV_ADD,EEE FP Equity_DX_SUPPLY_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_DEC,EEE FP Equity_DX_SUPPLY_SI_MV,EEE FP Equity_DX_BROKER_SI_MV_DEC,EEE FP Equity_DX_SUPPLY_SI_MV_RMV,EEE FP Equity_DX_BROKER_SI_MV_RMV,EEE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEE FP Equity_DX_UTILIZATION_QUANTITY,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEE FP Equity_DX_BROKER_SI_CON_RATIO,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEE FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-12-10,23006.0,1866666.93,4.86,1.14,7.12,1.0,0.0,23006.0,0.0,1866666.93,,,,,,,,,,,,,,,,,,7.12,,,,63.35,63.35,13310.0,1079950.31,,1.49,82.64,0.08,0.9984,99.92,0.6335
2008-12-11,23006.0,1855750.75,4.76,1.14,7.12,1.0,0.0,23006.0,0.0,1855750.75,,,,,,,,,,,,,,,,,,7.12,,,,63.35,63.35,13310.0,1073634.81,,1.51,82.48,0.08,0.9984,99.92,0.6335
2008-12-12,23006.0,1816580.93,5.37,1.38,7.12,1.0,0.0,23006.0,0.0,1816580.93,,,,,,,,,,,,,,,,,,7.12,,,,63.35,63.35,13310.0,1050973.32,,1.54,82.25,0.08,0.9984,99.92,0.6335
2008-12-15,23006.0,1834239.46,4.93,1.38,7.12,1.0,0.0,23006.0,0.0,1834239.46,,,,,,,,,,,,,,,,,,7.12,,,,63.35,63.35,13310.0,1061189.57,,1.52,82.37,0.08,0.9985,99.92,0.6335
2008-12-16,23006.0,1821557.42,5.02,1.4,7.12,1.0,0.0,23006.0,0.0,1821557.42,,,,,,,,,,,,,,,,,,7.12,,,,63.35,63.35,13310.0,1053852.44,,1.49,82.64,0.08,0.9984,99.92,0.6335
2008-12-17,23006.0,1852058.52,5.05,1.4,7.12,1.0,0.0,23006.0,0.0,1852058.52,,,,,,,,,,,,,,,,,,7.12,,,,63.35,63.35,13310.0,1071498.69,,1.49,82.66,0.08,0.9984,99.92,0.6335
2008-12-18,23006.0,1889141.42,5.05,1.38,7.12,1.0,0.0,23006.0,0.0,1889141.42,,,,,,,,,,,,,,,,,,7.12,,,,63.35,63.35,13310.0,1092952.81,,1.49,82.66,0.08,0.9983,99.92,0.6335
2008-12-19,23006.0,1889141.42,5.06,1.38,7.12,1.0,0.0,23006.0,0.0,1889141.42,,,,,,,,,,,,,,,,,,7.12,,,,63.35,63.35,13310.0,1092952.81,,1.49,82.71,0.08,0.9983,99.92,0.6335
2008-12-22,23006.0,1846760.96,5.14,1.38,7.06,1.0,0.0,23006.0,0.0,1846760.96,,,,,,,,,,,,,,,,,,7.06,,,,63.35,63.35,13310.0,1068433.81,,1.56,81.94,0.08,0.9984,99.92,0.6335
2008-12-23,23006.0,1884325.46,5.17,1.38,7.02,1.0,0.0,23006.0,0.0,1884325.46,,,,,,,,,,,,,,,,,,7.02,,,,63.35,63.35,13310.0,1090166.56,,1.56,81.82,0.08,0.9984,99.92,0.6335
2008-12-24,23006.0,1878225.24,5.14,1.38,6.99,1.0,0.0,23006.0,0.0,1878225.24,,,,,,,,,,,,,,,,,,6.99,,,,37.52,37.52,38310.0,3127654.05,,4.44,61.16,0.08,0.9983,99.92,0.3752
2008-12-25,23006.0,1878225.24,5.14,1.38,6.92,1.0,0.0,23006.0,0.0,1878225.24,,,,,,,,,,,,,,,,,,6.92,,,,37.52,37.52,38310.0,3127654.05,,4.4,61.16,0.08,0.9983,99.92,0.3752
2008-12-26,23006.0,1878225.24,5.14,1.38,7.12,1.0,0.0,23006.0,0.0,1878225.24,,,,,,,,,,,,,,,,,,7.12,,,,37.52,37.52,38310.0,3127654.05,,4.5,61.29,0.08,0.9984,99.92,0.3752
2008-12-29,23006.0,1866988.0,5.14,1.38,7.12,1.0,0.0,23006.0,0.0,1866988.0,,,,,,,,,,,,,,,,,,7.12,,,,37.52,37.52,38310.0,3108941.59,,4.5,61.27,0.08,0.9983,99.92,0.3752
2008-12-30,23006.0,1876780.45,5.13,1.38,7.12,1.0,0.0,23006.0,0.0,1876780.45,,,,,,,,,,,,,,,,,,7.12,,,,37.52,37.52,38310.0,3125248.16,,4.4,61.8,0.08,0.9984,99.92,0.3752
2008-12-31,23006.0,1876780.45,5.16,1.38,7.25,1.0,0.0,23006.0,0.0,1876780.45,,,,,,,,,,,,,,,,,,7.25,,,,37.52,37.52,38310.0,3125248.16,,4.48,61.8,0.08,0.9984,99.92,0.3752
2009-01-01,23006.0,1876780.45,5.18,1.38,7.24,1.0,0.0,23006.0,0.0,1876780.45,,,,,,,,,,,,,,,,,,7.24,,,,37.52,37.52,38310.0,3125248.16,,4.57,61.33,0.08,0.9984,99.92,0.3752
2009-01-02,23006.0,1980163.11,5.18,1.38,7.1,1.0,0.0,23006.0,0.0,1980163.11,,,,,,,,,,,,,,,,,,7.1,,,,51.91,51.91,21310.0,1834185.68,,2.54,73.64,0.09,0.9983,99.91,0.5191
2009-01-05,23006.0,2076000.76,4.75,1.37,7.12,1.0,0.0,23006.0,0.0,2076000.76,,,,,,,,,,,,,,,,,,7.12,,,,51.91,51.91,21310.0,1922958.19,,2.61,73.14,0.09,0.9982,99.91,0.5191
2009-01-06,23006.0,2133874.05,4.58,1.37,7.12,1.0,0.0,23006.0,0.0,2133874.05,,,,,,,,,,,,,,,,,,7.12,,,,51.91,51.91,21310.0,1976565.07,,2.77,72.01,0.09,0.9982,99.91,0.5191
2009-01-07,23006.0,2141795.25,4.55,1.37,7.12,1.0,0.0,23006.0,0.0,2141795.25,,,,,,,,,,,,,,,,,,7.12,,,,51.91,51.91,21310.0,1983902.32,,2.84,71.46,0.09,0.9982,99.91,0.5191
2009-01-08,23006.0,2102674.22,4.61,1.37,7.13,1.0,0.0,23006.0,0.0,2102674.22,,,,,,,,,,,,,,,,,,7.13,,,,51.91,51.91,21310.0,1947665.29,,2.81,71.7,0.09,0.9982,99.91,0.5191
2009-01-09,23006.0,2099926.05,4.61,1.37,7.12,1.0,0.0,23006.0,0.0,2099926.05,,,,,,,,,,,,,,,,,,7.12,,,,51.91,51.91,21310.0,1945119.71,,2.84,71.45,0.09,0.9981,99.91,0.5191
2009-01-12,23006.0,2016672.63,4.66,1.37,6.99,1.0,0.0,23006.0,0.0,2016672.63,,,,,,,,,,,,,,,,,,6.99,,,,51.91,51.91,21310.0,1868003.73,,2.71,72.08,0.09,0.9981,99.91,0.5191
2009-01-13,23006.0,1952979.72,4.61,1.37,6.92,1.0,0.0,23006.0,0.0,1952979.72,,,,,,,,,,,,,,,,,,6.92,,,,51.91,51.91,21310.0,1809006.26,,2.74,71.63,0.09,0.9982,99.91,0.5191
2009-01-14,23006.0,1846932.65,4.67,1.37,7.12,1.0,0.0,23006.0,0.0,1846932.65,,,,,,,,,,,,,,,,,,7.12,,,,51.91,51.91,21310.0,1710776.96,,2.67,72.73,0.08,0.9983,99.92,0.5191
2009-01-15,23006.0,1818642.65,4.65,1.57,7.12,1.0,0.0,23006.0,0.0,1818642.65,,,,,,,,,,,,,,,,,,7.12,,,,51.91,51.91,21310.0,1684572.5,,2.59,73.29,0.08,0.9984,99.92,0.5191
2009-01-16,23006.0,1818642.65,4.65,1.57,7.12,1.0,0.0,23006.0,0.0,1818642.65,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,261658.14,,0.37,95.04,0.08,0.9984,99.92,0.8742
2009-01-19,23006.0,1837556.54,4.67,1.57,7.12,1.0,0.0,23006.0,0.0,1837556.54,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,264379.39,,0.37,95.11,0.08,0.9983,99.92,0.8742
2009-01-20,23006.0,1826887.17,4.58,1.57,7.12,1.0,0.0,23006.0,0.0,1826887.17,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,262844.32,,0.37,95.0,0.08,0.9984,99.92,0.8742
2009-01-21,23006.0,1772408.72,4.61,1.57,7.12,1.0,0.0,23006.0,0.0,1772408.72,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,255006.21,,0.37,95.02,0.08,0.9984,99.92,0.8742
2009-01-22,23006.0,1778875.0,4.58,1.57,7.12,1.0,0.0,23006.0,0.0,1778875.0,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,255936.55,,0.36,95.13,0.08,0.9985,99.92,0.8742
2009-01-23,23006.0,1763032.6,4.58,1.57,7.12,1.0,0.0,23006.0,0.0,1763032.6,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,253657.22,,0.36,95.18,0.08,0.9985,99.92,0.8742
2009-01-26,23006.0,1835939.97,11.28,1.57,7.12,1.0,0.0,23006.0,0.0,1835939.97,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,264146.8,,0.36,95.13,0.08,0.9985,99.92,0.8742
2009-01-27,23006.0,1842891.22,12.01,1.57,7.12,1.0,0.0,23006.0,0.0,1842891.22,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,265146.92,,0.37,95.07,0.08,0.9984,99.92,0.8742
2009-01-28,23006.0,1883467.16,12.4,1.57,7.12,1.0,0.0,23006.0,0.0,1883467.16,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,270984.8,,0.38,94.87,0.08,0.9984,99.92,0.8742
2009-01-29,23006.0,1912080.47,15.82,1.61,7.12,1.0,0.0,23006.0,0.0,1912080.47,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,275101.55,,0.38,94.87,0.08,0.9983,99.92,0.8742
2009-01-30,23006.0,1902219.39,15.68,1.62,7.12,1.0,0.0,23006.0,0.0,1902219.39,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,273682.79,,0.41,94.6,0.08,0.9983,99.92,0.8742
2009-02-02,23006.0,1826725.51,14.78,1.62,7.12,1.0,0.0,23006.0,0.0,1826725.51,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,262821.07,,0.39,94.79,0.08,0.9984,99.92,0.8742
2009-02-03,23006.0,1826725.51,14.76,1.62,7.12,1.0,0.0,23006.0,0.0,1826725.51,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,262821.07,,0.4,94.74,0.08,0.9984,99.92,0.8742
2009-02-04,23006.0,1848225.91,15.51,1.62,7.12,1.0,0.0,23006.0,0.0,1848225.91,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,265914.45,,0.38,94.89,0.08,0.9984,99.92,0.8742
2009-02-05,23006.0,1854692.19,15.37,1.62,7.12,1.0,0.0,23006.0,0.0,1854692.19,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,266844.79,,0.38,94.95,0.08,0.9984,99.92,0.8742
2009-02-06,23006.0,1854692.19,15.53,1.62,7.12,1.0,0.0,23006.0,0.0,1854692.19,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,266844.79,,0.38,94.89,0.08,0.9984,99.92,0.8742
2009-02-09,23006.0,1967367.21,15.74,1.62,7.12,1.0,0.0,23006.0,0.0,1967367.21,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,283055.96,,0.38,94.93,0.08,0.9984,99.92,0.8742
2009-02-10,23006.0,1920809.96,15.48,1.62,7.12,1.0,0.0,23006.0,0.0,1920809.96,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,276357.51,,0.4,94.7,0.09,0.9983,99.91,0.8742
2009-02-11,23006.0,1925982.98,15.85,1.62,7.12,1.0,0.0,23006.0,0.0,1925982.98,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,277101.79,,0.4,94.69,0.08,0.9983,99.92,0.8742
2009-02-12,23006.0,1861805.11,14.46,1.62,7.12,1.0,0.0,23006.0,0.0,1861805.11,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,267868.16,,0.39,94.83,0.08,0.9983,99.92,0.8742
2009-02-13,23006.0,1885245.39,14.03,1.62,7.12,1.0,0.0,23006.0,0.0,1885245.39,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,271240.64,,0.39,94.8,0.08,0.9984,99.92,0.8742
2009-02-16,23006.0,1883952.13,17.39,1.62,7.12,1.0,0.0,23006.0,0.0,1883952.13,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,271054.58,,0.39,94.87,0.08,0.9984,99.92,0.8742
2009-02-17,23006.0,1836101.62,20.61,1.62,7.12,1.0,0.0,23006.0,0.0,1836101.62,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,264170.06,,0.4,94.73,0.08,0.9983,99.92,0.8742
2009-02-18,23006.0,1817349.4,25.57,1.62,7.12,1.0,0.0,23006.0,0.0,1817349.4,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,261472.07,,0.38,94.87,0.08,0.9984,99.92,0.8742
2009-02-19,23006.0,1791969.23,24.1,1.62,7.12,1.0,0.0,23006.0,0.0,1791969.23,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,257820.49,,0.37,95.1,0.08,0.9984,99.92,0.8742
2009-02-20,23006.0,1741693.86,24.16,1.62,7.12,1.0,0.0,23006.0,0.0,1741693.86,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,250587.09,,0.37,95.08,0.08,0.9985,99.92,0.8742
2009-02-23,23006.0,1711625.64,23.66,1.84,7.12,1.0,0.0,23006.0,0.0,1711625.64,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,246261.01,,0.37,95.08,0.08,0.9985,99.92,0.8742
2009-02-24,23006.0,1711625.64,23.64,1.84,7.12,1.0,0.0,23006.0,0.0,1711625.64,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,246261.01,,0.35,95.27,0.07,0.9985,99.93,0.8742
2009-02-25,23006.0,1734904.26,25.08,1.84,7.12,1.0,0.0,23006.0,0.0,1734904.26,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,249610.24,,0.35,95.35,0.08,0.9985,99.92,0.8742
2009-02-26,23006.0,1752524.89,25.96,1.84,7.12,1.0,0.0,23006.0,0.0,1752524.89,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,252145.41,,0.36,95.24,0.08,0.9985,99.92,0.8742
2009-02-27,23006.0,1731509.46,26.72,1.84,7.12,1.0,0.0,23006.0,0.0,1731509.46,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,249121.81,,0.35,95.26,0.08,0.9985,99.92,0.8742
2009-03-02,23006.0,1710332.38,26.6,1.84,7.12,1.0,0.0,23006.0,0.0,1710332.38,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,246074.94,,0.36,95.18,0.08,0.9985,99.92,0.8742
2009-03-03,23006.0,1661835.24,30.45,1.84,7.12,1.0,0.0,23006.0,0.0,1661835.24,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,239097.39,,0.37,95.12,0.07,0.9985,99.93,0.8742
2009-03-04,23006.0,1687215.41,26.26,1.84,7.12,1.0,0.0,23006.0,0.0,1687215.41,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,242748.98,,0.35,95.28,0.07,0.9986,99.93,0.8742
2009-03-05,23006.0,1616571.25,27.74,1.84,7.12,1.0,0.0,23006.0,0.0,1616571.25,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,232585.01,,0.34,95.41,0.07,0.9985,99.93,0.8742
2009-03-06,23006.0,1523618.4,28.41,1.84,7.12,1.0,0.0,23006.0,0.0,1523618.4,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,219211.38,,0.34,95.44,0.07,0.9986,99.93,0.8742
2009-03-09,23006.0,1471726.46,27.45,1.84,7.12,1.0,0.0,23006.0,0.0,1471726.46,,,,,,,,,,,,,,,,,,7.12,,,,87.42,87.42,3310.0,211745.4,,0.32,95.68,0.07,0.9987,99.93,0.8742
2009-03-10,23006.0,1578096.85,24.22,1.84,7.12,1.0,0.0,23006.0,0.0,1578096.85,,,,,,,,,,,,,,,,,,7.12,,,,99.1,99.1,210.0,14404.95,,0.02,99.69,0.06,0.9987,99.94,0.991
2009-03-11,23006.0,1594909.19,23.99,1.84,7.12,1.0,0.0,23006.0,0.0,1594909.19,,,,,,,,,,,,,,,,,,7.12,,,,99.1,99.1,210.0,14558.42,,0.02,99.69,0.07,0.9986,99.93,0.991
2009-03-12,23006.0,1600405.54,23.86,1.84,7.12,1.0,0.0,23006.0,0.0,1600405.54,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,695.65,,0.0,99.99,0.07,0.9986,99.93,0.9996
2009-03-13,23006.0,1600405.54,23.66,1.84,7.12,1.0,0.0,23006.0,0.0,1600405.54,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,695.65,,0.0,99.99,0.07,0.9986,99.93,0.9996
2009-03-16,23006.0,1633706.9,26.33,1.84,7.12,1.0,0.0,23006.0,0.0,1633706.9,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,710.12,,0.0,99.99,0.07,0.9986,99.93,0.9996
2009-03-17,23006.0,1633706.9,26.63,1.84,7.12,1.0,0.0,23006.0,0.0,1633706.9,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,710.12,,0.0,99.99,0.07,0.9986,99.93,0.9996
2009-03-18,23006.0,1705805.98,26.63,1.84,7.12,1.0,0.0,23006.0,0.0,1705805.98,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,741.46,,0.0,99.98,0.07,0.9986,99.93,0.9996
2009-03-19,23006.0,1697884.78,27.03,1.84,7.12,1.0,0.0,23006.0,0.0,1697884.78,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,738.02,,0.0,99.98,0.07,0.9985,99.93,0.9996
2009-03-20,23006.0,1654237.36,24.81,1.84,7.12,1.0,0.0,23006.0,0.0,1654237.36,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,719.05,,0.0,99.99,0.07,0.9985,99.93,0.9996
2009-03-23,23006.0,1654237.36,24.8,1.84,7.12,1.0,0.0,23006.0,0.0,1654237.36,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,719.05,,0.0,99.99,0.07,0.9986,99.93,0.9996
2009-03-24,23006.0,1685760.5,25.69,1.84,7.12,1.0,0.0,23006.0,0.0,1685760.5,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,732.75,,0.0,99.99,0.07,0.9985,99.93,0.9996
2009-03-25,23006.0,1745896.95,25.47,1.84,7.12,1.0,0.0,23006.0,0.0,1745896.95,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,758.89,,0.0,99.98,0.07,0.9985,99.93,0.9996
2009-03-26,23006.0,1740238.95,30.08,1.84,7.12,1.0,0.0,23006.0,0.0,1740238.95,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,756.43,,0.0,99.99,0.08,0.9985,99.92,0.9996
2009-03-27,23006.0,1751878.26,26.3,1.84,7.12,1.0,0.0,23006.0,0.0,1751878.26,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,761.49,,0.0,99.99,0.08,0.9985,99.92,0.9996
2009-03-30,23006.0,1649387.64,29.03,1.84,7.12,1.0,0.0,23006.0,0.0,1649387.64,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,716.94,,0.0,99.99,0.08,0.9985,99.92,0.9996
2009-03-31,23006.0,1713565.52,28.81,1.84,7.12,1.0,0.0,23006.0,0.0,1713565.52,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,744.83,,0.0,99.99,0.07,0.9986,99.93,0.9996
2009-04-01,23006.0,1730846.22,24.11,1.84,7.12,1.0,0.0,23006.0,0.0,1730846.22,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,752.35,,0.0,99.99,0.07,0.9985,99.93,0.9996
2009-04-02,23006.0,1822955.87,25.23,1.84,7.12,1.0,0.0,23006.0,0.0,1822955.87,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,792.38,,0.0,99.98,0.07,0.9985,99.93,0.9996
2009-04-03,23006.0,1850344.23,25.9,1.84,7.12,1.0,0.0,23006.0,0.0,1850344.23,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,804.29,,0.0,99.98,0.08,0.9984,99.92,0.9996
2009-04-06,23006.0,1884090.59,24.62,1.84,7.12,1.0,0.0,23006.0,0.0,1884090.59,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,818.96,,0.0,99.98,0.08,0.9984,99.92,0.9996
2009-04-07,23006.0,1817902.07,24.26,1.84,7.12,1.0,0.0,23006.0,0.0,1817902.07,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,790.19,,0.0,99.98,0.08,0.9984,99.92,0.9996
2009-04-08,23006.0,1858169.47,23.84,1.84,7.12,1.0,0.0,23006.0,0.0,1858169.47,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,807.69,,0.0,99.98,0.08,0.9984,99.92,0.9996
2009-04-09,23006.0,1917999.98,23.74,1.84,7.16,1.0,0.0,23006.0,0.0,1917999.98,,,,,,,,,,,,,,,,,,7.16,,,,99.96,99.96,10.0,833.7,,0.0,99.98,0.08,0.9984,99.92,0.9996
2009-04-10,23006.0,1917999.98,22.79,1.84,7.14,1.0,0.0,23006.0,0.0,1917999.98,,,,,,,,,,,,,,,,,,7.14,,,,99.96,99.96,10.0,833.7,,0.0,99.98,0.08,0.9984,99.92,0.9996
2009-04-13,23006.0,1917999.98,22.79,1.84,7.12,1.0,0.0,23006.0,0.0,1917999.98,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,833.7,,0.0,99.98,0.08,0.9984,99.92,0.9996
2009-04-14,23006.0,1976037.21,22.79,1.84,7.12,1.0,0.0,23006.0,0.0,1976037.21,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,858.92,,0.0,99.98,0.09,0.9983,99.91,0.9996
2009-04-15,23006.0,1999349.92,19.19,1.84,7.12,1.0,0.0,23006.0,0.0,1999349.92,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,869.06,,0.0,99.98,0.09,0.9983,99.91,0.9996
2009-04-16,23006.0,2010598.71,15.97,1.84,7.12,1.0,0.0,23006.0,0.0,2010598.71,,,,,,,,,,,,,,,,,,7.12,,,,99.96,99.96,10.0,873.95,,0.0,99.98,0.09,0.9983,99.91,0.9996
2009-04-17,22956.0,2047384.9,17.09,1.83,7.11,1.0,0.0,22956.0,0.0,2047384.9,,,,,,,,0.01,,50.0,,,,,,,,7.11,,,,99.74,99.74,60.0,5351.24,,0.01,99.9,,1.0,100.0,0.9974
2009-04-20,22956.0,1987521.75,14.95,1.83,7.11,1.0,0.0,22956.0,0.0,1987521.75,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5194.78,,0.01,99.89,,1.0,100.0,0.9974
2009-04-21,22956.0,1941485.68,8.76,1.83,7.11,1.0,0.0,22956.0,0.0,1941485.68,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5074.45,,0.01,99.9,,1.0,100.0,0.9974
2009-04-22,22956.0,1957915.51,8.53,1.83,7.11,1.0,0.0,22956.0,0.0,1957915.51,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5117.4,,0.01,99.9,,1.0,100.0,0.9974
2009-04-23,22956.0,2008018.37,8.88,1.83,7.11,1.0,0.0,22956.0,0.0,2008018.37,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5248.35,,0.01,99.9,,1.0,100.0,0.9974
2009-04-24,22956.0,2034371.17,8.59,1.83,7.11,1.0,0.0,22956.0,0.0,2034371.17,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5317.23,,0.01,99.9,,1.0,100.0,0.9974
2009-04-27,22956.0,2044782.15,8.54,1.83,7.11,1.0,0.0,22956.0,0.0,2044782.15,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5344.44,,0.01,99.89,,1.0,100.0,0.9974
2009-04-28,22956.0,1987847.09,7.75,1.83,7.11,1.0,0.0,22956.0,0.0,1987847.09,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5195.63,,0.01,99.89,,1.0,100.0,0.9974
2009-04-29,22956.0,1991263.19,7.73,1.81,7.11,1.0,0.0,22956.0,0.0,1991263.19,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5204.56,,0.01,99.9,,1.0,100.0,0.9974
2009-04-30,22956.0,1980526.87,7.72,1.9,7.11,1.0,0.0,22956.0,0.0,1980526.87,,,,,,,,,,,,,,,,,,7.11,,,,99.74,99.74,60.0,5176.49,,0.01,99.9,,1.0,100.0,0.9974
2009-05-01,22956.0,1980526.87,7.62,1.9,7.15,1.0,0.0,22956.0,0.0,1980526.87,,,,,,,,,,,,,,,,,,7.15,,,,99.74,99.74,60.0,5176.49,,0.01,99.9,,1.0,100.0,0.9974
2009-05-04,22956.0,1999234.1,7.62,1.9,7.13,1.0,0.0,22956.0,0.0,1999234.1,,,,,,,,,,,,,,,,,,7.13,,,,99.74,99.74,60.0,5225.39,,0.01,99.9,,1.0,100.0,0.9974
2009-05-05,22956.0,2017453.32,7.62,1.9,7.2,1.0,0.0,22956.0,0.0,2017453.32,,,,,,,,,,,,,,,,,,7.2,,,,99.74,99.74,60.0,5273.01,,0.01,99.9,,1.0,100.0,0.9974
