,NRJ FP Equity_DX_SI_QTY,NRJ FP Equity_DX_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NRJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NRJ FP Equity_DX_SI_MV,NRJ FP Equity_DX_DSS,NRJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY,NRJ FP Equity_DX_BROKER_SI_QTY,NRJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NRJ FP Equity_DX_BROKER_SI_MV_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,NRJ FP Equity_DX_BROKER_SI_MV_INC_x,NRJ FP Equity_DX_SUPPLY_SI_MV_NEW,NRJ FP Equity_DX_BROKER_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_NEW,NRJ FP Equity_DX_SUPPLY_SI_MV_DEC,NRJ FP Equity_DX_BROKER_SI_QTY_INC,NRJ FP Equity_DX_SUPPLY_SI_QTY_DEC,NRJ FP Equity_DX_BROKER_SI_MV_NEW_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NRJ FP Equity_DX_BROKER_SI_MV_INC_y,NRJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,NRJ FP Equity_DX_BROKER_SI_MV_ADD,NRJ FP Equity_DX_SUPPLY_SI_QTY_ADD,NRJ FP Equity_DX_BROKER_SI_QTY_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV,NRJ FP Equity_DX_BROKER_SI_MV_DEC,NRJ FP Equity_DX_SUPPLY_SI_MV_RMV,NRJ FP Equity_DX_BROKER_SI_MV_RMV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NRJ FP Equity_DX_UTILIZATION_QUANTITY,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NRJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NRJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NRJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NRJ FP Equity_DX_ACTIVE_UTILIZATION_MV,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NRJ FP Equity_DX_BROKER_SI_CON_RATIO,NRJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NRJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-06-13,4300.0,142828.06,0.66,,0.16,0.0,142828.06,0.0,4300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.3871
2008-06-16,4300.0,142941.21,0.65,,0.16,0.0,142941.21,0.0,4300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.3871
2008-06-17,6437.0,221488.71,0.97,,0.24,,221488.71,0.0,6437.0,0.0,,,,,,2137.0,,,,,,,,,0.08,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.29,0.5559,66.71,0.0
2008-06-18,6437.0,218044.71,0.97,,0.25,1.0,218044.71,0.0,6437.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,33.9,0.5518,66.1,2.0765
2008-06-19,9485.0,326116.81,1.45,,0.37,1.0,326116.81,0.0,9485.0,0.0,,,,0.12,,,,,3048.0,,,,0.12,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.39,0.5042,54.61,3.0597
2008-06-20,9485.0,318962.21,1.46,,0.37,1.0,318962.21,0.0,9485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.76,0.5036,54.24,3.0597
2008-06-23,9485.0,317797.5,1.39,,0.36,1.0,317797.5,0.0,9485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.27,0.5045,54.73,3.0597
2008-06-24,9485.0,313471.46,1.38,,0.36,1.0,313471.46,0.0,9485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.28,0.5045,54.72,3.0597
2008-06-25,9485.0,319710.94,1.35,,0.36,1.0,319710.94,0.0,9485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.94,0.5051,55.06,3.0597
2008-06-26,9485.0,312140.38,1.32,,0.36,1.0,312140.38,0.0,9485.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.43,0.5042,54.57,3.0597
2008-06-27,4300.0,138981.1,0.6,,0.16,0.0,138981.1,0.0,4300.0,0.0,,,,,,,,,,,,,,,,,5185.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.3871
2008-06-30,4300.0,138415.37,0.6,,0.16,0.0,138415.37,0.0,4300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.3871
2008-07-14,150.0,4510.06,0.03,,0.01,0.0,0.0,150.0,0.0,4510.06,,,,,,,,,,,,,,,,150.0,,0.01,,,,100.0,4.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0417
2008-07-15,150.0,4328.5,0.03,,0.01,0.0,4328.5,150.0,150.0,4328.5,,,,,,150.0,,,,,,,,,0.01,,,0.01,,,,100.0,4.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0417
2008-07-16,150.0,4467.95,0.03,,0.01,0.0,4467.95,150.0,150.0,4467.95,,,,,,,,,,,,,,,,,,0.0,,,,100.0,4.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0417
2008-07-17,150.0,4575.84,0.03,,0.01,0.0,4575.84,150.0,150.0,4575.84,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0417
2008-07-18,150.0,4558.73,0.02,,0.01,0.0,4558.73,150.0,150.0,4558.73,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0417
2008-07-21,150.0,4623.2,0.02,,0.01,0.0,4623.2,150.0,150.0,4623.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0417
2008-07-22,150.0,4591.63,0.03,,0.01,0.0,4591.63,150.0,150.0,4591.63,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0417
2008-07-23,150.0,4717.93,0.03,,0.01,0.0,4717.93,0.0,150.0,0.0,,,,,,,,0.01,,150.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0417
2008-07-24,150.0,4528.47,0.03,,0.01,0.0,4528.47,0.0,150.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0417
2008-07-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,150.0,0.0,0.01,,,0.0,0.0,3600.0,109851.68,,0.12,0.0,,0.0,,0.0
2008-07-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3600.0,108588.66,,0.13,0.0,,0.0,,0.0
2008-07-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3600.0,109251.75,,0.12,0.0,,0.0,,0.0
2008-07-30,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3600.0,111840.95,,0.12,0.0,,0.0,,0.0
2008-07-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3600.0,114209.12,,0.12,0.0,,0.0,,0.0
2008-08-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4600.0,146458.38,,0.17,0.0,,0.0,,0.0
2008-08-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4600.0,142343.03,,0.17,0.0,,0.0,,0.0
2008-08-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4600.0,143392.04,,0.16,0.0,,0.0,,0.0
2008-08-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4600.0,143795.51,,0.16,0.0,,0.0,,0.0
2008-08-07,14200.0,445509.6,1.26,,0.51,1.0,445509.6,0.0,14200.0,0.0,,,,,,14200.0,,,,,,,,,0.51,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.087
2008-08-08,14200.0,447128.73,1.27,,0.51,1.0,447128.73,0.0,14200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.087
2008-08-11,14200.0,445509.6,1.27,,0.51,1.0,445509.6,0.0,14200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.087
2008-08-12,14200.0,440029.47,1.31,,0.51,1.0,440029.47,0.0,14200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.087
2008-08-13,14591.0,455985.11,1.32,,0.52,1.0,455985.11,0.0,14591.0,0.0,,,,,,391.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.67,0.948,97.33,3.172
2008-08-14,14982.0,464262.08,1.38,,0.53,1.0,464262.08,0.0,14982.0,0.0,,,,0.01,,,,,391.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.18,0.9018,94.82,3.257
2008-08-15,14982.0,479373.92,1.42,,0.53,1.0,479373.92,0.0,14982.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.22,0.9011,94.78,3.257
2008-08-18,14982.0,484104.59,1.42,,0.55,1.0,484104.59,0.0,14982.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.06,0.9039,94.94,3.257
2008-08-19,11371.0,365030.82,1.09,,0.42,1.0,365030.82,0.0,11371.0,0.0,,,,0.23,,,,,6389.0,,,,0.23,,,,10000.0,0.0,0.36,,,0.0,0.0,0.0,0.0,,0.0,0.0,37.14,0.5331,62.86,2.472
2008-08-20,11371.0,369020.22,1.1,,0.42,1.0,369020.22,0.0,11371.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.92,0.5342,63.08,2.472
2008-08-21,10589.0,348285.99,1.03,,0.39,1.0,348285.99,0.0,10589.0,0.0,,,,,,,,,,,,,,,,,782.0,0.0,0.03,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.9,0.5204,60.1,2.302
2008-08-22,10589.0,354601.57,1.05,,0.39,1.0,354601.57,0.0,10589.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.74,0.5211,60.26,2.302
2008-08-25,4200.0,138217.14,0.42,,0.16,0.0,138217.14,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,6389.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.913
2008-08-26,4200.0,138364.49,0.41,,0.16,0.0,138364.49,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.913
2008-08-27,4200.0,139064.42,0.43,,0.16,0.0,139064.42,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.913
2008-08-28,4200.0,140206.41,0.43,,0.16,0.0,140206.41,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.3548
2008-08-29,4200.0,141827.29,0.49,,0.16,0.0,141827.29,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.6154
2008-09-01,4200.0,141422.07,0.48,,0.16,0.0,141422.07,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.6154
2008-09-02,4200.0,141458.91,0.48,,0.16,0.0,141458.91,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2353
2008-09-03,4200.0,134717.51,0.46,,0.16,0.0,134717.51,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2353
2008-09-04,4200.0,131549.42,0.46,,0.15,0.0,131549.42,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2353
2008-09-05,4200.0,125434.27,0.46,,0.15,0.0,125434.27,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2353
2008-09-08,4200.0,130223.24,0.53,,0.14,0.0,130223.24,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2353
2008-09-09,4200.0,123481.84,0.49,,0.15,0.0,123481.84,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2353
2008-09-10,4200.0,121271.54,0.49,,0.14,0.0,121271.54,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2353
2008-09-11,4608.0,129899.69,0.5,,0.15,0.0,129899.69,0.0,4608.0,0.0,,,,,,408.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.8,0.8394,91.2,1.3553
2008-09-12,4608.0,134426.38,0.8,,0.15,0.0,134426.38,0.0,4608.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.0,0.8362,91.0,1.3553
2008-09-15,4608.0,130546.36,0.85,,0.15,0.0,130546.36,0.0,4608.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.72,0.8408,91.28,1.3318
2008-09-16,4608.0,126221.76,0.76,,0.15,0.0,126221.76,0.0,4608.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.72,0.8408,91.28,1.3318
2008-09-17,4608.0,123958.42,0.8,,0.14,0.0,123958.42,0.0,4608.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.77,0.8399,91.23,1.3318
2008-09-18,4608.0,126181.35,0.79,,0.14,0.0,126181.35,0.0,4608.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.96,0.8368,91.04,1.3318
2008-09-19,4608.0,136730.14,0.74,,0.14,0.0,136730.14,0.0,4608.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.82,0.8391,91.18,1.3318
2008-09-22,4608.0,133133.04,0.69,,0.16,0.0,133133.04,0.0,4608.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.67,0.8417,91.33,1.3318
2008-09-23,4608.0,129738.03,0.65,,0.15,0.0,129738.03,0.0,4608.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,8.92,0.8376,91.08,1.3318
2008-09-24,4200.0,121197.87,0.61,,0.13,0.0,121197.87,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,408.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2139
2008-09-25,4200.0,121492.57,0.55,,0.14,0.0,121492.57,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2139
2008-09-26,4200.0,116040.51,0.55,,0.14,0.0,116040.51,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2139
2008-09-29,4200.0,106057.34,0.51,,0.13,0.0,106057.34,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2139
2008-09-30,4200.0,108304.48,0.5,,0.12,0.0,108304.48,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2139
2008-10-01,4200.0,110330.58,0.43,,0.12,0.0,110330.58,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2139
2008-10-02,4200.0,105246.9,0.42,,0.13,0.0,105246.9,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2139
2008-10-03,4200.0,108304.48,0.41,,0.12,0.0,108304.48,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2139
2008-10-06,4200.0,92942.92,0.39,,0.12,0.0,92942.92,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-07,4200.0,92169.32,0.37,,0.11,0.0,92169.32,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-08,4200.0,84359.61,0.32,,0.11,0.0,84359.61,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-09,4200.0,83033.43,0.32,,0.1,0.0,83033.43,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-10,4787.0,89935.82,0.34,,0.11,0.0,89935.82,0.0,4787.0,0.0,,,,,,587.0,,,,,,,,,0.01,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,12.49,0.7815,87.51,1.9459
2008-10-13,4787.0,99424.84,0.35,,0.1,0.0,99424.84,0.0,4787.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.83,0.7914,88.17,1.9459
2008-10-14,4200.0,92648.22,0.3,,0.09,0.0,92648.22,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,587.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-15,4200.0,83254.46,0.3,,0.09,0.0,83254.46,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-16,4200.0,77397.18,0.3,,0.09,0.0,77397.18,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-17,4200.0,81559.9,0.29,,0.09,0.0,81559.9,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-20,4200.0,85096.37,0.29,,0.09,0.0,85096.37,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-21,4200.0,84285.93,0.29,,0.09,0.0,84285.93,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-22,4200.0,77581.37,0.29,,0.1,0.0,77581.37,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-23,4200.0,72939.75,0.3,,0.09,0.0,72939.75,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-24,4200.0,65424.74,0.3,,0.08,0.0,65424.74,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.7073
2008-10-27,8631.0,128770.15,0.62,,0.15,1.0,128770.15,0.0,8631.0,0.0,,,,,,4431.0,,,,,,,,,0.08,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.51,0.5004,51.49,3.5085
2008-10-28,8631.0,127710.32,0.66,,0.14,1.0,127710.32,0.0,8631.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.28,0.5001,50.72,5.1994
2008-10-29,8631.0,137778.77,0.67,,0.15,1.0,137778.77,0.0,8631.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.53,0.5004,51.47,5.1994
2008-10-30,8631.0,148831.35,0.68,,0.15,1.0,148831.35,0.0,8631.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.31,0.5014,52.69,5.1994
2008-10-31,8631.0,150799.62,0.6,,0.16,1.0,150799.62,0.0,8631.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.91,0.5052,55.09,5.1994
2008-11-03,8631.0,156704.42,0.62,,0.16,1.0,156704.42,0.0,8631.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.47,0.5061,55.53,5.1994
2008-11-04,4200.0,87159.32,0.31,,0.09,0.0,87159.32,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,4431.0,0.0,0.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.5301
2008-11-05,4200.0,81375.71,0.31,,0.1,0.0,81375.71,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.5301
2008-11-06,4200.0,75518.43,0.32,,0.09,0.0,75518.43,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.5301
2008-11-07,4200.0,76807.77,0.32,,0.09,0.0,76807.77,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-10,4200.0,77360.34,0.33,0.25,0.09,0.0,77360.34,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-11,4200.0,73344.97,0.33,0.25,0.09,0.0,73344.97,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-12,4200.0,67671.88,0.36,0.25,0.08,0.0,67671.88,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-13,4200.0,67635.04,0.37,0.25,0.08,0.0,67635.04,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-14,4200.0,69919.01,0.37,0.25,0.08,0.0,69919.01,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-17,4200.0,70213.72,0.39,0.25,0.08,0.0,70213.72,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-18,4200.0,68850.7,0.41,0.25,0.08,0.0,68850.7,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-19,4200.0,65829.97,0.47,0.25,0.08,0.0,65829.97,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-20,4200.0,61740.92,0.49,0.25,0.08,0.0,61740.92,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-21,4200.0,59899.01,0.51,0.25,0.07,0.0,59899.01,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-24,4200.0,65977.32,0.47,0.25,0.07,0.0,65977.32,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-25,4200.0,65829.97,0.42,0.25,0.08,0.0,65829.97,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-26,4200.0,66419.38,0.43,0.25,0.08,0.0,66419.38,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-27,4200.0,71245.19,0.43,0.27,0.08,0.0,71245.19,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-11-28,4200.0,70287.39,0.42,0.27,0.08,0.0,70287.39,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
2008-12-01,4200.0,64614.3,0.42,0.27,0.08,0.0,64614.3,0.0,4200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.117
