,IDIP FP Equity_DX_SI_QTY,IDIP FP Equity_DX_SHORT_INTEREST_VALUE,IDIP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IDIP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IDIP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IDIP FP Equity_DX_SI_MV,IDIP FP Equity_DX_DSS,IDIP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IDIP FP Equity_DX_SUPPLY_SI_QTY,IDIP FP Equity_DX_BROKER_SI_QTY,IDIP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IDIP FP Equity_DX_BROKER_SI_MV_NEW_x,IDIP FP Equity_DX_SUPPLY_SI_QTY_INC_x,IDIP FP Equity_DX_BROKER_SI_MV_INC_x,IDIP FP Equity_DX_BROKER_SI_QTY_ADD,IDIP FP Equity_DX_BROKER_SI_QTY_NEW,IDIP FP Equity_DX_SUPPLY_SI_MV_DEC,IDIP FP Equity_DX_BROKER_SI_QTY_INC,IDIP FP Equity_DX_SUPPLY_SI_QTY_DEC,IDIP FP Equity_DX_BROKER_SI_MV_NEW_y,IDIP FP Equity_DX_BROKER_SI_MV_INC_y,IDIP FP Equity_DX_SUPPLY_SI_QTY_INC_y,IDIP FP Equity_DX_BROKER_SI_MV_ADD,IDIP FP Equity_DX_SUPPLY_SI_QTY_ADD,IDIP FP Equity_DX_BROKER_SI_QTY_DEC,IDIP FP Equity_DX_SUPPLY_SI_MV,IDIP FP Equity_DX_BROKER_SI_MV_DEC,IDIP FP Equity_DX_BROKER_SI_MV_RMV,IDIP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IDIP FP Equity_DX_UTILIZATION_QUANTITY,IDIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IDIP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IDIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IDIP FP Equity_DX_ACTIVE_UTILIZATION_MV,IDIP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IDIP FP Equity_DX_BROKER_SI_CON_RATIO,IDIP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IDIP FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-12-09,3800.0,195320.0,0.19,4.33,0.05,0.2,0.0,123360.0,2400.0,2400.0,123360.0,,,,,,,,,,,,,,,0.12,,,100.0,46.19,0.0,0.0,0.0,100.0,26.32,0.6122,73.68,0.7313
2021-12-10,3300.0,168300.0,0.17,3.74,0.05,0.17,0.0,96900.0,1900.0,1900.0,96900.0,,,,,,0.03,,500.0,,,,,,500.0,0.1,0.03,,100.0,45.28,0.0,0.0,0.0,100.0,15.2,0.7422,84.8,0.7865
2021-12-13,3800.0,194560.0,0.19,4.27,0.05,0.19,0.0,97280.0,1900.0,1900.0,97280.0,,,,,,,,,,,,,,,0.1,,,100.0,45.28,0.0,0.0,0.0,100.0,26.28,0.6125,73.72,0.9056
2021-12-14,3800.0,192280.0,0.19,4.28,0.05,0.19,0.0,96140.0,1900.0,1900.0,96140.0,,,,,,,,,,,,,,,0.1,,,100.0,45.28,0.0,0.0,0.0,100.0,26.42,0.6112,73.58,0.9056
2021-12-15,3800.0,196080.0,0.19,4.27,0.05,0.19,0.0,98040.0,1900.0,1900.0,98040.0,0.03,,,,500.0,,,,0.03,,,,,,0.1,,0.03,100.0,45.28,0.0,0.0,0.0,100.0,26.13,0.614,73.87,0.9056
2021-12-16,2800.0,143920.0,0.14,3.12,0.04,0.14,0.0,71960.0,1400.0,1400.0,71960.0,,,,,,0.02,,500.0,,,,,,500.0,0.07,0.03,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-17,2800.0,142800.0,0.14,3.12,0.04,0.14,0.0,71400.0,1400.0,1400.0,71400.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-20,2800.0,143360.0,0.14,3.2,0.04,0.14,0.0,71680.0,1400.0,1400.0,71680.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-21,2800.0,143920.0,0.14,3.1,0.04,0.14,0.0,71960.0,1400.0,1400.0,71960.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-22,2800.0,143920.0,0.14,3.14,0.04,0.14,0.0,71960.0,1400.0,1400.0,71960.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-23,2800.0,143920.0,0.14,3.1,0.04,0.14,0.0,71960.0,1400.0,1400.0,71960.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-24,2800.0,143360.0,0.14,3.04,0.04,0.14,0.0,71680.0,1400.0,1400.0,71680.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-27,2800.0,145040.0,0.14,3.07,0.04,0.14,0.0,72520.0,1400.0,1400.0,72520.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-28,2800.0,145600.0,0.14,3.1,0.04,0.15,0.0,72800.0,1400.0,1400.0,72800.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2021-12-29,4800.0,254400.0,0.24,5.04,0.07,0.25,0.0,127200.0,2400.0,2400.0,127200.0,,1000.0,,1000.0,,,,,,,1000.0,0.05,,,0.12,,,100.0,46.19,0.0,0.0,0.0,100.0,41.43,0.5147,58.57,0.9238
2021-12-30,4800.0,251520.0,0.24,5.02,0.07,0.25,0.0,125760.0,2400.0,2400.0,125760.0,,,,,,,,,,,,,,,0.13,,,100.0,46.19,0.0,0.0,0.0,100.0,41.8,0.5134,58.2,0.9238
2021-12-31,4800.0,253440.0,0.24,5.28,0.07,0.25,0.0,126720.0,2400.0,2400.0,126720.0,,,,,,,,,,,,,,,0.13,,,100.0,46.19,0.0,0.0,0.0,100.0,41.57,0.5142,58.43,0.9238
2022-01-03,4800.0,250560.0,0.24,5.44,0.07,0.25,0.0,125280.0,2400.0,2400.0,125280.0,,,,,,,,,,,,,,,0.13,,,100.0,46.19,0.0,0.0,0.0,100.0,41.81,0.5134,58.19,0.9238
2022-01-04,4800.0,249600.0,0.24,5.5,0.07,0.25,0.0,124800.0,2400.0,2400.0,124800.0,,,,,,,,,,,,,,,0.13,,,100.0,46.19,0.0,0.0,0.0,100.0,41.71,0.5137,58.29,0.9238
2022-01-05,2800.0,147280.0,0.14,3.11,0.04,0.15,0.0,73640.0,1400.0,1400.0,73640.0,,,,,,0.05,,1000.0,,,,,,1000.0,0.07,0.05,,100.0,73.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.4768
2022-01-06,2800.0,147840.0,0.14,3.13,0.04,0.15,0.0,73920.0,1400.0,1400.0,73920.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-07,2800.0,147840.0,0.14,3.11,0.04,0.15,0.0,73920.0,1400.0,1400.0,73920.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-10,2800.0,146720.0,0.14,3.45,0.04,0.15,0.0,73360.0,1400.0,1400.0,73360.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-11,2800.0,146160.0,0.14,3.48,0.04,0.15,0.0,73080.0,1400.0,1400.0,73080.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-12,2800.0,148400.0,0.14,3.79,0.04,0.15,0.0,74200.0,1400.0,1400.0,74200.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-13,2800.0,147280.0,0.14,3.68,0.04,0.15,0.0,73640.0,1400.0,1400.0,73640.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-14,2800.0,146720.0,0.14,3.65,0.04,0.15,0.0,73360.0,1400.0,1400.0,73360.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-17,2800.0,147840.0,0.14,3.58,0.04,0.15,0.0,73920.0,1400.0,1400.0,73920.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-18,2800.0,147280.0,0.14,3.63,0.04,0.15,0.0,73640.0,1400.0,1400.0,73640.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-19,2800.0,148400.0,0.14,3.71,0.04,0.15,0.0,74200.0,1400.0,1400.0,74200.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-20,2800.0,147280.0,0.14,3.8,0.04,0.15,0.0,73640.0,1400.0,1400.0,73640.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-21,2800.0,146720.0,0.14,3.8,0.04,0.15,0.0,73360.0,1400.0,1400.0,73360.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-24,2800.0,146160.0,0.14,3.63,0.04,0.15,0.0,73080.0,1400.0,1400.0,73080.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-25,2800.0,142800.0,0.14,3.28,0.04,0.14,0.0,71400.0,1400.0,1400.0,71400.0,,,,,,,,,,,,,,,0.07,,,100.0,43.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.8761
2022-01-26,2800.0,142240.0,0.14,3.17,0.04,0.14,0.0,71120.0,1400.0,1400.0,71120.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-01-27,2800.0,141120.0,0.14,2.96,0.04,0.14,0.0,70560.0,1400.0,1400.0,70560.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-01-28,2800.0,141680.0,0.14,3.01,0.04,0.14,0.0,70840.0,1400.0,1400.0,70840.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-01-31,2800.0,142800.0,0.14,3.01,0.04,0.14,0.0,71400.0,1400.0,1400.0,71400.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-01,2800.0,142800.0,0.14,3.1,0.04,0.14,0.0,71400.0,1400.0,1400.0,71400.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-02,2800.0,142800.0,0.14,3.08,0.04,0.14,0.0,71400.0,1400.0,1400.0,71400.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-03,2800.0,142800.0,0.14,3.21,0.04,0.14,0.0,71400.0,1400.0,1400.0,71400.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-04,2800.0,141120.0,0.14,3.24,0.04,0.14,0.0,70560.0,1400.0,1400.0,70560.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-07,2800.0,142800.0,0.14,3.27,0.04,0.14,0.0,71400.0,1400.0,1400.0,71400.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-08,2800.0,142240.0,0.14,3.26,0.04,0.14,0.0,71120.0,1400.0,1400.0,71120.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-09,2800.0,142800.0,0.14,3.62,0.04,0.14,0.0,71400.0,1400.0,1400.0,71400.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-10,2800.0,144480.0,0.14,3.56,0.04,0.14,0.0,72240.0,1400.0,1400.0,72240.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-11,2800.0,144480.0,0.14,3.66,0.04,0.14,0.0,72240.0,1400.0,1400.0,72240.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-14,2800.0,140560.0,0.14,3.67,0.04,0.14,0.0,70280.0,1400.0,1400.0,70280.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-15,2800.0,141680.0,0.14,3.62,0.04,0.14,0.0,70840.0,1400.0,1400.0,70840.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-16,2800.0,141680.0,0.14,3.72,0.04,0.14,0.0,70840.0,1400.0,1400.0,70840.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-17,2800.0,140560.0,0.14,3.65,0.04,0.14,0.0,70280.0,1400.0,1400.0,70280.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-18,2800.0,141680.0,0.14,3.66,0.04,0.14,0.0,70840.0,1400.0,1400.0,70840.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-21,2800.0,140000.0,0.14,3.63,0.04,0.14,0.0,70000.0,1400.0,1400.0,70000.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-22,2800.0,138880.0,0.14,3.74,0.04,0.14,0.0,69440.0,1400.0,1400.0,69440.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-23,2800.0,141120.0,0.14,3.71,0.04,0.14,0.0,70560.0,1400.0,1400.0,70560.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-24,2800.0,133840.0,0.14,3.83,0.04,0.14,0.0,66920.0,1400.0,1400.0,66920.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-25,2800.0,134960.0,0.14,3.27,0.04,0.14,0.0,67480.0,1400.0,1400.0,67480.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-02-28,2800.0,134400.0,0.14,3.21,0.04,0.13,0.0,67200.0,1400.0,1400.0,67200.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-01,2800.0,133840.0,0.14,3.19,0.04,0.13,0.0,66920.0,1400.0,1400.0,66920.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-02,2800.0,131600.0,0.14,3.16,0.04,0.13,0.0,65800.0,1400.0,1400.0,65800.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-03,2800.0,131040.0,0.14,3.22,0.04,0.13,0.0,65520.0,1400.0,1400.0,65520.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-04,2800.0,127960.0,0.14,3.22,0.04,0.13,0.0,63980.0,1400.0,1400.0,63980.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-07,2800.0,131320.0,0.14,3.22,0.04,0.13,0.0,65660.0,1400.0,1400.0,65660.0,,,,,,,,,,,,,,,0.06,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-08,2800.0,129920.0,0.14,2.81,0.04,0.13,0.0,64960.0,1400.0,1400.0,64960.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-09,2800.0,130200.0,0.14,2.85,0.04,0.13,0.0,65100.0,1400.0,1400.0,65100.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-10,2800.0,132720.0,0.14,2.98,0.04,0.13,0.0,66360.0,1400.0,1400.0,66360.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-11,2800.0,137200.0,0.14,2.92,0.04,0.13,0.0,68600.0,1400.0,1400.0,68600.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-14,2800.0,135240.0,0.14,2.77,0.04,0.14,0.0,67620.0,1400.0,1400.0,67620.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-15,2800.0,138320.0,0.14,2.77,0.04,0.14,0.0,69160.0,1400.0,1400.0,69160.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-16,2800.0,147280.0,0.14,2.67,0.04,0.14,0.0,73640.0,1400.0,1400.0,73640.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-17,2800.0,149520.0,0.14,2.19,0.04,0.15,0.0,74760.0,1400.0,1400.0,74760.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-18,2800.0,148960.0,0.14,2.12,0.04,0.15,0.0,74480.0,1400.0,1400.0,74480.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-21,2800.0,148960.0,0.14,2.14,0.04,0.15,0.0,74480.0,1400.0,1400.0,74480.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-22,2800.0,151200.0,0.14,2.13,0.04,0.15,0.0,75600.0,1400.0,1400.0,75600.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-23,2800.0,150640.0,0.14,2.1,0.04,0.15,0.0,75320.0,1400.0,1400.0,75320.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-24,2800.0,151200.0,0.14,2.09,0.04,0.15,0.0,75600.0,1400.0,1400.0,75600.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-25,2800.0,151200.0,0.14,2.05,0.04,0.15,0.0,75600.0,1400.0,1400.0,75600.0,,,,,,,,,,,,,,,0.07,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-28,2800.0,152880.0,0.14,2.04,0.04,0.15,0.0,76440.0,1400.0,1400.0,76440.0,,,,,,,,,,,,,,,0.08,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-29,2800.0,152880.0,0.14,2.0,0.04,0.15,0.0,76440.0,1400.0,1400.0,76440.0,,,,,,,,,,,,,,,0.08,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-30,2800.0,156240.0,0.14,1.97,0.04,0.15,0.0,78120.0,1400.0,1400.0,78120.0,,,,,,,,,,,,,,,0.08,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-03-31,2800.0,162400.0,0.14,1.96,0.04,0.16,0.0,81200.0,1400.0,1400.0,81200.0,,,,,,,,,,,,,,,0.08,,,100.0,77.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.559
2022-04-01,2800.0,164640.0,0.14,1.86,0.04,0.16,0.0,82320.0,1400.0,1400.0,82320.0,,,,,,,,,,,,,,,0.08,,,100.0,15.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.3195
2022-04-04,2800.0,163520.0,0.14,1.84,0.04,0.16,0.0,81760.0,1400.0,1400.0,81760.0,,,,,,,,,,,,,,,0.08,,,100.0,15.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.3195
2022-04-05,2800.0,158480.0,0.14,1.83,0.04,0.16,0.0,79240.0,1400.0,1400.0,79240.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-06,2800.0,157360.0,0.14,1.83,0.04,0.16,0.0,78680.0,1400.0,1400.0,78680.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-07,2800.0,159040.0,0.14,1.82,0.04,0.16,0.0,79520.0,1400.0,1400.0,79520.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-08,2800.0,157360.0,0.14,1.99,0.04,0.16,0.0,78680.0,1400.0,1400.0,78680.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-11,2800.0,153440.0,0.14,2.02,0.04,0.16,0.0,76720.0,1400.0,1400.0,76720.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-12,2800.0,152880.0,0.14,1.98,0.04,0.15,0.0,76440.0,1400.0,1400.0,76440.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-13,2800.0,154000.0,0.14,1.99,0.04,0.15,0.0,77000.0,1400.0,1400.0,77000.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-14,2800.0,154560.0,0.14,2.0,0.04,0.15,0.0,77280.0,1400.0,1400.0,77280.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-15,2800.0,154560.0,0.14,2.01,0.04,0.15,0.0,77280.0,1400.0,1400.0,77280.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-18,2800.0,154560.0,0.14,2.01,0.04,0.15,0.0,77280.0,1400.0,1400.0,77280.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-19,2800.0,155680.0,0.14,2.01,0.04,0.16,0.0,77840.0,1400.0,1400.0,77840.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-20,2800.0,158480.0,0.14,2.07,0.04,0.16,0.0,79240.0,1400.0,1400.0,79240.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-21,2800.0,158480.0,0.14,2.48,0.04,0.16,0.0,79240.0,1400.0,1400.0,79240.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-22,2800.0,156240.0,0.14,2.54,0.04,0.16,0.0,78120.0,1400.0,1400.0,78120.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-25,2800.0,156240.0,0.14,2.59,0.04,0.16,0.0,78120.0,1400.0,1400.0,78120.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-26,2800.0,156800.0,0.14,2.63,0.04,0.16,0.0,78400.0,1400.0,1400.0,78400.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-27,2800.0,157920.0,0.14,2.77,0.04,0.16,0.0,78960.0,1400.0,1400.0,78960.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-28,2800.0,158480.0,0.14,2.79,0.04,0.16,0.0,79240.0,1400.0,1400.0,79240.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-04-29,2800.0,158480.0,0.14,2.93,0.04,0.16,0.0,79240.0,1400.0,1400.0,79240.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-05-02,2800.0,157920.0,0.14,3.74,0.04,0.16,0.0,78960.0,1400.0,1400.0,78960.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-05-03,2800.0,159040.0,0.14,3.96,0.04,0.16,0.0,79520.0,1400.0,1400.0,79520.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-05-04,2800.0,159040.0,0.14,4.08,0.04,0.16,0.0,79520.0,1400.0,1400.0,79520.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.3227
2022-05-05,2400.0,137760.0,0.12,3.56,0.03,0.14,0.0,57400.0,1400.0,1000.0,80360.0,,,,,,,,,,,,,,400.0,0.08,0.02,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2766
2022-05-06,2400.0,136800.0,0.12,3.46,0.03,0.14,0.0,57000.0,1400.0,1000.0,79800.0,,,,,,,,,,,,,,,0.08,,,100.0,16.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2766
2022-05-09,2000.0,112800.0,0.1,3.05,0.03,0.11,0.0,56400.0,1000.0,1000.0,56400.0,,,,,,0.02,,400.0,,,,,,,0.06,,,100.0,12.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.2416
2022-05-10,2000.0,113600.0,0.1,3.04,0.03,0.11,0.0,56800.0,1000.0,1000.0,56800.0,,,,,,,,,,,,,,,0.06,,,100.0,12.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.2416
2022-05-11,2000.0,112400.0,0.1,2.96,0.03,0.11,0.0,56200.0,1000.0,1000.0,56200.0,,,,,,,,,,,,,,,0.06,,,100.0,71.63,0.0,0.0,0.0,100.0,,1.0,100.0,1.4327
2022-05-12,2000.0,112800.0,0.1,3.21,0.03,0.11,0.0,56400.0,1000.0,1000.0,56400.0,,,,,,,,,,,,,,,0.06,,,100.0,71.63,0.0,0.0,0.0,100.0,,1.0,100.0,1.4327
