,ALODC FP Equity_DX_SI_QTY,ALODC FP Equity_DX_SHORT_INTEREST_VALUE,ALODC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALODC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALODC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALODC FP Equity_DX_SI_MV,ALODC FP Equity_DX_DSS,ALODC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALODC FP Equity_DX_SUPPLY_SI_QTY,ALODC FP Equity_DX_BROKER_SI_QTY,ALODC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALODC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALODC FP Equity_DX_BROKER_SI_MV_INC_x,ALODC FP Equity_DX_BROKER_SI_QTY_ADD,ALODC FP Equity_DX_SUPPLY_SI_MV_DEC,ALODC FP Equity_DX_BROKER_SI_QTY_INC,ALODC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALODC FP Equity_DX_BROKER_SI_MV_INC_y,ALODC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALODC FP Equity_DX_BROKER_SI_MV_ADD,ALODC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALODC FP Equity_DX_BROKER_SI_QTY_DEC,ALODC FP Equity_DX_SUPPLY_SI_MV,ALODC FP Equity_DX_BROKER_SI_MV_DEC,ALODC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALODC FP Equity_DX_UTILIZATION_QUANTITY,ALODC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALODC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALODC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALODC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALODC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALODC FP Equity_DX_BROKER_SI_CON_RATIO,ALODC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALODC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALODC FP Equity_PX_LAST
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214534.0,871008.04,0.88,0.0,,0.0,,0.0,4.06
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,865505.36,0.87,0.0,,0.0,,0.0,4.04
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,878359.4,0.87,0.0,,0.0,,0.0,4.1
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,889071.1,0.88,0.0,,0.0,,0.0,4.15
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,908352.16,0.89,0.0,,0.0,,0.0,4.24
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,874074.72,0.91,0.0,,0.0,,0.0,4.08
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,854793.66,0.87,0.0,,0.0,,0.0,3.99
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,904067.48,0.85,0.0,,0.0,,0.0,4.22
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,904067.48,0.9,0.0,,0.0,,0.0,4.22
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,889071.1,0.9,0.0,,0.0,,0.0,4.15
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,891213.44,0.89,0.0,,0.0,,0.0,4.16
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,889071.1,0.89,0.0,,0.0,,0.0,4.15
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,882644.08,0.89,0.0,,0.0,,0.0,4.12
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,891213.44,0.88,0.0,,0.0,,0.0,4.16
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,921206.2,0.89,0.0,,0.0,,0.0,4.3
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,916921.52,0.92,0.0,,0.0,,0.0,4.28
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214534.0,954676.3,0.92,0.0,,0.0,,0.0,4.45
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,974764.7,0.91,0.0,,0.0,,0.0,4.55
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,989761.08,0.97,0.0,,0.0,,0.0,4.62
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,981191.72,0.99,0.0,,0.0,,0.0,4.58
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,976907.04,0.98,0.0,,0.0,,0.0,4.56
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,919063.86,0.98,0.0,,0.0,,0.0,4.29
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,919063.86,0.92,0.0,,0.0,,0.0,4.29
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,953341.3,0.92,0.0,,0.0,,0.0,4.45
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,944771.94,0.95,0.0,,0.0,,0.0,4.41
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,964053.0,0.94,0.0,,0.0,,0.0,4.5
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,970480.02,0.96,0.0,,0.0,,0.0,4.53
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,985476.4,0.97,0.0,,0.0,,0.0,4.6
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,946914.28,0.99,0.0,,0.0,,0.0,4.42
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,944771.94,0.95,0.0,,0.0,,0.0,4.41
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,921206.2,0.94,0.0,,0.0,,0.0,4.3
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,921206.2,0.92,0.0,,0.0,,0.0,4.3
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,942629.6,0.92,0.0,,0.0,,0.0,4.4
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,985476.4,0.94,0.0,,0.0,,0.0,4.6
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,974764.7,0.99,0.0,,0.0,,0.0,4.55
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,955483.64,0.97,0.0,,0.0,,0.0,4.46
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,214234.0,942629.6,0.96,0.0,,0.0,,0.0,4.4
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,207096.0,902938.56,0.91,0.0,,0.0,,0.0,4.36
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,203835.0,888720.6,0.89,0.0,,0.0,,0.0,4.36
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200000.0,852000.0,0.87,0.0,,0.0,,0.0,4.26
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200000.0,844000.0,0.87,0.0,,0.0,,0.0,4.22
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,184640.0,775488.0,0.78,0.0,,0.0,,0.0,4.2
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,177792.0,744948.48,0.75,0.0,,0.0,,0.0,4.19
2024-12-06,6600.0,28512.0,0.24,0.63,0.08,0.03,0.0,14256.0,3300.0,3300.0,14256.0,,,3300.0,,,,,,0.01,3300.0,,0.01,,100.0,1.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0364,4.32
2024-12-09,6600.0,28248.0,0.24,0.53,0.08,0.03,0.0,14124.0,3300.0,3300.0,14124.0,,,,,,,,,,,,0.01,,100.0,2.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0539,4.28
2024-12-10,6600.0,27720.0,0.24,0.57,0.08,0.03,0.0,13860.0,3300.0,3300.0,13860.0,,,,,,,,,,,,0.01,,100.0,3.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0639,4.2
2024-12-11,6600.0,28050.0,0.24,0.54,0.08,0.03,0.0,14025.0,3300.0,3300.0,14025.0,,,,,,,,,,,,0.01,,100.0,3.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0754,4.25
2024-12-12,6600.0,27984.0,0.24,0.56,0.08,0.03,0.0,13992.0,3300.0,3300.0,13992.0,,,,,,,,,,,,0.01,,100.0,4.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.0884,4.24
2024-12-13,6600.0,27720.0,0.24,0.58,0.08,0.03,0.0,13860.0,3300.0,3300.0,13860.0,,,,,,,,,,,,0.01,,100.0,6.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.1232,4.2
2024-12-16,6600.0,27522.0,0.24,0.6,0.08,0.03,0.0,13761.0,3300.0,3300.0,13761.0,,,,,,,,,,,,0.01,,100.0,6.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.1232,4.17
2024-12-17,6600.0,27720.0,0.24,0.58,0.08,0.03,0.0,13860.0,3300.0,3300.0,13860.0,,,,,,,,,,,,0.01,,100.0,6.6,0.0,0.0,0.0,100.0,,1.0,100.0,0.1321,4.2
2024-12-18,6600.0,26730.0,0.24,0.67,0.08,0.03,0.0,13365.0,3300.0,3300.0,13365.0,,,,,,,,,,,,0.01,,100.0,18.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.3607,4.05
2024-12-19,6600.0,26598.0,0.24,0.65,0.08,0.03,0.0,13299.0,3300.0,3300.0,13299.0,,,,,,,,,,,,0.01,,100.0,42.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.8415,4.03
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,3300.0,,,,,3300.0,0.0,0.01,0.0,0.0,3300.0,13563.0,0.01,0.0,,0.0,,0.0,4.11
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4100.0,16892.0,0.02,0.0,,0.0,,0.0,4.12
2024-12-24,9200.0,37812.0,0.34,0.87,0.11,0.04,0.0,18906.0,4600.0,4600.0,18906.0,,,4600.0,,,,,,0.02,4600.0,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.11
2024-12-25,9200.0,37812.0,0.34,0.9,0.11,0.04,0.0,18906.0,4600.0,4600.0,18906.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,
2024-12-26,9200.0,37812.0,0.34,0.9,0.11,0.04,0.0,18906.0,4600.0,4600.0,18906.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,
2024-12-27,9200.0,37996.0,0.34,0.9,0.11,0.04,0.0,18998.0,4600.0,4600.0,18998.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.13
2024-12-30,9200.0,38640.0,0.34,0.87,0.11,0.04,0.0,19320.0,4600.0,4600.0,19320.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.2
2024-12-31,9200.0,38640.0,0.34,0.89,0.11,0.04,0.0,19320.0,4600.0,4600.0,19320.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.2
2025-01-01,9200.0,38640.0,0.34,0.9,0.11,0.04,0.0,19320.0,4600.0,4600.0,19320.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,
2025-01-02,9400.0,39762.0,0.34,0.92,0.11,0.04,0.0,19881.0,4700.0,4700.0,19881.0,100.0,,100.0,,,,,100.0,0.0,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,2.18,0.9574,97.82,2.0,4.23
2025-01-03,9400.0,40420.0,0.34,0.9,0.11,0.04,0.0,20210.0,4700.0,4700.0,20210.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,2.18,0.9574,97.82,2.0,4.3
2025-01-06,9450.0,40446.0,0.34,0.88,0.11,0.04,0.0,20116.0,4750.0,4700.0,20330.0,50.0,,,,,,,50.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,2.17,0.9473,97.3,1.9895,4.28
2025-01-07,9450.0,40446.0,0.34,0.87,0.11,0.04,0.0,20116.0,4750.0,4700.0,20330.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,2.17,0.9473,97.3,1.9895,4.28
2025-01-08,250.0,1065.0,0.01,0.02,0.0,0.0,0.0,426.0,150.0,100.0,639.0,,,,0.02,,4600.0,,,,,4600.0,0.0,0.02,100.0,3.16,0.0,0.0,0.0,100.0,19.61,0.6847,80.39,0.0526,4.26
2025-01-09,350.0,1470.0,0.01,0.03,0.0,0.0,0.0,420.0,250.0,100.0,1050.0,100.0,,,,,,,100.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.25,0.512,57.75,1.4,4.2
2025-01-10,1222.0,5132.4,0.04,0.1,0.01,0.01,0.0,4082.4,250.0,972.0,1050.0,,,872.0,,,,,,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.71,0.5479,71.07,4.888,4.2
2025-01-13,1222.0,5132.4,0.04,0.1,0.01,0.01,0.0,4082.4,250.0,972.0,1050.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.71,0.5479,71.07,4.888,4.2
2025-01-14,1222.0,5095.74,0.04,0.1,0.01,0.01,0.0,4053.24,250.0,972.0,1042.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.71,0.5479,71.07,4.888,4.17
2025-01-15,1222.0,5132.4,0.04,0.1,0.01,0.01,0.0,4082.4,250.0,972.0,1050.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.71,0.5479,71.07,4.888,4.2
2025-01-16,1222.0,5132.4,0.04,0.1,0.01,0.01,0.0,4082.4,250.0,972.0,1050.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.71,0.5479,71.07,4.888,4.2
2025-01-17,466.0,1957.2,0.02,0.04,0.01,0.0,0.0,907.2,250.0,216.0,1050.0,,,,,,,,,,,756.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,31.87,0.3514,43.48,1.864,4.2
2025-01-20,466.0,1947.88,0.02,0.04,0.01,0.0,0.0,902.88,250.0,216.0,1045.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,31.87,0.3514,43.48,1.864,4.18
2025-01-21,466.0,1947.88,0.02,0.04,0.01,0.0,0.0,902.88,250.0,216.0,1045.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,31.85,0.3515,43.52,1.864,4.18
2025-01-22,390.0,1661.4,0.01,0.03,0.0,0.0,0.0,596.4,250.0,140.0,1065.0,,,,,,,,,,,76.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,37.97,0.4238,51.9,1.56,4.26
2025-01-23,390.0,1677.0,0.01,0.04,0.0,0.0,0.0,602.0,250.0,140.0,1075.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,37.97,0.4238,51.9,1.56,4.3
2025-01-24,390.0,1790.1,0.01,0.04,0.0,0.0,0.0,642.6,250.0,140.0,1147.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,37.97,0.4238,51.9,1.56,4.59
2025-01-27,2390.0,11113.5,0.09,0.23,0.03,0.01,0.0,5301.0,1250.0,1140.0,5812.5,1000.0,,1000.0,,,,,1000.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.56,0.7089,83.51,1.912,4.65
2025-01-28,2350.0,10105.0,0.09,0.22,0.03,0.01,0.0,4730.0,1250.0,1100.0,5375.0,,,,,,,,,,,40.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,8.7,0.7329,84.93,1.88,4.3
2025-01-29,2350.0,10058.0,0.09,0.2,0.03,0.01,0.0,4708.0,1250.0,1100.0,5350.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.7,0.7329,84.93,1.88,4.28
2025-01-30,2350.0,9893.5,0.09,0.2,0.03,0.01,0.0,4631.0,1250.0,1100.0,5262.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.7,0.7329,84.93,1.88,4.21
2025-01-31,2350.0,9729.0,0.09,0.18,0.03,0.01,0.0,4554.0,1250.0,1100.0,5175.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.7,0.7329,84.93,1.88,4.14
2025-02-03,2350.0,9705.5,0.09,0.18,0.03,0.01,0.0,4543.0,1250.0,1100.0,5162.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,8.7,0.7329,84.93,1.88,4.13
2025-02-04,350.0,1428.0,0.01,0.03,0.0,0.0,0.0,408.0,250.0,100.0,1020.0,,,,0.0,,1000.0,,,,,1000.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,42.25,0.512,57.75,1.4,4.08
2025-02-05,350.0,1417.5,0.01,0.03,0.0,0.0,0.0,405.0,250.0,100.0,1012.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.25,0.512,57.75,1.4,4.05
2025-02-06,350.0,1372.0,0.01,0.02,0.0,0.0,0.0,392.0,250.0,100.0,980.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.25,0.512,57.75,1.4,3.92
2025-02-07,350.0,1396.5,0.01,0.02,0.0,0.0,0.0,399.0,250.0,100.0,997.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.25,0.512,57.75,1.4,3.99
2025-02-10,350.0,1445.5,0.01,0.02,0.0,0.0,0.0,413.0,250.0,100.0,1032.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.25,0.512,57.75,1.4,4.13
2025-02-11,200.0,834.0,0.01,0.01,0.0,0.0,0.0,417.0,100.0,100.0,417.0,,,,0.0,,150.0,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.17
2025-02-12,200.0,836.0,0.01,0.01,0.0,0.0,0.0,418.0,100.0,100.0,418.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.18
2025-02-13,100.0,410.0,0.0,0.01,0.0,0.0,0.0,0.0,100.0,0.0,410.0,,,,,,,,,,,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.1
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,,0.0,,0.0,0.0,100.0,410.0,0.0,0.0,,0.0,,0.0,4.1
2025-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,47.63,0.0,0.0,,0.0,,0.0,4.33
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,47.63,0.0,0.0,,0.0,,0.0,4.33
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,48.07,0.0,0.0,,0.0,,0.0,4.37
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,48.29,0.0,0.0,,0.0,,0.0,4.39
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,48.29,0.0,0.0,,0.0,,0.0,
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11.0,48.29,0.0,0.0,,0.0,,0.0,
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,111.0,486.18,0.0,0.0,,0.0,,0.0,4.38
