,GGOV FP Equity_DX_SI_QTY,GGOV FP Equity_DX_SHORT_INTEREST_VALUE,GGOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GGOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GGOV FP Equity_DX_SI_MV,GGOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GGOV FP Equity_DX_SUPPLY_SI_QTY,GGOV FP Equity_DX_BROKER_SI_QTY,GGOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GGOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,GGOV FP Equity_DX_BROKER_SI_QTY_ADD,GGOV FP Equity_DX_SUPPLY_SI_MV_DEC,GGOV FP Equity_DX_SUPPLY_SI_QTY_DEC,GGOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,GGOV FP Equity_DX_BROKER_SI_MV_ADD,GGOV FP Equity_DX_SUPPLY_SI_QTY_ADD,GGOV FP Equity_DX_SUPPLY_SI_MV,GGOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GGOV FP Equity_DX_UTILIZATION_QUANTITY,GGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GGOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GGOV FP Equity_DX_ACTIVE_UTILIZATION_MV,GGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GGOV FP Equity_DX_BROKER_SI_CON_RATIO,GGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GGOV FP Equity_DX_DEMAND_SUPPLY_RATIO,GGOV FP Equity_PX_LAST
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.164
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.123
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.016
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.848
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.401
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.39
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.503
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.681
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.215
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.251
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.88
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.81
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.852
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.031
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.062
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.062
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.337
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.175
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.648
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.23
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.985
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.015
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.035
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.003
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.003
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.911
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.919
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.391
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.046
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.96
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.121
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.918
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.145
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.955
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.939
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.73
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.689
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.69
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.701
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.506
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.599
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.674
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.525
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.401
2023-02-28,323.0,15007.23,0.07,0.0,0.01,15007.23,0.0,323.0,0.0,,323.0,,,,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.462
2023-03-01,323.0,14889.01,0.07,0.0,0.02,14889.01,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.096
2023-03-02,323.0,14905.8,0.07,0.0,0.01,14905.8,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.148
2023-03-03,323.0,14931.97,0.07,0.0,0.01,14931.97,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.229
2023-03-06,323.0,14923.89,0.07,0.0,0.01,14923.89,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.204
2023-03-07,323.0,14938.75,0.07,0.0,0.01,14938.75,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.25
2023-03-08,323.0,14966.21,0.07,0.0,0.01,14966.21,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.335
2023-03-09,323.0,14987.2,0.07,0.0,0.01,14987.2,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.4
2023-03-10,323.0,15149.99,0.07,0.0,0.01,15149.99,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.904
2023-03-13,323.0,15322.15,0.09,0.0,0.02,15322.15,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.437
2023-03-14,323.0,15356.07,0.1,0.0,0.02,15356.07,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.542
2023-03-15,323.0,15436.49,0.11,0.0,0.02,15436.49,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.791
2023-03-16,323.0,15501.09,0.11,0.0,0.02,15501.09,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.991
2023-03-17,323.0,15534.36,0.11,0.0,0.02,15534.36,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,48.094
2023-03-20,323.0,15442.95,0.11,0.0,0.02,15442.95,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.811
2023-03-21,323.0,15341.85,0.11,0.0,0.02,15341.85,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.498
2023-03-22,323.0,15248.18,0.11,0.0,0.02,15248.18,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.208
2023-03-23,323.0,15212.01,0.12,0.0,0.02,15212.01,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.096
2023-03-24,323.0,15339.27,0.12,0.0,0.02,15339.27,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.49
2023-03-27,323.0,15393.86,0.12,0.0,0.02,15393.86,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.659
2023-03-28,323.0,15237.85,0.12,0.0,0.02,15237.85,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.176
2023-03-29,323.0,15178.09,0.12,0.0,0.02,15178.09,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.991
2023-03-30,323.0,15085.39,0.11,0.0,0.02,15085.39,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.704
2023-03-31,323.0,15116.4,0.17,0.0,0.02,15116.4,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.8
2023-04-03,323.0,15165.5,0.14,0.0,0.02,15165.5,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.952
2023-04-04,323.0,15179.71,0.14,0.0,0.02,15179.71,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.996
2023-04-05,323.0,15179.06,0.14,0.0,0.02,15179.06,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.994
2023-04-06,323.0,15322.15,0.15,0.0,0.02,15322.15,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.437
2023-04-07,323.0,15322.15,0.15,0.0,0.02,15322.15,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2023-04-10,323.0,15322.15,0.15,0.0,0.02,15322.15,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2023-04-11,323.0,15184.23,0.15,0.0,0.02,15184.23,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,47.01
2023-04-12,323.0,15067.63,0.17,0.0,0.02,15067.63,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.649
2023-04-13,323.0,15019.5,0.18,0.0,0.02,15019.5,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.5
2023-04-14,323.0,14993.98,0.19,0.0,0.02,14993.98,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.421
2023-04-17,323.0,14970.73,0.19,0.0,0.02,14970.73,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.349
2023-04-18,323.0,14963.62,0.19,0.0,0.01,14963.62,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.327
2023-04-19,323.0,14948.76,0.16,0.0,0.01,14948.76,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.281
2023-04-20,323.0,14973.96,0.12,0.0,0.01,14973.96,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.359
2023-04-21,323.0,14982.68,0.12,0.0,0.02,14982.68,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.386
2023-04-24,323.0,14919.37,0.12,0.0,0.01,14919.37,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.19
2023-04-25,323.0,15004.97,0.12,0.0,0.01,15004.97,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.455
2023-04-26,323.0,15010.46,0.12,0.0,0.02,15010.46,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.472
2023-04-27,323.0,14899.34,0.12,0.0,0.01,14899.34,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.128
2023-04-28,323.0,14929.06,0.07,0.0,0.01,14929.06,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,46.22
2023-05-01,323.0,14929.06,0.05,0.0,0.01,14929.06,0.0,323.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.586
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.424
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.78
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.417
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.348
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.495
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.415
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.061
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.988
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.768
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.659
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.729
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.614
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.529
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.395
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.393
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.429
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.315
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.274
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.394
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.579
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.88
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.717
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.666
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.735
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.571
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.483
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.588
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.517
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.312
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.199
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.935
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.924
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.802
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.076
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.848
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.688
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.994
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.064
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.776
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.866
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.64
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.633
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.658
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.714
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.728
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.378
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.323
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.216
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.288
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.298
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.29
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.127
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.05
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.269
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.263
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.239
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.321
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.482
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.507
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.475
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.641
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.449
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.401
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.216
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.211
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.115
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.038
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.079
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.321
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.28
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.077
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.945
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.984
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.867
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.922
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.775
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.028
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.678
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.886
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.18
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.263
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.288
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.187
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.282
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.05
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.352
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.409
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.39
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.305
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.436
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.447
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.287
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.301
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.268
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.596
2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.426
2023-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.311
2023-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.28
2023-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.26
2023-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.196
2023-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.228
2023-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.248
2023-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.197
2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.311
2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.004
2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.163
2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.108
2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.087
2023-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.995
2023-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.006
2023-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.798
2023-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.122
2023-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.052
2023-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.196
2023-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.135
2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.333
2023-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.092
2023-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.692
2023-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.667
2023-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.548
2023-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.577
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.502
2023-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.677
2023-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.544
2023-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.697
2023-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.695
2023-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.616
2023-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.677
2023-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.871
2023-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.93
2023-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.964
2023-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.729
2023-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.973
2023-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.031
2023-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.98
2023-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.924
2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.771
2023-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.815
2023-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.654
2023-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.817
2023-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.81
2023-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.722
2023-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.988
2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.994
2023-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.774
2023-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.633
2023-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.809
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.843
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.092
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.191
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.607
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.719
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.087
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.234
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.362
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.198
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.073
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.118
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.331
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.432
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.746
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.562
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.531
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.649
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.764
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.651
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.617
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.682
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.67
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.628
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.673
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.371
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.36
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.373
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.397
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.217
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.212
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.444
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.381
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.383
