,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_x,MC FP Equity_y,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity,MC FP Equity
2022-11-03,9083971.0,5722901730.0,3.53,23.54,1.81,5826.97,1.0,2393253450.0,6513190.0,3798815.0,4103309700.0,,,5410.0,128.71,,,,77.66,202266.0,113239.0,,,128.71,5410.0,,,133637.0,4162.7,118.57,,,7.44,7.44,80975216.0,51014386080.0,,51878.71,7.43,25.21,0.1906,31.67,0.1038
2022-11-04,9179691.0,6115510144.2,3.57,23.99,1.82,5859.55,1.0,2539854190.0,6606347.0,3812450.0,4401148371.4,,,90195.0,78.42,,226.0,,90.89,126143.0,121836.0,,,78.42,90195.0,0.15,124798.0,112734.0,4198.03,80.71,,,7.55,7.55,80847800.0,53860804360.0,,51026.72,7.6,24.55,0.1836,31.08,0.105
2022-11-07,8963442.0,5880017952.0,3.48,23.1,1.78,5949.39,1.0,2482194448.0,6484275.0,3783833.0,4253684400.0,,,41255.0,21.13,,,,96.54,12590.0,186346.0,,,21.13,41255.0,,23019.0,41207.0,4292.06,3.24,,,7.4,7.4,81189376.0,53260230656.0,,53604.36,7.41,24.81,0.1859,31.26,0.1022
2022-11-08,9094184.0,5979425980.0,3.53,23.46,1.81,5990.85,1.0,2575680637.5,6436235.0,3917385.0,4231824512.5,,,33185.0,82.28,,30500.0,,63.19,149765.0,93257.0,,,82.28,33185.0,20.01,13125.0,46713.0,4231.14,34.86,0.73,,7.33,7.33,81317440.0,53466216800.0,1093.0,53177.65,7.37,25.14,0.1879,31.46,0.1036
2022-11-09,9007363.0,5926844854.0,3.5,23.49,1.79,5954.4,1.0,2549492064.0,6602510.0,3874608.0,4344451580.0,,,185578.0,2.23,,18844.0,,31.1,2823.0,48525.0,,,2.23,185578.0,12.47,29222.0,64444.0,4354.69,32.92,,,7.53,7.53,81117960.0,53375617680.0,,53471.22,7.53,24.95,0.1904,32.16,0.1027
2022-11-10,9086607.0,6240681687.6,3.53,24.15,1.81,6031.31,1.0,2735951589.6,6651054.0,3983622.0,4567943887.2,,,180819.0,6.26,,113400.0,,93.67,12303.0,142275.0,,,6.26,180819.0,74.62,10000.0,16689.0,4397.06,0.0,,,7.59,7.59,81026440.0,55648958992.0,,53219.61,7.63,24.64,0.1871,31.89,0.1036
2022-11-11,9549898.0,6744137967.6,3.71,25.19,1.9,6557.27,1.0,2988223154.4,7234229.0,4231412.0,5108812519.8,,,146392.0,428.08,,,,51.59,560319.0,80342.0,,,428.08,146392.0,,517125.0,312529.0,4974.08,200.83,,,8.26,8.26,80317368.0,56720125281.6,,54998.77,8.29,30.46,0.2048,30.87,0.1091
2022-11-14,9601010.0,6727427707.0,3.73,25.0,1.91,6774.23,1.0,3033422792.4,7241688.0,4329132.0,5074250781.6,,,3870.0,167.97,,,,92.17,194534.0,144641.0,,,167.97,3870.0,,148230.0,96814.0,5095.5,0.0,,,8.27,8.27,80331016.0,56287942911.2,,56642.14,8.25,30.21,0.2009,30.41,0.1096
2022-11-15,9723486.0,6847278841.2,3.78,25.35,1.93,6851.4,1.0,3093408351.6,7396217.0,4392798.0,5208416011.4,,,84668.0,89.34,,,,99.42,129173.0,143470.0,,,89.34,84668.0,,213331.0,65507.0,5198.17,52.52,,,8.44,8.44,80217776.0,56489357859.2,,56211.25,8.46,29.91,0.2033,31.11,0.111
2022-11-16,9713342.0,6785740721.2,3.77,25.93,1.93,6850.73,1.0,3033405730.6,7399828.0,4342121.0,5169519840.8,,,52131.0,21.97,,,,93.61,35789.0,135515.0,,,21.97,52131.0,,86995.0,86466.0,5206.65,55.75,,,8.45,8.45,80180064.0,56013792710.4,,56299.05,8.47,30.24,0.2033,30.76,0.1109
2022-11-17,9645480.0,6720970464.0,3.75,25.79,1.92,6767.37,1.0,3017566957.6,7246027.0,4330607.0,5049031613.6,,,41045.0,54.93,,,,154.03,83809.0,217970.0,,,54.93,41045.0,,23124.0,95323.0,5071.8,76.32,,,8.23,8.23,80827592.0,56320666105.6,,56508.73,8.24,30.35,0.2066,31.12,0.1095
2022-11-18,10221616.0,7136732291.2,3.97,27.1,2.03,7158.63,1.0,3251481791.8,7462306.0,4656949.0,5210182049.2,,,67305.0,364.34,,,,90.37,523776.0,128617.0,,,364.34,67305.0,,277591.0,197434.0,5215.6,142.4,,,8.51,8.51,80262320.0,56039151824.0,,55951.89,8.53,27.17,0.1884,29.29,0.1165
2022-11-21,10761798.0,7525725341.4,4.18,28.15,2.14,7575.81,1.0,3579083833.5,8000057.0,5118095.0,5594439860.1,,,506938.0,447.42,,,,332.81,638833.0,484887.0,,,447.42,506938.0,,515700.0,177687.0,5628.76,108.64,,,9.12,9.12,79742160.0,55763692488.0,,55953.66,9.14,24.96,0.1842,27.74,0.1227
2022-11-22,11105937.0,7750833432.3,4.31,29.12,2.21,7779.2,1.0,3552377300.5,8397797.0,5090095.0,5860822526.3,,,289527.0,68.78,,,,139.43,114426.0,192858.0,,,68.78,289527.0,,313281.0,142426.0,5863.47,104.55,8.53,,9.59,9.59,79209848.0,55280552919.2,12210.0,55214.54,9.6,25.61,0.178,26.26,0.1268
2022-11-23,11203989.0,7864079879.1,4.35,29.52,2.23,7848.05,1.0,3434527955.3,8427718.0,4893187.0,5915415264.2,,,267219.0,15.31,,,,277.38,19174.0,393837.0,,,15.31,267219.0,,157641.0,216082.0,5875.52,156.69,0.77,,9.62,9.62,79214488.0,55600649127.2,1102.0,55089.7,9.64,25.78,0.1754,26.33,0.1278
2022-11-24,11178717.0,7849695077.4,4.34,30.08,2.22,7871.07,1.0,3496130212.8,8398258.0,4978824.0,5897256767.6,,,316441.0,69.43,,,,361.89,97453.0,518436.0,,,69.43,316441.0,,172535.0,11816.0,5899.14,7.21,,,9.58,9.58,79252512.0,55651113926.4,,55533.07,9.6,25.07,0.1734,26.38,0.1275
2022-11-25,11524703.0,8069597040.6,4.48,31.88,2.29,8060.81,1.0,3627021295.8,8288253.0,5179979.0,5803434750.6,,,85187.0,266.78,,36213.0,,547.44,428568.0,784847.0,,,266.78,85187.0,26.71,589655.0,263626.0,5806.67,185.09,,,9.73,9.73,76892896.0,53840405779.2,,53968.81,9.71,25.09,0.19,30.84,0.1353
2022-11-28,10007035.0,6991915354.5,3.89,28.02,1.99,7055.95,1.0,3341727687.3,7593018.0,4782779.0,5305241676.6,,,135972.0,118.22,,1900.0,,612.48,170485.0,867742.0,,,118.22,135972.0,1.41,36535.0,569585.0,5356.81,360.51,,,8.95,8.95,77247016.0,53972490079.2,,54183.81,9.0,22.74,0.1809,28.96,0.118
2022-11-29,9417173.0,6566027235.22,3.66,26.16,1.87,6671.55,1.0,3072663012.43,7477388.0,4406896.0,5213532050.04,,,309169.0,135.14,,,,435.82,205206.0,621301.0,,,135.14,309169.0,,196502.0,581089.0,5270.45,365.88,,,8.81,8.81,77370016.0,53945449684.9,,54249.09,8.85,25.54,0.2052,31.32,0.111
2022-11-30,9330688.0,6832866262.62,3.62,25.89,1.85,6676.96,1.0,3429112179.9,7421183.0,4682658.0,5434535047.09,,,350341.0,214.41,,2234.0,,332.37,287299.0,475954.0,,,214.41,350341.0,1.65,69408.0,13771.0,5275.91,9.62,,,8.78,8.78,77132312.0,56484020516.28,,54561.68,8.82,26.56,0.2066,30.16,0.1104
2022-12-01,8963966.0,6463019486.0,3.48,21.98,1.78,6548.9,1.0,3244476207.0,7387631.0,4499967.0,5326481951.0,,,108410.0,8.07,,,,148.17,6009.0,254352.0,,,8.07,108410.0,,112390.0,188700.0,5365.96,104.66,,,8.75,8.75,77061168.0,55561102128.0,,55572.09,8.81,25.61,0.1967,28.53,0.1061
2022-12-02,8364949.0,5983448019.7,3.25,20.45,1.66,6052.29,1.0,3311833992.9,7398714.0,4629993.0,5292300124.2,,,91700.0,207.56,,,,177.02,306585.0,243822.0,,,207.56,91700.0,,163205.0,176559.0,5329.38,131.36,,,8.71,8.71,77539664.0,55464121659.2,,55667.91,8.74,25.74,0.1908,27.2,0.0985
2022-12-05,8648397.0,6179279656.5,3.36,21.15,1.72,6245.35,1.0,3313715245.0,7405210.0,4637810.0,5291022545.0,,,9214.0,5.67,,6841.0,,56.37,976.0,77432.0,,,5.67,9214.0,4.95,74714.0,,5322.77,,,,8.44,8.44,80357168.0,57415196536.0,,57407.89,8.49,24.95,0.1912,26.19,0.0985
2022-12-06,7587065.0,5418681823.0,2.95,18.61,1.51,5495.78,1.0,3012896266.2,7209122.0,4218561.0,5148754932.4,,,33167.0,99.31,,7454.0,,468.48,141177.0,655858.0,,,99.31,33167.0,5.62,426603.0,567880.0,5194.06,406.16,,,8.21,8.21,80572744.0,57545053764.8,,57686.51,8.26,28.49,0.203,29.9,0.0864
2022-12-07,7657837.0,5458506213.6,2.97,18.79,1.52,5532.35,1.0,3062322093.6,7238979.0,4296187.0,5159944231.2,,,6450.0,71.72,,,,90.36,100600.0,125236.0,,,71.72,6450.0,,148643.0,22974.0,5190.56,19.03,,,8.24,8.24,80642248.0,57481794374.4,,57547.72,8.27,28.29,0.2023,29.56,0.0871
2022-12-08,8867442.0,6375690798.0,3.44,21.84,1.76,6382.07,1.0,3340636494.0,7409491.0,4646226.0,5327424029.0,,,138622.0,247.23,,42910.0,,324.23,347951.0,456121.0,,,247.23,138622.0,29.37,488011.0,40822.0,5301.05,38.37,,,8.43,8.43,80536448.0,57905706112.0,,57369.77,8.46,26.28,0.1956,28.11,0.1008
2022-12-09,8696163.0,6263846208.9,3.38,21.67,1.73,6293.31,1.0,2806074150.6,7167309.0,3895702.0,5162612672.7,,,145658.0,362.41,,,,913.6,496797.0,1274004.0,,,362.41,145658.0,,886164.0,1247321.0,5169.7,901.38,,,8.15,8.15,80802568.0,58202089730.4,,58114.37,8.17,26.74,0.1888,28.19,0.0989
2022-12-12,9171002.0,6568271632.4,3.56,22.89,1.82,6633.2,1.0,3324879718.0,7074163.0,4642390.0,5066515540.6,,,186609.0,910.52,,,,477.06,1268124.0,663754.0,,,910.52,186609.0,,383999.0,521436.0,5100.47,375.22,,,8.04,8.04,80939392.0,57968792550.4,,58207.15,8.06,22.56,0.2235,37.1,0.1042
2022-12-13,8761183.0,6366751686.1,3.4,21.86,1.74,6310.02,1.0,3495309274.6,6495167.0,4809838.0,4720037858.9,,,61168.0,213.52,,27849.0,,599.85,305164.0,821526.0,,,213.52,61168.0,20.01,181362.0,165565.0,4646.87,118.93,,,7.39,7.39,81341336.0,59110748871.2,,58169.55,7.4,19.65,0.2228,38.07,0.0997
2022-12-14,7980740.0,5805190276.0,3.1,19.61,1.59,5813.02,1.0,3016650730.6,6351518.0,4147169.0,4620094193.2,,,161158.0,,,13585.0,,359.45,,521968.0,,,,161158.0,9.84,217161.0,676254.0,4615.39,472.49,,,7.22,7.22,81578288.0,59340046691.2,,59170.57,7.24,20.6,0.2631,43.72,0.0908
2022-12-15,8293739.0,5818887282.4,3.22,20.36,1.65,5994.79,1.0,2889446287.2,6432478.0,4118367.0,4513026564.8,,,144072.0,200.57,,14106.0,,317.13,270215.0,438321.0,,,200.57,144072.0,10.26,375209.0,313123.0,4648.92,253.44,,,7.32,7.32,81492208.0,57174933132.8,,58826.64,7.32,19.65,0.2575,43.73,0.0943
2022-12-16,6739722.0,4676019123.6,2.62,16.17,1.34,4757.02,1.0,3083211816.2,4685411.0,4443949.0,3250738151.8,,,184821.0,548.46,,1200.0,,1646.15,821823.0,2248171.0,,,548.46,184821.0,0.84,316283.0,497441.0,3293.44,384.25,,,5.36,5.36,82707560.0,57382505128.0,,58026.63,5.37,15.17,0.3075,50.88,0.0771
2022-12-19,5628900.0,3868742970.0,2.19,13.29,1.12,3924.99,1.0,2618496846.3,4270152.0,3809831.0,2934875469.6,,,103101.0,60.53,,,,402.03,104610.0,558687.0,,,60.53,103101.0,,40327.0,738728.0,2955.99,537.27,,,4.89,4.89,83107264.0,57119622547.2,,57557.32,4.88,18.63,0.2752,46.1,0.0644
2022-12-20,5772224.0,3941851769.6,2.24,13.68,1.15,3996.41,1.0,2547194464.3,4544417.0,3729967.0,3103382369.3,,,441257.0,113.54,,242797.0,,356.69,171226.0,513712.0,,,113.54,441257.0,166.19,346720.0,493887.0,3122.96,351.73,,,5.2,5.2,82905040.0,56615851816.0,,56786.92,5.21,20.73,0.1892,34.31,0.066
2022-12-21,5221205.0,3610463257.5,2.03,12.32,1.04,3610.13,1.0,2348789007.0,4162695.0,3396658.0,2878503592.5,,,61576.0,85.09,,,,351.78,121651.0,514282.0,,,85.09,61576.0,,70984.0,454960.0,2854.75,316.93,,,4.75,4.75,83410632.0,57678452028.0,,57193.71,4.75,24.08,0.2077,34.7,0.0596
2022-12-22,5027453.0,3438777852.0,1.95,11.78,1.0,3503.69,1.0,2211937668.0,4116388.0,3233827.0,2815609392.0,,,72119.0,41.2,,,,92.07,52100.0,136538.0,,,41.2,72119.0,,18112.0,214931.0,2847.29,139.24,,,4.7,4.7,83483376.0,57102629184.0,,57624.75,4.71,24.91,0.1994,32.85,0.0574
2022-12-23,5064305.0,3412328709.0,1.97,12.11,1.01,3481.82,1.0,2162666886.6,4057875.0,3209657.0,2734196175.0,,,12725.0,76.74,,,,151.32,120039.0,216969.0,,,76.74,12725.0,,145731.0,144209.0,2783.81,107.39,,,4.64,4.64,83404456.0,56197922452.8,,56846.56,4.67,25.03,0.2344,38.01,0.0579
2022-12-26,5039479.0,3395600950.2,1.96,12.43,1.0,3470.0,1.0,2142452886.6,4063049.0,3179657.0,2737682416.2,,,5178.0,,,,,0.85,,104.0,,,,5178.0,,100.0,30000.0,2764.88,0.51,,,4.64,4.64,83423720.0,56210902536.0,,56369.44,4.68,25.1,0.2346,37.95,0.0576
2022-12-27,5079845.0,3506109019.0,1.97,12.53,1.01,3473.12,1.0,2256960211.8,3706516.0,3270009.0,2558237343.2,,,53990.0,112.43,,,,281.19,179352.0,411154.0,,,112.43,53990.0,,631.0,89000.0,2511.82,79.2,,,4.25,4.25,83590528.0,57694182425.6,,56579.17,4.25,23.58,0.2457,40.27,0.0582
2022-12-28,4896325.0,3361816745.0,1.9,12.2,0.97,3401.16,0.0,2157476402.6,3612601.0,3142261.0,2480411846.6,,,52387.0,97.19,,2128.0,,145.66,112241.0,220438.0,,,97.19,52387.0,1.45,74136.0,242117.0,2480.56,149.33,,,4.13,4.13,83844056.0,57567328849.6,,57793.38,4.12,26.33,0.2257,35.61,0.056
2022-12-29,4548604.0,3168102686.0,1.77,11.44,0.9,3158.34,0.0,2050632514.0,3579654.0,2944196.0,2493229011.0,,,53382.0,,,2360.0,,165.23,,241741.0,,,,53382.0,1.71,155412.0,200425.0,2463.26,143.25,,,4.1,4.1,83824776.0,58383956484.0,,57643.89,4.1,26.98,0.2244,34.74,0.052
2022-12-30,4615753.0,3138250464.7,1.79,11.78,0.92,3214.78,0.0,2027669169.5,3497839.0,2982305.0,2378180736.1,,,69044.0,90.46,,,,135.95,128981.0,203142.0,,,90.46,69044.0,,52283.0,90872.0,2426.89,64.38,,,4.0,4.0,84036488.0,57136408191.2,,58135.84,4.01,26.49,0.2144,33.91,0.0527
2023-01-02,4589789.0,3185772544.9,1.78,11.76,0.91,3176.85,0.0,2092206889.3,3449568.0,3014273.0,2394345148.8,,,71111.0,22.05,,,,88.37,33968.0,119988.0,,,22.05,71111.0,,606.0,2000.0,2359.38,3.28,,,3.92,3.92,84474144.0,58633503350.4,,57683.07,3.93,26.79,0.2168,33.84,0.0522
2023-01-03,4521783.0,3177909092.4,1.76,11.96,0.9,3183.56,0.0,2026137962.8,3591174.0,2882951.0,2523877087.2,,,258125.0,6.12,,15560.0,,90.02,7851.0,142816.0,,,6.12,258125.0,12.01,26297.0,154733.0,2494.53,77.73,,,4.07,4.07,84648968.0,59491294710.4,,59160.77,4.05,26.03,0.2148,34.2,0.0512
2023-01-04,4288466.0,3164887908.0,1.67,11.32,0.85,3061.54,0.0,2084303142.0,3195917.0,2824259.0,2358586746.0,,,8793.0,17.08,,2885.0,,282.93,21844.0,421588.0,,,17.08,8793.0,2.13,17538.0,83421.0,2261.57,38.12,,,3.62,3.62,85025368.0,62748721584.0,,60305.37,3.61,25.91,0.2176,34.12,0.0486
2023-01-05,3929119.0,2861970279.6,1.53,10.12,0.78,2899.6,0.0,2005557621.6,2908079.0,2753374.0,2118244743.6,,,18840.0,38.58,,8100.0,,228.65,45752.0,368831.0,,,38.58,18840.0,5.98,62153.0,124737.0,2141.0,68.63,,,3.3,3.3,85339800.0,62161510320.0,,63004.99,3.29,28.42,0.1994,28.5,0.0445
2023-01-06,3827096.0,2865729484.8,1.49,9.78,0.76,2798.32,0.0,2006468755.2,2954529.0,2679579.0,2212351315.2,,,80193.0,285.37,,,,42.69,384325.0,57132.0,,,285.37,80193.0,,28930.0,458120.0,2148.07,363.71,4.04,,3.35,3.35,85303072.0,63874940313.6,5541.0,62185.69,3.34,20.39,0.1594,25.84,0.0434
2023-01-09,3438166.0,2611630893.6,1.34,8.73,0.68,2581.18,0.0,1848273152.4,2471282.0,2433219.0,1877185807.2,,,21870.0,18.52,,,,369.05,22574.0,517335.0,,,18.52,21870.0,,12218.0,268934.0,1842.73,162.57,,,2.8,2.8,85810760.0,65181853296.0,,64109.7,2.79,19.83,0.1528,24.38,0.0389
2023-01-10,3232295.0,2444584708.5,1.26,8.09,0.64,2456.83,0.0,1722367368.0,2506473.0,2277360.0,1895645529.9,,,19374.0,55.12,,,,51.7,53687.0,71495.0,,,55.12,19374.0,,87312.0,209546.0,1894.96,153.75,,,2.85,2.85,85436984.0,64615990999.2,,64837.56,2.84,20.77,0.1563,27.04,0.0368
2023-01-11,3217301.0,2484721562.3,1.25,8.08,0.64,2447.71,0.0,1715472147.3,2549575.0,2221251.0,1969036772.5,,,20313.0,38.9,,,,16.25,49885.0,21923.0,,,38.9,20313.0,,44712.0,105994.0,1920.12,86.21,,,2.9,2.9,85476088.0,66013182762.4,,64873.04,2.87,21.23,0.1455,24.63,0.0366
2023-01-12,3159707.0,2444665305.9,1.23,7.83,0.63,2428.59,0.0,1705590702.0,2555732.0,2204460.0,1977369848.4,,,117237.0,58.28,,,,165.62,75248.0,225976.0,,,58.28,117237.0,,114896.0,92039.0,1954.68,62.06,,,2.91,2.91,85418864.0,66088575076.8,,65765.53,2.89,19.44,0.1423,24.82,0.0359
2023-01-13,3489502.0,2740305920.6,1.36,9.63,0.69,2706.48,0.0,1749864357.5,2794442.0,2228275.0,2194475302.6,,,244105.0,121.2,,,,98.17,141338.0,128707.0,,,121.2,244105.0,,123312.0,117523.0,2154.93,87.13,,,3.17,3.17,85255160.0,66950877148.0,,66102.66,3.16,17.83,0.1293,22.29,0.0396
2023-01-16,3450962.0,2735577577.4,1.34,9.53,0.69,2699.0,0.0,1771762184.6,2838998.0,2235098.0,2250473714.6,,,66978.0,15.69,,5000.0,,18.41,16268.0,24879.0,,,15.69,66978.0,3.87,2457.0,14445.0,2218.31,10.62,,,3.22,3.22,85235048.0,67565822549.6,,67071.38,3.2,18.0,0.1301,22.32,0.0392
2023-01-17,3010925.0,2400911595.0,1.17,8.39,0.6,2395.85,0.0,1517980078.8,2565302.0,1903662.0,2045571814.8,,,54547.0,6.47,,,,280.94,2842.0,360020.0,,,6.47,54547.0,,31777.0,334278.0,2027.84,238.04,,,2.92,2.92,85339352.0,68049599284.8,,67811.84,2.9,18.62,0.1332,20.45,0.0343
2023-01-18,2946730.0,2362982787.0,1.14,8.13,0.59,2372.29,0.0,1515153162.6,2490648.0,1889454.0,1997250631.2,,,69622.0,58.65,,27000.0,,132.04,69522.0,166768.0,,,58.65,69622.0,21.36,22492.0,110730.0,1980.9,73.77,,,2.83,2.83,85550712.0,68603115952.8,,68316.25,2.82,16.83,0.1287,20.76,0.0335
2023-01-19,2587862.0,2009733629.2,1.01,7.09,0.51,2077.96,0.0,1308422669.4,2210353.0,1684809.0,1716560139.8,,,82137.0,0.0,,,,292.84,1619.0,387401.0,,,0.0,82137.0,,24969.0,206264.0,1768.47,171.47,,,2.51,2.51,85773472.0,66611678355.2,,68272.84,2.52,17.15,0.1479,22.87,0.0294
2023-01-20,2493507.0,1951917279.6,0.97,6.74,0.5,1962.03,0.0,1236458432.4,2107577.0,1579533.0,1649811275.6,,,23415.0,15.88,,,,104.6,22615.0,126191.0,,,15.88,23415.0,,,127891.0,1637.26,109.56,,,2.4,2.4,85882152.0,67228548585.6,,66624.91,2.4,16.6,0.146,24.41,0.0283
2023-01-23,2434214.0,1918404053.4,0.95,6.49,0.48,1929.63,0.0,1191067351.5,1990117.0,1511315.0,1568411207.7,,,6245.0,11.77,,,,102.7,8447.0,133795.0,,,11.77,6245.0,,10090.0,76665.0,1558.31,58.89,,,2.27,2.27,85801752.0,67620360751.2,,67151.02,2.27,16.72,0.1522,25.1,0.0277
2023-01-24,2530554.0,2011284319.2,0.98,6.79,0.5,2018.14,0.0,1231263625.2,2050488.0,1549149.0,1629727862.4,,,71686.0,37.11,,,,17.48,47000.0,22812.0,,,37.11,71686.0,,11497.0,9166.0,1615.5,6.06,,,2.34,2.34,85746832.0,68151582073.6,,67629.07,2.33,16.42,0.1428,24.22,0.0288
2023-01-25,2556672.0,2025651225.6,0.99,6.85,0.51,2052.08,0.0,1249033219.5,2077908.0,1576465.0,1646326508.4,,,22532.0,35.89,,,,1.11,41427.0,2098.0,,,35.89,22532.0,,6986.0,14111.0,1645.06,7.01,,,2.37,2.37,85748432.0,67938482673.6,,67978.2,2.36,16.27,0.1394,23.79,0.0291
2023-01-26,2343021.0,1878165633.6,0.91,6.37,0.47,1890.71,0.0,1094084601.6,2126196.0,1364876.0,1704358713.6,,,58391.0,12.49,,,,30.75,10457.0,39902.0,,,12.49,58391.0,,29799.0,222046.0,1692.95,175.75,,,2.42,2.42,85690240.0,68689296384.0,,68077.16,2.43,17.66,0.145,26.11,0.0267
2023-01-27,2262570.0,1812318570.0,0.88,6.19,0.45,1839.06,0.0,1047527775.0,2121204.0,1307775.0,1699084404.0,,,91327.0,59.09,,3750.0,,78.56,67387.0,101343.0,,,59.09,91327.0,3.16,5024.0,128238.0,1703.04,102.1,,,2.42,2.42,85594496.0,68561191296.0,,68517.99,2.43,18.36,0.1524,26.84,0.0258
2023-01-30,2632787.0,2103070255.6,1.02,7.24,0.52,2135.92,0.0,1142593135.6,2417756.0,1430387.0,1931303492.8,,,276277.0,99.53,,,,26.17,122612.0,32640.0,,,99.53,276277.0,,52915.0,,1938.12,,,,2.75,2.75,85503632.0,68300301241.6,,68388.54,2.76,23.1,0.1599,25.1,0.0299
2023-01-31,2506258.0,2005006400.0,0.97,7.31,0.5,2017.36,0.0,1057496000.0,2233312.0,1321870.0,1786649600.0,,,74866.0,86.74,,,,284.69,107012.0,354702.0,,,86.74,74866.0,,95392.0,215529.0,1784.79,187.64,,,2.5,2.5,86950584.0,69560467200.0,,69483.35,2.5,15.91,0.1373,24.72,0.0281
2023-02-01,2379765.0,1893103057.5,0.93,6.94,0.47,1905.7,0.0,950755348.5,2123802.0,1195167.0,1689484491.0,,,12684.0,31.48,,,,123.69,43054.0,152494.0,,,31.48,12684.0,,30300.0,169757.0,1688.48,138.99,,,2.39,2.39,86762744.0,69019762852.0,,68928.22,2.39,17.27,0.1493,27.13,0.0268
2023-02-02,2312765.0,1871258161.5,0.9,6.79,0.46,1858.6,0.0,911613779.1,2030413.0,1126701.0,1642807158.3,,,21000.0,39.98,,,,106.91,50920.0,131909.0,,,39.98,21000.0,,17520.0,119386.0,1619.48,96.22,,,2.28,2.28,86967608.0,70365491632.8,,69465.98,2.28,18.17,0.1541,28.83,0.026
2023-02-03,2258913.0,1873542442.2,0.88,6.59,0.45,1853.69,0.0,956477350.4,1969518.0,1153216.0,1633518229.2,,,108833.0,37.15,,,,134.08,41399.0,171727.0,,,37.15,108833.0,,1999.0,14884.0,1605.54,1.02,,,2.21,2.21,87008112.0,72164528092.8,,71203.21,2.21,18.64,0.1473,26.96,0.0254
2023-02-06,2182544.0,1777027324.8,0.85,6.23,0.43,1812.62,0.0,914717875.2,1893149.0,1123456.0,1541401915.8,,,26766.0,8.3,,,,77.86,11924.0,103135.0,,,8.3,26766.0,,,41684.0,1568.42,33.7,,,2.13,2.13,87116224.0,70930029580.8,,72354.63,2.12,18.5,0.1481,26.7,0.0245
2023-02-07,2345844.0,1894034445.6,0.92,6.67,0.47,1925.75,0.0,1056579788.0,2049720.0,1308620.0,1654943928.0,,,194583.0,149.42,,,,129.83,185164.0,152153.0,,,149.42,194583.0,,114141.0,,1670.19,,,,2.3,2.3,87033536.0,70270876966.4,,70736.07,2.31,17.27,0.1207,18.77,0.0263
2023-02-08,2026461.0,1621371446.1,0.79,5.71,0.4,1651.11,0.0,872357831.1,1970644.0,1090311.0,1576712264.4,,,21829.0,15.28,,,,101.5,21998.0,121268.0,,,15.28,21829.0,,20363.0,240307.0,1591.55,199.23,,,2.21,2.21,87023968.0,69627876796.8,,70055.85,2.22,15.02,0.1246,20.23,0.0228
2023-02-09,1913928.0,1548750537.6,0.75,5.33,0.38,1556.68,0.0,839863824.8,1860955.0,1037894.0,1505884786.0,,,11554.0,4.96,,,,99.14,6200.0,122243.0,,,4.96,11554.0,,1000.0,58617.0,1497.1,46.66,,,2.09,2.09,87163048.0,70532338441.6,,69931.76,2.1,15.38,0.1235,21.55,0.0215
2023-02-10,1729065.0,1379102244.0,0.67,4.78,0.34,1408.84,0.0,798128011.2,1656076.0,1000662.0,1320886217.6,,,19261.0,11.36,,15400.0,,229.21,13800.0,286934.0,,,11.36,19261.0,12.46,62794.0,66432.0,1341.4,58.68,,,1.86,1.86,87376608.0,69691582540.8,,70725.76,1.86,17.19,0.1279,23.1,0.0194
2023-02-13,1721963.0,1395306618.9,0.67,4.71,0.34,1392.67,0.0,846789429.6,1609387.0,1045032.0,1304086286.1,,,49321.0,30.91,,3264.0,,131.29,41907.0,157280.0,,,30.91,49321.0,2.65,61270.0,801.0,1286.79,0.89,,,1.81,1.81,87485824.0,70889763187.2,,69886.23,1.81,19.85,0.1343,23.55,0.0193
2023-02-14,1723529.0,1396920254.5,0.67,4.69,0.34,1406.66,0.0,837185712.5,1580617.0,1032925.0,1281090078.5,,,2791.0,19.9,,,,42.41,24000.0,55561.0,,,19.9,2791.0,,24000.0,36107.0,1280.61,27.26,,,1.77,1.77,87634192.0,71027512616.0,,70954.65,1.77,18.16,0.1266,23.16,0.0193
2023-02-15,1630559.0,1341297833.4,0.64,4.46,0.32,1335.92,0.0,792070023.6,1511445.0,962886.0,1243314657.0,,,9936.0,,,,,74.18,,92068.0,,,,9936.0,,12960.0,70039.0,1227.09,52.23,,,1.7,1.7,87647024.0,72098441942.4,,71367.66,1.69,17.01,0.1301,24.24,0.0183
2023-02-16,1606165.0,1322355644.5,0.63,4.47,0.32,1330.48,0.0,794237510.0,1496059.0,964700.0,1231705374.7,,,12522.0,39.58,,,,22.71,44291.0,28533.0,,,39.58,12522.0,,625.0,42477.0,1228.01,31.94,,,1.68,1.68,87733744.0,72231191435.2,,72189.09,1.67,16.52,0.1307,24.34,0.018
