,EVAE FP Equity_DX_SI_QTY,EVAE FP Equity_DX_SHORT_INTEREST_VALUE,EVAE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EVAE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EVAE FP Equity_DX_SI_MV,EVAE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EVAE FP Equity_DX_SUPPLY_SI_QTY,EVAE FP Equity_DX_BROKER_SI_QTY,EVAE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EVAE FP Equity_DX_BROKER_SI_MV_NEW_x,EVAE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EVAE FP Equity_DX_BROKER_SI_MV_INC_x,EVAE FP Equity_DX_BROKER_SI_QTY_ADD,EVAE FP Equity_DX_BROKER_SI_QTY_NEW,EVAE FP Equity_DX_SUPPLY_SI_MV_DEC,EVAE FP Equity_DX_BROKER_SI_QTY_INC,EVAE FP Equity_DX_SUPPLY_SI_QTY_DEC,EVAE FP Equity_DX_BROKER_SI_MV_NEW_y,EVAE FP Equity_DX_BROKER_SI_MV_INC_y,EVAE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EVAE FP Equity_DX_BROKER_SI_MV_ADD,EVAE FP Equity_DX_SUPPLY_SI_QTY_ADD,EVAE FP Equity_DX_BROKER_SI_QTY_DEC,EVAE FP Equity_DX_SUPPLY_SI_MV,EVAE FP Equity_DX_BROKER_SI_MV_DEC,EVAE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EVAE FP Equity_DX_UTILIZATION_QUANTITY,EVAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EVAE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EVAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EVAE FP Equity_DX_ACTIVE_UTILIZATION_MV,EVAE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EVAE FP Equity_DX_BROKER_SI_CON_RATIO,EVAE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EVAE FP Equity_DX_DEMAND_SUPPLY_RATIO,EVAE FP Equity_PX_LAST
2021-08-31,1600.0,225088.0,7.25,0.28,0.23,112544.0,800.0,800.0,112544.0,,,,,,,,,,,,,,,0.11,,100.0,13.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2646,140.68
2021-09-01,3200.0,451264.0,13.85,0.57,0.45,225632.0,1600.0,1600.0,225632.0,,800.0,0.11,,,,800.0,,,0.11,800.0,,,,0.22,,100.0,26.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.5292,141.02
2021-09-02,3200.0,451584.0,12.82,0.57,0.45,225792.0,1600.0,1600.0,225792.0,,,,,,,,,,,,,,,0.23,,100.0,26.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.5292,141.12
2021-09-03,3200.0,450304.0,12.02,0.57,0.45,225152.0,1600.0,1600.0,225152.0,,,,,,,,,,,,,,,0.23,,100.0,26.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.5292,140.72
2021-09-06,3200.0,451456.0,11.91,0.57,0.45,225728.0,1600.0,1600.0,225728.0,,,,,,,,,,,,,,,0.23,,100.0,26.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.5292,141.08
2021-09-07,3200.0,449152.0,11.47,0.57,0.45,224576.0,1600.0,1600.0,224576.0,,,,,,,,,,,,,,,0.23,,100.0,26.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.5292,140.36
2021-09-08,3200.0,445440.0,11.59,0.57,0.45,222720.0,1600.0,1600.0,222720.0,,,,,,,,,,,,,,,0.22,,100.0,26.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.5292,139.2
2021-09-09,3200.0,443456.0,10.61,0.58,0.45,221728.0,1600.0,1600.0,221728.0,,,,,,,,,,,,,,,0.22,,100.0,26.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.5292,138.58
2021-09-10,5600.0,770896.0,9.26,1.01,0.77,440512.0,3200.0,3200.0,440512.0,,,0.11,800.0,,,800.0,,,0.11,,0.11,1600.0,,0.44,,100.0,41.85,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.7323,137.66
2021-09-13,5600.0,774032.0,9.23,1.01,0.77,442304.0,3200.0,3200.0,442304.0,,,,,,,,,,,,,,,0.44,,100.0,41.85,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.7323,138.22
2021-09-14,5600.0,772352.0,9.46,0.99,0.77,441344.0,3200.0,3200.0,441344.0,,,,,,,,,,,,,,,0.44,,100.0,41.85,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.7323,137.92
2021-09-15,5600.0,766080.0,9.46,0.99,0.77,437760.0,3200.0,3200.0,437760.0,,,,,,,,,,,,,,,0.44,,100.0,41.85,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.7323,136.8
2021-09-16,5600.0,766192.0,9.47,0.99,0.77,437824.0,3200.0,3200.0,437824.0,,,,,,,,,,,,,,,0.44,,100.0,41.85,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.7323,136.82
2021-09-17,5600.0,759472.0,9.16,0.99,0.76,433984.0,3200.0,3200.0,433984.0,,,,,,,,,,,,,,,0.44,,100.0,41.85,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.7323,135.62
2021-09-20,5600.0,749056.0,9.14,0.99,0.76,428032.0,3200.0,3200.0,428032.0,,,,,,,,,,,,,,,0.43,,100.0,41.85,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.7323,133.76
2021-09-21,5600.0,754768.0,9.06,0.99,0.75,431296.0,3200.0,3200.0,431296.0,,,,,,,,,,,,,,,0.43,,100.0,41.85,0.0,0.0,0.0,100.0,25.0,0.625,75.0,0.7323,134.78
2021-09-22,7200.0,980784.0,12.52,1.27,0.97,544880.0,4000.0,4000.0,544880.0,,800.0,0.11,,,,800.0,,,0.11,800.0,,,,0.54,,100.0,52.31,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.9415,136.22
2021-09-23,7200.0,987120.0,12.5,1.27,0.98,548400.0,4000.0,4000.0,548400.0,,,,,,,,,,,,,,,0.54,,100.0,52.31,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.9415,137.1
2021-09-24,7200.0,983520.0,13.68,1.27,0.99,546400.0,4000.0,4000.0,546400.0,,,,,,,,,,,,,,,0.55,,100.0,52.31,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.9415,136.6
2021-09-27,7200.0,989856.0,14.02,1.27,0.98,549920.0,4000.0,4000.0,549920.0,,,,,,,,,,,,,,,0.55,,100.0,52.31,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.9415,137.48
2021-09-28,7200.0,975168.0,13.07,1.26,0.99,541760.0,4000.0,4000.0,541760.0,,,,,,,,,,,,,,,0.55,,100.0,52.31,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.9415,135.44
2021-09-29,7200.0,978336.0,13.29,1.26,0.97,543520.0,4000.0,4000.0,543520.0,,,,,,,,,,,,,,,0.54,,100.0,52.31,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.9415,135.88
2021-09-30,4800.0,650592.0,8.76,0.84,0.65,542160.0,1600.0,4000.0,216864.0,,,,,,0.33,,2400.0,,,,,,,0.22,,100.0,20.92,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.6277,135.54
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.22,,1600.0,,,,,,4000.0,0.0,0.54,0.0,0.0,6047.0,815861.24,0.82,0.0,,0.0,,0.0,134.92
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,815619.36,0.82,0.0,,0.0,,0.0,134.88
2021-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,822996.7,0.82,0.0,,0.0,,0.0,136.1
2021-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,812595.86,0.82,0.0,,0.0,,0.0,134.38
2021-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,824810.8,0.82,0.0,,0.0,,0.0,136.4
2021-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,826383.02,0.82,0.0,,0.0,,0.0,136.66
2021-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,828559.94,0.82,0.0,,0.0,,0.0,137.02
2021-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,826141.14,0.82,0.0,,0.0,,0.0,136.62
2021-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,826745.84,0.82,0.0,,0.0,,0.0,136.72
2021-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,833276.6,0.82,0.0,,0.0,,0.0,137.8
2021-10-15,1600.0,221312.0,1.65,0.27,0.22,110656.0,800.0,800.0,110656.0,,,,800.0,,,,,,,,0.11,800.0,,0.11,,100.0,13.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2646,138.32
2021-10-18,1600.0,220000.0,1.54,0.27,0.22,110000.0,800.0,800.0,110000.0,,,,,,,,,,,,,,,0.11,,100.0,13.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.2646,137.5
2021-10-19,5000.0,690100.0,4.85,0.85,0.69,345050.0,2500.0,2500.0,345050.0,,1700.0,0.23,,,,1700.0,,,0.23,1700.0,,,,0.34,,100.0,41.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.8269,138.02
2021-10-20,5000.0,692100.0,4.83,0.85,0.69,346050.0,2500.0,2500.0,346050.0,,,,,,,,,,,,,,,0.34,,100.0,41.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.8269,138.42
2021-10-21,5000.0,689400.0,4.94,0.85,0.69,344700.0,2500.0,2500.0,344700.0,,,,,,,,,,,,,,,0.35,,100.0,41.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.8269,137.88
2021-10-22,2500.0,346350.0,3.47,0.43,0.35,346350.0,0.0,2500.0,0.0,,,,,,0.35,,2500.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4134,138.54
2021-10-25,2500.0,346650.0,3.36,0.43,0.35,346650.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4134,138.66
2021-10-26,2500.0,347550.0,3.34,0.43,0.35,347550.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4134,139.02
2021-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2500.0,0.0,0.35,0.0,0.0,6047.0,839202.66,0.83,0.0,,0.0,,0.0,138.78
2021-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,837267.62,0.83,0.0,,0.0,,0.0,138.46
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,834727.88,0.83,0.0,,0.0,,0.0,138.04
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,841016.76,0.83,0.0,,0.0,,0.0,139.08
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,840049.24,0.83,0.0,,0.0,,0.0,138.92
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,841984.28,0.83,0.0,,0.0,,0.0,139.24
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,840170.18,0.83,0.0,,0.0,,0.0,138.94
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,842830.86,0.83,0.0,,0.0,,0.0,139.38
2021-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,842468.04,0.83,0.0,,0.0,,0.0,139.32
2021-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,839323.6,0.83,0.0,,0.0,,0.0,138.8
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,846096.24,0.83,0.0,,0.0,,0.0,139.92
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,850933.84,0.83,0.0,,0.0,,0.0,140.72
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,851054.78,0.83,0.0,,0.0,,0.0,140.74
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,850450.08,0.83,0.0,,0.0,,0.0,140.64
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,849845.38,0.83,0.0,,0.0,,0.0,140.54
2021-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,851780.42,0.83,0.0,,0.0,,0.0,140.86
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,846338.12,0.84,0.0,,0.0,,0.0,139.96
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,845370.6,0.83,0.0,,0.0,,0.0,139.8
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,846580.0,0.83,0.0,,0.0,,0.0,140.0
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,839686.42,0.83,0.0,,0.0,,0.0,138.86
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,841863.34,0.83,0.0,,0.0,,0.0,139.22
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,842226.16,0.83,0.0,,0.0,,0.0,139.28
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,815377.48,0.82,0.0,,0.0,,0.0,134.84
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,818159.1,0.82,0.0,,0.0,,0.0,135.3
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,811023.64,0.82,0.0,,0.0,,0.0,134.12
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,825052.68,0.82,0.0,,0.0,,0.0,136.44
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,6047.0,816224.06,0.82,0.0,,0.0,,0.0,134.98
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2949.0,397879.08,0.4,0.0,,0.0,,0.0,134.92
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2949.0,403895.04,0.4,0.0,,0.0,,0.0,136.96
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2949.0,411031.62,0.4,0.0,,0.0,,0.0,139.38
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2949.0,408495.48,0.41,0.0,,0.0,,0.0,138.52
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,4392.0,607940.64,0.6,0.0,,0.0,,0.0,138.42
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,12879.0,1778847.48,1.74,0.0,,0.0,,0.0,138.12
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,12879.0,1772407.98,1.77,0.0,,0.0,,0.0,137.62
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,12879.0,1766741.22,1.77,0.0,,0.0,,0.0,137.18
2021-12-15,3400.0,465460.0,1.86,0.59,0.47,232730.0,1700.0,1700.0,232730.0,0.23,,,,1700.0,,,,0.23,,,,1700.0,,0.23,,100.0,13.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.264,136.9
2021-12-16,5000.0,691000.0,2.72,0.86,0.69,345500.0,2500.0,2500.0,345500.0,,800.0,0.11,,,,800.0,,,0.11,800.0,,,,0.34,,100.0,19.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.3882,138.2
2021-12-17,5000.0,690800.0,2.83,0.86,0.69,345400.0,2500.0,2500.0,345400.0,,,,,,,,,,,,,,,0.34,,100.0,19.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.3882,138.16
2021-12-20,13600.0,1849600.0,32.44,2.35,1.88,924800.0,6800.0,6800.0,924800.0,,,0.59,,,,4300.0,,,0.59,,,4300.0,,0.94,,100.0,52.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.056,136.0
2021-12-21,13600.0,1877344.0,33.45,2.35,1.85,938672.0,6800.0,6800.0,938672.0,,,,,,,,,,,,,,,0.93,,40.23,36.18,10104.0,1394756.16,1.38,40.23,,1.0,100.0,0.7236,138.04
2021-12-22,13600.0,1890128.0,33.81,2.35,1.88,945064.0,6800.0,6800.0,945064.0,,,,,,,,,,,,,,,0.94,,40.23,36.18,10104.0,1404253.92,1.4,40.23,,1.0,100.0,0.7236,138.98
2021-12-23,5000.0,702900.0,13.85,0.86,0.69,351450.0,2500.0,2500.0,351450.0,,,,,,0.59,,4300.0,,,,,,4300.0,0.35,0.59,100.0,13.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.266,140.58
2021-12-24,5000.0,699400.0,14.05,0.86,0.7,349700.0,2500.0,2500.0,349700.0,,,,,,,,,,,,,,,0.35,,100.0,13.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.266,139.88
2021-12-27,5000.0,707400.0,14.12,0.86,0.7,353700.0,2500.0,2500.0,353700.0,,,,,,,,,,,,,,,0.35,,100.0,13.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.266,141.48
2021-12-28,5000.0,713000.0,14.62,0.86,0.71,356500.0,2500.0,2500.0,356500.0,,,,,,,,,,,,,,,0.35,,100.0,13.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.266,142.6
2021-12-29,5000.0,712700.0,13.71,0.86,0.71,356350.0,2500.0,2500.0,356350.0,,,,,,,,,,,,,,,0.36,,100.0,13.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.266,142.54
2021-12-30,6500.0,927160.0,19.2,1.11,0.93,641880.0,2000.0,4500.0,285280.0,,,0.28,,,0.36,2000.0,2500.0,,0.28,,,2000.0,,0.29,,13.89,10.64,12404.0,1769306.56,1.77,13.89,,1.0,100.0,0.3458,142.64
2021-12-31,4000.0,568320.0,12.48,0.68,0.57,284160.0,2000.0,2000.0,284160.0,,,,,,,,,,,,,,2500.0,0.28,0.35,13.89,10.64,12404.0,1762360.32,1.77,13.89,,1.0,100.0,0.2128,142.08
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.29,,2000.0,,,,,,2000.0,0.0,0.29,0.0,0.0,18796.0,2692339.04,2.66,0.0,,0.0,,0.0,143.24
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19494.0,2824290.72,2.77,0.0,,0.0,,0.0,144.88
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19494.0,2837546.64,2.8,0.0,,0.0,,0.0,145.56
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19494.0,2805966.36,2.82,0.0,,0.0,,0.0,143.94
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,26264.0,3779389.6,3.76,0.0,,0.0,,0.0,143.9
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,26264.0,3743145.28,3.76,0.0,,0.0,,0.0,142.52
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,26264.0,3776763.2,3.73,0.0,,0.0,,0.0,143.8
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,26264.0,3791996.32,3.76,0.0,,0.0,,0.0,144.38
2022-01-13,5800.0,838100.0,21.07,0.97,0.84,419050.0,2900.0,2900.0,419050.0,,,,2900.0,,,,,,,,0.42,2900.0,,0.42,,100.0,11.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.2208,144.5
2022-01-14,7200.0,1033488.0,25.75,1.21,1.04,516744.0,3600.0,3600.0,516744.0,,,0.1,,,,700.0,,,0.1,,,700.0,,0.52,,14.95,13.71,20474.0,2938837.96,2.96,14.89,,1.0,100.0,0.2741,143.54
2022-01-17,7200.0,1039824.0,22.14,1.21,1.03,519912.0,3600.0,3600.0,519912.0,,,,,,,,,,,,,,,0.52,,14.95,13.71,20474.0,2956855.08,2.94,14.95,,1.0,100.0,0.2741,144.42
2022-01-18,11400.0,1635900.0,33.81,1.91,1.65,817950.0,5700.0,5700.0,817950.0,,2100.0,0.3,,,,2100.0,,,0.3,2100.0,,,,0.82,,23.68,21.7,18374.0,2636669.0,2.65,23.68,,1.0,100.0,0.4341,143.5
2022-01-19,12800.0,1836544.0,36.34,2.14,1.84,918272.0,6400.0,6400.0,918272.0,,700.0,0.1,,,,700.0,,,0.1,700.0,,,,0.92,,26.58,24.37,17674.0,2535865.52,2.54,26.58,,1.0,100.0,0.4874,143.48
2022-01-20,12800.0,1840128.0,32.06,2.14,1.83,920064.0,6400.0,6400.0,920064.0,,,,,,,,,,,,,,,0.92,,26.58,24.37,17674.0,2540814.24,2.53,26.58,,1.0,100.0,0.4874,143.76
2022-01-21,14200.0,1999360.0,30.73,2.38,2.03,999680.0,7100.0,7100.0,999680.0,,700.0,0.11,,,,700.0,,,0.11,700.0,,,,1.01,,29.49,27.03,16974.0,2389939.2,2.44,29.32,,1.0,100.0,0.5407,140.8
2022-01-24,16400.0,2233024.0,31.12,2.75,2.31,1116512.0,8200.0,8200.0,1116512.0,,1100.0,0.13,,,,1100.0,,,0.13,1100.0,,,,1.15,,34.06,31.22,15874.0,2161403.84,2.24,34.06,,1.0,100.0,0.6244,136.16
2022-01-25,18600.0,2568660.0,35.16,3.1,2.54,1284330.0,9300.0,9300.0,1284330.0,,1100.0,0.11,,,,1100.0,,,0.11,1100.0,,,,1.27,,38.63,35.41,14774.0,2040289.4,2.01,38.63,,1.0,100.0,0.7082,138.1
2022-01-26,20600.0,2890180.0,36.58,3.41,2.83,1445090.0,10300.0,10300.0,1445090.0,,1000.0,0.15,,,,1000.0,,,0.15,1000.0,,,,1.42,,42.78,39.22,13774.0,1932492.2,1.9,42.78,,1.0,100.0,0.7843,140.3
2022-01-27,22200.0,3144852.0,39.11,3.67,3.12,1572426.0,11100.0,11100.0,1572426.0,,800.0,0.12,,,,800.0,,,0.12,800.0,,,,1.56,,46.11,42.26,12974.0,1837896.84,1.82,46.11,,1.0,100.0,0.8453,141.66
2022-01-28,33300.0,4701960.0,57.18,5.36,4.72,2555720.0,15200.0,18100.0,2146240.0,,7000.0,1.01,,,0.41,7000.0,2900.0,,1.01,7000.0,,,,2.15,,71.79,55.62,5974.0,843528.8,0.85,71.79,,1.0,100.0,1.2185,141.2
2022-01-31,14000.0,2000880.0,23.63,2.25,1.98,1000440.0,7000.0,7000.0,1000440.0,,,,,,1.15,,8200.0,,,,,,11100.0,0.99,1.56,33.06,25.61,14174.0,2025748.08,2.0,33.06,,1.0,100.0,0.5123,142.92
2022-02-01,14000.0,1998360.0,21.45,2.25,2.0,999180.0,7000.0,7000.0,999180.0,,,,,,,,,,,,,,,1.0,,33.06,25.61,14174.0,2023196.76,2.03,33.06,,1.0,100.0,0.5123,142.74
2022-02-02,14000.0,2011800.0,13.16,2.25,2.0,1005900.0,7000.0,7000.0,1005900.0,,,,,,,,,,,,,,,1.0,,33.06,25.61,14174.0,2036803.8,2.02,33.06,,1.0,100.0,0.5123,143.7
2022-02-03,41600.0,5910528.0,38.99,6.69,5.98,2955264.0,20800.0,20800.0,2955264.0,,13800.0,2.0,,,,13800.0,,,2.0,13800.0,,,,2.99,,100.0,76.11,0.0,0.0,0.0,100.0,,1.0,100.0,1.5222,142.08
2022-02-04,41600.0,5811520.0,38.31,6.69,5.91,2905760.0,20800.0,20800.0,2905760.0,,,,,,,,,,,,,,,2.96,,100.0,76.11,0.0,0.0,0.0,100.0,,1.0,100.0,1.5222,139.7
2022-02-07,44000.0,6167040.0,39.99,6.94,6.16,3083520.0,22000.0,22000.0,3083520.0,,,0.11,,,,1200.0,,,0.11,,,1200.0,,3.08,,100.0,80.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.61,140.16
2022-02-08,20000.0,2809600.0,13.04,3.16,2.8,1404800.0,10000.0,10000.0,1404800.0,,,,,,1.68,,12000.0,,,,,,12000.0,1.4,1.68,44.69,36.59,12374.0,1738299.52,1.73,44.69,,1.0,100.0,0.7318,140.48
