,ALSGD FP Equity_DX_SI_QTY,ALSGD FP Equity_DX_SHORT_INTEREST_VALUE,ALSGD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSGD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSGD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSGD FP Equity_DX_SI_MV,ALSGD FP Equity_DX_DSS,ALSGD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSGD FP Equity_DX_SUPPLY_SI_QTY,ALSGD FP Equity_DX_BROKER_SI_QTY,ALSGD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSGD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSGD FP Equity_DX_BROKER_SI_MV_INC_x,ALSGD FP Equity_DX_BROKER_SI_QTY_ADD,ALSGD FP Equity_DX_SUPPLY_SI_MV_DEC,ALSGD FP Equity_DX_BROKER_SI_QTY_INC,ALSGD FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSGD FP Equity_DX_BROKER_SI_MV_INC_y,ALSGD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSGD FP Equity_DX_BROKER_SI_MV_ADD,ALSGD FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSGD FP Equity_DX_BROKER_SI_QTY_DEC,ALSGD FP Equity_DX_SUPPLY_SI_MV,ALSGD FP Equity_DX_BROKER_SI_MV_DEC,ALSGD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSGD FP Equity_DX_UTILIZATION_QUANTITY,ALSGD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSGD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSGD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSGD FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSGD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSGD FP Equity_DX_BROKER_SI_CON_RATIO,ALSGD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSGD FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSGD FP Equity_PX_LAST
2013-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89
2013-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9
2013-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.92
2013-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19
2013-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86
2013-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87
2014-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88
2014-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2014-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2014-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12
2014-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04
2014-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2014-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22
2014-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93
2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64
2014-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.67
2014-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64
2014-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28
2014-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2014-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74
2014-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.65
2014-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35
2014-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2014-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05
2014-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.09
2014-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2014-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.27
2014-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28
2014-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47
2014-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64
2014-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2014-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2014-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2014-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7
2014-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35
2014-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52
2014-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.35
2014-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45
2014-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.44
2014-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39
2014-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25
2014-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05
2014-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.15
2014-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2014-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.94
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88
2014-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1
2014-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22
2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21
2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2
2014-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76
2014-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75
2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.49
2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02
2014-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2014-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2014-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2014-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.05
2014-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1
2014-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.32
2014-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.45
2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71
2014-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03
2014-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.19
2014-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2014-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.48
2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.99
2014-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92
2014-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.79
2014-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35
2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36
2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61
2014-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.92
2014-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2014-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89
2014-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2014-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.77
2014-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47
2014-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2014-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2014-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2014-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2014-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.34
2014-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31
2014-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2014-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47
2014-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47
2014-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.47
2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2014-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2014-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.49
2014-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.44
2014-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.57
2014-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.58
2014-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.48
2014-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.43
2014-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15
2014-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14
2014-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13
2014-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2014-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04
2014-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07
2014-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05
2014-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2014-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19
2014-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.62
2014-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51
2014-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53
2014-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76
2014-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.56
2014-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.17
2014-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13
2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13
2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04
2014-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.93
2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97
2014-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65
2014-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65
2014-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42
2014-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66
2014-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97
2014-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2014-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.93
2014-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84
2014-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.82
2014-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22
2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22
2014-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22
2014-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22
2014-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2014-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29
2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03
2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.92
2014-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.49
2014-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35
2014-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03
2014-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2014-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82
2014-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13
2014-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98
2014-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.55
2014-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46
2014-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2014-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07
2014-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2014-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68
2014-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45
2014-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24
2014-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64
2014-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.64
2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14
2014-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19
2014-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17
2014-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14
2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15
2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12
2014-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13
2014-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16
2014-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19
2014-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65
2014-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47
2014-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5
2014-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.26
2014-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.27
2014-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28
2014-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28
2014-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18
2014-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36
2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93
2014-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65
2014-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62
2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91
2014-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23
2014-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25
2014-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18
2014-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21
2014-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17
2014-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29
2014-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35
2014-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65
2014-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43
2014-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41
2014-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.12
2014-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95
2014-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94
2014-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03
2014-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15
2014-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16
2014-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05
2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99
2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62
2014-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.55
2014-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46
2014-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45
2014-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46
2014-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01
2014-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57
2014-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.04
2014-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82
2014-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81
2014-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45
2014-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19
2014-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2014-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87
2014-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87
2014-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9
2014-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81
2014-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87
2014-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03
2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28
2014-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34
2014-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35
2014-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.56
2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75
2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28
2014-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28
2014-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44
2014-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37
2014-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28
2014-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2014-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2014-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09
2014-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2014-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2014-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02
2014-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6
2014-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54
2014-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.55
2014-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85
2014-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36
2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34
2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34
2014-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23
2014-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2014-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2014-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2014-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35
2014-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33
2014-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34
2014-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2014-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3
2014-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.35
2015-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36
2015-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86
2015-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2015-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79
2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62
2015-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59
2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68
2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2015-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2015-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2015-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.53
2015-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2015-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16
2015-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01
2015-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.85
2015-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2015-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2
2015-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16
2015-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45
2015-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2015-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48
2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75
2015-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
