,MTA FP Equity_DX_SI_QTY,MTA FP Equity_DX_SHORT_INTEREST_VALUE,MTA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTA FP Equity_DX_SI_MV,MTA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTA FP Equity_DX_SUPPLY_SI_QTY,MTA FP Equity_DX_BROKER_SI_QTY,MTA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTA FP Equity_DX_BROKER_SI_MV_NEW_x,MTA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTA FP Equity_DX_BROKER_SI_MV_INC_x,MTA FP Equity_DX_SUPPLY_SI_MV_NEW,MTA FP Equity_DX_BROKER_SI_QTY_ADD,MTA FP Equity_DX_BROKER_SI_QTY_NEW,MTA FP Equity_DX_SUPPLY_SI_MV_DEC,MTA FP Equity_DX_BROKER_SI_QTY_INC,MTA FP Equity_DX_SUPPLY_SI_QTY_DEC,MTA FP Equity_DX_BROKER_SI_MV_NEW_y,MTA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTA FP Equity_DX_BROKER_SI_MV_INC_y,MTA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTA FP Equity_DX_BROKER_SI_MV_ADD,MTA FP Equity_DX_SUPPLY_SI_QTY_ADD,MTA FP Equity_DX_BROKER_SI_QTY_DEC,MTA FP Equity_DX_SUPPLY_SI_MV,MTA FP Equity_DX_BROKER_SI_MV_DEC,MTA FP Equity_DX_SUPPLY_SI_MV_RMV,MTA FP Equity_DX_BROKER_SI_MV_RMV,MTA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTA FP Equity_DX_UTILIZATION_QUANTITY,MTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTA FP Equity_DX_ACTIVE_UTILIZATION_MV,MTA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTA FP Equity_DX_BROKER_SI_CON_RATIO,MTA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTA FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-05-23,10500.0,1242885.0,3.5,0.1,1.24,1124515.0,1000.0,9500.0,118370.0,,,,0.27,,,,,2300.0,,,,0.27,,,,,0.12,,,,100.0,0.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0111
2023-05-24,4300.0,508776.0,1.43,0.04,0.51,508776.0,0.0,4300.0,0.0,,,,,,,,0.12,,1000.0,,,,,,,5200.0,0.0,0.62,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0045
2023-05-25,4300.0,508346.0,1.45,0.04,0.51,508346.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0045
2023-05-26,4300.0,508045.0,1.44,0.04,0.51,508045.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0045
2023-05-29,4300.0,508776.0,1.61,0.04,0.51,508776.0,0.0,4300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0045
2023-05-30,7100.0,841350.0,2.53,0.07,0.84,675450.0,1400.0,5700.0,165900.0,,,,0.17,,,,,1400.0,,,,0.17,,,1400.0,,0.17,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0075
2023-05-31,12600.0,1495620.0,4.5,0.12,1.5,1329440.0,1400.0,11200.0,166180.0,,,,0.65,,,,,5500.0,,,,0.65,,,,,0.17,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133
2023-06-01,9300.0,1105119.0,3.42,0.09,1.1,938757.0,1400.0,7900.0,166362.0,,,,,,,,,,,,,,,,,3300.0,0.17,0.38,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0098
2023-06-02,9300.0,1103259.0,3.38,0.09,1.1,937177.0,1400.0,7900.0,166082.0,,,,,,,,,,,,,,,,,,0.17,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0098
2023-06-05,6500.0,769990.0,2.35,0.06,0.77,769990.0,0.0,6500.0,0.0,,,,,,,,0.17,,1400.0,,,,,,,1400.0,0.0,0.17,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0068
2023-06-06,6500.0,770055.0,2.36,0.06,0.77,770055.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0068
2023-06-07,13500.0,1597185.0,4.76,0.13,1.6,1183100.0,3500.0,10000.0,414085.0,,,,0.42,,,,,3500.0,,,,0.42,,,3500.0,,0.41,,,,100.0,0.37,0.0,0.0,,0.0,100.0,17.76,0.7079,82.24,0.0142
2023-06-08,14500.0,1716945.0,4.95,0.14,1.72,1243305.0,4000.0,10500.0,473640.0,,,500.0,0.07,,,,,500.0,,,,0.07,500.0,,,,0.47,,,,100.0,0.42,0.0,0.0,,0.0,100.0,16.56,0.7237,83.44,0.0153
2023-06-09,5800.0,686778.0,1.94,0.05,0.69,343389.0,2900.0,2900.0,343389.0,,,,,,,,0.13,,1100.0,,,,,,,7600.0,0.34,0.9,,,100.0,0.31,0.0,0.0,,0.0,100.0,41.39,0.5148,58.61,0.0061
2023-06-12,4800.0,568560.0,1.65,0.04,0.57,284280.0,2400.0,2400.0,284280.0,,,,,,,,0.06,,500.0,,,,,,,500.0,0.28,0.06,,,100.0,0.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0051
2023-06-13,2400.0,283944.0,0.82,0.02,0.28,283944.0,0.0,2400.0,0.0,,,,,,,,0.28,,2400.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,1.0,100.0,0.0025
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2400.0,0.0,0.28,,,0.0,0.0,949768.0,112386047.44,,111.71,0.0,,0.0,,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949768.0,112110614.72,,112.04,0.0,,0.0,,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949603.0,112157610.33,,111.76,0.0,,0.0,,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949003.0,112048784.21,,111.81,0.0,,0.0,,0.0
2023-06-20,3200.0,378112.0,1.16,0.03,0.38,189056.0,1600.0,1600.0,189056.0,,,,,,1600.0,,,,,,,,,0.19,1600.0,,0.19,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0034
2023-06-21,13700.0,1617970.0,4.91,0.13,1.62,862130.0,6400.0,7300.0,755840.0,,,,0.68,,,,,5700.0,,,,0.68,,,4800.0,,0.76,,,,100.0,0.67,0.0,0.0,,0.0,100.0,35.02,0.5449,64.98,0.0144
2023-06-22,13700.0,1615778.0,4.89,0.13,1.62,860962.0,6400.0,7300.0,754816.0,,,,,,,,,,,,,,,,,,0.76,,,,100.0,0.67,0.0,0.0,,0.0,100.0,35.01,0.545,64.99,0.0144
2023-06-23,11700.0,1382121.0,4.0,0.11,1.38,744219.0,5400.0,6300.0,637902.0,,,,,,,,0.12,,1000.0,,,,,,,1000.0,0.64,0.12,,,100.0,0.57,0.0,0.0,,0.0,100.0,41.06,0.516,58.94,0.0123
2023-06-26,13100.0,1548944.0,4.8,0.12,1.55,827680.0,6100.0,7000.0,721264.0,,,700.0,0.08,,,,,700.0,,,,0.08,700.0,,,,0.72,,,,100.0,0.64,0.0,0.0,,0.0,100.0,36.66,0.5356,63.34,0.0138
2023-06-27,12800.0,1510912.0,4.76,0.12,1.51,1357460.0,1300.0,11500.0,153452.0,,,,0.54,,,,0.56,4500.0,4800.0,,,0.54,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,27.25,1.0,100.0,0.0135
2023-06-28,4500.0,531630.0,1.68,0.04,0.53,531630.0,0.0,4500.0,0.0,,,,,,,,0.15,,1300.0,,,,,,,7000.0,0.0,0.83,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0047
2023-06-29,4500.0,530865.0,1.73,0.04,0.53,530865.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0047
2023-06-30,4500.0,531090.0,1.72,0.04,0.53,531090.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0047
2023-07-03,4500.0,530190.0,1.73,0.04,0.53,530190.0,0.0,4500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0047
2023-07-04,2500.0,294875.0,0.94,0.02,0.29,294875.0,0.0,2500.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.24,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0026
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2500.0,0.0,0.3,,,0.0,0.0,948922.0,111963306.78,,111.62,0.0,,0.0,,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,948922.0,111716587.06,,111.91,0.0,,0.0,,0.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,948922.0,111877903.8,,111.32,0.0,,0.0,,0.0
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,948922.0,111783011.6,,111.66,0.0,,0.0,,0.0
2023-07-11,900.0,106029.0,0.36,0.01,0.11,106029.0,0.0,900.0,0.0,,,,,,900.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2023-07-12,900.0,106209.0,0.36,0.01,0.11,106209.0,0.0,900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0009
2023-07-13,2300.0,271745.0,0.93,0.02,0.27,189040.0,700.0,1600.0,82705.0,,,,0.08,,,,,700.0,,,,0.08,,,700.0,,0.08,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0024
2023-07-14,8800.0,1039016.0,3.89,0.08,1.04,956367.0,700.0,8100.0,82649.0,,,,0.77,,,,,6500.0,,,,0.77,,,,,0.08,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0093
2023-07-17,8800.0,1039104.0,3.99,0.08,1.04,956448.0,700.0,8100.0,82656.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0093
2023-07-18,12400.0,1467292.0,5.97,0.12,1.47,1384461.0,700.0,11700.0,82831.0,,,,0.42,,,,,3600.0,,,,0.42,,,,,0.08,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0131
2023-07-19,11500.0,1360335.0,5.73,0.11,1.36,1277532.0,700.0,10800.0,82803.0,,,,,,,,,,,,,,,,,900.0,0.08,0.11,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0121
2023-07-20,10100.0,1194325.0,5.49,0.1,1.2,1194325.0,0.0,10100.0,0.0,,,,,,,,0.08,,700.0,,,,,,,700.0,0.0,0.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0106
2023-07-21,7900.0,934491.0,3.79,0.07,0.93,934491.0,0.0,7900.0,0.0,,,,,,,,,,,,,,,,,2200.0,0.0,0.26,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0083
2023-07-24,3600.0,426132.0,1.75,0.03,0.43,426132.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,4300.0,0.0,0.51,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0038
2023-07-25,3600.0,426204.0,1.76,0.03,0.43,426204.0,0.0,3600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0038
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3600.0,0.0,0.43,,,0.0,0.0,948922.0,112200537.28,,112.23,0.0,,0.0,,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949122.0,112319097.48,,111.77,0.0,,0.0,,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949122.0,112470957.0,,111.94,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949122.0,112385536.02,,112.06,0.0,,0.0,,0.0
2023-08-01,2600.0,307840.0,1.17,0.02,0.31,153920.0,1300.0,1300.0,153920.0,,,,,,1300.0,,,,,,,,,0.15,1300.0,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0027
2023-08-02,2600.0,308230.0,1.18,0.02,0.31,154115.0,1300.0,1300.0,154115.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0027
2023-08-03,2600.0,308126.0,1.21,0.02,0.31,154063.0,1300.0,1300.0,154063.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0027
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.15,,1300.0,,,,,,,1300.0,0.0,0.15,,,0.0,0.0,950256.0,112662351.36,,112.04,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949156.0,112607867.84,,112.31,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,948956.0,112726483.24,,112.41,0.0,,0.0,,0.0
2023-08-09,9700.0,1151390.0,4.51,0.09,1.15,712200.0,6000.0,6000.0,712200.0,,,,,,6000.0,,,,,,,,,0.71,6000.0,,0.71,,,,54.61,0.63,4986.0,591838.2,,0.59,54.63,23.71,0.6382,76.29,0.0102
2023-08-10,6900.0,819099.0,3.24,0.07,0.82,546066.0,2300.0,4600.0,273033.0,,,,,,,,0.44,,3700.0,,,,,,,1400.0,0.27,0.17,,,100.0,0.24,0.0,0.0,,0.0,100.0,33.33,0.5555,66.67,0.0073
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.27,,2300.0,,,,,,,4600.0,0.0,0.55,,,0.0,0.0,949156.0,112493969.12,,112.33,0.0,,0.0,,0.0
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949156.0,112418036.64,,111.89,0.0,,0.0,,0.0
2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949156.0,112418036.64,,111.96,0.0,,0.0,,0.0
2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949156.0,112484477.56,,111.97,0.0,,0.0,,0.0
2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949156.0,112418036.64,,112.09,0.0,,0.0,,0.0
2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949156.0,112560410.04,,112.08,0.0,,0.0,,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,948956.0,112441796.44,,112.12,0.0,,0.0,,0.0
2023-08-22,2400.0,284400.0,1.35,0.02,0.28,142200.0,1200.0,1200.0,142200.0,,,,,,1200.0,,,,,,,,,0.14,1200.0,,0.14,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.14,,1200.0,,,,,,,1200.0,0.0,0.14,,,0.0,0.0,949456.0,112823856.48,,112.2,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949456.0,112814361.92,,112.35,0.0,,0.0,,0.0
2023-08-25,600.0,71202.0,0.37,0.01,0.07,35601.0,300.0,300.0,35601.0,,,,,,300.0,,,,,,,,,0.04,300.0,,0.04,,,,100.0,0.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0006
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.04,,300.0,,,,,,,300.0,0.0,0.04,,,0.0,0.0,948956.0,112574650.28,,112.42,0.0,,0.0,,0.0
2023-08-29,4400.0,522720.0,2.47,0.04,0.52,332640.0,1600.0,2800.0,190080.0,,,,,,2800.0,,,,,,,,,0.33,1600.0,,0.19,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0046
2023-08-30,4400.0,522500.0,2.49,0.04,0.52,332500.0,1600.0,2800.0,190000.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0046
2023-08-31,4400.0,523116.0,2.47,0.04,0.52,332892.0,1600.0,2800.0,190224.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,0.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0046
2023-09-01,1200.0,142560.0,0.82,0.01,0.14,142560.0,0.0,1200.0,0.0,,,,,,,,0.19,,1600.0,,,,,,,1600.0,0.0,0.19,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2023-09-04,1200.0,142524.0,0.78,0.01,0.14,142524.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0013
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1200.0,0.0,0.14,,,0.0,0.0,947491.0,112476656.61,,112.11,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,947491.0,112410332.24,,112.26,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,950267.0,112796692.9,,112.34,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,950067.0,112763452.23,,112.54,0.0,,0.0,,0.0
2023-09-11,3600.0,427140.0,2.68,0.03,0.43,272895.0,1300.0,2300.0,154245.0,,,,,,2300.0,,,,,,,,,0.27,1300.0,,0.15,,,,100.0,0.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0038
2023-09-12,1600.0,189712.0,1.39,0.02,0.19,154141.0,300.0,1300.0,35571.0,,,,,,,,0.12,,1000.0,,,,,,,1000.0,0.04,0.12,,,100.0,0.03,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0017
2023-09-13,1000.0,118560.0,0.88,0.01,0.12,118560.0,0.0,1000.0,0.0,,,,,,,,0.04,,300.0,,,,,,,300.0,0.0,0.04,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0011
2023-09-14,1000.0,118650.0,0.86,0.01,0.12,118650.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0011
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.12,,,0.0,0.0,950167.0,112642297.85,,112.34,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,950850.0,112647199.5,,112.33,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,950850.0,112618674.0,,112.2,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,951050.0,112727956.5,,111.5,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949374.0,112500819.0,,112.19,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949374.0,112529300.22,,112.19,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,949374.0,112557781.44,,112.2,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,947874.0,112360983.96,,112.04,0.0,,0.0,,0.0
2023-09-27,1196.0,141606.4,0.99,0.01,0.14,70803.2,598.0,598.0,70803.2,,,,,,598.0,,,,,,,,,0.07,598.0,,0.07,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2023-09-28,4596.0,543706.8,3.78,0.04,0.54,271853.4,2298.0,2298.0,271853.4,,,,,,1700.0,,,,,,,,,0.2,1700.0,,0.27,,,,100.0,0.24,0.0,0.0,,0.0,100.0,14.94,0.7458,85.06,0.0048
2023-09-29,4596.0,544763.88,3.67,0.04,0.54,272381.94,2298.0,2298.0,272381.94,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.24,0.0,0.0,,0.0,100.0,15.0,0.745,85.0,0.0048
2023-10-02,4596.0,544626.0,3.87,0.04,0.54,272313.0,2298.0,2298.0,272313.0,,,,,,,,,,,,,,,,,,0.27,,,,100.0,0.24,0.0,0.0,,0.0,100.0,14.97,0.7454,85.03,0.0048
2023-10-03,1196.0,141761.88,0.33,0.01,0.14,70880.94,598.0,598.0,70880.94,,,,,,,,0.2,,1700.0,,,,,,,1700.0,0.07,0.2,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2023-10-04,1196.0,141797.76,0.33,0.01,0.14,70898.88,598.0,598.0,70898.88,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2023-10-05,1196.0,142013.04,0.34,0.01,0.14,71006.52,598.0,598.0,71006.52,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2023-10-06,1196.0,142084.8,0.34,0.01,0.14,71042.4,598.0,598.0,71042.4,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2023-10-09,1196.0,142156.56,0.34,0.01,0.14,71078.28,598.0,598.0,71078.28,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2023-10-10,3596.0,427384.6,1.0,0.03,0.43,213692.3,1798.0,1798.0,213692.3,,,,,,1200.0,,,,,,,,,0.14,1200.0,,0.21,,,,100.0,0.19,0.0,0.0,,0.0,100.0,19.93,0.6808,80.07,0.0038
2023-10-11,1196.0,142240.28,0.33,0.01,0.14,71120.14,598.0,598.0,71120.14,,,,,,,,0.14,,1200.0,,,,,,,1200.0,0.07,0.14,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2023-10-12,2196.0,260906.76,0.61,0.02,0.26,130453.38,1098.0,1098.0,130453.38,,,,,,500.0,,,,,,,,,0.06,500.0,,0.13,,,,100.0,0.12,0.0,0.0,,0.0,100.0,37.46,0.5315,62.54,0.0023
2023-10-13,3096.0,367866.72,0.87,0.03,0.37,237402.36,1098.0,1998.0,130464.36,,,,0.11,,,,,900.0,,,,0.11,,,,,0.13,,,,100.0,0.12,0.0,0.0,,0.0,100.0,23.94,0.6358,76.06,0.0033
2023-10-16,2096.0,248983.84,0.6,0.02,0.25,177947.42,598.0,1498.0,71036.42,,,,,,,,0.06,,500.0,,,,,,,500.0,0.07,0.06,,,100.0,0.06,0.0,0.0,,0.0,100.0,39.9,0.5204,60.1,0.0022
2023-10-17,2096.0,248669.44,0.6,0.02,0.25,177722.72,598.0,1498.0,70946.72,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.06,0.0,0.0,,0.0,100.0,39.89,0.5205,60.11,0.0022
2023-10-18,4696.0,556945.6,1.33,0.04,0.56,331842.8,1898.0,2798.0,225102.8,,,,0.15,,,,,1300.0,,,,0.15,,,1300.0,,0.23,,,,100.0,0.2,0.0,0.0,,0.0,100.0,14.59,0.7508,85.41,0.005
2023-10-19,2096.0,248627.52,0.58,0.02,0.25,177692.76,598.0,1498.0,70934.76,,,,,,,,0.15,,1300.0,,,,,,,1300.0,0.07,0.15,,,100.0,0.06,0.0,0.0,,0.0,100.0,39.89,0.5204,60.11,0.0022
2023-10-20,1196.0,142060.88,0.32,0.01,0.14,71030.44,598.0,598.0,71030.44,,,,,,,,,,,,,,,,,900.0,0.07,0.11,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2023-10-23,1196.0,142144.6,0.32,0.01,0.14,71072.3,598.0,598.0,71072.3,,,,,,,,,,,,,,,,,,0.07,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
