,SRIC FP Equity_DX_SI_QTY,SRIC FP Equity_DX_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIC FP Equity_DX_SI_MV,SRIC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIC FP Equity_DX_SUPPLY_SI_QTY,SRIC FP Equity_DX_BROKER_SI_QTY,SRIC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIC FP Equity_DX_BROKER_SI_MV_INC_x,SRIC FP Equity_DX_BROKER_SI_QTY_ADD,SRIC FP Equity_DX_SUPPLY_SI_MV_DEC,SRIC FP Equity_DX_BROKER_SI_QTY_INC,SRIC FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIC FP Equity_DX_BROKER_SI_MV_INC_y,SRIC FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIC FP Equity_DX_BROKER_SI_MV_ADD,SRIC FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIC FP Equity_DX_BROKER_SI_QTY_DEC,SRIC FP Equity_DX_SUPPLY_SI_MV,SRIC FP Equity_DX_BROKER_SI_MV_DEC,SRIC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIC FP Equity_DX_UTILIZATION_QUANTITY,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIC FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIC FP Equity_DX_BROKER_SI_CON_RATIO,SRIC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIC FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106060291.81,106.19,0.0,,0.0,,0.0
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106115302.34,106.17,0.0,,0.0,,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106362849.7,105.68,0.0,,0.0,,0.0
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9823308.0,106580927.14,106.53,0.0,,0.0,,0.0
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80157207.33,80.18,0.0,,0.0,,0.0
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80359101.61,80.4,0.0,,0.0,,0.0
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80481125.63,80.65,0.0,,0.0,,0.0
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80207496.01,80.21,0.0,,0.0,,0.0
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80407911.22,80.45,0.0,,0.0,,0.0
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80359101.61,80.38,0.0,,0.0,,0.0
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80455981.28,80.41,0.0,,0.0,,0.0
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80366497.0,80.36,0.0,,0.0,,0.0
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80386464.57,80.64,0.0,,0.0,,0.0
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80417525.23,80.49,0.0,,0.0,,0.0
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80520321.22,80.4,0.0,,0.0,,0.0
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7395395.0,80464855.76,80.46,0.0,,0.0,,0.0
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81518907.22,81.69,0.0,,0.0,,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81442317.82,81.46,0.0,,0.0,,0.0
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81392759.97,81.32,0.0,,0.0,,0.0
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81378493.32,81.42,0.0,,0.0,,0.0
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81335693.36,81.38,0.0,,0.0,,0.0
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81358219.65,81.38,0.0,,0.0,,0.0
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81190774.19,81.27,0.0,,0.0,,0.0
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81050360.29,81.08,0.0,,0.0,,0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,81043602.4,81.02,0.0,,0.0,,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80867146.42,80.94,0.0,,0.0,,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80908444.63,80.89,0.0,,0.0,,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80852128.89,80.64,0.0,,0.0,,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80719974.63,80.72,0.0,,0.0,,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80677925.54,80.68,0.0,,0.0,,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80527750.24,80.55,0.0,,0.0,,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80460922.23,80.57,0.0,,0.0,,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80542767.77,80.54,0.0,,0.0,,0.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80553280.04,80.47,0.0,,0.0,,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80397097.73,80.47,0.0,,0.0,,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80261189.08,80.23,0.0,,0.0,,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80360304.78,80.39,0.0,,0.0,,0.0
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80258185.58,80.24,0.0,,0.0,,0.0
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80342283.75,80.23,0.0,,0.0,,0.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80432388.93,80.47,0.0,,0.0,,0.0
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80287469.76,80.29,0.0,,0.0,,0.0
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80291224.15,80.39,0.0,,0.0,,0.0
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80324262.71,80.02,0.0,,0.0,,0.0
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,80118522.55,80.19,0.0,,0.0,,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,79831687.73,79.89,0.0,,0.0,,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,79860971.91,79.97,0.0,,0.0,,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,79683765.06,79.84,0.0,,0.0,,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,79668747.53,79.67,0.0,,0.0,,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,78913365.77,78.88,0.0,,0.0,,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,78247338.31,78.26,0.0,,0.0,,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,77989787.67,78.15,0.0,,0.0,,0.0
2022-02-08,12200.0,126655.52,0.03,0.02,0.13,63327.76,6100.0,6100.0,63327.76,,,6100.0,,,,,,0.06,6100.0,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-09,12200.0,127176.46,0.03,0.02,0.13,63588.23,6100.0,6100.0,63588.23,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-10,12200.0,126542.06,0.03,0.02,0.13,63271.03,6100.0,6100.0,63271.03,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-11,12200.0,126374.92,0.03,0.02,0.13,63187.46,6100.0,6100.0,63187.46,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-14,12200.0,126344.42,0.03,0.02,0.13,63172.21,6100.0,6100.0,63172.21,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-15,12200.0,126289.52,0.03,0.02,0.13,63144.76,6100.0,6100.0,63144.76,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-16,12200.0,126482.28,0.03,0.02,0.13,63241.14,6100.0,6100.0,63241.14,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-17,12200.0,126678.7,0.03,0.02,0.13,63339.35,6100.0,6100.0,63339.35,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-18,12200.0,126822.66,0.03,0.02,0.13,63411.33,6100.0,6100.0,63411.33,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-21,12200.0,126587.2,0.03,0.02,0.13,63293.6,6100.0,6100.0,63293.6,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-22,12200.0,126066.26,0.03,0.02,0.13,63033.13,6100.0,6100.0,63033.13,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-23,12200.0,125989.4,0.02,0.02,0.13,62994.7,6100.0,6100.0,62994.7,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-24,12200.0,125994.28,0.02,0.02,0.13,62997.14,6100.0,6100.0,62997.14,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-25,12200.0,125963.78,0.02,0.02,0.13,62981.89,6100.0,6100.0,62981.89,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-02-28,12200.0,126503.02,0.02,0.02,0.13,63251.51,6100.0,6100.0,63251.51,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-01,12200.0,127047.14,0.02,0.02,0.13,63523.57,6100.0,6100.0,63523.57,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-02,12200.0,126792.16,0.04,0.02,0.13,63396.08,6100.0,6100.0,63396.08,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-03,12200.0,126912.94,0.03,0.02,0.13,63456.47,6100.0,6100.0,63456.47,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-04,12200.0,126883.66,0.04,0.02,0.13,63441.83,6100.0,6100.0,63441.83,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-07,12200.0,125794.2,0.05,0.03,0.13,62897.1,6100.0,6100.0,62897.1,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-08,12200.0,125561.18,0.04,0.03,0.13,62780.59,6100.0,6100.0,62780.59,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-09,12200.0,125500.18,0.04,0.03,0.13,62750.09,6100.0,6100.0,62750.09,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-10,12200.0,124755.98,0.04,0.02,0.13,62377.99,6100.0,6100.0,62377.99,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-11,12200.0,124906.04,0.04,0.02,0.13,62453.02,6100.0,6100.0,62453.02,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-14,12200.0,124472.94,0.04,0.02,0.12,62236.47,6100.0,6100.0,62236.47,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-15,12200.0,124610.8,0.04,0.02,0.12,62305.4,6100.0,6100.0,62305.4,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-16,12200.0,124551.02,0.04,0.03,0.13,62275.51,6100.0,6100.0,62275.51,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-17,12200.0,124801.12,0.04,0.02,0.12,62400.56,6100.0,6100.0,62400.56,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-18,12200.0,124770.62,0.04,0.02,0.12,62385.31,6100.0,6100.0,62385.31,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-21,12200.0,124497.34,0.04,0.02,0.12,62248.67,6100.0,6100.0,62248.67,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-22,12200.0,124230.16,0.04,0.02,0.12,62115.08,6100.0,6100.0,62115.08,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-03-23,6100.0,62251.72,0.02,0.01,0.06,0.0,6100.0,0.0,62251.72,,,,,,,,,,,6100.0,0.06,0.06,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008
2022-03-24,6100.0,62184.01,0.02,0.01,0.06,0.0,6100.0,0.0,62184.01,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008
2022-03-25,6100.0,62045.54,0.03,0.01,0.06,0.0,6100.0,0.0,62045.54,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0008
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06,,6100.0,,,,,,0.0,,0.0,0.0,7508765.0,76247754.19,76.13,0.0,,0.0,,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,76495543.44,76.5,0.0,,0.0,,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,76246252.44,76.24,0.0,,0.0,,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7508765.0,76656981.89,76.55,0.0,,0.0,,0.0
2022-04-01,6100.0,62324.92,0.03,0.01,0.06,62324.92,0.0,6100.0,0.0,,,6100.0,,,,,,0.06,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0008
2022-04-04,6100.0,62483.52,0.03,0.01,0.06,62483.52,0.0,6100.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0008
2022-04-05,12200.0,124069.12,0.06,0.02,0.12,62034.56,6100.0,6100.0,62034.56,,,,,,,,,,6100.0,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-06,12200.0,123805.6,0.06,0.02,0.12,61902.8,6100.0,6100.0,61902.8,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-07,12200.0,123565.26,0.06,0.02,0.12,61782.63,6100.0,6100.0,61782.63,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-08,12200.0,123368.84,0.06,0.02,0.12,61684.42,6100.0,6100.0,61684.42,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-11,12200.0,122407.48,0.07,0.02,0.12,61203.74,6100.0,6100.0,61203.74,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-12,12200.0,122740.54,0.08,0.02,0.12,61370.27,6100.0,6100.0,61370.27,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-13,12200.0,122569.74,0.08,0.02,0.12,61284.87,6100.0,6100.0,61284.87,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-14,12200.0,122692.96,0.09,0.02,0.12,61346.48,6100.0,6100.0,61346.48,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-15,12200.0,122692.96,0.09,0.02,0.12,61346.48,6100.0,6100.0,61346.48,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-18,12200.0,122692.96,0.09,0.02,0.12,61346.48,6100.0,6100.0,61346.48,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-19,12200.0,122142.74,0.09,0.02,0.12,61071.37,6100.0,6100.0,61071.37,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-20,12200.0,122270.84,0.09,0.02,0.12,61135.42,6100.0,6100.0,61135.42,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-21,12200.0,121817.0,0.1,0.02,0.12,60908.5,6100.0,6100.0,60908.5,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-22,12200.0,121102.08,0.1,0.02,0.12,60551.04,6100.0,6100.0,60551.04,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-25,12200.0,121753.56,0.1,0.02,0.12,60876.78,6100.0,6100.0,60876.78,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-26,12200.0,121586.42,0.12,0.02,0.12,60793.21,6100.0,6100.0,60793.21,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-27,12200.0,121415.62,0.12,0.02,0.12,60707.81,6100.0,6100.0,60707.81,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-28,12200.0,120898.34,0.12,0.02,0.12,60449.17,6100.0,6100.0,60449.17,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-04-29,12200.0,120464.02,0.12,0.02,0.12,60232.01,6100.0,6100.0,60232.01,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-02,12200.0,120559.18,0.12,0.02,0.12,60279.59,6100.0,6100.0,60279.59,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-03,12200.0,120531.12,0.16,0.02,0.12,60265.56,6100.0,6100.0,60265.56,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-04,12200.0,120054.1,0.12,0.02,0.12,60027.05,6100.0,6100.0,60027.05,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-05,12200.0,119350.16,0.11,0.02,0.12,59675.08,6100.0,6100.0,59675.08,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-06,12200.0,118704.78,0.12,0.02,0.12,59352.39,6100.0,6100.0,59352.39,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-09,12200.0,118751.14,0.12,0.02,0.12,59375.57,6100.0,6100.0,59375.57,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-10,12200.0,119069.56,0.12,0.02,0.12,59534.78,6100.0,6100.0,59534.78,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-11,12200.0,119523.4,0.12,0.02,0.12,59761.7,6100.0,6100.0,59761.7,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-12,12200.0,120177.32,0.12,0.02,0.12,60088.66,6100.0,6100.0,60088.66,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-13,12200.0,120188.3,0.12,0.02,0.12,60094.15,6100.0,6100.0,60094.15,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-16,12200.0,120154.14,0.12,0.02,0.12,60077.07,6100.0,6100.0,60077.07,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-17,12200.0,119602.7,0.16,0.02,0.12,59801.35,6100.0,6100.0,59801.35,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-18,12200.0,119489.24,0.16,0.02,0.12,59744.62,6100.0,6100.0,59744.62,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-19,12200.0,119644.18,0.16,0.02,0.12,59822.09,6100.0,6100.0,59822.09,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-20,12200.0,119594.16,0.16,0.02,0.12,59797.08,6100.0,6100.0,59797.08,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-23,12200.0,119107.38,0.16,0.03,0.12,59553.69,6100.0,6100.0,59553.69,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-24,12200.0,119442.88,0.16,0.03,0.12,59721.44,6100.0,6100.0,59721.44,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-25,12200.0,119764.96,0.17,0.03,0.12,59882.48,6100.0,6100.0,59882.48,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
2022-05-26,12200.0,119745.44,0.17,0.03,0.12,59872.72,6100.0,6100.0,59872.72,,,,,,,,,,,,0.06,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016
