,STU FP Equity_DX_SI_QTY,STU FP Equity_DX_SHORT_INTEREST_VALUE,STU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STU FP Equity_DX_SI_MV,STU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STU FP Equity_DX_SUPPLY_SI_QTY,STU FP Equity_DX_BROKER_SI_QTY,STU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STU FP Equity_DX_BROKER_SI_MV_NEW_x,STU FP Equity_DX_SUPPLY_SI_QTY_INC_x,STU FP Equity_DX_BROKER_SI_MV_INC_x,STU FP Equity_DX_BROKER_SI_QTY_ADD,STU FP Equity_DX_BROKER_SI_QTY_NEW,STU FP Equity_DX_SUPPLY_SI_MV_DEC,STU FP Equity_DX_BROKER_SI_QTY_INC,STU FP Equity_DX_SUPPLY_SI_QTY_DEC,STU FP Equity_DX_BROKER_SI_MV_NEW_y,STU FP Equity_DX_BROKER_SI_MV_INC_y,STU FP Equity_DX_SUPPLY_SI_QTY_INC_y,STU FP Equity_DX_BROKER_SI_MV_ADD,STU FP Equity_DX_SUPPLY_SI_QTY_ADD,STU FP Equity_DX_BROKER_SI_QTY_DEC,STU FP Equity_DX_SUPPLY_SI_MV,STU FP Equity_DX_BROKER_SI_MV_DEC,STU FP Equity_DX_BROKER_SI_MV_RMV,STU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STU FP Equity_DX_UTILIZATION_QUANTITY,STU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STU FP Equity_DX_ACTIVE_UTILIZATION_MV,STU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STU FP Equity_DX_BROKER_SI_CON_RATIO,STU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STU FP Equity_DX_DEMAND_SUPPLY_RATIO,STU FP Equity_PX_LAST
2022-04-05,23400.0,3651804.0,38.5,1.09,3.57,3339684.0,2000.0,21400.0,312120.0,,,0.18,,,,1200.0,,,0.18,,,2000.0,,0.3,,,100.0,13.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6088,156.06
2022-04-06,23400.0,3661632.0,39.09,1.09,3.65,3348672.0,2000.0,21400.0,312960.0,,,,,,,,,,,,,,,0.31,,,100.0,13.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6088,156.48
2022-04-07,19400.0,3011656.0,32.44,0.9,3.04,3011656.0,0.0,19400.0,0.0,,,,,,0.31,,2000.0,,,,,,2000.0,0.0,0.31,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5464,155.24
2022-04-08,19400.0,3064424.0,32.77,0.9,3.01,3064424.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5464,157.96
2022-04-11,19400.0,3029116.0,34.16,0.9,3.07,3029116.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5464,156.14
2022-04-12,18200.0,2814812.0,33.28,0.85,2.84,2814812.0,0.0,18200.0,0.0,,,,,,,,,,,,,,1200.0,0.0,0.24,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4508,154.66
2022-04-13,18200.0,2804620.0,35.44,0.85,2.81,2804620.0,0.0,18200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.4508,154.1
2022-04-14,1200.0,185856.0,2.29,0.06,0.18,185856.0,0.0,1200.0,0.0,,,,,,,,,,,,,,17000.0,0.0,2.65,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0957,154.88
2022-04-15,1200.0,185856.0,2.41,0.06,0.19,185856.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0957,
2022-04-18,1200.0,185856.0,2.41,0.06,0.19,185856.0,0.0,1200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0957,
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1200.0,0.0,0.19,,0.0,0.0,12545.0,1931679.1,1.94,0.0,,0.0,,0.0,153.98
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1957521.8,1.93,0.0,,0.0,,0.0,156.04
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1938704.3,1.96,0.0,,0.0,,0.0,154.54
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1924904.8,1.94,0.0,,0.0,,0.0,153.44
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1946733.1,1.92,0.0,,0.0,,0.0,155.18
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1936948.0,1.94,0.0,,0.0,,0.0,154.4
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1942216.9,1.94,0.0,,0.0,,0.0,154.82
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1973579.4,1.94,0.0,,0.0,,0.0,157.32
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1961034.4,1.97,0.0,,0.0,,0.0,156.32
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1927162.9,1.96,0.0,,0.0,,0.0,153.62
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1943973.2,1.93,0.0,,0.0,,0.0,154.96
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1938453.4,1.96,0.0,,0.0,,0.0,154.52
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12545.0,1918130.5,1.94,0.0,,0.0,,0.0,152.9
2022-05-06,30600.0,4624272.0,44.75,1.42,4.67,3173520.0,9600.0,21000.0,1450752.0,,,,21000.0,,,,,,,,3.21,9600.0,,1.47,,,100.0,76.52,0.0,0.0,0.0,100.0,37.25,0.5325,62.75,2.4392,151.12
2022-05-09,32400.0,4821768.0,47.24,1.51,4.89,3125220.0,11400.0,21000.0,1696548.0,,,,,,,,,,,,,1800.0,,1.72,,,100.0,79.47,0.0,0.0,0.0,100.0,40.74,0.5171,59.26,2.2586,148.82
2022-05-10,33400.0,4981276.0,53.11,1.55,4.97,3281080.0,11400.0,22000.0,1700196.0,,,0.12,,,,1000.0,,,0.12,,,,,1.7,,,100.0,79.47,0.0,0.0,0.0,100.0,42.51,0.5112,57.49,2.3283,149.14
2022-05-11,33400.0,5107528.0,57.51,1.55,4.97,3364240.0,11400.0,22000.0,1743288.0,,,,,,,,,,,,,,,1.7,,,100.0,79.47,0.0,0.0,0.0,100.0,42.53,0.5112,57.47,2.3283,152.92
2022-05-12,33400.0,4991964.0,62.69,1.55,5.11,3288120.0,11400.0,22000.0,1703844.0,,,,,,,,,,,,,,,1.74,,,100.0,79.47,0.0,0.0,0.0,100.0,42.45,0.5114,57.55,2.3283,149.46
2022-05-13,33400.0,5090160.0,58.83,1.55,5.0,3352800.0,11400.0,22000.0,1737360.0,,,,,,,,,,,,,,,1.71,,,100.0,79.47,0.0,0.0,0.0,100.0,42.54,0.5111,57.46,2.3283,152.4
2022-05-16,33400.0,5157628.0,60.95,1.54,5.09,3397240.0,11400.0,22000.0,1760388.0,,,,,,,,,,,,,,,1.74,,,100.0,79.47,0.0,0.0,0.0,100.0,42.48,0.5113,57.52,2.3283,154.42
2022-05-17,33400.0,5196372.0,57.58,1.54,5.16,3422760.0,11400.0,22000.0,1773612.0,,,,,,,,,,,,,,,1.76,,,100.0,79.47,0.0,0.0,0.0,100.0,42.5,0.5113,57.5,2.3283,155.58
2022-05-18,33400.0,5224428.0,55.46,1.54,5.18,3441240.0,11400.0,22000.0,1783188.0,,,,,,,,,,,,,,,1.77,,,100.0,79.47,0.0,0.0,0.0,100.0,42.51,0.5112,57.49,2.3283,156.42
2022-05-19,33400.0,5204388.0,56.27,1.54,5.22,3428040.0,11400.0,22000.0,1776348.0,,,,,,,,,,,,,,,1.78,,,100.0,79.47,0.0,0.0,0.0,100.0,42.52,0.5112,57.48,2.3283,155.82
2022-05-20,33400.0,5285216.0,53.58,1.54,5.21,3481280.0,11400.0,22000.0,1803936.0,,,,,,,,,,,,,,,1.78,,,100.0,79.47,0.0,0.0,0.0,100.0,42.53,0.5112,57.47,2.3283,158.24
2022-05-23,33400.0,5317948.0,53.79,1.54,5.27,3502840.0,11400.0,22000.0,1815108.0,,,,,,,,,,,,,,,1.81,,,100.0,79.47,0.0,0.0,0.0,100.0,42.71,0.5106,57.29,2.3283,159.22
2022-05-24,33400.0,5230440.0,56.09,1.48,5.31,3445200.0,11400.0,22000.0,1785240.0,,,,,,,,,,,,,,,1.82,,,100.0,79.47,0.0,0.0,0.0,100.0,42.59,0.511,57.41,2.3283,156.6
2022-05-25,15400.0,2458764.0,23.97,0.68,2.44,2075580.0,2400.0,13000.0,383184.0,,,,,,1.45,,9000.0,,,,,,9000.0,0.38,1.46,,17.09,16.73,11641.0,1858602.06,1.83,17.09,33.42,0.555,66.58,1.0735,159.66
2022-05-26,6400.0,1011200.0,10.11,0.28,1.02,632000.0,2400.0,4000.0,379200.0,,,,,,,,,,,,,,9000.0,0.38,1.43,,17.09,16.73,11641.0,1839278.0,1.86,17.09,18.77,0.6951,81.23,0.4461,158.0
2022-05-27,5200.0,815360.0,8.3,0.23,0.83,533120.0,1800.0,3400.0,282240.0,,,,,,0.1,,600.0,,,,,,600.0,0.29,0.1,,100.0,12.55,0.0,0.0,0.0,100.0,11.48,0.7968,88.52,0.3625,156.8
2022-05-30,5200.0,810992.0,8.14,0.23,0.81,530264.0,1800.0,3400.0,280728.0,,,,,,,,,,,,,,,0.28,,,100.0,12.55,0.0,0.0,0.0,100.0,11.6,0.795,88.4,0.3625,155.96
2022-05-31,4600.0,712724.0,6.65,0.2,0.72,433832.0,1800.0,2800.0,278892.0,,,,,,,,,,,,,,600.0,0.28,0.09,,100.0,12.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3207,154.94
2022-06-01,2800.0,428736.0,4.13,0.12,0.44,153120.0,1800.0,1000.0,275616.0,,,,,,,,,,,,,,1800.0,0.28,0.29,,100.0,12.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.1952,153.12
2022-06-02,2800.0,428568.0,4.16,0.12,0.43,153060.0,1800.0,1000.0,275508.0,,,,,,,,,,,,,,,0.28,,,100.0,12.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.1952,153.06
2022-06-03,2800.0,428848.0,5.07,0.12,0.43,153160.0,1800.0,1000.0,275688.0,,,,,,,,,,,,,,,0.28,,,100.0,12.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.1952,153.16
2022-06-06,1000.0,155160.0,1.81,0.04,0.15,155160.0,0.0,1000.0,0.0,,,,,,0.28,,1800.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0773,155.16
2022-06-07,1000.0,155080.0,1.81,0.04,0.15,155080.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0785,155.08
2022-06-08,1000.0,153200.0,1.93,0.04,0.15,153200.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0797,153.2
2022-06-09,1000.0,151960.0,2.02,0.04,0.15,151960.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0797,151.96
2022-06-10,1000.0,149260.0,1.95,0.04,0.15,149260.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0797,149.26
2022-06-13,1000.0,146400.0,1.94,0.04,0.15,146400.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0797,146.4
2022-06-14,1000.0,142780.0,1.97,0.04,0.15,142780.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0797,142.78
2022-06-15,1700.0,246568.0,3.38,0.08,0.24,246568.0,0.0,1700.0,0.0,,,0.1,,,,700.0,,,0.1,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,145.04
2022-06-16,1700.0,241128.0,3.1,0.08,0.25,241128.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,141.84
2022-06-17,1700.0,241196.0,3.06,0.08,0.24,241196.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,141.88
2022-06-20,1700.0,244120.0,3.04,0.08,0.24,244120.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,143.6
2022-06-21,1700.0,241604.0,3.03,0.08,0.24,241604.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,142.12
2022-06-22,1700.0,239088.0,3.04,0.08,0.24,239088.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,140.64
2022-06-23,1700.0,240754.0,3.09,0.08,0.24,240754.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,141.62
2022-06-24,1700.0,244324.0,3.52,0.08,0.24,244324.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,143.72
2022-06-27,1700.0,243032.0,2.8,0.08,0.24,243032.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,142.96
2022-06-28,1700.0,246500.0,2.71,0.08,0.24,246500.0,0.0,1700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1355,145.0
2022-06-29,1000.0,143740.0,1.65,0.04,0.14,143740.0,0.0,1000.0,0.0,,,,,,,,,,,,,,700.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0797,143.74
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.14,,0.0,0.0,12546.0,1761709.32,1.8,0.0,,0.0,,0.0,140.42
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12546.0,1816911.72,1.77,0.0,,0.0,,0.0,144.82
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12546.0,1805620.32,1.82,0.0,,0.0,,0.0,143.92
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12546.0,1773502.56,1.81,0.0,,0.0,,0.0,141.36
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12546.0,1794830.76,1.78,0.0,,0.0,,0.0,143.06
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12546.0,1815657.12,1.8,0.0,,0.0,,0.0,144.72
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4924622.34,4.94,0.0,,0.0,,0.0,144.54
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4975047.42,4.91,0.0,,0.0,,0.0,146.02
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4972321.74,4.96,0.0,,0.0,,0.0,145.94
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4941657.84,4.96,0.0,,0.0,,0.0,145.04
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4848303.3,4.96,0.0,,0.0,,0.0,142.3
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4904861.16,4.85,0.0,,0.0,,0.0,143.96
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4946427.78,4.89,0.0,,0.0,,0.0,145.18
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4997534.28,4.94,0.0,,0.0,,0.0,146.68
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4950516.3,4.99,0.0,,0.0,,0.0,145.3
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4891914.18,4.97,0.0,,0.0,,0.0,143.58
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4955967.66,4.89,0.0,,0.0,,0.0,145.46
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4964144.7,4.96,0.0,,0.0,,0.0,145.7
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,4996852.86,4.96,0.0,,0.0,,0.0,146.66
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5034330.96,5.04,0.0,,0.0,,0.0,147.76
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5103154.38,5.05,0.0,,0.0,,0.0,149.78
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5160393.66,5.11,0.0,,0.0,,0.0,151.46
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5168570.7,5.15,0.0,,0.0,,0.0,151.7
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5193101.82,5.16,0.0,,0.0,,0.0,152.42
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5150853.78,5.2,0.0,,0.0,,0.0,151.18
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5166526.44,5.16,0.0,,0.0,,0.0,151.64
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5148128.1,5.17,0.0,,0.0,,0.0,151.1
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,34071.0,5225128.56,5.15,0.0,,0.0,,0.0,153.36
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21830.0,3370988.6,3.35,0.0,,0.0,,0.0,154.42
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3292400.36,3.3,0.0,,0.0,,0.0,153.98
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3282564.64,3.29,0.0,,0.0,,0.0,153.52
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3295821.48,3.28,0.0,,0.0,,0.0,154.14
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3324473.36,3.29,0.0,,0.0,,0.0,155.48
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3360822.76,3.33,0.0,,0.0,,0.0,157.18
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3340723.68,3.37,0.0,,0.0,,0.0,156.24
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3331315.6,3.34,0.0,,0.0,,0.0,155.8
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3318058.76,3.33,0.0,,0.0,,0.0,155.18
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3319341.68,3.32,0.0,,0.0,,0.0,155.24
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3300097.88,3.32,0.0,,0.0,,0.0,154.34
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3298387.32,3.3,0.0,,0.0,,0.0,154.26
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3299242.6,3.3,0.0,,0.0,,0.0,154.3
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3244932.32,3.3,0.0,,0.0,,0.0,151.76
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3193615.52,3.24,0.0,,0.0,,0.0,149.36
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3152989.72,3.19,0.0,,0.0,,0.0,147.46
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3068317.0,3.15,0.0,,0.0,,0.0,143.5
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3064040.6,3.07,0.0,,0.0,,0.0,143.3
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3098679.44,3.06,0.0,,0.0,,0.0,144.92
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3102955.84,3.1,0.0,,0.0,,0.0,145.12
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3072593.4,3.1,0.0,,0.0,,0.0,143.7
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3135028.84,3.08,0.0,,0.0,,0.0,146.62
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3138449.96,3.14,0.0,,0.0,,0.0,146.78
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3151279.16,3.13,0.0,,0.0,,0.0,147.38
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,21382.0,3189766.76,3.14,0.0,,0.0,,0.0,149.18
2022-09-13,560.0,83540.8,0.62,0.09,0.08,41770.4,280.0,280.0,41770.4,,,,280.0,,,,,,,,0.04,280.0,,0.04,,,100.0,1.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0262,149.18
2022-09-14,560.0,82320.0,0.55,0.09,0.08,41160.0,280.0,280.0,41160.0,,,,,,,,,,,,,,,0.04,,,100.0,1.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0262,147.0
2022-09-15,560.0,81200.0,0.54,0.09,0.08,40600.0,280.0,280.0,40600.0,,,,,,,,,,,,,,,0.04,,,100.0,1.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0262,145.0
2022-09-16,560.0,80998.4,1.12,0.09,0.08,40499.2,280.0,280.0,40499.2,,,,,,,,,,,,,,,0.04,,,100.0,1.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0262,144.64
