,CFI FP Equity_DX_SI_QTY,CFI FP Equity_DX_SHORT_INTEREST_VALUE,CFI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CFI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CFI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CFI FP Equity_DX_SI_MV,CFI FP Equity_DX_DSS,CFI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CFI FP Equity_DX_SUPPLY_SI_QTY,CFI FP Equity_DX_BROKER_SI_QTY,CFI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CFI FP Equity_DX_BROKER_SI_QTY_ADD,CFI FP Equity_DX_SUPPLY_SI_MV_DEC,CFI FP Equity_DX_SUPPLY_SI_QTY_DEC,CFI FP Equity_DX_BROKER_SI_MV_ADD,CFI FP Equity_DX_SUPPLY_SI_QTY_ADD,CFI FP Equity_DX_BROKER_SI_QTY_DEC,CFI FP Equity_DX_SUPPLY_SI_MV,CFI FP Equity_DX_BROKER_SI_MV_DEC,CFI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CFI FP Equity_DX_UTILIZATION_QUANTITY,CFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CFI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CFI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CFI FP Equity_DX_ACTIVE_UTILIZATION_MV,CFI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CFI FP Equity_DX_BROKER_SI_CON_RATIO,CFI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CFI FP Equity_DX_DEMAND_SUPPLY_RATIO,CFI FP Equity_PX_LAST
2014-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,274.25,0.56,0.0,,0.0,,0.0,18.52
2014-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,274.4,0.56,0.0,,0.0,,0.0,18.53
2014-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,274.4,0.56,0.0,,0.0,,0.0,18.53
2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,274.4,0.56,0.0,,0.0,,0.0,18.53
2014-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,276.77,0.56,0.0,,0.0,,0.0,18.69
2014-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,276.77,0.57,0.0,,0.0,,0.0,18.69
2014-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,278.4,0.57,0.0,,0.0,,0.0,18.8
2014-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,278.4,0.57,0.0,,0.0,,0.0,18.8
2014-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,278.4,0.57,0.0,,0.0,,0.0,18.8
2014-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,278.4,0.57,0.0,,0.0,,0.0,18.8
2014-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,279.14,0.57,0.0,,0.0,,0.0,18.85
2014-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,270.25,0.56,0.0,,0.0,,0.0,18.25
2014-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,276.92,0.56,0.0,,0.0,,0.0,18.7
2014-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,276.77,0.57,0.0,,0.0,,0.0,18.69
2014-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,276.77,0.57,0.0,,0.0,,0.0,18.69
2014-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,276.77,0.57,0.0,,0.0,,0.0,18.69
2014-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,290.24,0.58,0.0,,0.0,,0.0,19.6
2014-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30283.0,299.57,0.6,0.0,,0.0,,0.0,20.23
2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30235.0,295.7,0.61,0.0,,0.0,,0.0,20.0
2014-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,30170.0,295.06,0.6,0.0,,0.0,,0.0,20.0
2014-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,29942.0,292.83,0.6,0.0,,0.0,,0.0,20.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,29640.0,294.23,0.6,0.0,,0.0,,0.0,20.3
2014-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,29640.0,294.08,0.6,0.0,,0.0,,0.0,20.29
2014-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,29640.0,289.73,0.6,0.0,,0.0,,0.0,19.99
2014-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,29640.0,289.88,0.59,0.0,,0.0,,0.0,20.0
2014-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,29640.0,289.73,0.59,0.0,,0.0,,0.0,19.99
2014-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,29563.0,289.13,0.59,0.0,,0.0,,0.0,20.0
2014-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,29442.0,287.94,0.59,0.0,,0.0,,0.0,20.0
2014-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28877.0,282.42,0.58,0.0,,0.0,,0.0,20.0
2014-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28340.0,277.3,0.57,0.0,,0.0,,0.0,20.01
2014-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28206.0,275.85,0.56,0.0,,0.0,,0.0,20.0
2014-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28027.0,274.1,0.56,0.0,,0.0,,0.0,20.0
2014-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28027.0,274.1,0.56,0.0,,0.0,,0.0,20.0
2014-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28027.0,273.97,0.56,0.0,,0.0,,0.0,19.99
2014-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28027.0,272.6,0.56,0.0,,0.0,,0.0,19.89
2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,28027.0,274.1,0.56,0.0,,0.0,,0.0,20.0
2014-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,27591.0,269.84,0.55,0.0,,0.0,,0.0,20.0
2014-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,27012.0,264.18,0.54,0.0,,0.0,,0.0,20.0
2014-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26990.0,263.96,0.54,0.0,,0.0,,0.0,20.0
2014-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26960.0,263.67,0.54,0.0,,0.0,,0.0,20.0
2014-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26960.0,263.67,0.54,0.0,,0.0,,0.0,20.0
2014-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26912.0,263.2,0.54,0.0,,0.0,,0.0,20.0
2014-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26847.0,262.43,0.54,0.0,,0.0,,0.0,19.99
2014-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26847.0,262.43,0.54,0.0,,0.0,,0.0,19.99
2014-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26847.0,256.0,0.53,0.0,,0.0,,0.0,19.5
2014-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26847.0,262.56,0.53,0.0,,0.0,,0.0,20.0
2014-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26847.0,262.43,0.54,0.0,,0.0,,0.0,19.99
2014-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26847.0,262.43,0.54,0.0,,0.0,,0.0,19.99
2014-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26843.0,262.39,0.54,0.0,,0.0,,0.0,19.99
2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26838.0,262.34,0.54,0.0,,0.0,,0.0,19.99
2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26838.0,262.34,0.54,0.0,,0.0,,0.0,19.99
2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26838.0,262.48,0.54,0.0,,0.0,,0.0,20.0
2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26838.0,262.48,0.54,0.0,,0.0,,0.0,20.0
2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26568.0,259.84,0.53,0.0,,0.0,,0.0,20.0
2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,26208.0,256.31,0.52,0.0,,0.0,,0.0,20.0
2014-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,25082.0,245.3,0.5,0.0,,0.0,,0.0,20.0
2014-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,25082.0,245.18,0.5,0.0,,0.0,,0.0,19.99
2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,21227.0,207.6,0.42,0.0,,0.0,,0.0,20.0
2014-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,20419.0,203.79,0.41,0.0,,0.0,,0.0,20.41
2014-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19346.0,193.46,0.4,0.0,,0.0,,0.0,20.45
2014-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19059.0,190.59,0.39,0.0,,0.0,,0.0,20.45
2014-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18678.0,186.78,0.38,0.0,,0.0,,0.0,20.45
2014-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18678.0,186.78,0.38,0.0,,0.0,,0.0,20.45
2014-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18480.0,184.8,0.38,0.0,,0.0,,0.0,20.45
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,182.16,0.37,0.0,,0.0,,0.0,
2014-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19491.12,0.22,0.0,,0.0,,0.0,1.07
2014-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19308.96,0.02,0.0,,0.0,,0.0,1.06
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19308.96,0.02,0.0,,0.0,,0.0,
2014-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19308.96,0.02,0.0,,0.0,,0.0,
2014-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19308.96,0.02,0.0,,0.0,,0.0,1.06
2014-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19491.12,0.02,0.0,,0.0,,0.0,1.07
2014-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19308.96,0.02,0.0,,0.0,,0.0,1.06
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19308.96,0.02,0.0,,0.0,,0.0,
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,18216.0,19308.96,0.02,0.0,,0.0,,0.0,1.06
2015-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,10395.0,11018.7,0.01,0.0,,0.0,,0.0,1.06
2015-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,10395.0,11018.7,0.01,0.0,,0.0,,0.0,1.06
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,10395.0,11018.7,0.01,0.0,,0.0,,0.0,1.06
2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2015-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33
2015-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31
2015-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52
2015-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98
2015-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54
2015-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08
2015-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.91
2015-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.78
2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2015-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.94
2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.49
2015-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2015-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5
2015-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.29
2015-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2015-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2015-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4
2015-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2015-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.74
2015-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2015-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94
2015-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55
2015-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.63
2015-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.73
2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2
2015-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.99
2015-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23
2015-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74
2015-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.61
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.49
2015-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31
2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13
2015-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87
2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2015-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2015-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.06
2015-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05
2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65
2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2
2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2015-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7
2015-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24
2015-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
2015-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2015-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16
2015-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66
2015-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82
2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66
2015-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68
2015-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23
2015-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5
2015-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46
2015-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17
2015-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38
2015-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15
2015-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14
2015-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2015-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
2015-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2015-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19
2015-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97
2015-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14
2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06
2015-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4
2015-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15
2015-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2015-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61
2015-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2
2015-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2015-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67
2015-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15
2015-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2015-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2015-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2015-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2015-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01
2015-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2015-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61
2015-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95
2015-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2015-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2015-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99
2015-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71
2015-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8
2015-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96
2015-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96
2015-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1
2015-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
2015-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9
