,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_x,DG FP Equity_y,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity,DG FP Equity
2024-06-28,2711870.0,266793770.6,0.48,2.29,0.46,269.48,0.0,151281975.78,1214189.0,1537731.0,119451913.82,,,154027.0,,,155809.0,,78.27,,775600.0,,,,154027.0,15.76,1782.0,775600.0,121.21,78.45,,,0.79,0.79,152408464.0,14993944688.32,,15050.71,0.8,14.64,0.5399,70.99,0.0177
2024-07-01,3208306.0,323718075.4,0.57,2.69,0.55,317.43,0.0,180202254.1,1462407.0,1785949.0,147556866.3,,,,24.05,,,,0.18,248218.0,1782.0,,,24.05,,,250000.0,,144.6,,,,0.95,0.95,152947984.0,15432451585.6,,15109.49,0.95,25.29,0.4397,59.95,0.0208
2024-07-02,2707506.0,274405733.1,0.48,2.21,0.46,274.15,0.0,155587351.15,1212407.0,1535149.0,122877449.45,,,,,,,,24.54,,250000.0,,,,,,,250800.0,123.11,24.36,,,0.78,0.78,153308544.0,15537820934.4,,15477.59,0.79,14.83,0.5424,71.19,0.0175
2024-07-03,3278346.0,337013968.8,0.58,2.63,0.56,333.31,0.0,235227576.8,1030190.0,2288206.0,105903532.0,,,,76.8,,,,94.41,753657.0,935874.0,,,76.8,,,753657.0,600.0,104.89,0.06,,,0.67,0.67,153460512.0,15775740633.6,,15588.81,0.67,12.37,0.6038,76.1,0.0212
2024-07-04,3277796.0,338596326.8,0.58,2.56,0.56,335.09,0.0,236314864.8,1030190.0,2287656.0,106418627.0,,,,,,,,,,,,,,,,,550.0,106.6,0.06,,,0.67,0.67,153156992.0,15821117273.6,,15743.66,0.67,12.36,0.6029,76.03,0.0213
2024-07-05,2328827.0,244992600.4,0.41,1.8,0.4,241.84,0.0,139146146.4,1017145.0,1322682.0,107003654.0,,,,,,,,2.99,,29050.0,,,,,,16005.0,964974.0,105.58,96.05,,,0.66,0.66,152345904.0,16026789100.8,,15795.08,0.66,17.44,0.5062,67.64,0.0152
2024-07-08,2020773.0,213494667.45,0.36,1.53,0.34,212.76,0.0,123468400.75,863118.0,1168655.0,91188416.7,,,,,,,,16.65,,154027.0,,,,,,,154027.0,90.8,15.91,,,0.57,0.57,151818704.0,16039646077.6,,15983.43,0.56,19.91,0.6545,78.41,0.0132
2024-07-09,2020673.0,208331386.3,0.36,1.5,0.34,212.62,0.0,120478020.5,863118.0,1168555.0,88987465.8,,,,,,,,,,,,,,,,,100.0,91.35,0.01,,,0.56,0.56,152255904.0,15697583702.4,,15986.85,0.57,19.45,0.66,78.87,0.0132
2024-07-10,2019823.0,209859609.7,0.36,1.48,0.34,208.45,0.0,121324549.5,863118.0,1167705.0,89677960.2,,,,,,,,,,,,,,,,,850.0,88.87,0.09,,,0.56,0.56,152605024.0,15855661993.6,,15756.96,0.56,19.99,0.6544,78.38,0.0132
2024-07-11,2105065.0,219663532.75,0.37,1.54,0.36,217.91,0.0,140726931.75,894176.0,1348605.0,93307265.6,,,,,,180900.0,,15.1,,149842.0,,,,,18.69,180900.0,,92.64,,,,0.58,0.58,152583488.0,15922086972.8,,15851.97,0.58,19.2,0.5091,68.07,0.0137
2024-07-12,1775004.0,187706673.0,0.32,1.29,0.3,185.62,0.0,113371191.0,756136.0,1072068.0,79961382.0,,,660.0,,,,,14.39,,138700.0,,,,660.0,,,276537.0,78.8,27.75,,,0.49,0.49,152783008.0,16156803096.0,,15984.22,0.49,22.86,0.5846,72.92,0.0116
2024-07-15,1868939.0,196986170.6,0.33,1.38,0.32,196.58,0.0,186032897.2,845421.0,1765018.0,89107373.4,,,400.0,73.3,,,,64.1,693100.0,615820.0,,,73.3,400.0,,704705.0,150.0,89.49,0.02,,,0.55,0.55,152701552.0,16094743580.8,,16142.72,0.55,36.89,0.3411,39.83,0.0122
2024-07-16,1890460.0,199065438.0,0.34,1.4,0.32,198.51,0.0,187962395.4,846942.0,1785018.0,89182992.6,,,1521.0,1.86,,,,,20000.0,,,,1.86,1521.0,,,,89.31,,,,0.55,0.55,153039808.0,16115091782.4,,16134.51,0.55,36.55,0.3423,40.41,0.0123
2024-07-17,895935.0,94476345.75,0.16,0.67,0.15,94.41,0.0,85045214.1,468237.0,806498.0,49375591.65,,,,,,,,40.11,,378705.0,,,,,,,978520.0,49.18,102.45,,,0.3,0.3,153442560.0,16180517952.0,,16132.28,0.3,44.43,0.4046,44.91,0.0058
2024-07-18,1336666.0,141953929.2,0.24,1.01,0.23,141.27,0.0,132455719.8,861337.0,1247229.0,91473989.4,,,417.0,46.53,,,,5.81,440731.0,57700.0,,,46.53,417.0,,450383.0,,91.36,,,,0.56,0.56,153172064.0,16266873196.8,,16196.17,0.56,30.2,0.4864,62.67,0.0087
2024-07-19,1297183.0,136917665.65,0.23,0.98,0.22,137.52,0.0,127427559.6,889011.0,1207272.0,93835111.05,,,4600.0,,,474.0,,,,,,,,4600.0,0.05,23074.0,40431.0,94.21,4.01,,,0.58,0.58,153288656.0,16179617640.8,,16277.78,0.58,30.84,0.4786,61.71,0.0084
2024-07-22,1049583.0,112357860.15,0.19,0.8,0.18,111.4,0.0,102732887.6,641511.0,959672.0,68673752.55,,,,,,,,26.33,,247500.0,,,,,,,247600.0,68.36,26.36,,,0.42,0.42,153780864.0,16462241491.2,,16285.98,0.42,38.62,0.4261,52.25,0.0068
2024-07-23,897935.0,95540284.0,0.16,0.71,0.15,95.88,0.0,86534907.2,495137.0,813298.0,52682576.8,,,,,,,,15.52,,146374.0,,,,,,,146374.0,52.73,14.85,,,0.32,0.32,153976016.0,16383048102.4,,16474.56,0.32,44.62,0.4046,44.72,0.0058
2024-07-24,917455.0,96791502.5,0.16,0.78,0.16,97.28,0.0,86832619.0,504897.0,823058.0,53266633.5,,,,,,9760.0,,,,,,,,,1.05,9760.0,,53.42,,,,0.33,0.33,154152416.0,16263079888.0,,16369.01,0.33,43.6,0.3877,43.8,0.0059
2024-07-25,1397035.0,145920305.75,0.25,1.22,0.24,146.98,0.0,137079971.1,994237.0,1312398.0,103848054.65,,,,37.94,,136100.0,,1.04,363000.0,9760.0,,,37.94,,14.36,499100.0,9760.0,104.53,1.05,,,0.64,0.64,153451584.0,16028017948.8,,16150.91,0.64,28.55,0.5012,64.61,0.009
2024-07-26,1469771.0,158808756.55,0.26,1.3,0.25,155.13,0.0,126153561.4,849387.0,1167548.0,91776265.35,,,,,,221250.0,,38.15,,366100.0,,,,,23.29,221250.0,366100.0,88.8,39.04,,,0.55,0.55,153588352.0,16595221433.6,,16178.67,0.55,29.69,0.2974,35.91,0.0095
2024-07-29,1615826.0,170550434.3,0.29,1.48,0.27,173.84,0.0,120859816.4,835442.0,1145048.0,88180903.1,,,,18.01,,2300.0,,19.3,160000.0,184800.0,,,18.01,,0.26,170855.0,184800.0,90.48,18.05,,,0.54,0.54,153446144.0,16196240499.2,,16499.1,0.55,24.52,0.3373,47.76,0.0105
2024-07-30,1858818.0,198242939.7,0.33,1.72,0.32,197.61,0.0,149670477.0,1171388.0,1403380.0,124928530.2,,,,25.35,,8555.0,,38.09,249877.0,348809.0,,,25.35,,0.9,684755.0,100.0,123.85,0.01,,,0.76,0.76,152828320.0,16299140328.0,,16172.43,0.76,21.77,0.3189,47.47,0.0121
2024-07-31,2206489.0,233005238.4,0.39,2.09,0.37,236.05,0.0,195746496.0,1572558.0,1853660.0,166062124.8,,,318959.0,54.3,,45328.0,,9.34,496169.0,91217.0,,,54.3,318959.0,4.84,173428.0,91217.0,168.19,9.86,,,1.02,1.02,152391472.0,16092539443.2,,16200.86,1.03,31.85,0.2769,37.19,0.0143
2024-08-01,2258090.0,232809079.0,0.4,2.13,0.38,237.84,0.0,193027222.3,1506658.0,1872233.0,155336439.8,,,19841.0,1.25,,85239.0,,13.1,19403.0,123028.0,,,1.25,19841.0,9.0,37287.0,86069.0,159.87,9.64,,,0.98,0.98,152449312.0,15717524067.2,,16017.33,0.99,35.1,0.2988,37.62,0.0147
2024-08-02,1557586.0,159263168.5,0.28,1.48,0.26,160.12,0.0,144463912.5,873636.0,1412850.0,89329281.0,,,,16.5,,,,67.59,160014.0,633022.0,,,16.5,,,,619397.0,89.15,67.62,,,0.57,0.57,152059328.0,15548066288.0,,15582.51,0.57,25.79,0.3387,50.51,0.0102
2024-08-05,1797437.0,181541137.0,0.32,1.81,0.3,182.92,0.0,160402140.0,1040371.0,1588140.0,105077471.0,,,,7.21,,104171.0,,0.87,71119.0,8555.0,,,7.21,,10.57,175290.0,,105.96,,,,0.68,0.68,152705040.0,15423209040.0,,15551.99,0.68,22.17,0.2706,43.6,0.0117
2024-08-06,3916848.0,394034908.8,0.7,3.92,0.66,395.59,0.0,316625723.8,2367564.0,3147373.0,238176938.4,,,247869.0,157.48,,,,,1567788.0,,,,157.48,247869.0,,1079324.0,8555.0,239.43,0.87,,,1.54,1.54,151613808.0,15252349084.8,,15320.8,1.54,22.26,0.2933,45.55,0.0254
2024-08-07,2975194.0,308527617.8,0.53,2.96,0.5,300.75,0.0,268076114.4,1838882.0,2585112.0,190692063.4,,,,2.21,,,,60.71,22000.0,603666.0,,,2.21,,,74984.0,584261.0,185.51,59.79,,,1.19,1.19,152257088.0,15789060025.6,,15441.81,1.19,13.84,0.3851,58.88,0.0193
2024-08-08,2522446.0,259433571.1,0.45,2.49,0.43,262.1,0.0,217907986.45,1297233.0,2118697.0,133420414.05,,,88651.0,9.9,,74984.0,,63.39,88901.0,631600.0,,,9.9,88651.0,8.16,1300.0,630300.0,134.92,62.23,,,0.84,0.84,152469344.0,15681472030.4,,15778.95,0.85,20.99,0.2764,44.69,0.0164
2024-08-09,2878434.0,297773997.3,0.51,2.91,0.49,296.67,0.0,238565631.2,1556584.0,2306096.0,161028614.8,,,89500.0,25.73,,,,,262351.0,,,,25.73,89500.0,,169851.0,74952.0,160.2,8.16,,,1.01,1.01,152319936.0,15757497379.2,,15672.19,1.01,28.44,0.2968,43.66,0.0187
2024-08-12,2719170.0,279122800.5,0.48,2.8,0.46,281.53,0.0,220049573.2,1559218.0,2143688.0,160053727.7,,,14403.0,5.8,,,,2.55,53000.0,25769.0,,,5.8,14403.0,,14000.0,215408.0,161.53,22.0,,,1.01,1.01,152415296.0,15645430134.4,,15736.78,1.02,21.93,0.2984,47.08,0.0177
2024-08-13,2524008.0,260603826.0,0.45,2.65,0.43,259.68,0.0,222245108.75,1294807.0,2152495.0,133688822.75,,,,1.47,,,,27.64,14403.0,264411.0,,,1.47,,,,5596.0,132.73,0.77,,,0.84,0.84,152738992.0,15770300924.0,,15666.33,0.84,16.23,0.314,50.71,0.0164
2024-08-14,2130164.0,220471974.0,0.38,2.28,0.36,219.95,0.0,188444313.0,1162740.0,1820718.0,120343590.0,,,,,,,,13.81,,132067.0,,,,,,,331777.0,119.56,33.8,,,0.75,0.75,153204432.0,15856658712.0,,15799.24,0.75,19.25,0.3773,57.02,0.0138
2024-08-15,1970037.0,205967368.35,0.35,2.19,0.33,204.47,0.0,190000596.9,974613.0,1817318.0,101895789.15,,,28000.0,2.91,,,,22.09,28000.0,216127.0,,,2.91,28000.0,,,31400.0,101.51,2.95,,,0.63,0.63,153435600.0,16041691980.0,,15950.91,0.63,22.47,0.4195,59.96,0.0128
2024-08-16,3200138.0,337614559.0,0.57,3.62,0.54,335.89,0.0,321502704.5,994424.0,3047419.0,104911732.0,,,2678.0,41.35,,850000.0,,10.07,388101.0,96500.0,,,41.35,2678.0,89.68,113633.0,8000.0,103.83,0.32,,,0.64,0.64,153391552.0,16182808736.0,,16041.32,0.64,27.05,0.3321,48.65,0.0207
2024-08-19,2912315.0,308705390.0,0.52,3.3,0.49,308.25,0.0,286953978.0,452207.0,2707113.0,47933942.0,,,,58.64,,95336.0,,66.32,550000.0,637553.0,,,58.64,,10.06,95336.0,985642.0,47.77,102.5,,,0.29,0.29,153895392.0,16312911552.0,,16207.18,0.29,19.55,0.2981,48.13,0.0189
2024-08-20,6490670.0,683792084.5,1.15,7.59,1.1,685.44,1.0,343173727.05,4070812.0,3257463.0,428860044.2,,,156539.0,,,750100.0,,16.69,,159500.0,,,,156539.0,79.51,3621566.0,199750.0,429.58,20.86,,,2.63,2.63,150423744.0,15847141430.4,,15887.83,2.63,21.51,0.2977,46.2,0.042
2024-08-21,6177496.0,652343577.6,1.1,7.49,1.05,666.48,1.0,636809817.6,3814555.0,6030396.0,402817008.0,,,,331.29,,,,26.95,3000000.0,256257.0,,,331.29,,,,227067.0,400.93,24.42,,,2.47,2.47,150771856.0,15921507993.6,,15869.61,2.46,22.16,0.3264,49.71,0.04
2024-08-22,5585392.0,591493012.8,0.99,6.89,0.95,606.01,0.0,578807251.8,3250649.0,5465602.0,344243729.1,,,,,,,,59.04,,565758.0,,,,,,1852.0,564794.0,344.62,58.33,,,2.1,2.1,151393760.0,16032599184.0,,16005.7,2.11,24.47,0.3427,51.35,0.0361
2024-08-23,5091762.0,544054769.7,0.9,6.39,0.86,551.09,0.0,535100098.6,2901942.0,5007956.0,310072502.7,,,1379.0,,,,,37.2,,350086.0,,,,1379.0,,,457646.0,304.78,48.27,,,1.88,1.88,151420832.0,16179315899.2,,16026.32,1.87,26.83,0.3943,55.96,0.033
2024-08-26,5115089.0,546035750.75,0.91,6.52,0.87,559.46,0.0,534042174.75,2925269.0,5002737.0,312272465.75,,,,,,3581.0,,0.92,,8800.0,,,,,0.38,32127.0,8800.0,313.12,0.93,,,1.89,1.89,151540640.0,16176963320.0,,16191.4,1.9,26.88,0.3959,56.1,0.0331
2024-08-27,5183511.0,552821448.15,0.92,6.69,0.88,567.42,0.0,540569602.8,2965215.0,5068632.0,316240179.75,,,,8.44,,,,0.38,69546.0,3581.0,,,8.44,,,43527.0,3651.0,315.94,0.39,,,1.92,1.92,151564752.0,16164380800.8,,16169.23,1.92,26.44,0.3938,56.08,0.0335
2024-08-28,5561394.0,597015645.9,0.99,7.19,0.94,610.92,0.0,584794277.8,3352915.0,5447548.0,359935425.25,,,267690.0,42.57,,28794.0,,4.03,399400.0,40494.0,,,42.57,267690.0,3.07,160504.0,49278.0,359.59,3.46,,,2.17,2.17,151244912.0,16236141303.2,,16181.29,2.17,24.74,0.3468,51.45,0.036
2024-08-29,5635781.0,606410035.6,1.0,7.27,0.96,621.04,0.0,594317840.0,3371352.0,5523400.0,362757475.2,,,16570.0,9.93,,,,2.84,92304.0,27763.0,,,9.93,16570.0,,29630.0,16452.0,363.06,0.63,,,2.18,2.18,151157120.0,16264506112.0,,16241.49,2.19,24.37,0.3393,50.53,0.0365
2024-08-30,5570522.0,602451954.3,0.99,7.29,0.94,615.9,0.0,590235330.3,3305514.0,5457562.0,357491339.1,,,579.0,0.06,,,,7.1,579.0,66417.0,,,0.06,579.0,,,66417.0,356.42,6.63,,,2.14,2.14,151189392.0,16351132744.8,,16297.91,2.14,24.73,0.3424,50.88,0.0361
2024-09-02,5580426.0,604360135.8,0.99,7.29,0.95,617.62,0.0,592020758.7,3312251.0,5466489.0,358716783.3,,,4368.0,0.97,,,,0.31,9037.0,3391.0,,,0.97,4368.0,,5760.0,110.0,357.55,0.01,,,2.15,2.15,151087952.0,16362825201.6,,16339.59,2.14,24.67,0.3407,50.73,0.0361
2024-09-03,5526793.0,596617304.35,0.98,7.39,0.94,612.43,0.0,584487610.55,3277000.0,5414429.0,353752150.0,,,,15.24,,,,20.68,140600.0,192610.0,,,15.24,,,157359.0,192660.0,355.7,19.81,,,2.12,2.12,151260736.0,16328596451.2,,16384.99,2.12,24.81,0.3223,48.04,0.0358
2024-09-04,5715948.0,615036004.8,1.01,7.78,0.97,629.04,0.0,602946929.6,3249408.0,5603596.0,349636300.8,,,,19.49,,,,3.45,206479.0,27592.0,,,19.49,,,,17312.0,349.49,2.17,,,2.11,2.11,150513648.0,16195268524.8,,16218.75,2.11,24.08,0.3341,49.88,0.0372
2024-09-05,5736113.0,630112013.05,1.02,7.8,0.97,633.73,1.0,616705589.5,3259882.0,5614070.0,358098037.7,,,,,,10474.0,,,,,,,,,1.12,10474.0,,349.91,,,,2.12,2.12,150423184.0,16523986762.4,,16231.47,2.11,24.36,0.33,49.37,0.0373
2024-09-06,8532579.0,930904368.9,1.51,11.72,1.45,945.51,1.0,917589477.6,3056348.0,8410536.0,333447566.8,,,2562.0,336.48,,,,26.7,3068400.0,274496.0,,,336.48,2562.0,,68400.0,271934.0,335.7,25.73,,,1.99,1.99,150643232.0,16435176611.2,,16520.56,1.99,30.3,0.2547,34.99,0.0555
2024-09-09,8503991.0,933738211.8,1.51,11.8,1.44,944.29,1.0,921156010.2,7631488.0,8389399.0,837937382.4,,,1231701.0,45.27,,,,54.17,416726.0,493228.0,,,45.27,1231701.0,,3836667.0,437863.0,834.73,47.2,,,4.96,4.96,146207280.0,16053559344.0,,16013.54,4.95,30.45,0.2562,35.09,0.0553
2024-09-10,12718775.0,1397157433.75,2.26,17.74,2.16,1417.96,1.0,1384815566.55,7161681.0,12606423.0,786710657.85,,,7667.0,477.22,,,,79.73,4265964.0,728269.0,,,477.22,7667.0,,250795.0,48940.0,787.08,4.74,,,4.66,4.66,146587536.0,16102640829.6,,16109.49,4.66,23.42,0.3637,53.98,0.0827
2024-09-11,12777017.0,1404194168.3,2.27,17.71,2.17,1421.03,1.0,1367061925.6,7154755.0,12439144.0,786307574.5,,,53652.0,,,228159.0,,30.8,,279819.0,,,,53652.0,25.13,219241.0,395438.0,786.25,45.73,,,4.65,4.65,146771776.0,16130218182.4,,16127.07,4.65,23.29,0.3415,51.88,0.083
2024-09-12,11498595.0,1242998119.5,2.04,16.16,1.95,1272.27,1.0,1231478551.1,6496441.0,11392031.0,702265272.1,,,,,,5473.0,,73.61,,663787.0,,,,,0.6,5473.0,1052586.0,711.93,121.5,,,4.22,4.22,147545856.0,15949707033.6,,16133.56,4.23,26.1,0.3714,53.52,0.0746
2024-09-13,10836310.0,1186575945.0,1.92,15.11,1.84,1184.72,1.0,1174907187.0,5841997.0,10729746.0,639698671.5,,,,2.15,,,,73.82,19635.0,674088.0,,,2.15,,,19644.0,681920.0,631.37,86.02,,,3.79,3.79,148427456.0,16252806432.0,,16058.79,3.78,27.51,0.3508,50.52,0.0702
2024-09-16,10932151.0,1198163749.6,1.94,15.24,1.85,1206.65,1.0,1186484335.2,5937666.0,10825587.0,650768193.6,,,107191.0,11.76,,,,0.98,107360.0,11522.0,,,11.76,107191.0,,,11519.0,649.34,0.0,,,3.85,3.85,148294896.0,16253120601.6,,16216.38,3.85,27.35,0.3444,50.04,0.0709
2024-09-17,11126916.0,1230636909.6,1.98,15.9,1.89,1232.07,1.0,1204095564.0,6196513.0,10886940.0,685334337.8,,,57457.0,8.79,,,,34.66,90508.0,317304.0,,,8.79,57457.0,,518694.0,29155.0,679.32,3.18,,,4.01,4.01,148291456.0,16401035033.6,,16284.46,4.0,26.9,0.3373,49.52,0.072
2024-09-18,11352770.0,1252778169.5,2.02,16.41,1.93,1267.42,1.0,1197988953.1,6147627.0,10856266.0,678390639.45,,,68461.0,20.56,,188497.0,,34.36,141151.0,314563.0,,,20.56,68461.0,20.86,197216.0,360322.0,680.08,39.34,,,3.96,3.96,149084048.0,16451424696.8,,16481.2,3.96,26.7,0.3329,49.33,0.0731
2024-09-19,11586535.0,1281470771.0,2.06,17.01,1.97,1288.79,1.0,1197210492.8,6402399.0,10824688.0,708105329.4,,,262327.0,21.92,,,,1.26,228993.0,10571.0,,,21.92,262327.0,,3016.0,260571.0,706.35,29.9,,,4.12,4.12,148847440.0,16462526864.0,,16404.03,4.13,26.12,0.3213,48.62,0.0746
2024-09-20,11495614.0,1262793197.9,2.04,16.65,1.95,1280.56,1.0,1185870076.3,6295377.0,10795358.0,691547163.45,,,,2.04,,,,15.3,13347.0,140233.0,,,2.04,,,33211.0,42677.0,696.0,2.6,,,4.06,4.06,148722432.0,16337159155.2,,16397.32,4.07,26.42,0.3249,48.87,0.0742
2024-09-23,11455422.0,1252077624.6,2.03,15.5,1.94,1274.21,1.0,1173337686.0,6270535.0,10735020.0,685369475.5,,,129756.0,5.25,,,,22.51,48800.0,201845.0,,,5.25,129756.0,,47247.0,109138.0,690.09,13.25,,,4.03,4.03,149440272.0,16333821729.6,,16441.81,4.03,26.87,0.3324,49.55,0.0736
2024-09-24,10443132.0,1148222363.4,1.85,14.01,1.77,1147.48,1.0,1101119233.65,5361524.0,10014727.0,589499563.8,,,,7.92,,,,101.05,118304.0,909011.0,,,7.92,,,,838597.0,585.39,102.39,,,3.47,3.47,149207056.0,16405315807.2,,16301.32,3.47,30.08,0.3501,49.43,0.0676
2024-09-25,12472336.0,1358237390.4,2.21,16.72,2.12,1377.84,1.0,1193232872.7,6377764.0,10957143.0,694538499.6,,,15932.0,129.05,,,,25.46,1173868.0,237499.0,,,129.05,15932.0,,1237807.0,231452.0,701.47,17.46,,,4.13,4.13,148017952.0,16119154972.8,,16258.31,4.14,24.77,0.2641,40.43,0.0808
2024-09-26,14284885.0,1567766128.75,2.54,18.83,2.42,1564.88,1.0,1371559359.0,6680353.0,12497124.0,733168741.75,,,47901.0,173.29,,,,15.08,1675220.0,135239.0,,,173.29,47901.0,,389927.0,135239.0,727.75,15.15,,,4.4,4.4,145285056.0,15945034896.0,,15839.03,4.39,32.48,0.2673,35.32,0.094
2024-09-27,14552812.0,1609541007.2,2.58,18.82,2.47,1601.55,1.0,1414483750.4,9186742.0,12789184.0,1016053665.2,,,966209.0,35.72,,312.0,,4.39,337607.0,41859.0,,,35.72,966209.0,0.03,1582039.0,45859.0,1008.03,4.77,,,6.05,6.05,142697328.0,15782324476.8,,15673.44,6.04,31.72,0.2656,34.86,0.0958
2024-09-30,16537056.0,1735564027.2,2.94,21.62,2.81,1830.0,1.0,1581260555.05,8795050.0,15066799.0,923040497.5,,,15992.0,288.27,,,,44.71,2548582.0,410871.0,,,288.27,15992.0,,3187.0,270967.0,973.31,21.82,,,5.8,5.8,142848192.0,14991917750.4,,15674.5,5.85,28.1,0.3246,46.4,0.1091
2024-10-01,18991264.0,1981738398.4,3.37,23.45,3.22,2013.59,1.0,1568343038.35,11286416.0,15029641.0,1177737509.6,,,1012496.0,0.0,,,,8.8,19179.0,68281.0,,,0.0,1012496.0,,1547151.0,56337.0,1187.61,6.24,,,7.44,7.44,140324928.0,14642906236.8,,14809.63,7.42,27.46,0.2985,40.11,0.1253
2024-10-02,21299298.0,2235361325.1,3.78,25.61,3.61,2236.13,1.0,1827025853.2,11224016.0,17408536.0,1177960479.2,,,103580.0,247.03,,,,24.27,2426397.0,212224.0,,,247.03,103580.0,,46244.0,47503.0,1172.34,13.96,,,7.41,7.41,140283584.0,14722762140.8,,14671.88,7.4,35.34,0.3014,35.64,0.1406
2024-10-03,15480474.0,1579782371.7,2.75,17.9,2.62,1619.38,1.0,1568849142.9,5937327.0,15373338.0,605904220.35,,,,,,,,552.01,,5286689.0,,,,,,,2035197.0,623.03,216.57,,,3.92,3.92,145438704.0,14842019743.2,,15186.29,3.94,27.19,0.2828,38.1,0.1023
2024-10-04,13443781.0,1410252626.9,2.38,15.19,2.28,1393.06,1.0,1289778858.2,4692383.0,12295318.0,492230976.7,,,15132.0,,,881714.0,,255.27,,2397590.0,,,,15132.0,92.84,1137514.0,3959734.0,479.8,430.27,,,3.09,3.09,147141360.0,15435128664.0,,15115.3,3.08,25.13,0.2049,27.92,0.0885
2024-10-07,6236272.0,656679441.6,1.11,6.65,1.06,654.32,1.0,519039495.0,3305560.0,4929150.0,348075468.0,,,28753.0,10.72,,,,168.01,100649.0,1645631.0,,,10.72,28753.0,,230055.0,7466817.0,346.77,769.02,,,2.18,2.18,148460448.0,15632885174.4,,15590.13,2.18,28.4,0.2463,29.07,0.0411
2024-10-08,4988851.0,526822665.6,0.88,5.21,0.85,525.08,0.0,431511590.4,2596846.0,4086284.0,274226937.6,,,20808.0,,,,,77.63,,741715.0,,,,20808.0,,12193.0,842866.0,273.34,87.2,,,1.71,1.71,149216544.0,15757267046.4,,15714.67,1.71,31.75,0.248,33.41,0.0329
2024-10-09,4417421.0,475977112.75,0.78,4.53,0.75,467.51,0.0,344731471.0,3287799.0,3199364.0,354260342.25,,,1500.0,0.03,,,,48.23,300.0,460847.0,,,0.03,1500.0,,1150300.0,887220.0,347.56,92.83,,,2.18,2.18,147815376.0,15927106764.0,,15704.56,2.17,35.84,0.2978,35.91,0.0292
2024-10-10,4267529.0,458972743.95,0.76,4.34,0.72,464.87,0.0,276283904.4,3187283.0,2568888.0,342792286.65,,,16700.0,,,,,61.77,,596300.0,,,,16700.0,,479084.0,630476.0,343.45,56.75,,,2.11,2.11,147839312.0,15900118005.6,,15924.8,2.11,24.26,0.2619,35.76,0.0283
2024-10-11,3071026.0,330595948.9,0.54,3.09,0.52,334.95,0.0,58397864.35,2594099.0,542479.0,279254757.35,,,16210.0,,,,,188.14,,1745505.0,,,,16210.0,,1136111.0,2026409.0,278.51,218.33,,,1.72,1.72,148002176.0,15932434246.4,,15907.79,1.72,30.17,0.5107,64.72,0.0204
2024-10-14,3052381.0,324315365.87,0.54,3.11,0.52,345.5,0.0,165114991.26,2565761.0,1554024.0,272612009.26,,,25500.0,125.09,,,,6.16,1053325.0,57163.0,,,125.09,25500.0,,3325.0,41780.0,276.66,4.49,,,1.7,1.7,148178144.0,15743922198.87,,15966.31,1.7,29.36,0.5255,66.24,0.0202
2024-10-15,2530914.0,269036158.2,0.45,2.55,0.43,288.31,0.0,165192751.2,2526589.0,1554024.0,268576410.7,,,3722.0,,,,,4.62,,42894.0,,,,3722.0,,,,271.29,,,,1.68,1.68,148033680.0,15735980184.0,,15861.88,1.68,35.17,0.5085,62.02,0.0168
2024-10-16,3361014.0,360468751.5,0.6,3.3,0.57,375.2,0.0,209569074.0,2956689.0,1954024.0,317104895.25,,,96944.0,,,400000.0,,,,,,,,96944.0,42.52,333156.0,,315.31,,,,1.96,1.96,147577712.0,15827709612.0,,15732.29,1.96,27.66,0.3529,47.4,0.0223
2024-10-17,3788995.0,406369713.75,0.67,3.68,0.64,413.24,0.0,114470284.5,3233586.0,1067322.0,346802098.5,,,,3.59,,129835.0,,0.53,33463.0,5007.0,,,3.59,,14.63,281904.0,1050000.0,347.69,123.24,,,2.15,2.15,147172016.0,15784198716.0,,15803.63,2.15,26.06,0.3185,45.04,0.0252
2024-10-18,2142722.0,229914070.6,0.38,2.06,0.36,246.39,0.0,200487904.0,2129608.0,1868480.0,228506938.4,,,,123.33,,152000.0,,135.11,1050000.0,1255978.0,,,123.33,,16.3,152000.0,400842.0,227.87,43.05,,,1.41,1.41,149163008.0,16005190758.4,,15974.33,1.41,6.96,0.5906,76.02,0.0142
2024-10-21,2273161.0,239591169.4,0.4,2.18,0.39,259.23,0.0,210867561.4,1974547.0,2000641.0,208117253.8,,,2000.0,,,285500.0,,16.54,,157061.0,,,,2000.0,30.09,,153339.0,212.36,16.92,,,1.31,1.31,149277488.0,15733847235.2,,15975.48,1.31,12.19,0.4638,66.26,0.015
