,S30 FP Equity_DX_SI_QTY,S30 FP Equity_DX_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,S30 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,S30 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,S30 FP Equity_DX_SI_MV,S30 FP Equity_DX_DSS,S30 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY,S30 FP Equity_DX_BROKER_SI_QTY,S30 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,S30 FP Equity_DX_BROKER_SI_MV_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_x,S30 FP Equity_DX_BROKER_SI_MV_INC_x,S30 FP Equity_DX_SUPPLY_SI_MV_NEW,S30 FP Equity_DX_BROKER_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_NEW,S30 FP Equity_DX_SUPPLY_SI_MV_DEC,S30 FP Equity_DX_BROKER_SI_QTY_INC,S30 FP Equity_DX_SUPPLY_SI_QTY_DEC,S30 FP Equity_DX_BROKER_SI_MV_NEW_y,S30 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,S30 FP Equity_DX_BROKER_SI_MV_INC_y,S30 FP Equity_DX_SUPPLY_SI_QTY_INC_y,S30 FP Equity_DX_BROKER_SI_MV_ADD,S30 FP Equity_DX_SUPPLY_SI_QTY_ADD,S30 FP Equity_DX_BROKER_SI_QTY_DEC,S30 FP Equity_DX_SUPPLY_SI_MV,S30 FP Equity_DX_BROKER_SI_MV_DEC,S30 FP Equity_DX_SUPPLY_SI_MV_RMV,S30 FP Equity_DX_BROKER_SI_MV_RMV,S30 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,S30 FP Equity_DX_UTILIZATION_QUANTITY,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,S30 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,S30 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,S30 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,S30 FP Equity_DX_ACTIVE_UTILIZATION_MV,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,S30 FP Equity_DX_BROKER_SI_CON_RATIO,S30 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,S30 FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-02-23,5000.0,95600.0,0.1,0.42,0.05,0.1,0.0,95600.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-02-24,5000.0,95000.0,0.1,0.42,0.05,0.1,0.0,95000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-02-25,5000.0,95500.0,0.1,0.43,0.05,0.1,0.0,95500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-02-26,5000.0,95000.0,0.1,0.49,0.05,0.1,0.0,95000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-02-29,5000.0,95250.0,0.1,0.46,0.05,0.1,0.0,95250.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-01,5000.0,93550.0,0.1,0.47,0.05,0.09,0.0,93550.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-02,5000.0,94500.0,0.1,0.46,0.05,0.09,0.0,94500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-03,5000.0,95900.0,0.1,0.47,0.05,0.1,0.0,95900.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-04,5000.0,94150.0,0.1,0.46,0.05,0.09,0.0,94150.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-07,5000.0,93150.0,0.1,0.5,0.05,0.09,0.0,93150.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-08,5000.0,91650.0,0.1,0.48,0.05,0.09,0.0,91650.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-09,5000.0,92600.0,0.1,0.49,0.05,0.09,0.0,92600.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-10,5000.0,92400.0,0.1,0.52,0.05,0.09,0.0,92400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-11,5000.0,94100.0,0.1,0.53,0.05,0.09,0.0,94100.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-14,5000.0,95750.0,0.1,0.54,0.05,0.1,0.0,95750.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-15,5000.0,99400.0,0.1,0.55,0.05,0.1,0.0,99400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-16,5000.0,98950.0,0.1,0.55,0.05,0.1,0.0,98950.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-17,5000.0,97250.0,0.1,0.52,0.05,0.1,0.0,97250.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-18,5000.0,97000.0,0.1,0.53,0.05,0.1,0.0,97000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-21,5000.0,94500.0,0.1,0.53,0.05,0.09,0.0,94500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-22,5000.0,96000.0,0.1,0.55,0.05,0.1,0.0,96000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-23,5000.0,94800.0,0.1,0.57,0.05,0.09,0.0,94800.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-24,5000.0,95500.0,0.1,0.61,0.05,0.1,0.0,95500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-25,5000.0,95500.0,0.1,0.62,0.05,0.1,0.0,95500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-28,5000.0,95500.0,0.1,0.62,0.05,0.1,0.0,95500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-29,5000.0,95750.0,0.1,0.62,0.05,0.1,0.0,95750.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-30,5000.0,94050.0,0.1,0.74,0.05,0.09,0.0,94050.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-03-31,5000.0,94900.0,0.1,0.77,0.05,0.09,0.0,94900.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-01,5000.0,93700.0,0.1,0.57,0.05,0.09,0.0,93700.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-04,5000.0,93250.0,0.1,0.58,0.05,0.09,0.0,93250.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-05,5000.0,92400.0,0.1,0.58,0.05,0.09,0.0,92400.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-06,5000.0,92500.0,0.1,0.58,0.05,0.09,0.0,92500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-07,5000.0,92500.0,0.1,0.57,0.05,0.09,0.0,92500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-08,5000.0,92250.0,0.1,0.57,0.05,0.09,0.0,92250.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-11,5000.0,92700.0,0.1,0.55,0.05,0.09,0.0,92700.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-12,5000.0,94600.0,0.1,0.56,0.05,0.09,0.0,94600.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-13,5000.0,94200.0,0.1,0.6,0.05,0.09,0.0,94200.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-14,5000.0,95050.0,0.1,0.59,0.05,0.1,0.0,95050.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-15,5000.0,95350.0,0.1,0.61,0.05,0.1,0.0,95350.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-18,5000.0,94650.0,0.1,0.61,0.05,0.09,0.0,94650.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-19,5000.0,95050.0,0.1,0.62,0.05,0.1,0.0,95050.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-20,5000.0,96100.0,0.1,0.63,0.05,0.1,0.0,96100.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-21,5000.0,94650.0,0.1,0.66,0.05,0.09,0.0,94650.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-22,5000.0,94500.0,0.1,0.66,0.05,0.09,0.0,94500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-25,5000.0,95850.0,0.1,0.72,0.05,0.1,0.0,95850.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-26,5000.0,97000.0,0.1,0.7,0.05,0.1,0.0,97000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-27,5000.0,96750.0,0.1,0.69,0.05,0.1,0.0,96750.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5041
2016-04-28,10000.0,193200.0,0.2,1.39,0.1,0.19,0.0,193200.0,0.0,10000.0,0.0,,,,,,5000.0,,,,,,,,,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.96,0.5,50.04,1.0082
2016-04-29,10000.0,190500.0,0.2,1.3,0.1,0.19,0.0,190500.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.65,0.5,50.35,1.0082
2016-05-02,10000.0,191400.0,0.2,1.29,0.1,0.19,0.0,191400.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.77,0.5,50.23,1.0082
2016-05-03,10000.0,188900.0,0.2,1.28,0.1,0.19,0.0,188900.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.67,0.5,50.33,1.0082
2016-05-04,10000.0,186300.0,0.2,1.26,0.1,0.19,0.0,186300.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.65,0.5,50.35,1.0082
2016-05-05,10000.0,188000.0,0.2,1.27,0.1,0.19,0.0,188000.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.77,0.5,50.23,1.0082
2016-05-06,5404.0,100568.44,0.11,0.69,0.05,0.1,0.0,100568.44,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,4596.0,0.0,0.09,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.55,0.8605,92.45,0.5448
2016-05-09,5404.0,102567.92,0.11,0.69,0.05,0.1,0.0,102567.92,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.34,0.864,92.66,0.5448
2016-05-10,5404.0,102189.64,0.11,0.67,0.05,0.1,0.0,102189.64,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.5,0.8612,92.5,0.5448
2016-05-11,5404.0,106837.08,0.11,0.68,0.05,0.11,0.0,106837.08,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.17,0.8668,92.83,0.5448
2016-05-12,5404.0,106729.0,0.11,0.53,0.05,0.11,0.0,106729.0,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.48,0.8615,92.52,0.5448
2016-05-13,5404.0,107971.92,0.11,0.47,0.05,0.11,0.0,107971.92,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.4,0.863,92.6,0.5448
2016-05-16,5404.0,107755.76,0.11,0.43,0.05,0.11,0.0,107755.76,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.49,0.8614,92.51,0.5448
2016-05-17,5404.0,107809.8,0.11,0.43,0.05,0.11,0.0,107809.8,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.47,0.8617,92.53,0.5448
2016-05-18,5404.0,107269.4,0.11,0.43,0.05,0.11,0.0,107269.4,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.51,0.8611,92.49,0.5448
2016-05-19,5404.0,106566.88,0.11,0.44,0.05,0.11,0.0,106566.88,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.52,0.8609,92.48,0.5448
2016-05-20,5404.0,106512.84,0.1,0.42,0.05,0.11,0.0,106512.84,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.48,0.8616,92.52,0.5142
2016-05-23,5404.0,112565.32,0.1,0.43,0.05,0.11,0.0,112565.32,0.0,5404.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,7.1,0.868,92.9,0.4949
2016-05-24,5356.0,112422.44,0.1,0.4,0.05,0.11,0.0,112422.44,0.0,5356.0,0.0,,,,,,,,,,,,,,,,,48.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,6.6,0.8767,93.4,0.4905
2016-05-25,5213.0,110098.56,0.1,0.38,0.05,0.11,0.0,110098.56,0.0,5213.0,0.0,,,,,,,,,,,,,,,,,143.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,4.06,0.9221,95.94,0.4774
2016-05-26,5143.0,108465.87,0.1,0.38,0.05,0.11,0.0,108465.87,0.0,5143.0,0.0,,,,,,,,,,,,,,,,,70.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.78,0.9459,97.22,0.3833
2016-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5143.0,0.0,0.11,,,0.0,0.0,13419.0,281799.0,,0.28,0.0,,0.0,100.0,0.0
2016-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,323644.81,,0.32,0.0,,0.0,,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,323336.43,,0.32,0.0,,0.0,,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,323799.0,,0.32,0.0,,0.0,,0.0
2016-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,329966.6,,0.33,0.0,,0.0,,0.0
2016-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,326420.23,,0.33,0.0,,0.0,,0.0
2016-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,326420.23,,0.33,0.0,,0.0,,0.0
2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,327653.75,,0.33,0.0,,0.0,,0.0
2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,326420.23,,0.33,0.0,,0.0,,0.0
2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,324569.95,,0.32,0.0,,0.0,,0.0
2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,323799.0,,0.32,0.0,,0.0,,0.0
2016-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,311463.8,,0.31,0.0,,0.0,,0.0
2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,302212.4,,0.3,0.0,,0.0,,0.0
2016-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,306529.72,,0.31,0.0,,0.0,,0.0
2016-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,298357.65,,0.3,0.0,,0.0,,0.0
2016-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,301904.02,,0.3,0.0,,0.0,,0.0
2016-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,314701.79,,0.31,0.0,,0.0,,0.0
2016-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,318248.16,,0.32,0.0,,0.0,,0.0
2016-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,318710.73,,0.32,0.0,,0.0,,0.0
2016-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,320561.01,,0.32,0.0,,0.0,,0.0
2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,302829.16,,0.3,0.0,,0.0,,0.0
2016-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,287564.35,,0.29,0.0,,0.0,,0.0
2016-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15419.0,292961.0,,0.29,0.0,,0.0,,0.0
2016-06-29,5000.0,97500.0,0.09,0.5,0.05,0.09,0.0,97500.0,0.0,5000.0,0.0,,,,,,5000.0,,,,,,,,,0.09,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3243
2016-06-30,5000.0,99000.0,0.09,0.5,0.05,0.1,0.0,99000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3243
2016-07-01,4982.0,97597.38,0.09,0.48,0.05,0.1,0.0,97597.38,0.0,4982.0,0.0,,,,,,,,,,,,,,,,,18.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3231
2016-07-04,4982.0,99640.0,0.09,0.48,0.05,0.1,0.0,99640.0,0.0,4982.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3231
2016-07-05,4982.0,95255.84,0.09,0.52,0.05,0.1,0.0,95255.84,0.0,4982.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3231
2016-07-06,4982.0,92167.0,0.09,0.52,0.05,0.1,0.0,92167.0,0.0,4982.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3231
2016-07-07,4982.0,92665.2,0.09,0.51,0.05,0.09,0.0,92665.2,0.0,4982.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3231
2016-07-08,4982.0,96351.88,0.09,0.52,0.05,0.09,0.0,96351.88,0.0,4982.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3231
2016-07-11,9982.0,193251.52,0.19,1.07,0.1,0.19,0.0,193251.52,0.0,9982.0,0.0,,,,,,5000.0,,,,,,,,,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.88,0.5,50.12,0.6474
2016-07-12,9982.0,191654.4,0.19,1.05,0.1,0.19,0.0,191654.4,0.0,9982.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.88,0.5,50.12,0.6474
2016-07-13,7644.0,144700.92,0.14,0.81,0.07,0.15,0.0,144700.92,0.0,7644.0,0.0,,,,,,,,,,,,,,,,,2338.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.98,0.5451,65.02,0.4958
2016-07-14,7642.0,145121.58,0.14,0.78,0.07,0.14,0.0,145121.58,0.0,7642.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.5,0.548,65.5,0.4956
2016-07-15,7642.0,145045.16,0.14,0.78,0.07,0.15,0.0,145045.16,0.0,7642.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,34.58,0.5475,65.42,0.4956
2016-07-18,8642.0,169815.3,0.16,0.89,0.08,0.17,0.0,169815.3,0.0,8642.0,0.0,,,,0.02,,,,,1000.0,,,,0.02,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.31,0.5151,58.69,0.5605
2016-07-19,9142.0,178177.58,0.17,1.0,0.09,0.18,0.0,178177.58,0.0,9142.0,0.0,,,,0.01,,,,,500.0,,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,45.56,0.5039,54.44,0.5929
2016-07-20,9142.0,183754.2,0.17,1.01,0.09,0.18,0.0,183754.2,0.0,9142.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.54,0.506,55.46,0.5929
