,MEMS FP Equity_DX_SI_QTY,MEMS FP Equity_DX_SHORT_INTEREST_VALUE,MEMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MEMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MEMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MEMS FP Equity_DX_SI_MV,MEMS FP Equity_DX_DSS,MEMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MEMS FP Equity_DX_SUPPLY_SI_QTY,MEMS FP Equity_DX_BROKER_SI_QTY,MEMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MEMS FP Equity_DX_BROKER_SI_MV_NEW_x,MEMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,MEMS FP Equity_DX_BROKER_SI_MV_INC_x,MEMS FP Equity_DX_BROKER_SI_QTY_ADD,MEMS FP Equity_DX_BROKER_SI_QTY_NEW,MEMS FP Equity_DX_SUPPLY_SI_MV_DEC,MEMS FP Equity_DX_BROKER_SI_QTY_INC,MEMS FP Equity_DX_SUPPLY_SI_QTY_DEC,MEMS FP Equity_DX_BROKER_SI_MV_NEW_y,MEMS FP Equity_DX_BROKER_SI_MV_INC_y,MEMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,MEMS FP Equity_DX_BROKER_SI_MV_ADD,MEMS FP Equity_DX_SUPPLY_SI_QTY_ADD,MEMS FP Equity_DX_BROKER_SI_QTY_DEC,MEMS FP Equity_DX_SUPPLY_SI_MV,MEMS FP Equity_DX_BROKER_SI_MV_DEC,MEMS FP Equity_DX_BROKER_SI_MV_RMV,MEMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MEMS FP Equity_DX_UTILIZATION_QUANTITY,MEMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MEMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MEMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MEMS FP Equity_DX_ACTIVE_UTILIZATION_MV,MEMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MEMS FP Equity_DX_BROKER_SI_CON_RATIO,MEMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MEMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-04-04,7500.0,13650.0,0.11,0.54,0.11,0.01,0.0,13650.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.74,0.4466,53.27,0.0
2017-04-05,7500.0,13275.0,0.11,0.56,0.11,0.01,0.0,13275.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.54,0.4454,52.56,0.0
2017-04-06,7500.0,13350.0,0.11,0.56,0.11,0.01,0.0,13350.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.73,0.4466,53.28,0.0
2017-04-07,7500.0,13425.0,0.11,0.59,0.11,0.01,0.0,13425.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.73,0.4466,53.27,0.0
2017-04-10,7500.0,13350.0,0.11,0.64,0.11,0.01,0.0,13350.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.4462,53.04,0.0
2017-04-11,7500.0,12900.0,0.11,0.64,0.11,0.01,0.0,12900.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.69,0.4452,52.43,0.0
2017-04-12,7500.0,12825.0,0.11,0.59,0.11,0.01,0.0,12825.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.01,0.4461,53.03,0.0
2017-04-13,7500.0,12975.0,0.11,0.56,0.11,0.01,0.0,12975.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.59,0.4468,53.4,0.0
2017-04-14,7500.0,12975.0,0.11,0.61,0.11,0.01,0.0,12975.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.84,0.4465,53.18,0.0
2017-04-17,7500.0,12975.0,0.11,0.61,0.11,0.01,0.0,12975.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.4464,53.16,0.0
2017-04-18,7500.0,12750.0,0.11,0.61,0.11,0.01,0.0,12750.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.29,0.4457,52.78,0.0
2017-04-19,7500.0,12825.0,0.11,0.61,0.11,0.01,0.0,12825.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.73,0.4466,53.28,0.0
2017-04-20,7500.0,13125.0,0.11,0.63,0.11,0.01,0.0,13125.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.31,0.4473,53.64,0.0
2017-04-21,7500.0,12600.0,0.11,0.63,0.11,0.01,0.0,12600.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.85,0.445,52.29,0.0
2017-04-24,7500.0,12375.0,0.11,0.66,0.11,0.01,0.0,12375.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.4457,52.77,0.0
2017-04-25,7500.0,12225.0,0.11,0.65,0.11,0.01,0.0,12225.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.16,0.4459,52.9,0.0
2017-04-26,7500.0,12150.0,0.11,0.66,0.11,0.01,0.0,12150.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.01,0.4461,53.03,0.0
2017-04-27,7500.0,12225.0,0.11,0.66,0.11,0.01,0.0,12225.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.72,0.4466,53.29,0.0
2017-04-28,7500.0,12750.0,0.11,0.67,0.11,0.01,0.0,12750.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.86,0.4481,54.04,0.0
2017-05-01,7500.0,12750.0,0.11,0.66,0.11,0.01,0.0,12750.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.4464,53.16,0.0
2017-05-02,7500.0,12900.0,0.11,0.66,0.11,0.01,0.0,12900.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.59,0.4468,53.4,0.0
2017-05-03,7500.0,12975.0,0.11,0.68,0.11,0.01,0.0,12975.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.73,0.4466,53.28,0.0
2017-05-04,7500.0,12900.0,0.11,0.71,0.11,0.01,0.0,12900.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.01,0.4461,53.03,0.0
2017-05-05,7500.0,12900.0,0.11,0.94,0.11,0.01,0.0,12900.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.4464,53.16,0.0
2017-05-08,7500.0,12900.0,0.11,0.95,0.11,0.01,0.0,12900.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.4464,53.16,0.0
2017-05-09,7500.0,13425.0,0.11,0.92,0.11,0.01,0.0,13425.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.91,0.448,54.0,0.0
2017-05-10,7500.0,13425.0,0.11,0.88,0.11,0.01,0.0,13425.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.4464,53.16,0.0
2017-05-11,7500.0,13725.0,0.11,0.88,0.11,0.01,0.0,13725.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.34,0.4473,53.62,0.0
2017-05-12,7500.0,14025.0,0.11,0.9,0.11,0.01,0.0,14025.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.35,0.4472,53.61,0.0
2017-05-15,7500.0,14475.0,0.11,0.89,0.11,0.01,0.0,14475.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.11,0.4477,53.82,0.0
2017-05-16,7500.0,14625.0,0.11,0.85,0.11,0.01,0.0,14625.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.62,0.4468,53.37,0.0
2017-05-17,7500.0,14550.0,0.11,0.84,0.11,0.01,0.0,14550.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.99,0.4462,53.05,0.0
2017-05-18,7500.0,14475.0,0.11,0.82,0.11,0.01,0.0,14475.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.99,0.4462,53.05,0.0
2017-05-19,7500.0,14625.0,0.11,0.8,0.11,0.01,0.0,14625.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.62,0.4468,53.37,0.0
2017-05-22,7500.0,14625.0,0.11,0.74,0.11,0.01,0.0,14625.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.4464,53.16,0.0
2017-05-23,7500.0,14475.0,0.11,0.76,0.11,0.01,0.0,14475.0,0.0,7500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.11,0.446,52.94,0.0
2017-05-24,8000.0,15440.0,0.12,0.8,0.11,0.02,0.0,15440.0,0.0,8000.0,0.0,,,0.0,,,,500.0,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.38,0.4585,56.07,0.0
2017-05-25,8000.0,15440.0,0.12,0.75,0.11,0.02,0.0,15440.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.38,0.4585,56.07,0.0
2017-05-26,8000.0,15120.0,0.12,0.76,0.11,0.02,0.0,15120.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.87,0.4572,55.63,0.0
2017-05-29,8000.0,15360.0,0.12,0.85,0.11,0.02,0.0,15360.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.24,0.4582,56.14,0.0
2017-05-30,8000.0,15440.0,0.12,0.88,0.11,0.02,0.0,15440.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.26,0.4588,56.18,0.0
2017-05-31,8000.0,15200.0,0.12,0.9,0.11,0.02,0.0,15200.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.4575,55.75,0.0
2017-06-01,8000.0,15760.0,0.12,0.86,0.11,0.02,0.0,15760.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.54,0.4609,56.83,0.0
2017-06-02,8000.0,15680.0,0.12,0.78,0.11,0.02,0.0,15680.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.4581,55.97,0.0
2017-06-05,8000.0,16000.0,0.12,0.78,0.11,0.02,0.0,16000.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.91,0.4598,56.5,0.0
2017-06-06,8000.0,16720.0,0.12,0.76,0.11,0.02,0.0,16720.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.36,0.4614,56.99,0.0
2017-06-07,8000.0,17040.0,0.12,0.6,0.11,0.02,0.0,17040.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.94,0.4597,56.47,0.0
2017-06-08,8000.0,16880.0,0.12,0.46,0.11,0.02,0.0,16880.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.6,0.4579,55.88,0.0
2017-06-09,8000.0,16640.0,0.12,0.44,0.11,0.02,0.0,16640.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.72,0.4576,55.77,0.0
2017-06-12,8000.0,17200.0,0.12,0.42,0.11,0.02,0.0,17200.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.61,0.4607,56.77,0.0
2017-06-13,8000.0,17840.0,0.12,0.42,0.11,0.02,0.0,17840.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.53,0.4609,56.84,0.0
2017-06-14,8000.0,18080.0,0.12,0.33,0.11,0.02,0.0,18080.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.07,0.4593,56.35,0.0
2017-06-15,8000.0,17760.0,0.12,0.32,0.11,0.02,0.0,17760.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.4574,55.7,0.0
2017-06-16,8000.0,17760.0,0.12,0.3,0.11,0.02,0.0,17760.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.38,0.4585,56.07,0.0
2017-06-19,8000.0,17280.0,0.12,0.3,0.11,0.02,0.0,17280.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.03,0.4568,55.5,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,12.0,0.0,0.0,,0.0,,0.0
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,6.0,12.06,0.0,0.0,,0.0,,0.0
2019-08-06,2632.0,5027.12,0.04,0.59,0.04,0.01,0.0,5027.12,0.0,2632.0,0.0,,,,2632.0,,,,,,,,0.01,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-07,2.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.0,0.0,,,,,,,,,,,,,,2630.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-08,2.0,3.78,0.0,0.0,0.0,0.0,0.0,3.78,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-09,2.0,3.83,0.0,0.0,0.0,0.0,0.0,3.83,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-12,2630.0,5036.45,0.04,0.59,0.04,0.01,0.0,5036.45,0.0,2630.0,0.0,,,0.01,,,,2628.0,,,0.01,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-13,2630.0,4997.0,0.04,0.61,0.04,0.01,0.0,4997.0,0.0,2630.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-14,2.0,3.79,0.0,0.0,0.0,0.0,0.0,3.79,0.0,2.0,0.0,,,,,,,,,,,,,,2628.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-15,2.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-16,2.0,3.79,0.0,0.0,0.0,0.0,0.0,3.79,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-19,2.0,3.76,0.0,0.0,0.0,0.0,0.0,3.76,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-20,2.0,3.77,0.0,0.0,0.0,0.0,0.0,3.77,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-21,2.0,3.83,0.0,0.0,0.0,0.0,0.0,3.83,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-22,2.0,3.81,0.0,0.0,0.0,0.0,0.0,3.81,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-23,2.0,3.84,0.0,0.0,0.0,0.0,0.0,3.84,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-26,2.0,3.82,0.0,0.0,0.0,0.0,0.0,3.82,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-27,2.0,3.83,0.0,0.0,0.0,0.0,0.0,3.83,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-28,2.0,3.83,0.0,0.0,0.0,0.0,0.0,3.83,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-29,2.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-08-30,2.0,3.97,0.0,0.0,0.0,0.0,0.0,3.97,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-02,2.0,3.91,0.0,0.0,0.0,0.0,0.0,3.91,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-03,2.0,3.91,0.0,0.0,0.0,0.0,0.0,3.91,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-04,2.0,3.96,0.0,0.0,0.0,0.0,0.0,3.96,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-05,2.0,3.95,0.0,0.0,0.0,0.0,0.0,3.95,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-06,2.0,3.91,0.0,0.0,0.0,0.0,0.0,3.91,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-09,2.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-10,2.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-11,2.0,3.94,0.0,0.0,0.0,0.0,0.0,3.94,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-12,2.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-13,2.0,3.78,0.0,0.0,0.0,0.0,0.0,3.78,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-16,2.0,3.78,0.0,0.0,0.0,0.0,0.0,3.78,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-17,2.0,3.76,0.0,0.0,0.0,0.0,0.0,3.76,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-18,2.0,3.77,0.0,0.0,0.0,0.0,0.0,3.77,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-19,2.0,3.81,0.0,0.0,0.0,0.0,0.0,3.81,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-20,2.0,3.76,0.0,0.0,0.0,0.0,0.0,3.76,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-23,2.0,3.76,0.0,0.0,0.0,0.0,0.0,3.76,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-24,2.0,3.76,0.0,0.0,0.0,0.0,0.0,3.76,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-25,2.0,3.81,0.0,0.0,0.0,0.0,0.0,3.81,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-26,2.0,3.81,0.0,0.0,0.0,0.0,0.0,3.81,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-27,2.0,3.81,0.0,0.0,0.0,0.0,0.0,3.81,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-09-30,2.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-01,2.0,3.82,0.0,0.0,0.0,0.0,0.0,3.82,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-02,2.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-03,2.0,3.74,0.0,0.0,0.0,0.0,0.0,3.74,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-04,2.0,3.74,0.0,0.0,0.0,0.0,0.0,3.74,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-07,2.0,3.74,0.0,0.0,0.0,0.0,0.0,3.74,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-08,2.0,3.68,0.0,0.0,0.0,0.0,0.0,3.68,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-09,2.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-10,2.0,3.49,0.0,0.0,0.0,0.0,0.0,3.49,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-11,2.0,3.48,0.0,0.0,0.0,0.0,0.0,3.48,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-14,2.0,3.51,0.0,0.0,0.0,0.0,0.0,3.51,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-15,2.0,3.52,0.0,0.0,0.0,0.0,0.0,3.52,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-16,2.0,3.46,0.0,0.0,0.0,0.0,0.0,3.46,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-17,2.0,3.46,0.0,0.0,0.0,0.0,0.0,3.46,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-18,2.0,3.46,0.0,0.0,0.0,0.0,0.0,3.46,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-21,2.0,3.46,0.0,0.0,0.0,0.0,0.0,3.46,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-22,2.0,3.4,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2019-10-23,2.0,3.4,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
