,EGOV FP Equity_DX_SI_QTY,EGOV FP Equity_DX_SHORT_INTEREST_VALUE,EGOV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EGOV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EGOV FP Equity_DX_SI_MV,EGOV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EGOV FP Equity_DX_SUPPLY_SI_QTY,EGOV FP Equity_DX_BROKER_SI_QTY,EGOV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EGOV FP Equity_DX_BROKER_SI_MV_NEW_x,EGOV FP Equity_DX_SUPPLY_SI_QTY_INC_x,EGOV FP Equity_DX_BROKER_SI_MV_INC_x,EGOV FP Equity_DX_BROKER_SI_QTY_ADD,EGOV FP Equity_DX_BROKER_SI_QTY_NEW,EGOV FP Equity_DX_SUPPLY_SI_MV_DEC,EGOV FP Equity_DX_BROKER_SI_QTY_INC,EGOV FP Equity_DX_SUPPLY_SI_QTY_DEC,EGOV FP Equity_DX_BROKER_SI_MV_NEW_y,EGOV FP Equity_DX_BROKER_SI_MV_INC_y,EGOV FP Equity_DX_SUPPLY_SI_QTY_INC_y,EGOV FP Equity_DX_BROKER_SI_MV_ADD,EGOV FP Equity_DX_SUPPLY_SI_QTY_ADD,EGOV FP Equity_DX_BROKER_SI_QTY_DEC,EGOV FP Equity_DX_SUPPLY_SI_MV,EGOV FP Equity_DX_BROKER_SI_MV_DEC,EGOV FP Equity_DX_BROKER_SI_MV_RMV,EGOV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EGOV FP Equity_DX_UTILIZATION_QUANTITY,EGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EGOV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EGOV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EGOV FP Equity_DX_ACTIVE_UTILIZATION_MV,EGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EGOV FP Equity_DX_BROKER_SI_CON_RATIO,EGOV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EGOV FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-04-12,38700.0,1983220.2,7.91,0.32,1.98,1983220.2,0.0,38700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-13,38700.0,1985387.4,13.86,0.33,1.99,1985387.4,0.0,38700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-14,32700.0,1667928.9,11.91,0.28,1.68,1667928.9,0.0,32700.0,0.0,,,,,,,,,,,,,,6000.0,0.0,0.32,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-15,32700.0,1667928.9,12.14,0.28,1.67,1667928.9,0.0,32700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-18,32700.0,1667928.9,12.14,0.28,1.67,1667928.9,0.0,32700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-04-19,32700.0,1660669.5,12.14,0.28,1.67,1660669.5,0.0,32700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-02,20200.0,1015171.2,9.53,0.17,1.02,1015171.2,0.0,20200.0,0.0,,,,20200.0,,,,,,,,1.02,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-03,20200.0,1016363.0,9.52,0.17,1.02,1016363.0,0.0,20200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-04,20200.0,1014060.2,9.52,0.18,1.02,1014060.2,0.0,20200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-05,24900.0,1245273.9,7.74,0.22,1.25,1245273.9,0.0,24900.0,0.0,,,0.23,,,,4700.0,,,0.23,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-06,46500.0,2301238.5,14.41,0.4,2.32,2301238.5,0.0,46500.0,0.0,,,1.07,,,,21600.0,,,1.07,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-09,52300.0,2600826.7,16.07,0.45,2.59,2600826.7,0.0,52300.0,0.0,,,0.26,,,,5800.0,,,0.26,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-10,32100.0,1607921.1,10.42,0.28,1.6,1607921.1,0.0,32100.0,0.0,,,,,,,,,,,,,,20200.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-11,32100.0,1612800.3,14.84,0.28,1.61,1612800.3,0.0,32100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-12,32100.0,1628593.5,14.72,0.27,1.62,1628593.5,0.0,32100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-13,5800.0,292366.4,2.77,0.05,0.29,292366.4,0.0,5800.0,0.0,,,,,,,,,,,,,,26300.0,0.0,1.31,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-16,5800.0,292505.6,2.74,0.05,0.29,292505.6,0.0,5800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-26,18300.0,915073.2,6.23,0.16,0.92,915073.2,0.0,18300.0,0.0,,,,18300.0,,,,,,,,0.92,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-27,18300.0,916024.8,6.25,0.16,0.92,916024.8,0.0,18300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-05-30,18300.0,910992.3,6.05,0.16,0.92,910992.3,0.0,18300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-20,18300.0,896169.3,14.39,0.16,0.9,896169.3,0.0,18300.0,0.0,,,,18300.0,,,,,,,,0.9,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-21,18300.0,896004.6,12.32,0.16,0.9,896004.6,0.0,18300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-22,18300.0,907734.9,11.2,0.16,0.9,907734.9,0.0,18300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-25,18300.0,907844.7,10.34,0.16,0.91,907844.7,0.0,18300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-26,18300.0,913206.6,10.27,0.16,0.91,913206.6,0.0,18300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-27,27500.0,1370325.0,15.43,0.24,1.38,1370325.0,0.0,27500.0,0.0,,,0.48,,,,9200.0,,,0.48,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-28,9200.0,463164.8,5.37,0.08,0.46,463164.8,0.0,9200.0,0.0,,,,,,,,,,,,,,18300.0,0.0,0.92,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-07-29,9200.0,464949.6,3.9,0.08,0.46,464949.6,0.0,9200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-08-01,13900.0,706106.1,5.89,0.12,0.7,706106.1,0.0,13900.0,0.0,,,0.24,,,,4700.0,,,0.24,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-08-02,13900.0,705077.5,5.59,0.12,0.7,705077.5,0.0,13900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-08-03,18800.0,948591.6,7.55,0.16,0.96,948591.6,0.0,18800.0,0.0,,,0.25,,,,4900.0,,,0.25,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-08-04,9600.0,486873.6,3.84,0.08,0.48,486873.6,0.0,9600.0,0.0,,,,,,,,,,,,,,9200.0,0.0,0.46,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-08-05,9600.0,482697.6,3.86,0.08,0.49,482697.6,0.0,9600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-08-08,9600.0,484012.8,2.59,0.08,0.48,484012.8,0.0,9600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-08-09,4900.0,246288.7,1.36,0.04,0.25,246288.7,0.0,4900.0,0.0,,,,,,,,,,,,,,4700.0,0.0,0.23,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-08-10,4900.0,246999.2,1.35,0.04,0.25,246999.2,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-18,9300.0,437490.6,2.73,0.08,0.44,437490.6,0.0,9300.0,0.0,,,,9300.0,,,,,,,,0.44,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-21,9300.0,438132.3,2.73,0.08,0.44,438132.3,0.0,9300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-22,9300.0,438132.3,2.73,0.08,0.44,438132.3,0.0,9300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-23,9300.0,440606.1,2.73,0.08,0.44,440606.1,0.0,9300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2022-11-24,9300.0,443851.8,2.63,0.08,0.44,443851.8,0.0,9300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-17,8800.0,413547.2,3.65,0.08,0.41,413547.2,0.0,8800.0,0.0,,,,8800.0,,,,,,,,0.41,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-18,8800.0,415034.4,5.15,0.08,0.41,415034.4,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-19,8800.0,414453.6,5.19,0.08,0.42,414453.6,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-20,8800.0,410960.0,5.25,0.08,0.41,410960.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-23,8800.0,410115.2,5.26,0.08,0.41,410115.2,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-01-24,8800.0,410608.0,5.79,0.08,0.41,410608.0,0.0,8800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-12,7800.0,361241.4,6.7,0.08,0.36,361241.4,0.0,7800.0,0.0,,,,7800.0,,,,,,,,0.36,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-13,7800.0,360367.8,6.67,0.08,0.36,360367.8,0.0,7800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-14,7800.0,359712.6,8.7,0.08,0.36,359712.6,0.0,7800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-15,7800.0,358761.0,8.59,0.08,0.36,358761.0,0.0,7800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-16,7800.0,360469.2,12.05,0.07,0.36,360469.2,0.0,7800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-19,300.0,13800.6,0.47,0.0,0.01,13800.6,0.0,300.0,0.0,,,,,,,,,,,,,,7500.0,0.0,0.35,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-20,300.0,13895.7,0.46,0.0,0.01,13895.7,0.0,300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-21,300.0,13885.8,0.45,0.0,0.01,13885.8,0.0,300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-22,300.0,13831.2,0.47,0.0,0.01,13831.2,0.0,300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-23,300.0,13938.9,0.47,0.0,0.01,13938.9,0.0,300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-26,300.0,13983.6,0.47,0.0,0.01,13983.6,0.0,300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-06-27,300.0,13931.4,0.47,0.0,0.01,13931.4,0.0,300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-07-04,6000.0,276792.0,6.87,0.06,0.28,276792.0,0.0,6000.0,0.0,,,,6000.0,,,,,,,,0.28,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-07-05,6000.0,276534.0,7.03,0.06,0.28,276534.0,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-07-06,6000.0,274044.0,6.67,0.06,0.28,274044.0,0.0,6000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-07-07,13100.0,598656.9,13.01,0.14,0.6,598656.9,0.0,13100.0,0.0,,,0.32,,,,7100.0,,,0.32,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-07-10,13100.0,598001.9,13.07,0.14,0.6,598001.9,0.0,13100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-07-11,13100.0,596914.6,13.0,0.14,0.6,596914.6,0.0,13100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-07-12,7100.0,325641.5,7.1,0.07,0.32,325641.5,0.0,7100.0,0.0,,,,,,,,,,,,,,6000.0,0.0,0.27,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-07-13,7100.0,327622.4,7.45,0.07,0.33,327622.4,0.0,7100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-09-05,11000.0,505131.0,5.97,0.12,0.51,505131.0,0.0,11000.0,0.0,,,,11000.0,,,,,,,,0.51,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-09-06,11000.0,503404.0,6.11,0.12,0.51,503404.0,0.0,11000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-09-07,11000.0,504944.0,6.12,0.12,0.5,504944.0,0.0,11000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-09-08,11000.0,505527.0,7.28,0.12,0.51,505527.0,0.0,11000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-09-11,11000.0,504130.0,7.3,0.12,0.51,504130.0,0.0,11000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-11-29,6500.0,304239.0,15.1,0.06,0.3,304239.0,0.0,6500.0,0.0,,,,6500.0,,,,,,,,0.3,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-11-30,6500.0,303446.0,14.46,0.06,0.3,303446.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-12-01,6500.0,305844.5,14.14,0.06,0.3,305844.5,0.0,6500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-12-04,6500.0,306020.0,13.24,0.06,0.31,306020.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2023-12-05,6500.0,308594.0,12.71,0.06,0.31,308594.0,0.0,6500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-04-26,2416.0,114426.59,2.24,0.01,0.11,114426.59,0.0,2416.0,0.0,,,,2416.0,,,,,,,,0.11,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-04-29,2416.0,114946.03,1.99,0.01,0.12,114946.03,0.0,2416.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-04-30,2416.0,114586.05,1.98,0.01,0.11,114586.05,0.0,2416.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-05-01,2416.0,114586.05,1.66,0.01,0.11,114586.05,0.0,2416.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4166
2024-05-02,2416.0,114813.15,1.66,0.01,0.11,114813.15,0.0,2416.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.5801
2024-05-03,38432.0,1832053.44,12.91,0.12,1.83,1716882.72,2416.0,36016.0,115170.72,,,1.6,,,,33600.0,,,1.6,,,2416.0,,0.11,,,2.29,2.2,103035.0,4911678.45,4.89,2.29,6.27,0.8824,93.73,0.3506
2024-05-06,38432.0,1833898.18,12.55,0.12,1.84,1718611.49,2416.0,36016.0,115286.69,,,,,,,,,,,,,,,0.12,,,2.24,2.16,105451.0,5031910.82,5.04,2.24,6.28,0.8822,93.72,0.343
2024-05-07,36016.0,1725706.64,10.52,0.11,1.72,1609944.0,2416.0,33600.0,115762.64,,,,,,,,,,,,,,2416.0,0.12,0.12,,2.24,2.16,105451.0,5052684.67,5.04,2.24,6.7,0.8749,93.3,0.3214
2024-05-08,33600.0,1605744.0,9.18,0.11,1.61,1605744.0,0.0,33600.0,0.0,,,,,,0.12,,2416.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2903
2024-05-09,33949.0,1618145.14,9.09,0.11,1.63,1601510.4,349.0,33600.0,16634.74,,,,,,,,,,,,,349.0,,0.02,,,100.0,0.3,0.0,0.0,0.0,100.0,1.03,0.9797,98.97,0.2929
2024-05-10,33949.0,1615565.01,8.87,0.11,1.62,1598956.8,349.0,33600.0,16608.21,,,,,,,,,,,,,,,0.02,,,100.0,0.3,0.0,0.0,0.0,100.0,1.03,0.9797,98.97,0.2929
2024-05-13,10949.0,521457.07,2.84,0.03,0.52,504835.6,349.0,10600.0,16621.47,,,,,,,,,,,,,,23000.0,0.02,1.09,,100.0,0.3,0.0,0.0,0.0,100.0,3.19,0.9383,96.81,0.0945
2024-05-14,13149.0,624853.63,3.06,0.04,0.62,608268.8,349.0,12800.0,16584.83,,,0.11,,,,2200.0,,,0.11,,,,,0.02,,,100.0,0.29,0.0,0.0,0.0,100.0,2.65,0.9483,97.35,0.111
2024-05-15,349.0,16727.57,0.08,0.0,0.02,0.0,349.0,0.0,16727.57,,,,,,,,,,,,,,12800.0,0.02,0.61,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0029
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.02,,349.0,,,,,,,0.0,,,0.0,0.0,118446.0,5672023.6,5.36,0.0,,0.0,,0.0
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,118446.0,5646913.05,5.36,0.0,,0.0,,0.0
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,118346.0,5636583.29,5.32,0.0,,0.0,,0.0
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,118346.0,5640252.01,5.34,0.0,,0.0,,0.0
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,118346.0,5634334.71,5.33,0.0,,0.0,,0.0
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,118346.0,5611848.97,5.3,0.0,,0.0,,0.0
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,118346.0,5619896.5,5.29,0.0,,0.0,,0.0
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,118346.0,5637175.02,5.31,0.0,,0.0,,0.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,118346.0,5612677.4,5.33,0.0,,0.0,,0.0
2024-05-29,3000.0,141462.0,0.47,0.01,0.14,141462.0,0.0,3000.0,0.0,,,,3000.0,,,,,,,,0.14,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0253
2024-05-30,6900.0,326266.5,1.07,0.02,0.32,326266.5,0.0,6900.0,0.0,,,0.18,,,,3900.0,,,0.18,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0583
2024-05-31,15500.0,733150.0,2.33,0.05,0.73,733150.0,0.0,15500.0,0.0,,,0.41,,,,8600.0,,,0.41,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1307
2024-06-03,15500.0,736405.0,2.32,0.05,0.74,736405.0,0.0,15500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1307
2024-06-04,15500.0,738404.5,2.25,0.05,0.74,738404.5,0.0,15500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1307
2024-06-05,12500.0,596912.5,1.79,0.04,0.59,596912.5,0.0,12500.0,0.0,,,,,,,,,,,,,,3000.0,0.0,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1054
2024-06-06,8600.0,409962.0,1.24,0.03,0.42,409962.0,0.0,8600.0,0.0,,,,,,,,,,,,,,3900.0,0.0,0.19,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0725
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,8600.0,0.0,0.42,,0.0,0.0,116619.0,5527157.51,5.35,0.0,,0.0,,0.0
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116619.0,5491238.85,5.32,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116519.0,5498881.17,5.24,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116619.0,5542667.83,5.31,0.0,,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116619.0,5540801.93,5.34,0.0,,0.0,,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,116619.0,5569373.58,5.31,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113030.0,5384636.17,5.17,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113030.0,5397973.71,5.16,0.0,,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113029.0,5388657.58,5.19,0.0,,0.0,,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113029.0,5387188.2,5.17,0.0,,0.0,,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113029.0,5382440.98,5.14,0.0,,0.0,,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113029.0,5390466.04,5.17,0.0,,0.0,,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113029.0,5392613.59,5.18,0.0,,0.0,,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,113129.0,5377813.27,5.17,0.0,,0.0,,0.0
