,ALGID FP Equity_DX_SI_QTY,ALGID FP Equity_DX_SHORT_INTEREST_VALUE,ALGID FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGID FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGID FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGID FP Equity_DX_SI_MV,ALGID FP Equity_DX_DSS,ALGID FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGID FP Equity_DX_SUPPLY_SI_QTY,ALGID FP Equity_DX_BROKER_SI_QTY,ALGID FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGID FP Equity_DX_BROKER_SI_MV_NEW_x,ALGID FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALGID FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGID FP Equity_DX_BROKER_SI_MV_INC_x,ALGID FP Equity_DX_SUPPLY_SI_MV_NEW,ALGID FP Equity_DX_BROKER_SI_QTY_ADD,ALGID FP Equity_DX_BROKER_SI_QTY_NEW,ALGID FP Equity_DX_SUPPLY_SI_MV_DEC,ALGID FP Equity_DX_BROKER_SI_QTY_INC,ALGID FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGID FP Equity_DX_BROKER_SI_MV_NEW_y,ALGID FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALGID FP Equity_DX_BROKER_SI_MV_INC_y,ALGID FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGID FP Equity_DX_BROKER_SI_MV_ADD,ALGID FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGID FP Equity_DX_BROKER_SI_QTY_DEC,ALGID FP Equity_DX_SUPPLY_SI_MV,ALGID FP Equity_DX_BROKER_SI_MV_DEC,ALGID FP Equity_DX_SUPPLY_SI_MV_RMV,ALGID FP Equity_DX_BROKER_SI_MV_RMV,ALGID FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGID FP Equity_DX_UTILIZATION_QUANTITY,ALGID FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGID FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGID FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALGID FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGID FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGID FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGID FP Equity_DX_BROKER_SI_CON_RATIO,ALGID FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGID FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-01-11,26758.0,40672.16,0.3,0.5,0.26,0.04,0.0,28512.16,11658.0,18758.0,17720.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.17,0.0,0.0,,0.0,100.0,32.8,0.2995,40.38,0.945
2022-01-12,26758.0,40538.37,0.3,0.49,0.26,0.04,0.0,28418.37,11658.0,18758.0,17661.87,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.17,0.0,0.0,,0.0,100.0,32.97,0.2983,40.05,0.945
2022-01-13,26758.0,39735.63,0.3,0.48,0.26,0.04,0.0,27855.63,11658.0,18758.0,17312.13,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.17,0.0,0.0,,0.0,100.0,33.13,0.2975,39.79,0.945
2022-01-14,26758.0,38531.52,0.3,0.46,0.26,0.04,0.0,27011.52,11658.0,18758.0,16787.52,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.17,0.0,0.0,,0.0,100.0,33.19,0.2973,39.72,0.945
2022-01-17,27758.0,41498.21,0.31,0.5,0.27,0.04,0.0,29538.21,11658.0,19758.0,17428.71,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.02,,,,100.0,41.17,0.0,0.0,,0.0,100.0,31.47,0.281,38.84,0.9803
2022-01-18,27758.0,41081.84,0.31,0.5,0.27,0.04,0.0,29241.84,11658.0,19758.0,17253.84,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.17,0.0,0.0,,0.0,100.0,31.93,0.2806,38.4,0.9803
2022-01-19,27758.0,44412.8,0.31,0.5,0.27,0.04,0.0,31612.8,11658.0,19758.0,18652.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.17,0.0,0.0,,0.0,100.0,31.33,0.2845,39.53,0.9803
2022-01-20,27732.0,48115.02,0.31,0.43,0.27,0.05,0.0,34257.57,11645.0,19745.0,20204.08,,,,,,,,0.0,,13.0,,,,,,,13.0,0.02,0.0,,,100.0,41.16,0.0,0.0,,0.0,100.0,31.27,0.2845,39.58,0.9803
2022-01-21,27732.0,47421.72,0.31,0.38,0.27,0.05,0.0,33763.95,11645.0,19745.0,19912.95,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.16,0.0,0.0,,0.0,100.0,31.84,0.2805,38.45,0.9803
2022-01-24,27732.0,42013.98,0.31,0.4,0.27,0.05,0.0,29913.68,11645.0,19745.0,17642.18,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.16,0.0,0.0,,0.0,100.0,31.8,0.2809,38.56,0.9803
2022-01-25,27732.0,44232.54,0.31,0.43,0.27,0.04,0.0,31493.28,11645.0,19745.0,18573.78,,,,,,,,,,,,,,,,,,0.02,,,,100.0,41.16,0.0,0.0,,0.0,100.0,31.45,0.2832,39.23,0.9803
2022-01-26,27732.0,39240.78,0.31,0.43,0.27,0.04,0.0,27939.18,11645.0,19745.0,16477.68,,,,,,,,,,,,,,,,,,0.02,,,,100.0,69.96,0.0,0.0,,0.0,100.0,32.48,0.2766,37.23,1.6661
2022-01-27,27732.0,38270.16,0.31,0.37,0.27,0.04,0.0,27248.1,11645.0,19745.0,16070.1,,,,,,,,,,,,,,,,,,0.02,,,,100.0,69.96,0.0,0.0,,0.0,100.0,31.99,0.2798,38.22,1.6661
2022-01-28,27732.0,36883.56,0.31,0.37,0.27,0.04,0.0,26260.85,11645.0,19745.0,15487.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,69.96,0.0,0.0,,0.0,100.0,31.97,0.2796,38.2,1.6661
2022-01-31,27732.0,36190.26,0.31,0.38,0.27,0.04,0.0,25767.23,11645.0,19745.0,15196.73,,,,,,,,,,,,,,,,,,0.02,,,,100.0,69.96,0.0,0.0,,0.0,100.0,31.84,0.2805,38.45,1.6661
2022-02-01,25732.0,34738.2,0.29,0.35,0.25,0.03,0.0,23955.75,11645.0,17745.0,15720.75,,,,,,,,,,,,,,,,,2000.0,0.02,0.0,,,100.0,69.96,0.0,0.0,,0.0,100.0,33.94,0.3217,42.05,1.5459
2022-02-02,25732.0,33451.6,0.29,0.35,0.25,0.03,0.0,23068.5,11645.0,17745.0,15138.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,69.96,0.0,0.0,,0.0,100.0,34.44,0.3188,41.2,1.5459
2022-02-03,25732.0,33966.24,0.29,0.34,0.25,0.03,0.0,23423.4,11645.0,17745.0,15371.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,69.96,0.0,0.0,,0.0,100.0,34.02,0.3212,41.91,1.5459
2022-02-04,25732.0,33322.94,0.29,0.34,0.25,0.03,0.0,22979.78,11645.0,17745.0,15080.28,,,,,,,,,,,,,,,,,,0.02,,,,100.0,69.96,0.0,0.0,,0.0,100.0,34.33,0.3185,41.22,1.5459
2022-02-07,25732.0,32422.32,0.29,0.34,0.25,0.03,0.0,22358.7,11645.0,17745.0,14672.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,69.96,0.0,0.0,,0.0,100.0,34.42,0.319,41.25,1.5459
2022-02-08,25632.0,31527.36,0.29,0.35,0.25,0.03,0.0,21826.35,11545.0,17745.0,14200.35,,,,,,,,0.0,,100.0,,,,,,,,0.01,,,,100.0,69.36,0.0,0.0,,0.0,100.0,34.17,0.3189,41.42,1.5399
2022-02-09,25732.0,30878.4,0.29,0.34,0.25,0.03,0.0,21294.0,11645.0,17745.0,13974.0,,,100.0,,,,,,,,,,,100.0,,,,0.01,,,,100.0,69.96,0.0,0.0,,0.0,100.0,34.4,0.3192,41.29,1.5459
2022-02-10,25577.0,31971.25,0.29,0.33,0.25,0.03,0.0,22112.5,11545.0,17690.0,14431.25,,,,,,,,0.0,,100.0,,,,,,,55.0,0.01,0.0,,,100.0,69.78,0.0,0.0,,0.0,100.0,33.54,0.3216,42.33,1.5459
2022-02-11,23977.0,29611.6,0.27,0.31,0.23,0.03,0.0,19871.15,11545.0,16090.0,14258.08,,,,,,,,,,,,,,,,,1600.0,0.01,0.0,,,100.0,69.78,0.0,0.0,,0.0,100.0,29.5,0.3173,44.11,1.4492
2022-02-14,23977.0,29491.71,0.27,0.29,0.23,0.03,0.0,19790.7,11545.0,16090.0,14200.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.78,0.0,0.0,,0.0,100.0,29.47,0.3196,44.5,1.4492
2022-02-15,23977.0,29731.48,0.27,0.3,0.23,0.03,0.0,19951.6,11545.0,16090.0,14315.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.78,0.0,0.0,,0.0,100.0,29.35,0.321,44.77,1.4492
2022-02-16,23977.0,30810.45,0.27,0.29,0.23,0.03,0.0,20675.65,11545.0,16090.0,14835.33,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.78,0.0,0.0,,0.0,100.0,29.17,0.3224,45.08,1.4492
2022-02-17,24377.0,30227.48,0.27,0.3,0.24,0.03,0.0,20447.6,11545.0,16490.0,14315.8,,,,0.0,,,,,400.0,,,,0.0,,,,,0.01,,,,100.0,69.78,0.0,0.0,,0.0,100.0,30.85,0.3178,43.43,1.4734
2022-02-18,24377.0,30227.48,0.27,0.3,0.24,0.03,0.0,20447.6,11545.0,16490.0,14315.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.78,0.0,0.0,,0.0,100.0,30.53,0.3197,43.96,1.4734
2022-02-21,24377.0,28764.86,0.27,0.31,0.24,0.03,0.0,19458.2,11545.0,16490.0,13623.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.78,0.0,0.0,,0.0,100.0,30.83,0.3153,43.07,1.4734
2022-02-22,26327.0,31329.13,0.29,0.34,0.25,0.03,0.0,20991.6,12345.0,17640.0,14690.55,,,800.0,0.0,,,,,1150.0,,,,0.0,800.0,,,,0.01,,,,100.0,71.17,0.0,0.0,,0.0,100.0,35.65,0.3217,40.74,1.5178
2022-02-23,26927.0,32850.94,0.3,0.36,0.26,0.03,0.0,21886.8,12645.0,17940.0,15426.9,,,300.0,0.0,,,,,300.0,,,,0.0,300.0,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,36.96,0.324,40.02,1.526
2022-02-24,26882.0,31720.76,0.3,0.36,0.26,0.03,0.0,21116.1,12645.0,17895.0,14921.1,,,,,,,,,,,,,,,,,45.0,0.02,0.0,,,100.0,71.66,0.0,0.0,,0.0,100.0,37.31,0.3218,39.33,1.5235
2022-02-25,26882.0,33064.86,0.3,0.37,0.26,0.03,0.0,22010.85,12645.0,17895.0,15553.35,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,36.7,0.326,40.6,1.5235
2022-02-28,26882.0,40323.0,0.3,0.36,0.26,0.03,0.0,26842.5,12645.0,17895.0,18967.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,35.48,0.3303,42.32,1.5235
2022-03-01,26882.0,39785.36,0.3,0.29,0.26,0.04,0.0,26484.6,12645.0,17895.0,18714.6,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,37.16,0.3225,39.58,1.5235
2022-03-02,27682.0,39308.44,0.31,0.25,0.27,0.04,0.0,26546.9,12645.0,18695.0,17955.9,,,,,,900.0,,,,,,,,,0.0,,100.0,0.02,0.0,,,100.0,71.66,0.0,0.0,,0.0,100.0,35.9,0.3021,38.18,1.5688
2022-03-03,27682.0,38754.8,0.29,0.25,0.27,0.04,0.0,26173.0,12645.0,18695.0,17703.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,35.7,0.3028,38.5,1.5688
2022-03-04,27682.0,39031.62,0.29,0.26,0.27,0.04,0.0,26359.95,12645.0,18695.0,17829.45,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,35.63,0.3041,38.79,1.5688
2022-03-07,27682.0,34740.91,0.29,0.23,0.27,0.04,0.0,23462.23,12645.0,18695.0,15869.48,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,36.4,0.2999,37.3,1.5688
2022-03-08,27682.0,35571.37,0.29,0.23,0.27,0.04,0.0,24023.08,12645.0,18695.0,16248.83,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,35.44,0.3043,38.98,1.5688
2022-03-09,27682.0,37370.7,0.29,0.22,0.27,0.04,0.0,25238.25,12645.0,18695.0,17070.75,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,35.2,0.3055,39.4,1.5688
2022-03-10,27682.0,39446.85,0.29,0.23,0.27,0.04,0.0,26640.38,12645.0,18695.0,18019.13,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,35.24,0.3049,39.27,1.5688
2022-03-11,27682.0,38201.16,0.29,0.21,0.27,0.04,0.0,25799.1,12645.0,18695.0,17450.1,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,35.79,0.2998,37.87,1.5688
2022-03-14,29682.0,39328.65,0.31,0.22,0.29,0.04,0.0,27420.88,12645.0,20695.0,16754.63,,,,,,2000.0,,,,,,,,,0.0,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,33.48,0.2673,35.62,1.6822
2022-03-15,29682.0,38735.01,0.31,0.21,0.29,0.04,0.0,27006.98,12645.0,20695.0,16501.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,33.32,0.2681,35.9,1.6822
2022-03-16,29682.0,39180.24,0.3,0.21,0.29,0.04,0.0,27317.4,12645.0,20695.0,16691.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,33.15,0.2692,36.26,1.6822
2022-03-17,29682.0,39773.88,0.3,0.2,0.29,0.04,0.0,27731.3,12645.0,20695.0,16944.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,33.1,0.2693,36.32,1.6822
2022-03-18,31682.0,42453.88,0.33,0.21,0.31,0.04,0.0,30411.3,12645.0,22695.0,16944.3,,,,0.0,,,,,2000.0,,,,0.0,,,,,0.02,,,,100.0,71.66,0.0,0.0,,0.0,100.0,31.16,0.2477,33.8,1.7955
2022-03-21,31624.0,43483.0,0.32,0.21,0.31,0.04,0.0,31125.88,12587.0,22637.0,17307.13,,,,,,,,0.0,,58.0,,,,,,,58.0,0.02,0.0,,,100.0,71.57,0.0,0.0,,0.0,100.0,31.07,0.249,34.16,1.7981
2022-03-22,31624.0,43324.88,0.32,0.21,0.31,0.04,0.0,31012.69,12587.0,22637.0,17244.19,,,,,,,,,,,,,,,,,,0.02,,,,100.0,71.57,0.0,0.0,,0.0,100.0,31.23,0.2482,33.84,1.7981
2022-03-23,31324.0,42287.4,0.32,0.21,0.3,0.04,0.0,30154.95,12587.0,22337.0,16992.45,,,,,,,,,,,,,,,,,300.0,0.02,0.0,,,100.0,71.57,0.0,0.0,,0.0,100.0,30.64,0.2467,34.05,1.7811
2022-03-24,31524.0,43187.88,0.32,0.21,0.3,0.04,0.0,30875.69,12587.0,22537.0,17244.19,,,,0.0,,,,,200.0,,,,0.0,,,,,0.02,,,,100.0,71.57,0.0,0.0,,0.0,100.0,30.33,0.2463,34.27,1.7925
2022-03-25,28624.0,38642.4,0.29,0.19,0.28,0.04,0.0,21649.95,12587.0,16037.0,16992.45,,,,,,,,,,,,,,,,,6500.0,0.02,0.01,,,100.0,71.57,0.0,0.0,,0.0,100.0,33.5,0.281,37.23,1.6276
2022-03-28,25099.0,34887.61,0.26,0.17,0.24,0.03,0.0,22534.68,8887.0,16212.0,12352.93,,,,0.0,,,,0.01,175.0,3700.0,,,0.0,,,,,0.01,,,,100.0,64.0,0.0,0.0,,0.0,100.0,36.63,0.345,43.66,1.8074
2022-03-29,27457.0,39263.51,0.28,0.18,0.27,0.04,0.0,26555.1,8887.0,18570.0,12708.41,,,,,,2608.0,,,,,,,,,0.0,,250.0,0.01,0.0,,,100.0,64.0,0.0,0.0,,0.0,100.0,32.61,0.2923,40.04,1.9772
2022-03-30,26257.0,37810.08,0.27,0.16,0.25,0.04,0.0,25588.8,8487.0,17770.0,12221.28,,,,0.0,,,,0.0,400.0,400.0,,,0.0,,,,1200.0,0.01,0.0,,,100.0,62.93,0.0,0.0,,0.0,100.0,26.64,0.2979,44.56,1.9468
2022-03-31,21649.0,28576.68,0.22,0.13,0.21,0.03,0.0,17373.84,8487.0,13162.0,11202.84,,,,,,,,,,,,,,,,,4608.0,0.01,0.01,,,100.0,62.93,0.0,0.0,,0.0,100.0,23.35,0.3642,52.95,1.6052
2022-04-01,22855.0,29162.98,0.23,0.13,0.22,0.03,0.0,18333.57,8487.0,14368.0,10829.41,,,,,,1206.0,,,,,,,,,0.0,,,0.01,,,,100.0,62.93,0.0,0.0,,0.0,100.0,21.96,0.3364,51.12,1.6946
2022-04-04,24255.0,31046.4,0.25,0.14,0.23,0.03,0.0,20183.04,8487.0,15768.0,10863.36,,,,,,1400.0,,,,,,,,,0.0,,,0.01,,,,100.0,62.93,0.0,0.0,,0.0,100.0,20.78,0.3111,49.22,1.7984
2022-04-05,25955.0,31665.1,0.27,0.15,0.25,0.03,0.0,19236.96,11393.0,15768.0,13899.46,,,2906.0,,,,,,,,,,,2906.0,,,,0.01,,,,100.0,69.5,0.0,0.0,,0.0,100.0,19.26,0.2646,44.51,1.5833
2022-04-06,25955.0,31353.64,0.27,0.15,0.25,0.03,0.0,19047.74,11393.0,15768.0,13762.74,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.5,0.0,0.0,,0.0,100.0,19.11,0.268,45.02,1.5833
2022-04-07,23955.0,29416.74,0.25,0.13,0.23,0.03,0.0,16907.1,11393.0,13768.0,13990.6,,,,,,,,,,,,,,,,,2000.0,0.01,0.0,,,100.0,69.5,0.0,0.0,,0.0,100.0,20.56,0.3098,49.09,1.4613
2022-04-08,23955.0,29320.92,0.25,0.13,0.23,0.03,0.0,16852.03,11393.0,13768.0,13945.03,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.5,0.0,0.0,,0.0,100.0,20.5,0.3078,48.86,1.4613
2022-04-11,23955.0,29991.66,0.25,0.13,0.23,0.03,0.0,17237.54,11393.0,13768.0,14264.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,69.5,0.0,0.0,,0.0,100.0,20.43,0.3108,49.26,1.4613
2022-04-12,24980.0,30575.52,0.26,0.15,0.24,0.03,0.0,17372.23,11993.0,14193.0,14679.43,,,600.0,0.0,,,,,600.0,,,,0.0,600.0,,,175.0,0.02,0.0,,,100.0,70.58,0.0,0.0,,0.0,100.0,24.45,0.3019,46.78,1.47
2022-04-13,24095.0,28914.0,0.25,0.17,0.23,0.03,0.0,15969.6,11108.0,13308.0,13329.6,,,,,,,,0.0,,885.0,,,,,,,885.0,0.01,0.0,,,100.0,68.96,0.0,0.0,,0.0,100.0,25.62,0.3221,48.38,1.4958
2022-04-14,24395.0,30005.85,0.25,0.18,0.24,0.03,0.0,16343.01,11108.0,13287.0,13662.84,,,,0.0,,,,,300.0,,,,0.0,,,,321.0,0.01,0.0,,,100.0,68.96,0.0,0.0,,0.0,100.0,26.21,0.3235,48.29,1.5145
2022-04-15,24395.0,30005.85,0.25,0.19,0.24,0.03,0.0,16343.01,11108.0,13287.0,13662.84,,,,,,,,,,,,,,,,,,0.01,,,,100.0,68.96,0.0,0.0,,0.0,100.0,26.46,0.3231,48.12,1.5145
2022-04-18,24374.0,29980.02,0.25,0.18,0.24,0.03,0.0,16343.01,11087.0,13287.0,13637.01,,,,,,,,0.0,,21.0,,,,,,,,0.01,,,,100.0,68.92,0.0,0.0,,0.0,100.0,27.66,0.3294,48.09,1.5151
2022-04-19,24374.0,28663.82,0.25,0.18,0.24,0.03,0.0,15625.51,11087.0,13287.0,13038.31,,,,,,,,,,,,,,,,,,0.01,,,,100.0,68.92,0.0,0.0,,0.0,100.0,27.96,0.326,47.52,1.5151
2022-04-20,24874.0,29600.06,0.26,0.21,0.24,0.03,0.0,16406.53,11587.0,13787.0,13788.53,,,500.0,,,500.0,,,,,,,,500.0,0.0,,,0.01,,,,100.0,69.86,0.0,0.0,,0.0,100.0,27.02,0.3172,47.25,1.4996
2022-04-21,33574.0,39281.58,0.34,0.3,0.32,0.04,0.0,20927.79,15687.0,17887.0,18353.79,,,4100.0,0.01,,,,,4600.0,,,,0.01,4100.0,,,500.0,0.02,0.0,,,100.0,75.83,0.0,0.0,,0.0,100.0,34.75,0.3584,47.55,1.623
2022-04-22,30487.0,33840.57,0.31,0.3,0.29,0.04,0.0,16428.0,15687.0,14800.0,17412.57,,,,,,,,,,,,,,,,,3087.0,0.02,0.0,,,100.0,75.83,0.0,0.0,,0.0,100.0,37.84,0.3383,42.55,1.4737
2022-04-25,27400.0,29592.0,0.28,0.27,0.26,0.03,0.0,15984.0,12600.0,14800.0,13608.0,,,,,,,,0.0,,3087.0,,,,,,,,0.01,,,,100.0,71.59,0.0,0.0,,0.0,100.0,35.81,0.3256,42.43,1.5568
2022-04-26,30200.0,33099.2,0.31,0.33,0.29,0.03,0.0,17755.2,14000.0,16200.0,15344.0,,,1400.0,0.0,,,,,1400.0,,,,0.0,1400.0,,,,0.02,,,,100.0,73.68,0.0,0.0,,0.0,100.0,39.0,0.3377,41.42,1.5895
2022-04-27,29600.0,31968.0,0.3,0.34,0.29,0.03,0.0,17172.0,13700.0,15900.0,14796.0,,,,,,,,0.0,,300.0,,,,,,,300.0,0.02,0.0,,,100.0,73.26,0.0,0.0,,0.0,100.0,39.46,0.3345,40.51,1.5829
2022-04-28,29600.0,31376.0,0.3,0.35,0.29,0.03,0.0,16854.0,13700.0,15900.0,14522.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,73.26,0.0,0.0,,0.0,100.0,39.39,0.3342,40.52,1.5829
2022-04-29,29600.0,31435.2,0.3,0.37,0.29,0.03,0.0,16885.8,13700.0,15900.0,14549.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,73.26,0.0,0.0,,0.0,100.0,39.68,0.3352,40.41,1.5829
2022-05-02,29600.0,31553.6,0.3,0.4,0.29,0.03,0.0,16949.4,13700.0,15900.0,14604.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,73.26,0.0,0.0,,0.0,100.0,39.68,0.335,40.37,1.5829
2022-05-03,29600.0,32915.2,0.3,0.41,0.29,0.03,0.0,17680.8,13700.0,15900.0,15234.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,73.26,0.0,0.0,,0.0,100.0,40.03,0.3357,40.14,1.5829
2022-05-04,33600.0,38236.8,0.34,0.47,0.32,0.04,0.0,18777.0,17100.0,16500.0,19459.8,,,3400.0,0.0,,,,,2000.0,,,,0.0,3400.0,,,1400.0,0.02,0.0,,,100.0,77.38,0.0,0.0,,0.0,100.0,35.21,0.3978,51.42,1.5204
2022-05-05,33600.0,38976.0,0.34,0.49,0.32,0.04,0.0,19140.0,17100.0,16500.0,19836.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,77.38,0.0,0.0,,0.0,100.0,35.17,0.3972,51.36,1.5204
2022-05-06,33600.0,36220.8,0.34,0.49,0.32,0.04,0.0,17787.0,17100.0,16500.0,18433.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,77.38,0.0,0.0,,0.0,100.0,34.11,0.3988,52.19,1.5204
2022-05-09,32200.0,33230.4,0.33,0.47,0.31,0.03,0.0,17028.0,15700.0,16500.0,16202.4,,,,,,,,0.0,,1400.0,,,,,,,,0.02,,,,100.0,75.85,0.0,0.0,,0.0,100.0,35.93,0.3887,49.9,1.5556
2022-05-10,32200.0,33810.0,0.33,0.46,0.31,0.03,0.0,17325.0,15700.0,16500.0,16485.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.85,0.0,0.0,,0.0,100.0,36.64,0.3883,49.35,1.5556
2022-05-11,32200.0,26758.2,0.33,0.49,0.31,0.03,0.0,13711.5,15700.0,16500.0,13046.7,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.85,0.0,0.0,,0.0,100.0,33.88,0.3913,51.49,1.5556
2022-05-12,32200.0,28658.0,0.33,0.42,0.31,0.03,0.0,14685.0,15700.0,16500.0,13973.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.85,0.0,0.0,,0.0,100.0,37.19,0.3886,49.06,1.5556
2022-05-13,32200.0,30461.2,0.33,0.43,0.31,0.03,0.0,15609.0,15700.0,16500.0,14852.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,75.85,0.0,0.0,,0.0,100.0,37.15,0.3889,49.11,1.5556
2022-05-16,32443.0,30009.78,0.33,0.45,0.31,0.03,0.0,15487.28,15700.0,16743.0,14522.5,,,,,,243.0,,,,,,,,,0.0,,,0.02,,,,100.0,75.85,0.0,0.0,,0.0,100.0,35.97,0.3839,49.44,1.5673
2022-05-17,32443.0,29588.02,0.33,0.5,0.31,0.03,0.0,15269.62,15700.0,16743.0,14318.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,75.85,0.0,0.0,,0.0,100.0,36.04,0.3835,49.32,1.5673
2022-05-18,32443.0,30236.88,0.33,0.51,0.31,0.03,0.0,15604.48,15700.0,16743.0,14632.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,75.85,0.0,0.0,,0.0,100.0,36.4,0.3822,48.92,1.5673
2022-05-19,32443.0,29847.56,0.33,0.56,0.31,0.03,0.0,15403.56,15700.0,16743.0,14444.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,75.85,0.0,0.0,,0.0,100.0,36.04,0.3832,49.29,1.5673
2022-05-20,34243.0,30921.43,0.35,0.59,0.33,0.03,0.0,16744.33,15700.0,18543.0,14177.1,,,,0.0,,,,,1800.0,,,,0.0,,,,,0.01,,,,100.0,75.85,0.0,0.0,,0.0,100.0,34.07,0.3473,46.73,1.6543
2022-05-23,34243.0,30270.81,0.35,0.61,0.33,0.03,0.0,16392.01,17500.0,18543.0,15470.0,,,1800.0,,,,,,,,,,,1800.0,,,,0.02,,,,100.0,77.78,0.0,0.0,,0.0,100.0,34.06,0.3477,46.79,1.5219
2022-05-24,34243.0,29551.71,0.35,0.61,0.33,0.03,0.0,16002.61,17500.0,18543.0,15102.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,77.78,0.0,0.0,,0.0,100.0,34.01,0.3473,46.78,1.5219
2022-05-25,34243.0,27771.07,0.35,0.62,0.33,0.03,0.0,15038.37,17500.0,18543.0,14192.5,,,,,,,,,,,,,,,,,,0.02,,,,100.0,77.78,0.0,0.0,,0.0,100.0,33.56,0.3471,47.04,1.5219
2022-05-26,34243.0,28045.02,0.35,0.6,0.33,0.03,0.0,15186.72,17500.0,18543.0,14332.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,77.78,0.0,0.0,,0.0,100.0,34.39,0.3473,46.5,1.5219
