,ALPUL FP Equity_DX_SI_QTY,ALPUL FP Equity_DX_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPUL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPUL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPUL FP Equity_DX_SI_MV,ALPUL FP Equity_DX_DSS,ALPUL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPUL FP Equity_DX_SUPPLY_SI_QTY,ALPUL FP Equity_DX_BROKER_SI_QTY,ALPUL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPUL FP Equity_DX_BROKER_SI_MV_INC_x,ALPUL FP Equity_DX_SUPPLY_SI_MV_NEW,ALPUL FP Equity_DX_BROKER_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_NEW,ALPUL FP Equity_DX_SUPPLY_SI_MV_DEC,ALPUL FP Equity_DX_BROKER_SI_QTY_INC,ALPUL FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPUL FP Equity_DX_BROKER_SI_MV_NEW_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALPUL FP Equity_DX_BROKER_SI_MV_INC_y,ALPUL FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPUL FP Equity_DX_BROKER_SI_MV_ADD,ALPUL FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPUL FP Equity_DX_BROKER_SI_QTY_DEC,ALPUL FP Equity_DX_SUPPLY_SI_MV,ALPUL FP Equity_DX_BROKER_SI_MV_DEC,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_UTILIZATION_QUANTITY,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPUL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPUL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPUL FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPUL FP Equity_DX_BROKER_SI_CON_RATIO,ALPUL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPUL FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,73175.79,0.08,0.0,,0.0,,0.0
2016-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,73175.79,0.08,0.0,,0.0,,0.0
2016-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,73175.79,0.08,0.0,,0.0,,0.0
2016-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,73175.79,0.08,0.0,,0.0,,0.0
2016-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,76027.91,0.08,0.0,,0.0,,0.0
2016-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78793.61,0.08,0.0,,0.0,,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78159.81,0.08,0.0,,0.0,,0.0
2016-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78188.62,0.08,0.0,,0.0,,0.0
2016-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78159.81,0.08,0.0,,0.0,,0.0
2016-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78044.57,0.08,0.0,,0.0,,0.0
2016-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78131.0,0.08,0.0,,0.0,,0.0
2016-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,76661.72,0.08,0.0,,0.0,,0.0
2016-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,76402.43,0.08,0.0,,0.0,,0.0
2016-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,75480.54,0.08,0.0,,0.0,,0.0
2016-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78303.85,0.08,0.0,,0.0,,0.0
2016-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,77785.28,0.08,0.0,,0.0,,0.0
2016-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78188.62,0.08,0.0,,0.0,,0.0
2016-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78793.61,0.08,0.0,,0.0,,0.0
2016-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78015.76,0.08,0.0,,0.0,,0.0
2016-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78073.38,0.08,0.0,,0.0,,0.0
2016-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78217.42,0.08,0.0,,0.0,,0.0
2016-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78073.38,0.08,0.0,,0.0,,0.0
2016-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78246.23,0.08,0.0,,0.0,,0.0
2016-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,78073.38,0.08,0.0,,0.0,,0.0
2016-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,80176.46,0.08,0.0,,0.0,,0.0
2016-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,3001.0,76143.15,0.08,0.0,,0.0,,0.0
2016-04-29,200.0,5011.16,0.0,0.03,0.0,0.01,0.0,5011.16,0.0,200.0,0.0,,,,,,200.0,,,,,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-02,200.0,4978.52,0.0,0.03,0.0,0.01,0.0,4978.52,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-03,200.0,4847.96,0.0,0.04,0.0,0.01,0.0,4847.96,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-04,200.0,4836.44,0.0,0.04,0.0,0.01,0.0,4836.44,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-05,200.0,4732.76,0.0,0.03,0.0,0.0,0.0,4732.76,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-06,200.0,4738.52,0.0,0.03,0.0,0.0,0.0,4738.52,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-09,200.0,4661.72,0.0,0.03,0.0,0.0,0.0,4661.72,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-10,200.0,4669.4,0.0,0.03,0.0,0.0,0.0,4669.4,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-11,200.0,4847.96,0.0,0.03,0.0,0.01,0.0,4847.96,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-12,200.0,4686.68,0.0,0.03,0.0,0.0,0.0,4686.68,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-13,200.0,4634.84,0.0,0.03,0.0,0.0,0.0,4634.84,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0666
2016-05-16,200.0,4602.2,0.0,0.03,0.0,0.0,0.0,4602.2,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-17,200.0,4492.76,0.0,0.03,0.0,0.0,0.0,4492.76,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-18,200.0,4502.36,0.0,0.03,0.0,0.0,0.0,4502.36,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-19,200.0,4644.44,0.0,0.02,0.0,0.0,0.0,4644.44,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-20,200.0,4646.36,0.0,0.02,0.0,0.0,0.0,4646.36,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-23,200.0,4607.96,0.0,0.02,0.0,0.0,0.0,4607.96,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-24,200.0,4646.36,0.0,0.02,0.0,0.0,0.0,4646.36,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-25,200.0,4799.96,0.0,0.02,0.0,0.01,0.0,4799.96,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-26,200.0,4826.84,0.0,0.02,0.0,0.01,0.0,4826.84,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0518
2016-05-27,200.0,4869.08,0.0,0.02,0.0,0.01,0.0,4869.08,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0277
2016-05-30,200.0,4755.8,0.0,0.02,0.0,0.01,0.0,4755.8,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0226
2016-05-31,200.0,4677.08,0.0,0.02,0.0,0.0,0.0,4677.08,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0277
2016-06-01,200.0,4586.84,0.0,0.02,0.0,0.0,0.0,4586.84,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0277
2016-06-02,200.0,4663.64,0.0,0.02,0.0,0.0,0.0,4663.64,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0226
2016-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,0.0,0.0,0.0,0.0,8854.0,210454.32,0.22,0.0,,0.0,,0.0
2016-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,211389.29,0.22,0.0,,0.0,,0.0
2016-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,212494.26,0.22,0.0,,0.0,,0.0
2016-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,213344.24,0.22,0.0,,0.0,,0.0
2016-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,221419.02,0.23,0.0,,0.0,,0.0
2016-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,220399.05,0.23,0.0,,0.0,,0.0
2016-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,212409.27,0.22,0.0,,0.0,,0.0
2016-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,204674.47,0.21,0.0,,0.0,,0.0
2016-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,203399.51,0.21,0.0,,0.0,,0.0
2016-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,198214.65,0.21,0.0,,0.0,,0.0
2016-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,201019.57,0.21,0.0,,0.0,,0.0
2016-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,8854.0,208669.37,0.22,0.0,,0.0,,0.0
2016-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,10197.0,247173.26,0.26,0.0,,0.0,,0.0
2016-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,277878.78,0.29,0.0,,0.0,,0.0
2016-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,276374.99,0.29,0.0,,0.0,,0.0
2016-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,275086.03,0.29,0.0,,0.0,,0.0
2016-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,262948.3,0.28,0.0,,0.0,,0.0
2016-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,261874.17,0.27,0.0,,0.0,,0.0
2016-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,262088.99,0.27,0.0,,0.0,,0.0
2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,276160.17,0.28,0.0,,0.0,,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,273045.17,0.28,0.0,,0.0,,0.0
2016-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,279167.74,0.29,0.0,,0.0,,0.0
2016-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,271004.32,0.28,0.0,,0.0,,0.0
2016-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,259940.72,0.27,0.0,,0.0,,0.0
2016-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,261551.93,0.27,0.0,,0.0,,0.0
2016-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,11189.0,263377.96,0.27,0.0,,0.0,,0.0
2016-07-11,1000.0,23615.81,0.02,0.07,0.02,0.03,0.0,23615.81,1000.0,1000.0,23615.81,,,,,,1000.0,,,,,,,,,0.03,1000.0,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-12,1000.0,23615.81,0.02,0.07,0.02,0.03,0.0,23615.81,1000.0,1000.0,23615.81,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-13,1000.0,23909.78,0.02,0.07,0.02,0.03,0.0,23909.78,1000.0,1000.0,23909.78,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-14,1000.0,23821.59,0.02,0.08,0.02,0.03,0.0,23821.59,1000.0,1000.0,23821.59,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-15,1000.0,24076.36,0.02,0.08,0.02,0.03,0.0,24076.36,1000.0,1000.0,24076.36,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-18,1000.0,24184.15,0.02,0.08,0.02,0.03,0.0,24184.15,1000.0,1000.0,24184.15,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-19,1000.0,24389.94,0.02,0.08,0.02,0.03,0.0,24389.94,1000.0,1000.0,24389.94,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-20,1000.0,24546.72,0.02,0.08,0.02,0.03,0.0,24546.72,1000.0,1000.0,24546.72,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-21,1000.0,24105.76,0.02,0.08,0.02,0.03,0.0,24105.76,1000.0,1000.0,24105.76,,,,,,,,,,,,,,,,,,0.03,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-22,1000.0,24046.97,0.02,0.08,0.02,0.03,0.0,24046.97,1000.0,1000.0,24046.97,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-25,1000.0,24213.55,0.02,0.08,0.02,0.03,0.0,24213.55,1000.0,1000.0,24213.55,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-26,1000.0,24468.33,0.02,0.08,0.02,0.03,0.0,24468.33,1000.0,1000.0,24468.33,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-27,1000.0,25183.66,0.02,0.08,0.02,0.03,0.0,25183.66,1000.0,1000.0,25183.66,,,,,,,,,,,,,,,,,,0.02,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-28,1000.0,25242.46,0.02,0.08,0.02,0.03,0.0,25242.46,1000.0,1000.0,25242.46,,,,,,,,,,,,,,,,,,0.03,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-07-29,1000.0,24997.48,0.02,0.09,0.02,0.03,0.0,24997.48,1000.0,1000.0,24997.48,,,,,,,,,,,,,,,,,,0.03,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-08-01,1000.0,25046.47,0.02,0.08,0.02,0.03,0.0,25046.47,1000.0,1000.0,25046.47,,,,,,,,,,,,,,,,,,0.03,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-08-02,1000.0,25085.67,0.02,0.08,0.02,0.03,0.0,25085.67,1000.0,1000.0,25085.67,,,,,,,,,,,,,,,,,,0.03,,100.0,8.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0894
2016-08-03,1000.0,25075.87,0.02,0.08,0.02,0.03,0.0,25075.87,1000.0,1000.0,25075.87,,,,,,,,,,,,,,,,,,0.03,,100.0,9.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.091
2016-08-04,1000.0,25232.66,0.02,0.09,0.02,0.03,0.0,25232.66,1000.0,1000.0,25232.66,,,,,,,,,,,,,,,,,,0.03,,100.0,9.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.091
2016-08-05,1000.0,25369.84,0.02,0.09,0.02,0.03,0.0,25369.84,1000.0,1000.0,25369.84,,,,,,,,,,,,,,,,,,0.03,,100.0,9.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.091
2016-08-08,1000.0,25320.85,0.02,0.09,0.02,0.03,0.0,25320.85,1000.0,1000.0,25320.85,,,,,,,,,,,,,,,,,,0.03,,100.0,9.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.091
2016-08-09,1000.0,25340.45,0.02,0.09,0.02,0.03,0.0,25340.45,1000.0,1000.0,25340.45,,,,,,,,,,,,,,,,,,0.03,,100.0,9.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.091
2016-08-10,1000.0,24987.68,0.02,0.1,0.02,0.03,0.0,24987.68,1000.0,1000.0,24987.68,,,,,,,,,,,,,,,,,,0.03,,100.0,9.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.091
2016-08-11,1000.0,25801.0,0.02,0.1,0.02,0.03,0.0,25801.0,1000.0,1000.0,25801.0,,,,,,,,,,,,,,,,,,0.03,,100.0,9.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.091
2016-08-12,1000.0,25722.61,0.02,0.1,0.02,0.03,0.0,25722.61,1000.0,1000.0,25722.61,,,,,,,,,,,,,,,,,,0.03,,100.0,9.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.093
2016-08-15,1000.0,25575.62,0.02,0.11,0.02,0.03,0.0,25575.62,1000.0,1000.0,25575.62,,,,,,,,,,,,,,,,,,0.03,,100.0,9.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0995
2016-08-16,1000.0,25477.63,0.02,0.12,0.02,0.03,0.0,25477.63,1000.0,1000.0,25477.63,,,,,,,,,,,,,,,,,,0.03,,100.0,10.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1053
2016-08-17,1000.0,25575.62,0.02,0.11,0.02,0.03,0.0,25575.62,1000.0,1000.0,25575.62,,,,,,,,,,,,,,,,,,0.03,,100.0,10.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1053
2016-08-18,1000.0,26163.57,0.02,0.15,0.02,0.03,0.0,26163.57,1000.0,1000.0,26163.57,,,,,,,,,,,,,,,,,,0.03,,100.0,10.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1053
2016-08-19,1000.0,26065.58,0.02,0.16,0.02,0.03,0.0,26065.58,1000.0,1000.0,26065.58,,,,,,,,,,,,,,,,,,0.03,,100.0,10.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1053
2016-08-22,1000.0,25771.61,0.02,0.16,0.02,0.03,0.0,25771.61,1000.0,1000.0,25771.61,,,,,,,,,,,,,,,,,,0.03,,100.0,10.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1053
2016-08-23,1000.0,25742.21,0.02,0.16,0.02,0.03,0.0,25742.21,1000.0,1000.0,25742.21,,,,,,,,,,,,,,,,,,0.03,,100.0,10.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.1053
2016-08-24,1000.0,25575.62,0.02,0.17,0.02,0.03,0.0,25575.62,1000.0,1000.0,25575.62,,,,,,,,,,,,,,,,,,0.03,,100.0,11.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.1123
2016-08-25,1000.0,25477.63,0.02,0.17,0.02,0.03,0.0,25477.63,1000.0,1000.0,25477.63,,,,,,,,,,,,,,,,,,0.03,,100.0,11.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.1123
2016-08-26,1000.0,25546.23,0.02,0.17,0.02,0.03,0.0,25546.23,1000.0,1000.0,25546.23,,,,,,,,,,,,,,,,,,0.03,,100.0,11.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.1156
2016-08-29,1000.0,25565.83,0.05,0.17,0.02,0.03,0.0,25565.83,1000.0,1000.0,25565.83,,,,,,,,,,,,,,,,,,0.03,,100.0,11.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.1156
2016-08-30,1000.0,25546.23,0.05,0.17,0.02,0.03,0.0,25546.23,1000.0,1000.0,25546.23,,,,,,,,,,,,,,,,,,0.03,,100.0,11.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.1156
