,NACON FP Equity_DX_SI_QTY,NACON FP Equity_DX_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NACON FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NACON FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NACON FP Equity_DX_SI_MV,NACON FP Equity_DX_DSS,NACON FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NACON FP Equity_DX_SUPPLY_SI_QTY,NACON FP Equity_DX_BROKER_SI_QTY,NACON FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NACON FP Equity_DX_BROKER_SI_MV_NEW_x,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_x,NACON FP Equity_DX_BROKER_SI_MV_INC_x,NACON FP Equity_DX_BROKER_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_NEW,NACON FP Equity_DX_SUPPLY_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_QTY_INC,NACON FP Equity_DX_SUPPLY_SI_QTY_DEC,NACON FP Equity_DX_BROKER_SI_MV_NEW_y,NACON FP Equity_DX_BROKER_SI_MV_INC_y,NACON FP Equity_DX_SUPPLY_SI_QTY_INC_y,NACON FP Equity_DX_BROKER_SI_MV_ADD,NACON FP Equity_DX_SUPPLY_SI_QTY_ADD,NACON FP Equity_DX_BROKER_SI_QTY_DEC,NACON FP Equity_DX_SUPPLY_SI_MV,NACON FP Equity_DX_BROKER_SI_MV_DEC,NACON FP Equity_DX_BROKER_SI_MV_RMV,NACON FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NACON FP Equity_DX_UTILIZATION_QUANTITY,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NACON FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NACON FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NACON FP Equity_DX_ACTIVE_UTILIZATION_MV,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NACON FP Equity_DX_BROKER_SI_CON_RATIO,NACON FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NACON FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-25,3897470.0,4287217.0,12.48,64.93,4.44,19.09,1.0,4107401.1,228771.0,3734001.0,251648.1,,,,,,0.01,,10835.0,,,,,,10835.0,0.26,0.01,,100.0,28.06,0.0,0.0,0.0,100.0,0.65,0.9663,98.29,4.7809
2024-04-26,3892788.0,4289852.38,12.46,64.9,4.43,19.08,1.0,4104969.84,219788.0,3725018.0,242206.38,,,,,,0.01,,8983.0,,,,,,8983.0,0.24,0.01,,100.0,26.91,0.0,0.0,0.0,100.0,0.64,0.9672,98.35,4.767
2024-04-29,3890441.0,4357293.92,12.46,65.82,4.43,19.08,1.0,4174208.64,215842.0,3726972.0,241743.04,,,0.02,,,0.02,15900.0,19846.0,,0.02,,,15900.0,13946.0,0.24,0.02,,100.0,26.43,0.0,0.0,0.0,100.0,0.64,0.9673,98.35,4.7641
2024-04-30,3899865.0,4477045.02,12.49,64.78,4.44,19.09,1.0,4289382.61,225266.0,3736396.0,258605.37,,,0.01,,,,9424.0,,,0.01,,,9424.0,,0.25,,,100.0,27.85,0.0,0.0,0.0,100.0,0.65,0.9658,98.27,4.8214
2024-05-01,3899865.0,4477045.02,12.49,58.78,4.44,19.1,1.0,4289382.61,225266.0,3736396.0,258605.37,,,,,,,,,,,,,,,0.26,,,100.0,27.94,0.0,0.0,0.0,100.0,0.67,0.9652,98.24,4.8369
2024-05-02,3896889.0,4497009.91,12.48,58.73,4.44,19.1,1.0,4308366.68,222290.0,3733420.0,256522.66,,5853.0,0.01,,,0.03,12745.0,25145.0,,0.01,5853.0,,16316.0,15721.0,0.26,0.02,,100.0,27.37,0.0,0.0,0.0,100.0,0.67,0.9655,98.26,4.7978
2024-05-03,3899485.0,4507804.66,12.48,55.18,4.44,19.1,1.0,4318834.5,224886.0,3736016.0,259968.22,,10000.0,0.01,,,0.01,10000.0,7404.0,,0.01,10000.0,,,7404.0,0.26,0.01,,100.0,28.21,0.0,0.0,0.0,100.0,0.67,0.9651,98.24,4.8921
2024-05-06,3898119.0,4467244.37,12.48,53.3,4.44,19.1,1.0,4279908.9,223520.0,3734650.0,256153.92,,,,,,0.0,,1366.0,,,,,,1366.0,0.26,0.0,,100.0,28.04,0.0,0.0,0.0,100.0,0.67,0.9652,98.24,4.8903
2024-05-07,3882299.0,4573348.22,12.43,52.59,4.42,19.08,1.0,4380781.74,207700.0,3718830.0,244670.6,,,,,,0.02,,15820.0,,,,,,15820.0,0.24,0.02,,100.0,27.86,0.0,0.0,0.0,100.0,0.67,0.9673,98.35,5.2081
2024-05-08,3861856.0,4587884.93,12.36,48.04,4.4,19.07,1.0,4417162.2,187257.0,3718150.0,222461.32,,,,,,0.02,,20443.0,,,,,,680.0,0.22,0.0,,100.0,25.51,0.0,0.0,0.0,100.0,0.56,0.9689,98.43,5.2606
2024-05-09,3871173.0,4715088.71,12.39,47.53,4.41,19.08,1.0,4540054.81,190074.0,3727467.0,231510.13,,2817.0,0.01,,,,9317.0,,,0.01,2817.0,,,,0.23,,,100.0,25.86,0.0,0.0,0.0,100.0,0.57,0.9675,98.36,5.2664
2024-05-10,3913838.0,4688777.92,12.53,48.16,4.46,19.14,1.0,4510912.06,232739.0,3765369.0,278821.32,,32263.0,0.02,24049.0,,0.02,13853.0,13647.0,,0.02,32263.0,0.03,24049.0,,0.28,,,100.0,29.02,0.0,0.0,0.0,100.0,0.61,0.9618,98.07,4.8806
2024-05-13,3913838.0,4500913.7,12.53,50.69,4.46,19.13,1.0,4330174.35,232739.0,3765369.0,267649.85,,,,,,,,,,,,,,,0.28,,,100.0,30.8,0.0,0.0,0.0,100.0,0.6,0.9623,98.1,5.1786
2024-05-14,3915039.0,4447484.3,12.53,49.71,4.46,19.12,1.0,4278823.52,233940.0,3766570.0,265755.84,,13000.0,0.0,,,0.02,1201.0,11799.0,,0.0,13000.0,,,,0.27,,,100.0,30.78,0.0,0.0,0.0,100.0,0.58,0.9635,98.15,5.1503
2024-05-15,3879768.0,4422935.52,12.42,48.34,4.42,19.08,1.0,4316380.86,199369.0,3786299.0,227280.66,,28329.0,0.03,,,0.07,27629.0,62900.0,,0.03,28329.0,,,7900.0,0.23,0.01,,100.0,30.7,0.0,0.0,0.0,100.0,0.57,0.9614,98.05,5.9738
2024-05-16,3927513.0,4453799.74,12.57,50.36,4.47,19.13,1.0,4285435.9,247114.0,3779044.0,280227.28,,400.0,0.01,,,0.02,6590.0,17079.0,,0.01,400.0,,64424.0,13845.0,0.28,0.02,,100.0,32.05,0.0,0.0,0.0,100.0,0.57,0.962,98.08,5.0932
2024-05-17,3921779.0,4510045.85,12.56,50.68,4.46,19.13,1.0,4339306.5,241380.0,3773310.0,277587.0,,769.0,,,,0.02,,15158.0,,,769.0,,8655.0,5734.0,0.27,0.01,,100.0,31.58,0.0,0.0,0.0,100.0,0.57,0.9628,98.12,5.1312
2024-05-20,3919366.0,4812981.45,12.55,49.62,4.46,19.13,1.0,4630661.52,231467.0,3770897.0,284241.48,,4439.0,0.01,,,0.02,4439.0,14352.0,,0.01,4439.0,,,6852.0,0.27,0.01,,100.0,30.05,0.0,0.0,0.0,100.0,0.58,0.9627,98.12,5.0891
2024-05-21,3926826.0,4767166.76,12.57,47.04,4.47,19.16,1.0,4586925.4,238927.0,3778357.0,290057.38,,12000.0,,12000.0,,0.0,,4540.0,,,12000.0,0.02,,4540.0,0.29,0.0,,100.0,31.02,0.0,0.0,0.0,100.0,0.62,0.9596,97.95,5.0987
2024-05-22,3913543.0,4774522.46,12.53,47.55,4.45,19.14,1.0,4613689.86,187283.0,3781713.0,228485.26,,19756.0,0.02,,,0.09,19756.0,71400.0,,0.02,19756.0,,,16400.0,0.23,0.02,,100.0,23.91,0.0,0.0,0.0,100.0,0.61,0.9548,97.71,4.9966
2024-05-23,3801628.0,4554350.34,12.17,46.46,4.33,19.0,1.0,4429363.0,154368.0,3697298.0,184932.86,,,,,,0.04,,32915.0,,,,,,84415.0,0.19,0.11,,100.0,20.47,0.0,0.0,0.0,100.0,0.61,0.9689,98.43,5.0404
2024-05-24,3787934.0,4651582.95,12.13,46.39,4.31,18.99,1.0,4610483.02,121135.0,3754465.0,148753.78,,26767.0,0.07,,,0.07,57167.0,60000.0,,0.07,26767.0,,,,0.15,,,100.0,16.21,0.0,0.0,0.0,100.0,0.44,0.9705,98.51,5.0677
2024-05-27,3778074.0,4609250.28,12.1,45.96,4.3,18.98,1.0,4568418.1,111275.0,3744605.0,135755.5,,,0.0,,,0.01,1000.0,9860.0,,0.0,,,,10860.0,0.14,0.02,,100.0,15.86,0.0,0.0,0.0,100.0,0.44,0.9716,98.57,5.3835
2024-05-28,3768901.0,4635748.23,12.07,44.27,4.29,18.96,1.0,4594581.36,96102.0,3735432.0,118205.46,,6800.0,0.02,,,0.03,12800.0,21973.0,,0.02,6800.0,,,21973.0,0.12,0.03,,100.0,13.7,0.0,0.0,0.0,100.0,0.44,0.9728,98.63,5.3709
2024-05-29,3767174.0,4671295.76,12.06,42.82,4.29,18.96,1.0,4629794.2,94375.0,3733705.0,117025.0,,,,,,0.0,,1727.0,,,,,,1727.0,0.12,0.0,,100.0,13.48,0.0,0.0,0.0,100.0,0.44,0.9728,98.63,5.381
2024-05-30,3780174.0,4740338.2,12.1,42.8,4.3,18.98,1.0,4698368.07,107375.0,3746705.0,134648.25,,13000.0,0.02,,,,13000.0,,,0.02,13000.0,,,,0.13,,,100.0,15.52,0.0,0.0,0.0,100.0,0.5,0.9711,98.54,5.4644
2024-05-31,3774548.0,4718185.0,12.08,40.54,4.3,18.98,1.0,4676348.75,91549.0,3741079.0,114436.25,,,0.01,,,0.02,5000.0,15826.0,,0.01,,,,10626.0,0.11,0.01,,100.0,13.24,0.0,0.0,0.0,100.0,0.44,0.9716,98.57,5.4599
2024-06-03,3835945.0,4863978.26,12.28,41.32,4.37,19.06,1.0,4766463.99,141000.0,3759041.0,178788.0,,21080.0,0.08,,,0.01,59649.0,10822.0,,0.08,21080.0,,39193.0,41687.0,0.18,0.05,,100.0,20.05,0.0,0.0,0.0,100.0,0.53,0.9636,98.16,5.454
2024-06-04,3790483.0,5185380.74,12.14,38.82,4.31,19.01,1.0,5135173.78,98438.0,3753782.0,134663.18,,,,8934.0,,0.06,,51926.0,,,,0.01,9364.0,14193.0,0.12,0.02,,100.0,14.99,0.0,0.0,0.0,100.0,0.57,0.9684,98.4,5.7709
2024-06-05,3773068.0,5772794.04,12.08,31.37,4.29,19.01,1.0,5746784.04,84790.0,3756068.0,129728.7,,,0.01,,,0.02,7000.0,13648.0,,0.01,,,,4714.0,0.12,0.01,,100.0,12.52,0.0,0.0,0.0,100.0,0.63,0.9686,98.41,5.5715
2024-06-06,3889216.0,6067176.96,12.36,26.0,4.42,19.2,1.0,5845154.64,184671.0,3746894.0,288086.76,,1248.0,,10000.0,,0.01,,4084.0,,,1248.0,0.02,102717.0,19174.0,0.28,0.02,,100.0,27.21,0.0,0.0,0.0,100.0,0.64,0.9591,97.93,5.7303
2024-06-07,3940528.0,6147223.68,12.52,25.03,4.47,19.29,1.0,5978494.08,178187.0,3832368.0,277971.72,,6100.0,0.11,36938.0,,0.02,71459.0,12584.0,,0.11,6100.0,0.06,,22923.0,0.28,0.03,,100.0,24.97,0.0,0.0,0.0,100.0,0.57,0.951,97.52,5.523
2024-06-10,3950878.0,5784085.39,12.56,24.64,4.49,19.31,1.0,5606707.15,191187.0,3829718.0,279897.77,,13000.0,,,,,,,,,13000.0,,,2650.0,0.3,0.0,,100.0,27.78,0.0,0.0,0.0,100.0,0.57,0.9498,97.45,5.7408
2024-06-11,3848374.0,5541658.56,12.23,22.12,4.37,19.13,1.0,5475049.92,116283.0,3802118.0,167447.52,,,,,,0.12,,74904.0,,,,,,27600.0,0.17,0.04,,100.0,17.46,0.0,0.0,0.0,100.0,0.57,0.9581,97.88,5.7771
2024-06-12,3906224.0,5546838.08,12.41,21.81,4.43,19.21,1.0,5452754.56,136283.0,3839968.0,193521.86,,20000.0,0.06,,,,40000.0,,,0.06,20000.0,,,2150.0,0.2,0.0,,100.0,20.52,0.0,0.0,0.0,100.0,0.52,0.9537,97.65,5.8828
2024-06-13,3863186.0,4960330.82,12.28,22.03,4.39,19.13,1.0,4883090.52,99345.0,3803030.0,127558.98,,,,,,0.05,,36938.0,,,,,,36938.0,0.14,0.06,,100.0,14.96,0.0,0.0,0.0,100.0,0.53,0.9601,97.98,5.8171
2024-06-14,3803882.0,4511404.05,12.09,20.63,4.32,19.02,1.0,4438873.04,100345.0,3742726.0,119009.17,,1000.0,0.0,,,,1000.0,,,0.0,1000.0,,,61304.0,0.13,0.09,,100.0,15.08,0.0,0.0,0.0,100.0,0.36,0.9708,98.53,5.7149
2024-06-17,3796282.0,4388501.99,12.07,19.93,4.31,19.0,1.0,4317805.66,100345.0,3735126.0,115998.82,,3419.0,,,,0.0,,3419.0,,,3419.0,,,7600.0,0.12,0.01,,100.0,15.89,0.0,0.0,0.0,100.0,0.36,0.9732,98.65,6.013
2024-06-18,3779793.0,4573549.53,12.01,19.36,4.29,18.97,1.0,4515280.77,83856.0,3731637.0,101465.76,,,,,,0.02,,16489.0,,,,,,3489.0,0.1,0.0,,13.47,13.47,538881.0,652046.01,0.64,13.07,0.34,0.9755,98.76,6.0696
2024-06-19,3779793.0,4460155.74,12.01,19.71,4.29,18.98,1.0,4403331.66,83856.0,3731637.0,98950.08,,2015.0,,,,0.0,,2015.0,,,2015.0,,,,0.1,,,13.67,13.67,529727.0,625077.86,0.63,13.86,0.33,0.9751,98.75,6.1602
2024-06-20,3759793.0,4511751.6,11.95,19.45,4.27,18.95,1.0,4477964.4,63856.0,3731637.0,76627.2,,,,,,0.02,,20000.0,,,,,,,0.08,,,100.0,10.41,0.0,0.0,0.0,100.0,0.34,0.9753,98.75,6.1286
2024-06-21,3719793.0,4500949.53,11.82,16.97,4.22,18.91,1.0,4466880.77,63856.0,3691637.0,77265.76,,,,,,,,,,,,,,40000.0,0.08,0.05,,100.0,10.23,0.0,0.0,0.0,100.0,0.34,0.98,99.0,5.96
2024-06-24,3763075.0,4545794.6,11.96,17.16,4.27,18.96,1.0,4493310.62,79147.0,3719628.0,95609.58,,15291.0,0.02,15291.0,,,12700.0,,,0.02,15291.0,0.02,,,0.1,,,100.0,12.59,0.0,0.0,0.0,100.0,0.34,0.976,98.79,5.9839
2024-06-25,3777731.0,4465278.04,12.01,17.32,4.29,18.98,1.0,4416987.43,96395.0,3736876.0,113938.89,,17248.0,0.02,,,,17248.0,,,0.02,17248.0,,,,0.12,,,100.0,14.98,0.0,0.0,0.0,100.0,0.33,0.9743,98.7,5.8696
2024-06-26,3825196.0,4330121.87,12.16,17.64,4.34,19.03,1.0,4255574.01,121395.0,3759341.0,137419.14,,25000.0,0.03,,,,25000.0,,,0.03,25000.0,,,2535.0,0.14,0.0,,100.0,15.94,0.0,0.0,0.0,100.0,0.32,0.9722,98.6,5.024
2024-06-27,3817196.0,4641710.34,12.13,17.59,4.33,19.01,1.0,4561630.66,121395.0,3751341.0,147616.32,,,,,,,,,,,,,,8000.0,0.14,0.01,,100.0,15.52,0.0,0.0,0.0,100.0,0.34,0.9736,98.67,4.8788
2024-06-28,3820818.0,4447432.15,12.14,17.31,4.34,19.03,1.0,4370776.93,121395.0,3754963.0,141303.78,,,0.01,,,,3622.0,,,0.01,,,,,0.15,,,100.0,15.32,0.0,0.0,0.0,100.0,0.33,0.9721,98.6,4.8227
2024-07-01,3753059.0,4451127.97,11.93,16.92,4.26,18.94,1.0,4429779.97,73540.0,3735059.0,87218.44,,,0.01,,,0.07,11031.0,59855.0,,0.01,,,12000.0,30935.0,0.09,0.04,,100.0,11.61,0.0,0.0,0.0,100.0,0.37,0.9753,98.76,5.9247
2024-07-02,3744359.0,4306012.85,11.9,17.25,4.25,18.93,1.0,4285312.85,75305.0,3726359.0,86600.75,,4000.0,0.01,,,0.0,4000.0,2235.0,,0.01,4000.0,,,12700.0,0.09,0.01,,100.0,11.82,0.0,0.0,0.0,100.0,0.4,0.9764,98.81,5.8763
2024-07-03,3767794.0,4355569.86,11.97,17.14,4.28,18.95,1.0,4334761.86,89004.0,3749794.0,102888.62,,13699.0,0.03,7000.0,,,26590.0,,,0.03,13699.0,0.01,,10155.0,0.1,0.01,,100.0,14.02,0.0,0.0,0.0,100.0,0.58,0.9738,98.68,5.9339
2024-07-04,3796281.0,4380908.27,12.07,17.14,4.31,18.99,1.0,4360136.27,113253.0,3778281.0,130693.96,,5000.0,,38990.0,,0.0,,2510.0,,,5000.0,0.05,21759.0,10503.0,0.13,0.01,,100.0,17.82,0.0,0.0,0.0,100.0,0.52,0.9703,98.5,5.974
2024-07-05,3830091.0,4366303.74,12.17,17.38,4.35,19.03,1.0,4345783.74,113253.0,3812091.0,129108.42,,,0.04,,,,33810.0,,,0.04,,,,,0.13,,,100.0,17.82,0.0,0.0,0.0,100.0,0.52,0.9662,98.29,6.0272
2024-07-08,3855690.0,4588271.1,12.25,17.48,4.38,19.06,1.0,4540957.89,113253.0,3815931.0,134771.07,,,0.01,,,,5400.0,,,0.01,,,,1560.0,0.13,0.0,,100.0,17.7,0.0,0.0,0.0,100.0,0.54,0.9634,98.15,6.0263
2024-07-09,3863984.0,4428125.66,12.28,17.16,4.39,19.08,1.0,4383707.85,114453.0,3825225.0,131163.14,,2200.0,0.01,,,0.0,9294.0,1000.0,,0.01,2200.0,,,,0.14,,,100.0,17.92,0.0,0.0,0.0,100.0,0.61,0.9613,98.04,6.0487
2024-07-10,3866693.0,4616831.44,12.29,17.05,4.39,19.07,1.0,4570553.2,115162.0,3827934.0,137503.43,,2000.0,,4000.0,,0.0,,1291.0,,,2000.0,0.0,,1291.0,0.13,0.01,,100.0,18.16,0.0,0.0,0.0,100.0,0.58,0.9619,98.07,6.0964
2024-07-11,3871693.0,4669261.76,12.3,17.07,4.4,19.09,1.0,4619503.4,117662.0,3830434.0,141900.37,,2500.0,0.0,,,,2500.0,,,0.0,2500.0,,,,0.14,,,100.0,18.54,0.0,0.0,0.0,100.0,0.6,0.9602,97.98,6.0995
2024-07-12,3891175.0,4934009.9,12.37,17.47,4.42,19.14,1.0,4881693.49,117662.0,3849916.0,149195.42,,,0.04,,,,20976.0,,,0.04,,,,1494.0,0.14,0.0,,100.0,18.54,0.0,0.0,0.0,100.0,0.83,0.9556,97.75,6.1302
2024-07-15,3874392.0,5075453.52,12.31,17.3,4.4,19.12,1.0,5021404.23,115362.0,3833133.0,151124.22,,,,,,0.0,,2300.0,,,,,,16783.0,0.15,0.03,,100.0,18.24,0.0,0.0,0.0,100.0,0.67,0.9575,97.85,6.126
2024-07-16,3873168.0,5019625.73,12.31,17.23,4.4,19.12,1.0,4966154.06,114338.0,3831909.0,148182.05,,,,,,0.0,,1024.0,,,,,,1224.0,0.15,0.0,,100.0,90.15,0.0,0.0,0.0,100.0,0.68,0.9566,97.8,30.5385
2024-07-17,3883342.0,5009511.18,12.34,19.21,4.41,19.13,1.0,4956287.07,114238.0,3842083.0,147367.02,,,0.01,,,0.0,10174.0,100.0,,0.01,,,,,0.15,,,100.0,90.14,0.0,0.0,0.0,100.0,0.67,0.9558,97.76,30.6429
2024-07-18,3876261.0,4767801.03,12.32,22.76,4.4,19.12,1.0,4717052.46,114238.0,3835002.0,140512.74,,,,,,,,,,,,,,7081.0,0.15,0.01,,100.0,89.09,0.0,0.0,0.0,100.0,0.63,0.9567,97.81,30.2292
2024-07-19,3863187.0,4574013.41,12.28,23.37,4.39,19.09,1.0,4525162.75,115838.0,3821928.0,137152.19,,1600.0,0.0,,,,1600.0,,,0.0,1600.0,,,14674.0,0.14,0.02,,100.0,89.22,0.0,0.0,0.0,100.0,0.61,0.9603,97.99,29.756
2024-07-22,3872503.0,4685728.63,12.31,23.04,4.4,19.09,1.0,4635805.24,116597.0,3831244.0,141082.37,,2500.0,0.01,,,0.0,9316.0,1741.0,,0.01,2500.0,,,,0.14,,,100.0,89.19,0.0,0.0,0.0,100.0,0.62,0.9603,97.99,29.6224
2024-07-23,3871584.0,4684616.64,12.3,25.12,4.4,19.09,1.0,4634693.25,116597.0,3830325.0,141082.37,,,,,,,,,,,,,,919.0,0.14,0.0,,100.0,89.19,0.0,0.0,0.0,100.0,0.63,0.9597,97.96,29.6153
2024-07-24,3866027.0,4755213.21,12.29,26.09,4.39,19.09,1.0,4704464.64,116597.0,3824768.0,143414.31,,,,,,,,,,,,,,5557.0,0.14,0.01,,100.0,89.19,0.0,0.0,0.0,100.0,0.62,0.9604,98.0,29.5728
2024-07-25,3871004.0,4683914.84,12.3,26.34,4.39,19.1,1.0,4633991.45,114217.0,3829745.0,138202.57,,,0.02,,,0.0,14177.0,2380.0,,0.02,,,,9200.0,0.14,0.01,,100.0,87.37,0.0,0.0,0.0,100.0,0.72,0.9594,97.95,29.6109
2024-07-26,3863804.0,4559288.72,12.28,28.85,4.39,19.08,1.0,4510603.1,116217.0,3822545.0,137136.06,,,0.0,,,,2000.0,,,0.0,,,2000.0,9200.0,0.14,0.01,,100.0,88.9,0.0,0.0,0.0,100.0,0.72,0.961,98.03,29.5558
2024-07-29,3863588.0,4427671.85,7.93,30.54,3.67,19.07,1.0,4375704.19,117305.0,3818241.0,134431.53,,4088.0,0.0,,,0.0,96.0,3000.0,,0.0,4088.0,,,4400.0,0.14,0.01,,100.0,79.56,0.0,0.0,0.0,100.0,0.69,0.9617,98.06,26.2025
2024-07-30,3846696.0,4423700.4,7.9,31.42,3.65,19.05,1.0,4369121.4,118089.0,3799236.0,135802.35,,791.0,,,,0.0,,3529.0,,,791.0,,3522.0,19005.0,0.14,0.03,,100.0,84.29,0.0,0.0,0.0,100.0,0.56,0.9645,98.21,27.4576
2024-07-31,3824707.0,4421361.29,7.85,31.42,3.63,19.02,1.0,4396876.06,100779.0,3803526.0,116500.52,,,0.01,,,0.02,6720.0,17310.0,,0.01,,,,2430.0,0.12,0.0,,100.0,81.01,0.0,0.0,0.0,100.0,0.56,0.967,98.33,30.7462
2024-08-01,3838407.0,4383460.79,7.88,32.15,3.64,19.04,1.0,4359272.09,114438.0,3817226.0,130688.2,,13700.0,0.02,,,0.0,13700.0,41.0,,0.02,13700.0,,,,0.13,,,100.0,70.22,0.0,0.0,0.0,100.0,0.65,0.9652,98.24,23.5527
2024-08-02,3829707.0,4250974.77,7.86,39.79,3.64,19.02,1.0,4227463.86,110739.0,3808526.0,122920.29,,1.0,,,,0.01,,3700.0,,,1.0,,,8700.0,0.13,0.01,,100.0,80.21,0.0,0.0,0.0,100.0,0.6,0.9672,98.34,27.7404
2024-08-05,3796969.0,4146290.15,7.8,39.34,3.61,18.97,1.0,4123160.5,100001.0,3775788.0,109201.09,,895.0,,,,0.01,,11633.0,,,895.0,,,32738.0,0.11,0.04,,100.0,72.91,0.0,0.0,0.0,100.0,0.52,0.9717,98.57,27.6828
2024-08-06,3787269.0,4165995.9,7.78,38.96,3.6,18.96,1.0,4134886.8,89882.0,3758988.0,98870.2,,13600.0,0.01,,,0.03,6500.0,23719.0,,0.01,13600.0,,,23300.0,0.1,0.03,,100.0,62.35,0.0,0.0,0.0,100.0,0.56,0.973,98.64,26.2718
2024-08-07,3799657.0,4293612.41,7.8,39.39,3.61,18.98,1.0,4261294.41,105289.0,3771057.0,118976.57,,19688.0,0.01,7095.0,,0.0,10974.0,4281.0,,0.01,19688.0,0.01,,6000.0,0.12,0.01,,100.0,76.1,0.0,0.0,0.0,100.0,0.6,0.9713,98.55,27.4627
2024-08-08,3768475.0,4145322.5,7.74,39.69,3.58,18.95,1.0,4115987.7,101357.0,3741807.0,111492.7,,,,,,0.0,,3932.0,,,,,,29250.0,0.11,0.03,,100.0,74.28,0.0,0.0,0.0,100.0,0.61,0.9747,98.73,27.6166
2024-08-09,3785475.0,4186735.35,7.77,41.65,3.59,18.96,1.0,4160558.54,98357.0,3761807.0,108782.84,,,0.02,,,0.01,20000.0,6500.0,,0.02,,,3500.0,,0.11,,,100.0,70.43,0.0,0.0,0.0,100.0,0.59,0.9732,98.65,27.1055
2024-08-12,3783775.0,4162152.5,7.77,43.39,3.59,18.96,1.0,4137987.7,96657.0,3761807.0,106322.7,,2200.0,,,,0.0,,3900.0,,,2200.0,,,,0.11,,,100.0,69.41,0.0,0.0,0.0,100.0,0.59,0.9733,98.65,27.1712
2024-08-13,3812775.0,4270308.0,7.83,43.96,3.62,18.99,1.0,4245703.84,96657.0,3790807.0,108255.84,,,,29000.0,,,,,,,,0.03,,,0.11,,,100.0,69.41,0.0,0.0,0.0,100.0,0.59,0.9701,98.49,27.3794
2024-08-14,3820475.0,4278932.0,7.84,46.46,3.63,19.0,1.0,4245703.84,104357.0,3790807.0,116879.84,,7700.0,,,,,,,,,7700.0,,,,0.12,,,100.0,70.58,0.0,0.0,0.0,100.0,0.6,0.9688,98.43,25.8399
2024-08-15,3820843.0,4393969.45,7.84,48.99,3.63,19.01,1.0,4359851.25,104357.0,3791175.0,120010.55,,,,368.0,,,,,,,,0.0,,,0.12,,,100.0,74.46,0.0,0.0,0.0,100.0,0.6,0.9686,98.41,27.2621
2024-08-16,3826681.0,4438949.96,7.86,48.74,3.63,19.02,1.0,4397763.0,110195.0,3791175.0,127826.2,,2838.0,,,,,,,,,2838.0,,3000.0,,0.13,,,100.0,77.28,0.0,0.0,0.0,100.0,0.61,0.9674,98.35,26.8371
2024-08-19,3819243.0,4575453.11,7.84,48.98,3.63,19.01,1.0,4541827.65,102757.0,3791175.0,123102.89,,,,,,0.01,,7438.0,,,,,,,0.12,,,100.0,73.32,0.0,0.0,0.0,100.0,0.62,0.9679,98.38,27.2509
2024-08-20,3812148.0,4498334.64,7.83,52.95,3.62,19.01,1.0,4465214.4,95662.0,3784080.0,112881.16,,,,,,0.01,,7095.0,,,,,,7095.0,0.11,0.01,,100.0,67.89,0.0,0.0,0.0,100.0,0.59,0.9681,98.39,27.0545
2024-08-21,3810048.0,4358694.91,7.82,55.7,3.62,19.0,1.0,4324983.52,92562.0,3780580.0,105890.93,,,0.0,,,0.0,1000.0,3100.0,,0.0,,,,4500.0,0.11,0.01,,100.0,67.54,0.0,0.0,0.0,100.0,0.56,0.9688,98.42,27.8002
2024-08-22,3806348.0,4430589.07,7.81,53.73,3.61,19.0,1.0,4396288.32,88862.0,3776880.0,103435.37,,7658.0,0.01,,,0.02,10000.0,13700.0,,0.01,7658.0,,2342.0,13700.0,0.1,0.02,,100.0,72.04,0.0,0.0,0.0,100.0,0.46,0.9696,98.47,30.8579
2024-08-23,3814048.0,4309874.24,7.83,53.58,3.62,19.01,1.0,4276575.4,88862.0,3784580.0,100414.06,,,0.02,,,,14800.0,,,0.02,,,,7100.0,0.1,0.01,,100.0,70.89,0.0,0.0,0.0,100.0,0.47,0.9684,98.41,30.4269
2024-08-26,3828048.0,4264445.47,7.86,53.26,3.63,19.02,1.0,4231618.12,88862.0,3798580.0,98992.27,,,0.02,,,,14000.0,,,0.02,,,,,0.1,,,100.0,70.89,0.0,0.0,0.0,100.0,0.46,0.9675,98.36,30.5386
2024-08-27,3806048.0,4156204.42,7.81,55.76,3.61,18.99,1.0,4124025.36,88862.0,3776580.0,97037.3,,,,,,,,,,,,,,22000.0,0.1,0.03,,100.0,70.89,0.0,0.0,0.0,100.0,0.45,0.9704,98.51,30.3631
2024-08-28,3793148.0,4149703.91,7.79,54.54,3.6,18.97,1.0,4131578.52,75962.0,3776580.0,83102.43,,,,,,0.01,,12900.0,,,,,,,0.08,,,60.6,60.6,49389.0,54031.57,0.05,60.6,0.44,0.9722,98.6,30.2602
