,ALCBX FP Equity_DX_SI_QTY,ALCBX FP Equity_DX_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCBX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCBX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCBX FP Equity_DX_SI_MV,ALCBX FP Equity_DX_DSS,ALCBX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY,ALCBX FP Equity_DX_BROKER_SI_QTY,ALCBX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCBX FP Equity_DX_BROKER_SI_MV_INC_x,ALCBX FP Equity_DX_SUPPLY_SI_MV_NEW,ALCBX FP Equity_DX_BROKER_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_NEW,ALCBX FP Equity_DX_SUPPLY_SI_MV_DEC,ALCBX FP Equity_DX_BROKER_SI_QTY_INC,ALCBX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCBX FP Equity_DX_BROKER_SI_MV_NEW_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCBX FP Equity_DX_BROKER_SI_MV_INC_y,ALCBX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCBX FP Equity_DX_BROKER_SI_MV_ADD,ALCBX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCBX FP Equity_DX_BROKER_SI_QTY_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV,ALCBX FP Equity_DX_BROKER_SI_MV_DEC,ALCBX FP Equity_DX_SUPPLY_SI_MV_RMV,ALCBX FP Equity_DX_BROKER_SI_MV_RMV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_UTILIZATION_QUANTITY,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCBX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCBX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCBX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCBX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCBX FP Equity_DX_BROKER_SI_CON_RATIO,ALCBX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCBX FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.13,0.0,,0.0,,0.0
2006-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.13,0.0,,0.0,,0.0
2006-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.12,0.0,,0.0,,0.0
2006-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.08,0.0,,0.0,,0.0
2006-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.08,0.0,,0.0,,0.0
2006-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.08,0.0,,0.0,,0.0
2006-10-23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,9.44,,0.0,,0.0
2006-10-24,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,15.36,,0.0,,0.0
2006-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,0.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.08,0.0,,0.0,,0.0
2006-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.08,0.0,,0.0,,0.0
2006-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.08,0.0,,0.0,,0.0
2006-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.08,0.0,,0.0,,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.08,0.0,,0.0,,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.07,0.0,,0.0,,0.0
2006-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.07,0.0,,0.0,,0.0
2006-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.07,0.0,,0.0,,0.0
2006-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.07,0.0,,0.0,,0.0
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.07,0.0,,0.0,,0.0
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.07,0.0,,0.0,,0.0
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.07,0.0,,0.0,,0.0
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.72,,0.0,,0.0
2006-11-13,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,16.17,,0.0,,0.0
2006-11-14,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,16.2,,0.0,,0.0
2006-11-15,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.15,,0.0,,0.0
2006-11-16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,17.08,,0.0,,0.0
2006-11-17,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,16.68,,0.0,,0.0
2006-11-20,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.83,,0.0,,0.0
2006-11-21,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,16.64,,0.0,,0.0
2006-11-22,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,15.07,,0.0,,0.0
2006-11-23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,15.07,,0.0,,0.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,14.93,,0.0,,0.0
2006-11-27,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,14.89,,0.0,,0.0
2006-11-28,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,14.46,,0.0,,0.0
2006-11-29,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.1,,0.0,,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.3,,0.0,,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,14.85,,0.0,,0.0
2006-12-04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,14.85,,0.0,,0.0
2006-12-05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,14.9,,0.0,,0.0
2006-12-06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.1,,0.0,,0.0
2006-12-07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.12,,0.0,,0.0
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.19,,0.0,,0.0
2006-12-11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.16,,0.0,,0.0
2006-12-12,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.07,,0.0,,0.0
2006-12-13,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.19,,0.0,,0.0
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.24,,0.0,,0.0
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.31,,0.0,,0.0
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.69,,0.0,,0.0
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.53,,0.0,,0.0
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,14.94,,0.0,,0.0
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,16.04,,0.0,,0.0
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,16.08,,0.0,,0.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.27,,0.0,,0.0
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,15.35,,0.0,,0.0
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,14.47,,0.0,,0.0
2006-12-28,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.11,9.56,,0.0,,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.11,9.55,,0.0,,0.0
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.11,9.44,,0.0,,0.0
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.11,9.38,,0.0,,0.0
2007-01-03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.11,9.73,,0.0,,0.0
2007-01-04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.1,22.17,,0.0,,0.0
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.1,22.65,,0.0,,0.0
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.05,,,,0.0,0.0,0.0,0.0,,0.08,36.72,,0.0,,0.0
2007-01-09,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.07,43.85,,0.0,,0.0
2007-01-10,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.08,41.48,,0.0,,0.0
2007-01-11,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.09,38.71,,0.0,,0.0
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.12,31.67,,0.0,,0.0
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07,,,,0.0,0.0,0.0,0.0,,0.1,43.66,,0.0,,0.0
2007-01-16,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.08,,,,0.0,0.0,0.0,0.0,,0.1,43.83,,0.0,,0.0
2007-01-17,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.08,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-18,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.08,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-22,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-23,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.07,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.06,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-02-06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.01,,0.0,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.08,28.62,,0.0,,0.0
2007-02-07,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.08,28.56,,0.0,,0.0
2007-02-08,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.08,28.5,,0.0,,0.0
2007-02-09,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.08,28.57,,0.0,,0.0
2007-02-12,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.08,28.84,,0.0,,0.0
2007-02-13,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.08,28.93,,0.0,,0.0
2007-02-14,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.08,28.73,,0.0,,0.0
2007-02-15,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.03,,,,0.0,0.0,0.0,0.0,,0.08,28.98,,0.0,,0.0
2007-02-16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.11,6.8,,0.0,,0.0
2007-02-19,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,10.41,,0.0,,0.0
2007-02-20,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.07,10.32,,0.0,,0.0
2007-02-21,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.06,10.42,,0.0,,0.0
2007-02-22,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-02-23,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-02-26,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-02-27,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-03-02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-03-05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-03-06,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-03-07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-03-08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
2007-03-09,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.04,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
