,PMEH FP Equity_DX_SI_QTY,PMEH FP Equity_DX_SHORT_INTEREST_VALUE,PMEH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PMEH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PMEH FP Equity_DX_SI_MV,PMEH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PMEH FP Equity_DX_SUPPLY_SI_QTY,PMEH FP Equity_DX_BROKER_SI_QTY,PMEH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PMEH FP Equity_DX_SUPPLY_SI_QTY_INC_x,PMEH FP Equity_DX_BROKER_SI_MV_INC_x,PMEH FP Equity_DX_BROKER_SI_QTY_ADD,PMEH FP Equity_DX_SUPPLY_SI_MV_DEC,PMEH FP Equity_DX_BROKER_SI_QTY_INC,PMEH FP Equity_DX_SUPPLY_SI_QTY_DEC,PMEH FP Equity_DX_BROKER_SI_MV_INC_y,PMEH FP Equity_DX_SUPPLY_SI_QTY_INC_y,PMEH FP Equity_DX_BROKER_SI_MV_ADD,PMEH FP Equity_DX_SUPPLY_SI_QTY_ADD,PMEH FP Equity_DX_BROKER_SI_QTY_DEC,PMEH FP Equity_DX_SUPPLY_SI_MV,PMEH FP Equity_DX_BROKER_SI_MV_DEC,PMEH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PMEH FP Equity_DX_UTILIZATION_QUANTITY,PMEH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PMEH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PMEH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PMEH FP Equity_DX_ACTIVE_UTILIZATION_MV,PMEH FP Equity_DX_BROKER_SI_CON_RATIO,PMEH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PMEH FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,934.39,0.0,0.0,0.0,,0.0
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,946.69,0.0,0.0,0.0,,0.0
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,950.54,0.0,0.0,0.0,,0.0
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,960.22,0.0,0.0,0.0,,0.0
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,971.13,0.0,0.0,0.0,,0.0
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,950.95,0.0,0.0,0.0,,0.0
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,944.89,0.0,0.0,0.0,,0.0
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,962.43,0.0,0.0,0.0,,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,974.16,0.0,0.0,0.0,,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,980.72,0.0,0.0,0.0,,0.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,980.72,0.0,0.0,0.0,,0.0
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,988.67,0.0,0.0,0.0,,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,999.09,0.0,0.0,0.0,,0.0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,1002.37,0.0,0.0,0.0,,0.0
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,1015.41,0.0,0.0,0.0,,0.0
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,1008.19,0.0,0.0,0.0,,0.0
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,1010.57,0.0,0.0,0.0,,0.0
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,1005.65,0.0,0.0,0.0,,0.0
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,1006.47,0.0,0.0,0.0,,0.0
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,1009.58,0.0,0.0,0.0,,0.0
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,82.0,1043.37,0.0,0.0,0.0,,0.0
2024-05-16,80.0,1017.92,0.01,0.0,0.0,1017.92,80.0,80.0,1017.92,,,80.0,,,,,,0.0,80.0,,0.0,,100.0,49.38,0.0,0.0,0.0,100.0,1.0,100.0,0.4938
2024-05-17,80.0,1010.64,0.01,0.0,0.0,1010.64,80.0,80.0,1010.64,,,,,,,,,,,,0.0,,100.0,49.38,0.0,0.0,0.0,100.0,1.0,100.0,0.4938
2024-05-20,161.0,2021.68,0.02,0.01,0.0,2021.68,161.0,161.0,2021.68,81.0,0.0,,,81.0,,0.0,81.0,,,,0.0,,100.0,66.26,0.0,0.0,0.0,100.0,1.0,100.0,0.6626
2024-05-21,161.0,2016.04,0.02,0.01,0.0,2016.04,161.0,161.0,2016.04,,,,,,,,,,,,0.0,,100.0,66.26,0.0,0.0,0.0,100.0,1.0,100.0,0.6626
2024-05-22,161.0,2032.46,0.02,0.01,0.0,2032.46,161.0,161.0,2032.46,,,,,,,,,,,,0.0,,100.0,66.26,0.0,0.0,0.0,100.0,1.0,100.0,0.6626
2024-05-23,80.0,989.04,0.01,0.0,0.0,989.04,80.0,80.0,989.04,,,,0.0,,81.0,,,,,81.0,0.0,0.0,100.0,49.38,0.0,0.0,0.0,100.0,1.0,100.0,0.4938
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,80.0,,,,,80.0,0.0,0.0,0.0,0.0,1926.0,23786.1,0.02,0.0,0.0,,0.0
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22921.78,0.02,0.0,0.0,,0.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23017.77,0.02,0.0,0.0,,0.0
2024-05-29,132.0,1616.08,0.01,0.01,0.0,1616.08,132.0,132.0,1616.08,,,132.0,,,,,,0.0,132.0,,0.0,,100.0,6.67,0.0,0.0,0.0,100.0,1.0,100.0,0.0667
2024-05-30,132.0,1648.55,0.01,0.01,0.0,1648.55,132.0,132.0,1648.55,,,,,,,,,,,,0.0,,100.0,6.67,0.0,0.0,0.0,100.0,1.0,100.0,0.0667
2024-05-31,132.0,1656.86,0.01,0.01,0.0,1656.86,132.0,132.0,1656.86,,,,,,,,,,,,0.0,,100.0,6.67,0.0,0.0,0.0,100.0,1.0,100.0,0.0667
2024-06-03,132.0,1680.76,0.01,0.01,0.0,1680.76,132.0,132.0,1680.76,,,,,,,,,,,,0.0,,100.0,6.67,0.0,0.0,0.0,100.0,1.0,100.0,0.0667
2024-06-04,132.0,1686.56,0.01,0.01,0.0,1686.56,132.0,132.0,1686.56,,,,,,,,,,,,0.0,,100.0,6.67,0.0,0.0,0.0,100.0,1.0,100.0,0.0667
2024-06-05,132.0,1689.6,0.01,0.01,0.0,1689.6,132.0,132.0,1689.6,,,,,,,,,,,,0.0,,100.0,6.67,0.0,0.0,0.0,100.0,1.0,100.0,0.0667
2024-06-06,272.0,3457.39,0.03,0.01,0.0,3457.39,272.0,272.0,3457.39,140.0,0.0,,,140.0,,0.0,140.0,,,,0.0,,100.0,12.84,0.0,0.0,0.0,100.0,1.0,100.0,0.1284
2024-06-07,272.0,3360.29,0.03,0.01,0.0,3360.29,272.0,272.0,3360.29,,,,,,,,,,,,0.0,,100.0,12.84,0.0,0.0,0.0,100.0,1.0,100.0,0.1284
2024-06-10,272.0,3366.54,0.03,0.01,0.0,3366.54,272.0,272.0,3366.54,,,,,,,,,,,,0.0,,100.0,12.84,0.0,0.0,0.0,100.0,1.0,100.0,0.1284
2024-06-11,272.0,3291.47,0.02,0.01,0.0,3291.47,272.0,272.0,3291.47,,,,,,,,,,,,0.0,,100.0,12.84,0.0,0.0,0.0,100.0,1.0,100.0,0.1284
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,272.0,,,,,272.0,0.0,0.0,0.0,0.0,1946.0,24145.97,0.02,0.0,0.0,,0.0
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22589.5,0.02,0.0,0.0,,0.0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22417.82,0.02,0.0,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22253.53,0.02,0.0,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22475.05,0.02,0.0,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22185.23,0.02,0.0,0.0,,0.0
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22495.36,0.02,0.0,0.0,,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22299.68,0.02,0.0,0.0,,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22574.73,0.02,0.0,0.0,,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22319.99,0.02,0.0,0.0,,0.0
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22128.0,0.02,0.0,0.0,,0.0
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22264.61,0.02,0.0,0.0,,0.0
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22338.45,0.02,0.0,0.0,,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22380.9,0.02,0.0,0.0,,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22353.21,0.02,0.0,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22751.95,0.02,0.0,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22779.64,0.02,0.0,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23003.01,0.02,0.0,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22847.94,0.02,0.0,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22866.4,0.02,0.0,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23313.13,0.02,0.0,0.0,,0.0
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23710.02,0.02,0.0,0.0,,0.0
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23715.56,0.02,0.0,0.0,,0.0
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23580.8,0.02,0.0,0.0,,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23516.19,0.02,0.0,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23423.89,0.02,0.0,0.0,,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23401.74,0.02,0.0,0.0,,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23145.15,0.02,0.0,0.0,,0.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23233.76,0.02,0.0,0.0,,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23056.54,0.02,0.0,0.0,,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22914.4,0.02,0.0,0.0,,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22838.71,0.02,0.0,0.0,,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,22883.02,0.02,0.0,0.0,,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23071.31,0.02,0.0,0.0,,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23207.91,0.02,0.0,0.0,,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23174.68,0.02,0.0,0.0,,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23333.44,0.02,0.0,0.0,,0.0
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1846.0,23394.36,0.02,0.0,0.0,,0.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,21683.09,0.02,0.0,0.0,,0.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,21616.06,0.02,0.0,0.0,,0.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22011.19,0.02,0.0,0.0,,0.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,21854.2,0.02,0.0,0.0,,0.0
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22201.7,0.02,0.0,0.0,,0.0
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22039.42,0.02,0.0,0.0,,0.0
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22215.82,0.02,0.0,0.0,,0.0
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22367.52,0.02,0.0,0.0,,0.0
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22379.87,0.02,0.0,0.0,,0.0
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22288.14,0.02,0.0,0.0,,0.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22536.86,0.02,0.0,0.0,,0.0
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22462.78,0.02,0.0,0.0,,0.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22498.06,0.02,0.0,0.0,,0.0
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22677.98,0.02,0.0,0.0,,0.0
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23004.32,0.02,0.0,0.0,,0.0
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23277.74,0.02,0.0,0.0,,0.0
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23094.29,0.02,0.0,0.0,,0.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23097.82,0.02,0.0,0.0,,0.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22697.39,0.02,0.0,0.0,,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22991.98,0.02,0.0,0.0,,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23156.03,0.02,0.0,0.0,,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22886.14,0.02,0.0,0.0,,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23124.28,0.02,0.0,0.0,,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23406.52,0.02,0.0,0.0,,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23570.57,0.02,0.0,0.0,,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23514.12,0.02,0.0,0.0,,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23919.84,0.02,0.0,0.0,,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23720.51,0.02,0.0,0.0,,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23895.14,0.02,0.0,0.0,,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,24207.37,0.02,0.0,0.0,,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,24099.77,0.02,0.0,0.0,,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23828.11,0.02,0.0,0.0,,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23692.28,0.02,0.0,0.0,,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23888.09,0.02,0.0,0.0,,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23708.16,0.02,0.0,0.0,,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23999.22,0.02,0.0,0.0,,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23826.35,0.02,0.0,0.0,,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23757.55,0.02,0.0,0.0,,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,24039.79,0.02,0.0,0.0,,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,24203.84,0.02,0.0,0.0,,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,24027.44,0.02,0.0,0.0,,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,24286.75,0.02,0.0,0.0,,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,24103.3,0.02,0.0,0.0,,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23831.64,0.02,0.0,0.0,,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23743.44,0.02,0.0,0.0,,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23418.86,0.02,0.0,0.0,,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23313.02,0.02,0.0,0.0,,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23455.91,0.02,0.0,0.0,,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23265.4,0.02,0.0,0.0,,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23552.93,0.02,0.0,0.0,,0.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23468.26,0.02,0.0,0.0,,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23649.95,0.02,0.0,0.0,,0.0
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23792.83,0.02,0.0,0.0,,0.0
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23669.35,0.02,0.0,0.0,,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23478.84,0.02,0.0,0.0,,0.0
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,23039.6,0.02,0.0,0.0,,0.0
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22817.34,0.02,0.0,0.0,,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22810.28,0.02,0.0,0.0,,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1764.0,22843.8,0.02,0.0,0.0,,0.0
