,ALNMG FP Equity_DX_SI_QTY,ALNMG FP Equity_DX_SHORT_INTEREST_VALUE,ALNMG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNMG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNMG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNMG FP Equity_DX_SI_MV,ALNMG FP Equity_DX_DSS,ALNMG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNMG FP Equity_DX_SUPPLY_SI_QTY,ALNMG FP Equity_DX_BROKER_SI_QTY,ALNMG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNMG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNMG FP Equity_DX_BROKER_SI_MV_INC_x,ALNMG FP Equity_DX_BROKER_SI_QTY_ADD,ALNMG FP Equity_DX_SUPPLY_SI_MV_DEC,ALNMG FP Equity_DX_BROKER_SI_QTY_INC,ALNMG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNMG FP Equity_DX_BROKER_SI_MV_INC_y,ALNMG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNMG FP Equity_DX_BROKER_SI_MV_ADD,ALNMG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNMG FP Equity_DX_BROKER_SI_QTY_DEC,ALNMG FP Equity_DX_SUPPLY_SI_MV,ALNMG FP Equity_DX_BROKER_SI_MV_DEC,ALNMG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNMG FP Equity_DX_UTILIZATION_QUANTITY,ALNMG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNMG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNMG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNMG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNMG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNMG FP Equity_DX_BROKER_SI_CON_RATIO,ALNMG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNMG FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-11-24,309900.0,14844.21,0.19,4.52,0.1,0.02,0.0,5901.28,223700.0,123200.0,10715.23,,,,,,,,,,,,0.01,,100.0,79.88,0.0,0.0,0.0,100.0,31.8,0.335,36.71,1.1067
2023-11-27,124621.0,6143.82,0.08,1.81,0.04,0.01,0.0,4222.84,85656.0,85656.0,4222.84,9691.0,,48656.0,0.01,,147735.0,,9691.0,0.0,,86200.0,0.0,0.0,100.0,30.59,0.0,0.0,0.0,100.0,38.85,0.5249,61.15,0.445
2023-11-28,114930.0,5298.27,0.07,1.81,0.04,0.01,0.0,3501.99,75965.0,75965.0,3501.99,,,,0.0,,9691.0,,,,,9691.0,0.0,0.0,100.0,41.53,0.0,0.0,0.0,100.0,34.18,0.5501,65.82,0.6283
2023-11-29,114930.0,6275.18,0.07,1.74,0.04,0.01,0.0,4147.69,75965.0,75965.0,4147.69,,,,,,,,,,,,0.0,,100.0,41.53,0.0,0.0,0.0,100.0,32.68,0.56,67.32,0.6283
2023-11-30,114930.0,6286.67,0.07,1.81,0.04,0.01,0.0,4155.29,75965.0,75965.0,4155.29,,,,,,,,,,,,0.0,,100.0,41.53,0.0,0.0,0.0,100.0,36.51,0.5364,63.49,0.6283
2023-12-01,114930.0,7585.38,0.07,1.83,0.04,0.01,0.0,5013.69,75965.0,75965.0,5013.69,,,,,,,,,,,,0.0,,100.0,41.53,0.0,0.0,0.0,100.0,36.4,0.537,63.6,0.6283
2023-12-04,114930.0,7355.52,0.07,1.73,0.04,0.01,0.0,4861.76,75965.0,75965.0,4861.76,,,,,,,,,,,,0.01,,100.0,41.53,0.0,0.0,0.0,100.0,32.04,0.5645,67.96,0.6283
2023-12-05,114930.0,7930.17,0.07,1.85,0.04,0.01,0.0,5241.59,75965.0,75965.0,5241.59,,,,,,,,,,,,0.0,,100.0,41.53,0.0,0.0,0.0,100.0,40.13,0.5195,59.87,0.6283
2023-12-06,114930.0,8045.1,0.07,1.78,0.04,0.01,0.0,5317.55,75965.0,75965.0,5317.55,,,,,,,,,,,,0.01,,100.0,41.53,0.0,0.0,0.0,100.0,41.94,0.513,58.06,0.6283
2023-12-07,114930.0,7527.92,0.07,1.73,0.04,0.01,0.0,4975.71,75965.0,75965.0,4975.71,,,,,,,,,,,,0.01,,100.0,41.53,0.0,0.0,0.0,100.0,42.28,0.5119,57.72,0.6283
2023-12-08,114930.0,7700.31,0.07,1.74,0.04,0.01,0.0,5089.66,75965.0,75965.0,5089.66,,,,,,,,,,,,0.01,,100.0,41.53,0.0,0.0,0.0,100.0,40.72,0.5172,59.28,0.6283
2023-12-11,114930.0,7815.24,0.07,1.79,0.04,0.01,0.0,5165.62,75965.0,75965.0,5165.62,,,,,,,,,,,,0.01,,100.0,41.71,0.0,0.0,0.0,100.0,41.37,0.5149,58.63,0.631
2023-12-12,114930.0,7803.75,0.07,1.76,0.04,0.01,0.0,5158.02,75965.0,75965.0,5158.02,,,,,,,,,,,,0.01,,100.0,41.71,0.0,0.0,0.0,100.0,41.73,0.5137,58.27,0.631
2023-12-13,114930.0,7585.38,0.07,1.83,0.04,0.01,0.0,5013.69,75965.0,75965.0,5013.69,,,,,,,,,,,,0.01,,100.0,41.71,0.0,0.0,0.0,100.0,41.69,0.5138,58.31,0.631
2023-12-14,114930.0,5252.3,0.07,1.8,0.04,0.01,0.0,3471.6,75965.0,75965.0,3471.6,,,,,,,,,,,,0.01,,100.0,41.71,0.0,0.0,0.0,100.0,41.0,0.5162,59.0,0.631
2023-12-15,114930.0,5424.7,0.07,1.35,0.04,0.01,0.0,3585.55,75965.0,75965.0,3585.55,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,32.49,0.5613,67.51,0.631
2023-12-18,114930.0,5390.22,0.07,1.17,0.04,0.01,0.0,3562.76,75965.0,75965.0,3562.76,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.64,0.5829,70.36,0.631
2023-12-19,114930.0,4424.81,0.07,1.15,0.04,0.01,0.0,2924.65,75965.0,75965.0,2924.65,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,33.06,0.5574,66.94,0.631
2023-12-20,114930.0,4562.72,0.07,0.91,0.04,0.01,0.0,3015.81,75965.0,75965.0,3015.81,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,28.85,0.5895,71.15,0.631
2023-12-21,114930.0,4367.34,0.07,0.66,0.04,0.01,0.0,2886.67,75965.0,75965.0,2886.67,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.48,0.5842,70.52,0.631
2023-12-22,114930.0,4528.24,0.07,0.62,0.04,0.01,0.0,2993.02,75965.0,75965.0,2993.02,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,28.58,0.5918,71.42,0.631
2023-12-25,114930.0,4528.24,0.07,0.5,0.04,0.01,0.0,2993.02,75965.0,75965.0,2993.02,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.33,0.5855,70.67,0.631
2023-12-26,114930.0,4528.24,0.07,0.5,0.04,0.01,0.0,2993.02,75965.0,75965.0,2993.02,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.35,0.5853,70.65,0.631
2023-12-27,114930.0,4367.34,0.07,0.5,0.04,0.01,0.0,2886.67,75965.0,75965.0,2886.67,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.33,0.5855,70.67,0.631
2023-12-28,114930.0,4355.85,0.07,0.5,0.04,0.01,0.0,2879.07,75965.0,75965.0,2879.07,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,28.58,0.5918,71.42,0.631
2023-12-29,114930.0,4459.28,0.07,0.5,0.04,0.01,0.0,2947.44,75965.0,75965.0,2947.44,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,28.53,0.5922,71.47,0.631
2024-01-01,114930.0,4459.28,0.07,0.52,0.04,0.01,0.0,2947.44,75965.0,75965.0,2947.44,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.01,0.5881,70.99,0.631
2024-01-02,114930.0,4482.27,0.07,0.52,0.04,0.01,0.0,2962.64,75965.0,75965.0,2962.64,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.01,0.5881,70.99,0.631
2024-01-03,114930.0,4482.27,0.07,0.52,0.04,0.01,0.0,2962.64,75965.0,75965.0,2962.64,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.11,0.5872,70.89,0.631
2024-01-04,114930.0,4562.72,0.07,0.52,0.04,0.01,0.0,3015.81,75965.0,75965.0,3015.81,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,29.11,0.5872,70.89,0.631
2024-01-05,151930.0,6046.81,0.09,0.68,0.05,0.01,0.0,3023.41,75965.0,75965.0,3023.41,,,,,,,,,,,,0.0,,100.0,41.71,0.0,0.0,0.0,100.0,23.03,0.6455,76.97,0.8342
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,75965.0,,,,,75965.0,0.0,0.01,0.0,0.0,182131.0,8906.21,0.01,0.0,,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,9142.98,0.01,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,8596.58,0.01,0.0,,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,9051.91,0.01,0.0,,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,9033.7,0.01,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,8997.27,0.01,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,9033.7,0.01,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,9033.7,0.01,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,8541.94,0.01,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,8359.81,0.01,0.0,,0.0,,0.0
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,8323.39,0.01,0.0,,0.0,,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,8450.88,0.01,0.0,,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,8341.6,0.01,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,7522.01,0.01,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,7467.37,0.01,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,7922.7,0.01,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,7868.06,0.01,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,7813.42,0.01,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,7977.34,0.01,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,8177.68,0.01,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182231.0,8036.39,0.01,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,7157.75,0.01,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182131.0,7103.11,0.01,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182531.0,7666.3,0.01,0.0,,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182531.0,7794.07,0.01,0.0,,0.0,,0.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182531.0,7575.04,0.01,0.0,,0.0,,0.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182331.0,6892.11,0.01,0.0,,0.0,,0.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182631.0,7469.61,0.01,0.0,,0.0,,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182531.0,7447.26,0.01,0.0,,0.0,,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182531.0,6607.62,0.01,0.0,,0.0,,0.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182531.0,7374.25,0.01,0.0,,0.0,,0.0
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182431.0,7078.32,0.01,0.0,,0.0,,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182431.0,7023.59,0.01,0.0,,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182431.0,6622.25,0.01,0.0,,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182431.0,6877.65,0.01,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182331.0,6673.31,0.01,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182231.0,6505.65,0.01,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182331.0,6108.09,0.01,0.0,,0.0,,0.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182331.0,6199.25,0.01,0.0,,0.0,,0.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182331.0,6308.65,0.01,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182331.0,6162.79,0.01,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182331.0,6108.09,0.01,0.0,,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182631.0,5789.4,0.01,0.0,,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182531.0,5968.76,0.01,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182531.0,6114.79,0.01,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182331.0,5980.46,0.01,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182431.0,6293.87,0.01,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182431.0,6476.3,0.01,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182431.0,6202.65,0.01,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,182431.0,6312.11,0.01,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,178731.0,5826.63,0.01,0.0,,0.0,,0.0
2024-03-19,25316.0,789.86,0.02,0.15,0.01,0.0,0.0,394.93,12658.0,12658.0,394.93,,,12658.0,,,,,,0.0,12658.0,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-03-20,25316.0,822.77,0.02,0.17,0.01,0.0,0.0,411.39,12658.0,12658.0,411.39,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-03-21,25316.0,845.55,0.02,0.16,0.01,0.0,0.0,422.78,12658.0,12658.0,422.78,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-03-22,25316.0,825.3,0.02,0.16,0.01,0.0,0.0,412.65,12658.0,12658.0,412.65,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-03-25,25316.0,827.83,0.02,0.16,0.01,0.0,0.0,413.92,12658.0,12658.0,413.92,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-03-26,25316.0,896.19,0.02,0.16,0.01,0.0,0.0,448.09,12658.0,12658.0,448.09,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-03-27,25316.0,893.65,0.02,0.09,0.01,0.0,0.0,446.83,12658.0,12658.0,446.83,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-03-28,25316.0,936.69,0.02,0.08,0.01,0.0,0.0,468.35,12658.0,12658.0,468.35,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-03-29,25316.0,936.69,0.02,0.08,0.01,0.0,0.0,468.35,12658.0,12658.0,468.35,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-01,25316.0,936.69,0.02,0.08,0.01,0.0,0.0,468.35,12658.0,12658.0,468.35,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-02,25316.0,896.19,0.02,0.08,0.01,0.0,0.0,448.09,12658.0,12658.0,448.09,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-03,25316.0,865.81,0.02,0.08,0.01,0.0,0.0,432.9,12658.0,12658.0,432.9,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-04,25316.0,860.74,0.02,0.08,0.01,0.0,0.0,430.37,12658.0,12658.0,430.37,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-05,25316.0,875.93,0.02,0.08,0.01,0.0,0.0,437.97,12658.0,12658.0,437.97,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-08,25316.0,916.44,0.02,0.08,0.01,0.0,0.0,458.22,12658.0,12658.0,458.22,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-09,25316.0,860.74,0.02,0.08,0.01,0.0,0.0,430.37,12658.0,12658.0,430.37,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-10,25316.0,840.49,0.02,0.07,0.01,0.0,0.0,420.25,12658.0,12658.0,420.25,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-11,25316.0,845.55,0.02,0.07,0.01,0.0,0.0,422.78,12658.0,12658.0,422.78,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-12,25316.0,875.93,0.02,0.08,0.01,0.0,0.0,437.97,12658.0,12658.0,437.97,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-15,25316.0,850.62,0.02,0.07,0.01,0.0,0.0,425.31,12658.0,12658.0,425.31,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-16,25316.0,815.18,0.02,0.07,0.01,0.0,0.0,407.59,12658.0,12658.0,407.59,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-17,25316.0,881.0,0.02,0.07,0.01,0.0,0.0,440.5,12658.0,12658.0,440.5,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-18,25316.0,901.25,0.02,0.06,0.01,0.0,0.0,450.62,12658.0,12658.0,450.62,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-19,25316.0,886.06,0.02,0.06,0.01,0.0,0.0,443.03,12658.0,12658.0,443.03,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-22,25316.0,906.31,0.02,0.06,0.01,0.0,0.0,453.16,12658.0,12658.0,453.16,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-23,25316.0,956.94,0.02,0.06,0.01,0.0,0.0,478.47,12658.0,12658.0,478.47,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-24,25316.0,956.94,0.02,0.06,0.01,0.0,0.0,478.47,12658.0,12658.0,478.47,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-25,25316.0,936.69,0.02,0.06,0.01,0.0,0.0,468.35,12658.0,12658.0,468.35,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-26,25316.0,911.38,0.02,0.06,0.01,0.0,0.0,455.69,12658.0,12658.0,455.69,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-29,25316.0,815.18,0.02,0.06,0.01,0.0,0.0,407.59,12658.0,12658.0,407.59,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-04-30,25316.0,789.86,0.02,0.05,0.01,0.0,0.0,394.93,12658.0,12658.0,394.93,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-01,25316.0,789.86,0.02,0.05,0.01,0.0,0.0,394.93,12658.0,12658.0,394.93,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-02,25316.0,774.67,0.02,0.05,0.01,0.0,0.0,387.33,12658.0,12658.0,387.33,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-03,25316.0,774.67,0.02,0.05,0.01,0.0,0.0,387.33,12658.0,12658.0,387.33,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-06,25316.0,769.61,0.02,0.05,0.01,0.0,0.0,384.8,12658.0,12658.0,384.8,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-07,25316.0,759.48,0.02,0.05,0.01,0.0,0.0,379.74,12658.0,12658.0,379.74,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-08,25316.0,784.8,0.02,0.05,0.01,0.0,0.0,392.4,12658.0,12658.0,392.4,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-09,25316.0,794.92,0.02,0.05,0.01,0.0,0.0,397.46,12658.0,12658.0,397.46,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
2024-05-10,25316.0,759.48,0.02,0.05,0.01,0.0,0.0,379.74,12658.0,12658.0,379.74,,,,,,,,,,,,0.0,,100.0,6.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1323
