,XFAB FP Equity_DX_SI_QTY,XFAB FP Equity_DX_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,XFAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,XFAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,XFAB FP Equity_DX_SI_MV,XFAB FP Equity_DX_DSS,XFAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY,XFAB FP Equity_DX_BROKER_SI_QTY,XFAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,XFAB FP Equity_DX_BROKER_SI_MV_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,XFAB FP Equity_DX_BROKER_SI_MV_INC_x,XFAB FP Equity_DX_SUPPLY_SI_MV_NEW,XFAB FP Equity_DX_BROKER_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_NEW,XFAB FP Equity_DX_SUPPLY_SI_MV_DEC,XFAB FP Equity_DX_BROKER_SI_QTY_INC,XFAB FP Equity_DX_SUPPLY_SI_QTY_DEC,XFAB FP Equity_DX_BROKER_SI_MV_NEW_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,XFAB FP Equity_DX_BROKER_SI_MV_INC_y,XFAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,XFAB FP Equity_DX_BROKER_SI_MV_ADD,XFAB FP Equity_DX_SUPPLY_SI_QTY_ADD,XFAB FP Equity_DX_BROKER_SI_QTY_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV,XFAB FP Equity_DX_BROKER_SI_MV_DEC,XFAB FP Equity_DX_SUPPLY_SI_MV_RMV,XFAB FP Equity_DX_BROKER_SI_MV_RMV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,XFAB FP Equity_DX_UTILIZATION_QUANTITY,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,XFAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,XFAB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,XFAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,XFAB FP Equity_DX_ACTIVE_UTILIZATION_MV,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,XFAB FP Equity_DX_BROKER_SI_CON_RATIO,XFAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,XFAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-03,398288.0,2784033.12,0.76,2.02,0.3,2.83,0.0,2690716.62,341438.0,384938.0,2386651.62,,,,,,,,0.15,,21173.0,,,,,,,13223.0,2.38,0.1,,,5.17,5.17,6266629.0,43803736.71,,43.67,5.18,17.37,0.2138,36.91,0.0603
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31189.0,0.28,,,,0.04,40245.0,5280.0,,,0.28,31189.0,,,14336.0,0.0,0.1,,,0.0,0.0,2641897.0,18321555.7,,18.65,0.0,15.64,0.0,40.05,0.0
2024-04-05,442739.0,3037189.54,0.84,2.21,0.34,3.11,0.0,2819761.84,367544.0,411044.0,2521351.84,,,2875.0,0.18,,,,0.18,26386.0,26189.0,,,0.18,2875.0,,23511.0,26189.0,2.55,0.19,,,5.6,5.6,6199599.0,42529249.14,,42.99,5.59,15.61,0.2724,45.89,0.0674
2024-04-08,0.0,3051131.7,0.84,2.19,0.34,0.0,0.0,2834319.9,0.0,0.0,2534169.9,,,,,,,,0.0,,273.0,,,,,,,273.0,0.0,0.0,,,5.59,5.59,2623233.0,42762087.6,,18.2,0.0,15.69,0.2728,45.95,0.0674
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,374.0,,,,,,,2052.0,0.0,0.0,,,0.0,0.0,2631750.0,18501202.5,,18.24,0.0,15.11,0.0,44.08,0.0
2024-04-10,423613.0,3035187.15,0.81,2.14,0.32,3.02,0.0,2798025.65,347013.0,390513.0,2486348.15,,,,0.01,,,,0.13,1678.0,21562.0,,,0.01,,,1678.0,19884.0,2.44,0.14,,,5.28,5.28,6219391.0,44561936.52,,44.14,5.25,16.41,0.2943,47.85,0.0645
2024-04-11,0.0,2992284.78,0.79,2.1,0.32,0.0,0.0,2754957.78,0.0,0.0,2477478.78,,,,,,,,0.01,,1479.0,,,,,,,6279.0,0.0,0.01,,,0.0,0.0,2644595.0,44741115.48,,18.81,0.0,15.47,0.2963,48.25,0.0634
2024-04-12,0.0,2896774.77,0.78,2.11,0.32,0.0,0.0,2664081.77,0.0,0.0,2408892.77,,,,0.02,,,,0.02,2600.0,2875.0,,,0.02,,,,7875.0,0.0,0.06,,,5.2,5.2,6248517.0,43927074.51,,44.83,5.19,16.23,0.2966,48.2,0.0625
2024-04-15,412059.0,2855568.87,0.78,2.13,0.32,2.93,0.0,2626185.87,342659.0,378959.0,2374626.87,,,,,,,,,,,,,,,,,,2.41,,,,5.2,5.2,6249417.0,43308459.81,,43.86,5.21,16.26,0.2969,48.23,0.0625
2024-04-16,432241.0,2956528.44,0.82,2.28,0.33,3.03,0.0,2696403.24,355841.0,394211.0,2433952.44,,,16650.0,0.13,,,,0.04,20182.0,5000.0,,,0.13,16650.0,,1532.0,4930.0,2.47,0.04,,,5.39,5.39,6250851.0,42755820.84,,43.26,5.39,15.99,0.2751,46.06,0.0654
2024-04-17,427298.0,2926991.3,0.81,2.2,0.33,2.95,0.0,2666485.8,355841.0,389268.0,2437510.85,,,,,,,,,,,,,,,,,4943.0,2.43,0.04,,,5.39,5.39,6251626.0,42823638.1,,42.66,5.39,16.24,0.2799,46.67,0.0647
2024-04-18,407631.0,2780043.42,0.78,2.09,0.31,2.82,0.0,2611725.82,330326.0,382951.0,2252823.32,,,13770.0,0.41,,13770.0,,0.3,59663.0,44972.0,,,0.41,13770.0,0.1,5687.0,79750.0,2.26,0.54,,,5.01,5.01,6267187.0,42742215.34,,42.88,5.01,19.15,0.3242,50.18,0.0618
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,144095.0,0.65,,,,0.01,95049.0,1678.0,,,0.65,144095.0,,,,0.0,,,,0.0,0.0,2565395.0,16752029.35,,17.69,0.0,26.84,0.0,44.74,0.0
2024-04-22,496741.0,3251169.85,0.95,2.55,0.38,3.3,0.0,3165240.54,473412.0,483612.0,3098481.54,,,5612.0,0.01,,,,0.04,5612.0,4943.0,,,0.01,5612.0,,,,3.09,,,,7.17,7.17,6127597.0,40105122.37,,40.06,7.16,27.74,0.3111,44.32,0.0753
2024-04-23,0.0,4138633.53,1.2,3.21,0.48,0.0,0.0,3684456.0,0.0,0.0,3985362.0,,,77188.0,0.51,,,,,77188.0,,,,0.51,77188.0,,56000.0,,0.0,,,,9.13,9.13,6036776.0,39661618.32,,39.4,9.13,25.78,0.2594,35.08,0.0948
2024-04-24,807257.0,5675016.71,1.54,4.07,0.62,5.49,0.0,4913660.68,672201.0,698956.0,4725573.03,,,65601.0,1.04,,,,,138156.0,,,,1.04,65601.0,,,,4.42,,,,10.12,10.12,5973287.0,41992207.61,,39.66,10.02,26.83,0.2626,35.94,0.1215
2024-04-25,762684.0,4995580.2,1.45,3.57,0.58,5.34,0.0,4286208.65,644183.0,654383.0,4219398.65,,,16555.0,,,,,0.27,,44573.0,,,,16555.0,,,44573.0,4.52,0.39,,,9.71,9.71,5993101.0,39254811.55,,41.6,9.81,29.52,0.2575,33.19,0.1149
2024-04-26,806994.0,5338265.31,1.54,3.62,0.62,5.38,0.0,4448561.04,665463.0,672496.0,4402037.75,,,,,,42292.0,,0.2,,24179.0,,,,,0.29,45459.0,24179.0,4.37,0.24,,,10.01,10.01,5983938.0,39583749.87,,16.37,9.98,24.34,0.2316,32.66,0.1214
2024-04-29,851061.0,5531896.5,1.62,3.76,0.65,5.68,0.0,4393051.0,691851.0,675854.0,4497031.5,,,3358.0,0.09,,,,,17679.0,,,,0.09,3358.0,,23030.0,14321.0,4.57,0.09,,,10.4,10.4,5959505.0,38736782.5,,39.24,10.43,21.61,0.2275,34.65,0.128
2024-04-30,845839.0,5523328.67,1.61,3.67,0.65,5.58,0.0,4379226.96,679629.0,670632.0,4437977.37,,,7000.0,0.09,,,,0.13,14000.0,19222.0,,,0.09,7000.0,,,19222.0,4.43,0.13,,,10.19,10.19,5990871.0,39120387.63,,39.11,10.17,21.61,0.2241,35.23,0.1268
2024-05-01,845839.0,5523328.67,1.61,3.8,0.65,5.59,0.0,4379226.96,679629.0,670632.0,4437977.37,,,,,,,,,,,,,,,,37042.0,,4.44,,,,10.21,10.21,5979273.0,39044652.69,,39.03,10.2,21.68,0.224,35.17,0.127
2024-05-02,838527.0,5244986.39,1.6,3.77,0.64,5.48,0.0,4149066.6,657004.0,663320.0,4109560.02,,,,,,15313.0,,0.15,,22625.0,,,,,0.1,,22625.0,4.29,0.16,,,9.82,9.82,6030614.0,37721490.57,,16.05,9.89,22.13,0.2229,34.82,0.1254
2024-05-03,906788.0,5885054.12,1.73,4.04,0.69,5.82,0.0,4747960.69,708372.0,731581.0,4597334.28,,,24800.0,0.52,,,,0.08,83679.0,290.0,,,0.52,24800.0,,26858.0,15418.0,4.42,0.12,,,10.56,10.56,6001619.0,38950507.31,,37.64,10.51,20.36,0.2026,33.33,0.1351
2024-05-06,984411.0,6433125.89,1.88,4.33,0.75,6.48,0.0,5046457.7,778683.0,772220.0,5088693.41,,,60497.0,0.25,,5242.0,,0.0,38670.0,6226.0,,,0.25,60497.0,0.03,16040.0,3273.0,5.05,0.0,,,11.64,11.64,5913645.0,38645670.08,,38.44,11.62,18.75,0.1731,30.37,0.1471
2024-05-07,932088.0,6109836.84,1.78,4.17,0.71,6.17,0.0,4655734.64,749390.0,710257.0,4912251.45,,,,,,,,0.38,,61963.0,,,,,,32670.0,61963.0,4.9,0.4,,,11.17,11.17,5956892.0,39047427.06,,39.03,11.15,17.98,0.1845,31.98,0.139
2024-05-08,921518.0,6082018.8,1.76,4.1,0.7,6.12,0.0,4452934.2,738820.0,674687.0,4876212.0,,,,0.05,,,,0.23,6892.0,35570.0,,,0.05,,,25000.0,42462.0,4.85,0.29,,,11.02,11.02,5966866.0,39381315.6,,39.25,10.99,17.69,0.1826,32.46,0.1374
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12745.0,0.02,,10097.0,,0.1,2000.0,15416.0,,,0.02,12745.0,0.07,4636.0,52136.0,0.0,0.35,,,0.0,0.0,2302628.0,15243397.36,,15.44,0.0,16.82,0.0,33.68,0.0
2024-05-10,883721.0,5894419.07,1.68,3.98,0.68,5.91,0.0,3966802.41,761117.0,594723.0,5076650.39,,,16293.0,0.14,,,,0.01,18626.0,961.0,,,0.14,16293.0,,5000.0,58551.0,5.04,0.39,,,11.33,11.33,5955743.0,39724805.81,,39.5,11.31,16.86,0.2094,35.58,0.1316
2024-05-13,818545.0,5394211.55,1.56,3.69,0.63,5.49,0.0,3595892.81,701263.0,545659.0,4621323.17,,,26464.0,0.05,,,,0.56,7761.0,86318.0,,,0.05,26464.0,,,56825.0,4.67,0.39,,,10.45,10.45,6009234.0,39600852.06,,39.99,10.46,18.27,0.1779,27.98,0.122
2024-05-14,882170.0,6086973.0,1.68,3.98,0.67,5.93,0.0,3755449.2,782567.0,544268.0,5399712.3,,,106226.0,0.11,,,,0.33,16288.0,46921.0,,,0.11,106226.0,,21999.0,17679.0,5.16,0.07,,,11.49,11.49,6026206.0,41580821.4,,39.98,11.43,19.15,0.1617,22.83,0.1296
2024-05-15,942057.0,6632081.28,1.79,4.28,0.72,6.56,0.0,4413552.0,874905.0,626925.0,6159331.2,,,113410.0,0.59,,,,0.14,84657.0,21072.0,,,0.59,113410.0,,,2000.0,6.03,0.01,,,12.85,12.85,5932738.0,41766475.52,,40.96,12.83,18.91,0.1538,21.09,0.1384
2024-05-16,948749.0,6551111.85,1.81,4.32,0.73,6.71,0.0,4327114.92,881597.0,626664.0,6087427.29,,,14613.0,0.07,,,,0.04,5660.0,7921.0,,,0.07,14613.0,,,5921.0,6.2,0.03,,,12.99,12.99,5903347.0,40762611.03,,41.46,13.02,19.8,0.1553,20.3,0.1398
2024-05-17,985475.0,6908179.75,1.19,4.55,0.75,6.9,0.0,4650363.9,918323.0,663390.0,6437444.23,,,39362.0,0.31,,,,0.02,44283.0,2636.0,,,0.31,39362.0,,,7557.0,6.34,0.06,,,13.53,13.53,5867532.0,41131399.32,,40.69,13.49,18.91,0.1488,20.01,0.1452
2024-05-20,0.0,7087382.0,1.21,4.67,0.77,0.0,0.0,4754484.88,0.0,0.0,6400231.63,,,26700.0,0.22,,,,0.18,30700.0,33958.0,,,0.22,26700.0,,,17295.0,0.0,0.11,,,13.41,13.41,5881390.0,41316764.75,,41.34,13.39,18.86,0.1446,19.4,0.1485
2024-05-21,1116197.0,7746407.18,1.34,5.25,0.85,7.91,0.0,5441737.28,1036045.0,784112.0,7190152.3,,,135306.0,0.78,,,,0.17,108317.0,24755.0,,,0.78,135306.0,,14429.0,1000.0,7.28,0.01,,,15.24,15.24,5762714.0,39993235.16,,40.48,15.24,17.34,0.1496,22.14,0.1642
2024-05-22,1169701.0,8170361.49,1.41,5.44,0.89,8.22,0.0,5809096.21,1093549.0,831653.0,7638439.77,,,48212.0,0.34,,,,0.09,51541.0,8329.0,,,0.34,48212.0,,17621.0,4000.0,7.6,0.03,,,16.09,16.09,5701560.0,39825396.6,,39.75,16.05,17.06,0.1541,23.89,0.1721
2024-05-23,1251314.0,8652836.31,1.5,5.92,0.96,8.83,0.0,6269505.5,1197903.0,906653.0,8283499.25,,,111339.0,0.7,,,,0.04,97741.0,6985.0,,,0.7,111339.0,,,22741.0,8.37,0.17,,,17.58,17.58,5617376.0,38844155.04,,39.28,17.57,16.51,0.1562,24.87,0.1836
2024-05-24,1466350.0,10051829.25,1.76,6.92,1.12,10.24,1.0,7787698.16,1255138.0,1136061.0,8603970.99,,,146993.0,2.11,,,,0.65,307302.0,89758.0,,,2.11,146993.0,,,77894.0,8.68,0.56,,,18.42,18.42,5560182.0,38115047.61,,38.77,18.29,14.11,0.2288,41.22,0.2152
2024-05-27,1486196.0,10210166.52,1.79,6.92,1.14,10.31,1.0,7941081.09,1411774.0,1155907.0,9698887.38,,,154518.0,0.14,,,,0.08,19846.0,11912.0,,,0.14,154518.0,,14030.0,,9.68,,,,20.66,20.66,5421807.0,37247814.09,,37.21,20.64,13.86,0.2242,40.58,0.2175
2024-05-28,1480653.0,10031424.07,1.78,6.94,1.13,10.28,1.0,7692091.1,1413428.0,1135364.0,9575974.7,,,12115.0,0.14,,,,0.27,18707.0,40461.0,,,0.14,12115.0,,30000.0,39250.0,9.71,0.28,,,20.7,20.7,5415772.0,36691855.3,,37.18,20.71,14.93,0.2276,40.77,0.2168
2024-05-29,1461384.0,9506302.92,1.76,6.91,1.12,9.87,1.0,7339396.35,1399936.0,1128270.0,9106583.68,,,1375.0,0.14,,,,0.13,23378.0,14867.0,,,0.14,1375.0,,,30472.0,9.49,0.22,,,20.49,20.49,5433506.0,35344956.53,,36.81,20.51,15.08,0.2284,40.22,0.2139
2024-05-30,1521587.0,10095729.74,1.83,7.2,1.16,10.05,1.0,7885518.36,1460139.0,1188473.0,9688022.27,,,15749.0,0.36,,100.0,,0.15,65318.0,16546.0,,,0.36,15749.0,0.0,61000.0,5215.0,9.5,0.06,,,21.39,21.39,5367169.0,35611166.32,,35.06,21.31,14.18,0.2483,43.45,0.2229
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,38200.0,0.15,,,,0.01,18078.0,2825.0,,,0.15,38200.0,,39636.0,550.0,0.0,0.0,,,0.0,0.0,2299439.0,15187794.6,,15.79,0.0,14.71,0.0,42.73,0.0
2024-06-03,1646981.0,10738316.12,1.98,7.73,1.26,11.0,1.0,8441150.6,1622575.0,1294655.0,10579189.0,,,,0.92,,,,0.3,141143.0,42575.0,,,0.92,,,130000.0,52489.0,10.7,0.37,,,23.57,23.57,5261545.0,34305273.4,,34.58,23.63,14.28,0.2858,48.1,0.2392
2024-06-04,1737507.0,11285107.97,2.09,8.37,1.33,11.45,1.0,8866850.6,1640259.0,1365181.0,10653482.21,,,75896.0,0.26,,31057.0,,0.4,44292.0,58212.0,,,0.26,75896.0,0.21,,4823.0,10.69,0.05,,,23.83,23.83,5242261.0,34048485.2,,34.14,23.85,13.56,0.263,45.61,0.2525
2024-06-05,0.0,11608722.5,2.11,8.61,1.34,0.0,1.0,9142062.75,0.0,0.0,10964454.5,,,,0.14,,,,0.05,20758.0,6726.0,,,0.14,,,21479.0,6005.0,0.0,0.04,,,23.99,23.99,2299439.0,34738048.38,,15.37,0.0,13.45,0.2606,45.18,0.254
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,95878.0,0.73,,,,0.03,94900.0,5011.0,,,0.73,95878.0,,4102.0,20031.0,0.0,0.11,,,0.0,0.0,2274689.0,15581619.65,,15.37,0.0,13.65,0.0,47.93,0.0
2024-06-07,0.0,12432856.8,2.19,9.56,1.39,0.0,1.0,9830306.85,0.0,0.0,11885846.7,,,11935.0,,,,,0.05,,20400.0,,,,11935.0,,,14465.0,0.0,0.03,,,25.21,25.21,5166591.0,35261983.58,,35.53,25.17,13.85,0.286,48.38,0.2637
2024-06-10,1805843.0,12189440.25,2.17,10.01,1.38,12.46,1.0,9511674.75,1742895.0,1409137.0,11764541.25,,,15000.0,0.03,,,,0.1,3920.0,13621.0,,,0.03,15000.0,,,35121.0,11.91,0.25,,,25.23,25.23,5165716.0,34868583.0,,15.78,25.21,13.9,0.29,48.8,0.2614
2024-06-11,1839031.0,0.0,0.0,0.0,0.0,12.54,1.0,0.0,1797024.0,1462248.0,0.0,,,7876.0,0.65,,,,1.32,104700.0,184551.0,,,0.65,7876.0,,230804.0,51589.0,12.13,0.39,,,0.0,0.0,2294529.0,15430707.53,,15.62,0.0,13.49,0.0,53.61,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,59647.0,0.24,,,,0.19,39140.0,25608.0,,,0.24,59647.0,,10000.0,21999.0,0.0,0.16,,,0.0,0.0,2259879.0,15457572.36,,15.67,0.0,13.64,0.0,53.07,0.0
2024-06-13,0.0,0.0,2.18,10.48,1.39,0.0,1.0,0.0,0.0,0.0,0.0,,,1422.0,0.1,,,,0.1,12748.0,33409.0,,,0.1,1422.0,,,52656.0,0.0,0.34,,,0.0,0.0,2231850.0,33719162.09,,15.41,0.0,14.82,0.0,54.47,0.2627
2024-06-14,1880238.0,11995918.44,2.26,11.53,1.44,12.54,1.0,9675365.7,1875110.0,1516515.0,11963201.8,,,3079.0,0.02,,75000.0,,0.13,9451.0,14750.0,,,0.02,3079.0,0.5,77705.0,7417.0,12.42,0.06,,,27.15,27.15,5030838.0,32096746.44,,33.3,27.16,14.25,0.3648,56.48,0.2723
2024-06-17,0.0,0.0,2.27,11.59,1.45,0.0,1.0,9911690.96,0.0,0.0,12295337.76,,,14178.0,0.0,,,,0.08,5527.0,3500.0,,,0.0,14178.0,,,1844.0,0.0,0.01,,,0.0,0.0,2274317.0,32834596.12,,15.04,0.0,14.57,0.0,55.99,0.2732
2024-06-18,0.0,12698065.76,2.32,11.78,1.47,0.0,1.0,10239786.11,0.0,0.0,12664246.6,,,35742.0,0.25,,,,0.01,33711.0,1250.0,,,0.25,35742.0,,,1250.0,0.0,0.01,,,0.0,0.0,2274317.0,33080177.06,,15.21,0.0,14.35,0.0,55.2,0.2776
2024-06-19,1952518.0,12369201.53,2.35,12.3,1.49,12.96,1.0,10039511.62,1929370.0,1584769.0,12222558.95,,,15810.0,0.24,,,,0.04,32110.0,6720.0,,,0.24,15810.0,,,,12.64,,,,27.9,27.9,4986901.0,31592017.84,,32.74,27.85,14.16,0.3481,54.48,0.2823
2024-06-20,1971346.0,12547617.29,2.37,12.32,1.51,12.62,1.0,10048718.29,1954618.0,1578746.0,12441143.57,,,12681.0,0.01,,11000.0,,0.11,5378.0,7616.0,,,0.01,12681.0,0.07,20183.0,22401.0,12.4,0.2,,,28.25,28.25,4964105.0,31596528.33,,31.62,28.17,15.03,0.3436,54.05,0.2849
2024-06-21,2035181.0,12709705.35,2.45,12.59,1.56,13.05,1.0,10195468.35,2005853.0,1632581.0,12526551.99,,,57772.0,0.33,,,,0.04,53835.0,6537.0,,,0.33,57772.0,,,,12.78,,,,28.99,28.99,4914079.0,30688423.36,,31.25,29.02,15.07,0.3357,53.22,0.2941
2024-06-24,1922327.0,11976097.21,2.31,11.58,1.47,12.04,1.0,9335592.7,1920187.0,1498490.0,11962765.01,,,51237.0,0.15,,,,0.99,43337.0,144803.0,,,0.15,51237.0,,7900.0,177428.0,11.97,1.21,,,27.7,27.7,5012089.0,31225314.47,,31.23,27.71,15.97,0.3821,58.02,0.2773
2024-06-25,1946697.0,11894318.67,2.34,11.8,1.49,12.18,1.0,9323004.6,1944557.0,1525860.0,11881243.27,,,37350.0,0.17,,,,0.08,27370.0,12980.0,,,0.17,37350.0,,,,12.12,,,,28.12,28.12,4971722.0,30377221.42,,30.97,28.13,16.3,0.3758,57.32,0.2815
2024-06-26,1979067.0,11864506.67,2.38,12.12,1.51,12.18,1.0,9281638.85,1969027.0,1548230.0,11804316.87,,,26712.0,0.18,,,,0.05,28912.0,6542.0,,,0.18,26712.0,,4300.0,6542.0,12.04,0.06,,,28.6,28.6,4916861.0,29476581.7,,30.04,28.61,16.5,0.3642,56.23,0.2874
2024-06-27,2012588.0,11924583.9,2.42,12.57,1.54,12.16,1.0,9363893.7,1989082.0,1580404.0,11785310.85,,,18461.0,0.16,,,,0.01,32174.0,1451.0,,,0.16,18461.0,,3045.0,,11.91,,,,28.88,28.88,4897539.0,29017918.58,,29.32,28.89,16.25,0.3537,55.27,0.2922
2024-06-28,2044570.0,12226528.6,2.46,12.83,1.56,12.2,1.0,9645548.64,2033664.0,1612968.0,12161310.72,,,3046.0,0.24,,,,0.07,53046.0,8464.0,,,0.24,3046.0,,50000.0,20482.0,12.05,0.15,,,29.9,29.9,4767777.0,28511306.46,,28.35,29.82,15.99,0.3696,56.85,0.3006
2024-07-01,2061539.0,12472310.95,2.48,13.1,1.58,12.38,1.0,9755419.3,2056199.0,1612466.0,12440003.95,,,45637.0,0.01,,,,0.13,3700.0,23102.0,,,0.01,45637.0,,,4202.0,12.31,0.02,,,29.75,29.75,4855053.0,29373070.65,,29.05,29.77,15.89,0.3661,56.54,0.2983
2024-07-02,2122899.0,12949683.9,2.55,13.51,1.62,12.93,1.0,10238996.4,2117559.0,1678524.0,12917109.9,,,8166.0,0.5,,,,0.02,66058.0,4698.0,,,0.5,8166.0,,57892.0,,12.8,,,,30.67,30.67,4785800.0,29193380.0,,29.03,30.61,15.18,0.3583,55.89,0.3075
2024-07-03,2122661.0,13160498.2,2.55,13.83,1.62,13.01,1.0,10360379.8,2102621.0,1671029.0,13036250.2,,,10000.0,0.07,,,,0.13,10000.0,24938.0,,,0.07,10000.0,,,17495.0,12.81,0.1,,,30.43,30.43,4807971.0,29809420.2,,29.4,30.35,15.07,0.3621,56.31,0.3072
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2178729.0,13693311.77,,13.95,0.0,15.1,0.0,56.35,0.0
2024-07-05,0.0,13867971.47,2.57,14.59,1.64,0.0,1.0,10881123.14,0.0,0.0,13738012.07,,,32459.0,0.13,,,,0.09,16306.0,16651.0,,,0.13,32459.0,,,9444.0,0.0,0.04,,,0.0,0.0,2178729.0,31137675.62,,14.14,0.0,15.18,0.3585,55.94,0.309
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,61000.0,0.47,,13500.0,,0.2,36700.0,40756.0,,,0.47,61000.0,0.09,,11970.0,0.0,0.04,,,0.0,0.0,2150663.0,13807256.46,,14.09,0.0,14.99,0.0,56.27,0.0
2024-07-09,2181688.0,13635550.0,2.62,14.67,1.67,14.08,1.0,10700600.0,2148148.0,1712096.0,13425925.0,,,30126.0,0.19,,,,0.14,29366.0,20651.0,,,0.19,30126.0,,,33391.0,13.8,0.28,,,31.14,31.14,4750300.0,29689375.0,,30.41,31.21,14.9,0.3474,55.01,0.3163
2024-07-10,2215570.0,14212881.55,2.66,15.06,1.69,13.96,1.0,11190428.64,2192030.0,1744416.0,14061872.45,,,44591.0,0.26,,,,0.12,44591.0,12271.0,,,0.26,44591.0,,11562.0,12271.0,13.69,0.12,,,31.68,31.68,4727251.0,30325315.17,,29.73,31.54,15.12,0.3356,53.58,0.3202
2024-07-11,2227137.0,14353897.97,2.68,15.92,1.7,14.36,1.0,11414198.12,2203597.0,1771016.0,14202182.67,,,29100.0,0.21,,,,0.09,26600.0,17790.0,,,0.21,29100.0,,257.0,,14.12,,,,31.87,31.87,4709751.0,30354345.2,,30.22,31.84,15.17,0.3356,53.44,0.3222
2024-07-12,2228842.0,14654636.15,2.68,16.37,1.7,14.44,1.0,11570165.58,2205302.0,1759721.0,14499860.65,,,9108.0,,,,,0.06,,10403.0,,,,9108.0,,3000.0,11295.0,14.2,0.07,,,31.79,31.79,4730989.0,31106252.68,,30.56,31.73,15.75,0.3357,53.4,0.3213
2024-07-15,0.0,15195681.06,2.81,17.34,1.78,0.0,1.0,11520499.62,0.0,0.0,15042435.66,,,106563.0,0.13,,,,0.01,9941.0,1199.0,,,0.13,106563.0,,,,0.0,,,,33.29,33.29,4631337.0,30150003.87,,30.49,33.27,15.06,0.3127,51.02,0.3362
2024-07-16,2330941.0,15162771.21,2.8,17.43,1.78,15.26,1.0,11570189.81,2300693.0,1778661.0,14966007.97,,,1400.0,0.07,,,,0.09,13431.0,11373.0,,,0.07,1400.0,,,4432.0,14.99,0.1,,,33.28,33.28,4613364.0,30009932.82,,30.13,33.22,14.49,0.312,50.98,0.3371
2024-07-17,2261452.0,14416756.5,2.72,16.98,1.73,14.77,1.0,10795839.38,2242719.0,1693465.0,14297333.63,,,40000.0,0.02,,,,0.66,4228.0,97974.0,,,0.02,40000.0,,,89424.0,14.55,0.59,,,32.59,32.59,4638707.0,29571757.13,,30.0,32.66,15.56,0.3052,49.96,0.3286
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,45956.0,0.04,,,,0.2,24742.0,25577.0,,,0.04,45956.0,,,3631.0,0.0,0.06,,,0.0,0.0,2153904.0,13580364.72,,14.05,0.0,16.0,0.0,50.1,0.0
2024-07-19,2456279.0,15130678.64,2.95,19.13,1.88,15.68,1.0,11612043.52,2422308.0,1885072.0,14921417.28,,,220203.0,1.31,,,,0.4,200059.0,60993.0,,,1.31,220203.0,,,29563.0,15.31,0.2,,,35.45,35.45,4411680.0,27175948.8,,27.82,35.5,20.33,0.2903,46.62,0.3594
2024-07-22,2447366.0,15271563.84,2.94,18.89,1.87,15.24,1.0,11712916.8,2413395.0,1877070.0,15059584.8,,,,0.06,,,,0.44,31843.0,48913.0,,,0.06,,,40000.0,39845.0,14.86,0.35,,,35.71,35.71,4344309.0,27108488.16,,26.83,35.65,19.07,0.2991,48.12,0.3622
