,ALVU FP Equity_DX_SI_QTY,ALVU FP Equity_DX_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVU FP Equity_DX_SI_MV,ALVU FP Equity_DX_DSS,ALVU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY,ALVU FP Equity_DX_BROKER_SI_QTY,ALVU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVU FP Equity_DX_BROKER_SI_MV_NEW_x,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVU FP Equity_DX_BROKER_SI_MV_INC_x,ALVU FP Equity_DX_BROKER_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_NEW,ALVU FP Equity_DX_SUPPLY_SI_MV_DEC,ALVU FP Equity_DX_BROKER_SI_QTY_INC,ALVU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVU FP Equity_DX_BROKER_SI_MV_NEW_y,ALVU FP Equity_DX_BROKER_SI_MV_INC_y,ALVU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVU FP Equity_DX_BROKER_SI_MV_ADD,ALVU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVU FP Equity_DX_BROKER_SI_QTY_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV,ALVU FP Equity_DX_BROKER_SI_MV_DEC,ALVU FP Equity_DX_SUPPLY_SI_MV_RMV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVU FP Equity_DX_UTILIZATION_QUANTITY,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVU FP Equity_DX_BROKER_SI_CON_RATIO,ALVU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVU FP Equity_DX_DEMAND_SUPPLY_RATIO,ALVU FP Equity_PX_LAST
2024-06-27,28.0,431.2,0.0,0.01,0.0,0.0,0.0,215.6,14.0,14.0,215.6,,,,,,,,,,,,,,,0.0,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0002,15.4
2024-06-28,628.0,9608.4,0.02,0.12,0.01,0.01,0.0,4804.2,314.0,314.0,4804.2,,300.0,,300.0,,,,,,,300.0,0.0,,,0.0,,,100.0,0.27,0.0,0.0,,0.0,100.0,4.46,0.9148,95.54,0.0053,15.3
2024-07-01,628.0,9922.4,0.02,0.12,0.01,0.01,0.0,4961.2,314.0,314.0,4961.2,,,,,,,,,,,,,,,0.0,,,100.0,0.27,0.0,0.0,,0.0,100.0,4.46,0.9148,95.54,0.0053,15.8
2024-07-02,600.0,9390.0,0.02,0.11,0.01,0.01,0.0,4695.0,300.0,300.0,4695.0,,,,,,0.0,,14.0,,,,,,14.0,0.0,0.0,,100.0,0.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0057,15.65
2024-07-03,1600.0,25040.0,0.05,0.33,0.02,0.03,0.0,20345.0,1300.0,1300.0,20345.0,,,,1000.0,,,,,,,,0.02,1000.0,,0.02,,,100.0,1.24,0.0,0.0,,0.0,100.0,36.34,0.5373,63.66,0.0152,15.65
2024-07-04,616.0,9578.8,0.02,0.13,0.01,0.01,0.0,4913.8,316.0,316.0,4913.8,,,,,,0.02,,984.0,,,,,,984.0,0.0,0.02,,100.0,0.3,0.0,0.0,,0.0,100.0,2.6,0.9494,97.4,0.0059,15.55
2024-07-05,1116.0,17632.8,0.03,0.24,0.01,0.02,0.0,6572.8,716.0,416.0,11312.8,,400.0,0.0,,,,100.0,,,0.0,400.0,,,,0.01,,,100.0,0.68,0.0,0.0,,0.0,100.0,1.43,0.9717,98.57,0.0106,15.8
2024-07-08,816.0,12648.0,0.02,0.18,0.01,0.01,0.0,6448.0,416.0,416.0,6448.0,,,,,,0.0,,300.0,,,,,,,0.01,,,100.0,0.4,0.0,0.0,,0.0,100.0,1.96,0.9615,98.04,0.0078,15.5
2024-07-09,816.0,12688.8,0.02,0.19,0.01,0.01,0.0,6468.8,416.0,416.0,6468.8,,,,,,,,,,,,,,,0.01,,,100.0,0.4,0.0,0.0,,0.0,100.0,1.96,0.9615,98.04,0.0078,15.55
2024-07-10,816.0,12076.8,0.02,0.19,0.01,0.01,0.0,6156.8,416.0,416.0,6156.8,,,,,,,,,,,,,,,0.01,,,100.0,0.4,0.0,0.0,,0.0,100.0,1.96,0.9615,98.04,0.0078,14.8
2024-07-11,816.0,12199.2,0.02,0.22,0.01,0.01,0.0,6219.2,416.0,416.0,6219.2,,,,,,,,,,,,,,,0.01,,,100.0,0.4,0.0,0.0,,0.0,100.0,1.96,0.9615,98.04,0.0078,14.95
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,416.0,,,,,,416.0,0.0,0.01,,0.0,0.0,105088.0,1576320.0,,1.57,0.0,,0.0,,0.0,15.0
2024-07-15,675.0,10057.5,0.02,0.18,0.01,0.01,0.0,7077.5,1200.0,475.0,17880.0,,,,475.0,,,,,,,,0.01,1200.0,,0.02,,,100.0,1.14,0.0,0.0,,0.0,100.0,41.85,0.5133,58.15,0.0064,14.9
2024-07-16,675.0,10260.0,0.02,0.19,0.01,0.01,0.0,7220.0,475.0,475.0,7220.0,,,,,,0.01,,725.0,,,,,,,0.01,,,100.0,0.45,0.0,0.0,,0.0,100.0,40.76,0.5171,59.24,0.0064,15.2
2024-07-17,675.0,10226.25,0.02,0.19,0.01,0.01,0.0,7196.25,475.0,475.0,7196.25,,,,,,,,,,,,,,,0.01,,,100.0,0.45,0.0,0.0,,0.0,100.0,40.76,0.5171,59.24,0.0065,15.15
2024-07-18,1275.0,18870.0,0.04,0.37,0.01,0.02,0.0,11470.0,775.0,775.0,11470.0,,300.0,0.0,,,,300.0,,,0.0,300.0,,,,0.01,,,100.0,0.75,0.0,0.0,,0.0,100.0,21.58,0.6615,78.42,0.0124,14.8
2024-07-19,1800.0,27000.0,0.05,0.53,0.02,0.03,0.0,19500.0,1300.0,1300.0,19500.0,,525.0,0.01,,,,525.0,,,0.01,525.0,,,,0.02,,,100.0,1.25,0.0,0.0,,0.0,100.0,46.3,0.5027,53.7,0.0173,15.0
2024-07-22,1140.0,17271.0,0.03,0.34,0.01,0.02,0.0,9696.0,640.0,640.0,9696.0,,,,,,0.01,,660.0,,,,,,660.0,0.01,0.01,,100.0,0.62,0.0,0.0,,0.0,100.0,12.28,0.7845,87.72,0.0111,15.15
2024-07-23,1337.0,20790.35,0.04,0.42,0.01,0.02,0.0,13015.35,837.0,837.0,13015.35,,,0.0,,,,197.0,,,0.0,,,197.0,,0.01,,,100.0,0.81,0.0,0.0,,0.0,100.0,25.21,0.6229,74.79,0.0129,15.55
2024-07-24,1337.0,20723.5,0.04,0.42,0.01,0.02,0.0,12973.5,837.0,837.0,12973.5,,,,,,,,,,,,,,,0.01,,,100.0,0.81,0.0,0.0,,0.0,100.0,25.21,0.6229,74.79,0.013,15.5
2024-07-25,2137.0,31841.3,0.06,0.69,0.02,0.03,0.0,21456.0,1637.0,1440.0,24391.3,,800.0,0.01,,,,603.0,,,0.01,800.0,,,,0.03,,,100.0,1.59,0.0,0.0,,0.0,100.0,45.91,0.5034,54.09,0.0207,14.9
2024-07-26,1800.0,26640.0,0.05,0.59,0.02,0.03,0.0,19240.0,1300.0,1300.0,19240.0,,,,,,0.01,,337.0,,,,,,140.0,0.02,0.0,,100.0,1.26,0.0,0.0,,0.0,100.0,44.46,0.5061,55.54,0.0175,14.8
2024-07-29,1800.0,26460.0,0.05,0.63,0.02,0.03,0.0,7350.0,1300.0,500.0,19110.0,,,,,,,,,,,,,,800.0,0.02,0.01,,100.0,1.26,0.0,0.0,,0.0,100.0,44.52,0.506,55.48,0.0175,14.7
2024-07-30,1000.0,14900.0,0.03,0.36,0.01,0.01,0.0,7450.0,500.0,500.0,7450.0,,,,,,0.01,,800.0,,,,,,,0.01,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0097,14.9
2024-07-31,1000.0,14800.0,0.03,0.49,0.01,0.01,0.0,7400.0,500.0,500.0,7400.0,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0097,14.8
2024-08-01,1000.0,14700.0,0.03,0.63,0.01,0.01,0.0,7350.0,500.0,500.0,7350.0,,,,,,,,,,,,,,,0.01,,,100.0,0.49,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0097,14.7
2024-08-02,1900.0,25745.0,0.06,1.2,0.02,0.03,0.0,18970.0,1400.0,1400.0,18970.0,,,,900.0,,,,,,,,0.01,900.0,,0.02,,,100.0,1.36,0.0,0.0,,0.0,100.0,48.61,0.5004,51.39,0.0185,13.55
2024-08-05,1160.0,15254.0,0.03,0.78,0.01,0.02,0.0,8679.0,660.0,660.0,8679.0,,,,,,0.01,,740.0,,,,,,740.0,0.01,0.01,,100.0,0.64,0.0,0.0,,0.0,100.0,13.8,0.7621,86.2,0.0113,13.15
2024-08-06,1160.0,15544.0,0.03,0.78,0.01,0.02,0.0,8844.0,660.0,660.0,8844.0,,,,,,,,,,,,,,,0.01,,,100.0,0.64,0.0,0.0,,0.0,100.0,13.8,0.7621,86.2,0.0113,13.4
2024-08-07,1160.0,15544.0,0.03,0.77,0.01,0.02,0.0,8844.0,660.0,660.0,8844.0,,,,,,,,,,,,,,,0.01,,,100.0,0.64,0.0,0.0,,0.0,100.0,13.8,0.7621,86.2,0.0113,13.4
2024-08-08,1160.0,15370.0,0.03,0.8,0.01,0.02,0.0,8745.0,660.0,660.0,8745.0,,,,,,,,,,,,,,,0.01,,,100.0,0.64,0.0,0.0,,0.0,100.0,13.8,0.7621,86.2,0.0113,13.25
2024-08-09,1160.0,15254.0,0.03,0.82,0.01,0.02,0.0,8679.0,660.0,660.0,8679.0,,,,,,,,,,,,,,,0.01,,,100.0,0.64,0.0,0.0,,0.0,100.0,13.8,0.7621,86.2,0.0113,13.15
2024-08-12,1160.0,15544.0,0.03,0.98,0.01,0.02,0.0,8844.0,660.0,660.0,8844.0,,,,,,,,,,,,,,,0.01,,,100.0,0.64,0.0,0.0,,0.0,100.0,13.8,0.7621,86.2,0.0113,13.4
2024-08-13,1160.0,15486.0,0.03,1.04,0.01,0.02,0.0,8811.0,660.0,660.0,8811.0,,,,,,,,,,,,,,,0.01,,,100.0,0.64,0.0,0.0,,0.0,100.0,13.8,0.7621,86.2,0.0113,13.35
2024-08-14,560.0,7448.0,0.02,0.5,0.01,0.01,0.0,4788.0,360.0,360.0,4788.0,,,,,,0.0,,300.0,,,,,,300.0,0.0,0.0,,100.0,0.35,0.0,0.0,,0.0,100.0,28.59,0.5917,71.41,0.0054,13.3
2024-08-15,560.0,7448.0,0.02,0.5,0.01,0.01,0.0,4788.0,360.0,360.0,4788.0,,,,,,,,,,,,,,,0.0,,,100.0,0.35,0.0,0.0,,0.0,100.0,28.59,0.5917,71.41,0.0055,13.3
2024-08-16,560.0,7224.0,0.02,0.51,0.01,0.01,0.0,4644.0,360.0,360.0,4644.0,,,,,,,,,,,,,,,0.0,,,100.0,0.35,0.0,0.0,,0.0,100.0,28.59,0.5917,71.41,0.0055,12.9
2024-08-19,560.0,7448.0,0.02,0.44,0.01,0.01,0.0,4788.0,360.0,360.0,4788.0,,,,,,,,,,,,,,,0.0,,,100.0,0.35,0.0,0.0,,0.0,100.0,28.59,0.5917,71.41,0.0055,13.3
2024-08-20,960.0,12672.0,0.03,0.73,0.01,0.01,0.0,12672.0,960.0,960.0,12672.0,,800.0,0.01,,,0.0,800.0,200.0,,0.01,800.0,,,200.0,0.01,0.0,,100.0,0.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0094,13.2
2024-08-21,83.0,1083.15,0.0,0.06,0.0,0.0,0.0,1083.15,800.0,83.0,10440.0,,,,,,0.0,,160.0,,,,,,877.0,0.01,0.01,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008,13.05
2024-08-22,83.0,1095.6,0.0,0.06,0.0,0.0,0.0,1095.6,83.0,83.0,1095.6,,,,,,0.01,,717.0,,,,,,,0.0,,,100.0,0.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0008,13.2
2024-08-23,883.0,11611.45,0.03,0.7,0.01,0.01,0.0,11611.45,883.0,883.0,11611.45,,800.0,0.01,,,,800.0,,,0.01,800.0,,,,0.01,,,100.0,0.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0085,13.15
2024-08-26,800.0,10360.0,0.02,0.61,0.01,0.01,0.0,10360.0,800.0,800.0,10360.0,,,,,,0.0,,83.0,,,,,,83.0,0.01,0.0,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0078,12.95
2024-08-27,800.0,10400.0,0.02,0.55,0.01,0.01,0.0,10400.0,800.0,800.0,10400.0,,,,,,,,,,,,,,,0.01,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0078,13.0
2024-08-28,800.0,10560.0,0.02,0.51,0.01,0.01,0.0,10560.0,800.0,800.0,10560.0,,,,,,,,,,,,,,,0.01,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0078,13.2
2024-08-29,800.0,10600.0,0.02,0.5,0.01,0.01,0.0,10600.0,800.0,800.0,10600.0,,,,,,,,,,,,,,,0.01,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0078,13.25
2024-08-30,800.0,10520.0,0.02,0.52,0.01,0.01,0.0,10520.0,800.0,800.0,10520.0,,,,,,,,,,,,,,,0.01,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0078,13.15
2024-09-02,800.0,10520.0,0.02,0.53,0.01,0.01,0.0,10520.0,800.0,800.0,10520.0,,,,,,,,,,,,,,,0.01,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0078,13.15
2024-09-03,800.0,10280.0,0.02,0.52,0.01,0.01,0.0,10280.0,800.0,800.0,10280.0,,,,,,,,,,,,,,,0.01,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0078,12.85
2024-09-04,800.0,10360.0,0.02,0.52,0.01,0.01,0.0,10360.0,800.0,800.0,10360.0,,,,,,,,,,,,,,,0.01,,,100.0,0.78,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0078,12.95
2024-09-05,2600.0,33410.0,0.08,1.7,0.03,0.03,0.0,21845.0,1700.0,1700.0,21845.0,,,,900.0,,,,,,,,0.01,900.0,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.85
2024-09-06,2600.0,33020.0,0.08,1.8,0.03,0.03,0.0,21590.0,1700.0,1700.0,21590.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.7
2024-09-09,2600.0,33410.0,0.08,1.82,0.03,0.03,0.0,21845.0,1700.0,1700.0,21845.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.85
2024-09-10,2600.0,33150.0,0.08,1.86,0.03,0.03,0.0,21675.0,1700.0,1700.0,21675.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.75
2024-09-11,2600.0,33410.0,0.08,1.86,0.03,0.03,0.0,21845.0,1700.0,1700.0,21845.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.85
2024-09-12,2600.0,33280.0,0.08,1.84,0.03,0.03,0.0,21760.0,1700.0,1700.0,21760.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.8
2024-09-13,2600.0,33410.0,0.08,1.87,0.03,0.03,0.0,21845.0,1700.0,1700.0,21845.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.85
2024-09-16,2600.0,32760.0,0.08,1.99,0.03,0.03,0.0,21420.0,1700.0,1700.0,21420.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.6
2024-09-17,2600.0,33410.0,0.08,2.04,0.03,0.03,0.0,21845.0,1700.0,1700.0,21845.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.85
2024-09-18,2600.0,33410.0,0.08,2.12,0.03,0.03,0.0,21845.0,1700.0,1700.0,21845.0,,,,,,,,,,,,,,,0.02,,,100.0,1.64,0.0,0.0,,0.0,100.0,30.79,0.5738,69.21,0.0252,12.85
2024-09-19,2800.0,36960.0,0.08,2.29,0.03,0.04,0.0,23760.0,1800.0,1800.0,23760.0,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.02,,,100.0,1.74,0.0,0.0,,0.0,100.0,28.59,0.5917,71.41,0.0271,13.2
2024-09-20,2800.0,40740.0,0.08,2.14,0.03,0.04,0.0,26190.0,1800.0,1800.0,26190.0,,,,,,,,,,,,,,,0.02,,,100.0,1.74,0.0,0.0,,0.0,100.0,28.59,0.5917,71.41,0.0271,14.55
2024-09-23,2800.0,41580.0,0.08,1.71,0.03,0.04,0.0,26730.0,1800.0,1800.0,26730.0,,,,,,,,,,,,,,,0.03,,,100.0,1.74,0.0,0.0,,0.0,100.0,28.59,0.5917,71.41,0.0271,14.85
2024-09-24,1000.0,14900.0,0.03,0.59,0.01,0.01,0.0,13410.0,900.0,900.0,13410.0,,,,,,0.01,,900.0,,,,,,900.0,0.01,0.01,,100.0,0.85,0.0,0.0,,0.0,100.0,19.99,0.6801,80.01,0.0095,14.9
2024-09-25,4005.0,61076.25,0.12,2.24,0.04,0.06,0.0,59551.25,3905.0,3905.0,59551.25,,3005.0,,3005.0,,,,,,,3005.0,0.04,,,0.06,,,100.0,3.59,0.0,0.0,,0.0,100.0,19.99,0.6053,75.02,0.0368,15.25
2024-09-26,4005.0,62077.5,0.12,2.14,0.04,0.06,0.0,60527.5,3905.0,3905.0,60527.5,,,,,,,,,,,,,,,0.06,,,100.0,3.59,0.0,0.0,,0.0,100.0,19.99,0.6053,75.02,0.0368,15.5
2024-09-27,4305.0,66297.0,0.13,2.26,0.04,0.07,0.0,64757.0,4205.0,4205.0,64757.0,,300.0,0.01,,,,300.0,,,0.01,300.0,,,,0.03,,,100.0,3.85,0.0,0.0,,0.0,100.0,25.74,0.5531,69.62,0.0394,15.4
2024-09-30,4305.0,66297.0,0.13,2.48,0.04,0.07,0.0,64757.0,4205.0,4205.0,64757.0,,,,,,,,,,,,,,,0.06,,,100.0,3.84,0.0,0.0,,0.0,100.0,25.56,0.5546,69.79,0.0394,15.4
2024-10-01,4305.0,66297.0,0.13,2.49,0.04,0.07,0.0,64757.0,4205.0,4205.0,64757.0,,,,,,,,,,,,,,,0.03,,,100.0,3.83,0.0,0.0,,0.0,100.0,25.56,0.5546,69.79,0.0392,15.4
2024-10-02,1905.0,29146.5,0.06,1.1,0.02,0.03,0.0,27616.5,1805.0,1805.0,27616.5,,,,,,0.0,,2400.0,,,,,,2400.0,0.03,0.04,,100.0,1.68,0.0,0.0,,0.0,100.0,31.75,0.4454,57.76,0.0177,15.3
2024-10-03,1905.0,28575.0,0.06,1.15,0.02,0.03,0.0,27075.0,1805.0,1805.0,27075.0,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.75,0.4454,57.76,0.0177,15.0
2024-10-04,1905.0,28479.75,0.06,1.15,0.02,0.03,0.0,26984.75,1805.0,1805.0,26984.75,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.76,0.4453,57.74,0.0177,14.95
2024-10-07,1905.0,28384.5,0.06,1.17,0.02,0.03,0.0,26894.5,1805.0,1805.0,26894.5,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.75,0.4455,57.77,0.0177,14.9
2024-10-08,1905.0,28575.0,0.06,1.27,0.02,0.03,0.0,27075.0,1805.0,1805.0,27075.0,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.74,0.4452,57.74,0.0177,15.0
2024-10-09,1905.0,28575.0,0.06,1.36,0.02,0.03,0.0,27075.0,1805.0,1805.0,27075.0,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.76,0.4453,57.74,0.0177,15.0
2024-10-10,1905.0,28575.0,0.06,1.41,0.02,0.03,0.0,27075.0,1805.0,1805.0,27075.0,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.76,0.4453,57.74,0.0177,15.0
2024-10-11,1905.0,28575.0,0.06,1.44,0.02,0.03,0.0,27075.0,1805.0,1805.0,27075.0,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.76,0.4453,57.74,0.0177,15.0
2024-10-14,1905.0,29146.5,0.06,1.45,0.02,0.03,0.0,27616.5,1805.0,1805.0,27616.5,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.73,0.4446,57.68,0.0177,15.3
2024-10-15,1905.0,29527.5,0.06,1.45,0.02,0.03,0.0,27977.5,1805.0,1805.0,27977.5,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.72,0.4449,57.72,0.0177,15.5
2024-10-16,1905.0,29622.75,0.06,1.41,0.02,0.03,0.0,28067.75,1805.0,1805.0,28067.75,,,,,,,,,,,,,,,0.03,,,100.0,1.68,0.0,0.0,,0.0,100.0,31.74,0.4453,57.75,0.0177,15.55
2024-10-17,1905.0,29527.5,0.06,1.34,0.02,0.03,0.0,27977.5,1805.0,1805.0,27977.5,,,,,,,,,,,,,,,0.03,,,100.0,1.67,0.0,0.0,,0.0,100.0,31.75,0.4455,57.77,0.0176,15.5
2024-10-18,1605.0,24717.0,0.05,1.05,0.02,0.02,0.0,23177.0,1505.0,1505.0,23177.0,,,,,,0.0,,300.0,,,,,,300.0,0.02,0.0,,100.0,1.39,0.0,0.0,,0.0,100.0,37.7,0.4063,49.88,0.0148,15.4
2024-10-21,1605.0,24075.0,0.05,0.99,0.02,0.02,0.0,22575.0,1505.0,1505.0,22575.0,,,,,,,,,,,,,,,0.02,,,100.0,1.4,0.0,0.0,,0.0,100.0,37.74,0.407,49.94,0.0149,15.0
2024-10-22,1805.0,27165.25,0.05,0.91,0.02,0.03,0.0,25660.25,1705.0,1705.0,25660.25,,200.0,0.0,,,,200.0,,,0.0,200.0,,,,0.03,,,100.0,1.58,0.0,0.0,,0.0,100.0,33.22,0.4336,55.78,0.0167,15.05
2024-10-23,1805.0,27075.0,0.05,0.91,0.02,0.03,0.0,25575.0,1705.0,1705.0,25575.0,,,,,,,,,,,,,,,0.03,,,100.0,1.58,0.0,0.0,,0.0,100.0,33.51,0.4318,55.43,0.0168,15.0
2024-10-24,1805.0,27075.0,0.05,0.87,0.02,0.03,0.0,25575.0,1705.0,1705.0,25575.0,,,,,,,,,,,,,,,0.03,,,100.0,1.58,0.0,0.0,,0.0,100.0,33.52,0.4316,55.4,0.0168,15.0
2024-10-25,1805.0,27075.0,0.05,0.85,0.02,0.03,0.0,25575.0,1705.0,1705.0,25575.0,,,,,,,,,,,,,,,0.03,,,100.0,1.58,0.0,0.0,,0.0,100.0,33.52,0.4316,55.4,0.0168,15.0
2024-10-28,1805.0,26984.75,0.05,0.86,0.02,0.03,0.0,25489.75,1705.0,1705.0,25489.75,,,,,,,,,,,,,,,0.03,,,100.0,1.83,0.0,0.0,,0.0,100.0,33.52,0.4317,55.41,0.0194,14.95
2024-10-29,1805.0,27075.0,0.05,0.83,0.02,0.03,0.0,25575.0,1705.0,1705.0,25575.0,,,,,,,,,,,,,,,0.03,,,100.0,1.83,0.0,0.0,,0.0,100.0,33.5,0.4315,55.41,0.0194,15.0
2024-10-30,1605.0,24235.5,0.05,0.72,0.02,0.02,0.0,22725.5,1505.0,1505.0,22725.5,,,,,,0.0,,200.0,,,,,,200.0,0.02,0.0,,100.0,1.62,0.0,0.0,,0.0,100.0,37.68,0.4058,49.82,0.0172,15.1
2024-10-31,1605.0,24315.75,0.05,0.63,0.02,0.02,0.0,22800.75,1505.0,1505.0,22800.75,,,,,,,,,,,,,,,0.02,,,100.0,1.62,0.0,0.0,,0.0,100.0,37.67,0.406,49.85,0.0172,15.15
2024-11-01,1643.0,24727.15,0.05,0.67,0.02,0.02,0.0,23222.15,1543.0,1543.0,23222.15,,38.0,0.0,,,,38.0,,,0.0,38.0,,,,0.02,,,100.0,1.66,0.0,0.0,,0.0,100.0,36.83,0.4109,51.04,0.0176,15.05
2024-11-04,1643.0,24727.15,0.05,0.76,0.02,0.02,0.0,23222.15,1543.0,1543.0,23222.15,,,,,,,,,,,,,,,0.02,,,100.0,1.66,0.0,0.0,,0.0,100.0,36.81,0.4106,51.02,0.0176,15.05
2024-11-05,1643.0,24645.0,0.05,0.78,0.02,0.02,0.0,23145.0,1543.0,1543.0,23145.0,,,,,,,,,,,,,,,0.02,,,100.0,1.66,0.0,0.0,,0.0,100.0,36.81,0.4106,51.02,0.0176,15.0
2024-11-06,1643.0,24973.6,0.05,0.82,0.02,0.02,0.0,23453.6,1543.0,1543.0,23453.6,,,,,,,,,,,,,,,0.02,,,100.0,1.66,0.0,0.0,,0.0,100.0,36.79,0.4101,50.96,0.0176,15.2
2024-11-07,1643.0,25055.75,0.05,0.86,0.02,0.03,0.0,23530.75,1543.0,1543.0,23530.75,,,,,,,,,,,,,,,0.02,,,100.0,1.66,0.0,0.0,,0.0,100.0,36.8,0.4105,51.01,0.0176,15.25
2024-11-08,1643.0,25466.5,0.05,0.81,0.02,0.03,0.0,23916.5,1543.0,1543.0,23916.5,,,,,,,,,,,,,,,0.02,,,100.0,1.66,0.0,0.0,,0.0,100.0,36.77,0.41,50.97,0.0176,15.5
2024-11-11,1643.0,24809.3,0.05,0.77,0.02,0.03,0.0,23299.3,1543.0,1543.0,23299.3,,,,,,,,,,,,,,,0.02,,,100.0,1.66,0.0,0.0,,0.0,100.0,36.87,0.4115,51.1,0.0176,15.1
2024-11-12,1000.0,15400.0,0.03,0.48,0.01,0.02,0.0,13860.0,900.0,900.0,13860.0,,,,,,0.01,,643.0,,,,,,643.0,0.01,0.01,,100.0,0.98,0.0,0.0,,0.0,100.0,20.15,0.6782,79.85,0.0109,15.4
2024-11-13,1000.0,14900.0,0.03,0.48,0.01,0.02,0.0,13410.0,900.0,900.0,13410.0,,,,,,,,,,,,,,,0.01,,,100.0,0.98,0.0,0.0,,0.0,100.0,19.73,0.6833,80.27,0.0109,14.9
2024-11-14,1000.0,14200.0,0.03,0.47,0.01,0.01,0.0,12780.0,900.0,900.0,12780.0,,,,,,,,,,,,,,,0.01,,,100.0,0.98,0.0,0.0,,0.0,100.0,19.61,0.6847,80.39,0.0109,14.2
