,STT FP Equity_DX_SI_QTY,STT FP Equity_DX_SHORT_INTEREST_VALUE,STT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STT FP Equity_DX_SI_MV,STT FP Equity_DX_DSS,STT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STT FP Equity_DX_SUPPLY_SI_QTY,STT FP Equity_DX_BROKER_SI_QTY,STT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STT FP Equity_DX_SUPPLY_SI_QTY_INC_x,STT FP Equity_DX_BROKER_SI_MV_INC_x,STT FP Equity_DX_SUPPLY_SI_MV_NEW,STT FP Equity_DX_BROKER_SI_QTY_ADD,STT FP Equity_DX_SUPPLY_SI_MV_DEC,STT FP Equity_DX_BROKER_SI_QTY_INC,STT FP Equity_DX_SUPPLY_SI_QTY_DEC,STT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STT FP Equity_DX_BROKER_SI_MV_INC_y,STT FP Equity_DX_SUPPLY_SI_QTY_INC_y,STT FP Equity_DX_BROKER_SI_MV_ADD,STT FP Equity_DX_SUPPLY_SI_QTY_ADD,STT FP Equity_DX_BROKER_SI_QTY_DEC,STT FP Equity_DX_SUPPLY_SI_MV,STT FP Equity_DX_BROKER_SI_MV_DEC,STT FP Equity_DX_SUPPLY_SI_MV_RMV,STT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STT FP Equity_DX_UTILIZATION_QUANTITY,STT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STT FP Equity_DX_ACTIVE_UTILIZATION_MV,STT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STT FP Equity_DX_BROKER_SI_CON_RATIO,STT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STT FP Equity_DX_DEMAND_SUPPLY_RATIO,STT FP Equity_PX_LAST
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.01
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.75
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.49
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.76
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.12
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.22
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.42
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.75
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.94
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.42
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.56
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.34
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.96
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.71
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.89
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.81
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.92
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.69
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.88
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.78
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.01
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.33
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.18
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.13
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.02
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.68
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.99
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.67
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.21
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.39
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.41
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.65
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.56
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.79
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.04
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.65
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.78
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.03
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.89
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.52
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.14
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.75
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.42
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.24
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.23
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.16
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.56
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.42
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.07
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.07
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.56
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.18
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.97
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.35
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.03
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.26
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.77
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.52
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.33
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.99
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.57
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.28
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.66
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.38
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.66
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.91
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.74
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.24
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.45
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.78
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.36
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.14
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.31
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.64
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.79
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.74
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.61
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.19
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.12
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.71
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.48
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.36
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.28
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.32
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.74
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.96
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.25
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.41
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.31
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.58
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.98
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.09
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.24
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.78
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.44
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.85
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.04
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.91
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.36
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.12
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.63
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.32
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.67
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.59
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.78
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.03
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.47
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.53
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.08
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.71
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.29
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.97
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.48
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.65
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.22
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.95
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.52
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.09
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.17
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.28
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.19
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.27
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.97
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.79
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.17
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.87
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.38
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.21
2022-02-24,1800.0,102402.0,0.26,0.14,0.11,,102402.0,0.0,1800.0,0.0,,,,,1800.0,,,,,,,0.11,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,56.89
2022-02-25,1800.0,105192.0,0.26,0.14,0.1,,105192.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,58.44
2022-02-28,1800.0,104976.0,0.26,0.14,0.11,,104976.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,58.32
2022-03-01,1800.0,103266.0,0.26,0.14,0.1,,103266.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,57.37
2022-03-02,1800.0,104382.0,0.26,0.14,0.11,,104382.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,57.99
2022-03-03,1800.0,102474.0,0.19,0.14,0.1,,102474.0,0.0,1800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,56.93
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.11
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.54
2022-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47894.0,2580049.78,,2.61,0.0,,0.0,,0.0,53.87
2022-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47894.0,2686374.46,,2.58,0.0,,0.0,,0.0,56.09
2022-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47894.0,2676795.66,,2.68,0.0,,0.0,,0.0,55.89
2022-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47894.0,2706489.94,,2.67,0.0,,0.0,,0.0,56.51
2022-03-14,15300.0,872253.0,1.13,1.25,0.86,,0.0,15300.0,0.0,872253.0,,,,,,,,,,,,,15300.0,,0.86,,,31.95,31.95,32594.0,1858183.94,,1.83,31.95,,1.0,100.0,0.3195,57.01
2022-03-15,15300.0,879138.0,1.15,1.25,0.87,,0.0,15300.0,0.0,879138.0,,,,,,,,,,,,,,,0.87,,,31.95,31.95,32594.0,1872851.24,,1.86,31.95,,1.0,100.0,0.3195,57.46
2022-03-16,34200.0,1999332.0,2.58,2.74,1.97,,999666.0,17100.0,17100.0,999666.0,,1800.0,,,17100.0,,,,,,1800.0,0.99,,,0.99,,,35.7,35.7,30794.0,1800217.24,,1.77,35.7,,1.0,100.0,0.7141,58.46
2022-03-17,34200.0,2013696.0,2.58,2.74,1.99,,1006848.0,17100.0,17100.0,1006848.0,,,,,,,,,,,,,,,1.0,,,35.7,35.7,30794.0,1813150.72,,1.79,35.7,,1.0,100.0,0.7141,58.88
2022-03-18,30600.0,1803564.0,2.38,2.45,1.8,,901782.0,15300.0,15300.0,901782.0,,,,,,0.1,,1800.0,,,,,,1800.0,0.9,0.1,,31.95,31.95,32594.0,1921090.36,,1.92,31.95,,1.0,100.0,0.6389,58.94
2022-03-21,30600.0,1805706.0,2.38,2.45,1.8,,902853.0,15300.0,15300.0,902853.0,,,,,,,,,,,,,,,0.9,,,31.95,31.95,32594.0,1923371.94,,1.92,31.95,,1.0,100.0,0.6389,59.01
2022-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.9,,15300.0,,,,,,15300.0,0.0,0.9,,0.0,0.0,47894.0,2835324.8,,2.82,0.0,,0.0,,0.0,59.2
2022-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47894.0,2801799.0,,2.83,0.0,,0.0,,0.0,58.5
2022-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47894.0,2819519.78,,2.8,0.0,,0.0,,0.0,58.87
2022-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47894.0,2847298.3,,2.81,0.0,,0.0,,0.0,59.45
2022-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,47894.0,2855440.28,,2.84,0.0,,0.0,,0.0,59.62
2022-03-29,16200.0,974754.0,1.53,1.3,0.97,,487377.0,8100.0,8100.0,487377.0,,,,,8100.0,,,,,,,0.48,8100.0,,0.48,,,16.91,16.91,39794.0,2394404.98,,2.37,16.91,,1.0,100.0,0.3382,60.17
2022-03-30,16200.0,973458.0,1.51,1.3,0.97,,486729.0,8100.0,8100.0,486729.0,,,,,,,,,,,,,,,0.49,,,16.91,16.91,39794.0,2391221.46,,2.39,16.91,,1.0,100.0,0.3382,60.09
2022-03-31,20200.0,1196042.0,1.83,1.62,1.21,,598021.0,10100.0,10100.0,598021.0,,2000.0,0.12,,,,2000.0,,,0.12,2000.0,,,,0.6,,,21.09,21.09,37794.0,2237782.74,,2.26,21.09,,1.0,100.0,0.4218,59.21
2022-04-01,21900.0,1306554.0,2.02,1.75,1.31,,703988.0,10100.0,11800.0,602566.0,,,0.09,,,,1700.0,,,0.09,,,,,0.61,,,21.09,21.09,37794.0,2254790.04,,2.27,21.09,,1.0,100.0,0.4573,59.66
2022-04-04,24500.0,1468285.0,2.31,1.96,1.47,,862992.0,10100.0,14400.0,605293.0,,,0.15,,,,2600.0,,,0.15,,,,,0.61,,,21.09,21.09,37794.0,2264994.42,,2.28,21.09,,1.0,100.0,0.5115,59.93
2022-04-05,32200.0,1947456.0,3.04,2.3,1.93,,973728.0,16100.0,16100.0,973728.0,,6000.0,0.1,,,,1700.0,,,0.1,6000.0,,,,0.96,,,33.62,33.62,31794.0,1922901.12,,1.9,33.62,,1.0,100.0,0.6723,60.48
2022-04-06,32200.0,1940694.0,3.03,2.3,1.93,,970347.0,16100.0,16100.0,970347.0,,,,,,,,,,,,,,,0.96,,,33.62,33.62,31794.0,1916224.38,,1.9,33.62,,1.0,100.0,0.6723,60.27
2022-04-07,32200.0,1945524.0,2.93,2.3,1.94,,972762.0,16100.0,16100.0,972762.0,,,,,,,,,,,,,,,0.97,,,33.62,33.62,31794.0,1920993.48,,1.92,33.62,,1.0,100.0,0.6723,60.42
2022-04-08,32200.0,1972250.0,2.93,2.3,1.95,,986125.0,16100.0,16100.0,986125.0,,,,,,,,,,,,,,,0.97,,,33.62,33.62,31794.0,1947382.5,,1.92,33.62,,1.0,100.0,0.6723,61.25
2022-04-11,9800.0,600642.0,0.84,0.7,0.6,,600642.0,0.0,9800.0,0.0,,,,,,0.97,,16100.0,,,,,,6300.0,0.0,0.37,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2046,61.29
2022-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,9800.0,0.0,0.6,,0.0,0.0,47894.0,2940212.66,,2.93,0.0,,0.0,,0.0,61.39
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.97
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.28
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.48
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.43
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.48
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.76
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.68
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.44
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.49
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.57
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.37
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.49
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.58
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.76
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.33
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.78
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.98
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.41
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.85
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.45
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.41
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.04
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.36
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.94
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.47
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.17
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.72
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.15
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.36
