,ALMIB FP Equity_DX_SI_QTY,ALMIB FP Equity_DX_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMIB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMIB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMIB FP Equity_DX_SI_MV,ALMIB FP Equity_DX_DSS,ALMIB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY,ALMIB FP Equity_DX_BROKER_SI_QTY,ALMIB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMIB FP Equity_DX_BROKER_SI_MV_INC_x,ALMIB FP Equity_DX_SUPPLY_SI_MV_NEW,ALMIB FP Equity_DX_BROKER_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_NEW,ALMIB FP Equity_DX_SUPPLY_SI_MV_DEC,ALMIB FP Equity_DX_BROKER_SI_QTY_INC,ALMIB FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMIB FP Equity_DX_BROKER_SI_MV_NEW_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMIB FP Equity_DX_BROKER_SI_MV_INC_y,ALMIB FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMIB FP Equity_DX_BROKER_SI_MV_ADD,ALMIB FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMIB FP Equity_DX_BROKER_SI_QTY_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV,ALMIB FP Equity_DX_BROKER_SI_MV_DEC,ALMIB FP Equity_DX_SUPPLY_SI_MV_RMV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_UTILIZATION_QUANTITY,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMIB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMIB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMIB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMIB FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMIB FP Equity_DX_BROKER_SI_CON_RATIO,ALMIB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMIB FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-08-14,1226.0,17286.6,0.03,0.18,0.02,0.02,0.0,17286.6,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.13,0.9469,97.28,4.0867
2017-08-15,1226.0,17286.6,0.03,0.18,0.02,0.02,0.0,17286.6,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.13,0.9472,97.3,4.0867
2017-08-16,1226.0,17053.66,0.03,0.18,0.02,0.02,0.0,17053.66,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.12,0.9476,97.32,4.0867
2017-08-17,1226.0,16857.5,0.03,0.18,0.02,0.02,0.0,16857.5,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.13,0.9473,97.3,4.0867
2017-08-18,1226.0,17151.74,0.03,0.18,0.02,0.02,0.0,17151.74,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.15,0.9467,97.27,4.0867
2017-08-21,1226.0,17654.4,0.03,0.19,0.02,0.02,0.0,17654.4,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.11,0.9472,97.3,4.0867
2017-08-22,1226.0,17409.2,0.03,0.19,0.02,0.02,0.0,17409.2,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.13,0.9474,97.31,4.0867
2017-08-23,1226.0,17396.94,0.03,0.18,0.02,0.02,0.0,17396.94,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.11,0.9476,97.32,4.0867
2017-08-24,1226.0,16967.84,0.03,0.19,0.02,0.02,0.0,16967.84,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.12,0.9476,97.32,4.0867
2017-08-25,1226.0,17249.82,0.03,0.18,0.02,0.02,0.0,17249.82,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.1,0.9476,97.32,4.0867
2017-08-28,1226.0,18169.32,0.03,0.18,0.02,0.02,0.0,18169.32,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.1,0.9472,97.3,4.0867
2017-08-29,1226.0,21209.8,0.03,0.17,0.02,0.02,0.0,21209.8,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.12,0.9455,97.21,0.3347
2017-08-30,1226.0,20094.14,0.03,0.13,0.02,0.02,0.0,20094.14,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.14,0.9469,97.28,0.3347
2017-08-31,1226.0,19125.6,0.03,0.13,0.02,0.02,0.0,19125.6,0.0,1226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.12,0.9474,97.31,0.3347
2017-09-01,4226.0,64700.06,0.11,0.42,0.07,0.07,0.0,64700.06,0.0,4226.0,0.0,,,,,,3000.0,,,,,,,,,0.05,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.61,0.5803,70.6,1.1537
2017-09-04,4226.0,63347.74,0.11,0.41,0.07,0.06,0.0,63347.74,0.0,4226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.66,0.58,70.56,1.1537
2017-09-05,4226.0,64277.46,0.11,0.4,0.07,0.06,0.0,64277.46,0.0,4226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.94,0.5863,71.29,1.1537
2017-09-06,4226.0,64192.94,0.11,0.39,0.07,0.06,0.0,64192.94,0.0,4226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.26,0.5834,70.96,1.1537
2017-09-07,4726.0,70937.26,0.12,0.43,0.08,0.07,0.0,70937.26,0.0,4726.0,0.0,,,,0.01,,,,,500.0,,,,0.01,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,36.11,0.5298,63.2,1.2902
2017-09-08,5726.0,85832.74,0.14,0.52,0.1,0.09,0.0,85832.74,0.0,5726.0,0.0,,,,0.02,,,,,1000.0,,,,0.02,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.6,0.3929,52.39,1.5632
2017-09-11,5726.0,86405.34,0.14,0.55,0.1,0.09,0.0,86405.34,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.42,0.3931,52.47,1.5632
2017-09-12,5726.0,87665.06,0.14,0.54,0.1,0.09,0.0,87665.06,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.27,0.3939,52.63,1.5632
2017-09-13,5726.0,88180.4,0.14,0.54,0.1,0.09,0.0,88180.4,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.43,0.393,52.46,1.5632
2017-09-14,5726.0,85317.4,0.14,0.53,0.1,0.09,0.0,85317.4,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.27,0.3912,51.91,1.5632
2017-09-15,5726.0,85031.1,0.14,0.52,0.1,0.09,0.0,85031.1,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.63,0.3925,52.32,1.5632
2017-09-18,5726.0,87779.58,0.14,0.5,0.1,0.09,0.0,87779.58,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.91,0.3949,52.89,1.5632
2017-09-19,5726.0,90470.8,0.14,0.5,0.1,0.09,0.0,90470.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.96,0.395,52.89,1.5632
2017-09-20,5226.0,86699.34,0.13,0.49,0.09,0.09,0.0,86699.34,0.0,5226.0,0.0,,,,,,,,,,,,,,,,,500.0,0.0,0.01,,0.0,0.0,0.0,0.0,,0.0,0.0,21.95,0.4228,57.97,1.4267
2017-09-21,5226.0,84713.46,0.13,0.49,0.09,0.09,0.0,84713.46,0.0,5226.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,23.25,0.4172,57.14,1.4267
2017-09-22,5726.0,88409.44,0.14,0.54,0.1,0.09,0.0,88409.44,0.0,5726.0,0.0,,,,0.01,,,,,500.0,,,,0.01,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.09,0.3836,51.84,1.5632
2017-09-25,5726.0,91272.44,0.14,0.54,0.1,0.09,0.0,91272.44,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.52,0.3897,52.74,1.5632
2017-09-26,5726.0,90299.02,0.14,0.53,0.1,0.09,0.0,90299.02,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.23,0.3867,52.31,1.5632
2017-09-27,5726.0,90299.02,0.14,0.53,0.1,0.09,0.0,90299.02,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.3,0.3874,52.42,1.5632
2017-09-28,5726.0,90757.1,0.14,0.53,0.1,0.09,0.0,90757.1,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.35,0.3878,52.46,1.5632
2017-09-29,5726.0,91616.0,0.14,0.53,0.1,0.09,0.0,91616.0,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.38,0.3879,52.49,1.5632
2017-10-02,5726.0,86863.42,0.14,0.53,0.1,0.09,0.0,86863.42,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.02,0.3831,51.79,1.5632
2017-10-03,5726.0,83027.0,0.14,0.53,0.1,0.08,0.0,83027.0,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.07,0.3837,51.87,1.5632
2017-10-04,5726.0,84744.8,0.14,0.49,0.1,0.08,0.0,84744.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.43,0.3888,52.62,1.5632
2017-10-05,5726.0,84286.72,0.14,0.48,0.1,0.08,0.0,84286.72,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.29,0.3867,52.33,1.5632
2017-10-06,5726.0,84802.06,0.14,0.47,0.1,0.08,0.0,84802.06,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.35,0.3877,52.46,1.5632
2017-10-09,5726.0,92761.2,0.14,0.47,0.1,0.09,0.0,92761.2,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.8,0.3944,53.37,1.5632
2017-10-10,5726.0,93620.1,0.14,0.4,0.1,0.09,0.0,93620.1,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.38,0.3879,52.49,1.5632
2017-10-11,5726.0,92761.2,0.14,0.46,0.1,0.09,0.0,92761.2,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.25,0.3865,52.3,1.5632
2017-10-12,5726.0,93333.8,0.14,0.48,0.1,0.09,0.0,93333.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.37,0.3876,52.45,1.5632
2017-10-13,5726.0,94364.48,0.14,0.48,0.1,0.09,0.0,94364.48,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.39,0.388,52.5,1.5632
2017-10-16,5726.0,93047.5,0.14,0.49,0.1,0.09,0.0,93047.5,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.24,0.3861,52.24,1.5632
2017-10-17,5726.0,93791.88,0.14,0.51,0.1,0.09,0.0,93791.88,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.35,0.3879,52.49,1.5632
2017-10-18,5726.0,93505.58,0.14,0.52,0.1,0.09,0.0,93505.58,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.29,0.387,52.37,1.5632
2017-10-19,5726.0,92932.98,0.14,0.54,0.1,0.09,0.0,92932.98,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.28,0.3867,52.33,1.5632
2017-10-20,5726.0,90470.8,0.14,0.56,0.1,0.09,0.0,90470.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.17,0.3851,52.09,1.5632
2017-10-23,5726.0,88523.96,0.14,0.56,0.1,0.09,0.0,88523.96,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.18,0.3854,52.15,1.5632
2017-10-24,5726.0,86634.38,0.14,0.56,0.1,0.09,0.0,86634.38,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.19,0.3855,52.15,1.5632
2017-10-25,5726.0,85718.22,0.14,0.56,0.1,0.09,0.0,85718.22,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.25,0.3864,52.28,1.5632
2017-10-26,5726.0,85890.0,0.14,0.57,0.1,0.09,0.0,85890.0,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.39,0.3871,52.37,1.5632
2017-10-27,5726.0,88753.0,0.14,0.58,0.1,0.09,0.0,88753.0,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.47,0.3899,52.78,1.5632
2017-10-30,5726.0,89898.2,0.14,0.58,0.1,0.09,0.0,89898.2,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.36,0.3883,52.56,1.5632
2017-10-31,5726.0,93333.8,0.14,0.59,0.1,0.09,0.0,93333.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.53,0.3901,52.8,1.5632
2017-11-01,5726.0,99632.4,0.14,0.59,0.1,0.1,0.0,99632.4,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.67,0.3924,53.11,1.5632
2017-11-02,5726.0,97914.6,0.14,0.58,0.1,0.1,0.0,97914.6,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.24,0.3858,52.19,1.5632
2017-11-03,5726.0,97227.48,0.14,0.56,0.1,0.1,0.0,97227.48,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.25,0.388,52.53,1.5632
2017-11-06,5726.0,97342.0,0.14,0.57,0.1,0.1,0.0,97342.0,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.29,0.3874,52.43,1.5632
2017-11-07,5726.0,96941.18,0.14,0.58,0.1,0.1,0.0,96941.18,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.28,0.3869,52.36,1.5632
2017-11-08,5726.0,97055.7,0.14,0.58,0.1,0.1,0.0,97055.7,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.31,0.3873,52.41,1.5632
2017-11-09,5726.0,96425.84,0.14,0.58,0.1,0.1,0.0,96425.84,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.26,0.3868,52.33,1.5632
2017-11-10,5726.0,93104.76,0.14,0.58,0.1,0.09,0.0,93104.76,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.12,0.3845,52.0,1.7026
2017-11-13,5726.0,90184.5,0.14,0.58,0.1,0.09,0.0,90184.5,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.14,0.3847,52.04,1.7026
2017-11-14,5726.0,90642.58,0.14,0.57,0.1,0.09,0.0,90642.58,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.3,0.3878,52.49,1.7026
2017-11-15,5726.0,90184.5,0.14,0.62,0.1,0.09,0.0,90184.5,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.33,0.3867,52.3,1.7026
2017-11-16,5726.0,87607.8,0.14,0.64,0.1,0.09,0.0,87607.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.75,0.383,51.65,1.7026
2017-11-17,5726.0,86977.94,0.14,0.65,0.1,0.09,0.0,86977.94,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.4,0.3862,52.23,1.7026
2017-11-20,5726.0,87035.2,0.14,0.67,0.1,0.09,0.0,87035.2,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.34,0.3872,52.39,1.7026
2017-11-21,5726.0,88180.4,0.14,0.9,0.1,0.09,0.0,88180.4,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.38,0.3883,52.55,1.7026
2017-11-22,5726.0,87550.54,0.14,0.91,0.1,0.09,0.0,87550.54,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.24,0.3868,52.34,1.7026
2017-11-23,5726.0,89611.9,0.14,0.92,0.1,0.09,0.0,89611.9,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.88,0.391,53.05,1.7026
2017-11-24,5726.0,87436.02,0.14,0.86,0.1,0.09,0.0,87436.02,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.18,0.3853,52.12,1.7026
2017-11-27,5726.0,88409.44,0.14,0.86,0.1,0.09,0.0,88409.44,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.4,0.388,52.5,1.7026
2017-11-28,5726.0,88466.7,0.14,0.86,0.1,0.09,0.0,88466.7,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.35,0.3871,52.38,1.7026
2017-11-29,5726.0,87894.1,0.14,0.86,0.1,0.09,0.0,87894.1,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.28,0.3867,52.32,1.7026
2017-11-30,5726.0,85317.4,0.14,0.85,0.1,0.09,0.0,85317.4,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.17,0.3848,52.05,1.7026
2017-12-01,5726.0,87550.54,0.14,0.83,0.1,0.09,0.0,87550.54,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,25.93,0.3911,53.06,1.7026
2017-12-04,5726.0,87092.46,0.14,0.83,0.1,0.09,0.0,87092.46,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.27,0.3869,52.35,1.7026
2017-12-05,5726.0,85546.44,0.14,0.83,0.1,0.09,0.0,85546.44,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.58,0.3846,51.93,1.7026
2017-12-06,5726.0,84744.8,0.14,0.81,0.1,0.09,0.0,84744.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.49,0.3857,52.13,1.7026
2017-12-07,5726.0,85260.14,0.14,0.81,0.1,0.09,0.0,85260.14,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.37,0.3876,52.45,1.7026
2017-12-08,5726.0,84973.84,0.14,0.83,0.1,0.09,0.0,84973.84,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.28,0.387,52.37,1.7026
2017-12-11,5726.0,84859.32,0.14,0.87,0.1,0.08,0.0,84859.32,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.34,0.387,52.36,1.7026
2017-12-12,5726.0,86004.52,0.14,0.88,0.1,0.09,0.0,86004.52,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.39,0.3882,52.54,1.7026
2017-12-13,4726.0,69850.28,0.12,0.72,0.08,0.07,0.0,69850.28,0.0,4726.0,0.0,,,,,,,,,,,,,,,,,1000.0,0.0,0.02,,0.0,0.0,0.0,0.0,,0.0,0.0,25.55,0.4764,63.22,1.4053
2017-12-14,5726.0,84687.54,0.14,0.96,0.1,0.08,0.0,84687.54,0.0,5726.0,0.0,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.28,0.3874,52.43,1.7026
2017-12-15,5726.0,82740.7,0.14,1.08,0.1,0.08,0.0,82740.7,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.21,0.3853,52.12,1.7026
2017-12-18,5726.0,84744.8,0.14,1.06,0.1,0.08,0.0,84744.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.48,0.389,52.64,1.7026
2017-12-19,5726.0,84401.24,0.14,1.03,0.1,0.08,0.0,84401.24,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.26,0.387,52.37,1.7026
2017-12-20,5726.0,84401.24,0.14,1.02,0.1,0.08,0.0,84401.24,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.33,0.3872,52.38,1.7026
2017-12-21,5726.0,83141.52,0.14,0.98,0.1,0.08,0.0,83141.52,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.22,0.3861,52.23,1.7026
2017-12-22,5726.0,82454.4,0.14,0.97,0.1,0.08,0.0,82454.4,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.37,0.3902,52.56,1.7026
2017-12-25,5726.0,82454.4,0.14,0.97,0.1,0.08,0.0,82454.4,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.29,0.3873,52.41,1.7026
2017-12-26,5726.0,82454.4,0.14,0.97,0.1,0.08,0.0,82454.4,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.3,0.3873,52.41,1.7026
2017-12-27,5726.0,81710.02,0.14,0.97,0.1,0.08,0.0,81710.02,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.27,0.3865,52.29,1.7026
2017-12-28,5726.0,81710.02,0.14,1.0,0.1,0.08,0.0,81710.02,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.31,0.3872,52.4,1.7026
2017-12-29,5726.0,83599.6,0.14,0.99,0.1,0.08,0.0,83599.6,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.44,0.389,52.65,1.7026
2018-01-01,5726.0,83599.6,0.14,0.98,0.1,0.08,0.0,83599.6,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.34,0.3871,52.38,1.7026
2018-01-02,5726.0,84630.28,0.14,0.98,0.1,0.08,0.0,84630.28,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.38,0.3882,52.54,1.7026
2018-01-03,5726.0,84744.8,0.14,1.04,0.1,0.08,0.0,84744.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.33,0.3873,52.4,1.7026
2018-01-04,5726.0,90470.8,0.14,1.03,0.1,0.09,0.0,90470.8,0.0,5726.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.69,0.3924,53.1,1.7026
