,HDF FP Equity_DX_SI_QTY,HDF FP Equity_DX_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HDF FP Equity_DX_SI_MV,HDF FP Equity_DX_DSS,HDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HDF FP Equity_DX_SUPPLY_SI_QTY,HDF FP Equity_DX_BROKER_SI_QTY,HDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HDF FP Equity_DX_BROKER_SI_MV_NEW_x,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,HDF FP Equity_DX_BROKER_SI_MV_INC_x,HDF FP Equity_DX_BROKER_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_NEW,HDF FP Equity_DX_SUPPLY_SI_MV_DEC,HDF FP Equity_DX_BROKER_SI_QTY_INC,HDF FP Equity_DX_SUPPLY_SI_QTY_DEC,HDF FP Equity_DX_BROKER_SI_MV_NEW_y,HDF FP Equity_DX_BROKER_SI_MV_INC_y,HDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,HDF FP Equity_DX_BROKER_SI_MV_ADD,HDF FP Equity_DX_SUPPLY_SI_QTY_ADD,HDF FP Equity_DX_BROKER_SI_QTY_DEC,HDF FP Equity_DX_SUPPLY_SI_MV,HDF FP Equity_DX_BROKER_SI_MV_DEC,HDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HDF FP Equity_DX_UTILIZATION_QUANTITY,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HDF FP Equity_DX_ACTIVE_UTILIZATION_MV,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HDF FP Equity_DX_BROKER_SI_CON_RATIO,HDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-10-07,3956.0,101075.8,0.04,2.85,0.03,0.1,0.0,56363.3,2206.0,2206.0,56363.3,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.06,,100.0,56.87,0.0,0.0,0.0,100.0,23.37,0.6375,76.35,1.0199
2022-10-10,3956.0,100284.6,0.04,2.86,0.03,0.1,0.0,55922.1,2206.0,2206.0,55922.1,,,,,,,,,,,,,,,0.06,,100.0,56.87,0.0,0.0,0.0,100.0,23.48,0.6364,76.24,1.0199
2022-10-11,3956.0,100284.6,0.04,2.85,0.03,0.1,0.0,55922.1,2206.0,2206.0,55922.1,,,,,,,,,,,,,,,0.06,,100.0,56.87,0.0,0.0,0.0,100.0,23.39,0.6373,76.33,1.0199
2022-10-12,3956.0,99493.4,0.04,2.85,0.03,0.1,0.0,55480.9,2206.0,2206.0,55480.9,,,,,,,,,,,,,,,0.06,,100.0,56.87,0.0,0.0,0.0,100.0,23.48,0.6364,76.24,1.0199
2022-10-13,3956.0,100284.6,0.04,2.86,0.03,0.1,0.0,55922.1,2206.0,2206.0,55922.1,,,,,,,,,,,,,,,0.06,,100.0,56.87,0.0,0.0,0.0,100.0,23.31,0.6382,76.41,1.0199
2022-10-14,3956.0,97911.0,0.04,2.76,0.03,0.1,0.0,54598.5,2206.0,2206.0,54598.5,,,,,,,,,,,,,,,0.06,,100.0,56.87,0.0,0.0,0.0,100.0,23.65,0.6346,76.07,1.0199
2022-10-17,3956.0,98306.6,0.04,2.65,0.03,0.1,0.0,54819.1,2206.0,2206.0,54819.1,,,,,,,,,,,,,,,0.05,,100.0,56.87,0.0,0.0,0.0,100.0,23.35,0.6378,76.37,1.0199
2022-10-18,3956.0,96724.2,0.04,2.64,0.03,0.1,0.0,53936.7,2206.0,2206.0,53936.7,,,,,,,,,,,,,,,0.05,,100.0,56.87,0.0,0.0,0.0,100.0,23.56,0.6355,76.15,1.0199
2022-10-19,3956.0,96922.0,0.04,2.6,0.03,0.1,0.0,54047.0,2206.0,2206.0,54047.0,,,,,,,,,,,,,,,0.05,,100.0,56.87,0.0,0.0,0.0,100.0,23.37,0.6375,76.35,1.0199
2022-10-20,3956.0,97713.2,0.04,2.62,0.03,0.1,0.0,54488.2,2206.0,2206.0,54488.2,,,,,,,,,,,,,,,0.05,,100.0,56.87,0.0,0.0,0.0,100.0,23.31,0.6382,76.41,1.0199
2022-10-21,3956.0,97911.0,0.04,2.62,0.03,0.1,0.0,54598.5,2206.0,2206.0,54598.5,,,,,,,,,,,,,,,0.05,,100.0,56.87,0.0,0.0,0.0,100.0,23.37,0.6375,76.35,1.0199
2022-10-24,3733.0,93884.95,0.03,2.48,0.03,0.09,0.0,49872.45,1983.0,1983.0,49872.45,,,,,,0.01,,223.0,,,,,,223.0,0.05,0.01,100.0,51.12,0.0,0.0,0.0,100.0,24.98,0.6208,74.72,0.9624
2022-10-25,3733.0,93698.3,0.03,2.45,0.03,0.09,0.0,49773.3,1983.0,1983.0,49773.3,,,,,,,,,,,,,,,0.05,,100.0,51.12,0.0,0.0,0.0,100.0,25.16,0.6189,74.54,0.9624
2022-10-26,3733.0,91831.8,0.03,2.46,0.03,0.09,0.0,48781.8,1983.0,1983.0,48781.8,,,,,,,,,,,,,,,0.05,,100.0,51.12,0.0,0.0,0.0,100.0,25.35,0.617,74.35,0.9624
2022-10-27,3733.0,91458.5,0.03,2.45,0.03,0.09,0.0,48583.5,1983.0,1983.0,48583.5,,,,,,,,,,,,,,,0.05,,100.0,51.12,0.0,0.0,0.0,100.0,25.18,0.6187,74.51,0.9624
2022-10-28,3733.0,92205.1,0.03,2.42,0.03,0.09,0.0,48980.1,1983.0,1983.0,48980.1,,,,,,,,,,,,,,,0.05,,100.0,51.12,0.0,0.0,0.0,100.0,25.06,0.6199,74.64,0.9624
2022-10-31,3729.0,91733.4,0.03,2.39,0.03,0.09,0.0,48683.4,1979.0,1979.0,48683.4,,,,,,0.0,,4.0,,,,,,4.0,0.05,0.0,100.0,51.02,0.0,0.0,0.0,100.0,25.22,0.6183,74.48,0.9613
2022-11-01,3729.0,92479.2,0.03,2.4,0.03,0.09,0.0,49079.2,1979.0,1979.0,49079.2,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.09,0.6196,74.61,0.9613
2022-11-02,3729.0,92292.75,0.03,2.46,0.03,0.09,0.0,48980.25,1979.0,1979.0,48980.25,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.2,0.6185,74.5,0.9613
2022-11-03,3729.0,91174.05,0.03,2.46,0.03,0.09,0.0,48386.55,1979.0,1979.0,48386.55,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.3,0.6175,74.39,0.9613
2022-11-04,3729.0,90987.6,0.03,2.4,0.03,0.09,0.0,48287.6,1979.0,1979.0,48287.6,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.2,0.6185,74.5,0.9613
2022-11-07,3529.0,85048.9,0.03,2.51,0.03,0.09,0.0,45283.9,1879.0,1879.0,45283.9,,,,,,0.0,,100.0,,,,,,100.0,0.05,0.0,100.0,49.72,0.0,0.0,0.0,100.0,27.12,0.6,72.55,0.9338
2022-11-08,3529.0,87166.3,0.03,2.62,0.03,0.09,0.0,46411.3,1879.0,1879.0,46411.3,,,,,,,,,,,,,,,0.05,,100.0,49.72,0.0,0.0,0.0,100.0,26.72,0.6037,72.96,0.9338
2022-11-09,3529.0,87166.3,0.03,2.61,0.03,0.09,0.0,46411.3,1879.0,1879.0,46411.3,,,,,,,,,,,,,,,0.05,,100.0,49.72,0.0,0.0,0.0,100.0,26.99,0.6012,72.69,0.9338
2022-11-10,3729.0,92479.2,0.03,2.58,0.03,0.09,0.0,49079.2,1979.0,1979.0,49079.2,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.13,0.6192,74.56,0.9613
2022-11-11,3729.0,93225.0,0.03,2.63,0.03,0.09,0.0,49475.0,1979.0,1979.0,49475.0,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.09,0.6196,74.61,0.9613
2022-11-14,3729.0,91733.4,0.03,2.72,0.03,0.09,0.0,48683.4,1979.0,1979.0,48683.4,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.34,0.6171,74.35,0.9613
2022-11-15,3729.0,91919.85,0.03,2.76,0.03,0.09,0.0,48782.35,1979.0,1979.0,48782.35,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.16,0.619,74.54,0.9613
2022-11-16,3729.0,93411.45,0.03,2.76,0.03,0.09,0.0,49573.95,1979.0,1979.0,49573.95,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.01,0.6204,74.69,0.9613
2022-11-17,3729.0,91360.5,0.03,2.62,0.03,0.09,0.0,48485.5,1979.0,1979.0,48485.5,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.56,0.6149,74.14,0.9613
2022-11-18,3729.0,89682.45,0.03,2.49,0.03,0.09,0.0,47594.95,1979.0,1979.0,47594.95,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.28,0.6177,74.42,0.9613
2022-11-21,3729.0,91919.85,0.03,2.32,0.03,0.09,0.0,48782.35,1979.0,1979.0,48782.35,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,24.92,0.6213,74.78,0.9613
2022-11-22,3729.0,91360.5,0.03,2.33,0.03,0.09,0.0,48485.5,1979.0,1979.0,48485.5,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.24,0.6181,74.46,0.9613
2022-11-23,3729.0,91733.4,0.03,2.32,0.03,0.09,0.0,48683.4,1979.0,1979.0,48683.4,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.13,0.6192,74.56,0.9613
2022-11-24,3729.0,91733.4,0.03,2.32,0.03,0.09,0.0,48683.4,1979.0,1979.0,48683.4,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.18,0.6187,74.52,0.9613
2022-11-25,3729.0,91546.95,0.03,2.36,0.03,0.09,0.0,48584.45,1979.0,1979.0,48584.45,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.2,0.6185,74.5,0.9613
2022-11-28,3729.0,90987.6,0.03,2.41,0.03,0.09,0.0,48287.6,1979.0,1979.0,48287.6,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.24,0.6181,74.46,0.9613
2022-11-29,3729.0,89682.45,0.03,2.44,0.03,0.09,0.0,47594.95,1979.0,1979.0,47594.95,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.33,0.6173,74.37,0.9613
2022-11-30,3729.0,89309.55,0.03,2.44,0.03,0.09,0.0,47397.05,1979.0,1979.0,47397.05,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.22,0.6183,74.48,0.9613
2022-12-01,3729.0,90241.8,0.03,2.39,0.03,0.09,0.0,47891.8,1979.0,1979.0,47891.8,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.07,0.6198,74.63,0.9613
2022-12-02,3729.0,89868.9,0.03,2.35,0.03,0.09,0.0,47693.9,1979.0,1979.0,47693.9,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.22,0.6183,74.48,0.9613
2022-12-05,3729.0,88750.2,0.03,2.32,0.03,0.09,0.0,47100.2,1979.0,1979.0,47100.2,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.31,0.6174,74.39,0.9613
2022-12-06,3729.0,86699.25,0.03,2.3,0.03,0.09,0.0,46011.75,1979.0,1979.0,46011.75,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.42,0.6163,74.28,0.9613
2022-12-07,3729.0,86512.8,0.03,2.25,0.03,0.09,0.0,45912.8,1979.0,1979.0,45912.8,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.2,0.6185,74.5,0.9613
2022-12-08,3729.0,85580.55,0.03,2.24,0.03,0.09,0.0,45418.05,1979.0,1979.0,45418.05,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.29,0.6176,74.41,0.9613
2022-12-09,3729.0,82970.25,0.03,2.2,0.03,0.08,0.0,44032.75,1979.0,1979.0,44032.75,,,,,,,,,,,,,,,0.05,,100.0,51.02,0.0,0.0,0.0,100.0,25.49,0.6156,74.2,0.9613
2022-12-12,3729.0,81292.2,0.03,2.1,0.03,0.08,0.0,43142.2,1979.0,1979.0,43142.2,,,,,,,,,,,,,,,0.04,,100.0,51.02,0.0,0.0,0.0,100.0,25.39,0.6166,74.31,0.9613
2022-12-13,3729.0,84275.4,0.03,2.04,0.03,0.08,0.0,44725.4,1979.0,1979.0,44725.4,,,,,,,,,,,,,,,0.04,,100.0,51.02,0.0,0.0,0.0,100.0,24.8,0.6225,74.9,0.9613
2022-12-14,3720.0,82212.0,0.03,1.97,0.03,0.08,0.0,43537.0,1970.0,1970.0,43537.0,,,,,,0.0,,9.0,,,,,,9.0,0.04,0.0,100.0,50.9,0.0,0.0,0.0,100.0,25.48,0.6202,74.52,0.9612
2022-12-15,3720.0,81282.0,0.03,1.95,0.03,0.08,0.0,43044.5,1970.0,1970.0,43044.5,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,25.37,0.6213,74.63,0.9612
2022-12-16,3720.0,82398.0,0.03,1.95,0.03,0.08,0.0,43635.5,1970.0,1970.0,43635.5,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,25.11,0.6239,74.89,0.9612
2022-12-19,3720.0,80724.0,0.03,1.96,0.03,0.08,0.0,42749.0,1970.0,1970.0,42749.0,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,25.47,0.6204,74.53,0.9612
2022-12-20,3720.0,79608.0,0.03,1.95,0.03,0.08,0.0,42158.0,1970.0,1970.0,42158.0,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,25.4,0.6211,74.6,0.9612
2022-12-21,3720.0,80724.0,0.03,1.88,0.03,0.08,0.0,42749.0,1970.0,1970.0,42749.0,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,25.11,0.6239,74.89,0.9612
2022-12-22,3720.0,80724.0,0.03,1.88,0.03,0.08,0.0,42749.0,1970.0,1970.0,42749.0,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,25.25,0.6225,74.75,0.9612
2022-12-23,3720.0,79794.0,0.03,1.83,0.03,0.08,0.0,42256.5,1970.0,1970.0,42256.5,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,25.37,0.6213,74.63,0.9612
2022-12-26,3720.0,79794.0,0.03,1.81,0.03,0.08,0.0,42256.5,1970.0,1970.0,42256.5,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,25.37,0.6213,74.63,0.9612
2022-12-27,3940.0,84710.0,0.04,1.92,0.03,0.08,0.0,42355.0,1970.0,1970.0,42355.0,,,,,,,,,,,,,,,0.04,,100.0,50.9,0.0,0.0,0.0,100.0,23.49,0.6405,76.51,1.0181
2022-12-28,2926.0,61299.7,0.03,1.41,0.02,0.06,0.0,20028.2,1970.0,956.0,41271.5,,,,,,,,,,,,,,1014.0,0.04,0.02,100.0,50.9,0.0,0.0,0.0,100.0,34.54,0.5478,65.46,0.7561
2022-12-29,412.0,8610.8,0.0,0.2,0.0,0.01,0.0,4305.4,206.0,206.0,4305.4,,,,,,0.04,,1764.0,,,,,,750.0,0.0,0.02,100.0,6.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.1339
2022-12-30,412.0,8610.8,0.0,0.2,0.0,0.01,0.0,4305.4,206.0,206.0,4305.4,,,,,,,,,,,,,,,0.0,,100.0,6.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.1339
2023-01-02,412.0,8631.4,0.0,0.21,0.0,0.01,0.0,4315.7,206.0,206.0,4315.7,,,,,,,,,,,,,,,0.0,,100.0,6.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.1339
2023-01-03,412.0,8569.6,0.0,0.21,0.0,0.01,0.0,4284.8,206.0,206.0,4284.8,,,,,,,,,,,,,,,0.0,,100.0,6.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.1339
2023-01-04,412.0,8487.2,0.0,0.21,0.0,0.01,0.0,4243.6,206.0,206.0,4243.6,,,,,,,,,,,,,,,0.0,,100.0,6.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.1339
2023-01-05,412.0,8322.4,0.0,0.21,0.0,0.01,0.0,4161.2,206.0,206.0,4161.2,,,,,,,,,,,,,,,0.0,,100.0,6.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.1339
2023-01-06,412.0,8384.2,0.0,0.2,0.0,0.01,0.0,4192.1,206.0,206.0,4192.1,,,,,,,,,,,,,,,0.0,,100.0,6.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.1339
2023-01-09,618.0,12669.0,0.01,0.29,0.0,0.01,0.0,8446.0,412.0,412.0,8446.0,,,0.0,,,,206.0,,,0.0,,,206.0,,0.01,,100.0,13.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.2009
2023-01-10,618.0,12669.0,0.01,0.29,0.0,0.01,0.0,8446.0,412.0,412.0,8446.0,,,,,,,,,,,,,,,0.01,,100.0,13.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.2009
2023-01-11,1018.0,20614.5,0.01,0.45,0.01,0.02,0.0,12393.0,612.0,612.0,12393.0,,,,200.0,,,,,,,,0.0,200.0,,0.01,,100.0,19.9,0.0,0.0,0.0,100.0,24.6,0.629,75.4,0.3309
2023-01-12,918.0,18497.7,0.01,0.4,0.01,0.02,0.0,10316.8,612.0,512.0,12331.8,,,,,,,,,,,,,,100.0,0.01,0.0,100.0,19.9,0.0,0.0,0.0,100.0,27.92,0.5975,72.08,0.2984
2023-01-13,818.0,16360.0,0.01,0.35,0.01,0.02,0.0,10240.0,512.0,512.0,10240.0,,,,,,0.0,,100.0,,,,,,,0.01,,100.0,16.64,0.0,0.0,0.0,100.0,32.48,0.5614,67.52,0.2659
2023-01-16,818.0,16360.0,0.01,0.34,0.01,0.02,0.0,10240.0,512.0,512.0,10240.0,,,,,,,,,,,,,,,0.01,,100.0,17.2,0.0,0.0,0.0,100.0,32.36,0.5622,67.64,0.2749
2023-01-17,924.0,18239.76,0.01,0.37,0.01,0.02,0.0,12199.32,618.0,618.0,12199.32,,106.0,0.0,,,,106.0,,,0.0,106.0,,,,0.01,,100.0,20.05,0.0,0.0,0.0,100.0,27.83,0.5983,72.17,0.2998
2023-01-18,924.0,18480.0,0.01,0.37,0.01,0.02,0.0,12360.0,618.0,618.0,12360.0,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.42,0.602,72.58,0.3105
2023-01-19,924.0,18711.0,0.01,0.36,0.01,0.02,0.0,12514.5,618.0,618.0,12514.5,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.43,0.6019,72.57,0.3105
2023-01-20,924.0,18711.0,0.01,0.36,0.01,0.02,0.0,12514.5,618.0,618.0,12514.5,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.62,0.6001,72.38,0.3105
2023-01-23,924.0,19080.6,0.01,0.36,0.01,0.02,0.0,12761.7,618.0,618.0,12761.7,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.31,0.6029,72.69,0.3105
2023-01-24,924.0,20189.4,0.01,0.37,0.01,0.02,0.0,13503.3,618.0,618.0,13503.3,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,26.73,0.6083,73.27,0.3105
2023-01-25,924.0,20235.6,0.01,0.33,0.01,0.02,0.0,13534.2,618.0,618.0,13534.2,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.59,0.6005,72.41,0.3105
2023-01-26,924.0,20328.0,0.01,0.33,0.01,0.02,0.0,13596.0,618.0,618.0,13596.0,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.55,0.6008,72.45,0.3105
2023-01-27,924.0,20143.2,0.01,0.33,0.01,0.02,0.0,13472.4,618.0,618.0,13472.4,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.77,0.5988,72.23,0.3105
2023-01-30,924.0,20004.6,0.01,0.32,0.01,0.02,0.0,13379.7,618.0,618.0,13379.7,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.73,0.5992,72.27,0.3105
2023-01-31,924.0,20420.4,0.01,0.32,0.01,0.02,0.0,13657.8,618.0,618.0,13657.8,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.3,0.6031,72.7,0.3105
2023-02-01,924.0,20512.8,0.01,0.32,0.01,0.02,0.0,13719.6,618.0,618.0,13719.6,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.55,0.6008,72.45,0.3105
2023-02-02,924.0,20974.8,0.01,0.32,0.01,0.02,0.0,14028.6,618.0,618.0,14028.6,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.27,0.6033,72.73,0.3105
2023-02-03,924.0,20836.2,0.01,0.32,0.01,0.02,0.0,13935.9,618.0,618.0,13935.9,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.73,0.5992,72.27,0.3105
2023-02-06,924.0,20605.2,0.01,0.32,0.01,0.02,0.0,13781.4,618.0,618.0,13781.4,,,,,,,,,,,,,,,0.01,,100.0,20.77,0.0,0.0,0.0,100.0,27.8,0.5985,72.2,0.3105
2023-02-07,2971.0,65064.9,0.03,1.01,0.02,0.07,0.0,49603.5,2265.0,2265.0,49603.5,,1647.0,0.04,,,,1647.0,,,0.04,1647.0,,,,0.05,,100.0,48.99,0.0,0.0,0.0,100.0,7.32,0.8644,92.68,0.6427
2023-02-08,2865.0,62743.5,0.02,0.98,0.02,0.06,0.0,13140.0,2265.0,600.0,49603.5,,,,,,,,,,,,,,1665.0,0.05,0.04,100.0,67.09,0.0,0.0,0.0,100.0,7.52,0.861,92.48,0.8486
2023-02-09,1200.0,26280.0,0.01,0.41,0.01,0.03,0.0,13140.0,600.0,600.0,13140.0,,,,,,0.04,,1665.0,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.367
2023-02-10,1200.0,25680.0,0.01,0.41,0.01,0.03,0.0,12840.0,600.0,600.0,12840.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.18,0.6778,79.82,0.367
2023-02-13,1200.0,26040.0,0.01,0.41,0.01,0.03,0.0,13020.0,600.0,600.0,13020.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.89,0.6813,80.11,0.367
2023-02-14,1200.0,25920.0,0.01,0.4,0.01,0.03,0.0,12960.0,600.0,600.0,12960.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.04,0.6796,79.96,0.367
2023-02-15,1200.0,26100.0,0.01,0.41,0.01,0.03,0.0,13050.0,600.0,600.0,13050.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.94,0.6807,80.06,0.367
2023-02-16,1200.0,26100.0,0.01,0.41,0.01,0.03,0.0,13050.0,600.0,600.0,13050.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.367
2023-02-17,1200.0,26040.0,0.01,0.42,0.01,0.03,0.0,13020.0,600.0,600.0,13020.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.02,0.6798,79.98,0.367
2023-02-20,1200.0,26100.0,0.01,0.42,0.01,0.03,0.0,13050.0,600.0,600.0,13050.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.98,0.6802,80.02,0.367
2023-02-21,1200.0,26100.0,0.01,0.42,0.01,0.03,0.0,13050.0,600.0,600.0,13050.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.0,0.68,80.0,0.367
2023-02-22,1200.0,25620.0,0.01,0.44,0.01,0.03,0.0,12810.0,600.0,600.0,12810.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.15,0.6782,79.85,0.367
2023-02-23,1200.0,25500.0,0.01,0.44,0.01,0.03,0.0,12750.0,600.0,600.0,12750.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.04,0.6795,79.96,0.367
2023-02-24,1200.0,25560.0,0.01,0.45,0.01,0.03,0.0,12780.0,600.0,600.0,12780.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.98,0.6802,80.02,0.367
2023-02-27,1200.0,25620.0,0.01,0.46,0.01,0.03,0.0,12810.0,600.0,600.0,12810.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.98,0.6802,80.02,0.367
2023-02-28,1200.0,25500.0,0.01,0.48,0.01,0.03,0.0,12750.0,600.0,600.0,12750.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.04,0.6795,79.96,0.367
2023-03-01,1200.0,25980.0,0.01,0.48,0.01,0.03,0.0,12990.0,600.0,600.0,12990.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.85,0.6818,80.15,0.367
2023-03-02,1200.0,25800.0,0.01,0.48,0.01,0.03,0.0,12900.0,600.0,600.0,12900.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.06,0.6793,79.94,0.367
2023-03-03,1200.0,25980.0,0.01,0.49,0.01,0.03,0.0,12990.0,600.0,600.0,12990.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.94,0.6807,80.06,0.367
2023-03-06,1200.0,26040.0,0.01,0.49,0.01,0.03,0.0,13020.0,600.0,600.0,13020.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,19.98,0.6802,80.02,0.367
2023-03-07,1200.0,25560.0,0.01,0.47,0.01,0.03,0.0,12780.0,600.0,600.0,12780.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.15,0.6782,79.85,0.367
2023-03-08,1200.0,25140.0,0.01,0.53,0.01,0.03,0.0,12570.0,600.0,600.0,12570.0,,,,,,,,,,,,,,,0.01,,100.0,18.35,0.0,0.0,0.0,100.0,20.13,0.6784,79.87,0.367
