,MLDYX FP Equity_DX_SI_QTY,MLDYX FP Equity_DX_SHORT_INTEREST_VALUE,MLDYX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLDYX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLDYX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLDYX FP Equity_DX_SI_MV,MLDYX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLDYX FP Equity_DX_SUPPLY_SI_QTY,MLDYX FP Equity_DX_BROKER_SI_QTY,MLDYX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLDYX FP Equity_DX_SUPPLY_SI_MV,MLDYX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLDYX FP Equity_DX_UTILIZATION_QUANTITY,MLDYX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLDYX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLDYX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLDYX FP Equity_DX_ACTIVE_UTILIZATION_MV,MLDYX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MLDYX FP Equity_DX_BROKER_SI_CON_RATIO,MLDYX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MLDYX FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-03-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-04-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-05-31,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-01,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-07,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-08,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-14,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-15,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-21,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-22,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.07,0.0,,0.0,,
2018-06-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-06-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-06-28,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-06-29,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-02,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-03,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-04,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-05,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-06,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-09,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-10,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-11,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-12,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-13,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-16,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-17,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-18,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-19,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-20,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-23,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-24,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-25,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-26,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-27,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-30,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,135648.0,,0.08,0.0,,0.0,,
2018-07-31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,495115.2,0.08,0.0,,0.0,,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,83423.52,0.08,0.0,,0.0,,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,84101.76,0.08,0.0,,0.0,,0.0
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,84101.76,0.08,0.0,,0.0,,0.0
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,84101.76,0.08,0.0,,0.0,,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,84101.76,0.08,0.0,,0.0,,0.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,84101.76,0.08,0.0,,0.0,,0.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,84101.76,0.08,0.0,,0.0,,0.0
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135648.0,82745.28,0.08,0.0,,0.0,,0.0
2025-03-17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-18,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-19,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-20,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-21,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-26,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-27,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-28,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-03-31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-03,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-04,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-07,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-08,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-09,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-14,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-16,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-17,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-18,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-21,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-28,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-29,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-04-30,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-06,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-07,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-08,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-09,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-12,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
2025-05-13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2700.0,0.0,0.0,,0.0,,0.0
