,CU9 FP Equity_DX_SI_QTY,CU9 FP Equity_DX_SHORT_INTEREST_VALUE,CU9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CU9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CU9 FP Equity_DX_SI_MV,CU9 FP Equity_DX_DSS,CU9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CU9 FP Equity_DX_SUPPLY_SI_QTY,CU9 FP Equity_DX_BROKER_SI_QTY,CU9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CU9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CU9 FP Equity_DX_BROKER_SI_MV_INC_x,CU9 FP Equity_DX_BROKER_SI_QTY_ADD,CU9 FP Equity_DX_SUPPLY_SI_MV_DEC,CU9 FP Equity_DX_BROKER_SI_QTY_INC,CU9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CU9 FP Equity_DX_BROKER_SI_MV_INC_y,CU9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CU9 FP Equity_DX_BROKER_SI_MV_ADD,CU9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CU9 FP Equity_DX_BROKER_SI_QTY_DEC,CU9 FP Equity_DX_SUPPLY_SI_MV,CU9 FP Equity_DX_BROKER_SI_MV_DEC,CU9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CU9 FP Equity_DX_UTILIZATION_QUANTITY,CU9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CU9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CU9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CU9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CU9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CU9 FP Equity_DX_BROKER_SI_CON_RATIO,CU9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CU9 FP Equity_DX_DEMAND_SUPPLY_RATIO,CU9 FP Equity_PX_LAST
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.41
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.69
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.8
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.8
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.07
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.94
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.02
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.75
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.06
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.16
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.1
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.71
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.85
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.52
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.87
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.85
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.59
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.92
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.13
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.92
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.54
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.43
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.03
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.44
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.86
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.47
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.6
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.71
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.28
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.66
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.75
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.65
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.95
2023-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.22
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.6
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.7
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.87
2023-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.55
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.52
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.11
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.61
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.59
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.88
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.12
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.57
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.06
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.14
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.14
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.46
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.71
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.61
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.01
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.44
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.69
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.37
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.84
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.28
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.39
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.05
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.13
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.61
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.96
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.28
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.44
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.59
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.77
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.05
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.67
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.52
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.8
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.81
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.05
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.86
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.92
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.22
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.01
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.58
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.45
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.07
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.36
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.02
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.65
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.81
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.13
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.19
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.64
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.12
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.27
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.98
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.21
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.12
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.31
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.79
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.05
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.49
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.65
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.35
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.26
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.85
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.35
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.38
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.18
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.53
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.6
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.22
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.39
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.54
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.44
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.84
2023-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,937.98,0.0,0.0,,0.0,,0.0,312.66
2023-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,940.32,0.0,0.0,,0.0,,0.0,313.44
2023-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,940.83,0.0,0.0,,0.0,,0.0,313.61
2023-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,950.76,0.0,0.0,,0.0,,0.0,316.92
2023-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,949.05,0.0,0.0,,0.0,,0.0,316.35
2023-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,951.93,0.0,0.0,,0.0,,0.0,317.31
2023-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,945.9,0.0,0.0,,0.0,,0.0,315.3
2023-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,926.88,0.0,0.0,,0.0,,0.0,308.96
2023-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,924.99,0.0,0.0,,0.0,,0.0,308.33
2023-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,924.66,0.0,0.0,,0.0,,0.0,308.22
2023-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,930.09,0.0,0.0,,0.0,,0.0,310.03
2023-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,942.39,0.0,0.0,,0.0,,0.0,314.13
2023-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,948.9,0.0,0.0,,0.0,,0.0,316.3
2023-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,946.41,0.0,0.0,,0.0,,0.0,315.47
2023-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,941.19,0.0,0.0,,0.0,,0.0,313.73
2023-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,949.2,0.0,0.0,,0.0,,0.0,316.4
2023-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,952.59,0.0,0.0,,0.0,,0.0,317.53
2023-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,962.16,0.0,0.0,,0.0,,0.0,320.72
2023-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,961.59,0.0,0.0,,0.0,,0.0,320.53
2023-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,964.56,0.0,0.0,,0.0,,0.0,321.52
2023-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,971.7,0.0,0.0,,0.0,,0.0,323.9
2023-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,966.09,0.0,0.0,,0.0,,0.0,322.03
2023-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,976.71,0.0,0.0,,0.0,,0.0,325.57
2023-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,971.07,0.0,0.0,,0.0,,0.0,323.69
2023-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,973.53,0.0,0.0,,0.0,,0.0,324.51
2023-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,964.38,0.0,0.0,,0.0,,0.0,321.46
2023-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,953.79,0.0,0.0,,0.0,,0.0,317.93
2023-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,949.17,0.0,0.0,,0.0,,0.0,316.39
2023-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,948.87,0.0,0.0,,0.0,,0.0,316.29
2023-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,951.06,0.0,0.0,,0.0,,0.0,317.02
2023-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,957.0,0.0,0.0,,0.0,,0.0,319.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,958.14,0.0,0.0,,0.0,,0.0,319.38
2023-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,964.41,0.0,0.0,,0.0,,0.0,321.47
2023-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,955.53,0.0,0.0,,0.0,,0.0,318.51
2023-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,956.91,0.0,0.0,,0.0,,0.0,318.97
2023-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,945.81,0.0,0.0,,0.0,,0.0,315.27
2023-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,946.92,0.0,0.0,,0.0,,0.0,315.64
2023-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,942.27,0.0,0.0,,0.0,,0.0,314.09
2023-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,935.34,0.0,0.0,,0.0,,0.0,311.78
2023-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,935.01,0.0,0.0,,0.0,,0.0,311.67
2023-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,940.47,0.0,0.0,,0.0,,0.0,313.49
2023-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,946.86,0.0,0.0,,0.0,,0.0,315.62
2023-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,944.61,0.0,0.0,,0.0,,0.0,314.87
2023-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,941.52,0.0,0.0,,0.0,,0.0,313.84
2023-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,953.46,0.0,0.0,,0.0,,0.0,317.82
2023-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,958.74,0.0,0.0,,0.0,,0.0,319.58
2023-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,957.39,0.0,0.0,,0.0,,0.0,319.13
2023-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,956.37,0.0,0.0,,0.0,,0.0,318.79
2023-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,959.28,0.0,0.0,,0.0,,0.0,319.76
2023-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,959.97,0.0,0.0,,0.0,,0.0,319.99
2023-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,959.49,0.0,0.0,,0.0,,0.0,319.83
2023-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,953.7,0.0,0.0,,0.0,,0.0,317.9
2023-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,956.85,0.0,0.0,,0.0,,0.0,318.95
2023-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,958.08,0.0,0.0,,0.0,,0.0,319.36
2023-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,960.48,0.0,0.0,,0.0,,0.0,320.16
2023-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,960.66,0.0,0.0,,0.0,,0.0,320.22
2023-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,959.31,0.0,0.0,,0.0,,0.0,319.77
2023-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,975.24,0.0,0.0,,0.0,,0.0,325.08
2023-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,977.61,0.0,0.0,,0.0,,0.0,325.87
2023-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,966.72,0.0,0.0,,0.0,,0.0,322.24
2023-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,964.98,0.0,0.0,,0.0,,0.0,321.66
2023-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,975.69,0.0,0.0,,0.0,,0.0,325.23
2023-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,963.39,0.0,0.0,,0.0,,0.0,321.13
2023-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,960.15,0.0,0.0,,0.0,,0.0,320.05
2023-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,956.61,0.0,0.0,,0.0,,0.0,318.87
2023-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,954.63,0.0,0.0,,0.0,,0.0,318.21
2023-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,951.78,0.0,0.0,,0.0,,0.0,317.26
2023-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,955.71,0.0,0.0,,0.0,,0.0,318.57
2023-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,955.32,0.0,0.0,,0.0,,0.0,318.44
2023-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,947.85,0.0,0.0,,0.0,,0.0,315.95
2023-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,938.46,0.0,0.0,,0.0,,0.0,312.82
2023-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,935.04,0.0,0.0,,0.0,,0.0,311.68
2023-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,941.1,0.0,0.0,,0.0,,0.0,313.7
2023-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,946.77,0.0,0.0,,0.0,,0.0,315.59
2023-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,948.66,0.0,0.0,,0.0,,0.0,316.22
2023-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,965.46,0.0,0.0,,0.0,,0.0,321.82
2023-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,969.57,0.0,0.0,,0.0,,0.0,323.19
2023-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,973.5,0.0,0.0,,0.0,,0.0,324.5
2023-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,968.67,0.0,0.0,,0.0,,0.0,322.89
2023-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,970.38,0.0,0.0,,0.0,,0.0,323.46
2023-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3.0,967.71,0.0,0.0,,0.0,,0.0,322.57
