,TPXH FP Equity_DX_SI_QTY,TPXH FP Equity_DX_SHORT_INTEREST_VALUE,TPXH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TPXH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TPXH FP Equity_DX_SI_MV,TPXH FP Equity_DX_DSS,TPXH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TPXH FP Equity_DX_SUPPLY_SI_QTY,TPXH FP Equity_DX_BROKER_SI_QTY,TPXH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TPXH FP Equity_DX_BROKER_SI_MV_NEW_x,TPXH FP Equity_DX_SUPPLY_SI_QTY_INC_x,TPXH FP Equity_DX_BROKER_SI_MV_INC_x,TPXH FP Equity_DX_BROKER_SI_QTY_ADD,TPXH FP Equity_DX_BROKER_SI_QTY_NEW,TPXH FP Equity_DX_SUPPLY_SI_MV_DEC,TPXH FP Equity_DX_BROKER_SI_QTY_INC,TPXH FP Equity_DX_SUPPLY_SI_QTY_DEC,TPXH FP Equity_DX_BROKER_SI_MV_NEW_y,TPXH FP Equity_DX_BROKER_SI_MV_INC_y,TPXH FP Equity_DX_SUPPLY_SI_QTY_INC_y,TPXH FP Equity_DX_BROKER_SI_MV_ADD,TPXH FP Equity_DX_SUPPLY_SI_QTY_ADD,TPXH FP Equity_DX_BROKER_SI_QTY_DEC,TPXH FP Equity_DX_SUPPLY_SI_MV,TPXH FP Equity_DX_BROKER_SI_MV_DEC,TPXH FP Equity_DX_SUPPLY_SI_MV_RMV,TPXH FP Equity_DX_BROKER_SI_MV_RMV,TPXH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TPXH FP Equity_DX_UTILIZATION_QUANTITY,TPXH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TPXH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TPXH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TPXH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TPXH FP Equity_DX_ACTIVE_UTILIZATION_MV,TPXH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TPXH FP Equity_DX_BROKER_SI_CON_RATIO,TPXH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TPXH FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-03-15,3300.0,576279.0,0.15,0.08,0.59,,576279.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2016-03-16,3300.0,578853.0,0.15,0.08,0.58,,578853.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2016-03-17,3300.0,572682.0,0.15,0.08,0.58,,572682.0,0.0,3300.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.009
2016-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3300.0,0.0,0.58,,,0.0,0.0,368176.0,63907990.08,,63.9,0.0,,0.0,,0.0
2016-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,368176.0,64003715.84,,63.88,0.0,,0.0,,0.0
2016-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,368176.0,64714295.52,,63.99,0.0,,0.0,,0.0
2016-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,368480.0,64712457.6,,64.77,0.0,,0.0,,0.0
2016-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,368480.0,63713876.8,,64.67,0.0,,0.0,,0.0
2016-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,368480.0,63713876.8,,63.82,0.0,,0.0,,0.0
2016-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,368480.0,63713876.8,,63.74,0.0,,0.0,,0.0
2016-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,368480.0,65279916.8,,63.91,0.0,,0.0,,0.0
2016-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,368480.0,65674190.4,,65.4,0.0,,0.0,,0.0
2016-03-31,5900.0,1035627.0,0.29,0.15,1.05,,1035627.0,0.0,5900.0,0.0,,,,5900.0,,,,,,,,1.05,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-01,5900.0,1004121.0,0.29,0.15,1.04,,1004121.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-04,5900.0,995389.0,0.29,0.15,1.0,,995389.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-05,5900.0,961877.0,0.29,0.15,0.99,,961877.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-06,5900.0,966715.0,0.26,0.15,0.96,,966715.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-07,5900.0,956508.0,0.25,0.15,0.97,,956508.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-08,5900.0,988309.0,0.24,0.15,0.96,,988309.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-11,5900.0,985005.0,0.24,0.15,0.99,,985005.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-12,5900.0,1005242.0,0.24,0.15,0.99,,1005242.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-13,5900.0,1037338.0,0.24,0.15,1.0,,1037338.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-14,5900.0,1046483.0,0.24,0.15,1.04,,1046483.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-15,5900.0,1031025.0,0.24,0.15,1.04,,1031025.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-18,5900.0,1034683.0,0.24,0.15,1.03,,1034683.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-19,5900.0,1062000.0,0.24,0.15,1.03,,1062000.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-20,5900.0,1068490.0,0.26,0.15,1.06,,1068490.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-21,5900.0,1065717.0,0.26,0.15,1.07,,1065717.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-22,5900.0,1089848.0,0.25,0.15,1.07,,1089848.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-25,5900.0,1075452.0,0.24,0.15,1.09,,1075452.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-26,5900.0,1073505.0,0.24,0.15,1.08,,1073505.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-27,5900.0,1074213.0,0.28,0.15,1.07,,1074213.0,0.0,5900.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.016
2016-04-28,6000.0,1035600.0,0.38,0.16,1.09,,1035600.0,0.0,6000.0,0.0,,,0.02,,,,100.0,,,0.02,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0163
2016-04-29,10000.0,1657200.0,0.62,0.26,1.81,,1657200.0,10000.0,10000.0,1657200.0,,,,10000.0,,,,,,,,1.81,10000.0,6000.0,1.73,1.08,,,8.57,2.72,106749.0,17690444.28,,18.45,8.57,,1.0,100.0,0.0272
2016-05-02,10000.0,1683100.0,0.61,0.26,1.74,,1683100.0,10000.0,10000.0,1683100.0,,,,,,,,,,,,,,,1.66,,,,8.57,2.72,106749.0,17966924.19,,17.71,8.57,,1.0,100.0,0.0272
2016-05-03,10000.0,1661900.0,0.59,0.26,1.76,,1661900.0,10000.0,10000.0,1661900.0,,,,,,,,,,,,,,,1.68,,,,8.57,2.72,106749.0,17740616.31,,17.92,8.57,,1.0,100.0,0.0272
2016-05-04,10000.0,1664500.0,0.61,0.26,1.74,,1664500.0,10000.0,10000.0,1664500.0,,,,,,,,,,,,,,,1.66,,,,8.57,2.72,106749.0,17768371.05,,17.72,8.57,,1.0,100.0,0.0272
2016-05-05,20000.0,3355400.0,1.22,0.52,3.41,,1677700.0,10000.0,10000.0,1677700.0,,,,,,,,,,,,,,,1.66,,,,8.57,2.71,106749.0,17909279.73,,17.76,8.57,,1.0,100.0,0.0541
2016-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.66,,10000.0,,,,,,10000.0,0.0,1.74,,,0.0,0.0,369572.0,61870048.52,,61.94,0.0,,0.0,,0.0
2016-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,369572.0,62827240.0,,61.84,0.0,,0.0,,0.0
2016-05-10,26000.0,4543760.0,1.51,0.68,4.42,,0.0,26000.0,0.0,4543760.0,,,,,,,,,,,,,26000.0,,4.42,,,,44.96,7.04,31824.0,5561562.24,,5.41,44.96,,1.0,100.0,0.0704
2016-05-11,26000.0,4495140.0,1.49,0.68,5.59,,4495140.0,26000.0,26000.0,4495140.0,,,,26000.0,,,,,,,,5.59,,,4.54,,,,44.96,7.04,31824.0,5502051.36,,5.56,44.96,,1.0,100.0,0.0704
2016-05-12,26000.0,4496700.0,1.5,0.69,4.72,,4496700.0,26000.0,26000.0,4496700.0,,,,,,,,,,,,,,,4.49,,,,44.96,7.04,31824.0,5503960.8,,5.5,44.96,,1.0,100.0,0.0704
2016-05-13,26000.0,4484480.0,1.53,0.69,4.73,,4484480.0,26000.0,26000.0,4484480.0,,,,,,,,,,,,,,,4.5,,,,44.96,7.04,31824.0,5489003.52,,5.51,44.96,,1.0,100.0,0.0704
2016-05-16,26000.0,4497480.0,1.55,0.69,4.71,,4497480.0,26000.0,26000.0,4497480.0,,,,,,,,,,,,,,,4.48,,,,44.96,7.04,31824.0,5504915.52,,5.49,44.96,,1.0,100.0,0.0704
2016-05-17,26000.0,4511260.0,1.59,0.69,4.72,,4511260.0,26000.0,26000.0,4511260.0,,,,,,,,,,,,,,,4.49,,,,44.96,7.04,31824.0,5521782.24,,5.5,44.96,,1.0,100.0,0.0704
2016-05-18,26000.0,4537520.0,1.81,0.7,4.71,,4537520.0,26000.0,26000.0,4537520.0,,,,,,,,,,,,,,,4.49,,,,44.96,7.04,31824.0,5553924.48,,5.49,44.96,,1.0,100.0,0.0704
2016-05-19,26000.0,4482660.0,1.99,0.71,4.76,,4482660.0,26000.0,26000.0,4482660.0,,,,,,,,,,,,,,,4.53,,,,44.96,7.04,31824.0,5486775.84,,5.55,44.96,,1.0,100.0,0.0704
2016-05-20,26000.0,4559360.0,1.97,0.71,4.71,,4559360.0,26000.0,26000.0,4559360.0,,,,,,,,,,,,,,,4.49,,,,44.96,7.04,31824.0,5580656.64,,5.49,44.96,,1.0,100.0,0.0704
2016-05-23,26000.0,4500600.0,2.05,0.71,4.79,,4500600.0,26000.0,26000.0,4500600.0,,,,,,,,,,,,,,,4.56,,,,44.96,7.04,31824.0,5508734.4,,5.59,44.96,,1.0,100.0,0.0704
2016-05-24,26000.0,4545320.0,2.11,0.71,4.72,,4545320.0,26000.0,26000.0,4545320.0,,,,,,,,,,,,,,,4.5,,,,44.96,7.04,31824.0,5563471.68,,5.51,44.96,,1.0,100.0,0.0704
2016-05-25,26000.0,4586920.0,2.2,0.71,4.77,,4586920.0,26000.0,26000.0,4586920.0,,,,,,,,,,,,,,,4.54,,,,44.96,7.04,31824.0,5614390.08,,5.56,44.96,,1.0,100.0,0.0704
2016-05-26,26000.0,4561960.0,2.2,0.72,4.82,,4561960.0,26000.0,26000.0,4561960.0,,,,,,,,,,,,,,,4.59,,,,44.96,7.04,31824.0,5583839.04,,5.62,44.96,,1.0,100.0,0.0704
2016-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,4.61,,26000.0,,,,,,26000.0,0.0,4.84,,,0.0,0.0,369572.0,64826624.52,,64.74,0.0,,0.0,100.0,0.0
2016-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,369572.0,65547289.92,,64.87,0.0,,0.0,,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,369572.0,65902079.04,,65.5,0.0,,0.0,,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,65046788.52,,66.23,0.0,,0.0,,0.0
2016-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,64067860.68,,65.03,0.0,,0.0,,0.0
2016-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,63096348.96,,64.32,0.0,,0.0,,0.0
2016-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,64305176.52,,62.97,0.0,,0.0,,0.0
2016-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,64850261.34,,64.36,0.0,,0.0,,0.0
2016-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,64772392.08,,64.84,0.0,,0.0,,0.0
2016-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,63748967.52,,64.77,0.0,,0.0,,0.0
2016-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,62962858.8,,63.6,0.0,,0.0,,0.0
2016-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,61698410.34,,63.08,0.0,,0.0,,0.0
2016-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,60519247.26,,61.7,0.0,,0.0,,0.0
2016-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,61386933.3,,60.65,0.0,,0.0,,0.0
2016-06-16,11350.0,1818497.0,0.99,0.32,1.76,,1818497.0,0.0,11350.0,0.0,,,,11350.0,,,,,,,,1.76,,,0.0,,,,0.0,0.0,370806.0,59410537.32,,61.5,0.0,,1.0,100.0,0.0306
2016-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,11350.0,0.0,1.75,,,0.0,0.0,370806.0,59447617.92,,59.49,0.0,,0.0,100.0,0.0
2016-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,61880105.28,,59.45,0.0,,0.0,,0.0
2016-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,370806.0,62302824.12,,61.81,0.0,,0.0,,0.0
2016-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,280940.0,46807413.4,,47.18,0.0,,0.0,,0.0
2016-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,280940.0,47936792.2,,46.95,0.0,,0.0,,0.0
2016-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,278019.0,44316228.6,,47.32,0.0,,0.0,,0.0
2016-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,42709473.56,,43.8,0.0,,0.0,,0.0
2016-06-28,1000.0,159620.0,0.06,0.03,0.16,,159620.0,0.0,1000.0,0.0,,,,1000.0,,,,,,,,0.16,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0036
2016-06-29,1000.0,163050.0,0.06,0.03,0.16,,163050.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0036
2016-06-30,5000.0,807300.0,0.3,0.14,0.82,,807300.0,0.0,5000.0,0.0,,,0.33,2000.0,,,2000.0,,,0.33,,0.33,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.98,0.5201,60.02,0.0182
2016-07-01,5000.0,808050.0,0.31,0.14,0.81,,808050.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.05,0.5198,59.95,0.0182
2016-07-04,5000.0,812700.0,0.26,0.13,0.81,,812700.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,40.04,0.5199,59.96,0.0182
2016-07-05,35000.0,5606650.0,1.79,0.89,5.68,,5606650.0,0.0,35000.0,0.0,,,4.87,,,,30000.0,,,4.87,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,5.74,0.8917,94.26,0.1272
2016-07-06,32000.0,5053760.0,1.63,0.81,5.13,,5053760.0,0.0,32000.0,0.0,,,,,,,,,,,,,,3000.0,0.0,0.55,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1163
2016-07-07,32000.0,5068800.0,1.65,0.8,5.05,,5068800.0,0.0,32000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1163
2016-07-08,32000.0,5090240.0,1.65,0.8,5.07,,5090240.0,0.0,32000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1163
2016-07-11,32000.0,5335040.0,1.71,0.8,5.1,,5335040.0,0.0,32000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1163
2016-07-12,32000.0,5463680.0,1.67,0.78,5.32,,5463680.0,0.0,32000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1163
2016-07-13,34000.0,5731040.0,1.64,0.79,5.79,,5731040.0,0.0,34000.0,0.0,,,,2000.0,,,,,,,,0.34,,,0.0,,,,0.0,0.0,275119.0,46374058.64,,46.9,0.0,5.81,0.8905,94.19,0.1236
2016-07-14,34000.0,5832020.0,1.62,0.77,5.74,,5832020.0,0.0,34000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,47191162.07,,46.4,0.0,5.98,0.8876,94.02,0.1236
2016-07-15,34000.0,5824200.0,1.19,0.74,5.83,,5824200.0,0.0,34000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,47127884.7,,47.15,0.0,5.87,0.8894,94.13,0.1236
2016-07-18,4000.0,685440.0,0.14,0.09,0.69,,685440.0,0.0,4000.0,0.0,,,,,,,,,,,,,,30000.0,0.0,5.14,,,0.0,0.0,275119.0,47144391.84,,47.16,0.0,49.99,0.5,50.01,0.0145
2016-07-19,4000.0,685320.0,0.12,0.09,0.69,,685320.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,47136138.27,,47.19,0.0,50.0,0.5,50.0,0.0145
2016-07-20,4000.0,693360.0,0.12,0.08,0.69,,693360.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,47689127.46,,47.19,0.0,49.71,0.5,50.29,0.0145
2016-07-21,4000.0,683280.0,0.12,0.08,0.69,,683280.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,46995827.58,,47.79,0.0,49.63,0.5,50.37,0.0145
2016-07-22,4000.0,685480.0,0.1,0.08,0.69,,685480.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,47147143.03,,47.05,0.0,49.92,0.5,50.08,0.0145
2016-07-25,4200.0,715428.0,0.11,0.09,0.72,,715428.0,0.0,4200.0,0.0,,,,200.0,,,,,,,,0.03,,,0.0,,,,0.0,0.0,275119.0,46863770.46,,47.2,0.0,47.48,0.4559,47.77,0.0153
2016-07-26,4200.0,707658.0,0.11,0.09,0.71,,707658.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,46354800.31,,46.86,0.0,47.37,0.456,47.89,0.0153
2016-07-27,4200.0,716520.0,0.11,0.09,0.72,,716520.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,46935301.4,,46.64,0.0,47.31,0.4556,47.9,0.0153
2016-07-28,4200.0,705222.0,0.11,0.09,0.71,,705222.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,46195231.29,,46.95,0.0,47.26,0.4561,48.02,0.0153
2016-07-29,4200.0,706860.0,0.11,0.09,0.71,,706860.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,46302527.7,,46.27,0.0,47.56,0.4557,47.67,0.0153
2016-08-01,4200.0,708288.0,0.1,0.1,0.71,,708288.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,46396068.16,,46.27,0.0,47.57,0.4557,47.66,0.0153
2016-08-02,4200.0,688716.0,0.1,0.1,0.7,,688716.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,45114013.62,,46.41,0.0,46.98,0.4564,48.32,0.0153
2016-08-03,4200.0,687078.0,0.1,0.1,0.69,,687078.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,45006717.21,,45.03,0.0,47.57,0.4558,47.68,0.0153
2016-08-04,4200.0,694344.0,0.1,0.1,0.69,,694344.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,45482673.08,,44.97,0.0,47.36,0.4556,47.86,0.0153
2016-08-05,4200.0,701484.0,0.11,0.1,0.7,,701484.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275119.0,45950375.38,,45.49,0.0,47.36,0.4556,47.85,0.0153
2016-08-08,4200.0,707994.0,0.11,0.1,0.71,,707994.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275143.0,46380855.51,,46.0,0.0,47.39,0.4556,47.83,0.0153
2016-08-09,4200.0,712404.0,0.11,0.1,0.71,,712404.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,275143.0,46669755.66,,46.44,0.0,47.46,0.4557,47.76,0.0153
2016-08-10,4200.0,709296.0,0.11,0.1,0.71,,709296.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.52,0.4559,47.73,0.0176
2016-08-11,4200.0,715764.0,0.11,0.1,0.71,,715764.0,0.0,4200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,47.39,0.4556,47.82,0.0176
2016-08-12,200.0,33884.0,0.0,0.0,0.03,,33884.0,0.0,200.0,0.0,,,,,,,,,,,,,,4000.0,0.0,0.68,,,0.0,0.0,0.0,0.0,,0.0,0.0,9.09,1.0,100.0,0.0008
2016-08-15,200.0,34022.0,0.01,0.0,0.03,,34022.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2016-08-16,200.0,33416.0,0.01,0.0,0.03,,33416.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2016-08-17,200.0,33426.0,0.01,0.0,0.03,,33426.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2016-08-18,200.0,33342.0,0.01,0.0,0.03,,33342.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2016-08-19,200.0,33278.0,0.01,0.0,0.03,,33278.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
2016-08-22,200.0,33400.0,0.0,0.0,0.03,,33400.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0008
