,EGRI FP Equity_DX_SI_QTY,EGRI FP Equity_DX_SHORT_INTEREST_VALUE,EGRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EGRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EGRI FP Equity_DX_SI_MV,EGRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EGRI FP Equity_DX_SUPPLY_SI_QTY,EGRI FP Equity_DX_BROKER_SI_QTY,EGRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EGRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EGRI FP Equity_DX_BROKER_SI_MV_INC_x,EGRI FP Equity_DX_BROKER_SI_QTY_ADD,EGRI FP Equity_DX_SUPPLY_SI_MV_DEC,EGRI FP Equity_DX_BROKER_SI_QTY_INC,EGRI FP Equity_DX_SUPPLY_SI_QTY_DEC,EGRI FP Equity_DX_BROKER_SI_MV_INC_y,EGRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EGRI FP Equity_DX_BROKER_SI_MV_ADD,EGRI FP Equity_DX_SUPPLY_SI_QTY_ADD,EGRI FP Equity_DX_BROKER_SI_QTY_DEC,EGRI FP Equity_DX_SUPPLY_SI_MV,EGRI FP Equity_DX_BROKER_SI_MV_DEC,EGRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EGRI FP Equity_DX_UTILIZATION_QUANTITY,EGRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EGRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EGRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EGRI FP Equity_DX_ACTIVE_UTILIZATION_MV,EGRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EGRI FP Equity_DX_BROKER_SI_CON_RATIO,EGRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EGRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15452020.97,15.39,0.0,,0.0,,0.0
2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15438990.71,15.38,0.0,,0.0,,0.0
2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15546955.68,15.34,0.0,,0.0,,0.0
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15621414.28,15.48,0.0,,0.0,,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15604661.1,15.52,0.0,,0.0,,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15621414.28,15.52,0.0,,0.0,,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15740548.04,15.54,0.0,,0.0,,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15675396.77,15.66,0.0,,0.0,,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15647474.79,15.59,0.0,,0.0,,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15671673.84,15.56,0.0,,0.0,,0.0
2023-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15716349.0,15.56,0.0,,0.0,,0.0
2023-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15695872.88,15.64,0.0,,0.0,,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15645613.33,15.63,0.0,,0.0,,0.0
2023-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15694011.42,15.53,0.0,,0.0,,0.0
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15671673.84,15.59,0.0,,0.0,,0.0
2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15667950.91,15.57,0.0,,0.0,,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15613968.42,15.59,0.0,,0.0,,0.0
2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15625137.21,15.5,0.0,,0.0,,0.0
2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15595353.77,15.54,0.0,,0.0,,0.0
2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15597215.24,15.47,0.0,,0.0,,0.0
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15589769.38,15.52,0.0,,0.0,,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15695872.88,15.52,0.0,,0.0,,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15649336.26,15.59,0.0,,0.0,,0.0
2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15634444.54,15.52,0.0,,0.0,,0.0
2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15569293.26,15.54,0.0,,0.0,,0.0
2023-08-14,23900.0,998064.0,5.61,0.09,0.98,998064.0,23900.0,23900.0,998064.0,,,23900.0,,,,,,0.98,23900.0,,1.0,,6.46,6.42,346100.0,14453136.0,14.44,6.46,,1.0,100.0,0.0642
2023-08-15,47800.0,1989675.0,11.56,0.18,1.98,1989675.0,23900.0,47800.0,994837.5,,,23900.0,,,,,,1.0,,,1.0,,6.46,6.42,346100.0,14406412.5,14.44,6.46,49.65,0.5,50.35,0.1284
2023-08-16,47800.0,1993738.0,11.14,0.18,1.98,1993738.0,23900.0,47800.0,996869.0,,,,,,,,,,,,0.99,,6.46,6.42,346100.0,14435831.0,14.39,6.46,49.73,0.5,50.27,0.1284
2023-08-17,47800.0,1987285.0,12.93,0.18,1.98,1987285.0,23900.0,47800.0,993642.5,,,,,,,,,,,,1.0,,6.46,6.42,346100.0,14389107.5,14.43,6.46,49.68,0.5,50.32,0.1284
2023-08-18,47800.0,1995650.0,13.08,0.18,1.99,1995650.0,23900.0,47800.0,997825.0,,,,,,,,,,,,0.99,,6.46,6.42,346100.0,14449675.0,14.39,6.46,50.0,0.5,50.0,0.1284
2023-08-21,47800.0,1986329.0,13.96,0.18,1.99,993164.5,23900.0,23900.0,993164.5,,,,,,,,,,,23900.0,1.0,0.99,6.46,6.42,346100.0,14382185.5,14.44,6.46,50.0,0.5,50.0,0.1284
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,23900.0,,,,,23900.0,0.0,1.0,0.0,0.0,372293.0,15522756.64,15.37,0.0,,0.0,,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15651197.72,15.43,0.0,,0.0,,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15660505.05,15.54,0.0,,0.0,,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15615829.89,15.59,0.0,,0.0,,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15599076.7,15.54,0.0,,0.0,,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15656782.12,15.52,0.0,,0.0,,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15626998.68,15.56,0.0,,0.0,,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15708903.14,15.54,0.0,,0.0,,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15626998.68,15.63,0.0,,0.0,,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15612106.96,15.53,0.0,,0.0,,0.0
2023-09-05,214000.0,8955900.0,53.39,0.8,8.93,8955900.0,107000.0,214000.0,4477950.0,,,214000.0,,,,,,8.93,107000.0,,4.48,,28.92,28.74,263000.0,11006550.0,11.02,28.92,49.79,0.5,50.21,0.5748
2023-09-06,214000.0,8928080.0,59.08,0.8,9.28,8928080.0,107000.0,214000.0,4464040.0,,,,,,,,,,,,4.48,,28.92,28.74,263000.0,10972360.0,11.02,28.92,48.3,0.5006,51.7,0.5748
2023-09-07,214000.0,8952690.0,58.95,0.8,9.25,8952690.0,107000.0,214000.0,4476345.0,,,,,,,,,,,,4.46,,28.92,28.74,263000.0,11002605.0,10.97,28.92,48.23,0.5006,51.77,0.5748
2023-09-08,214000.0,8955900.0,62.33,0.8,9.28,8955900.0,107000.0,214000.0,4477950.0,,,,,,,,,,,,4.48,,28.92,28.74,263000.0,11006550.0,11.01,28.92,48.29,0.5006,51.71,0.5748
2023-09-11,214000.0,8948410.0,60.13,0.8,8.96,4474205.0,107000.0,107000.0,4474205.0,,,,,,,,,,,107000.0,4.48,4.78,28.92,28.74,263000.0,10997345.0,11.02,28.92,50.0,0.5,50.0,0.5748
2023-09-12,129600.0,5407560.0,34.45,0.48,5.63,5407560.0,64800.0,129600.0,2703780.0,,,64800.0,1.78,,42200.0,,,2.91,,42200.0,2.72,1.78,19.77,19.63,263000.0,10973675.0,11.02,19.77,48.24,0.5006,51.76,0.3926
2023-09-13,129600.0,5408208.0,34.55,0.49,5.4,2704104.0,64800.0,64800.0,2704104.0,,,,,,,,,,,64800.0,2.7,2.91,17.51,17.41,305200.0,12735996.0,12.72,17.51,50.0,0.5,50.0,0.3481
2023-09-14,29600.0,1240240.0,7.54,0.11,1.28,1240240.0,0.0,29600.0,0.0,,,14800.0,2.72,,64800.0,,,0.66,,50000.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,48.19,0.5007,51.81,0.0963
2023-09-15,29600.0,1234616.0,7.53,0.11,1.24,617308.0,14800.0,14800.0,617308.0,,,,,,,,,,14800.0,14800.0,0.62,0.66,4.85,4.81,290400.0,12112584.0,12.16,4.85,50.0,0.5,50.0,0.0963
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.62,,14800.0,,,,,14800.0,0.0,0.62,0.0,0.0,357493.0,14864558.94,14.82,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15455743.9,15.38,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15491111.73,15.26,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,372293.0,15476220.01,15.4,0.0,,0.0,,0.0
2023-09-22,37400.0,1552100.0,8.13,0.15,1.56,1552100.0,18700.0,37400.0,776050.0,,,37400.0,,,,,,1.56,18700.0,,0.78,,5.05,5.02,351300.0,14578950.0,14.61,5.05,49.98,0.5,50.02,0.1005
2023-09-25,37600.0,1557204.0,7.88,0.15,1.56,1553062.5,18800.0,37500.0,778602.0,,,100.0,,,,,,0.0,100.0,,0.78,,5.08,5.05,351300.0,14549089.5,14.59,5.08,49.71,0.4947,49.76,0.101
2023-09-26,37600.0,1555136.0,7.35,0.15,1.56,1551000.0,18800.0,37500.0,777568.0,,,,,,,,,,,,0.78,,5.08,5.05,351300.0,14529768.0,14.56,5.08,49.66,0.4947,49.81,0.101
2023-09-27,37600.0,1568672.0,7.37,0.15,1.56,1564500.0,18800.0,37500.0,784336.0,,,,,,,,,,,,0.78,,5.08,5.05,351300.0,14656236.0,14.53,5.08,49.63,0.4947,49.84,0.101
2023-09-28,37600.0,1540472.0,2.61,0.15,1.57,1536375.0,18800.0,37500.0,770236.0,,,,,,,,,,,,0.78,,5.08,5.05,351300.0,14392761.0,14.67,5.08,49.63,0.4947,49.84,0.101
2023-09-29,37600.0,1551940.0,2.46,0.15,1.55,1547812.5,18800.0,37500.0,775970.0,,,,,,,,,,,,0.77,,5.08,5.05,351300.0,14499907.5,14.39,5.08,49.55,0.4947,49.92,0.101
2023-10-02,37600.0,1546676.0,2.47,0.15,1.55,1542562.5,18800.0,37500.0,773338.0,,,,,,,,,,,,0.78,,5.08,5.05,351300.0,14450725.5,14.48,5.08,49.73,0.4947,49.73,0.101
2023-10-03,144400.0,5911014.0,9.45,0.57,5.95,5141436.0,72200.0,125600.0,2955507.0,53400.0,3.63,,,88100.0,,3.63,53400.0,,,,2.97,,19.51,19.39,297900.0,12194536.5,12.26,19.51,49.87,0.4986,49.99,0.3878
2023-10-04,125700.0,5155585.5,8.24,0.5,5.16,5151484.0,53500.0,125600.0,2194302.5,,,,0.77,,18700.0,,,,,,2.19,,15.22,15.13,297900.0,12218368.5,12.18,15.22,42.68,0.5089,57.16,0.3554
2023-10-05,162700.0,6700799.5,10.46,0.64,6.7,6696681.0,72000.0,162600.0,2965320.0,18500.0,1.55,,,37000.0,,1.55,18500.0,,,,2.96,,20.49,20.36,279400.0,11507089.0,11.48,20.49,44.35,0.505,55.53,0.46
2023-10-06,162700.0,6694291.5,10.11,0.62,6.71,6690177.0,72000.0,162600.0,2962440.0,,,,,,,,,,,,2.97,,20.49,20.36,279400.0,11495913.0,11.53,20.49,44.19,0.5054,55.68,0.46
2023-10-09,162700.0,6727645.0,10.0,0.62,6.72,6723510.0,72000.0,162600.0,2977200.0,,,,,,,,,,,,2.97,,20.49,20.36,279400.0,11553190.0,11.53,20.49,44.22,0.5053,55.66,0.46
2023-10-10,185800.0,7690262.0,11.25,0.71,7.67,5475897.0,92900.0,132300.0,3845131.0,20900.0,0.12,,,2200.0,,0.12,20900.0,,,32500.0,3.84,1.33,26.44,26.27,258500.0,10699315.0,10.68,26.44,49.91,0.4989,49.99,0.5253
2023-10-11,79000.0,3280475.0,4.67,0.3,3.27,2508110.0,39500.0,60400.0,1640237.5,,,,2.2,,53400.0,,,,,71900.0,1.64,2.97,10.67,10.67,330600.0,13728165.0,13.7,10.67,49.81,0.4975,49.94,0.2135
2023-10-12,42000.0,1738170.0,2.53,0.16,1.73,1734031.5,21000.0,41900.0,869085.0,,,,0.78,,18500.0,,,,,18500.0,0.87,0.78,5.67,5.67,349100.0,14447503.5,14.47,5.67,49.56,0.4953,49.96,0.1135
2023-10-13,42000.0,1740900.0,2.6,0.16,1.73,1736755.0,21000.0,41900.0,870450.0,,,,,,,,,,,,0.87,,5.67,5.67,349100.0,14470195.0,14.44,5.67,49.64,0.4953,49.88,0.1135
2023-10-16,42000.0,1738170.0,2.6,0.16,1.74,1734031.5,21000.0,41900.0,869085.0,,,,,,,,,,,,0.87,,5.67,5.67,349100.0,14447503.5,14.49,5.67,49.6,0.4953,49.92,0.1135
2023-10-17,21100.0,868054.0,1.31,0.08,0.87,4114.0,21000.0,100.0,863940.0,,,,,,,,,,,41800.0,0.87,1.72,5.67,5.67,349100.0,14361974.0,14.44,5.67,0.95,0.9812,99.05,0.057
2023-10-18,200.0,8214.0,0.01,0.0,0.01,4107.0,100.0,100.0,4107.0,,,,0.87,,20900.0,,,,,,0.0,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2023-10-19,200.0,8216.0,0.01,0.0,0.01,4108.0,100.0,100.0,4108.0,,,,,,,,,,,,0.0,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2023-10-20,200.0,8225.0,0.01,0.0,0.01,4112.5,100.0,100.0,4112.5,,,,,,,,,,,,0.0,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,370000.0,15249550.0,15.22,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370000.0,15264350.0,15.26,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370000.0,15234750.0,15.25,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370000.0,15271750.0,15.28,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370000.0,15284700.0,15.26,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370000.0,15312450.0,15.29,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370000.0,15325400.0,15.32,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,370000.0,15386450.0,15.38,0.0,,0.0,,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,490000.0,20452600.0,20.37,0.0,,0.0,,0.0
2023-11-03,19500.0,817147.5,1.25,0.08,0.81,817147.5,0.0,19500.0,0.0,,,19500.0,,,,,,0.81,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0379
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19500.0,0.0,0.81,0.0,0.0,513843.0,21452945.25,21.49,0.0,,0.0,,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21532590.92,21.5,0.0,,0.0,,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21604528.94,21.53,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21563421.5,21.53,0.0,,0.0,,0.0
2023-11-10,2022.0,84539.82,0.31,0.01,0.08,42269.91,1011.0,1011.0,42269.91,,,1011.0,,,,,,0.04,1011.0,,0.04,,0.7,0.2,142832.0,5971805.92,5.98,0.7,,1.0,100.0,0.0039
2023-11-13,70611.0,2953305.08,10.72,0.29,2.95,2953305.08,0.0,70611.0,0.0,,2.91,,0.04,69600.0,1011.0,2.91,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1374
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,70611.0,0.0,2.9,0.0,0.0,513843.0,21648205.59,21.51,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21594252.08,21.63,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21694451.46,21.57,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21671328.53,21.75,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21658482.45,21.68,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21753543.41,21.64,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21730420.47,21.78,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21666190.1,21.73,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21630221.09,21.65,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21732989.69,21.67,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21810066.14,21.75,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21928250.03,21.8,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,21876865.73,21.93,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,22051572.35,21.93,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,22043864.7,22.08,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,513843.0,22200586.82,22.07,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6229121.12,6.21,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6234874.84,6.21,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6209702.31,6.22,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6214017.6,6.21,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,143843.0,6226963.47,6.21,0.0,,0.0,,0.0
2023-12-13,95000.0,4127275.0,15.97,0.5,4.15,2476365.0,38000.0,57000.0,1650910.0,,,57000.0,,,,,,2.49,38000.0,,1.66,,26.42,26.42,105843.0,4598349.14,4.61,26.42,,1.0,100.0,0.6604
2023-12-14,76000.0,3317400.0,12.84,0.4,3.3,1658700.0,38000.0,38000.0,1658700.0,,,,,,,,,,,19000.0,1.65,0.79,26.42,26.42,105843.0,4620046.95,4.59,26.42,,1.0,100.0,0.5284
2023-12-15,76000.0,3337540.0,12.57,0.4,3.32,1668770.0,38000.0,38000.0,1668770.0,,,,,,,,,,,,1.67,,26.42,26.42,105843.0,4648095.35,4.64,26.42,,1.0,100.0,0.5284
2023-12-18,76800.0,3363840.0,12.64,0.4,3.37,1681920.0,38400.0,38400.0,1681920.0,,0.03,,,400.0,,0.03,,,400.0,,1.68,,26.62,26.62,105843.0,4635923.4,4.64,26.62,,1.0,100.0,0.5324
2023-12-19,76800.0,3379200.0,13.0,0.41,3.36,1689600.0,38400.0,38400.0,1689600.0,,,,,,,,,,,,1.68,,26.62,26.62,105843.0,4657092.0,4.63,26.62,,1.0,100.0,0.5324
2023-12-20,76800.0,3385344.0,16.53,0.41,3.37,1692672.0,38400.0,38400.0,1692672.0,,,,,,,,,,,,1.68,,26.62,26.62,105843.0,4665559.44,4.64,26.62,,1.0,100.0,0.5324
2023-12-21,76800.0,3393024.0,17.96,0.43,3.39,1696512.0,38400.0,38400.0,1696512.0,,,,,,,,,,,,1.7,,26.62,26.62,105843.0,4676143.74,4.67,26.62,,1.0,100.0,0.5324
2023-12-22,84600.0,3738474.0,19.87,0.47,3.74,1869237.0,42300.0,42300.0,1869237.0,3900.0,0.18,,,3900.0,,0.18,3900.0,,,,1.87,,29.33,29.33,101943.0,4504861.17,4.5,29.33,,1.0,100.0,0.5865
2023-12-25,84600.0,3738474.0,19.97,0.47,3.73,1869237.0,42300.0,42300.0,1869237.0,,,,,,,,,,,,1.87,,29.33,29.33,101943.0,4504861.17,4.5,29.33,,1.0,100.0,0.5865
2023-12-26,84600.0,3738474.0,19.97,0.47,3.75,1869237.0,42300.0,42300.0,1869237.0,,,,,,,,,,,,1.87,,29.33,29.33,101943.0,4504861.17,4.51,29.33,,1.0,100.0,0.5865
2023-12-27,84600.0,3752856.0,19.97,0.47,3.74,1876428.0,42300.0,42300.0,1876428.0,,,,,,,,,,,,1.87,,29.33,29.33,101943.0,4522191.48,4.5,29.33,,1.0,100.0,0.5865
2023-12-28,65700.0,2904597.0,15.57,0.36,2.91,1870083.0,23400.0,42300.0,1034514.0,,,,0.84,,18900.0,,,,,,1.04,,16.22,16.22,120843.0,5342469.03,5.35,16.22,,1.0,100.0,0.4555
