,ALCHI FP Equity_DX_SI_QTY,ALCHI FP Equity_DX_SHORT_INTEREST_VALUE,ALCHI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCHI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCHI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCHI FP Equity_DX_SI_MV,ALCHI FP Equity_DX_DSS,ALCHI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCHI FP Equity_DX_SUPPLY_SI_QTY,ALCHI FP Equity_DX_BROKER_SI_QTY,ALCHI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCHI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCHI FP Equity_DX_BROKER_SI_MV_INC_x,ALCHI FP Equity_DX_BROKER_SI_QTY_ADD,ALCHI FP Equity_DX_SUPPLY_SI_MV_DEC,ALCHI FP Equity_DX_BROKER_SI_QTY_INC,ALCHI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCHI FP Equity_DX_BROKER_SI_MV_INC_y,ALCHI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCHI FP Equity_DX_BROKER_SI_MV_ADD,ALCHI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCHI FP Equity_DX_BROKER_SI_QTY_DEC,ALCHI FP Equity_DX_SUPPLY_SI_MV,ALCHI FP Equity_DX_BROKER_SI_MV_DEC,ALCHI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCHI FP Equity_DX_UTILIZATION_QUANTITY,ALCHI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCHI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCHI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCHI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCHI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCHI FP Equity_DX_BROKER_SI_CON_RATIO,ALCHI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCHI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCHI FP Equity_PX_LAST
2025-02-19,2100.0,699.3,0.13,0.04,0.05,0.0,0.0,699.3,2100.0,2100.0,699.3,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.333
2025-02-20,2100.0,600.6,0.13,0.04,0.05,0.0,0.0,600.6,2100.0,2100.0,600.6,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.286
2025-02-21,2100.0,684.6,0.13,0.04,0.05,0.0,0.0,684.6,2100.0,2100.0,684.6,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.326
2025-02-24,2100.0,651.0,0.13,0.04,0.05,0.0,0.0,651.0,2100.0,2100.0,651.0,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.31
2025-02-25,2100.0,625.8,0.13,0.04,0.05,0.0,0.0,625.8,2100.0,2100.0,625.8,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.298
2025-02-26,2100.0,630.0,0.13,0.04,0.05,0.0,0.0,630.0,2100.0,2100.0,630.0,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.3
2025-02-27,2100.0,630.0,0.13,0.04,0.05,0.0,0.0,630.0,2100.0,2100.0,630.0,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.3
2025-02-28,2100.0,617.4,0.13,0.04,0.05,0.0,0.0,617.4,2100.0,2100.0,617.4,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.294
2025-03-03,2100.0,617.4,0.13,0.04,0.05,0.0,0.0,617.4,2100.0,2100.0,617.4,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.294
2025-03-04,2100.0,630.0,0.13,0.04,0.05,0.0,0.0,630.0,2100.0,2100.0,630.0,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.3
2025-03-05,2100.0,621.6,0.13,0.04,0.05,0.0,0.0,621.6,2100.0,2100.0,621.6,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.296
2025-03-06,2100.0,602.7,0.13,0.04,0.05,0.0,0.0,602.7,2100.0,2100.0,602.7,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.287
2025-03-07,2100.0,621.6,0.13,0.04,0.05,0.0,0.0,621.6,2100.0,2100.0,621.6,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.296
2025-03-10,2100.0,630.0,0.13,0.04,0.05,0.0,0.0,630.0,2100.0,2100.0,630.0,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.3
2025-03-11,2100.0,600.6,0.13,0.04,0.05,0.0,0.0,600.6,2100.0,2100.0,600.6,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.286
2025-03-12,2100.0,579.6,0.13,0.04,0.05,0.0,0.0,579.6,2100.0,2100.0,579.6,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.276
2025-03-13,2100.0,606.9,0.13,0.04,0.05,0.0,0.0,606.9,2100.0,2100.0,606.9,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.289
2025-03-14,2100.0,606.9,0.13,0.04,0.05,0.0,0.0,606.9,2100.0,2100.0,606.9,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.289
2025-03-17,2100.0,604.8,0.13,0.04,0.05,0.0,0.0,604.8,2100.0,2100.0,604.8,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.288
2025-03-18,2100.0,602.7,0.13,0.05,0.05,0.0,0.0,602.7,2100.0,2100.0,602.7,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.287
2025-03-19,2100.0,598.5,0.13,0.05,0.05,0.0,0.0,598.5,2100.0,2100.0,598.5,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.285
2025-03-20,2100.0,592.2,0.13,0.05,0.05,0.0,0.0,592.2,2100.0,2100.0,592.2,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.282
2025-03-21,2100.0,579.6,0.13,0.05,0.05,0.0,0.0,579.6,2100.0,2100.0,579.6,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.276
2025-03-24,2100.0,569.1,0.13,0.06,0.05,0.0,0.0,569.1,2100.0,2100.0,569.1,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.271
2025-03-25,2100.0,632.1,0.13,0.06,0.05,0.0,0.0,632.1,2100.0,2100.0,632.1,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.301
2025-03-26,2100.0,613.2,0.13,0.08,0.05,0.0,0.0,613.2,2100.0,2100.0,613.2,,,,,,,,,,,,0.0,,100.0,37.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.3791,0.292
2025-03-27,2100.0,634.2,0.13,0.09,0.05,0.0,0.0,634.2,2100.0,2100.0,634.2,,,,,,,,,,,,0.0,,100.0,66.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.6688,0.302
2025-03-28,2100.0,630.0,0.13,0.09,0.05,0.0,0.0,630.0,2100.0,2100.0,630.0,,,,,,,,,,,,0.0,,100.0,37.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.3723,0.3
2025-03-31,2100.0,604.8,0.13,0.1,0.05,0.0,0.0,604.8,2100.0,2100.0,604.8,,,,,,,,,,,,0.0,,100.0,37.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.3723,0.288
2025-04-01,2100.0,625.8,0.13,0.09,0.05,0.0,0.0,625.8,2100.0,2100.0,625.8,,,,,,,,,,,,0.0,,100.0,26.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.2612,0.298
2025-04-02,2100.0,609.0,0.13,0.09,0.05,0.0,0.0,609.0,2100.0,2100.0,609.0,,,,,,,,,,,,0.0,,100.0,26.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.2612,0.29
2025-04-03,2100.0,642.6,0.13,0.09,0.05,0.0,0.0,642.6,2100.0,2100.0,642.6,,,,,,,,,,,,0.0,,100.0,26.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.2612,0.306
2025-04-04,2100.0,798.0,0.13,0.14,0.05,0.0,0.0,798.0,2100.0,2100.0,798.0,,,,,,,,,,,,0.0,,100.0,26.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.2612,0.38
2025-04-07,2100.0,741.3,0.13,0.07,0.05,0.0,0.0,741.3,2100.0,2100.0,741.3,,,,,,,,,,,,0.0,,100.0,26.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.2612,0.353
2025-04-08,900.0,318.6,0.06,0.03,0.02,0.0,0.0,318.6,2100.0,900.0,743.4,,,,,,,,,,,1200.0,0.0,0.0,100.0,26.12,0.0,0.0,0.0,100.0,,1.0,100.0,0.1119,0.354
2025-04-09,900.0,295.2,0.06,0.02,0.02,0.0,0.0,295.2,900.0,900.0,295.2,,,,0.0,,1200.0,,,,,,0.0,,100.0,26.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2647,0.328
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,900.0,,,,,900.0,0.0,0.0,0.0,0.0,1000.0,333.0,0.0,0.0,,0.0,,0.0,0.333
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,340.0,0.0,0.0,,0.0,,0.0,0.34
2025-04-14,6600.0,2640.0,0.42,0.17,0.15,0.0,0.0,1320.0,3300.0,3300.0,1320.0,,,3300.0,,,,,,0.0,3300.0,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.4
2025-04-15,6600.0,2554.2,0.42,0.14,0.15,0.0,0.0,1277.1,3300.0,3300.0,1277.1,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.387
2025-04-16,6600.0,2475.0,0.42,0.14,0.15,0.0,0.0,1237.5,3300.0,3300.0,1237.5,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.375
2025-04-17,6600.0,2574.0,0.42,0.14,0.15,0.0,0.0,1287.0,3300.0,3300.0,1287.0,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.39
2025-04-18,6600.0,2574.0,0.42,0.13,0.15,0.0,0.0,1287.0,3300.0,3300.0,1287.0,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,
2025-04-21,6600.0,2574.0,0.42,0.13,0.15,0.0,0.0,1287.0,3300.0,3300.0,1287.0,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,
2025-04-22,6600.0,2488.2,0.42,0.13,0.15,0.0,0.0,1244.1,3300.0,3300.0,1244.1,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.377
2025-04-23,6600.0,2600.4,0.42,0.12,0.15,0.0,0.0,1300.2,3300.0,3300.0,1300.2,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.394
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,3300.0,,,,,3300.0,0.0,0.0,0.0,0.0,1000.0,400.0,0.0,0.0,,0.0,,0.0,0.4
2025-04-25,6600.0,1524.6,0.42,0.11,0.15,0.0,0.0,762.3,3300.0,3300.0,762.3,,,3300.0,,,,,,0.0,3300.0,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.231
2025-04-28,6600.0,1537.8,0.42,0.09,0.15,0.0,0.0,768.9,3300.0,3300.0,768.9,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.233
2025-04-29,6600.0,1405.8,0.42,0.09,0.15,0.0,0.0,702.9,3300.0,3300.0,702.9,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.213
2025-04-30,6600.0,1570.8,0.42,0.09,0.15,0.0,0.0,785.4,3300.0,3300.0,785.4,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.238
2025-05-01,6600.0,1570.8,0.42,0.09,0.15,0.0,0.0,785.4,3300.0,3300.0,785.4,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,
2025-05-02,6600.0,1570.8,0.42,0.09,0.15,0.0,0.0,785.4,3300.0,3300.0,785.4,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.238
2025-05-05,6600.0,1544.4,0.42,0.08,0.15,0.0,0.0,772.2,3300.0,3300.0,772.2,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,1.5349,0.234
2025-05-06,3300.0,755.7,0.21,0.04,0.07,0.0,0.0,755.7,0.0,3300.0,0.0,,,,0.0,,3300.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.3,0.229
2025-05-07,3300.0,792.0,0.21,0.04,0.07,0.0,0.0,792.0,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.3,0.24
2025-05-08,3300.0,831.6,0.21,0.04,0.07,0.0,0.0,831.6,0.0,3300.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.3,0.252
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,3300.0,0.0,0.0,0.0,0.0,1000.0,245.0,0.0,0.0,,0.0,,0.0,0.245
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,229.0,0.0,0.0,,0.0,,0.0,0.229
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,230.0,0.0,0.0,,0.0,,0.0,0.23
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,244.0,0.0,0.0,,0.0,,0.0,0.244
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,235.0,0.0,0.0,,0.0,,0.0,0.235
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,244.0,0.0,0.0,,0.0,,0.0,0.244
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,59.0,0.0,0.0,,0.0,,0.0,0.059
2025-05-20,3300.0,201.3,0.21,0.03,0.07,0.0,0.0,201.3,3300.0,3300.0,201.3,,,3300.0,,,,,,0.0,3300.0,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.7674,0.061
2025-05-21,3300.0,183.48,0.21,0.03,0.07,0.0,0.0,183.48,3300.0,3300.0,183.48,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.7674,0.056
2025-05-22,3300.0,183.48,0.21,0.04,0.07,0.0,0.0,183.48,3300.0,3300.0,183.48,,,,,,,,,,,,0.0,,100.0,35.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3548,0.056
2025-05-23,3300.0,188.1,0.21,0.04,0.07,0.0,0.0,188.1,3300.0,3300.0,188.1,,,,,,,,,,,,0.0,,100.0,35.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3548,0.057
2025-05-26,3300.0,184.14,0.21,0.04,0.07,0.0,0.0,184.14,3300.0,3300.0,184.14,,,,,,,,,,,,0.0,,100.0,35.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3548,0.056
2025-05-27,3300.0,396.0,0.21,0.04,0.07,0.0,0.0,396.0,3300.0,3300.0,396.0,,,,,,,,,,,,0.0,,100.0,35.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3548,0.12
2025-05-28,3300.0,528.0,0.21,0.03,0.07,0.0,0.0,528.0,3300.0,3300.0,528.0,,,,,,,,,,,,0.0,,100.0,35.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.3548,0.16
2025-05-29,12900.0,1158.42,0.83,0.12,0.29,0.0,0.0,727.38,8100.0,8100.0,727.38,4800.0,,4800.0,,,,,4800.0,0.0,,,0.0,,100.0,57.45,0.0,0.0,0.0,100.0,25.58,0.6193,74.42,0.9149,0.09
2025-05-30,12900.0,1664.1,0.83,0.11,0.29,0.0,0.0,1044.9,8100.0,8100.0,1044.9,,,,,,,,,,,,0.0,,100.0,89.01,0.0,0.0,0.0,100.0,25.6,0.619,74.4,1.4176,0.129
2025-06-02,12900.0,1451.25,0.83,0.11,0.29,0.0,0.0,911.25,8100.0,8100.0,911.25,,,,,,,,,,,,0.0,,100.0,89.01,0.0,0.0,0.0,100.0,25.58,0.6193,74.42,1.4176,0.113
2025-06-03,12900.0,1373.85,0.83,0.11,0.29,0.0,0.0,862.65,8100.0,8100.0,862.65,,,,,,,,,,,,0.0,,100.0,89.01,0.0,0.0,0.0,100.0,24.26,0.6325,75.74,1.4176,0.107
2025-06-04,12900.0,1122.3,0.83,0.11,0.29,0.0,0.0,704.7,8100.0,8100.0,704.7,,,,,,,,,,,,0.0,,100.0,89.01,0.0,0.0,0.0,100.0,25.63,0.6188,74.37,1.4176,0.087
2025-06-05,12900.0,2193.0,0.83,0.11,0.29,0.0,0.0,1377.0,8100.0,8100.0,1377.0,,,,,,,,,,,,0.0,,100.0,89.01,0.0,0.0,0.0,100.0,23.63,0.6391,76.37,1.4176,0.17
2025-06-06,8100.0,1324.35,0.52,0.06,0.18,0.0,0.0,1324.35,3300.0,8100.0,539.55,,,,0.0,,4800.0,,,,,,0.0,,100.0,36.26,0.0,0.0,0.0,100.0,47.69,0.5011,52.31,0.8901,0.164
2025-06-09,3300.0,405.9,0.21,0.03,0.07,0.0,0.0,405.9,3300.0,3300.0,405.9,,,,,,,,,,,4800.0,0.0,0.0,100.0,76.74,0.0,0.0,0.0,100.0,48.57,1.0,100.0,0.7674,0.123
2025-06-10,3300.0,462.0,0.21,0.03,0.07,0.0,0.0,462.0,3300.0,3300.0,462.0,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.7674,0.14
2025-06-11,3300.0,462.0,0.21,0.03,0.07,0.0,0.0,462.0,3300.0,3300.0,462.0,,,,,,,,,,,,0.0,,100.0,76.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.7674,0.14
2025-06-12,3300.0,1815.0,0.21,0.03,0.07,0.0,0.0,1815.0,3300.0,3300.0,1815.0,,,,,,,,,,,,0.0,,100.0,16.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1626,0.55
2025-06-13,3300.0,1584.0,0.21,0.02,0.07,0.0,0.0,1584.0,3300.0,3300.0,1584.0,,,,,,,,,,,,0.0,,100.0,16.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.1626,0.48
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,3300.0,,,,,3300.0,0.0,0.0,0.0,0.0,30300.0,6969.0,0.01,0.0,,0.0,,0.0,0.23
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30300.0,6969.0,0.01,0.0,,0.0,,0.0,0.23
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,11500.0,1155.75,0.0,0.0,,0.0,,0.0,0.101
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5100.0,433.5,0.0,0.0,,0.0,,0.0,0.085
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,5100.0,479.4,0.0,0.0,,0.0,,0.0,0.094
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4500.0,378.9,0.0,0.0,,0.0,,0.0,0.084
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,73.0,0.0,0.0,,0.0,,0.0,0.073
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,66.0,0.0,0.0,,0.0,,0.0,0.066
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,60.0,0.0,0.0,,0.0,,0.0,0.06
