,AWAT FP Equity_DX_SI_QTY,AWAT FP Equity_DX_SHORT_INTEREST_VALUE,AWAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AWAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AWAT FP Equity_DX_SI_MV,AWAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AWAT FP Equity_DX_SUPPLY_SI_QTY,AWAT FP Equity_DX_BROKER_SI_QTY,AWAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AWAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,AWAT FP Equity_DX_BROKER_SI_MV_INC_x,AWAT FP Equity_DX_BROKER_SI_QTY_ADD,AWAT FP Equity_DX_SUPPLY_SI_MV_DEC,AWAT FP Equity_DX_BROKER_SI_QTY_INC,AWAT FP Equity_DX_SUPPLY_SI_QTY_DEC,AWAT FP Equity_DX_BROKER_SI_MV_INC_y,AWAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,AWAT FP Equity_DX_BROKER_SI_MV_ADD,AWAT FP Equity_DX_SUPPLY_SI_QTY_ADD,AWAT FP Equity_DX_BROKER_SI_QTY_DEC,AWAT FP Equity_DX_SUPPLY_SI_MV,AWAT FP Equity_DX_BROKER_SI_MV_DEC,AWAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AWAT FP Equity_DX_UTILIZATION_QUANTITY,AWAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AWAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AWAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AWAT FP Equity_DX_ACTIVE_UTILIZATION_MV,AWAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AWAT FP Equity_DX_BROKER_SI_CON_RATIO,AWAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AWAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-02-15,53.0,1525.71,0.01,0.0,0.0,1525.71,53.0,53.0,1525.71,,,,,,,,,,,,0.0,,100.0,4.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2024-02-16,53.0,1534.24,0.01,0.0,0.0,1534.24,53.0,53.0,1534.24,,,,,,,,,,,,0.0,,100.0,4.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2024-02-19,53.0,1525.87,0.01,0.0,0.0,1525.87,53.0,53.0,1525.87,,,,,,,,,,,,0.0,,100.0,4.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2024-02-20,53.0,1525.08,0.01,0.0,0.0,1525.08,53.0,53.0,1525.08,,,,,,,,,,,,0.0,,100.0,4.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2024-02-21,218.0,6245.26,0.03,0.01,0.01,6245.26,218.0,218.0,6245.26,165.0,0.0,,,165.0,,0.0,165.0,,,,0.01,,100.0,18.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1844
2024-02-22,218.0,6295.84,0.03,0.01,0.01,6295.84,218.0,218.0,6295.84,,,,,,,,,,,,0.01,,100.0,18.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1844
2024-02-23,218.0,6330.72,0.03,0.01,0.01,6330.72,218.0,218.0,6330.72,,,,,,,,,,,,0.01,,100.0,18.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1844
2024-02-26,218.0,6301.07,0.03,0.01,0.01,6301.07,218.0,218.0,6301.07,,,,,,,,,,,,0.01,,100.0,18.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1844
2024-02-27,218.0,6322.22,0.03,0.01,0.01,6322.22,218.0,218.0,6322.22,,,,,,,,,,,,0.01,,100.0,18.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1844
2024-02-28,218.0,6334.21,0.03,0.01,0.01,6334.21,218.0,218.0,6334.21,,,,,,,,,,,,0.01,,100.0,18.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1844
2024-02-29,218.0,6350.99,0.03,0.01,0.01,6350.99,218.0,218.0,6350.99,,,,,,,,,,,,0.01,,100.0,18.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1844
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,218.0,,,,,218.0,0.0,0.01,0.0,0.0,1064.0,31104.98,0.03,0.0,,0.0,,0.0
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31143.28,0.03,0.0,,0.0,,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1664.0,48638.72,0.05,0.0,,0.0,,0.0
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31165.62,0.03,0.0,,0.0,,0.0
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31212.44,0.03,0.0,,0.0,,0.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31364.59,0.03,0.0,,0.0,,0.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31091.14,0.03,0.0,,0.0,,0.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31197.54,0.03,0.0,,0.0,,0.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,964.0,28338.71,0.03,0.0,,0.0,,0.0
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31225.21,0.03,0.0,,0.0,,0.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31313.52,0.03,0.0,,0.0,,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31378.42,0.03,0.0,,0.0,,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1064.0,31446.52,0.03,0.0,,0.0,,0.0
2024-03-20,87.0,2579.46,0.01,0.0,0.0,2579.46,0.0,87.0,0.0,,,87.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0818
2024-03-21,87.0,2628.1,0.01,0.0,0.0,2628.1,87.0,87.0,2628.1,,,,,,,,,,87.0,,0.0,,100.0,6.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.0688
2024-03-22,87.0,2622.01,0.01,0.0,0.0,2622.01,87.0,87.0,2622.01,,,,,,,,,,,,0.0,,100.0,6.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.0688
2024-03-25,87.0,2612.44,0.01,0.0,0.0,2612.44,87.0,87.0,2612.44,,,,,,,,,,,,0.0,,100.0,8.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0828
2024-03-26,87.0,2614.61,0.01,0.0,0.0,2614.61,87.0,87.0,2614.61,,,,,,,,,,,,0.0,,100.0,8.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0828
2024-03-27,87.0,2627.4,0.01,0.0,0.0,2627.4,0.0,87.0,0.0,,,,0.0,,87.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0688
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,87.0,0.0,0.0,0.0,0.0,1264.0,38416.75,0.04,0.0,,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1264.0,38416.75,0.04,0.0,,0.0,,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1164.0,35377.45,0.04,0.0,,0.0,,0.0
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1164.0,35071.32,0.04,0.0,,0.0,,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1164.0,34973.54,0.04,0.0,,0.0,,0.0
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1164.0,35120.21,0.03,0.0,,0.0,,0.0
2024-04-05,136.0,4070.62,0.02,0.0,0.0,4070.62,136.0,136.0,4070.62,,,136.0,,,,,,0.0,136.0,,0.0,,100.0,12.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.1249
2024-04-08,136.0,4076.46,0.02,0.0,0.0,4076.46,136.0,136.0,4076.46,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-09,136.0,4076.19,0.02,0.0,0.0,4076.19,136.0,136.0,4076.19,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-10,136.0,4071.16,0.02,0.0,0.0,4071.16,136.0,136.0,4071.16,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-11,136.0,4033.76,0.02,0.0,0.0,4033.76,136.0,136.0,4033.76,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-12,136.0,4066.4,0.02,0.0,0.0,4066.4,136.0,136.0,4066.4,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-15,136.0,4053.62,0.02,0.0,0.0,4053.62,136.0,136.0,4053.62,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-16,136.0,3976.37,0.02,0.0,0.0,3976.37,136.0,136.0,3976.37,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-17,136.0,3982.49,0.02,0.0,0.0,3982.49,136.0,136.0,3982.49,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-18,136.0,3984.94,0.02,0.0,0.0,3984.94,136.0,136.0,3984.94,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-19,136.0,4027.23,0.02,0.0,0.0,4027.23,136.0,136.0,4027.23,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-22,136.0,4014.72,0.02,0.0,0.0,4014.72,136.0,136.0,4014.72,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-23,136.0,4073.2,0.02,0.0,0.0,4073.2,136.0,136.0,4073.2,,,,,,,,,,,,0.0,,100.0,11.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.1144
2024-04-24,136.0,4046.82,0.02,0.0,0.0,4046.82,136.0,136.0,4046.82,,,,,,,,,,,,0.0,,100.0,13.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.1327
2024-04-25,136.0,3986.16,0.02,0.0,0.0,3986.16,136.0,136.0,3986.16,,,,,,,,,,,,0.0,,100.0,12.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.1249
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,136.0,,,,,136.0,0.0,0.0,0.0,0.0,1089.0,32615.55,0.03,0.0,,0.0,,0.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,989.0,29660.11,0.03,0.0,,0.0,,0.0
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,989.0,29503.85,0.03,0.0,,0.0,,0.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1189.0,35470.25,0.04,0.0,,0.0,,0.0
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,889.0,26477.98,0.03,0.0,,0.0,,0.0
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,889.0,26771.35,0.03,0.0,,0.0,,0.0
2024-05-06,143.0,4327.18,0.02,0.0,0.0,4327.18,143.0,143.0,4327.18,,,143.0,,,,,,0.0,143.0,,0.0,,100.0,13.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.1386
2024-05-07,143.0,4383.09,0.02,0.0,0.0,4383.09,143.0,143.0,4383.09,,,,,,,,,,,,0.0,,100.0,13.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.1386
2024-05-08,4943.0,151675.95,0.65,0.15,0.15,78031.96,2543.0,2543.0,78031.96,2400.0,,2400.0,,,,,2400.0,0.07,,,0.08,,100.0,74.1,0.0,0.0,0.0,100.0,2.9,0.9438,97.1,1.4403
2024-05-09,4800.0,147552.0,0.64,0.14,0.15,73776.0,2400.0,2400.0,73776.0,,,,0.0,,143.0,,,,,143.0,0.07,0.0,100.0,72.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.4594
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,,2400.0,,,,,2400.0,0.0,0.07,0.0,0.0,3289.0,101761.66,0.1,0.0,,0.0,,0.0
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1044.0,32258.56,0.03,0.0,,0.0,,0.0
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1044.0,32107.18,0.03,0.0,,0.0,,0.0
2024-05-15,9.0,278.91,0.0,0.0,0.0,278.91,9.0,9.0,278.91,,,9.0,,,,,,0.0,9.0,,0.0,,100.0,0.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0094
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,9.0,,,,,9.0,0.0,0.0,0.0,0.0,1144.0,35178.0,0.04,0.0,,0.0,,0.0
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1144.0,34983.52,0.04,0.0,,0.0,,0.0
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,944.0,29075.2,0.03,0.0,,0.0,,0.0
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,944.0,28977.97,0.03,0.0,,0.0,,0.0
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,944.0,28808.05,0.03,0.0,,0.0,,0.0
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1044.0,31528.8,0.03,0.0,,0.0,,0.0
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1044.0,31403.52,0.03,0.0,,0.0,,0.0
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1144.0,34622.02,0.03,0.0,,0.0,,0.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,944.0,28251.09,0.03,0.0,,0.0,,0.0
2024-05-29,4400.0,130152.0,0.61,0.13,0.13,65076.0,2200.0,2200.0,65076.0,,,2200.0,,,,,,0.07,2200.0,,0.07,,100.0,69.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.3995
2024-05-30,4400.0,131678.8,0.61,0.13,0.13,65839.4,2200.0,2200.0,65839.4,,,,,,,,,,,,0.06,,100.0,69.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.3995
2024-05-31,4400.0,130372.0,0.6,0.13,0.13,65186.0,2200.0,2200.0,65186.0,,,,,,,,,,,,0.07,,100.0,69.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.3995
2024-06-03,4400.0,131788.8,0.6,0.13,0.13,65894.4,2200.0,2200.0,65894.4,,,,,,,,,,,,0.07,,100.0,69.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.3995
2024-06-04,4400.0,129782.4,0.59,0.13,0.13,64891.2,2200.0,2200.0,64891.2,,,,,,,,,,,,0.07,,100.0,69.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.3995
2024-06-05,4400.0,131740.4,0.59,0.13,0.13,65870.2,2200.0,2200.0,65870.2,,,,,,,,,,,,0.06,,100.0,69.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.3995
2024-06-06,4400.0,130350.0,0.61,0.13,0.13,65175.0,2200.0,2200.0,65175.0,,,,,,,,,,,,0.07,,100.0,69.97,0.0,0.0,0.0,100.0,,1.0,100.0,1.3995
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.07,,2200.0,,,,,2200.0,0.0,0.07,0.0,0.0,3144.0,92817.17,0.1,0.0,,0.0,,0.0
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1344.0,39849.6,0.04,0.0,,0.0,,0.0
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1344.0,39798.53,0.04,0.0,,0.0,,0.0
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1244.0,37292.63,0.04,0.0,,0.0,,0.0
2024-06-13,34.0,1018.33,0.0,0.0,0.0,1018.33,34.0,34.0,1018.33,,,34.0,,,,,,0.0,34.0,,0.0,,100.0,2.53,0.0,0.0,0.0,100.0,,1.0,100.0,0.0253
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,34.0,,,,,34.0,0.0,0.0,0.0,0.0,1344.0,39961.15,0.04,0.0,,0.0,,0.0
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1344.0,39963.84,0.04,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,944.0,28214.27,0.03,0.0,,0.0,,0.0
2024-06-19,22.0,658.04,0.0,0.0,0.0,658.04,22.0,22.0,658.04,,,22.0,,,,,,0.0,22.0,,0.0,,100.0,1.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0177
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,22.0,,,,,22.0,0.0,0.0,0.0,0.0,1144.0,34434.4,0.03,0.0,,0.0,,0.0
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1144.0,34275.38,0.03,0.0,,0.0,,0.0
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1144.0,34567.1,0.03,0.0,,0.0,,0.0
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,944.0,28036.8,0.03,0.0,,0.0,,0.0
2024-06-26,4200.0,124152.0,0.59,0.12,0.12,62076.0,2100.0,2100.0,62076.0,,,2100.0,,,,,,0.06,2100.0,,0.06,,100.0,68.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.3798
2024-06-27,4200.0,124294.8,0.59,0.12,0.12,62147.4,2100.0,2100.0,62147.4,,,,,,,,,,,,0.06,,100.0,68.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.3798
2024-06-28,4200.0,124681.2,0.6,0.12,0.12,62340.6,2100.0,2100.0,62340.6,,,,,,,,,,,,0.06,,100.0,68.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.3798
2024-07-01,4200.0,123257.4,0.6,0.12,0.12,61628.7,2100.0,2100.0,61628.7,,,,,,,,,,,,0.06,,100.0,68.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.3798
2024-07-02,4200.0,123118.8,0.59,0.12,0.12,61559.4,2100.0,2100.0,61559.4,,,,,,,,,,,,0.06,,100.0,68.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.3798
2024-07-03,4200.0,123316.2,0.59,0.12,0.12,61658.1,2100.0,2100.0,61658.1,,,,,,,,,,,,0.06,,100.0,68.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.3798
2024-07-04,4200.0,123463.2,0.61,0.12,0.12,61731.6,2100.0,2100.0,61731.6,,,,,,,,,,,,0.06,,100.0,68.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.3798
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06,,2100.0,,,,,2100.0,0.0,0.06,0.0,0.0,3044.0,88924.37,0.09,0.0,,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1144.0,33566.1,0.03,0.0,,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1344.0,39341.57,0.04,0.0,,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1144.0,33642.75,0.03,0.0,,0.0,,0.0
2024-07-11,26.0,780.42,0.0,0.0,0.0,780.42,26.0,26.0,780.42,,,26.0,,,,,,0.0,26.0,,0.0,,100.0,2.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0227
2024-07-12,26.0,785.98,0.0,0.0,0.0,785.98,26.0,26.0,785.98,,,,,,,,,,,,0.0,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,26.0,,,,,26.0,0.0,0.0,0.0,0.0,1144.0,34456.14,0.03,0.0,,0.0,,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,844.0,25784.2,0.03,0.0,,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,644.0,19657.46,0.02,0.0,,0.0,,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,744.0,22724.74,0.02,0.0,,0.0,,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,744.0,22467.31,0.02,0.0,,0.0,,0.0
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,844.0,25621.31,0.03,0.0,,0.0,,0.0
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16650.75,0.02,0.0,,0.0,,0.0
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16581.12,0.02,0.0,,0.0,,0.0
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16397.79,0.02,0.0,,0.0,,0.0
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16576.22,0.02,0.0,,0.0,,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16659.46,0.02,0.0,,0.0,,0.0
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,844.0,25937.81,0.03,0.0,,0.0,,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16852.58,0.02,0.0,,0.0,,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,744.0,22808.81,0.02,0.0,,0.0,,0.0
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,744.0,22105.73,0.02,0.0,,0.0,,0.0
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,15807.01,0.02,0.0,,0.0,,0.0
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16005.57,0.02,0.0,,0.0,,0.0
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16125.25,0.02,0.0,,0.0,,0.0
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,544.0,16052.35,0.02,0.0,,0.0,,0.0
2024-08-09,460.0,13489.04,0.06,0.01,0.01,13489.04,460.0,460.0,13489.04,,,460.0,,,,,,0.01,460.0,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-12,460.0,13462.82,0.06,0.01,0.01,13462.82,460.0,460.0,13462.82,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-13,460.0,13600.36,0.06,0.01,0.01,13600.36,460.0,460.0,13600.36,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-14,460.0,13633.94,0.06,0.01,0.01,13633.94,460.0,460.0,13633.94,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
2024-08-15,460.0,13785.74,0.06,0.01,0.01,13785.74,460.0,460.0,13785.74,,,,,,,,,,,,0.01,,100.0,45.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.4582
