,QCEU FP Equity_DX_SI_QTY,QCEU FP Equity_DX_SHORT_INTEREST_VALUE,QCEU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,QCEU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,QCEU FP Equity_DX_SI_MV,QCEU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,QCEU FP Equity_DX_SUPPLY_SI_QTY,QCEU FP Equity_DX_BROKER_SI_QTY,QCEU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,QCEU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,QCEU FP Equity_DX_SUPPLY_SI_QTY_INC_x,QCEU FP Equity_DX_BROKER_SI_MV_INC_x,QCEU FP Equity_DX_SUPPLY_SI_MV_NEW,QCEU FP Equity_DX_BROKER_SI_QTY_ADD,QCEU FP Equity_DX_SUPPLY_SI_MV_DEC,QCEU FP Equity_DX_BROKER_SI_QTY_INC,QCEU FP Equity_DX_SUPPLY_SI_QTY_DEC,QCEU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,QCEU FP Equity_DX_BROKER_SI_MV_INC_y,QCEU FP Equity_DX_SUPPLY_SI_QTY_INC_y,QCEU FP Equity_DX_BROKER_SI_MV_ADD,QCEU FP Equity_DX_SUPPLY_SI_QTY_ADD,QCEU FP Equity_DX_BROKER_SI_QTY_DEC,QCEU FP Equity_DX_SUPPLY_SI_MV,QCEU FP Equity_DX_BROKER_SI_MV_DEC,QCEU FP Equity_DX_SUPPLY_SI_MV_RMV,QCEU FP Equity_DX_BROKER_SI_MV_RMV,QCEU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,QCEU FP Equity_DX_UTILIZATION_QUANTITY,QCEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,QCEU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,QCEU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,QCEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,QCEU FP Equity_DX_ACTIVE_UTILIZATION_MV,QCEU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,QCEU FP Equity_DX_BROKER_SI_CON_RATIO,QCEU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,QCEU FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,107388.0,9117241.2,,9.16,0.0,,0.0,,0.0
2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,107388.0,9235368.0,,9.17,0.0,,0.0,,0.0
2022-10-25,2400.0,210504.0,0.58,0.05,0.21,105252.0,1200.0,1200.0,105252.0,,,,,1200.0,,,,,,,0.1,1200.0,,0.11,,,,2.38,1.12,49145.0,4310507.95,,4.31,2.38,49.51,0.5,50.49,0.0223
2022-10-26,2400.0,211752.0,0.59,0.05,0.21,105876.0,1200.0,1200.0,105876.0,,,,,,,,,,,,,,,0.11,,,,2.38,1.12,49145.0,4336063.35,,4.34,2.38,49.85,0.5,50.15,0.0223
2022-10-27,2400.0,210000.0,0.59,0.05,0.21,105000.0,1200.0,1200.0,105000.0,,,,,,,,,,,,,,,0.1,,,,2.38,1.12,49145.0,4300187.5,,4.29,2.38,49.79,0.5,50.21,0.0223
2022-10-28,2400.0,210000.0,0.58,0.05,0.21,105000.0,1200.0,1200.0,105000.0,,,,,,,,,,,,,,,0.11,,,,2.38,1.12,49145.0,4300187.5,,4.31,2.38,50.0,0.5,50.0,0.0223
2022-10-31,2400.0,210480.0,0.59,0.05,0.21,105240.0,1200.0,1200.0,105240.0,,,,,,,,,,,,,,,0.11,,,,2.38,1.12,49145.0,4310016.5,,4.31,2.38,49.94,0.5,50.06,0.0223
2022-11-01,1200.0,105504.0,0.29,0.03,0.11,105504.0,0.0,1200.0,0.0,,,,,,0.11,,1200.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.94,1.0,100.0,0.0116
2022-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1200.0,0.0,0.11,,,0.0,0.0,103288.0,9069719.28,,9.02,0.0,,0.0,,0.0
2022-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103288.0,8932346.24,,9.01,0.0,,0.0,,0.0
2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103288.0,9113100.24,,9.06,0.0,,0.0,,0.0
2022-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103388.0,9121923.24,,9.12,0.0,,0.0,,0.0
2022-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103288.0,9234980.08,,9.16,0.0,,0.0,,0.0
2022-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103288.0,9236012.96,,9.22,0.0,,0.0,,0.0
2022-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103288.0,9569633.2,,9.46,0.0,,0.0,,0.0
2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103288.0,9555172.88,,9.57,0.0,,0.0,,0.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103288.0,9545876.96,,9.54,0.0,,0.0,,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,104188.0,9661353.24,,9.61,0.0,,0.0,,0.0
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,104188.0,9549872.08,,9.61,0.0,,0.0,,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,104188.0,9505071.24,,9.54,0.0,,0.0,,0.0
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,104188.0,9612384.88,,9.55,0.0,,0.0,,0.0
2022-11-21,84200.0,7792710.0,23.59,1.96,7.79,3896355.0,42100.0,42100.0,3896355.0,,,,,42100.0,,,,,,,3.89,42100.0,,3.9,,,,83.62,40.41,8245.0,763074.75,,0.76,83.62,49.92,0.5,50.08,0.8082
2022-11-22,84200.0,7827232.0,23.6,1.98,7.81,3913616.0,42100.0,42100.0,3913616.0,,,,,,,,,,,,,,,3.92,,,,83.62,40.41,8245.0,766455.2,,0.77,83.62,49.89,0.5,50.11,0.8082
2022-11-23,84200.0,7893750.0,24.72,1.98,7.88,3946875.0,42100.0,42100.0,3946875.0,,,,,,,,,,,,,,,3.96,,,,83.62,40.41,8245.0,772968.75,,0.78,83.62,49.79,0.5,50.21,0.8082
2022-11-24,84200.0,7916484.0,25.86,1.98,7.9,3958242.0,42100.0,42100.0,3958242.0,,,,,,,,,,,,,,,3.96,,,,83.62,40.41,8245.0,775194.9,,0.78,83.62,49.93,0.5,50.07,0.8082
2022-11-25,84200.0,7922378.0,26.22,1.98,7.92,3961189.0,42100.0,42100.0,3961189.0,,,,,,,,,,,,,,,3.96,,,,83.62,40.41,8245.0,775772.05,,0.78,83.62,49.98,0.5,50.02,0.8082
2022-11-28,44200.0,4136678.0,13.73,1.04,4.15,3940139.0,2100.0,42100.0,196539.0,,,,,,3.78,,40000.0,,,,,,,0.2,,,,4.17,2.02,48245.0,4515249.55,,4.5,4.17,4.73,0.9099,95.27,0.4242
2022-11-29,4200.0,393792.0,1.31,0.1,0.39,196896.0,2100.0,2100.0,196896.0,,,,,,,,,,,,,,40000.0,0.2,3.77,,,4.17,2.02,48245.0,4523451.2,,4.52,4.17,49.95,0.5,50.05,0.0403
2022-11-30,6400.0,603904.0,4.63,0.15,0.61,301952.0,3200.0,3200.0,301952.0,,1100.0,0.11,,,,1100.0,,,0.11,1100.0,,,,0.3,,,,6.36,3.07,47145.0,4448602.2,,4.49,6.36,49.84,0.5,50.16,0.0614
2022-12-01,10600.0,1010286.0,7.61,0.25,1.01,505143.0,5300.0,5300.0,505143.0,,2100.0,0.2,,,,2100.0,,,0.2,2100.0,,,,0.51,,,,10.53,5.09,45045.0,4293238.95,,4.3,10.53,49.75,0.5,50.25,0.1017
2022-12-02,10600.0,1009650.0,6.29,0.24,1.01,504825.0,5300.0,5300.0,504825.0,,,,,,,,,,,,,,,0.51,,,,10.53,5.09,45045.0,4290536.25,,4.3,10.53,49.98,0.5,50.02,0.1017
2022-12-05,8500.0,805715.0,5.26,0.19,0.81,502387.0,3200.0,5300.0,303328.0,,,,,,0.2,,2100.0,,,,,,,0.3,,,,6.36,2.46,47145.0,4468874.55,,4.47,6.36,37.53,0.5311,62.47,0.0654
2022-12-06,6400.0,602304.0,3.91,0.14,0.6,301152.0,3200.0,3200.0,301152.0,,,,,,,,,,,,,,2100.0,0.3,0.2,,,6.36,2.46,47145.0,4436815.95,,4.43,6.36,49.82,0.5,50.18,0.0493
2022-12-07,65800.0,6189806.0,40.34,1.47,6.18,3094903.0,32900.0,32900.0,3094903.0,,29700.0,2.79,,,,29700.0,,,2.79,29700.0,,,,3.09,,,,65.35,25.33,17445.0,1641051.15,,1.64,65.35,49.99,0.5,50.01,0.5066
2022-12-08,65800.0,6139798.0,46.03,1.46,6.17,3069899.0,32900.0,32900.0,3069899.0,,,,,,,,,,,,,,,3.07,,,,65.35,25.33,17445.0,1627792.95,,1.63,65.35,49.8,0.5,50.2,0.5066
2022-12-09,60500.0,5678530.0,44.85,1.34,5.66,2890888.0,29700.0,30800.0,2787642.0,,,,,,0.29,,3200.0,,,,,,2100.0,2.79,0.23,,,58.99,22.87,20645.0,1937739.7,,1.94,58.99,49.24,0.5001,50.76,0.4658
2022-12-12,59400.0,5542020.0,43.34,1.32,5.56,2771010.0,29700.0,29700.0,2771010.0,,,,,,,,,,,,,,1100.0,2.77,0.09,,,59.48,20.1,20235.0,1887925.5,,1.89,59.48,49.85,0.5,50.15,0.402
2022-12-13,59400.0,5639436.0,41.14,1.32,5.6,2819718.0,29700.0,29700.0,2819718.0,,,,,,,,,,,,,,,2.82,,,,58.99,20.04,20645.0,1960036.3,,1.96,58.99,49.56,0.5,50.44,0.4008
2022-12-14,29700.0,2817342.0,20.45,0.66,2.83,2817342.0,0.0,29700.0,0.0,,,,,,2.81,,29700.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,1.0,100.0,0.201
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,29700.0,0.0,2.84,,,0.0,0.0,147778.0,13901476.46,,13.98,0.0,,0.0,,0.0
2022-12-16,4087.0,370854.38,2.83,0.09,0.38,362960.0,187.0,4000.0,16968.38,,,,,4000.0,,,,,,,0.38,187.0,,0.02,,,,0.37,0.13,49835.0,4522027.9,,4.51,0.38,2.13,0.9583,97.87,0.0276
2022-12-19,187.0,17018.87,0.13,0.0,0.02,9101.0,87.0,100.0,7917.87,,,,,,0.01,,100.0,,,,,,3900.0,0.01,0.37,,,100.0,0.09,0.0,0.0,,0.0,100.0,46.52,0.5024,53.48,0.002
2022-12-20,187.0,16869.27,0.17,0.0,0.02,9021.0,87.0,100.0,7848.27,,,,,,,,,,,,,,,0.01,,,,100.0,0.09,0.0,0.0,,0.0,100.0,46.52,0.5024,53.48,0.002
2022-12-21,100.0,9152.0,0.09,0.0,0.01,9152.0,0.0,100.0,0.0,,,,,,0.01,,87.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0011
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,100.0,0.0,0.01,,,0.0,0.0,92243.0,8366440.1,,8.42,0.0,,0.0,,0.0
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,92243.0,8371052.25,,8.38,0.0,,0.0,,0.0
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,92243.0,8371052.25,,8.37,0.0,,0.0,,0.0
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,92243.0,8351681.22,,8.37,0.0,,0.0,,0.0
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,88443.0,7992593.91,,7.99,0.0,,0.0,,0.0
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,92243.0,8400570.01,,8.35,0.0,,0.0,,0.0
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,92243.0,8306482.15,,8.35,0.0,,0.0,,0.0
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69543.0,6295727.79,,6.09,0.0,,0.0,,0.0
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69543.0,6401433.15,,6.32,0.0,,0.0,,0.0
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69543.0,6436204.65,,6.41,0.0,,0.0,,0.0
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69543.0,6441072.66,,6.43,0.0,,0.0,,0.0
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,69543.0,6510615.66,,6.46,0.0,,0.0,,0.0
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53943.0,5101928.94,,4.99,0.0,,0.0,,0.0
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53943.0,5065247.7,,5.1,0.0,,0.0,,0.0
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53943.0,5100310.65,,5.07,0.0,,0.0,,0.0
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53943.0,5095995.21,,5.1,0.0,,0.0,,0.0
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53943.0,5145622.77,,5.1,0.0,,0.0,,0.0
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53943.0,5169897.12,,5.15,0.0,,0.0,,0.0
2023-01-17,100.0,9633.0,0.03,0.0,0.01,0.0,100.0,0.0,9633.0,,,,,,,,,,,,,100.0,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-18,100.0,9698.0,0.03,0.0,0.01,0.0,100.0,0.0,9698.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-19,100.0,9524.0,0.03,0.0,0.01,0.0,100.0,0.0,9524.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-20,100.0,9549.0,0.03,0.0,0.01,0.0,100.0,0.0,9549.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-23,100.0,9582.0,0.03,0.0,0.01,0.0,100.0,0.0,9582.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-24,100.0,9593.0,0.03,0.0,0.01,0.0,100.0,0.0,9593.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-25,100.0,9531.0,0.03,0.0,0.01,0.0,100.0,0.0,9531.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-26,100.0,9603.0,0.03,0.0,0.01,0.0,100.0,0.0,9603.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-27,100.0,9537.0,0.03,0.0,0.01,0.0,100.0,0.0,9537.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-30,100.0,9511.0,0.03,0.0,0.01,0.0,100.0,0.0,9511.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-01-31,100.0,9536.0,0.04,0.0,0.01,0.0,100.0,0.0,9536.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0019
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.01,,100.0,,,,,,,0.0,,,,0.0,0.0,53964.0,5127119.64,,5.18,0.0,,0.0,,0.0
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5195114.28,,5.13,0.0,,0.0,,0.0
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5192955.72,,5.18,0.0,,0.0,,0.0
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5210763.84,,5.2,0.0,,0.0,,0.0
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5219937.72,,5.19,0.0,,0.0,,0.0
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5246380.08,,5.21,0.0,,0.0,,0.0
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5234508.0,,5.23,0.0,,0.0,,0.0
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5180544.0,,5.26,0.0,,0.0,,0.0
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5233428.72,,5.18,0.0,,0.0,,0.0
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5236666.56,,5.24,0.0,,0.0,,0.0
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5240983.68,,5.25,0.0,,0.0,,0.0
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5271203.52,,5.23,0.0,,0.0,,0.0
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5205367.44,,5.28,0.0,,0.0,,0.0
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5241523.32,,5.2,0.0,,0.0,,0.0
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5219398.08,,5.23,0.0,,0.0,,0.0
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5195114.28,,5.21,0.0,,0.0,,0.0
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5231270.16,,5.21,0.0,,0.0,,0.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5126580.0,,5.23,0.0,,0.0,,0.0
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5184321.48,,5.13,0.0,,0.0,,0.0
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5161116.96,,5.17,0.0,,0.0,,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5126580.0,,5.16,0.0,,0.0,,0.0
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5167592.64,,5.16,0.0,,0.0,,0.0
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5196733.2,,5.17,0.0,,0.0,,0.0
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53964.0,5191336.8,,5.19,0.0,,0.0,,0.0
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54859.0,5287310.42,,5.27,0.0,,0.0,,0.0
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54924.0,5235904.92,,5.29,0.0,,0.0,,0.0
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5231187.98,,5.23,0.0,,0.0,,0.0
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5207554.75,,5.21,0.0,,0.0,,0.0
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5122365.2,,5.19,0.0,,0.0,,0.0
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5115769.88,,5.11,0.0,,0.0,,0.0
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5079495.62,,5.15,0.0,,0.0,,0.0
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5156990.63,,5.08,0.0,,0.0,,0.0
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5120716.37,,5.14,0.0,,0.0,,0.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5179524.64,,5.11,0.0,,0.0,,0.0
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,54961.0,5213050.85,,5.07,0.0,,0.0,,0.0
2023-03-22,108.0,10298.88,0.09,0.0,0.01,0.0,108.0,0.0,10298.88,,,,,,,,,,,,,108.0,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2023-03-23,108.0,10314.0,0.09,0.0,0.01,0.0,108.0,0.0,10314.0,,,,,,,,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2023-03-24,108.0,10239.48,0.09,0.0,0.01,0.0,108.0,0.0,10239.48,,,,,,,,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2023-03-27,108.0,10389.6,0.09,0.0,0.01,0.0,108.0,0.0,10389.6,,,,,,,,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2023-03-28,108.0,10347.48,0.09,0.0,0.01,0.0,108.0,0.0,10347.48,,,,,,,,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2023-03-29,108.0,10400.4,0.09,0.0,0.01,0.0,108.0,0.0,10400.4,,,,,,,,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2023-03-30,108.0,10562.4,0.09,0.0,0.01,0.0,108.0,0.0,10562.4,,,,,,,,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.002
2023-03-31,7108.0,701417.44,5.6,0.16,0.69,345380.0,3608.0,3500.0,356037.44,,,,,3500.0,,,,,,,0.34,3500.0,,0.35,,,,100.0,6.55,0.0,0.0,,0.0,100.0,49.24,0.4852,49.24,0.1291
2023-04-03,7108.0,698361.0,5.59,0.15,0.7,343875.0,3608.0,3500.0,354486.0,,,,,,,,,,,,,,,0.36,,,,100.0,6.55,0.0,0.0,,0.0,100.0,49.24,0.4852,49.24,0.1291
2023-04-04,7108.0,698005.6,5.58,0.15,0.7,343700.0,3608.0,3500.0,354305.6,,,,,,,,,,,,,,,0.35,,,,100.0,6.55,0.0,0.0,,0.0,100.0,49.24,0.4852,49.24,0.1291
2023-04-05,7196.0,705711.72,4.49,0.15,0.71,343245.0,3696.0,3500.0,362466.72,,88.0,,,,,,,,,88.0,,,,0.36,,,,100.0,6.7,0.0,0.0,,0.0,100.0,48.64,0.4739,48.64,0.1305
