,UST FP Equity_DX_SI_QTY,UST FP Equity_DX_SHORT_INTEREST_VALUE,UST FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UST FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UST FP Equity_DX_SI_MV,UST FP Equity_DX_DSS,UST FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UST FP Equity_DX_SUPPLY_SI_QTY,UST FP Equity_DX_BROKER_SI_QTY,UST FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UST FP Equity_DX_BROKER_SI_MV_NEW_x,UST FP Equity_DX_SUPPLY_SI_QTY_NEW_x,UST FP Equity_DX_SUPPLY_SI_QTY_INC_x,UST FP Equity_DX_BROKER_SI_MV_INC_x,UST FP Equity_DX_SUPPLY_SI_MV_NEW,UST FP Equity_DX_BROKER_SI_QTY_ADD,UST FP Equity_DX_BROKER_SI_QTY_NEW,UST FP Equity_DX_SUPPLY_SI_MV_DEC,UST FP Equity_DX_BROKER_SI_QTY_INC,UST FP Equity_DX_SUPPLY_SI_QTY_DEC,UST FP Equity_DX_BROKER_SI_MV_NEW_y,UST FP Equity_DX_SUPPLY_SI_QTY_NEW_y,UST FP Equity_DX_BROKER_SI_MV_INC_y,UST FP Equity_DX_SUPPLY_SI_QTY_INC_y,UST FP Equity_DX_BROKER_SI_MV_ADD,UST FP Equity_DX_SUPPLY_SI_QTY_ADD,UST FP Equity_DX_BROKER_SI_QTY_DEC,UST FP Equity_DX_SUPPLY_SI_MV,UST FP Equity_DX_BROKER_SI_MV_DEC,UST FP Equity_DX_SUPPLY_SI_MV_RMV,UST FP Equity_DX_BROKER_SI_MV_RMV,UST FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UST FP Equity_DX_UTILIZATION_QUANTITY,UST FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UST FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UST FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,UST FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UST FP Equity_DX_ACTIVE_UTILIZATION_MV,UST FP Equity_DX_BROKER_SI_MARKET_SHARE_2,UST FP Equity_DX_BROKER_SI_CON_RATIO,UST FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UST FP Equity_DX_DEMAND_SUPPLY_RATIO,UST FP Equity_PX_LAST
2014-10-20,21570.0,249001.56,0.13,0.08,0.26,,174312.63,6470.0,15100.0,74688.92,,,,,,,,,,,,,,,,,,0.08,,,,100.0,59.27,0.0,0.0,,0.0,100.0,44.37,0.5063,55.63,1.9758,11.939
2014-10-21,21570.0,257052.03,0.13,0.09,0.26,,179948.34,6470.0,15100.0,77103.69,,,,,,,,,,,,,,,,,,0.08,,,,100.0,59.27,0.0,0.0,,0.0,100.0,44.37,0.5063,55.63,1.9758,12.325
2014-10-22,31570.0,382419.73,0.19,0.13,0.39,,304046.1,6470.0,25100.0,78373.64,,,,0.13,,,,,10000.0,,,,0.13,,,,,0.08,,,,100.0,59.27,0.0,0.0,,0.0,100.0,33.47,0.5547,66.53,2.8918,12.528
2014-10-23,40570.0,495755.26,0.24,0.17,0.51,,416693.47,6470.0,34100.0,79061.78,,,,0.11,,,,,9000.0,,,,0.11,,,,,0.08,,,,100.0,59.27,0.0,0.0,,0.0,100.0,48.8,0.5003,51.2,3.7162,12.638
2014-10-24,33870.0,413981.18,0.19,0.14,0.43,,334900.63,6470.0,27400.0,79080.55,,,,,,,,,,,,,,,,,6700.0,0.08,0.08,,,100.0,59.27,0.0,0.0,,0.0,100.0,36.48,0.5366,63.52,3.1025,12.641
2014-10-27,33870.0,414144.92,0.2,0.14,0.43,,335033.09,6470.0,27400.0,79111.83,,,,,,,,,,,,,,,,,,0.08,,,,100.0,59.27,0.0,0.0,,0.0,100.0,36.48,0.5366,63.52,3.1025,12.646
2014-10-28,158870.0,1956252.06,0.95,0.66,2.01,,1876583.46,6470.0,152400.0,79668.6,,,,1.58,,,,,125000.0,,,,1.58,,,,,0.08,,,,100.0,59.27,0.0,0.0,,0.0,100.0,6.56,0.8775,93.44,14.5525,12.735
2014-10-29,149870.0,1846009.85,0.76,0.62,1.89,,1766316.22,6470.0,143400.0,79693.63,,,,,,,,,,,,,,,,,9000.0,0.08,0.12,,,100.0,59.27,0.0,0.0,,0.0,100.0,6.92,0.8711,93.08,13.7281,12.739
2014-10-30,139870.0,1743121.93,0.68,0.56,1.78,,1662489.92,6470.0,133400.0,80632.01,,,,,,,,,,,,,,,,,10000.0,0.08,0.13,,,100.0,59.27,0.0,0.0,,0.0,100.0,,1.0,100.0,12.8121,12.889
2014-10-31,139870.0,1782477.08,0.68,0.56,1.8,,1700024.61,6470.0,133400.0,82452.47,,,,,,,,,,,,,,,,,,0.09,,,,100.0,59.27,0.0,0.0,,0.0,100.0,,1.0,100.0,12.8121,13.18
2014-11-03,131470.0,1688776.55,0.62,0.52,1.73,,1605667.22,6470.0,125000.0,83109.34,,,,,,,,,,,,,,,,,8400.0,0.09,0.08,,,100.0,59.27,0.0,0.0,,0.0,100.0,,1.0,100.0,12.0427,13.285
2014-11-04,19470.0,246992.49,0.09,0.08,0.26,,164915.38,6470.0,13000.0,82077.12,,,,,,,,,,,,,,,,,112000.0,0.09,1.47,,,100.0,59.27,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7835,13.12
2014-11-05,19470.0,249477.48,0.09,0.08,0.26,,166574.59,6470.0,13000.0,82902.89,,,,,,,,,,,,,,,,,,0.08,,,,100.0,59.27,0.0,0.0,,0.0,100.0,,1.0,100.0,1.7835,13.252
2014-11-06,35470.0,456927.38,0.17,0.14,0.47,,373580.32,6470.0,29000.0,83347.06,,,,0.21,,,,,16000.0,,,,0.21,,,,,0.09,,,,100.0,59.27,0.0,0.0,,0.0,100.0,,1.0,100.0,3.2491,13.323
2014-11-07,35470.0,457304.64,0.18,0.14,0.47,,373888.77,6470.0,29000.0,83415.87,,,,,,,,,,,,,,,,,,0.09,,,,100.0,59.27,0.0,0.0,,0.0,100.0,,1.0,100.0,3.2491,13.334
2014-11-10,77470.0,1002618.93,0.4,0.3,1.03,,918884.01,6470.0,71000.0,83734.92,,,,0.27,,22000.0,,,20000.0,,,,0.27,,0.29,,,0.09,,,,100.0,59.27,0.0,0.0,,0.0,100.0,30.97,0.5724,69.03,7.0963,13.385
2014-11-11,68470.0,884949.0,0.35,0.26,0.92,,801326.69,6470.0,62000.0,83622.32,,,,,,,,,,,,,,,,,9000.0,0.09,0.12,,,100.0,59.27,0.0,0.0,,0.0,100.0,35.47,0.5422,64.53,6.2719,13.367
2014-11-12,68470.0,885346.23,0.35,0.26,0.92,,801686.37,6470.0,62000.0,83659.85,,,,,,,,,,,,,,,,,,0.09,,,,100.0,55.22,0.0,0.0,,0.0,100.0,35.48,0.5422,64.52,5.8436,13.373
2014-11-13,68470.0,889119.86,0.36,0.26,0.92,,805103.42,6470.0,62000.0,84016.44,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,35.47,0.5422,64.53,5.8188,13.43
2014-11-14,68470.0,891172.18,0.36,0.26,0.92,,806961.81,6470.0,62000.0,84210.37,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,35.48,0.5422,64.52,5.8188,13.461
2014-11-17,68470.0,887597.16,0.35,0.26,0.92,,803724.61,6470.0,62000.0,83872.55,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,35.43,0.5425,64.57,5.8188,13.407
2014-11-18,28192.0,366497.2,0.14,0.11,0.38,,282386.93,6470.0,21722.0,84110.28,,,,,,,,,,,,,,,,,40278.0,0.09,0.54,,,100.0,54.98,0.0,0.0,,0.0,100.0,7.92,0.8541,92.08,2.3959,13.445
2014-11-19,28192.0,364834.4,0.14,0.11,0.38,,281105.73,6470.0,21722.0,83728.67,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,7.92,0.8541,92.08,2.3959,13.384
2014-11-20,28192.0,367560.3,0.13,0.11,0.38,,283206.05,6470.0,21722.0,84354.25,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,7.92,0.8541,92.08,2.3959,13.484
2014-11-21,118192.0,1563814.07,0.55,0.44,1.6,,1478208.64,6470.0,111722.0,85605.43,,,,1.21,,,,,90000.0,,,,1.21,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.54,0.9696,98.46,10.0444,13.684
2014-11-24,133192.0,1761894.71,0.66,0.5,1.82,,1676308.05,6470.0,126722.0,85586.66,,,,0.23,,,,,15000.0,,,,0.23,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.36,0.9732,98.64,11.3191,13.681
2014-11-25,113192.0,1500175.66,0.6,0.42,1.55,,1414426.34,6470.0,106722.0,85749.32,,,,,,,,,,,,,,,,,20000.0,0.09,0.27,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.61,0.9683,98.39,9.6194,13.707
2014-11-26,113192.0,1500941.78,0.69,0.42,1.55,,1415148.67,6470.0,106722.0,85793.11,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.61,0.9683,98.39,9.6194,13.714
2014-11-27,113192.0,1512433.61,0.71,0.42,1.55,,1425983.63,6470.0,106722.0,86449.97,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.61,0.9683,98.39,9.6194,13.819
2014-11-28,113192.0,1523706.54,0.73,0.42,1.57,,1436612.21,6470.0,106722.0,87094.33,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.61,0.9683,98.39,9.6194,13.922
2014-12-01,161192.0,2135090.65,1.18,0.59,2.24,,2049391.38,6470.0,154722.0,85699.27,,,,0.68,,,,,48000.0,,,,0.68,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.11,0.9781,98.89,13.6986,13.699
2014-12-02,186192.0,2487295.08,1.33,0.69,2.55,,2400863.87,6470.0,179722.0,86431.21,,,,0.29,,,,,25000.0,,,,0.29,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,0.96,0.981,99.04,15.8232,13.816
2014-12-03,186192.0,2506738.32,1.27,0.69,2.57,,2419631.48,6470.0,179722.0,87106.84,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,0.96,0.981,99.04,15.8232,13.924
2014-12-04,96192.0,1281006.9,0.65,0.36,1.34,,1194844.7,6470.0,89722.0,86162.2,,,,,,,,,,,,,,,,,90000.0,0.09,1.22,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.92,0.9624,98.08,8.1747,13.773
2014-12-05,96192.0,1299887.64,0.63,0.36,1.33,,1212455.5,6470.0,89722.0,87432.15,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.92,0.9624,98.08,8.1747,13.976
2014-12-08,93192.0,1258085.72,0.6,0.35,1.3,,1170741.16,6470.0,86722.0,87344.56,,,,0.14,,,,,10000.0,,,,0.14,,,,13000.0,0.09,0.16,,,100.0,54.98,0.0,0.0,,0.0,100.0,13.51,0.7663,86.49,7.9198,13.962
2014-12-09,100192.0,1321972.38,0.64,0.37,1.39,,1236604.67,6470.0,93722.0,85367.71,,,,0.09,,,,,7000.0,,,,0.09,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,12.58,0.78,87.42,8.5147,13.646
2014-12-10,111386.0,1473762.98,0.87,0.42,1.53,,1388157.55,6470.0,104916.0,85605.43,,,,0.15,,,,,11194.0,,,,0.15,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,22.03,0.6565,77.97,9.466,13.684
2014-12-11,110501.0,1471669.38,0.97,0.41,1.52,,1385500.93,6470.0,104031.0,86168.46,,,,,,,,,,,,,,,,,885.0,0.09,0.02,,,100.0,54.98,0.0,0.0,,0.0,100.0,21.18,0.6661,78.82,9.3908,13.774
2014-12-12,35501.0,463505.43,0.3,0.13,0.49,,379032.31,6470.0,29031.0,84473.12,,,,,,,,,,,,,,,,,75000.0,0.09,1.02,,,100.0,54.98,0.0,0.0,,0.0,100.0,24.11,0.634,75.89,3.017,13.503
2014-12-15,35501.0,456777.51,0.31,0.13,0.48,,373530.54,6470.0,29031.0,83246.96,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,24.13,0.6339,75.87,3.017,13.307
2014-12-16,35501.0,458219.21,0.31,0.13,0.47,,374709.49,6470.0,29031.0,83509.71,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,24.09,0.6342,75.91,3.017,13.349
2014-12-17,33931.0,432410.31,0.28,0.12,0.45,,349957.84,6470.0,27461.0,82452.47,,,,,,,,,,,,,,,,,1570.0,0.08,0.02,,,100.0,54.98,0.0,0.0,,0.0,100.0,25.53,0.6197,74.47,2.8836,13.18
2014-12-18,22737.0,301144.05,0.19,0.08,0.3,,215451.04,6470.0,16267.0,85693.01,,,,,,,,,,,,,,,,,11194.0,0.09,0.15,,,100.0,54.98,0.0,0.0,,0.0,100.0,42.75,0.5105,57.25,1.9323,13.698
2014-12-19,13470.0,181726.87,0.11,0.05,0.19,,94438.61,6470.0,7000.0,87288.26,,,,,,,,,,,,,,,,,9267.0,0.09,0.12,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,13.953
2014-12-22,13470.0,181622.68,0.11,0.05,0.19,,94384.47,6470.0,7000.0,87238.21,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,13.945
2014-12-23,13470.0,182729.74,0.1,0.05,0.19,,94959.78,6470.0,7000.0,87769.96,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,14.03
2014-12-24,21470.0,290321.02,0.16,0.08,0.3,,202832.57,6470.0,15000.0,87488.45,,,,,,8000.0,,,,,,,,,0.11,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.69,0.5022,53.31,1.8246,13.985
2014-12-25,21470.0,290321.02,0.17,0.08,0.3,,202832.57,6470.0,15000.0,87488.45,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.8246,
2014-12-26,21470.0,290321.02,0.17,0.08,0.3,,202832.57,6470.0,15000.0,87488.45,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.8246,
2014-12-29,21470.0,293289.62,0.17,0.08,0.3,,204906.58,6470.0,15000.0,88383.04,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.77,0.5021,53.23,1.8246,14.128
2014-12-30,21470.0,291587.35,0.17,0.08,0.3,,203717.29,6470.0,15000.0,87870.06,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.68,0.5022,53.32,1.8246,14.046
2014-12-31,21470.0,291753.42,0.17,0.08,0.3,,203833.32,6470.0,15000.0,87920.11,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.67,0.5022,53.33,1.8246,14.054
2015-01-01,21470.0,291753.42,0.17,0.08,0.3,,203833.32,6470.0,15000.0,87920.11,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.65,0.5022,53.35,1.8246,
2015-01-02,21470.0,290258.74,0.17,0.08,0.3,,202789.06,6470.0,15000.0,87469.68,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.65,0.5022,53.35,1.8246,13.982
2015-01-05,21470.0,289656.72,0.19,0.08,0.3,,202368.46,6470.0,15000.0,87288.26,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,46.7,0.5022,53.3,1.8246,13.953
2015-01-06,13470.0,179356.47,0.12,0.05,0.19,,93206.78,6470.0,7000.0,86149.69,,,,,,,,,,,,,,,,,8000.0,0.09,0.11,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,13.771
2015-01-07,13470.0,182117.6,0.13,0.05,0.19,,94641.66,6470.0,7000.0,87475.94,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,13.983
2015-01-08,13470.0,186246.28,0.12,0.05,0.19,,96787.23,6470.0,7000.0,89459.05,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,14.3
2015-01-09,13470.0,184435.91,0.12,0.05,0.19,,95846.43,6470.0,7000.0,88589.48,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,14.161
2015-01-12,14470.0,197106.91,0.12,0.05,0.21,,108974.1,6470.0,8000.0,88132.8,,,,,,1000.0,,,,,,,,,0.01,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,12.49,0.7813,87.51,1.2297,14.088
2015-01-13,14770.0,204778.01,0.12,0.06,0.21,,115074.98,6470.0,8300.0,89703.03,,,,0.0,,,,,300.0,,,,0.0,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,15.65,0.7359,84.35,1.2552,14.339
2015-01-14,14770.0,199051.26,0.12,0.06,0.21,,111856.83,6470.0,8300.0,87194.42,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,15.66,0.7359,84.34,1.2552,13.938
2015-01-15,14770.0,202293.09,0.11,0.06,0.21,,113678.58,6470.0,8300.0,88614.51,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,15.65,0.7359,84.35,1.2552,14.165
2015-01-16,14770.0,202664.4,0.11,0.06,0.21,,113887.24,6470.0,8300.0,88777.16,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,15.65,0.736,84.35,1.2552,14.191
2015-01-19,104770.0,1435661.51,0.84,0.4,1.49,,1347003.21,6470.0,98300.0,88658.3,,,,1.28,,,,,90000.0,,,,1.28,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.32,0.974,98.68,8.9037,14.172
2015-01-20,104770.0,1442144.88,0.83,0.39,1.49,,1353086.2,6470.0,98300.0,89058.67,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.32,0.9739,98.68,8.9037,14.236
2015-01-21,104470.0,1459228.06,0.89,0.39,1.49,,1368855.66,6470.0,98000.0,90372.41,,,,,,,,,,,,,,,,,300.0,0.09,0.0,,,100.0,54.98,0.0,0.0,,0.0,100.0,1.01,0.9799,98.99,8.8782,14.446
2015-01-22,103470.0,1477474.86,0.83,0.39,1.49,,1385088.06,6470.0,97000.0,92386.8,,,,,,,,,,,,,,,,,1000.0,0.09,0.01,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,8.7932,14.768
2015-01-23,103470.0,1510589.99,0.84,0.39,1.52,,1416132.49,6470.0,97000.0,94457.5,,,,,,,,,,,,,,,,,,0.1,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,8.7932,15.099
2015-01-26,13470.0,196027.46,0.1,0.05,0.2,,101870.25,6470.0,7000.0,94157.22,,,,,,,,,,,,,,,,,90000.0,0.1,1.32,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,15.051
2015-01-27,13470.0,190765.68,0.1,0.05,0.2,,99135.84,6470.0,7000.0,91629.84,,,,,,,,,,,,,,,,,,0.1,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,14.647
2015-01-28,13470.0,191742.5,0.11,0.05,0.2,,99643.47,6470.0,7000.0,92099.03,,,,,,,,,,,,,,,,,,0.09,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,14.722
2015-01-29,13470.0,189189.75,0.11,0.05,0.2,,98316.87,6470.0,7000.0,90872.88,,,,,,,,,,,,,,,,,,0.1,,,,100.0,54.98,0.0,0.0,,0.0,100.0,,1.0,100.0,1.1447,14.526
2015-01-30,13470.0,191742.5,0.11,0.05,0.2,,99643.47,6470.0,7000.0,92099.03,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0685,14.722
2015-02-02,13470.0,190453.1,0.11,0.05,0.2,,98973.4,6470.0,7000.0,91479.7,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0685,14.623
2015-02-03,13470.0,189033.46,0.1,0.05,0.2,,98235.65,6470.0,7000.0,90797.81,,,,,,,,,,,,,,,,,,0.09,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0685,14.514
2015-02-04,13470.0,192484.88,0.1,0.05,0.19,,100029.26,6470.0,7000.0,92455.62,,,,,,,,,,,,,,,,,,0.09,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0685,14.779
2015-02-05,13470.0,193018.87,0.11,0.05,0.2,,100306.76,6470.0,7000.0,92712.11,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0685,14.82
2015-02-06,13470.0,195324.16,0.11,0.05,0.2,,101504.76,6470.0,7000.0,93819.4,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0685,14.997
2015-02-09,13470.0,193657.06,0.11,0.05,0.2,,100638.41,6470.0,7000.0,93018.65,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0686,14.869
2015-02-10,13470.0,194946.45,0.11,0.05,0.2,,101308.48,6470.0,7000.0,93637.98,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0686,14.968
2015-02-11,13470.0,197329.88,0.11,0.05,0.2,,102547.08,6470.0,7000.0,94782.8,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0686,15.151
2015-02-12,13470.0,197303.84,0.11,0.05,0.2,,102533.55,6470.0,7000.0,94770.29,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0687,15.149
2015-02-13,13470.0,198489.04,0.09,0.05,0.2,,103149.46,6470.0,7000.0,95339.58,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0687,15.24
2015-02-16,13470.0,200104.04,0.09,0.05,0.21,,103988.74,6470.0,7000.0,96115.3,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0687,15.364
2015-02-17,63470.0,941530.61,0.42,0.24,0.97,,845552.94,6470.0,57000.0,95977.68,,,,0.77,,,,,50000.0,,,,0.77,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3238,15.342
2015-02-18,78470.0,1168141.69,0.51,0.29,1.21,,1071826.2,6470.0,72000.0,96315.49,,,,0.23,,,,,15000.0,,,,0.23,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4003,15.396
2015-02-19,78470.0,1172466.45,0.54,0.29,1.21,,1075794.38,6470.0,72000.0,96672.08,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4003,15.453
2015-02-20,78470.0,1176791.22,0.53,0.29,1.21,,1079762.56,6470.0,72000.0,97028.66,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4003,15.51
2015-02-23,96470.0,1457178.92,0.71,0.35,1.5,,1359449.6,6470.0,90000.0,97729.32,,,,0.28,,,,,18000.0,,,,0.28,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4922,15.622
2015-02-24,96470.0,1462122.62,0.72,0.35,1.5,,1364061.74,6470.0,90000.0,98060.88,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4922,15.675
2015-02-25,96470.0,1458391.53,0.72,0.35,1.51,,1360580.88,6470.0,90000.0,97810.65,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4922,15.635
2015-02-26,96470.0,1476767.17,0.76,0.35,1.52,,1377724.11,6470.0,90000.0,99043.06,,,,,,,,,,,,,,,,,,0.1,,,,100.0,3.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4922,15.832
2015-02-27,100000.0,1532158.24,0.81,0.36,1.58,,1532158.24,0.0,100000.0,0.0,,,,0.16,,,,0.1,10000.0,6470.0,,,0.16,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5123,15.846
2015-03-02,100000.0,1543857.79,0.82,0.36,1.59,,1543857.79,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5123,15.967
2015-03-03,93000.0,1421580.04,0.77,0.34,1.48,,1421580.04,0.0,93000.0,0.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4764,15.809
2015-03-04,80000.0,1239185.91,0.66,0.29,1.27,,1239185.91,0.0,80000.0,0.0,,,,,,,,,,,,,,,,,13000.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4098,16.02
2015-03-05,80000.0,1245606.16,0.73,0.29,1.28,,1245606.16,0.0,80000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4098,16.103
2015-03-06,80000.0,1254733.75,0.73,0.29,1.29,,1254733.75,0.0,80000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4098,16.221
2015-03-09,80000.0,1250788.78,0.81,0.29,1.3,,1250788.78,0.0,80000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4098,16.17
2015-03-10,80000.0,1249628.49,0.81,0.29,1.29,,1249628.49,0.0,80000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4098,16.155
2015-03-11,80000.0,1261850.17,0.81,0.29,1.29,,1261850.17,0.0,80000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4098,16.313
2015-03-12,10000.0,157209.14,0.1,0.04,0.16,,157209.14,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,70000.0,0.0,1.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0528,16.259
