,ALECO FP Equity_DX_SI_QTY,ALECO FP Equity_DX_SHORT_INTEREST_VALUE,ALECO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALECO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALECO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALECO FP Equity_DX_SI_MV,ALECO FP Equity_DX_DSS,ALECO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALECO FP Equity_DX_SUPPLY_SI_QTY,ALECO FP Equity_DX_BROKER_SI_QTY,ALECO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALECO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALECO FP Equity_DX_BROKER_SI_MV_INC_x,ALECO FP Equity_DX_BROKER_SI_QTY_ADD,ALECO FP Equity_DX_SUPPLY_SI_MV_DEC,ALECO FP Equity_DX_BROKER_SI_QTY_INC,ALECO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALECO FP Equity_DX_BROKER_SI_MV_INC_y,ALECO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALECO FP Equity_DX_BROKER_SI_MV_ADD,ALECO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALECO FP Equity_DX_BROKER_SI_QTY_DEC,ALECO FP Equity_DX_SUPPLY_SI_MV,ALECO FP Equity_DX_BROKER_SI_MV_DEC,ALECO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALECO FP Equity_DX_UTILIZATION_QUANTITY,ALECO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALECO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALECO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALECO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALECO FP Equity_DX_BROKER_SI_CON_RATIO,ALECO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALECO FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,670.0,0.0,0.0,0.0,,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,667.5,0.0,0.0,0.0,,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,647.5,0.0,0.0,0.0,,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,642.5,0.0,0.0,0.0,,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,630.0,0.0,0.0,0.0,,0.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,670.0,0.0,0.0,0.0,,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,662.5,0.0,0.0,0.0,,0.0
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,650.0,0.0,0.0,0.0,,0.0
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,650.0,0.0,0.0,0.0,,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,635.0,0.0,0.0,0.0,,0.0
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,635.0,0.0,0.0,0.0,,0.0
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,630.0,0.0,0.0,0.0,,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,642.5,0.0,0.0,0.0,,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,650.0,1651.0,0.0,0.0,0.0,,0.0
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,650.0,1638.0,0.0,0.0,0.0,,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,650.0,1638.0,0.0,0.0,0.0,,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,650.0,1631.5,0.0,0.0,0.0,,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,625.0,0.0,0.0,0.0,,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,620.0,0.0,0.0,0.0,,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,622.5,0.0,0.0,0.0,,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,605.0,0.0,0.0,0.0,,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,587.5,0.0,0.0,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,595.0,0.0,0.0,0.0,,0.0
2024-11-07,92.0,219.88,0.0,0.06,0.0,0.0,0.0,219.88,0.0,92.0,0.0,,,92.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.368
2024-11-08,92.0,212.52,0.0,0.06,0.0,0.0,0.0,212.52,0.0,92.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.368
2024-11-11,92.0,220.8,0.0,0.07,0.0,0.0,0.0,220.8,0.0,92.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.368
2024-11-12,92.0,230.0,0.0,0.06,0.0,0.0,0.0,230.0,0.0,92.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.368
2024-11-13,92.0,231.84,0.0,0.06,0.0,0.0,0.0,231.84,0.0,92.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.368
2024-11-14,92.0,222.64,0.0,0.06,0.0,0.0,0.0,222.64,0.0,92.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.368
2024-11-15,92.0,220.8,0.0,0.06,0.0,0.0,0.0,220.8,0.0,92.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.368
2024-11-18,92.0,225.4,0.0,0.06,0.0,0.0,0.0,225.4,0.0,92.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.368
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,92.0,0.0,0.0,0.0,0.0,250.0,612.5,0.0,0.0,0.0,,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,612.5,0.0,0.0,0.0,,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,607.5,0.0,0.0,0.0,,0.0
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,607.5,0.0,0.0,0.0,,0.0
2024-11-25,100.0,236.0,0.0,0.07,0.0,0.0,0.0,236.0,100.0,100.0,236.0,,,100.0,,,,,,0.0,100.0,,0.0,,100.0,40.0,0.0,0.0,0.0,100.0,1.0,100.0,0.4
2024-11-26,100.0,236.0,0.0,0.07,0.0,0.0,0.0,236.0,100.0,100.0,236.0,,,,,,,,,,,,0.0,,100.0,40.0,0.0,0.0,0.0,100.0,1.0,100.0,0.4
2024-11-27,100.0,233.0,0.0,0.07,0.0,0.0,0.0,233.0,100.0,100.0,233.0,,,,,,,,,,,,0.0,,100.0,40.0,0.0,0.0,0.0,100.0,1.0,100.0,0.4
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,250.0,582.5,0.0,0.0,0.0,,0.0
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,610.0,0.0,0.0,0.0,,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,577.5,0.0,0.0,0.0,,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,580.0,0.0,0.0,0.0,,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,577.5,0.0,0.0,0.0,,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,582.5,0.0,0.0,0.0,,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,585.0,0.0,0.0,0.0,,0.0
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,610.0,0.0,0.0,0.0,,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,607.5,0.0,0.0,0.0,,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,607.5,0.0,0.0,0.0,,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,610.0,0.0,0.0,0.0,,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,600.0,0.0,0.0,0.0,,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,250.0,685.0,0.0,0.0,0.0,,0.0
2024-12-17,5000.0,14350.0,0.15,3.21,0.09,0.01,0.0,14350.0,0.0,5000.0,0.0,,,5000.0,,,,,,0.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0
2024-12-18,5000.0,14200.0,0.15,2.63,0.09,0.01,0.0,14200.0,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0
2024-12-19,5000.0,12850.0,0.15,2.5,0.09,0.01,0.0,12850.0,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0
2024-12-20,5000.0,13000.0,0.15,2.47,0.09,0.01,0.0,13000.0,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0
2024-12-23,5000.0,13200.0,0.15,2.35,0.09,0.01,0.0,13200.0,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0
2024-12-24,5000.0,13750.0,0.15,2.41,0.09,0.01,0.0,13750.0,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0
2024-12-25,5000.0,13750.0,0.15,2.43,0.09,0.01,0.0,13750.0,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0
2024-12-26,5000.0,13750.0,0.15,2.43,0.09,0.01,0.0,13750.0,0.0,5000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0
2024-12-27,33.0,89.1,0.0,0.02,0.0,0.0,0.0,89.1,0.0,33.0,0.0,,,,,,,,,,,4967.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2024-12-30,33.0,89.43,0.0,0.02,0.0,0.0,0.0,89.43,0.0,33.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2024-12-31,33.0,100.98,0.0,0.02,0.0,0.0,0.0,100.98,0.0,33.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2025-01-01,33.0,100.98,0.0,0.01,0.0,0.0,0.0,100.98,0.0,33.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2025-01-02,33.0,99.33,0.0,0.01,0.0,0.0,0.0,99.33,0.0,33.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2025-01-03,33.0,100.32,0.0,0.01,0.0,0.0,0.0,100.32,0.0,33.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2025-01-06,33.0,99.0,0.0,0.01,0.0,0.0,0.0,99.0,0.0,33.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2025-01-07,33.0,99.66,0.0,0.01,0.0,0.0,0.0,99.66,0.0,33.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2025-01-08,33.0,100.32,0.0,0.01,0.0,0.0,0.0,100.32,0.0,33.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.132
2025-01-09,3233.0,9699.0,0.1,1.4,0.06,0.01,0.0,9699.0,0.0,3233.0,0.0,,0.01,,,3200.0,,0.01,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.932
2025-01-10,3200.0,9152.0,0.1,1.4,0.06,0.01,0.0,9152.0,0.0,3200.0,0.0,,,,,,,,,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-13,3200.0,9216.0,0.1,1.43,0.06,0.01,0.0,9216.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-14,3200.0,9376.0,0.1,1.44,0.06,0.01,0.0,9376.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-15,3200.0,9312.0,0.1,1.43,0.06,0.01,0.0,9312.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-16,3200.0,9312.0,0.1,1.47,0.06,0.01,0.0,9312.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-17,3200.0,9344.0,0.1,1.5,0.06,0.01,0.0,9344.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-20,3200.0,9152.0,0.1,1.52,0.06,0.01,0.0,9152.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-21,3200.0,9120.0,0.1,1.52,0.06,0.01,0.0,9120.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-22,3200.0,8960.0,0.1,1.53,0.06,0.01,0.0,8960.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-23,3200.0,8320.0,0.1,1.55,0.06,0.01,0.0,8320.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-24,3200.0,8160.0,0.1,1.64,0.06,0.01,0.0,8160.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-01-27,3200.0,8064.0,0.1,1.61,0.06,0.01,0.0,8064.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.7647
2025-01-28,3200.0,8000.0,0.1,1.6,0.06,0.01,0.0,8000.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.7647
2025-01-29,3200.0,8000.0,0.1,1.6,0.06,0.01,0.0,8000.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.7647
2025-01-30,3200.0,8000.0,0.1,1.63,0.06,0.01,0.0,8000.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.7647
2025-01-31,3200.0,8032.0,0.1,1.8,0.06,0.01,0.0,8032.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.7647
2025-02-03,3200.0,7968.0,0.1,2.17,0.06,0.01,0.0,7968.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-04,3200.0,7904.0,0.1,2.35,0.06,0.01,0.0,7904.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-05,3200.0,8256.0,0.1,2.41,0.06,0.01,0.0,8256.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-06,3200.0,8416.0,0.1,2.69,0.06,0.01,0.0,8416.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-07,3200.0,8576.0,0.1,2.55,0.06,0.01,0.0,8576.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-10,3200.0,8928.0,0.1,2.55,0.06,0.01,0.0,8928.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-11,3200.0,8992.0,0.1,2.57,0.06,0.01,0.0,8992.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-12,3200.0,8704.0,0.1,2.54,0.06,0.01,0.0,8704.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-13,3200.0,9312.0,0.1,3.21,0.06,0.01,0.0,9312.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-14,3200.0,9440.0,0.1,3.07,0.06,0.01,0.0,9440.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-17,3200.0,9568.0,0.1,3.1,0.06,0.01,0.0,9568.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-18,3200.0,9376.0,0.1,3.07,0.06,0.01,0.0,9376.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-19,3200.0,9248.0,0.1,3.11,0.06,0.01,0.0,9248.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-20,3200.0,8992.0,0.1,3.2,0.06,0.01,0.0,8992.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-21,3200.0,9536.0,0.1,2.87,0.06,0.01,0.0,9536.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-24,3200.0,9440.0,0.1,2.84,0.06,0.01,0.0,9440.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-25,3200.0,9248.0,0.1,2.84,0.06,0.01,0.0,9248.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-26,3200.0,9152.0,0.1,2.95,0.06,0.01,0.0,9152.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-27,3200.0,9248.0,0.1,2.94,0.06,0.01,0.0,9248.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-02-28,3200.0,9088.0,0.1,2.93,0.06,0.01,0.0,9088.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-03,3200.0,9184.0,0.1,2.88,0.06,0.01,0.0,9184.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-04,3200.0,9248.0,0.1,2.94,0.06,0.01,0.0,9248.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-05,3200.0,9248.0,0.1,2.9,0.06,0.01,0.0,9248.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-06,3200.0,9536.0,0.1,2.93,0.06,0.01,0.0,9536.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-07,3200.0,9536.0,0.1,2.45,0.06,0.01,0.0,9536.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-10,3200.0,9344.0,0.1,2.48,0.06,0.01,0.0,9344.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-11,3200.0,9248.0,0.1,2.46,0.06,0.01,0.0,9248.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-12,3200.0,9344.0,0.1,2.48,0.06,0.01,0.0,9344.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-13,3200.0,9440.0,0.1,2.54,0.06,0.01,0.0,9440.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-14,3200.0,9248.0,0.1,2.55,0.06,0.01,0.0,9248.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-17,3200.0,9248.0,0.1,2.62,0.06,0.01,0.0,9248.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-18,3200.0,8960.0,0.1,2.62,0.06,0.01,0.0,8960.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-19,3200.0,8864.0,0.1,2.53,0.06,0.01,0.0,8864.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-20,3200.0,8960.0,0.1,2.5,0.06,0.01,0.0,8960.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-21,3200.0,8960.0,0.1,2.64,0.06,0.01,0.0,8960.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-24,3200.0,9024.0,0.1,2.67,0.06,0.01,0.0,9024.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-25,3200.0,9120.0,0.1,2.79,0.06,0.01,0.0,9120.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-26,3200.0,9216.0,0.1,2.84,0.06,0.01,0.0,9216.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-27,3200.0,9216.0,0.1,2.9,0.06,0.01,0.0,9216.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
2025-03-28,3200.0,9216.0,0.1,3.17,0.06,0.01,0.0,9216.0,0.0,3200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.8
