,CNDF FP Equity_DX_SI_QTY,CNDF FP Equity_DX_SHORT_INTEREST_VALUE,CNDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CNDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNDF FP Equity_DX_SI_MV,CNDF FP Equity_DX_DSS,CNDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNDF FP Equity_DX_SUPPLY_SI_QTY,CNDF FP Equity_DX_BROKER_SI_QTY,CNDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNDF FP Equity_DX_BROKER_SI_MV_NEW_x,CNDF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CNDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNDF FP Equity_DX_BROKER_SI_MV_INC_x,CNDF FP Equity_DX_SUPPLY_SI_MV_NEW,CNDF FP Equity_DX_BROKER_SI_QTY_ADD,CNDF FP Equity_DX_BROKER_SI_QTY_NEW,CNDF FP Equity_DX_SUPPLY_SI_MV_DEC,CNDF FP Equity_DX_BROKER_SI_QTY_INC,CNDF FP Equity_DX_SUPPLY_SI_QTY_DEC,CNDF FP Equity_DX_BROKER_SI_MV_NEW_y,CNDF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CNDF FP Equity_DX_BROKER_SI_MV_INC_y,CNDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNDF FP Equity_DX_BROKER_SI_MV_ADD,CNDF FP Equity_DX_SUPPLY_SI_QTY_ADD,CNDF FP Equity_DX_BROKER_SI_QTY_DEC,CNDF FP Equity_DX_SUPPLY_SI_MV,CNDF FP Equity_DX_BROKER_SI_MV_DEC,CNDF FP Equity_DX_SUPPLY_SI_MV_RMV,CNDF FP Equity_DX_BROKER_SI_MV_RMV,CNDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNDF FP Equity_DX_UTILIZATION_QUANTITY,CNDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNDF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNDF FP Equity_DX_ACTIVE_UTILIZATION_MV,CNDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNDF FP Equity_DX_BROKER_SI_CON_RATIO,CNDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52483.49,,0.1,0.0,,0.0,,0.0
2006-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52192.87,,0.1,0.0,,0.0,,0.0
2006-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52739.92,,0.1,0.0,,0.0,,0.0
2006-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52825.4,,0.1,0.0,,0.0,,0.0
2006-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52244.15,,0.1,0.0,,0.0,,0.0
2006-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52244.15,,0.1,0.0,,0.0,,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52927.98,,0.1,0.0,,0.0,,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,51816.76,,0.09,0.0,,0.0,,0.0
2006-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52483.49,,0.1,0.0,,0.0,,0.0
2006-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52312.53,,0.1,0.0,,0.0,,0.0
2006-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52141.58,,0.1,0.0,,0.0,,0.0
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,51338.09,,0.09,0.0,,0.0,,0.0
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52056.1,,0.1,0.0,,0.0,,0.0
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52090.29,,0.1,0.0,,0.0,,0.0
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,50808.12,,0.09,0.0,,0.0,,0.0
2006-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,50620.07,,0.09,0.0,,0.0,,0.0
2006-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,50671.36,,0.09,0.0,,0.0,,0.0
2006-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,51372.28,,0.09,0.0,,0.0,,0.0
2006-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,51286.8,,0.09,0.0,,0.0,,0.0
2006-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,51799.67,,0.09,0.0,,0.0,,0.0
2006-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,50432.02,,0.09,0.0,,0.0,,0.0
2006-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,51799.67,,0.09,0.0,,0.0,,0.0
2006-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,52124.48,,0.09,0.0,,0.0,,0.0
2006-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,51286.8,,0.09,0.0,,0.0,,0.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,50773.93,,0.09,0.0,,0.0,,0.0
2006-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49919.15,,0.09,0.0,,0.0,,0.0
2006-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49577.24,,0.09,0.0,,0.0,,0.0
2006-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49748.19,,0.09,0.0,,0.0,,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49748.19,,0.09,0.0,,0.0,,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,48414.74,,0.09,0.0,,0.0,,0.0
2006-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49184.04,,0.09,0.0,,0.0,,0.0
2006-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,48978.89,,0.09,0.0,,0.0,,0.0
2006-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49577.24,,0.09,0.0,,0.0,,0.0
2006-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49577.24,,0.09,0.0,,0.0,,0.0
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49560.14,,0.09,0.0,,0.0,,0.0
2006-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,48910.51,,0.09,0.0,,0.0,,0.0
2006-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49064.37,,0.09,0.0,,0.0,,0.0
2006-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49919.15,,0.09,0.0,,0.0,,0.0
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49748.19,,0.09,0.0,,0.0,,0.0
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49064.37,,0.09,0.0,,0.0,,0.0
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49406.28,,0.09,0.0,,0.0,,0.0
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3119.0,49577.24,,0.09,0.0,,0.0,,0.0
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,150301.4,,0.27,0.0,,0.0,,0.0
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,150038.63,,0.27,0.0,,0.0,,0.0
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,151089.69,,0.28,0.0,,0.0,,0.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,745.0,11739.86,,0.02,0.0,,0.0,,0.0
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,151089.69,,0.28,0.0,,0.0,,0.0
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,150038.63,,0.27,0.0,,0.0,,0.0
2006-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149828.42,,0.27,0.0,,0.0,,0.0
2006-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,29990.0,465191.6,,0.85,0.0,,0.0,,0.0
2007-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,150301.4,,0.27,0.0,,0.0,,0.0
2007-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,150038.63,,0.27,0.0,,0.0,,0.0
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149775.87,,0.27,0.0,,0.0,,0.0
2007-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,9588.0,149250.34,,0.27,0.0,,0.0,,0.0
2007-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14851.0,233211.14,,0.43,0.0,,0.0,,0.0
2007-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44143.0,687146.2,,1.25,0.0,,0.0,,0.0
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44143.0,696824.31,,1.27,0.0,,0.0,,0.0
2007-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44143.0,708921.96,,1.29,0.0,,0.0,,0.0
2007-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44143.0,713761.01,,1.3,0.0,,0.0,,0.0
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,818716.87,,1.49,0.0,,0.0,,0.0
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,809312.69,,1.48,0.0,,0.0,,0.0
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,818716.87,,1.49,0.0,,0.0,,0.0
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,815950.93,,1.49,0.0,,0.0,,0.0
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,820376.43,,1.5,0.0,,0.0,,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,817057.31,,1.49,0.0,,0.0,,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,829504.02,,1.51,0.0,,0.0,,0.0
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,817887.09,,1.5,0.0,,0.0,,0.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50463.0,815950.93,,1.5,0.0,,0.0,,0.0
2007-02-06,2000.0,32338.58,0.01,0.23,0.01,0.06,0.0,32338.58,2000.0,2000.0,32338.58,,,,,,2000.0,,,,,,,,,0.06,2000.0,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-07,2000.0,32338.58,0.01,0.24,0.01,0.06,0.0,32338.58,2000.0,2000.0,32338.58,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-08,2000.0,31790.47,0.01,0.24,0.01,0.06,0.0,31790.47,2000.0,2000.0,31790.47,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-09,2000.0,31900.09,0.01,0.24,0.01,0.06,0.0,31900.09,2000.0,2000.0,31900.09,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-12,2000.0,31801.43,0.01,0.24,0.01,0.06,0.0,31801.43,2000.0,2000.0,31801.43,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-13,2000.0,31954.9,0.01,0.24,0.01,0.06,0.0,31954.9,2000.0,2000.0,31954.9,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-14,2000.0,31461.6,0.01,0.24,0.01,0.06,0.0,31461.6,2000.0,2000.0,31461.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-15,2000.0,31680.85,0.01,0.22,0.01,0.06,0.0,31680.85,2000.0,2000.0,31680.85,,,,,,,,,,,,,,,,,,0.06,,,,100.0,5.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0521
2007-02-16,2000.0,31527.38,0.01,0.22,0.01,0.06,0.0,31527.38,2000.0,2000.0,31527.38,,,,,,,,,,,,,,,,,,0.06,,,,100.0,5.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0521
2007-02-19,2000.0,31702.77,0.01,0.22,0.01,0.06,0.0,31702.77,2000.0,2000.0,31702.77,,,,,,,,,,,,,,,,,,0.06,,,,100.0,5.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0521
2007-02-20,2000.0,31472.57,0.01,0.21,0.01,0.06,0.0,31472.57,2000.0,2000.0,31472.57,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-21,2000.0,31702.77,0.01,0.21,0.01,0.06,0.0,31702.77,2000.0,2000.0,31702.77,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-22,2000.0,31571.23,0.01,0.22,0.01,0.06,0.0,31571.23,2000.0,2000.0,31571.23,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-23,2000.0,31472.57,0.01,0.22,0.01,0.06,0.0,31472.57,2000.0,2000.0,31472.57,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-26,2000.0,31790.47,0.01,0.22,0.01,0.06,0.0,31790.47,2000.0,2000.0,31790.47,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-27,2000.0,31900.09,0.01,0.21,0.01,0.06,0.0,31900.09,2000.0,2000.0,31900.09,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-02-28,2000.0,31571.23,0.01,0.21,0.01,0.06,0.0,31571.23,2000.0,2000.0,31571.23,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-01,2000.0,31351.98,0.01,0.2,0.01,0.06,0.0,31351.98,2000.0,2000.0,31351.98,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-02,2000.0,31341.02,0.01,0.2,0.01,0.06,0.0,31341.02,2000.0,2000.0,31341.02,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-05,2000.0,30913.49,0.01,0.24,0.01,0.06,0.0,30913.49,2000.0,2000.0,30913.49,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-06,2000.0,30913.49,0.01,0.24,0.01,0.06,0.0,30913.49,2000.0,2000.0,30913.49,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-07,2000.0,31297.17,0.01,0.25,0.01,0.06,0.0,31297.17,2000.0,2000.0,31297.17,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-08,2000.0,31297.17,0.01,0.26,0.01,0.06,0.0,31297.17,2000.0,2000.0,31297.17,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-09,2000.0,31242.36,0.01,0.26,0.01,0.06,0.0,31242.36,2000.0,2000.0,31242.36,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-12,2000.0,31242.36,0.01,0.24,0.01,0.06,0.0,31242.36,2000.0,2000.0,31242.36,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-13,2000.0,31187.55,0.01,0.31,0.01,0.06,0.0,31187.55,2000.0,2000.0,31187.55,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-14,2000.0,31023.11,0.01,0.37,0.01,0.06,0.0,31023.11,2000.0,2000.0,31023.11,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-15,2000.0,31242.36,0.01,0.36,0.01,0.06,0.0,31242.36,2000.0,2000.0,31242.36,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-16,2000.0,31242.36,0.01,0.36,0.01,0.06,0.0,31242.36,2000.0,2000.0,31242.36,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-19,2000.0,31242.36,0.01,0.38,0.01,0.06,0.0,31242.36,2000.0,2000.0,31242.36,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-20,2000.0,31143.7,0.01,0.39,0.01,0.06,0.0,31143.7,2000.0,2000.0,31143.7,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-21,2000.0,31461.6,0.01,0.39,0.01,0.06,0.0,31461.6,2000.0,2000.0,31461.6,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-22,2000.0,31516.41,0.01,0.4,0.01,0.06,0.0,31516.41,2000.0,2000.0,31516.41,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-23,2000.0,31571.23,0.01,0.4,0.01,0.06,0.0,31571.23,2000.0,2000.0,31571.23,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-26,2000.0,31571.23,0.01,0.4,0.01,0.06,0.0,31571.23,2000.0,2000.0,31571.23,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
2007-03-27,2000.0,31242.36,0.01,0.41,0.01,0.06,0.0,31242.36,2000.0,2000.0,31242.36,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0396
