,SRP FP Equity_DX_SI_QTY,SRP FP Equity_DX_SHORT_INTEREST_VALUE,SRP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRP FP Equity_DX_SI_MV,SRP FP Equity_DX_DSS,SRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRP FP Equity_DX_SUPPLY_SI_QTY,SRP FP Equity_DX_BROKER_SI_QTY,SRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRP FP Equity_DX_BROKER_SI_MV_NEW_x,SRP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRP FP Equity_DX_BROKER_SI_MV_INC_x,SRP FP Equity_DX_SUPPLY_SI_MV_NEW,SRP FP Equity_DX_BROKER_SI_QTY_ADD,SRP FP Equity_DX_BROKER_SI_QTY_NEW,SRP FP Equity_DX_SUPPLY_SI_MV_DEC,SRP FP Equity_DX_BROKER_SI_QTY_INC,SRP FP Equity_DX_SUPPLY_SI_QTY_DEC,SRP FP Equity_DX_BROKER_SI_MV_NEW_y,SRP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SRP FP Equity_DX_BROKER_SI_MV_INC_y,SRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRP FP Equity_DX_BROKER_SI_MV_ADD,SRP FP Equity_DX_SUPPLY_SI_QTY_ADD,SRP FP Equity_DX_BROKER_SI_QTY_DEC,SRP FP Equity_DX_SUPPLY_SI_MV,SRP FP Equity_DX_BROKER_SI_MV_DEC,SRP FP Equity_DX_SUPPLY_SI_MV_RMV,SRP FP Equity_DX_BROKER_SI_MV_RMV,SRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRP FP Equity_DX_UTILIZATION_QUANTITY,SRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRP FP Equity_DX_ACTIVE_UTILIZATION_MV,SRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRP FP Equity_DX_BROKER_SI_CON_RATIO,SRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRP FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-08-05,780692.0,480906.27,3.25,4.21,1.52,0.55,0.0,299998.16,405283.0,487010.0,249654.33,,,26355.0,,,6500.0,,,,,,,,26355.0,0.0,,,0.28,,,,100.0,34.37,0.0,0.0,,0.0,100.0,16.18,0.1709,29.86,0.6621
2020-08-06,735914.0,458474.42,3.06,3.52,1.44,0.46,0.0,281740.54,395283.0,452232.0,246261.31,,,,,,,,0.02,,10000.0,,,,,,,34778.0,0.24,0.02,,,100.0,32.4,0.0,0.0,,0.0,100.0,17.47,0.1896,31.65,0.6031
2020-08-07,1007789.0,604673.4,1.12,4.59,0.86,0.6,0.0,434464.2,445161.0,724107.0,267096.6,,,49878.0,0.17,,,,,322216.0,,,,0.17,49878.0,,,50341.0,0.28,0.03,,,34.97,34.97,827799.0,496679.4,,0.52,34.78,21.69,0.2254,35.84,0.7917
2020-08-10,970789.0,567911.56,1.08,4.11,0.83,0.59,0.0,401957.6,445161.0,687107.0,260419.19,,,,,,,,,,,,,,,,,37000.0,0.27,0.03,,,18.18,18.18,2002878.0,1171683.63,,1.21,18.09,24.35,0.2289,35.63,0.3966
2020-08-11,997789.0,622620.34,1.11,4.03,0.85,0.59,0.0,433746.77,464161.0,695107.0,289636.46,,,19000.0,0.01,,,,,19000.0,,,,0.01,19000.0,,,11000.0,0.27,0.01,,,18.96,18.96,1983878.0,1237939.87,,1.17,19.01,23.92,0.2181,34.94,0.4076
2020-08-12,997789.0,628607.07,1.11,3.88,0.85,0.63,0.0,437917.41,464161.0,695107.0,292421.43,,,,,,,,,,,,,,,,,,0.29,,,,16.61,16.61,2330862.0,1468443.06,,1.45,16.61,24.09,0.2196,35.07,0.357
2020-08-13,888838.0,559967.94,0.98,3.45,0.76,0.56,0.0,430924.41,355210.0,684007.0,223782.3,,,,,,,,0.07,,108951.0,,,,,,,11100.0,0.22,0.01,,,12.91,12.91,2395913.0,1509425.19,,1.51,12.91,24.79,0.2246,35.14,0.3231
2020-08-14,1127602.0,704751.25,1.25,4.35,0.96,0.71,0.0,427681.88,593690.0,684291.0,371056.25,,,238480.0,0.02,,,,,35284.0,,,,0.02,238480.0,,,35000.0,0.37,0.02,,,21.58,21.58,2157933.0,1348708.13,,1.36,21.56,24.74,0.24,35.29,0.4098
2020-08-17,1110164.0,710504.96,2.11,4.33,0.95,0.7,0.0,437729.92,571076.0,683953.0,365488.64,,,,0.01,,,,0.02,23276.0,22614.0,,,0.01,,,,23614.0,0.36,0.01,,,20.7,20.7,2187747.0,1400158.08,,1.36,20.76,24.75,0.2446,35.13,0.4024
2020-08-18,1310342.0,851722.3,2.49,4.98,1.12,0.84,1.0,516185.15,965276.0,794131.0,627429.4,,,190000.0,0.07,,,,,110178.0,,,,0.07,190000.0,,204200.0,,0.62,,,,100.0,34.99,0.0,0.0,,0.0,100.0,21.32,0.2131,30.18,0.475
2020-08-19,1289333.0,960553.09,2.45,4.89,1.1,0.86,1.0,575975.89,884876.0,773122.0,659232.62,,,,0.01,,,,0.05,9391.0,80400.0,,,0.01,,,,30400.0,0.58,0.02,,,100.0,32.83,0.0,0.0,,0.0,100.0,21.16,0.2243,32.14,0.4783
2020-08-20,1169884.0,877413.0,2.22,3.81,1.0,0.87,0.0,491341.5,874446.0,655122.0,655834.5,,,34009.0,,,,,0.0,,44439.0,,,,34009.0,,,118000.0,0.65,0.08,,,100.0,32.63,0.0,0.0,,0.0,100.0,25.65,0.2659,38.42,0.4365
2020-08-21,1015252.0,781744.04,1.93,3.08,0.86,0.77,0.0,451275.44,688864.0,586072.0,530425.28,,,,,,,,0.14,,185582.0,,,,,,,69050.0,0.52,0.05,,,100.0,25.86,0.0,0.0,,0.0,100.0,22.76,0.28,43.26,0.3811
2020-08-24,998452.0,765812.68,1.9,2.96,0.85,0.77,0.0,443074.42,680464.0,577672.0,521915.89,,,,,,,,0.0,,8400.0,,,,,,,8400.0,0.52,0.01,,,100.0,25.61,0.0,0.0,,0.0,100.0,23.26,0.2889,43.93,0.3757
2020-08-25,862779.0,666065.39,1.64,2.51,0.73,0.67,0.0,404218.43,382191.0,523599.0,295051.45,,,,,,,,0.23,,298273.0,,,,,,,54073.0,0.29,0.04,,,100.0,14.66,0.0,0.0,,0.0,100.0,25.26,0.303,44.44,0.3309
2020-08-26,882606.0,679606.62,1.68,2.55,0.75,0.68,0.0,403171.23,402018.0,523599.0,309553.86,,,111699.0,,,,,0.07,,91872.0,,,,111699.0,,,,0.31,,,,100.0,15.42,0.0,0.0,,0.0,100.0,25.24,0.3029,44.42,0.3385
2020-08-27,882606.0,791697.58,1.68,2.54,0.75,0.69,0.0,469658.44,402018.0,523588.0,360610.15,,,,,,,,,,,,,,,,,11.0,0.31,0.0,,,100.0,15.42,0.0,0.0,,0.0,100.0,24.91,0.2977,43.91,0.3385
2020-08-28,859606.0,748716.83,1.63,2.18,0.73,0.77,0.0,416850.15,424018.0,478588.0,369319.68,,,22000.0,,,,,,,,,,,22000.0,,,45000.0,0.38,0.02,,,100.0,16.26,0.0,0.0,,0.0,100.0,20.15,0.3195,48.56,0.3297
2020-08-31,859606.0,787399.1,1.63,2.08,0.73,0.75,0.0,438386.61,424018.0,478588.0,388400.49,,,,,,,,,,,,,,,,,,0.37,,,,100.0,16.28,0.0,0.0,,0.0,100.0,19.97,0.3177,48.44,0.33
2020-09-01,919606.0,855233.58,1.75,2.1,0.78,0.84,0.0,472986.84,454018.0,508588.0,422236.74,,,30000.0,0.03,,,,,30000.0,,,,0.03,30000.0,,,,0.42,,,,100.0,16.91,0.0,0.0,,0.0,100.0,18.43,0.2801,43.09,0.3425
2020-09-02,937906.0,923837.41,1.78,2.22,0.8,0.88,0.0,500959.18,472318.0,508588.0,465233.23,,,18300.0,,,,,,,,,,,18300.0,,,,0.44,,,,100.0,17.59,0.0,0.0,,0.0,100.0,18.82,0.2796,42.95,0.3493
2020-09-03,937906.0,863811.43,1.78,2.12,0.8,0.92,0.0,468409.55,472318.0,508588.0,435004.88,,,,,,,,,,,,,,,,,,0.47,,,,100.0,17.49,0.0,0.0,,0.0,100.0,17.87,0.2833,43.74,0.3473
2020-09-04,937906.0,865687.24,1.78,1.99,0.8,0.87,0.0,469426.72,472318.0,508588.0,435949.51,,,,,,,,,,,,,,,,,,0.44,,,,100.0,17.71,0.0,0.0,,0.0,100.0,18.19,0.2793,43.08,0.3517
2020-09-07,872106.0,814547.0,1.66,1.84,0.74,0.81,0.0,441957.59,441918.0,473188.0,412751.41,,,,,,,,0.03,,30400.0,,,,,,,35400.0,0.41,0.03,,,100.0,16.47,0.0,0.0,,0.0,100.0,19.94,0.2563,38.14,0.325
2020-09-08,872106.0,758732.22,1.66,1.93,0.74,0.81,0.0,411673.56,441918.0,473188.0,384468.66,,,,,,,,,,,,,,,,,,0.41,,,,100.0,16.47,0.0,0.0,,0.0,100.0,19.54,0.2579,38.54,0.325
2020-09-09,872106.0,758732.22,1.66,1.92,0.74,0.76,0.0,411673.56,441918.0,473188.0,384468.66,,,,,,,,,,,,,,,,,,0.38,,,,100.0,16.47,0.0,0.0,,0.0,100.0,19.75,0.2582,38.41,0.325
2020-09-10,935642.0,821493.68,1.78,2.05,0.8,0.82,0.0,415459.06,505454.0,473188.0,443788.61,,,63536.0,,,,,,,,,,,63536.0,,,,0.44,,,,100.0,18.83,0.0,0.0,,0.0,100.0,19.81,0.258,38.36,0.3486
2020-09-11,935642.0,874825.27,1.78,2.07,0.8,0.83,0.0,442430.78,505454.0,473188.0,472599.49,,,,,,,,,,,,,,,,,,0.44,,,,100.0,18.83,0.0,0.0,,0.0,100.0,20.48,0.257,38.02,0.3486
2020-09-14,878185.0,843057.6,1.67,1.91,0.75,0.82,0.0,454260.48,415397.0,473188.0,398781.12,,,,,,,,0.08,,90057.0,,,,,,,,0.39,,,,100.0,15.48,0.0,0.0,,0.0,100.0,20.15,0.257,38.09,0.3272
2020-09-15,945899.0,856038.6,1.8,2.04,0.81,0.91,0.0,475928.64,423011.0,525888.0,382824.96,,,7614.0,,,122700.0,,,,,,,,7614.0,0.12,,70000.0,0.41,0.07,,,100.0,15.76,0.0,0.0,,0.0,100.0,21.4,0.2225,33.93,0.3525
2020-09-16,1081042.0,983748.22,2.06,2.33,0.92,0.98,0.0,478558.08,558154.0,525888.0,507920.14,,,171134.0,,,,,0.04,,35991.0,,,,171134.0,,,,0.51,,,,100.0,21.24,0.0,0.0,,0.0,100.0,23.25,0.2541,36.66,0.4114
2020-09-17,1081042.0,974018.84,2.06,2.46,0.92,0.99,0.0,473825.09,558154.0,525888.0,502896.75,,,,,,,,,,,,,,,,,,0.51,,,,100.0,21.27,0.0,0.0,,0.0,100.0,23.26,0.2542,36.66,0.412
2020-09-18,1081042.0,978343.01,2.06,2.51,0.92,0.98,0.0,475928.64,558154.0,525888.0,505129.37,,,,,,,,,,,,,,,,,,0.5,,,,100.0,20.58,0.0,0.0,,0.0,100.0,23.23,0.2543,36.7,0.3986
2020-09-21,1081042.0,892940.69,2.06,2.6,0.92,0.98,0.0,434383.49,558154.0,525888.0,461035.2,,,,,,,,,,,,,,,,,,0.51,,,,100.0,20.41,0.0,0.0,,0.0,100.0,23.21,0.2544,36.74,0.3953
2020-09-22,1081042.0,901589.03,2.06,2.59,0.92,0.9,0.0,438590.59,558154.0,525888.0,465500.44,,,,,,,,,,,,,,,,,,0.46,,,,100.0,20.41,0.0,0.0,,0.0,100.0,23.22,0.2537,36.57,0.3953
2020-09-23,1081042.0,951316.96,2.06,2.57,0.92,0.9,0.0,462781.44,558154.0,525888.0,491175.52,,,,,,,,,,,,,,,,,,0.47,,,,100.0,20.37,0.0,0.0,,0.0,100.0,23.19,0.254,36.64,0.3946
2020-09-24,1081042.0,917804.66,2.06,2.57,0.92,0.95,0.0,446478.91,558154.0,525888.0,473872.75,,,,,,,,,,,,,,,,,,0.49,,,,100.0,20.39,0.0,0.0,,0.0,100.0,23.2,0.2544,36.74,0.3949
2020-09-25,1081042.0,905913.2,2.06,2.56,0.92,0.92,0.0,440694.14,558154.0,525888.0,467733.05,,,,,,,,,,,,,,,,,,0.47,,,,100.0,20.36,0.0,0.0,,0.0,100.0,23.25,0.2536,36.53,0.3944
2020-09-28,1081042.0,935101.33,2.06,2.55,0.92,0.91,0.0,454893.12,558154.0,525888.0,482803.21,,,,,,,,,,,,,,,,,,0.47,,,,100.0,20.35,0.0,0.0,,0.0,100.0,23.31,0.2531,36.36,0.3942
2020-09-29,1081042.0,929696.12,2.06,2.58,0.92,0.94,0.0,452263.68,558154.0,525888.0,480012.44,,,,,,,,,,,,,,,,,,0.48,,,,100.0,20.39,0.0,0.0,,0.0,100.0,23.25,0.254,36.6,0.3949
2020-09-30,835642.0,688569.01,1.59,2.0,0.71,0.72,0.0,332226.91,435454.0,403188.0,358814.1,,,,,,,,0.11,,122700.0,,,,,,,122700.0,0.37,0.11,,,100.0,15.94,0.0,0.0,,0.0,100.0,24.22,0.3402,47.85,0.3058
2020-10-01,835642.0,716145.19,1.59,2.18,0.71,0.69,0.0,345532.12,435454.0,403188.0,373184.08,,,,,,,,,,,,,,,,,,0.36,,,,100.0,15.84,0.0,0.0,,0.0,100.0,24.39,0.3391,47.62,0.304
2020-10-02,902042.0,767637.74,1.72,2.45,0.77,0.78,0.0,371366.19,468654.0,436388.0,398824.55,,,33200.0,,,33200.0,,,,,,,,33200.0,0.03,,,0.4,,,,100.0,17.11,0.0,0.0,,0.0,100.0,22.36,0.2969,44.32,0.3294
2020-10-05,952042.0,875878.64,1.81,2.66,0.81,0.81,0.0,447476.96,518654.0,486388.0,477161.68,,,,0.04,,,,,50000.0,,,,0.04,,,50000.0,,0.44,,,,100.0,18.28,0.0,0.0,,0.0,100.0,30.42,0.2904,39.62,0.3356
2020-10-06,902042.0,846115.4,1.72,2.5,0.77,0.83,0.0,409331.94,468654.0,436388.0,439597.45,,,,,,,,0.04,,50000.0,,,,,,,50000.0,0.43,0.04,,,100.0,16.9,0.0,0.0,,0.0,100.0,22.35,0.2957,44.12,0.3252
2020-10-07,942042.0,867620.68,1.79,2.56,0.8,0.88,0.0,438753.35,468654.0,476388.0,431630.33,,,,0.04,,,,,40000.0,,,,0.04,,,,,0.44,,,,100.0,16.97,0.0,0.0,,0.0,100.0,20.5,0.2665,40.33,0.3412
2020-10-08,983242.0,963577.16,1.87,2.68,0.84,0.91,0.0,487048.24,489254.0,496988.0,479468.92,,,20600.0,0.02,,,,,20600.0,,,,0.02,20600.0,,,,0.45,,,,100.0,17.73,0.0,0.0,,0.0,100.0,19.66,0.2589,38.69,0.3563
2020-10-09,983243.0,936047.34,1.87,2.91,0.84,0.96,0.0,473133.53,489254.0,496989.0,465769.81,,,,0.01,,,,,1.0,,,,0.01,,,,,0.48,,,,100.0,17.95,0.0,0.0,,0.0,100.0,19.58,0.2591,38.72,0.3608
2020-10-12,983243.0,963578.14,1.87,2.96,0.84,0.94,0.0,487049.22,489254.0,496989.0,479468.92,,,,,,,,,,,,,,,,,,0.47,,,,100.0,17.93,0.0,0.0,,0.0,100.0,19.51,0.2602,39.01,0.3604
2020-10-13,983243.0,935064.09,1.87,3.25,0.84,0.97,0.0,472636.54,489254.0,496989.0,465280.55,,,,,,,,,,,,,,,,,,0.48,,,,100.0,17.97,0.0,0.0,,0.0,100.0,19.48,0.2602,39.02,0.3611
2020-10-14,1090567.0,1014227.31,2.07,3.53,0.93,1.04,0.0,501282.09,554554.0,539013.0,515735.22,,,65300.0,0.06,,,,,65300.0,,,,0.06,65300.0,,,23276.0,0.53,0.02,,,100.0,20.3,0.0,0.0,,0.0,100.0,29.37,0.2757,35.95,0.3992
2020-10-15,1067291.0,955225.45,2.03,3.56,0.91,0.99,0.0,482416.64,531278.0,539013.0,475493.81,,,,,,,,0.03,,23276.0,,,,,,,,0.49,,,,100.0,19.47,0.0,0.0,,0.0,100.0,29.45,0.2751,35.72,0.3912
2020-10-16,1067291.0,1005388.12,2.03,3.88,0.91,0.96,0.0,507750.25,531278.0,539013.0,500463.88,,,,,,,,,,,,,,,,,,0.48,,,,100.0,19.07,0.0,0.0,,0.0,100.0,29.4,0.2752,35.78,0.3831
2020-10-19,1067291.0,1017128.32,2.03,4.01,0.91,1.0,0.0,513679.39,531278.0,539013.0,506307.93,,,,,,,,,,,,,,,,,,0.5,,,,100.0,18.91,0.0,0.0,,0.0,100.0,29.55,0.2747,35.54,0.3798
2020-10-20,1067291.0,1024599.36,2.03,4.0,0.91,1.02,0.0,517452.48,531278.0,539013.0,510026.88,,,,,,,,,,,,,,,,,,0.51,,,,100.0,18.93,0.0,0.0,,0.0,100.0,29.72,0.2749,35.51,0.3803
2020-10-21,1067291.0,1024599.36,2.03,4.11,0.91,1.03,0.0,517452.48,531278.0,539013.0,510026.88,,,,,,,,,,,,,,,,,,0.51,,,,100.0,18.94,0.0,0.0,,0.0,100.0,29.41,0.2756,35.9,0.3805
2020-10-22,1067291.0,1029935.82,2.03,4.2,0.91,1.03,0.0,520147.55,531278.0,539013.0,512683.27,,,,,,,,,,,,,,,,,,0.51,,,,100.0,18.91,0.0,0.0,,0.0,100.0,29.36,0.2758,35.99,0.3799
2020-10-23,1027291.0,1109474.28,1.95,3.98,0.87,0.99,0.0,538934.04,531278.0,499013.0,573780.24,,,,,,,,,,,,,,,,,40000.0,0.51,0.04,,,100.0,18.91,0.0,0.0,,0.0,100.0,23.81,0.2767,38.67,0.3656
2020-10-26,1027291.0,1152620.5,1.95,3.29,0.87,1.1,0.0,559892.59,531278.0,499013.0,596093.92,,,,,,,,,,,,,,,,,,0.57,,,,100.0,18.9,0.0,0.0,,0.0,100.0,24.27,0.2815,39.6,0.3655
2020-10-27,981291.0,964609.05,1.87,2.71,0.84,1.1,0.0,490529.78,485278.0,499013.0,477028.27,,,,,,,,0.03,,46000.0,,,,,,,,0.54,,,,100.0,17.24,0.0,0.0,,0.0,100.0,24.01,0.2786,39.06,0.3485
2020-10-28,1093519.0,1104454.19,2.08,2.59,0.93,1.09,0.0,557173.57,544862.0,551657.0,550310.62,,,59584.0,0.16,,,,,171744.0,,,,0.16,59584.0,,,119100.0,0.54,0.13,,,100.0,19.19,0.0,0.0,,0.0,100.0,34.42,0.376,47.37,0.3852
2020-10-29,825451.0,962475.87,1.57,1.79,0.7,0.83,0.0,518838.52,420478.0,444973.0,490277.35,,,,,,72000.0,,0.17,,178684.0,,,,,0.07,54300.0,178684.0,0.42,0.17,,,100.0,14.49,0.0,0.0,,0.0,100.0,20.13,0.2984,43.86,0.2845
2020-10-30,825451.0,916250.61,1.57,1.51,0.7,0.95,0.0,493920.03,420478.0,444973.0,466730.58,,,,,,,,,,,,,,,,,,0.49,,,,100.0,14.49,0.0,0.0,,0.0,100.0,20.6,0.3029,44.77,0.2845
2020-11-02,825451.0,982286.69,1.57,1.33,0.7,0.92,0.0,529517.87,420478.0,444973.0,500368.82,,,,,,,,,,,,,,,,,,0.47,,,,100.0,14.61,0.0,0.0,,0.0,100.0,20.3,0.2963,43.41,0.2868
2020-11-03,807151.0,915309.23,1.53,1.27,0.69,0.96,0.0,504599.38,402178.0,444973.0,456069.85,,,,,,,,0.0,,18300.0,,,,,,,,0.48,,,,100.0,13.98,0.0,0.0,,0.0,100.0,20.35,0.2956,43.27,0.2805
2020-11-04,807151.0,952438.18,1.53,1.26,0.69,0.91,0.0,525068.14,402178.0,444973.0,474570.04,,,,,,,,,,,,,,,,,,0.46,,,,100.0,13.98,0.0,0.0,,0.0,100.0,20.3,0.2962,43.4,0.2805
2020-11-05,807151.0,955666.78,1.53,1.25,0.69,0.95,0.0,526848.03,402178.0,444973.0,476178.75,,,,,,,,,,,,,,,,,,0.47,,,,100.0,13.98,0.0,0.0,,0.0,100.0,20.35,0.2956,43.27,0.2805
2020-11-06,807151.0,1057367.81,1.53,1.23,0.69,0.96,0.0,582914.63,402178.0,444973.0,526853.18,,,,,,,,,,,,,,,,,,0.48,,,,100.0,13.98,0.0,0.0,,0.0,100.0,20.31,0.2962,43.4,0.2805
2020-11-09,807151.0,1047682.0,1.53,1.15,0.69,1.06,0.0,577574.95,402178.0,444973.0,522027.04,,,17300.0,,,,,0.02,,17300.0,,,,17300.0,,,,0.53,,,,100.0,14.37,0.0,0.0,,0.0,100.0,20.23,0.2972,43.6,0.2883
2020-11-10,807151.0,1170368.95,1.53,0.99,0.69,1.05,0.0,645210.85,402178.0,444973.0,583158.1,,,9009.0,,,,,0.01,,9009.0,,,,9009.0,,,,0.52,,,,100.0,11.01,0.0,0.0,,0.0,100.0,20.45,0.296,43.34,0.221
2020-11-11,842151.0,1244699.18,1.6,0.94,0.72,1.22,0.0,657670.09,437178.0,444973.0,646149.08,,,35000.0,,,,,,,,,,,35000.0,,,,0.63,,,,100.0,12.61,0.0,0.0,,0.0,100.0,18.77,0.2607,40.41,0.2429
2020-11-12,842151.0,1162168.38,1.6,0.93,0.72,1.24,0.0,614062.74,437178.0,444973.0,603305.64,,,25000.0,,,,,0.04,,25000.0,,,,25000.0,,,,0.65,,,,100.0,12.61,0.0,0.0,,0.0,100.0,18.81,0.26,40.26,0.2429
2020-11-13,842151.0,1221118.95,1.6,0.9,0.72,1.16,0.0,645210.85,437178.0,444973.0,633908.1,,,,,,,,,,,,,,,,,,0.6,,,,100.0,12.4,0.0,0.0,,0.0,100.0,18.81,0.2601,40.29,0.2389
2020-11-16,842151.0,1197538.72,1.6,0.88,0.72,1.22,0.0,632751.61,437178.0,444973.0,621667.12,,,,,,,,,,,,,,,,,,0.63,,,,100.0,11.71,0.0,0.0,,0.0,100.0,18.81,0.2601,40.28,0.2255
2020-11-17,866010.0,1236662.28,1.65,0.89,0.74,1.23,0.0,635421.44,461037.0,444973.0,658360.84,,,58859.0,,,,,0.05,,35000.0,,,,58859.0,,,,0.66,,,,100.0,12.74,0.0,0.0,,0.0,100.0,20.64,0.2952,43.17,0.2394
2020-11-18,901010.0,1311870.56,1.71,0.91,0.77,1.29,0.0,647880.69,496037.0,444973.0,722229.87,,,35000.0,,,,,,,,,,,35000.0,,,,0.71,,,,100.0,13.62,0.0,0.0,,0.0,100.0,18.79,0.2603,40.33,0.2474
2020-11-19,866010.0,1245322.38,1.65,0.86,0.74,1.26,0.0,639871.17,461037.0,444973.0,662971.21,,,,,,,,0.05,,35000.0,,,,,,,,0.67,,,,100.0,12.74,0.0,0.0,,0.0,100.0,20.13,0.2976,43.71,0.2394
2020-11-20,866010.0,1257446.52,1.65,0.87,0.74,1.25,0.0,646100.8,461037.0,444973.0,669425.72,,,,,,,,,,,,,,,,,,0.66,,,,100.0,12.87,0.0,0.0,,0.0,100.0,20.33,0.2982,43.79,0.2417
2020-11-23,794010.0,1278356.1,1.51,0.8,0.68,1.15,0.0,600486.53,424037.0,372973.0,682699.57,,,,,,,,0.05,,37000.0,,,,,,,72000.0,0.62,0.1,,,100.0,11.78,0.0,0.0,,0.0,100.0,24.15,0.3853,51.94,0.2206
2020-11-24,852648.0,1355710.32,1.62,0.83,0.73,1.37,0.0,593027.07,482675.0,372973.0,767453.25,,,43974.0,,,,,,,,,,,43974.0,,14664.0,,0.78,,,,100.0,13.72,0.0,0.0,,0.0,100.0,24.3,0.3837,51.65,0.2424
2020-11-25,852648.0,1321604.4,1.62,0.82,0.73,1.35,0.0,578108.15,482675.0,372973.0,748146.25,,,,,,,,,,,,,,,,,,0.77,,,,100.0,13.71,0.0,0.0,,0.0,100.0,24.23,0.3844,51.79,0.2422
2020-11-26,852648.0,1432448.64,1.62,0.82,0.73,1.33,0.0,626594.64,482675.0,372973.0,810894.0,,,,,,,,,,,,,,,,,,0.75,,,,100.0,13.72,0.0,0.0,,0.0,100.0,24.64,0.3831,51.55,0.2423
2020-11-27,855648.0,1505940.48,1.63,0.81,0.73,1.44,0.0,656432.48,482675.0,372973.0,849508.0,,,10000.0,,,,,0.0,,10000.0,,,,10000.0,,,,0.81,,,,100.0,13.0,0.0,0.0,,0.0,100.0,24.85,0.382,51.34,0.2305
2020-11-30,772358.0,1399512.7,1.47,0.72,0.66,1.35,0.0,675827.08,399385.0,372973.0,723685.62,,,,,,,,0.11,,83290.0,,,,,,,,0.7,,,,100.0,10.84,0.0,0.0,,0.0,100.0,24.18,0.3884,52.49,0.2096
2020-12-01,671768.0,1195747.04,1.28,0.6,0.57,1.21,0.0,515635.74,382085.0,289683.0,680111.3,,,,,,,,0.01,,17300.0,,,,,,,83290.0,0.69,0.14,,,100.0,10.42,0.0,0.0,,0.0,100.0,31.05,0.5418,66.7,0.1832
2020-12-02,611194.0,1076923.83,1.16,0.53,0.52,1.09,0.0,510421.45,321511.0,289683.0,566502.38,,,5036.0,,,,,0.13,,65610.0,,,,5036.0,,,,0.57,,,,100.0,9.05,0.0,0.0,,0.0,100.0,30.95,0.5403,66.63,0.1721
2020-12-03,671768.0,1164845.71,1.28,0.58,0.57,1.18,0.0,502310.32,382085.0,289683.0,662535.39,,,60574.0,,,,,,,,,,,60574.0,,,,0.67,,,,100.0,10.3,0.0,0.0,,0.0,100.0,30.87,0.5406,66.69,0.1811
2020-12-04,638232.0,1078612.08,1.21,0.55,0.54,1.11,0.0,489564.27,348549.0,289683.0,589047.81,,,,,,,,0.12,,63536.0,,,,,,30000.0,,0.61,,,,18.75,9.43,1510000.0,2551900.0,,2.62,18.78,27.86,0.452,60.41,0.1727
2020-12-07,627598.0,1029260.72,1.19,0.56,0.53,1.06,0.0,475080.12,337915.0,289683.0,554180.6,,,,,,,,0.02,,10634.0,,,,,,,,0.57,,,,18.18,9.16,1520634.0,2493839.76,,2.57,18.22,28.77,0.4772,62.42,0.1701
2020-12-08,627598.0,1035536.7,1.19,0.58,0.53,1.03,0.0,477976.95,337915.0,289683.0,557559.75,,,,,,,,,,,,,,,,,,0.56,,,,18.18,9.15,1520634.0,2509046.1,,2.49,18.26,28.76,0.475,62.23,0.17
2020-12-09,627598.0,1098296.5,1.19,0.61,0.53,1.04,0.0,506945.25,337915.0,289683.0,591351.25,,,,,,,,,,,,,,,,,,0.56,,,,18.18,9.16,1520634.0,2661109.5,,2.51,18.25,28.68,0.4771,62.44,0.1701
2020-12-10,608232.0,1042509.65,1.15,0.61,0.52,1.06,0.0,496516.66,318549.0,289683.0,545992.99,,,,,,,,0.03,,19366.0,,,,,,,,0.56,,,,100.0,8.56,0.0,0.0,,0.0,100.0,30.89,0.5408,66.69,0.1635
2020-12-11,633666.0,1089905.52,1.2,0.68,0.54,1.09,0.0,498254.76,343983.0,289683.0,591650.76,,,5668.0,,,,,0.02,,4866.0,,,,5668.0,,24632.0,,0.59,,,,100.0,9.25,0.0,0.0,,0.0,100.0,27.92,0.453,60.48,0.1703
2020-12-14,648666.0,1110516.19,1.23,0.75,0.55,1.11,0.0,495937.3,358983.0,289683.0,614578.9,,,,,,,,,,,,,,,,15000.0,,0.62,,,,100.0,9.65,0.0,0.0,,0.0,100.0,28.02,0.4525,60.39,0.1744
2020-12-15,636666.0,1097612.18,1.21,0.74,0.54,1.09,0.0,478725.49,358983.0,277683.0,618886.69,,,,,,,,,,,,,,,,,12000.0,0.61,0.02,,,100.0,9.64,0.0,0.0,,0.0,100.0,29.06,0.4414,58.9,0.171
