,ALINV FP Equity_DX_SI_QTY,ALINV FP Equity_DX_SHORT_INTEREST_VALUE,ALINV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALINV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALINV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALINV FP Equity_DX_SI_MV,ALINV FP Equity_DX_DSS,ALINV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALINV FP Equity_DX_SUPPLY_SI_QTY,ALINV FP Equity_DX_BROKER_SI_QTY,ALINV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALINV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALINV FP Equity_DX_BROKER_SI_MV_INC_x,ALINV FP Equity_DX_BROKER_SI_QTY_ADD,ALINV FP Equity_DX_SUPPLY_SI_MV_DEC,ALINV FP Equity_DX_BROKER_SI_QTY_INC,ALINV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALINV FP Equity_DX_BROKER_SI_MV_INC_y,ALINV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALINV FP Equity_DX_BROKER_SI_MV_ADD,ALINV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALINV FP Equity_DX_BROKER_SI_QTY_DEC,ALINV FP Equity_DX_SUPPLY_SI_MV,ALINV FP Equity_DX_BROKER_SI_MV_DEC,ALINV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALINV FP Equity_DX_UTILIZATION_QUANTITY,ALINV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALINV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALINV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALINV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALINV FP Equity_DX_BROKER_SI_CON_RATIO,ALINV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALINV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALINV FP Equity_PX_LAST
2021-12-17,3200.0,62720.0,0.09,2.04,0.09,0.06,0.0,31360.0,1600.0,1600.0,31360.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,19.6
2021-12-20,3200.0,63360.0,0.09,2.05,0.09,0.06,0.0,31680.0,1600.0,1600.0,31680.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,19.8
2021-12-21,3200.0,62400.0,0.09,2.07,0.09,0.06,0.0,31200.0,1600.0,1600.0,31200.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,19.5
2021-12-22,3200.0,63360.0,0.09,2.07,0.09,0.06,0.0,31680.0,1600.0,1600.0,31680.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,19.8
2021-12-23,3200.0,64000.0,0.09,2.07,0.09,0.06,0.0,32000.0,1600.0,1600.0,32000.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.0
2021-12-24,3200.0,63040.0,0.09,2.15,0.09,0.06,0.0,31520.0,1600.0,1600.0,31520.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,19.7
2021-12-27,3200.0,64000.0,0.09,2.17,0.09,0.06,0.0,32000.0,1600.0,1600.0,32000.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.0
2021-12-28,3200.0,64000.0,0.09,2.25,0.09,0.06,0.0,32000.0,1600.0,1600.0,32000.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.0
2021-12-29,3200.0,64000.0,0.09,2.3,0.09,0.06,0.0,32000.0,1600.0,1600.0,32000.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.0
2021-12-30,3200.0,65920.0,0.09,2.49,0.09,0.07,0.0,32960.0,1600.0,1600.0,32960.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.6
2021-12-31,3200.0,64000.0,0.09,2.64,0.09,0.07,0.0,32000.0,1600.0,1600.0,32000.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.0
2022-01-03,3200.0,64640.0,0.09,2.58,0.09,0.06,0.0,32320.0,1600.0,1600.0,32320.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.2
2022-01-04,3200.0,63360.0,0.09,2.48,0.09,0.06,0.0,31680.0,1600.0,1600.0,31680.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,19.8
2022-01-05,3200.0,64000.0,0.09,2.35,0.09,0.06,0.0,32000.0,1600.0,1600.0,32000.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.0
2022-01-06,3200.0,65280.0,0.09,2.31,0.09,0.06,0.0,32640.0,1600.0,1600.0,32640.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.4
2022-01-07,3200.0,68480.0,0.09,2.3,0.09,0.07,0.0,34240.0,1600.0,1600.0,34240.0,,,,,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,21.4
2022-01-10,4800.0,100800.0,0.14,3.33,0.14,0.1,0.0,50400.0,2400.0,2400.0,50400.0,800.0,0.02,,,800.0,,0.02,800.0,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,21.0
2022-01-11,4800.0,101760.0,0.14,3.32,0.14,0.1,0.0,50880.0,2400.0,2400.0,50880.0,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,21.2
2022-01-12,4800.0,101760.0,0.14,3.27,0.14,0.1,0.0,50880.0,2400.0,2400.0,50880.0,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,21.2
2022-01-13,4800.0,104640.0,0.14,3.36,0.14,0.1,0.0,52320.0,2400.0,2400.0,52320.0,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,21.8
2022-01-14,4800.0,102720.0,0.14,3.96,0.14,0.1,0.0,51360.0,2400.0,2400.0,51360.0,,,,,,,,,,,,0.05,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,21.4
2022-01-17,3200.0,68480.0,0.09,2.54,0.09,0.07,0.0,17120.0,2400.0,800.0,51360.0,,,,,,,,,,,1600.0,0.05,0.03,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,0.6667,21.4
2022-01-18,1600.0,36160.0,0.05,1.48,0.05,0.04,0.0,18080.0,800.0,800.0,18080.0,,,,0.03,,1600.0,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,22.6
2022-01-19,1600.0,35520.0,0.05,1.14,0.05,0.04,0.0,17760.0,800.0,800.0,17760.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,22.2
2022-01-20,1600.0,36480.0,0.05,1.13,0.05,0.04,0.0,18240.0,800.0,800.0,18240.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,22.8
2022-01-21,1600.0,33600.0,0.05,1.13,0.05,0.04,0.0,16800.0,800.0,800.0,16800.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,21.0
2022-01-24,1600.0,30400.0,0.05,0.92,0.05,0.03,0.0,15200.0,800.0,800.0,15200.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,19.0
2022-01-25,1600.0,32000.0,0.05,0.78,0.05,0.03,0.0,16000.0,800.0,800.0,16000.0,,,,,,,,,,,,0.02,,100.0,50.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,20.0
2022-01-26,1600.0,32640.0,0.05,0.77,0.05,0.03,0.0,16320.0,800.0,800.0,16320.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,20.4
2022-01-27,1600.0,30400.0,0.04,0.75,0.04,0.03,0.0,15200.0,800.0,800.0,15200.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,19.0
2022-01-28,1600.0,30240.0,0.04,0.57,0.04,0.03,0.0,15120.0,800.0,800.0,15120.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.9
2022-01-31,1600.0,29280.0,0.04,0.55,0.04,0.03,0.0,14640.0,800.0,800.0,14640.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.3
2022-02-01,1600.0,29920.0,0.04,0.45,0.04,0.03,0.0,14960.0,800.0,800.0,14960.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.7
2022-02-02,1600.0,29440.0,0.04,0.45,0.04,0.03,0.0,14720.0,800.0,800.0,14720.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.4
2022-02-03,1600.0,28960.0,0.04,0.43,0.04,0.03,0.0,14480.0,800.0,800.0,14480.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.1
2022-02-04,1600.0,29440.0,0.04,0.43,0.04,0.03,0.0,14720.0,800.0,800.0,14720.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.4
2022-02-07,1600.0,29280.0,0.04,0.42,0.04,0.03,0.0,14640.0,800.0,800.0,14640.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.3
2022-02-08,1600.0,29120.0,0.04,0.41,0.04,0.03,0.0,14560.0,800.0,800.0,14560.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.2
2022-02-09,1600.0,28320.0,0.04,0.41,0.04,0.03,0.0,14160.0,800.0,800.0,14160.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,17.7
2022-02-10,1600.0,28000.0,0.04,0.4,0.04,0.03,0.0,14000.0,800.0,800.0,14000.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,17.5
2022-02-11,1600.0,28480.0,0.04,0.4,0.04,0.03,0.0,14240.0,800.0,800.0,14240.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,17.8
2022-02-14,1600.0,28800.0,0.04,0.39,0.04,0.03,0.0,14400.0,800.0,800.0,14400.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.0
2022-02-15,1600.0,28800.0,0.04,0.39,0.04,0.03,0.0,14400.0,800.0,800.0,14400.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.0
2022-02-16,1600.0,29120.0,0.04,0.39,0.04,0.03,0.0,14560.0,800.0,800.0,14560.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.2
2022-02-17,1600.0,28640.0,0.04,0.39,0.04,0.03,0.0,14320.0,800.0,800.0,14320.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,17.9
2022-02-18,1600.0,28640.0,0.04,0.38,0.04,0.03,0.0,14320.0,800.0,800.0,14320.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,17.9
2022-02-21,1600.0,26720.0,0.04,0.39,0.04,0.03,0.0,13360.0,800.0,800.0,13360.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,16.7
2022-02-22,1600.0,26560.0,0.04,0.37,0.04,0.03,0.0,13280.0,800.0,800.0,13280.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,16.6
2022-02-23,1600.0,26720.0,0.04,0.37,0.04,0.03,0.0,13360.0,800.0,800.0,13360.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,16.7
2022-02-24,1600.0,24960.0,0.04,0.37,0.04,0.03,0.0,12480.0,800.0,800.0,12480.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.6
2022-02-25,1600.0,25440.0,0.04,0.35,0.04,0.03,0.0,12720.0,800.0,800.0,12720.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.9
2022-02-28,1600.0,24960.0,0.04,0.35,0.04,0.03,0.0,12480.0,800.0,800.0,12480.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.6
2022-03-01,1600.0,24480.0,0.04,0.35,0.04,0.02,0.0,12240.0,800.0,800.0,12240.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.3
2022-03-02,1600.0,25280.0,0.04,0.37,0.04,0.02,0.0,12640.0,800.0,800.0,12640.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.8
2022-03-03,1600.0,25280.0,0.04,0.37,0.04,0.03,0.0,12640.0,800.0,800.0,12640.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.8
2022-03-04,1600.0,23520.0,0.04,0.37,0.04,0.02,0.0,11760.0,800.0,800.0,11760.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,14.7
2022-03-07,1600.0,22240.0,0.04,0.39,0.04,0.02,0.0,11120.0,800.0,800.0,11120.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,13.9
2022-03-08,1600.0,22880.0,0.04,0.41,0.04,0.02,0.0,11440.0,800.0,800.0,11440.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,14.3
2022-03-09,1600.0,23360.0,0.04,0.4,0.04,0.02,0.0,11680.0,800.0,800.0,11680.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,14.6
2022-03-10,1600.0,23680.0,0.04,0.41,0.04,0.02,0.0,11840.0,800.0,800.0,11840.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,14.8
2022-03-11,1600.0,23840.0,0.04,0.49,0.04,0.02,0.0,11920.0,800.0,800.0,11920.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,14.9
2022-03-14,1600.0,23840.0,0.04,0.51,0.04,0.02,0.0,11920.0,800.0,800.0,11920.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,14.9
2022-03-15,1600.0,23680.0,0.04,0.66,0.04,0.02,0.0,11840.0,800.0,800.0,11840.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,14.8
2022-03-16,1600.0,24960.0,0.04,0.66,0.04,0.02,0.0,12480.0,800.0,800.0,12480.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.6
2022-03-17,1600.0,24320.0,0.04,0.68,0.04,0.02,0.0,12160.0,800.0,800.0,12160.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.2
2022-03-18,1600.0,25120.0,0.04,0.67,0.04,0.02,0.0,12560.0,800.0,800.0,12560.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,15.7
2022-03-21,1600.0,26240.0,0.04,0.69,0.04,0.03,0.0,13120.0,800.0,800.0,13120.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,16.4
2022-03-22,1600.0,28480.0,0.04,0.69,0.04,0.03,0.0,14240.0,800.0,800.0,14240.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,17.8
2022-03-23,1600.0,30400.0,0.04,0.69,0.04,0.03,0.0,15200.0,800.0,800.0,15200.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,19.0
2022-03-24,1600.0,31040.0,0.04,0.65,0.04,0.03,0.0,15520.0,800.0,800.0,15520.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,19.4
2022-03-25,1600.0,31200.0,0.04,0.66,0.04,0.03,0.0,15600.0,800.0,800.0,15600.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,19.5
2022-03-28,1600.0,31840.0,0.04,0.66,0.04,0.03,0.0,15920.0,800.0,800.0,15920.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,19.9
2022-03-29,3000.0,60000.0,0.07,1.23,0.07,0.06,0.0,30000.0,1500.0,1500.0,30000.0,700.0,0.01,,,700.0,,0.01,700.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,20.0
2022-03-30,3000.0,58500.0,0.07,1.21,0.07,0.06,0.0,29250.0,1500.0,1500.0,29250.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,19.5
2022-03-31,3000.0,56700.0,0.07,1.09,0.07,0.06,0.0,28350.0,1500.0,1500.0,28350.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,18.9
2022-04-01,3000.0,57600.0,0.07,1.13,0.07,0.06,0.0,28800.0,1500.0,1500.0,28800.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,2.0,19.2
2022-04-04,1500.0,28650.0,0.03,0.56,0.03,0.03,0.0,0.0,1500.0,0.0,28650.0,,,,,,,,,,,1500.0,0.03,0.03,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,19.1
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.03,,1500.0,,,,,,0.0,,0.0,0.0,600.0,10800.0,0.01,0.0,0.0,,0.0,18.0
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.35
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.25
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.05
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.05
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.15
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.75
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.95
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.35
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.65
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.15
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.45
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3
