,LVC FP Equity_DX_SI_QTY,LVC FP Equity_DX_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVC FP Equity_DX_SI_MV,LVC FP Equity_DX_DSS,LVC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SUPPLY_SI_QTY,LVC FP Equity_DX_BROKER_SI_QTY,LVC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVC FP Equity_DX_BROKER_SI_MV_NEW_x,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVC FP Equity_DX_BROKER_SI_MV_INC_x,LVC FP Equity_DX_BROKER_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_NEW,LVC FP Equity_DX_SUPPLY_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_QTY_INC,LVC FP Equity_DX_SUPPLY_SI_QTY_DEC,LVC FP Equity_DX_BROKER_SI_MV_NEW_y,LVC FP Equity_DX_BROKER_SI_MV_INC_y,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVC FP Equity_DX_BROKER_SI_MV_ADD,LVC FP Equity_DX_SUPPLY_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_DEC,LVC FP Equity_DX_SUPPLY_SI_MV,LVC FP Equity_DX_BROKER_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_MV_RMV,LVC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVC FP Equity_DX_UTILIZATION_QUANTITY,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVC FP Equity_DX_ACTIVE_UTILIZATION_MV,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVC FP Equity_DX_BROKER_SI_CON_RATIO,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVC FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-09-06,6400.0,220352.0,0.02,0.1,0.22,,110176.0,3200.0,3200.0,110176.0,,,,3200.0,,,,,,,,0.11,3200.0,,0.11,,,100.0,29.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.5959
2023-09-07,109400.0,3766642.0,0.36,1.57,3.76,,3656466.0,3200.0,106200.0,110176.0,,,3.54,,,,103000.0,,,3.54,,,,,0.11,,,100.0,29.8,0.0,0.0,0.0,100.0,,1.0,100.0,10.1862
2023-09-08,103000.0,3588520.0,0.35,1.48,3.55,,3588520.0,0.0,103000.0,0.0,,,,,,0.11,,3200.0,,,,,,3200.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,10.259
2023-09-11,103000.0,3626630.0,0.34,1.48,3.59,,3626630.0,0.0,103000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,10.259
2023-09-12,103000.0,3598305.0,0.34,1.48,3.63,,3598305.0,0.0,103000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,10.4675
2023-09-13,103000.0,3569465.0,0.33,1.48,3.6,,3569465.0,0.0,103000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,10.0586
2023-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,103000.0,0.0,3.63,,0.0,0.0,11140.0,395358.6,0.36,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11140.0,402154.0,0.36,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7740.0,272022.3,0.24,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7540.0,265294.9,0.23,0.0,,0.0,,0.0
2023-09-20,11800.0,421968.0,0.04,0.18,0.41,,210984.0,5900.0,5900.0,210984.0,,,,5900.0,,,,,,,,0.21,5900.0,,0.21,,,100.0,43.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.878
2023-09-21,11800.0,408280.0,0.04,0.19,0.42,,204140.0,5900.0,5900.0,204140.0,,,,,,,,,,,,,,,0.21,,,100.0,43.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.878
2023-09-22,75900.0,2603749.5,0.25,1.2,2.63,,2603749.5,0.0,75900.0,0.0,,,2.42,,,0.21,70000.0,5900.0,,2.42,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.6473
2023-09-25,88500.0,2983335.0,0.29,1.45,3.04,,2770962.0,6300.0,82200.0,212373.0,,,0.18,,,,6300.0,,,0.18,,,6300.0,,0.22,,,100.0,45.52,0.0,0.0,0.0,100.0,,1.0,100.0,6.3945
2023-09-26,91500.0,3041460.0,0.3,1.3,3.09,,2782188.0,7800.0,83700.0,259272.0,,1500.0,0.0,,,,1500.0,,,0.0,1500.0,,,,0.26,,,100.0,50.85,0.0,0.0,0.0,100.0,,1.0,100.0,5.9648
2023-09-27,94500.0,3138817.5,0.31,1.32,3.14,,2829918.0,9300.0,85200.0,308899.5,,1500.0,0.0,,,,1500.0,,,0.0,1500.0,,,,0.31,,,100.0,55.23,0.0,0.0,0.0,100.0,,1.0,100.0,5.6116
2023-09-28,94500.0,3178507.5,0.3,1.26,3.14,,2865702.0,9300.0,85200.0,312805.5,,,,,,,,,,,,,,,0.31,,,100.0,55.23,0.0,0.0,0.0,100.0,,1.0,100.0,5.6116
2023-09-29,70100.0,2369029.5,0.23,0.94,2.36,,2369029.5,0.0,70100.0,0.0,,,,,,0.31,,9300.0,,,,,,15100.0,0.0,0.47,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.1627
2023-10-02,100375.0,3327431.25,0.33,1.34,3.39,,2873276.25,16575.0,86675.0,549461.25,,,0.45,2875.0,,,13700.0,,,0.45,,0.1,16575.0,,0.56,,,100.0,78.04,0.0,0.0,0.0,100.0,2.99,0.942,97.01,4.7258
2023-10-03,75375.0,2447803.13,0.24,0.99,2.5,,2002895.63,16575.0,61675.0,538273.13,,,,,,,,,,,,,,25000.0,0.55,0.89,,100.0,78.04,0.0,0.0,0.0,100.0,3.82,0.9266,96.18,3.5487
2023-10-04,75375.0,2446295.63,0.24,0.96,2.45,,2001662.13,16575.0,61675.0,537941.63,,,,,,,,,,,,,,,0.54,,,100.0,78.04,0.0,0.0,0.0,100.0,3.81,0.9266,96.19,3.5487
2023-10-05,75375.0,2447803.13,0.23,0.95,2.45,,2002895.63,16575.0,61675.0,538273.13,,,,,,,,,,,,,,,0.54,,,100.0,78.04,0.0,0.0,0.0,100.0,3.81,0.9266,96.19,3.5487
2023-10-06,75375.0,2493028.13,0.25,0.95,2.45,,2039900.63,16575.0,61675.0,548218.13,,,,,,,,,,,,,,,0.54,,,100.0,78.04,0.0,0.0,0.0,100.0,3.81,0.9266,96.19,3.5487
2023-10-09,75375.0,2464385.63,0.25,0.95,2.5,,2016464.13,16575.0,61675.0,541919.63,,,,,,,,,,,,,,,0.55,,,100.0,78.04,0.0,0.0,0.0,100.0,3.81,0.9266,96.19,3.5487
2023-10-10,75375.0,2561996.25,0.25,0.94,2.46,,2096333.25,16575.0,61675.0,563384.25,,,,,,,,,,,,,,,0.54,,,100.0,78.04,0.0,0.0,0.0,100.0,3.81,0.9266,96.19,3.5487
2023-10-11,42975.0,1446968.25,0.14,0.54,1.46,,1446968.25,2875.0,42975.0,96801.25,,,,,,0.45,,13700.0,,,,,,18700.0,0.1,0.56,,100.0,21.23,0.0,0.0,0.0,100.0,6.69,0.8751,93.31,3.1739
2023-10-12,42975.0,1436439.38,0.14,0.56,1.44,,1436439.38,2875.0,42975.0,96096.88,,,,,,,,,,,,,,,0.1,,,100.0,20.92,0.0,0.0,0.0,100.0,6.69,0.8751,93.31,3.1277
2023-10-13,36975.0,1200578.25,0.12,0.48,1.24,,1200578.25,2875.0,36975.0,93351.25,,,,,,,,,,,,,,6000.0,0.1,0.21,,100.0,20.92,0.0,0.0,0.0,100.0,7.78,0.8566,92.22,2.691
2023-10-16,59975.0,1956384.5,0.19,0.78,1.95,,1581254.5,14375.0,48475.0,468912.5,,,0.35,,,,11500.0,,,0.35,,,11500.0,,0.47,,,100.0,75.5,0.0,0.0,0.0,100.0,4.8,0.9087,95.2,3.1499
2023-10-17,32775.0,1071906.38,0.1,0.41,1.07,,695798.88,14375.0,21275.0,470134.38,,,,,,,,,,,,,,27200.0,0.47,0.88,,100.0,75.5,0.0,0.0,0.0,100.0,8.77,0.8399,91.23,1.7214
2023-10-18,32775.0,1052077.5,0.1,0.41,1.07,,682927.5,14375.0,21275.0,461437.5,,,,,,,,,,,,,,,0.47,,,100.0,75.5,0.0,0.0,0.0,100.0,8.77,0.8399,91.23,1.7214
2023-10-19,32775.0,1037820.38,0.1,0.4,1.05,,673672.88,14375.0,21275.0,455184.38,,,,,,,,,,,,,,,0.46,,,100.0,75.5,0.0,0.0,0.0,100.0,8.77,0.8399,91.23,1.7214
2023-10-20,32775.0,1007339.63,0.1,0.42,1.04,,653887.13,14375.0,21275.0,441815.63,,,,,,,,,,,,,,,0.46,,,100.0,75.5,0.0,0.0,0.0,100.0,8.77,0.8399,91.23,1.7214
2023-10-23,32775.0,1016025.0,0.1,0.42,1.01,,659525.0,14375.0,21275.0,445625.0,,,,,,,,,,,,,,,0.44,,,100.0,75.5,0.0,0.0,0.0,100.0,8.77,0.8399,91.23,1.7214
2023-10-24,32775.0,1029298.88,0.1,0.39,1.02,,668141.38,14375.0,21275.0,451446.88,,,,,,,,,,,,,,,0.45,,,100.0,75.5,0.0,0.0,0.0,100.0,8.77,0.84,91.23,1.7214
2023-10-25,32775.0,1035034.5,0.1,0.39,1.03,,671864.5,14375.0,21275.0,453962.5,,,,,,,,,,,,,,,0.45,,,100.0,75.5,0.0,0.0,0.0,100.0,8.77,0.8399,91.23,1.7214
2023-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.45,,14375.0,,,,,,21275.0,0.0,0.67,,0.0,0.0,13640.0,427204.8,0.41,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13640.0,415883.6,0.41,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14140.0,434946.4,0.42,0.0,,0.0,,0.0
2023-10-31,9200.0,287730.0,0.03,0.11,0.28,,143865.0,4600.0,4600.0,143865.0,,,,4600.0,,,,,,,,0.14,4600.0,,0.14,,,100.0,33.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.6696
2023-11-01,9200.0,291778.0,0.03,0.11,0.29,,145889.0,4600.0,4600.0,145889.0,,,,,,,,,,,,,,,0.14,,,100.0,39.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.7836
2023-11-02,9200.0,302588.0,0.03,0.11,0.29,,151294.0,4600.0,4600.0,151294.0,,,,,,,,,,,,,,,0.15,,,100.0,39.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.7836
2023-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.14,,4600.0,,,,,,4600.0,0.0,0.14,,0.0,0.0,11740.0,384543.7,0.36,0.0,,0.0,,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,11740.0,380610.8,0.36,0.0,,0.0,,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13040.0,419757.6,0.4,0.0,,0.0,,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13040.0,424843.2,0.4,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13140.0,438153.3,0.4,0.0,,0.0,,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13140.0,429546.6,0.4,0.0,,0.0,,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12340.0,408207.2,0.38,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12240.0,416160.0,0.38,0.0,,0.0,,0.0
2023-11-15,6800.0,232832.0,0.02,0.08,0.23,,116416.0,3400.0,3400.0,116416.0,,,,3400.0,,,,,,,,0.12,3400.0,,0.12,,,100.0,31.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.6216
2023-11-16,6800.0,230146.0,0.02,0.08,0.23,,115073.0,3400.0,3400.0,115073.0,,,,,,,,,,,,,,,0.12,,,100.0,28.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.5648
2023-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.12,,3400.0,,,,,,3400.0,0.0,0.12,,0.0,0.0,12040.0,414657.6,0.38,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13540.0,468010.1,0.43,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13440.0,461798.4,0.43,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13540.0,469431.8,0.44,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13440.0,468518.4,0.43,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13440.0,470400.0,0.44,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13440.0,466771.2,0.44,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13040.0,450988.4,0.42,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13440.0,466838.4,0.44,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12340.0,434059.5,0.4,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12340.0,437514.7,0.4,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7540.0,266878.3,0.24,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7540.0,270874.5,0.24,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7540.0,274606.8,0.24,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7540.0,273852.8,0.24,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7540.0,281166.6,0.24,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7540.0,282787.7,0.24,0.0,,0.0,,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7540.0,282373.0,0.25,0.0,,0.0,,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7520.0,280458.4,0.25,0.0,,0.0,,0.0
2023-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7520.0,284068.0,0.24,0.0,,0.0,,0.0
2023-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7520.0,285346.4,0.25,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7520.0,283128.0,0.25,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7517.0,283578.83,0.25,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7517.0,284180.19,0.25,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7517.0,282977.47,0.25,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7517.0,283015.05,0.25,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7517.0,283015.05,0.25,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7517.0,283015.05,0.25,0.0,,0.0,,0.0
2023-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7517.0,283090.22,0.25,0.0,,0.0,,0.0
2023-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7917.0,294908.25,0.27,0.0,,0.0,,0.0
2023-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7917.0,295541.61,0.27,0.0,,0.0,,0.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7917.0,295541.61,0.27,0.0,,0.0,,0.0
2024-01-02,9600.0,357696.0,0.05,0.17,0.36,,178848.0,4800.0,4800.0,178848.0,,,,4800.0,,,,,,,,0.18,4800.0,,0.18,,,100.0,37.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.7549
2024-01-03,9600.0,346656.0,0.05,0.16,0.36,,173328.0,4800.0,4800.0,173328.0,,,,,,,,,,,,,,,0.18,,,100.0,37.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.7549
2024-01-04,7934.0,289749.68,0.04,0.14,0.3,,289749.68,7934.0,7934.0,289749.68,,,0.12,,,,3134.0,,,0.12,,,3134.0,,0.29,,,100.0,62.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.6239
2024-01-05,12734.0,460716.12,0.06,0.22,0.47,,287052.12,7934.0,7934.0,287052.12,,,,,,,,,,,,,,,0.29,,,100.0,63.39,0.0,0.0,0.0,100.0,,1.0,100.0,1.0173
2024-01-08,12734.0,464217.97,0.06,0.22,0.46,,289233.97,7934.0,7934.0,289233.97,,,,,,,,,,,,,,,0.29,,,100.0,64.76,0.0,0.0,0.0,100.0,,1.0,100.0,1.0394
2024-01-09,12734.0,461352.82,0.06,0.22,0.46,,287448.82,7934.0,7934.0,287448.82,,,,,,,,,,,,,,,0.29,,,100.0,64.76,0.0,0.0,0.0,100.0,,1.0,100.0,1.0394
2024-01-10,7934.0,287171.13,0.04,0.14,0.29,,287171.13,7934.0,7934.0,287171.13,,,,,,,,,,,,,,,0.29,,,100.0,64.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.6476
2024-01-11,7934.0,284037.2,0.04,0.14,0.29,,284037.2,7934.0,7934.0,284037.2,,,,,,,,,,,,,,,0.29,,,100.0,64.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.6476
2024-01-12,17734.0,648177.7,0.08,0.3,0.64,,469082.7,12834.0,12834.0,469082.7,,4900.0,,4900.0,,,,,,,4900.0,0.18,,,0.46,,,100.0,74.83,0.0,0.0,0.0,100.0,44.74,0.5055,55.26,1.034
2024-01-15,17734.0,639842.72,0.08,0.3,0.64,,463050.72,12834.0,12834.0,463050.72,,,,,,,,,,,,,,,0.47,,,100.0,74.83,0.0,0.0,0.0,100.0,44.19,0.5068,55.81,1.034
2024-01-16,12734.0,457341.61,0.06,0.21,0.46,,284949.61,7934.0,7934.0,284949.61,,,,,,0.18,,4900.0,,,,,,4900.0,0.29,0.18,,100.0,64.76,0.0,0.0,0.0,100.0,,1.0,100.0,1.0394
2024-01-17,17334.0,609983.46,0.08,0.28,0.62,,444590.46,12634.0,12634.0,444590.46,,4700.0,,4700.0,,,,,,,4700.0,0.17,,,0.45,,,100.0,74.53,0.0,0.0,0.0,100.0,45.77,0.5036,54.23,1.0226
2024-01-18,21000.0,754425.0,0.09,0.32,0.74,,377212.5,10500.0,10500.0,377212.5,,1000.0,0.2,,,0.11,5800.0,3134.0,,0.2,1000.0,,,7934.0,0.37,0.29,,100.0,58.49,0.0,0.0,0.0,100.0,,1.0,100.0,1.1699
2024-01-19,11600.0,413018.0,0.05,0.18,0.42,,206509.0,5800.0,5800.0,206509.0,,,,,,0.16,,4700.0,,,,,,4700.0,0.21,0.16,,100.0,32.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.6462
2024-01-22,11600.0,418064.0,0.05,0.18,0.41,,209032.0,5800.0,5800.0,209032.0,,,,,,,,,,,,,,,0.21,,,100.0,43.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.8754
2024-01-23,11600.0,414874.0,0.05,0.18,0.42,,207437.0,5800.0,5800.0,207437.0,,,,,,,,,,,,,,,0.21,,,100.0,43.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.8754
2024-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.21,,5800.0,,,,,,5800.0,0.0,0.21,,0.0,0.0,12014.0,437730.09,0.4,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12214.0,445566.72,0.42,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,12214.0,465719.82,0.42,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8116.0,310274.68,0.27,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8116.0,313277.6,0.28,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7516.0,288088.28,0.26,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8116.0,305567.4,0.28,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8116.0,306135.52,0.28,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8116.0,305486.24,0.28,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8136.0,310469.76,0.28,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8136.0,308232.36,0.28,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8055.0,309553.65,0.28,0.0,,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8055.0,307781.55,0.28,0.0,,0.0,,0.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8055.0,311245.2,0.28,0.0,,0.0,,0.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7955.0,302051.35,0.27,0.0,,0.0,,0.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7555.0,290867.5,0.26,0.0,,0.0,,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7555.0,295778.25,0.26,0.0,,0.0,,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,300628.13,0.26,0.0,,0.0,,0.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7635.0,300475.43,0.27,0.0,,0.0,,0.0
