,ALMUN FP Equity_DX_SI_QTY,ALMUN FP Equity_DX_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMUN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMUN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMUN FP Equity_DX_SI_MV,ALMUN FP Equity_DX_DSS,ALMUN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMUN FP Equity_DX_SUPPLY_SI_QTY,ALMUN FP Equity_DX_BROKER_SI_QTY,ALMUN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMUN FP Equity_DX_BROKER_SI_MV_INC_x,ALMUN FP Equity_DX_BROKER_SI_QTY_ADD,ALMUN FP Equity_DX_SUPPLY_SI_MV_DEC,ALMUN FP Equity_DX_BROKER_SI_QTY_INC,ALMUN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMUN FP Equity_DX_BROKER_SI_MV_INC_y,ALMUN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMUN FP Equity_DX_BROKER_SI_MV_ADD,ALMUN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMUN FP Equity_DX_BROKER_SI_QTY_DEC,ALMUN FP Equity_DX_SUPPLY_SI_MV,ALMUN FP Equity_DX_BROKER_SI_MV_DEC,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_UTILIZATION_QUANTITY,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMUN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMUN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMUN FP Equity_DX_BROKER_SI_CON_RATIO,ALMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMUN FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-12-15,510.0,1861.5,0.02,0.09,0.01,0.0,0.0,930.75,255.0,255.0,930.75,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-16,510.0,1846.2,0.02,0.09,0.01,0.0,0.0,923.1,255.0,255.0,923.1,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-19,510.0,1866.6,0.02,0.09,0.01,0.0,0.0,933.3,255.0,255.0,933.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-20,510.0,1825.8,0.02,0.1,0.01,0.0,0.0,912.9,255.0,255.0,912.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-21,510.0,1825.8,0.02,0.09,0.01,0.0,0.0,912.9,255.0,255.0,912.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-22,510.0,1800.3,0.02,0.09,0.01,0.0,0.0,900.15,255.0,255.0,900.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-23,510.0,1795.2,0.02,0.1,0.01,0.0,0.0,897.6,255.0,255.0,897.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-26,510.0,1795.2,0.02,0.09,0.01,0.0,0.0,897.6,255.0,255.0,897.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-27,510.0,1795.2,0.02,0.09,0.01,0.0,0.0,897.6,255.0,255.0,897.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-28,510.0,1708.5,0.02,0.09,0.01,0.0,0.0,854.25,255.0,255.0,854.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-29,510.0,1713.6,0.02,0.09,0.01,0.0,0.0,856.8,255.0,255.0,856.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2022-12-30,510.0,1754.4,0.02,0.09,0.01,0.0,0.0,877.2,255.0,255.0,877.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-02,510.0,1785.0,0.02,0.09,0.01,0.0,0.0,892.5,255.0,255.0,892.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-03,510.0,1790.1,0.02,0.1,0.01,0.0,0.0,895.05,255.0,255.0,895.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-04,510.0,1825.8,0.02,0.1,0.01,0.0,0.0,912.9,255.0,255.0,912.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-05,510.0,1836.0,0.02,0.09,0.01,0.0,0.0,918.0,255.0,255.0,918.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-06,510.0,1790.1,0.02,0.09,0.01,0.0,0.0,895.05,255.0,255.0,895.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-09,510.0,1800.3,0.02,0.09,0.01,0.0,0.0,900.15,255.0,255.0,900.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-10,510.0,1851.3,0.02,0.09,0.01,0.0,0.0,925.65,255.0,255.0,925.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-11,510.0,1841.1,0.02,0.09,0.01,0.0,0.0,920.55,255.0,255.0,920.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-12,510.0,1912.5,0.02,0.09,0.01,0.0,0.0,956.25,255.0,255.0,956.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-13,510.0,1876.8,0.02,0.09,0.01,0.0,0.0,938.4,255.0,255.0,938.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-16,510.0,1851.3,0.02,0.09,0.01,0.0,0.0,925.65,255.0,255.0,925.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-17,510.0,1851.3,0.02,0.13,0.01,0.0,0.0,925.65,255.0,255.0,925.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-18,510.0,1836.0,0.02,0.14,0.01,0.0,0.0,918.0,255.0,255.0,918.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-19,510.0,1800.3,0.02,0.19,0.01,0.0,0.0,900.15,255.0,255.0,900.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-20,510.0,1805.4,0.02,0.2,0.01,0.0,0.0,902.7,255.0,255.0,902.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-23,510.0,1876.8,0.02,0.2,0.01,0.0,0.0,938.4,255.0,255.0,938.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-24,510.0,1841.1,0.02,0.2,0.01,0.0,0.0,920.55,255.0,255.0,920.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-25,510.0,1841.1,0.02,0.21,0.01,0.0,0.0,920.55,255.0,255.0,920.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-26,510.0,1805.4,0.02,0.18,0.01,0.0,0.0,902.7,255.0,255.0,902.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-27,510.0,1841.1,0.02,0.17,0.01,0.0,0.0,920.55,255.0,255.0,920.55,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-30,510.0,1922.7,0.02,0.14,0.01,0.0,0.0,961.35,255.0,255.0,961.35,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-01-31,510.0,1881.9,0.02,0.09,0.01,0.0,0.0,940.95,255.0,255.0,940.95,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-02-01,510.0,1524.9,0.02,0.08,0.01,0.0,0.0,762.45,255.0,255.0,762.45,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-02-02,510.0,1504.5,0.02,0.05,0.01,0.0,0.0,752.25,255.0,255.0,752.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-02-03,510.0,1509.6,0.02,0.05,0.01,0.0,0.0,754.8,255.0,255.0,754.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-02-06,510.0,1555.5,0.02,0.05,0.01,0.0,0.0,777.75,255.0,255.0,777.75,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-02-07,908.0,2724.0,0.03,0.08,0.01,0.0,0.0,1362.0,454.0,454.0,1362.0,199.0,,199.0,,,,,199.0,0.0,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-08,908.0,2941.92,0.03,0.08,0.01,0.0,0.0,1470.96,454.0,454.0,1470.96,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-09,908.0,2905.6,0.03,0.08,0.01,0.0,0.0,1452.8,454.0,454.0,1452.8,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-10,908.0,2842.04,0.03,0.07,0.01,0.0,0.0,1421.02,454.0,454.0,1421.02,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-13,908.0,2778.48,0.03,0.07,0.01,0.0,0.0,1389.24,454.0,454.0,1389.24,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-14,908.0,2787.56,0.03,0.07,0.01,0.0,0.0,1393.78,454.0,454.0,1393.78,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-15,908.0,2932.84,0.03,0.07,0.01,0.0,0.0,1466.42,454.0,454.0,1466.42,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-16,908.0,2932.84,0.03,0.07,0.01,0.0,0.0,1466.42,454.0,454.0,1466.42,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-17,908.0,2869.28,0.03,0.06,0.01,0.0,0.0,1434.64,454.0,454.0,1434.64,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.23,0.5092,56.77,0.8454
2023-02-20,908.0,2905.6,0.03,0.06,0.01,0.0,0.0,1452.8,454.0,454.0,1452.8,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,42.93,0.51,57.07,0.8454
2023-02-21,908.0,2987.32,0.03,0.06,0.01,0.0,0.0,1493.66,454.0,454.0,1493.66,,,,,,,,,,,,0.0,,100.0,42.27,0.0,0.0,0.0,100.0,43.19,0.5093,56.81,0.8454
2023-02-22,510.0,1662.6,0.02,0.03,0.01,0.0,0.0,831.3,255.0,255.0,831.3,,,,0.0,,199.0,,,,,199.0,0.0,0.0,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-02-23,824.0,2727.44,0.03,0.05,0.01,0.0,0.0,1363.72,412.0,412.0,1363.72,157.0,,157.0,,,,,157.0,0.0,,,0.0,,100.0,39.92,0.0,0.0,0.0,100.0,37.53,0.5311,62.47,0.7985
2023-02-24,824.0,2669.76,0.03,0.05,0.01,0.0,0.0,1334.88,412.0,412.0,1334.88,,,,,,,,,,,,0.0,,100.0,39.92,0.0,0.0,0.0,100.0,37.53,0.5311,62.47,0.7985
2023-02-27,824.0,2636.8,0.03,0.05,0.01,0.0,0.0,1318.4,412.0,412.0,1318.4,,,,,,,,,,,,0.0,,100.0,39.92,0.0,0.0,0.0,100.0,37.53,0.5311,62.47,0.7985
2023-02-28,824.0,2645.04,0.03,0.05,0.01,0.0,0.0,1322.52,412.0,412.0,1322.52,,,,,,,,,,,,0.0,,100.0,39.92,0.0,0.0,0.0,100.0,37.53,0.5311,62.47,0.7985
2023-03-01,824.0,2661.52,0.03,0.05,0.01,0.0,0.0,1330.76,412.0,412.0,1330.76,,,,,,,,,,,,0.0,,100.0,39.92,0.0,0.0,0.0,100.0,37.53,0.5311,62.47,0.7985
2023-03-02,824.0,2603.84,0.03,0.05,0.01,0.0,0.0,1301.92,412.0,412.0,1301.92,,,,,,,,,,,,0.0,,100.0,39.92,0.0,0.0,0.0,100.0,37.53,0.5311,62.47,0.7985
2023-03-03,510.0,1626.9,0.02,0.03,0.01,0.0,0.0,813.45,255.0,255.0,813.45,,,,0.0,,157.0,,,,,157.0,0.0,0.0,100.0,24.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.4942
2023-03-06,510.0,1611.6,0.02,0.03,0.01,0.0,0.0,805.8,255.0,255.0,805.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-07,510.0,1606.5,0.02,0.03,0.01,0.0,0.0,803.25,255.0,255.0,803.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-08,510.0,1596.3,0.02,0.03,0.01,0.0,0.0,798.15,255.0,255.0,798.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-09,510.0,1591.2,0.02,0.03,0.01,0.0,0.0,795.6,255.0,255.0,795.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-10,510.0,1565.7,0.02,0.03,0.01,0.0,0.0,782.85,255.0,255.0,782.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-13,510.0,1545.3,0.02,0.03,0.01,0.0,0.0,772.65,255.0,255.0,772.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-14,510.0,1550.4,0.02,0.03,0.01,0.0,0.0,775.2,255.0,255.0,775.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-15,510.0,1509.6,0.02,0.04,0.01,0.0,0.0,754.8,255.0,255.0,754.8,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-16,510.0,1524.9,0.02,0.05,0.01,0.0,0.0,762.45,255.0,255.0,762.45,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-17,510.0,1504.5,0.02,0.05,0.01,0.0,0.0,752.25,255.0,255.0,752.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-20,510.0,1504.5,0.02,0.05,0.01,0.0,0.0,752.25,255.0,255.0,752.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-21,510.0,1519.8,0.02,0.05,0.01,0.0,0.0,759.9,255.0,255.0,759.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-22,510.0,1540.2,0.02,0.05,0.01,0.0,0.0,770.1,255.0,255.0,770.1,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2023-03-23,510.0,1530.0,0.02,0.06,0.01,0.0,0.0,765.0,255.0,255.0,765.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-24,510.0,1519.8,0.02,0.06,0.01,0.0,0.0,759.9,255.0,255.0,759.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-27,510.0,1530.0,0.02,0.06,0.01,0.0,0.0,765.0,255.0,255.0,765.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-28,510.0,1550.4,0.02,0.06,0.01,0.0,0.0,775.2,255.0,255.0,775.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-29,510.0,1514.7,0.02,0.06,0.01,0.0,0.0,757.35,255.0,255.0,757.35,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-30,510.0,1540.2,0.02,0.07,0.01,0.0,0.0,770.1,255.0,255.0,770.1,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-03-31,510.0,1581.0,0.02,0.11,0.01,0.0,0.0,790.5,255.0,255.0,790.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-03,510.0,1524.9,0.02,0.11,0.01,0.0,0.0,762.45,255.0,255.0,762.45,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-04,510.0,1530.0,0.02,0.12,0.01,0.0,0.0,765.0,255.0,255.0,765.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-05,510.0,1530.0,0.02,0.13,0.01,0.0,0.0,765.0,255.0,255.0,765.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-06,510.0,1560.6,0.02,0.13,0.01,0.0,0.0,780.3,255.0,255.0,780.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-07,510.0,1560.6,0.02,0.13,0.01,0.0,0.0,780.3,255.0,255.0,780.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-10,510.0,1560.6,0.02,0.13,0.01,0.0,0.0,780.3,255.0,255.0,780.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-11,510.0,1530.0,0.02,0.13,0.01,0.0,0.0,765.0,255.0,255.0,765.0,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-12,510.0,1545.3,0.02,0.14,0.01,0.0,0.0,772.65,255.0,255.0,772.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-13,510.0,1560.6,0.02,0.14,0.01,0.0,0.0,780.3,255.0,255.0,780.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-14,510.0,1514.7,0.02,0.14,0.01,0.0,0.0,757.35,255.0,255.0,757.35,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-17,510.0,1494.3,0.02,0.14,0.01,0.0,0.0,747.15,255.0,255.0,747.15,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-18,510.0,1499.4,0.02,0.13,0.01,0.0,0.0,749.7,255.0,255.0,749.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-19,510.0,1479.0,0.02,0.13,0.01,0.0,0.0,739.5,255.0,255.0,739.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-20,510.0,1458.6,0.02,0.13,0.01,0.0,0.0,729.3,255.0,255.0,729.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-21,510.0,1468.8,0.02,0.13,0.01,0.0,0.0,734.4,255.0,255.0,734.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-24,510.0,1468.8,0.02,0.13,0.01,0.0,0.0,734.4,255.0,255.0,734.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-25,510.0,1468.8,0.02,0.13,0.01,0.0,0.0,734.4,255.0,255.0,734.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-26,510.0,1453.5,0.02,0.15,0.01,0.0,0.0,726.75,255.0,255.0,726.75,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-27,510.0,1504.5,0.02,0.15,0.01,0.0,0.0,752.25,255.0,255.0,752.25,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-04-28,510.0,1519.8,0.02,0.16,0.01,0.0,0.0,759.9,255.0,255.0,759.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-01,510.0,1519.8,0.02,0.16,0.01,0.0,0.0,759.9,255.0,255.0,759.9,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-02,510.0,1489.2,0.02,0.16,0.01,0.0,0.0,744.6,255.0,255.0,744.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-03,510.0,1458.6,0.02,0.17,0.01,0.0,0.0,729.3,255.0,255.0,729.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-04,510.0,1463.7,0.02,0.17,0.01,0.0,0.0,731.85,255.0,255.0,731.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-05,510.0,1453.5,0.02,0.17,0.01,0.0,0.0,726.75,255.0,255.0,726.75,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-08,510.0,1463.7,0.02,0.17,0.01,0.0,0.0,731.85,255.0,255.0,731.85,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-09,510.0,1468.8,0.02,0.18,0.01,0.0,0.0,734.4,255.0,255.0,734.4,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-10,510.0,1484.1,0.02,0.18,0.01,0.0,0.0,742.05,255.0,255.0,742.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-11,510.0,1484.1,0.02,0.19,0.01,0.0,0.0,742.05,255.0,255.0,742.05,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-12,510.0,1489.2,0.02,0.19,0.01,0.0,0.0,744.6,255.0,255.0,744.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-15,510.0,1499.4,0.02,0.19,0.01,0.0,0.0,749.7,255.0,255.0,749.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-16,510.0,1489.2,0.02,0.19,0.01,0.0,0.0,744.6,255.0,255.0,744.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-17,510.0,1489.2,0.02,0.22,0.01,0.0,0.0,744.6,255.0,255.0,744.6,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-18,510.0,1499.4,0.02,0.22,0.01,0.0,0.0,749.7,255.0,255.0,749.7,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-19,510.0,1458.6,0.02,0.23,0.01,0.0,0.0,729.3,255.0,255.0,729.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-22,510.0,1448.4,0.02,0.23,0.01,0.0,0.0,724.2,255.0,255.0,724.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-23,510.0,1443.3,0.02,0.23,0.01,0.0,0.0,721.65,255.0,255.0,721.65,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-24,510.0,1448.4,0.02,0.24,0.01,0.0,0.0,724.2,255.0,255.0,724.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-25,510.0,1448.4,0.02,0.24,0.01,0.0,0.0,724.2,255.0,255.0,724.2,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-26,510.0,1458.6,0.02,0.24,0.01,0.0,0.0,729.3,255.0,255.0,729.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-29,510.0,1458.6,0.02,0.24,0.01,0.0,0.0,729.3,255.0,255.0,729.3,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-30,510.0,1479.0,0.02,0.24,0.01,0.0,0.0,739.5,255.0,255.0,739.5,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
2023-05-31,510.0,1453.5,0.02,0.29,0.01,0.0,0.0,726.75,255.0,255.0,726.75,,,,,,,,,,,,0.0,,100.0,29.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.5829
