,WLN FP Equity_DX_SI_QTY,WLN FP Equity_DX_SHORT_INTEREST_VALUE,WLN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,WLN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WLN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WLN FP Equity_DX_SI_MV,WLN FP Equity_DX_DSS,WLN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WLN FP Equity_DX_SUPPLY_SI_QTY,WLN FP Equity_DX_BROKER_SI_QTY,WLN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WLN FP Equity_DX_BROKER_SI_MV_NEW_x,WLN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WLN FP Equity_DX_SUPPLY_SI_QTY_INC_x,WLN FP Equity_DX_BROKER_SI_MV_INC_x,WLN FP Equity_DX_SUPPLY_SI_MV_NEW,WLN FP Equity_DX_BROKER_SI_QTY_ADD,WLN FP Equity_DX_BROKER_SI_QTY_NEW,WLN FP Equity_DX_SUPPLY_SI_MV_DEC,WLN FP Equity_DX_BROKER_SI_QTY_INC,WLN FP Equity_DX_SUPPLY_SI_QTY_DEC,WLN FP Equity_DX_BROKER_SI_MV_NEW_y,WLN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WLN FP Equity_DX_BROKER_SI_MV_INC_y,WLN FP Equity_DX_SUPPLY_SI_QTY_INC_y,WLN FP Equity_DX_BROKER_SI_MV_ADD,WLN FP Equity_DX_SUPPLY_SI_QTY_ADD,WLN FP Equity_DX_BROKER_SI_QTY_DEC,WLN FP Equity_DX_SUPPLY_SI_MV,WLN FP Equity_DX_BROKER_SI_MV_DEC,WLN FP Equity_DX_SUPPLY_SI_MV_RMV,WLN FP Equity_DX_BROKER_SI_MV_RMV,WLN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WLN FP Equity_DX_UTILIZATION_QUANTITY,WLN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WLN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WLN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WLN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WLN FP Equity_DX_ACTIVE_UTILIZATION_MV,WLN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WLN FP Equity_DX_BROKER_SI_CON_RATIO,WLN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WLN FP Equity_DX_DEMAND_SUPPLY_RATIO,WLN FP Equity_PX_LAST
2016-07-22,113057.0,2989227.08,0.29,1.28,0.09,3.01,0.0,1029467.84,80560.0,38936.0,2130006.4,,,12175.0,,,,,0.03,,1265.0,,,,12175.0,,,1380.0,2.13,0.04,,,1.19,1.19,6669768.0,176348665.92,,176.16,1.2,27.05,0.3304,45.26,0.0167,26.44
2016-07-25,117174.0,3147879.51,0.3,1.29,0.09,3.11,0.0,1046015.64,84562.0,38936.0,2271758.13,,,,,,,,0.0,,115.0,,,,,,4117.0,,2.23,,,,1.25,1.25,6669080.0,179164834.2,,176.03,1.25,27.0,0.3304,45.29,0.0174,26.865
2016-07-26,116994.0,3154743.21,0.3,1.34,0.09,3.16,0.0,1045055.54,84562.0,38756.0,2280214.33,,,,,,,,,,,,,,,,,180.0,2.27,0.0,,,1.25,1.25,6667630.0,179792642.95,,177.96,1.26,26.84,0.3307,45.39,0.0173,26.965
2016-07-27,128453.0,3617236.48,0.33,1.6,0.1,3.47,0.0,1091368.96,96021.0,38756.0,2703951.36,,,11459.0,,,,,,,,,,,11459.0,,,,2.58,,,,1.42,1.42,6666751.0,187735708.16,,179.91,1.42,26.75,0.3309,45.44,0.019,28.16
2016-07-28,125073.0,3473277.21,0.32,1.46,0.09,3.53,0.0,956565.42,96951.0,34446.0,2692329.27,,,931.0,,,,,0.0,,1.0,,,,931.0,,,4310.0,2.73,0.1,,,1.43,1.43,6667095.0,185145228.15,,183.83,1.46,23.6,0.3409,48.08,0.0185,27.77
2016-07-29,129833.0,3473681.92,0.33,1.49,0.1,3.62,0.0,1048956.53,96471.0,39206.0,2581081.61,,,,0.13,,,,0.01,4760.0,480.0,,,0.13,,,,,2.67,,,,1.41,1.41,6749002.0,180569548.51,,183.5,1.44,27.03,0.3296,45.08,0.019,26.755
2016-08-01,62996.0,1704986.74,0.16,0.71,0.05,1.7,0.0,446626.63,55124.0,16502.0,1491931.06,,,,,,,,1.32,,46387.0,,,,,,5040.0,22704.0,1.48,0.65,,,0.81,0.81,6777280.0,183427083.2,,180.82,0.81,34.57,0.4074,51.93,0.0092,27.065
2016-08-02,76400.0,2078080.0,0.19,0.89,0.06,2.08,0.0,585942.4,69380.0,21542.0,1887136.0,,,8364.0,0.14,,,,,5040.0,,,,0.14,8364.0,,5892.0,,1.87,,,,1.02,1.02,6727355.0,182984056.0,,180.46,1.03,42.56,0.4197,47.9,0.0112,27.2
2016-08-03,79142.0,2145539.62,0.2,0.99,0.06,2.18,0.0,658339.24,68292.0,24284.0,1851396.12,,,,0.11,,,,0.03,3830.0,1088.0,,,0.11,,,,1088.0,1.86,0.03,,,1.0,1.0,6729406.0,182434196.66,,181.84,1.01,39.9,0.4289,51.15,0.0116,27.11
2016-08-04,83071.0,2259531.2,0.21,1.05,0.06,2.28,0.0,660524.8,72221.0,24284.0,1964411.2,,,3929.0,,,,,,,,,,,3929.0,,,,1.96,,,,1.06,1.06,6725201.0,182925467.2,,181.27,1.07,44.27,0.4281,47.46,0.0122,27.2
2016-08-05,101401.0,2778387.4,0.26,1.28,0.08,2.79,0.0,916502.6,81386.0,33449.0,2229976.4,,,9165.0,,,9165.0,,,,,,,,9165.0,0.25,,,2.22,,,,1.2,1.2,6701811.0,183629621.4,,181.16,1.21,37.76,0.3332,40.5,0.0149,27.4
2016-08-08,91203.0,2532251.3,0.23,1.26,0.07,2.52,0.0,787137.75,81407.0,28350.0,2260265.36,,,,,,,,0.13,,5099.0,,,,,,5120.0,5099.0,2.23,0.14,,,1.2,1.2,6705813.0,186186897.95,,182.09,1.21,34.95,0.3243,41.28,0.0134,27.765
2016-08-09,85947.0,2402648.38,0.22,1.23,0.07,2.42,0.0,935653.85,71031.0,33470.0,1985671.61,,,,0.16,,,,0.28,5120.0,10376.0,,,0.16,,,,,1.97,,,,1.05,1.05,6714974.0,187717098.17,,183.94,1.06,25.23,0.3398,48.82,0.0127,27.955
2016-08-10,96801.0,2700747.9,0.25,1.41,0.07,2.74,0.0,1073731.5,80204.0,38485.0,2237691.6,,,3334.0,0.2,,,,0.02,6731.0,892.0,,,0.2,3334.0,,6731.0,1716.0,2.24,0.05,,,1.18,1.18,6717126.0,187407815.4,,184.75,1.2,28.7,0.3102,41.78,0.0142,27.9
2016-08-11,111914.0,3136389.85,0.28,1.66,0.08,3.18,0.0,1337100.77,89380.0,47711.0,2504874.5,,,9176.0,0.27,,,,,9226.0,,,,0.27,9176.0,,,,2.5,,,,1.32,1.32,6692553.0,187558797.83,,184.57,1.33,33.4,0.3218,41.4,0.0165,28.025
2016-08-12,110778.0,3084613.41,0.28,1.69,0.08,3.16,0.0,1411518.74,88224.0,50692.0,2456597.28,,,2961.0,0.09,,,,0.12,2981.0,4117.0,,,0.09,2961.0,,,,2.47,,,,1.3,1.3,6686159.0,186176097.36,,184.69,1.32,31.84,0.3315,44.13,0.0164,27.845
2016-08-15,111419.0,3127531.33,0.28,1.76,0.08,3.17,0.0,1440917.31,88835.0,51333.0,2493598.45,,,4950.0,0.02,,,,0.12,641.0,4339.0,,,0.02,4950.0,,,,2.48,,,,1.31,1.31,6685886.0,187672820.02,,183.94,1.33,31.46,0.3342,44.81,0.0164,28.07
2016-08-16,112895.0,3087678.25,0.29,1.8,0.09,3.24,0.0,1539340.05,85361.0,56283.0,2334623.35,,,27.0,0.15,,,,0.09,4950.0,3501.0,,,0.15,27.0,,,,2.39,,,,1.26,1.26,6676687.0,182607389.45,,186.37,1.26,29.27,0.3521,48.64,0.0167,27.35
2016-08-17,112895.0,3083162.45,0.29,1.8,0.09,3.16,0.0,1537088.73,85361.0,56283.0,2331208.91,,,,,,,,0.11,,3433.0,,,,,,3433.0,,2.33,,,,1.26,1.26,6693170.0,182790472.7,,183.89,1.25,29.25,0.3523,48.67,0.0167,27.31
2016-08-18,114671.0,3163199.54,0.29,1.89,0.09,3.2,0.0,1601557.52,85361.0,58059.0,2354683.19,,,,0.05,,,,,1776.0,,,,0.05,,,,,2.33,,,,1.26,1.26,6692631.0,184616226.14,,183.56,1.25,28.58,0.3587,49.86,0.0169,27.585
2016-08-19,111606.0,3068048.94,0.28,1.92,0.08,3.15,0.0,1633840.66,80921.0,59434.0,2224518.29,,,,0.04,,,,0.11,1375.0,4440.0,,,0.04,,,,,2.23,,,,1.19,1.19,6729307.0,184988649.43,,186.15,1.18,28.06,0.3638,50.76,0.0164,27.49
2016-08-22,111572.0,3072692.88,0.28,1.95,0.08,3.15,0.0,1635876.0,80887.0,59400.0,2227627.98,,,,,,,,0.0,,34.0,,,,,,,34.0,2.22,0.0,,,1.18,1.18,6748875.0,185864017.5,,186.46,1.18,27.99,0.3646,50.89,0.0163,27.54
2016-08-23,111407.0,3063135.47,0.28,1.97,0.08,3.15,0.0,1628666.33,80722.0,59235.0,2219451.39,,,,,,,,0.0,,165.0,,,,,,,165.0,2.22,0.0,,,1.18,1.18,6749121.0,185567081.9,,186.84,1.18,28.05,0.3639,50.77,0.0163,27.495
2016-08-24,107007.0,2951253.06,0.27,1.92,0.08,3.03,0.0,1633701.3,76322.0,59235.0,2104960.76,,,,,,,,0.12,,4400.0,,,,,,,,2.1,,,,1.12,1.12,6753550.0,186262909.0,,186.86,1.11,29.68,0.405,53.83,0.0157,27.58
2016-08-25,102607.0,2787319.16,0.26,1.87,0.08,2.9,0.0,1609118.78,71922.0,59235.0,1953761.13,,,,,,,,0.12,,4400.0,,,,,,,,1.98,,,,1.06,1.06,6725752.0,182705053.08,,185.67,1.05,29.85,0.4035,53.57,0.0151,27.165
2016-08-26,103607.0,2810857.91,0.26,1.89,0.08,2.9,0.0,1634175.55,71922.0,60235.0,1951243.86,,,,0.03,,,,,1000.0,,,,0.03,,,,,1.96,,,,1.06,1.06,6704222.0,181885542.86,,183.95,1.05,29.26,0.4088,54.47,0.0153,27.13
2016-08-29,107657.0,2928270.4,0.27,1.99,0.08,3.0,0.0,1638392.0,80872.0,60235.0,2199718.4,,,4050.0,,,,,,,,,,,4050.0,,4900.0,,2.2,,,,1.19,1.19,6700325.0,182248840.0,,183.54,1.18,29.29,0.4085,54.43,0.0159,27.2
2016-08-30,105524.0,2912990.02,0.27,2.01,0.08,2.94,0.0,1603905.71,73839.0,58102.0,2038325.6,,,,,,,,0.19,,7033.0,,,,,,,2133.0,2.01,0.07,,,1.09,1.09,6707281.0,185154492.01,,184.01,1.08,30.34,0.3993,52.8,0.0156,27.605
2016-08-31,105524.0,2923542.42,0.27,2.07,0.08,2.98,0.0,1609715.91,73839.0,58102.0,2045709.5,,,,,,,,,,,,,,,,,,2.04,,,,1.09,1.09,6706918.0,185815163.19,,185.67,1.09,30.38,0.3989,52.73,0.0156,27.705
2016-09-01,106037.0,3049624.12,0.27,2.13,0.08,2.99,0.0,1573574.64,74352.0,54714.0,2138363.52,,,3901.0,,,,,0.09,,3388.0,,,,3901.0,,,3388.0,2.07,0.1,,,1.1,1.1,6698072.0,192636550.72,,186.42,1.1,30.36,0.3664,47.41,0.0157,28.76
2016-09-02,104239.0,3031791.32,0.26,2.05,0.08,3.06,0.0,1539061.86,72554.0,52916.0,2110233.09,,,,,,,,0.05,,1798.0,,,,,,,1798.0,2.09,0.03,,,1.07,1.07,6712247.0,195225704.0,,192.53,1.08,31.15,0.361,46.04,0.0154,29.085
2016-09-05,104239.0,3018761.44,0.27,2.09,0.08,3.08,0.0,1532447.36,68715.0,52916.0,1989986.4,,,,,,,,0.11,,3839.0,,,,,,,,2.0,,,,1.01,1.01,6717971.0,194552440.16,,194.01,1.02,31.29,0.3602,45.8,0.0154,28.96
2016-09-06,96444.0,2763120.6,0.25,1.99,0.07,2.82,0.0,1292716.65,67134.0,45121.0,1923389.1,,,,,,,,0.05,,1581.0,,,,,,,7795.0,1.94,0.24,,,0.99,0.99,6733680.0,192919932.0,,192.93,0.99,35.44,0.342,38.61,0.0142,28.65
2016-09-07,103460.0,2928952.6,0.26,2.12,0.08,3.0,0.0,1370798.51,70850.0,48421.0,2005763.5,,,,0.09,,,,,3300.0,,,,0.09,,,3716.0,,2.03,,,,1.04,1.04,6741424.0,190849713.44,,192.16,1.04,31.75,0.3399,39.68,0.0152,28.31
2016-09-08,90968.0,2544374.96,0.23,2.11,0.07,2.59,0.0,1004934.13,68776.0,35929.0,1923664.72,,,,,,,,0.36,,12492.0,,,,,,10418.0,12492.0,1.95,0.38,,,1.04,1.04,6530957.0,182670867.29,,184.26,1.05,35.22,0.343,39.13,0.0138,27.97
2016-09-09,110015.0,3036414.0,0.28,2.56,0.08,3.12,0.0,1244925.6,77405.0,45106.0,2136378.0,,,9870.0,0.28,,,,0.04,9177.0,1241.0,,,0.28,9870.0,,,,2.16,,,,1.15,1.15,6648920.0,183510192.0,,186.12,1.15,32.27,0.3385,38.86,0.0164,27.6
2016-09-12,108918.0,3033910.89,0.28,2.51,0.08,3.05,0.0,1225870.7,77405.0,44009.0,2156116.28,,,,,,,,,,,,,,,,,1097.0,2.14,0.04,,,1.2,1.2,6379534.0,177701919.57,,176.74,1.19,31.21,0.3392,39.47,0.0169,27.855
2016-09-13,109530.0,3071768.85,0.28,2.55,0.08,3.09,0.0,1193118.44,77405.0,42543.0,2170823.23,,,,,,,,,,,,,,,,,1466.0,2.16,0.04,,,1.2,1.2,6383152.0,179015497.84,,178.2,1.2,33.43,0.3382,38.2,0.017,28.045
2016-09-14,109419.0,3082333.23,0.28,2.6,0.08,3.11,0.0,1195309.44,77405.0,42432.0,2180498.85,,,,,,,,,,,,,,,,,111.0,2.17,0.0,,,1.2,1.2,6376175.0,179616849.75,,178.87,1.2,33.44,0.3382,38.19,0.017,28.17
2016-09-15,112204.0,3174251.16,0.29,2.73,0.08,3.21,0.0,1200401.28,80190.0,42432.0,2268575.1,,,2785.0,,,,,,,,,,,2785.0,,,,2.26,,,,1.24,1.24,6380600.0,180507174.0,,179.7,1.24,33.46,0.3382,38.18,0.0174,28.29
2016-09-16,115194.0,3268053.78,0.29,2.79,0.09,3.31,0.0,1347575.0,78112.0,47500.0,2216037.44,,,,,,5068.0,,0.06,,2078.0,,,,,0.14,,,2.21,,,,1.21,1.21,6390558.0,181300130.46,,181.09,1.21,28.04,0.3023,37.76,0.0178,28.37
2016-09-19,123278.0,3470275.7,0.31,2.96,0.09,3.55,0.0,1466164.6,81612.0,52084.0,2297377.8,,,3500.0,0.14,,,,,4584.0,,,,0.14,3500.0,,,,2.31,,,,1.26,1.26,6392742.0,179955687.3,,180.81,1.26,26.44,0.2788,35.6,0.019,28.15
2016-09-20,121648.0,3416484.08,0.31,2.89,0.09,3.47,0.0,1396919.82,82327.0,49739.0,2312153.8,,,,,,,,0.08,,2785.0,,,,,,3500.0,2345.0,2.32,0.07,,,1.27,1.27,6376542.0,179085182.07,,180.03,1.27,26.09,0.2595,35.13,0.0188,28.085
2016-09-21,124118.0,3462892.2,0.32,2.88,0.09,3.53,0.0,1356191.1,85927.0,48609.0,2397363.3,,,,,,,,,,,,,,,,3600.0,1130.0,2.41,0.03,,,1.33,1.33,6368168.0,177671887.2,,179.1,1.33,25.35,0.2413,34.14,0.0192,27.9
2016-09-22,127089.0,3528626.09,0.32,2.92,0.1,3.59,0.0,1432118.7,85927.0,51580.0,2385763.15,,,,,,3600.0,,,,,,,,,0.1,,629.0,2.4,0.02,,,1.33,1.33,6369164.0,176839838.46,,177.99,1.33,24.51,0.2242,33.0,0.0197,27.765
2016-09-23,119899.0,3305015.94,0.31,2.64,0.09,3.38,0.0,1409150.37,79113.0,51121.0,2180749.85,,,,,,,,0.19,,6814.0,,,,,,,459.0,2.2,0.02,,,1.23,1.23,6375765.0,175747962.23,,177.86,1.22,24.7,0.2247,33.2,0.0186,27.565
2016-09-26,108100.0,2921402.5,0.28,2.31,0.08,3.01,0.0,1062677.05,79113.0,39322.0,2138028.83,,,,,,,,,,,,,,,,,11799.0,2.18,0.35,,,1.23,1.23,6371642.0,172193625.05,,176.39,1.22,22.22,0.2456,38.49,0.0168,27.025
2016-09-27,80023.0,2161021.12,0.2,1.64,0.06,2.2,0.0,650712.48,64926.0,24096.0,1753326.63,,,,,,,,0.4,,14187.0,,,,,,,15226.0,1.76,0.43,,,1.01,1.01,6386420.0,172465272.1,,174.79,0.99,25.28,0.3118,47.84,0.0124,27.005
2016-09-28,74575.0,2036270.38,0.19,1.43,0.06,2.04,0.0,554236.89,63078.0,20298.0,1722344.79,,,3000.0,,,,,0.21,,7848.0,,,,3000.0,,3000.0,3798.0,1.7,0.11,,,0.97,0.97,6429999.0,175571122.7,,175.57,0.96,26.75,0.3624,51.74,0.0115,27.305
2016-09-29,73174.0,1979356.7,0.19,1.3,0.06,2.02,0.0,511163.85,61677.0,18897.0,1668362.85,,,,,,,,0.04,,1401.0,,,,,,,1401.0,1.68,0.04,,,0.95,0.95,6421559.0,173703170.95,,176.51,0.95,24.67,0.3684,53.2,0.0113,27.05
2016-09-30,55913.0,1506575.79,0.14,0.96,0.04,1.53,0.0,480429.35,44416.0,17830.0,1196789.12,,,,,,,,0.48,,17261.0,,,,,,,1067.0,1.2,0.03,,,0.69,0.69,6394451.0,172298482.2,,174.72,0.68,32.8,0.2826,35.15,0.0087,26.945
2016-10-03,55913.0,1510210.13,0.14,0.92,0.04,1.53,0.0,481588.3,44416.0,17830.0,1199676.16,,,,,,,,,,,,,,,,,,1.2,,,,0.69,0.69,6383195.0,172410096.95,,174.18,0.68,32.74,0.2825,35.18,0.0087,27.01
2016-10-04,41066.0,1103854.08,0.1,0.64,0.03,1.13,0.0,445374.72,29569.0,16569.0,794814.72,,,,,,,,0.4,,14847.0,,,,,,,1261.0,0.8,0.04,,,0.46,0.46,6396068.0,171926307.84,,174.63,0.46,27.48,0.3643,47.63,0.0064,26.88
2016-10-05,39767.0,1051240.65,0.1,0.61,0.03,1.08,0.0,403662.45,28270.0,15270.0,747317.45,,,,,,,,0.04,,1299.0,,,,,,,1299.0,0.76,0.04,,,0.44,0.44,6385945.0,168812456.07,,173.22,0.44,29.26,0.3515,44.23,0.0062,26.435
2016-10-06,39767.0,1047860.45,0.1,0.59,0.03,1.07,0.0,402364.5,28270.0,15270.0,744914.5,,,,,,,,,,,,,,,,,,0.75,,,,0.44,0.44,6404987.0,168771407.45,,172.25,0.43,29.2,0.3519,44.36,0.0062,26.35
2016-10-07,39767.0,1052433.66,0.1,0.58,0.03,1.06,0.0,404120.55,28270.0,15270.0,748165.55,,,,,,,,,,,,,,,,,,0.74,,,,0.44,0.44,6399797.0,169370627.6,,171.31,0.43,29.33,0.3511,44.11,0.0062,26.465
2016-10-10,39644.0,1036690.6,0.1,0.57,0.03,1.06,0.0,396094.05,28147.0,15147.0,736044.05,,,,,,,,0.0,,123.0,,,,,,,123.0,0.75,0.0,,,0.44,0.44,6397435.0,167292925.25,,172.03,0.43,29.37,0.3509,44.03,0.0062,26.15
2016-10-11,42644.0,1112368.74,0.11,0.59,0.03,1.13,0.0,564662.0,24647.0,21647.0,642917.0,,,,,,6500.0,,0.09,,3500.0,,,,,0.17,,,0.65,,,,0.38,0.38,6404383.0,167058330.56,,171.09,0.38,25.82,0.2864,38.8,0.0066,26.085
2016-10-12,36144.0,954743.76,0.09,0.5,0.03,0.96,0.0,571805.51,18147.0,21647.0,479353.01,,,,,,,,0.17,,6500.0,,,,,,,,0.47,,,,0.28,0.28,6423351.0,169672816.67,,171.19,0.28,29.59,0.3507,43.94,0.0056,26.415
2016-10-13,32190.0,854322.6,0.08,0.44,0.02,0.86,0.0,549192.22,14193.0,20693.0,376682.22,,,,,,,,0.1,,3954.0,,,,,,,954.0,0.37,0.03,,,0.22,0.22,6430730.0,170671574.2,,172.37,0.22,30.97,0.3429,41.11,0.005,26.54
2016-10-14,25690.0,675133.2,0.07,0.34,0.02,0.69,0.0,372992.04,14193.0,14193.0,372992.04,,,,,,,,,,,,,,,,,6500.0,0.38,0.17,,,0.22,0.22,6429034.0,168955013.52,,173.36,0.22,40.27,0.5189,59.73,0.004,26.28
2016-10-17,11774.0,306418.35,0.03,0.15,0.01,0.31,0.0,153209.17,5887.0,5887.0,153209.17,,,,,,,,0.22,,8306.0,,,,,,,8306.0,0.15,0.23,,,0.09,0.09,6341480.0,165037017.0,,169.46,0.09,,1.0,100.0,0.0019,26.025
2016-10-18,11774.0,306124.0,0.03,0.15,0.01,0.31,0.0,153062.0,5887.0,5887.0,153062.0,,,,,,,,,,,,,,,,,,0.15,,,,0.09,0.09,6308160.0,164012160.0,,164.31,0.09,,1.0,100.0,0.0019,26.0
2016-10-19,11774.0,304828.86,0.03,0.14,0.01,0.31,0.0,152414.43,5887.0,5887.0,152414.43,,,,,,,,,,,,,,,,,,0.15,,,,0.09,0.09,6307157.0,163292294.73,,164.08,0.09,,1.0,100.0,0.0019,25.89
2016-10-20,15978.0,391461.0,0.04,0.19,0.01,0.41,0.0,144231.5,10091.0,5887.0,247229.5,,,,,,,,,,,,,,,,4204.0,,0.26,,,,0.16,0.16,6385722.0,156450189.0,,165.05,0.16,41.66,0.5139,58.34,0.0025,24.5
2016-10-21,21978.0,555054.39,0.06,0.23,0.02,0.54,0.0,148676.19,16091.0,5887.0,406378.21,,,,,,,,,,,,,,,,6000.0,,0.39,,,,0.25,0.25,6399040.0,161607755.2,,159.61,0.25,32.11,0.3579,44.97,0.0034,25.255
2016-10-24,21978.0,550658.79,0.06,0.23,0.02,0.56,0.0,147498.79,16091.0,5887.0,403160.01,,,,,,,,,,,,,,,,,,0.41,,,,0.25,0.25,6378346.0,159809459.03,,162.01,0.25,32.11,0.3579,44.97,0.0034,25.055
2016-10-25,21978.0,548790.66,0.06,0.23,0.02,0.55,0.0,146998.39,16091.0,5887.0,401792.27,,,,,,,,,,,,,,,,,,0.4,,,,0.25,0.25,6381423.0,159344132.31,,161.2,0.25,32.11,0.3579,44.97,0.0034,24.97
2016-10-26,37881.0,940017.02,0.1,0.38,0.03,0.94,0.0,431458.41,20494.0,17387.0,508558.61,,,,,,11500.0,,,,,,,,,0.29,4403.0,,0.51,,,,12.12,0.32,148613.0,3687831.6,,3.71,12.12,29.76,0.2969,39.51,0.0059,24.815
2016-10-27,37881.0,933387.84,0.1,0.38,0.03,0.94,0.0,428415.68,20494.0,17387.0,504972.16,,,,,,,,,,,,,,,,,,0.51,,,,12.12,0.32,148613.0,3661824.32,,3.69,12.12,29.78,0.2968,39.49,0.0059,24.64
2016-10-28,42881.0,1059589.51,0.11,0.43,0.03,1.06,0.0,429632.77,25494.0,17387.0,629956.74,,,,,,,,,,,,,,,,5000.0,,0.63,,,,0.4,0.4,6363421.0,157240132.91,,158.43,0.39,33.92,0.3123,39.94,0.0067,24.71
2016-10-31,42881.0,1073740.24,0.11,0.43,0.03,1.06,0.0,435370.48,25494.0,17387.0,638369.76,,,,,,,,,,,,,,,,,,0.63,,,,14.64,0.4,148613.0,3721269.52,,3.67,14.63,34.15,0.3126,39.81,0.0067,25.04
2016-11-01,42881.0,1042651.52,0.11,0.43,0.03,1.06,0.0,422764.91,25494.0,17387.0,619886.61,,,,,,,,,,,,,,,,,,0.64,,,,14.64,0.4,148613.0,3613525.1,,3.72,14.62,33.22,0.3118,40.35,0.0067,24.315
2016-11-02,52881.0,1270201.62,0.13,0.53,0.04,1.28,0.0,657835.74,25494.0,27387.0,612365.88,,,,0.24,,,,,10000.0,,,,0.24,,,,,0.62,,,,14.64,0.4,148613.0,3569684.26,,3.61,14.63,31.08,0.3555,48.59,0.0083,24.02
2016-11-03,43478.0,1059558.86,0.11,0.43,0.03,1.05,0.0,667421.19,16091.0,27387.0,392137.67,,,,,,,,0.23,,9403.0,,,,,,,,0.39,,,,12.6,0.25,111634.0,2720520.58,,2.68,12.6,16.87,0.4409,62.49,0.0068,24.37
2016-11-04,39274.0,954750.94,0.1,0.37,0.03,0.96,0.0,665777.97,11887.0,27387.0,288972.97,,,,,,,,0.1,,4204.0,,,,,,,,0.29,,,,100.0,0.19,0.0,0.0,,0.0,100.0,19.41,0.5473,70.7,0.0062,24.31
2016-11-07,32774.0,795916.59,0.08,0.31,0.02,0.8,0.0,507240.8,11887.0,20887.0,288675.8,,,,,,,,,,,,,,,,,6500.0,0.29,0.16,,,100.0,0.19,0.0,0.0,,0.0,100.0,24.66,0.4706,62.77,0.0051,24.285
2016-11-08,32774.0,821971.92,0.08,0.31,0.02,0.81,0.0,523845.96,11887.0,20887.0,298125.96,,,,,,,,,,,,,,,,,,0.29,,,,100.0,0.19,0.0,0.0,,0.0,100.0,24.15,0.4773,63.55,0.0051,25.08
2016-11-09,44774.0,1132110.59,0.11,0.43,0.03,1.13,0.0,831547.8,11887.0,32887.0,300562.8,,,,,,12000.0,,,,,,,,,0.3,,,0.3,,,,100.0,0.19,0.0,0.0,,0.0,100.0,24.52,0.4725,62.99,0.007,25.285
2016-11-10,65691.0,1626837.62,0.17,0.62,0.05,1.64,0.0,1332456.06,22804.0,53804.0,564741.06,,,,0.52,,,,,20917.0,,,,0.52,,,10917.0,,0.58,,,,0.36,0.36,6335800.0,156906087.0,,161.25,0.36,37.96,0.4541,55.27,0.0103,24.765
2016-11-11,65691.0,1606801.86,0.17,0.62,0.05,1.62,0.0,1316045.84,22804.0,53804.0,557785.84,,,,,,,,,,,,,,,,,,0.57,,,,0.36,0.36,6325284.0,154716446.64,,158.38,0.36,37.81,0.455,55.45,0.0103,24.46
2016-11-14,64575.0,1573047.0,0.16,0.62,0.05,1.58,0.0,1356559.68,19804.0,55688.0,482425.44,,,,0.04,,,,0.07,1884.0,3000.0,,,0.04,,,,,0.49,,,,16.99,0.31,96739.0,2356562.04,,2.39,16.92,43.13,0.5094,56.87,0.0102,24.36
2016-11-15,49982.0,1223809.27,0.13,0.49,0.04,1.22,0.0,1223809.27,10917.0,49982.0,267302.75,,,,,,,,0.22,,8887.0,,,,,,,5706.0,0.27,0.15,,,10.14,0.17,96739.0,2368654.42,,2.36,10.14,34.09,0.5507,65.91,0.0079,24.485
2016-11-16,27982.0,696751.8,0.07,0.27,0.02,0.69,0.0,696751.8,10917.0,27982.0,271833.3,,,,,,,,,,,,,,,,,22000.0,0.27,0.53,,,10.14,0.17,96739.0,2408801.1,,2.38,10.14,46.05,0.5031,53.95,0.0044,24.9
2016-11-17,32639.0,827888.24,0.08,0.32,0.02,0.82,0.0,823297.17,13681.0,32458.0,347018.57,,,2583.0,0.12,,,,,4476.0,,,,0.12,2583.0,,181.0,,0.34,,,,12.69,0.21,94156.0,2388266.94,,2.36,12.69,46.57,0.5024,53.43,0.0051,25.365
2016-11-18,45124.0,1156302.5,0.11,0.45,0.03,1.15,0.0,1003090.63,19479.0,39145.0,499149.38,,,,0.15,,889.0,,,5798.0,,,,0.15,,0.02,5798.0,,0.5,,,,17.14,0.3,94156.0,2412747.5,,2.41,17.11,38.46,0.4986,59.17,0.007,25.625
2016-11-21,45124.0,1147728.94,0.11,0.45,0.03,1.15,0.0,995653.08,23379.0,39145.0,594644.87,,,,,,,,,,,,,,,,3900.0,,0.6,,,,14.98,0.36,132709.0,3375453.42,,3.39,14.99,38.21,0.4993,59.39,0.007,25.435
