,C40 FP Equity_DX_DSS,C40 FP Equity_PX_LAST
2023-02-07,,111.42
2023-02-08,,111.46
2023-02-09,,112.4
2023-02-10,,111.12
2023-02-13,,112.26
2023-02-14,,112.32
2023-02-15,,113.64
2023-02-16,,115.36
2023-02-17,,115.2
2023-02-20,,114.94
2023-02-21,,114.56
2023-02-22,,114.32
2023-02-23,,114.76
2023-02-24,,112.82
2023-02-27,,114.54
2023-02-28,,114.22
2023-03-01,,113.68
2023-03-02,,114.08
2023-03-03,,115.1
2023-03-06,,115.6
2023-03-07,,115.14
2023-03-08,,115.06
2023-03-09,,114.88
2023-03-10,,113.3
2023-03-13,,109.98
2023-03-14,,112.2
2023-03-15,,108.32
2023-03-16,,110.58
2023-03-17,,108.84
2023-03-20,,110.18
2023-03-21,,111.72
2023-03-22,,112.06
2023-03-23,,112.42
2023-03-24,,110.42
2023-03-27,,111.42
2023-03-28,,111.54
2023-03-29,,113.1
2023-03-30,,114.46
2023-03-31,,115.34
2023-04-03,,115.16
2023-04-04,,115.3
2023-04-05,,114.88
2023-04-06,,115.0
2023-04-11,,115.82
2023-04-12,,115.92
2023-04-13,,117.16
2023-04-14,,117.68
2023-04-17,,117.54
2023-04-18,,118.18
2023-04-19,,118.52
2023-04-20,,118.54
2023-04-21,,118.92
2023-04-24,,119.0
2023-04-25,,118.74
2023-04-26,,117.72
2023-04-27,,118.46
2023-04-28,,118.68
2023-05-02,,117.04
2023-05-03,,117.62
2023-05-04,,116.44
2023-05-05,,117.9
2023-05-08,,118.12
2023-05-09,,117.8
2023-05-10,,117.02
2023-05-11,,117.64
2023-05-12,,118.04
2023-05-15,,118.32
2023-05-16,,118.32
2023-05-17,,118.22
2023-05-18,,118.96
2023-05-19,,119.74
2023-05-22,,119.96
2023-05-23,,118.12
2023-05-24,,116.0
2023-05-25,,116.02
2023-05-26,,117.34
2023-05-29,,116.96
2023-05-30,,116.38
2023-05-31,,114.86
2023-06-01,,115.52
2023-06-02,,117.52
2023-06-05,,116.52
2023-06-06,,116.82
2023-06-07,,116.5
2023-06-08,,116.86
2023-06-09,,116.8
2023-06-12,,117.58
2023-06-13,,118.32
2023-06-14,,118.9
2023-06-15,,118.2
2023-06-16,,119.98
2023-06-19,,118.5
2023-06-20,,118.42
2023-06-21,,117.72
2023-06-22,,116.8
2023-06-23,,116.34
2023-06-26,,116.68
2023-06-27,,117.36
2023-06-28,,118.5
2023-06-29,,119.02
2023-06-30,,120.38
2023-07-03,,119.98
2023-07-04,,119.6
2023-07-05,,118.76
2023-07-06,,115.12
2023-07-07,,115.42
2023-07-10,,115.98
2023-07-11,,117.22
2023-07-12,,118.9
2023-07-13,,119.48
2023-07-14,,119.8
2023-07-17,,118.36
2023-07-18,,118.84
2023-07-19,,118.88
2023-07-20,,119.7
2023-07-21,,120.5
2023-07-24,,120.34
2023-07-25,,120.28
2023-07-26,,118.84
2023-07-27,,121.12
2023-07-28,,121.06
2023-07-31,,121.12
2023-08-01,,119.82
2023-08-02,,118.54
2023-08-03,,117.36
2023-08-04,,118.14
2023-08-07,,118.14
2023-08-08,,117.38
2023-08-09,,118.1
2023-08-10,,119.88
2023-08-11,,118.46
2023-08-14,,118.76
2023-08-15,,117.4
2023-08-16,,117.2
2023-08-17,,116.12
2023-08-18,,115.64
2023-08-21,,116.04
2023-08-22,,116.66
2023-08-23,,117.0
2023-08-24,,116.38
2023-08-25,,116.64
2023-08-28,,118.2
2023-08-29,,119.0
2023-08-30,,118.92
2023-08-31,,118.14
2023-09-01,,117.68
2023-09-04,,117.32
2023-09-05,,116.72
2023-09-06,,115.86
2023-09-07,,115.82
2023-09-08,,116.5
2023-09-11,,117.08
2023-09-12,,116.52
2023-09-13,,115.94
2023-09-14,,117.46
2023-09-15,,118.62
2023-09-18,,116.8
2023-09-19,,116.68
2023-09-20,,117.56
2023-09-21,,115.96
2023-09-22,,115.36
2023-09-25,,114.26
2023-09-26,,113.38
2023-09-27,,113.26
2023-09-28,,113.86
2023-09-29,,114.4
2023-10-02,,113.28
2023-10-03,,112.08
2023-10-04,,112.2
2023-10-05,,112.38
2023-10-06,,113.3
2023-10-09,,112.38
2023-10-10,,114.72
2023-10-11,,114.28
2023-10-12,,113.76
2023-10-13,,111.7
2023-10-16,,111.74
2023-10-17,,111.9
2023-10-18,,110.56
2023-10-19,,110.0
2023-10-20,,108.2
2023-10-23,,108.68
2023-10-24,,109.56
2023-10-25,,110.0
2023-10-26,,109.46
2023-10-27,,107.54
2023-10-30,,108.14
2023-10-31,,109.04
2023-11-01,,109.72
2023-11-02,,111.88
2023-11-03,,112.04
2023-11-06,,111.36
2023-11-07,,111.14
2023-11-08,,112.06
2023-11-09,,113.46
2023-11-10,,112.26
2023-11-13,,112.76
2023-11-14,,114.62
2023-11-15,,114.92
2023-11-16,,114.62
2023-11-17,,115.78
2023-11-20,,115.58
2023-11-21,,115.22
2023-11-22,,116.04
2023-11-23,,116.16
2023-11-24,,116.5
2023-11-27,,116.08
2023-11-28,,115.84
2023-11-29,,116.16
2023-11-30,,116.86
2023-12-01,,117.38
2023-12-04,,117.46
2023-12-05,,118.36
2023-12-06,,119.2
2023-12-07,,119.08
2023-12-08,,120.5
2023-12-11,,121.06
2023-12-12,,120.98
2023-12-13,,120.66
2023-12-14,,121.66
2023-12-15,,121.92
2023-12-18,,121.12
2023-12-19,,121.44
2023-12-20,,121.56
2023-12-21,,121.44
2023-12-22,,121.28
2023-12-27,,121.56
2023-12-28,,120.88
2023-12-29,,121.08
2024-01-02,,120.9
2024-01-03,,118.94
2024-01-04,,119.6
2024-01-05,,118.98
2024-01-08,,119.82
2024-01-09,,119.5
2024-01-10,,119.5
2024-01-11,,118.94
2024-01-12,,120.2
2024-01-15,,119.52
2024-01-16,,119.24
2024-01-17,,118.12
2024-01-18,,119.54
2024-01-19,,119.14
2024-01-22,,120.02
2024-01-23,,119.44
2024-01-24,,120.52
2024-01-25,,120.6
2024-01-26,,123.44
2024-01-29,,123.36
2024-01-30,,123.8
2024-01-31,,123.44
2024-02-01,,122.24
2024-02-02,,122.46
2024-02-05,,122.56
2024-02-06,,123.18
2024-02-07,,122.8
2024-02-08,,123.42
2024-02-09,,122.84
2024-02-12,,123.5
2024-02-13,,122.4
2024-02-14,,123.16
2024-02-15,,124.26
2024-02-16,,124.8
2024-02-19,,124.88
2024-02-20,,125.74
2024-02-21,,125.96
2024-02-22,,127.6
2024-02-23,,128.62
2024-02-26,,127.98
2024-02-27,,128.22
2024-02-28,,128.26
2024-02-29,,127.88
2024-03-01,,127.74
2024-03-04,,128.22
2024-03-05,,127.74
2024-03-06,,127.98
2024-03-07,,129.04
2024-03-08,,129.24
2024-03-11,,129.04
2024-03-12,,130.2
2024-03-13,,130.98
2024-03-14,,131.22
2024-03-15,,131.2
2024-03-18,,130.8
2024-03-19,,131.42
2024-03-20,,131.02
2024-03-21,,131.4
2024-03-22,,130.98
2024-03-25,,130.88
2024-03-26,,131.7
2024-03-27,,132.0
2024-03-28,,131.94
2024-04-02,,130.06
2024-04-03,,130.58
2024-04-04,,130.64
2024-04-05,,129.08
2024-04-08,,129.76
2024-04-09,,128.36
2024-04-10,,128.42
2024-04-11,,127.96
2024-04-12,,127.66
2024-04-15,,128.22
2024-04-16,,126.54
2024-04-17,,127.44
2024-04-18,,128.38
2024-04-19,,128.46
2024-04-22,,128.88
2024-04-23,,130.26
2024-04-24,,130.0
2024-04-25,,128.92
2024-04-26,,130.0
2024-04-29,,129.74
2024-04-30,,129.3
2024-05-02,,128.76
2024-05-03,,129.62
2024-05-06,,130.4
2024-05-07,,131.76
2024-05-08,,132.92
2024-05-09,,133.62
2024-05-10,,134.34
2024-05-13,,134.36
2024-05-14,,134.72
2024-05-15,,135.16
2024-05-16,,134.46
2024-05-17,,133.78
2024-05-20,,134.62
2024-05-21,,134.22
2024-05-22,,133.76
2024-05-23,,133.84
2024-05-24,,133.7
2024-05-27,,134.28
2024-05-28,,133.46
2024-05-29,,131.48
2024-05-30,,132.34
2024-05-31,,132.28
2024-06-03,,132.64
2024-06-04,,131.92
2024-06-05,,133.06
2024-06-06,,133.52
2024-06-07,,132.68
2024-06-10,,130.96
2024-06-11,,129.36
2024-06-12,,130.96
2024-06-13,,128.22
2024-06-14,,124.54
2024-06-17,,125.64
2024-06-18,,126.68
2024-06-19,,125.9
2024-06-20,,127.7
2024-06-21,,126.92
2024-06-24,,128.28
2024-06-25,,127.22
2024-06-26,,126.38
2024-06-27,,125.14
2024-06-28,,124.18
2024-07-01,,125.62
2024-07-02,,125.2
2024-07-03,,126.82
2024-07-04,,127.8
2024-07-05,,127.58
2024-07-08,,126.92
2024-07-09,,124.98
2024-07-10,,126.2
2024-07-11,,127.18
2024-07-12,,128.8
2024-07-15,,127.06
2024-07-16,,126.48
2024-07-17,,126.46
2024-07-18,,126.42
2024-07-19,,125.5
2024-07-22,,127.18
2024-07-23,,127.14
2024-07-24,,125.4
2024-07-25,,124.3
2024-07-26,,125.7
2024-07-29,,124.5
2024-07-30,,124.94
2024-07-31,,126.02
2024-08-01,,123.1
2024-08-02,,120.96
2024-08-05,,119.5
2024-08-06,,119.22
2024-08-07,,121.48
2024-08-08,,121.12
2024-08-09,,121.54
2024-08-12,,121.02
2024-08-13,,121.68
2024-08-14,,122.66
2024-08-15,,124.06
2024-08-16,,124.62
2024-08-19,,125.42
2024-08-20,,125.38
2024-08-21,,126.0
2024-08-22,,126.12
2024-08-23,,127.06
2024-08-26,,127.16
2024-08-27,,126.7
2024-08-28,,126.94
2024-08-29,,127.92
2024-08-30,,127.96
2024-09-02,,128.16
2024-09-03,,127.28
2024-09-04,,125.92
2024-09-05,,124.96
2024-09-06,,123.54
2024-09-09,,124.58
2024-09-10,,124.58
2024-09-11,,124.38
2024-09-12,,124.7
2024-09-13,,125.28
2024-09-16,,125.12
2024-09-17,,125.98
2024-09-18,,125.22
2024-09-19,,127.98
2024-09-20,,126.14
2024-09-23,,126.22
2024-09-24,,127.76
2024-09-25,,127.54
2024-09-26,,131.0
2024-09-27,,131.68
2024-09-30,,129.16
2024-10-01,,127.96
2024-10-02,,127.64
2024-10-03,,125.7
2024-10-04,,126.76
2024-10-07,,127.22
2024-10-08,,126.46
2024-10-09,,127.3
2024-10-10,,126.82
2024-10-11,,127.58
2024-10-14,,128.08
2024-10-15,,127.18
2024-10-16,,126.62
2024-10-17,,128.36
2024-10-18,,128.72
2024-10-21,,127.2
2024-10-22,,127.02
2024-10-23,,126.42
2024-10-24,,126.5
2024-10-25,,126.38
2024-10-28,,127.64
2024-10-29,,126.86
2024-10-30,,125.46
2024-10-31,,124.24
2024-11-01,,125.14
2024-11-04,,124.26
2024-11-05,,124.94
2024-11-06,,124.16
2024-11-07,,125.02
2024-11-08,,123.72
2024-11-11,,125.24
2024-11-12,,121.82
2024-11-13,,121.76
2024-11-14,,123.12
2024-11-15,,122.34
2024-11-18,,122.38
2024-11-19,,121.34
2024-11-20,,120.68
2024-11-21,,121.18
2024-11-22,,121.88
2024-11-25,,122.12
2024-11-26,,121.18
2024-11-27,,120.38
2024-11-28,,121.06
2024-11-29,,121.94
2024-12-02,,122.52
2024-12-03,,122.76
2024-12-04,,123.66
2024-12-05,,124.2
2024-12-06,,125.9
2024-12-09,,126.66
2024-12-10,,125.14
2024-12-11,,125.84
2024-12-12,,125.82
2024-12-13,,125.54
2024-12-16,,124.88
2024-12-17,,125.18
2024-12-18,,125.44
2024-12-19,,123.84
2024-12-20,,123.54
2024-12-23,,123.84
2024-12-24,,123.62
2024-12-27,,124.74
2024-12-30,,124.44
2024-12-31,,125.74
2025-01-02,,125.36
2025-01-03,,123.48
2025-01-06,,126.22
2025-01-07,,126.86
2025-01-08,,126.16
2025-01-09,,126.92
2025-01-10,,125.68
2025-01-13,,125.22
2025-01-14,,125.52
2025-01-15,,126.46
2025-01-16,,129.06
2025-01-17,,130.26
2025-01-20,,130.74
2025-01-21,,131.5
2025-01-22,,132.66
2025-01-23,,133.76
2025-01-24,,134.3
2025-01-27,,133.7
2025-01-28,,133.42
2025-01-29,,132.94
2025-01-30,,134.16
2025-01-31,,134.24
2025-02-03,,132.68
2025-02-04,,133.16
2025-02-05,,132.64
2025-02-06,,134.72
2025-02-07,,134.16
2025-02-10,,134.78
2025-02-11,,135.04
2025-02-12,,135.28
2025-02-13,,136.96
2025-02-14,,137.28
2025-02-17,,137.48
2025-02-18,,137.74
2025-02-19,,136.08
2025-02-20,,136.28
2025-02-21,,137.12
2025-02-24,,135.94
2025-02-25,,135.62
2025-02-26,,137.34
2025-02-27,,136.52
2025-02-28,,136.76
2025-03-03,,138.38
2025-03-04,,135.98
2025-03-05,,138.58
2025-03-06,,139.16
2025-03-07,,137.78
2025-03-10,,136.18
2025-03-11,,134.5
2025-03-12,,135.34
2025-03-13,,134.5
2025-03-14,,136.2
2025-03-17,,137.06
2025-03-18,,137.88
2025-03-19,,138.68
2025-03-20,,137.06
2025-03-21,,136.16
2025-03-24,,135.78
2025-03-25,,136.96
2025-03-26,,135.4
2025-03-27,,134.76
2025-03-28,,133.8
2025-03-31,,131.3
2025-04-01,,133.02
2025-04-02,,132.62
2025-04-03,,128.86
2025-04-04,,123.6
2025-04-07,,117.92
2025-04-08,,120.9
2025-04-09,,116.96
2025-04-10,,121.58
2025-04-11,,121.52
2025-04-14,,124.28
2025-04-15,,125.38
2025-04-16,,125.1
2025-04-17,,124.36
2025-04-22,,125.3
2025-04-23,,128.08
2025-04-24,,128.84
2025-04-25,,129.56
2025-04-28,,130.46
2025-04-29,,130.1
2025-04-30,,131.0
2025-05-02,,134.22
2025-05-05,,134.36
2025-05-06,,133.84
2025-05-07,,132.56
2025-05-08,,133.94
2025-05-09,,134.74
2025-05-12,,136.78
2025-05-13,,137.12
2025-05-14,,136.52
2025-05-15,,136.82
2025-05-16,,137.16
2025-05-19,,137.84
2025-05-20,,139.26
2025-05-21,,138.62
2025-05-22,,137.96
2025-05-23,,135.86
2025-05-26,,137.64
2025-05-27,,137.82
2025-05-28,,137.18
2025-05-29,,137.18
2025-05-30,,136.72
2025-06-02,,136.24
2025-06-03,,136.74
2025-06-04,,137.68
2025-06-05,,137.52
2025-06-06,,137.6
2025-06-09,,137.4
2025-06-10,,137.28
2025-06-11,,136.76
2025-06-12,,136.32
2025-06-13,,134.88
2025-06-16,,136.04
2025-06-17,,134.76
2025-06-18,,134.34
2025-06-19,,132.3
2025-06-20,,133.04
2025-06-23,,132.14
2025-06-24,,133.94
2025-06-25,,132.86
2025-06-26,,132.74
2025-06-27,,135.28
2025-06-30,,134.94
2025-07-01,,135.04
2025-07-02,,136.18
2025-07-03,,136.42
2025-07-04,,135.5
2025-07-07,,136.14
2025-07-08,,136.78
2025-07-09,,138.66
2025-07-10,,139.16
2025-07-11,,137.66
2025-07-14,,137.28
2025-07-15,,136.54
2025-07-16,,135.84
2025-07-17,,137.8
2025-07-18,,137.78
2025-07-21,,137.36
2025-07-22,,136.38
2025-07-23,,138.32
2025-07-24,,137.86
2025-07-25,,138.16
2025-07-28,,137.36
2025-07-29,,138.34
2025-07-30,,138.6
2025-07-31,,136.86
2025-08-01,,132.86
2025-08-04,,134.44
2025-08-05,,134.1
2025-08-06,,134.1
2025-08-07,,135.62
2025-08-08,,136.1
2025-08-11,,135.3
2025-08-12,,136.04
2025-08-13,,137.28
2025-08-14,,138.32
2025-08-15,,139.18
2025-08-18,,138.58
2025-08-19,,140.4
2025-08-20,,140.08
2025-08-21,,139.46
2025-08-22,,140.04
2025-08-25,,137.66
2025-08-26,,135.56
2025-08-27,,136.2
2025-08-28,,136.58
2025-08-29,,135.32
