,CG1 FP Equity_DX_SI_QTY,CG1 FP Equity_DX_SHORT_INTEREST_VALUE,CG1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CG1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CG1 FP Equity_DX_SI_MV,CG1 FP Equity_DX_DSS,CG1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CG1 FP Equity_DX_SUPPLY_SI_QTY,CG1 FP Equity_DX_BROKER_SI_QTY,CG1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CG1 FP Equity_DX_BROKER_SI_MV_NEW_x,CG1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CG1 FP Equity_DX_BROKER_SI_MV_INC_x,CG1 FP Equity_DX_BROKER_SI_QTY_ADD,CG1 FP Equity_DX_BROKER_SI_QTY_NEW,CG1 FP Equity_DX_SUPPLY_SI_MV_DEC,CG1 FP Equity_DX_BROKER_SI_QTY_INC,CG1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CG1 FP Equity_DX_BROKER_SI_MV_NEW_y,CG1 FP Equity_DX_BROKER_SI_MV_INC_y,CG1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CG1 FP Equity_DX_BROKER_SI_MV_ADD,CG1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CG1 FP Equity_DX_BROKER_SI_QTY_DEC,CG1 FP Equity_DX_SUPPLY_SI_MV,CG1 FP Equity_DX_BROKER_SI_MV_DEC,CG1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CG1 FP Equity_DX_UTILIZATION_QUANTITY,CG1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CG1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CG1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CG1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CG1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CG1 FP Equity_DX_BROKER_SI_CON_RATIO,CG1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CG1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19817.6,0.02,0.0,,0.0,,0.0
2018-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19967.2,0.02,0.0,,0.0,,0.0
2018-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19932.0,0.02,0.0,,0.0,,0.0
2018-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20156.4,0.02,0.0,,0.0,,0.0
2018-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20218.0,0.02,0.0,,0.0,,0.0
2018-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20297.2,0.02,0.0,,0.0,,0.0
2018-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20402.8,0.02,0.0,,0.0,,0.0
2018-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20099.2,0.02,0.0,,0.0,,0.0
2018-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20204.8,0.02,0.0,,0.0,,0.0
2018-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20297.2,0.02,0.0,,0.0,,0.0
2018-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20332.4,0.02,0.0,,0.0,,0.0
2018-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20499.6,0.02,0.0,,0.0,,0.0
2018-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20644.8,0.02,0.0,,0.0,,0.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20526.0,0.02,0.0,,0.0,,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20341.2,0.02,0.0,,0.0,,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20297.2,0.02,0.0,,0.0,,0.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20530.4,0.02,0.0,,0.0,,0.0
2018-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20341.2,0.02,0.0,,0.0,,0.0
2018-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20741.6,0.02,0.0,,0.0,,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20807.6,0.02,0.0,,0.0,,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20724.0,0.02,0.0,,0.0,,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20741.6,0.02,0.0,,0.0,,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20614.0,0.02,0.0,,0.0,,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20288.4,0.02,0.0,,0.0,,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20411.6,0.02,0.0,,0.0,,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20372.0,0.02,0.0,,0.0,,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20442.4,0.02,0.0,,0.0,,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20433.6,0.02,0.0,,0.0,,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20495.2,0.02,0.0,,0.0,,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20108.0,0.02,0.0,,0.0,,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19993.6,0.02,0.0,,0.0,,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19998.0,0.02,0.0,,0.0,,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19672.4,0.02,0.0,,0.0,,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19808.8,0.02,0.0,,0.0,,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19747.2,0.02,0.0,,0.0,,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19954.0,0.02,0.0,,0.0,,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20050.8,0.02,0.0,,0.0,,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20055.2,0.02,0.0,,0.0,,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20002.4,0.02,0.0,,0.0,,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20055.2,0.02,0.0,,0.0,,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20288.4,0.02,0.0,,0.0,,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20270.8,0.02,0.0,,0.0,,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20319.2,0.02,0.0,,0.0,,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20213.6,0.02,0.0,,0.0,,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20002.4,0.02,0.0,,0.0,,0.0
2018-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19967.2,0.02,0.0,,0.0,,0.0
2018-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19751.6,0.02,0.0,,0.0,,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19483.2,0.02,0.0,,0.0,,0.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19342.4,0.02,0.0,,0.0,,0.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19346.8,0.02,0.0,,0.0,,0.0
2018-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19399.6,0.02,0.0,,0.0,,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19373.2,0.02,0.0,,0.0,,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19470.0,0.02,0.0,,0.0,,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19505.2,0.02,0.0,,0.0,,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19610.8,0.02,0.0,,0.0,,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19566.8,0.02,0.0,,0.0,,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19668.0,0.02,0.0,,0.0,,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19769.2,0.02,0.0,,0.0,,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19945.2,0.02,0.0,,0.0,,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20099.2,0.02,0.0,,0.0,,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19980.4,0.02,0.0,,0.0,,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20024.4,0.02,0.0,,0.0,,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20028.8,0.02,0.0,,0.0,,0.0
2018-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,20116.8,0.02,0.0,,0.0,,0.0
2018-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19808.8,0.02,0.0,,0.0,,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,88.0,19954.0,0.02,0.0,,0.0,,0.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,106.0,23929.5,0.02,0.0,,0.0,,0.0
2018-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,106.0,24088.5,0.02,0.0,,0.0,,0.0
2018-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,21820.15,0.02,0.0,,0.0,,0.0
2018-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,21582.5,0.02,0.0,,0.0,,0.0
2018-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,21291.5,0.02,0.0,,0.0,,0.0
2018-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,21344.85,0.02,0.0,,0.0,,0.0
2018-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20879.25,0.02,0.0,,0.0,,0.0
2018-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20573.7,0.02,0.0,,0.0,,0.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20544.6,0.02,0.0,,0.0,,0.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20714.35,0.02,0.0,,0.0,,0.0
2018-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20995.65,0.02,0.0,,0.0,,0.0
2018-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20888.95,0.02,0.0,,0.0,,0.0
2018-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20661.0,0.02,0.0,,0.0,,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20597.95,0.02,0.0,,0.0,,0.0
2018-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20544.6,0.02,0.0,,0.0,,0.0
2018-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20108.1,0.02,0.0,,0.0,,0.0
2018-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19952.9,0.02,0.0,,0.0,,0.0
2018-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20142.05,0.02,0.0,,0.0,,0.0
2018-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19986.85,0.02,0.0,,0.0,,0.0
2018-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20205.1,0.02,0.0,,0.0,,0.0
2018-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20117.8,0.02,0.0,,0.0,,0.0
2018-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20408.8,0.02,0.0,,0.0,,0.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20437.9,0.02,0.0,,0.0,,0.0
2018-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20534.9,0.02,0.0,,0.0,,0.0
2018-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20491.25,0.02,0.0,,0.0,,0.0
2018-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20481.55,0.02,0.0,,0.0,,0.0
2018-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20651.3,0.02,0.0,,0.0,,0.0
2018-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20539.75,0.02,0.0,,0.0,,0.0
2018-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20544.6,0.02,0.0,,0.0,,0.0
2018-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20185.7,0.02,0.0,,0.0,,0.0
2018-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20452.45,0.02,0.0,,0.0,,0.0
2018-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20336.05,0.02,0.0,,0.0,,0.0
2018-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20239.05,0.02,0.0,,0.0,,0.0
2018-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20214.8,0.02,0.0,,0.0,,0.0
2018-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20035.35,0.02,0.0,,0.0,,0.0
2018-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19720.1,0.02,0.0,,0.0,,0.0
2018-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20045.05,0.02,0.0,,0.0,,0.0
2018-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19851.05,0.02,0.0,,0.0,,0.0
2018-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19948.05,0.02,0.0,,0.0,,0.0
2018-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20239.05,0.02,0.0,,0.0,,0.0
2018-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20156.6,0.02,0.0,,0.0,,0.0
2018-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20142.05,0.02,0.0,,0.0,,0.0
2018-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20142.05,0.02,0.0,,0.0,,0.0
2018-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20064.45,0.02,0.0,,0.0,,0.0
2018-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20442.75,0.02,0.0,,0.0,,0.0
2018-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,20243.9,0.02,0.0,,0.0,,0.0
2018-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19962.6,0.02,0.0,,0.0,,0.0
2018-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19273.9,0.02,0.0,,0.0,,0.0
2018-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19235.1,0.02,0.0,,0.0,,0.0
2018-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,18938.28,0.02,0.0,,0.0,,0.0
2018-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19215.7,0.02,0.0,,0.0,,0.0
2018-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19472.75,0.02,0.0,,0.0,,0.0
2018-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19467.9,0.02,0.0,,0.0,,0.0
2018-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19376.72,0.02,0.0,,0.0,,0.0
2018-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19204.06,0.02,0.0,,0.0,,0.0
2018-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19145.86,0.02,0.0,,0.0,,0.0
2018-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19167.2,0.02,0.0,,0.0,,0.0
2018-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,18907.24,0.02,0.0,,0.0,,0.0
2018-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,18953.8,0.02,0.0,,0.0,,0.0
2018-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,18953.8,0.02,0.0,,0.0,,0.0
2018-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,18953.8,0.02,0.0,,0.0,,0.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,18953.8,0.02,0.0,,0.0,,0.0
2018-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,18497.9,0.02,0.0,,0.0,,0.0
2018-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,18833.52,0.02,0.0,,0.0,,0.0
2018-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,97.0,19041.1,0.02,0.0,,0.0,,0.0
