,SRIE FP Equity_DX_SI_QTY,SRIE FP Equity_DX_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIE FP Equity_DX_SI_MV,SRIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIE FP Equity_DX_SUPPLY_SI_QTY,SRIE FP Equity_DX_BROKER_SI_QTY,SRIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIE FP Equity_DX_BROKER_SI_MV_INC_x,SRIE FP Equity_DX_BROKER_SI_QTY_ADD,SRIE FP Equity_DX_SUPPLY_SI_MV_DEC,SRIE FP Equity_DX_BROKER_SI_QTY_INC,SRIE FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIE FP Equity_DX_BROKER_SI_MV_INC_y,SRIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIE FP Equity_DX_BROKER_SI_MV_ADD,SRIE FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIE FP Equity_DX_BROKER_SI_QTY_DEC,SRIE FP Equity_DX_SUPPLY_SI_MV,SRIE FP Equity_DX_BROKER_SI_MV_DEC,SRIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIE FP Equity_DX_UTILIZATION_QUANTITY,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIE FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIE FP Equity_DX_BROKER_SI_CON_RATIO,SRIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIE FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIE FP Equity_PX_LAST
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4449919.4,4.51,0.0,,0.0,,0.0,24.5765
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4398461.01,4.49,0.0,,0.0,,0.0,24.2923
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4338583.14,4.5,0.0,,0.0,,0.0,23.9616
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4345137.66,4.5,0.0,,0.0,,0.0,23.9978
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4366811.02,4.34,0.0,,0.0,,0.0,24.1175
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4358029.42,4.34,0.0,,0.0,,0.0,24.069
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4344087.49,4.38,0.0,,0.0,,0.0,23.992
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4327791.73,4.35,0.0,,0.0,,0.0,23.902
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4344485.83,4.35,0.0,,0.0,,0.0,23.9942
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4389969.11,4.33,0.0,,0.0,,0.0,24.2454
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4413561.74,4.36,0.0,,0.0,,0.0,24.3757
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4483742.15,4.34,0.0,,0.0,,0.0,24.7633
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4522200.14,4.39,0.0,,0.0,,0.0,24.9757
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4492541.86,4.48,0.0,,0.0,,0.0,24.8119
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4509706.73,4.53,0.0,,0.0,,0.0,24.9067
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4516913.08,4.5,0.0,,0.0,,0.0,24.9465
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4565474.44,4.49,0.0,,0.0,,0.0,25.2147
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4521783.7,4.52,0.0,,0.0,,0.0,24.9734
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4552618.9,4.56,0.0,,0.0,,0.0,25.1437
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4633826.1,4.52,0.0,,0.0,,0.0,25.5922
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4647659.39,4.54,0.0,,0.0,,0.0,25.6686
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4613438.29,4.63,0.0,,0.0,,0.0,25.4796
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4654123.38,4.63,0.0,,0.0,,0.0,25.7043
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4642535.28,4.61,0.0,,0.0,,0.0,25.6403
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4640507.36,4.64,0.0,,0.0,,0.0,25.6291
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4661528.89,4.65,0.0,,0.0,,0.0,25.7452
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4670618.31,4.64,0.0,,0.0,,0.0,25.7954
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4682659.06,4.66,0.0,,0.0,,0.0,25.8619
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4685212.06,4.68,0.0,,0.0,,0.0,25.876
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4671107.18,4.69,0.0,,0.0,,0.0,25.7981
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4701218.12,4.68,0.0,,0.0,,0.0,25.9644
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4720229.84,4.67,0.0,,0.0,,0.0,26.0694
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4762327.22,4.7,0.0,,0.0,,0.0,26.3019
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4759828.54,4.73,0.0,,0.0,,0.0,26.2881
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4792601.12,4.77,0.0,,0.0,,0.0,26.4691
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4823219.04,4.75,0.0,,0.0,,0.0,26.6382
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4823019.87,4.77,0.0,,0.0,,0.0,26.6371
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4851066.69,4.83,0.0,,0.0,,0.0,26.792
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4860500.12,4.83,0.0,,0.0,,0.0,26.8441
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4849274.15,4.85,0.0,,0.0,,0.0,26.7821
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4849907.88,4.9,0.0,,0.0,,0.0,26.7856
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4918857.05,4.85,0.0,,0.0,,0.0,27.1664
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4930716.74,4.85,0.0,,0.0,,0.0,27.2319
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4903955.48,4.91,0.0,,0.0,,0.0,27.0841
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4926914.4,4.92,0.0,,0.0,,0.0,27.2109
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4935514.94,4.91,0.0,,0.0,,0.0,27.2584
2023-12-21,213800.0,5808454.26,25.9,0.82,5.83,5808454.26,0.0,213800.0,0.0,,,213800.0,,,,,,5.83,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,0.7422,27.1677
2023-12-22,213800.0,5816044.16,25.46,0.81,5.8,5816044.16,0.0,213800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.7422,27.2032
2023-12-25,213800.0,5816044.16,25.37,0.81,5.81,5816044.16,0.0,213800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.7422,
2023-12-26,213800.0,5816044.16,25.37,0.81,5.83,5816044.16,0.0,213800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.7422,
2023-12-27,106900.0,2918348.62,12.69,0.41,2.91,2918348.62,0.0,106900.0,0.0,,,,,,,,,,,106900.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3711,27.2998
2023-12-28,71900.0,1960274.41,8.56,0.27,1.96,1960274.41,0.0,71900.0,0.0,,,,,,,,,,,35000.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2578,27.2639
2023-12-29,51800.0,1411746.84,6.01,0.2,1.41,1411746.84,0.0,51800.0,0.0,,,25900.0,,,,,,0.7,,46000.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.2503,27.2538
2024-01-01,51800.0,1411746.84,6.22,0.2,1.41,1411746.84,0.0,51800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.2503,
2024-01-02,51800.0,1407457.8,6.22,0.2,1.41,1407457.8,0.0,51800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.2503,27.171
2024-01-03,25900.0,696979.36,3.9,0.1,0.7,696979.36,0.0,25900.0,0.0,,,,,,,,,,,25900.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1251,26.9104
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,25900.0,0.0,0.7,0.0,0.0,181064.0,4896893.99,4.91,0.0,,0.0,,0.0,27.0451
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4881775.14,4.87,0.0,,0.0,,0.0,26.9616
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4913443.24,4.87,0.0,,0.0,,0.0,27.1365
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4910111.66,4.87,0.0,,0.0,,0.0,27.1181
2024-01-10,79800.0,2158685.76,11.99,0.3,2.17,1439123.84,26600.0,53200.0,719561.92,,,53200.0,,,,,,1.44,26600.0,,0.72,,100.0,11.35,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.3406,27.0512
2024-01-11,79800.0,2147011.02,11.98,0.3,2.16,1431340.68,26600.0,53200.0,715670.34,,,,,,,,,,,,0.72,,100.0,11.35,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.3406,26.9049
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.72,,26600.0,,,,,53200.0,0.0,1.44,0.0,0.0,234264.0,6366241.33,6.39,0.0,,0.0,,0.0,27.1755
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4893616.73,4.87,0.0,,0.0,,0.0,27.027
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4882318.33,4.93,0.0,,0.0,,0.0,26.9646
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4832308.46,4.9,0.0,,0.0,,0.0,26.6884
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4851863.37,4.89,0.0,,0.0,,0.0,26.7964
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4843842.23,4.83,0.0,,0.0,,0.0,26.7521
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4902054.31,4.84,0.0,,0.0,,0.0,27.0736
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4878153.86,4.87,0.0,,0.0,,0.0,26.9416
2024-01-24,49200.0,1337733.24,6.57,0.19,1.32,891822.16,16400.0,32800.0,445911.08,,,32800.0,,,,,,0.88,16400.0,,0.44,,100.0,7.67,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2301,27.1897
2024-01-25,49200.0,1345639.68,6.52,0.19,1.34,897093.12,16400.0,32800.0,448546.56,,,,,,,,,,,,0.45,,100.0,7.67,0.0,0.0,0.0,100.0,33.33,0.5556,66.67,0.2301,27.3504
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.45,,16400.0,,,,,32800.0,0.0,0.89,0.0,0.0,197464.0,5453698.98,5.39,0.0,,0.0,,0.0,27.6187
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4984728.13,4.96,0.0,,0.0,,0.0,27.5302
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4981052.53,5.0,0.0,,0.0,,0.0,27.5099
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4989779.82,4.97,0.0,,0.0,,0.0,27.5581
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4968631.54,4.98,0.0,,0.0,,0.0,27.4413
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4959831.83,5.0,0.0,,0.0,,0.0,27.3927
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4957296.94,4.97,0.0,,0.0,,0.0,27.3787
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4989978.99,4.96,0.0,,0.0,,0.0,27.5592
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4972144.18,4.96,0.0,,0.0,,0.0,27.4607
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4970623.25,4.98,0.0,,0.0,,0.0,27.4523
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4959650.77,4.97,0.0,,0.0,,0.0,27.3917
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4987190.6,4.96,0.0,,0.0,,0.0,27.5438
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4929250.12,4.95,0.0,,0.0,,0.0,27.2238
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,4967708.12,4.99,0.0,,0.0,,0.0,27.4362
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5009280.41,4.99,0.0,,0.0,,0.0,27.6658
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5038576.57,4.96,0.0,,0.0,,0.0,27.8276
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5039626.74,5.01,0.0,,0.0,,0.0,27.8334
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5041509.8,5.03,0.0,,0.0,,0.0,27.8438
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5046615.81,5.04,0.0,,0.0,,0.0,27.872
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5084584.93,5.04,0.0,,0.0,,0.0,28.0817
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5098291.47,5.05,0.0,,0.0,,0.0,28.1574
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5073576.24,5.08,0.0,,0.0,,0.0,28.0209
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5070262.77,5.09,0.0,,0.0,,0.0,28.0026
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5044569.78,5.07,0.0,,0.0,,0.0,27.8607
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5059887.8,5.07,0.0,,0.0,,0.0,27.9453
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5079261.65,5.05,0.0,,0.0,,0.0,28.0523
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5075332.56,5.06,0.0,,0.0,,0.0,28.0306
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5061988.14,5.07,0.0,,0.0,,0.0,27.9569
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5076672.43,5.07,0.0,,0.0,,0.0,28.038
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5126157.22,5.07,0.0,,0.0,,0.0,28.3113
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5136387.34,5.08,0.0,,0.0,,0.0,28.3678
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5121992.75,5.06,0.0,,0.0,,0.0,28.2883
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5149586.9,5.14,0.0,,0.0,,0.0,28.4407
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5151813.99,5.11,0.0,,0.0,,0.0,28.453
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5149242.88,5.15,0.0,,0.0,,0.0,28.4388
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,181064.0,5118914.66,5.16,0.0,,0.0,,0.0,28.2713
2024-03-18,284664.0,8031026.17,25.51,1.25,8.05,5355597.33,94832.0,189832.0,2675428.83,,,189832.0,,,,,,5.37,94832.0,,2.68,,100.0,34.37,0.0,0.0,0.0,100.0,33.37,0.5553,66.63,1.0318,28.2123
2024-03-19,284664.0,8042355.79,25.35,1.25,8.03,5363152.65,94832.0,189832.0,2679203.15,,,,,,,,,,,,2.68,,100.0,25.57,0.0,0.0,0.0,100.0,33.37,0.5553,66.63,0.7675,28.2521
2024-03-20,284664.0,8049216.2,25.7,1.25,8.08,5367727.6,94832.0,189832.0,2681488.6,,,,,,,,,,,,2.69,,100.0,25.57,0.0,0.0,0.0,100.0,33.39,0.5552,66.61,0.7675,28.2762
2024-03-21,284664.0,8127384.93,25.57,1.25,8.05,5419855.47,94832.0,189832.0,2707529.47,,,,,,,,,,,,2.68,,100.0,25.57,0.0,0.0,0.0,100.0,33.37,0.5553,66.63,0.7675,28.5508
2024-03-22,44664.0,1276479.25,4.36,0.2,1.27,852586.63,14832.0,29832.0,423892.63,,,,2.27,,80000.0,,,,,160000.0,0.42,4.55,21.07,5.57,55568.0,1588111.21,1.57,21.27,33.69,0.5532,66.31,0.1676,28.5796
2024-03-25,44664.0,1276510.52,4.32,0.2,1.28,852607.51,14832.0,29832.0,423903.01,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.5803
2024-03-26,44664.0,1277439.53,4.38,0.2,1.28,853228.02,14832.0,29832.0,424211.52,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.6011
2024-03-27,44664.0,1279909.45,4.4,0.2,1.28,854877.72,14832.0,29832.0,425031.72,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.6564
2024-03-28,44664.0,1278417.67,4.29,0.2,1.28,853881.34,14832.0,29832.0,424536.34,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.623
2024-03-29,44664.0,1278417.67,4.52,0.2,1.28,853881.34,14832.0,29832.0,424536.34,,,,,,,,,,,,0.43,,100.0,7.03,0.0,0.0,0.0,100.0,33.6,0.5538,66.4,0.2118,
2024-04-01,44664.0,1278417.67,4.52,0.2,1.28,853881.34,14832.0,29832.0,424536.34,,,,,,,,,,,,0.43,,100.0,7.03,0.0,0.0,0.0,100.0,33.6,0.5538,66.4,0.2118,
2024-04-02,44664.0,1266595.11,4.52,0.2,1.28,845984.81,14832.0,29832.0,420610.31,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.3583
2024-04-03,44664.0,1267488.39,4.56,0.22,1.27,846581.45,14832.0,29832.0,420906.95,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.3783
2024-04-04,44664.0,1266796.1,4.53,0.22,1.27,846119.05,14832.0,29832.0,420677.05,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.3628
2024-04-05,44664.0,1255464.84,4.49,0.23,1.27,838550.67,14832.0,29832.0,416914.17,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.1091
2024-04-08,44664.0,1259600.73,4.53,0.25,1.26,841313.11,14832.0,29832.0,418287.61,,,,,,,,,,,,0.42,,100.0,7.03,0.0,0.0,0.0,100.0,33.58,0.5539,66.42,0.2118,28.2017
