,PE500 FP Equity_DX_SI_QTY,PE500 FP Equity_DX_SHORT_INTEREST_VALUE,PE500 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PE500 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PE500 FP Equity_DX_SI_MV,PE500 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PE500 FP Equity_DX_SUPPLY_SI_QTY,PE500 FP Equity_DX_BROKER_SI_QTY,PE500 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PE500 FP Equity_DX_SUPPLY_SI_QTY_INC_x,PE500 FP Equity_DX_BROKER_SI_MV_INC_x,PE500 FP Equity_DX_BROKER_SI_QTY_ADD,PE500 FP Equity_DX_SUPPLY_SI_MV_DEC,PE500 FP Equity_DX_BROKER_SI_QTY_INC,PE500 FP Equity_DX_SUPPLY_SI_QTY_DEC,PE500 FP Equity_DX_BROKER_SI_MV_INC_y,PE500 FP Equity_DX_SUPPLY_SI_QTY_INC_y,PE500 FP Equity_DX_BROKER_SI_MV_ADD,PE500 FP Equity_DX_SUPPLY_SI_QTY_ADD,PE500 FP Equity_DX_BROKER_SI_QTY_DEC,PE500 FP Equity_DX_SUPPLY_SI_MV,PE500 FP Equity_DX_BROKER_SI_MV_DEC,PE500 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PE500 FP Equity_DX_UTILIZATION_QUANTITY,PE500 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PE500 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PE500 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PE500 FP Equity_DX_ACTIVE_UTILIZATION_MV,PE500 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PE500 FP Equity_DX_BROKER_SI_CON_RATIO,PE500 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PE500 FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-17,4600.0,204580.4,0.14,0.02,0.2,102290.2,2300.0,2300.0,102290.2,,,2300.0,,,,,,0.1,2300.0,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-10-18,4600.0,203936.4,0.13,0.02,0.21,101968.2,2300.0,2300.0,101968.2,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-10-21,2300.0,101903.8,0.06,0.01,0.1,0.0,2300.0,0.0,101903.8,,,,,,,,,,,2300.0,0.1,0.1,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,2300.0,,,,,,0.0,,0.0,0.0,100.0,4444.2,0.0,0.0,,0.0,,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4433.9,0.0,0.0,,0.0,,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4427.8,0.0,0.0,,0.0,,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4339.3,0.0,0.0,,0.0,,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4354.9,0.0,0.0,,0.0,,0.0
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4309.8,0.0,0.0,,0.0,,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4335.6,0.0,0.0,,0.0,,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4513.3,0.0,0.0,,0.0,,0.0
2024-11-07,6800.0,308176.0,0.17,0.02,0.31,154088.0,3400.0,3400.0,154088.0,,,3400.0,,,,,,0.16,3400.0,,0.15,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-11-08,6800.0,311997.6,0.17,0.02,0.31,155998.8,3400.0,3400.0,155998.8,,,,,,,,,,,,0.16,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.16,,3400.0,,,,,3400.0,0.0,0.16,0.0,0.0,100.0,4631.0,0.0,0.0,,0.0,,0.0
2024-11-12,6400.0,296672.0,0.16,0.02,0.3,148336.0,3200.0,3200.0,148336.0,,,3200.0,,,,,,0.15,3200.0,,0.15,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-11-13,6400.0,297792.0,0.15,0.02,0.3,148896.0,3200.0,3200.0,148896.0,,,,,,,,,,,,0.15,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,,3200.0,,,,,3200.0,0.0,0.15,0.0,0.0,200.0,9285.8,0.01,0.0,,0.0,,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,9164.4,0.01,0.0,,0.0,,0.0
2024-11-25,1400.0,65751.0,0.02,0.0,0.07,32875.5,700.0,700.0,32875.5,,,700.0,,,,,,0.03,700.0,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-11-26,1400.0,65926.0,0.02,0.0,0.07,32963.0,700.0,700.0,32963.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-11-27,5800.0,270512.0,0.1,0.02,0.27,135256.0,2900.0,2900.0,135256.0,2200.0,0.1,,,2200.0,,0.1,2200.0,,,,0.14,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-11-28,5800.0,271701.0,0.1,0.03,0.27,135850.5,2900.0,2900.0,135850.5,,,,,,,,,,,,0.14,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-11-29,5800.0,272542.0,0.1,0.03,0.27,136271.0,2900.0,2900.0,136271.0,,,,,,,,,,,,0.14,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-02,5800.0,274798.2,0.1,0.02,0.27,137399.1,2900.0,2900.0,137399.1,,,,,,,,,,,,0.14,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.14,,2900.0,,,,,2900.0,0.0,0.14,0.0,0.0,2500.0,118092.5,0.12,0.0,,0.0,,0.0
2024-12-09,4000.0,188104.0,0.06,0.02,0.19,94052.0,2000.0,2000.0,94052.0,,,2000.0,,,,,,0.09,2000.0,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-10,4000.0,189264.0,0.06,0.02,0.19,94632.0,2000.0,2000.0,94632.0,,,,,,,,,,,,0.09,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-11,4000.0,190296.0,0.06,0.02,0.19,95148.0,2000.0,2000.0,95148.0,,,,,,,,,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-16,2.0,94.33,0.0,0.0,0.0,94.33,2.0,2.0,94.33,,,2.0,,,,,,0.0,2.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-12-17,2.0,94.12,0.0,0.0,0.0,94.12,2.0,2.0,94.12,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-12-18,2402.0,113979.7,0.03,0.01,0.11,57037.3,1202.0,1202.0,57037.3,1200.0,,1200.0,,,,,1200.0,0.06,,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,0.08,0.9983,99.92,1.9983
2024-12-19,2400.0,111900.0,0.03,0.01,0.11,55950.0,1200.0,1200.0,55950.0,,,,0.0,,2.0,,,,,2.0,0.06,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-20,4400.0,205700.0,0.06,0.02,0.21,102850.0,2200.0,2200.0,102850.0,1000.0,0.05,,,1000.0,,0.05,1000.0,,,,0.1,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-23,2000.0,93302.0,0.02,0.01,0.09,46651.0,1000.0,1000.0,46651.0,,,,0.06,,1200.0,,,,,1200.0,0.05,0.06,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-24,2000.0,94120.0,0.02,0.01,0.09,47060.0,1000.0,1000.0,47060.0,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-25,2000.0,94120.0,0.02,0.01,0.09,47060.0,1000.0,1000.0,47060.0,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-26,2000.0,94120.0,0.02,0.01,0.09,47060.0,1000.0,1000.0,47060.0,,,,,,,,,,,,0.05,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.05,,1000.0,,,,,1000.0,0.0,0.05,0.0,0.0,1000.0,46857.0,0.05,0.0,,0.0,,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,600.0,27961.2,0.03,0.0,,0.0,,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,600.0,27982.2,0.03,0.0,,0.0,,0.0
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,600.0,27982.2,0.03,0.0,,0.0,,0.0
2025-01-10,10.0,464.24,0.0,0.0,0.0,464.24,10.0,10.0,464.24,,,10.0,,,,,,0.0,10.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-01-13,10.0,463.18,0.0,0.0,0.0,463.18,10.0,10.0,463.18,,,,,,,,,,,,0.0,,100.0,2.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.02
2025-01-16,5200.0,244675.6,0.07,0.02,0.24,122337.8,2600.0,2600.0,122337.8,,,2600.0,,,,,,0.12,2600.0,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-01-17,5200.0,247187.2,0.07,0.02,0.24,123593.6,2600.0,2600.0,123593.6,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-01-20,5200.0,245263.2,0.07,0.02,0.25,122631.6,2600.0,2600.0,122631.6,,,,,,,,,,,,0.12,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-01-22,3200.0,151920.0,0.04,0.01,0.15,75960.0,1600.0,1600.0,75960.0,,,1600.0,,,,,,0.08,1600.0,,0.07,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-01-23,32.0,1522.02,0.0,0.0,0.0,1522.02,32.0,32.0,1522.02,,,32.0,0.07,,1568.0,,,0.0,,1600.0,0.0,0.08,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-01-24,34.0,1606.43,0.0,0.0,0.0,1606.43,34.0,34.0,1606.43,2.0,0.0,,,2.0,,0.0,2.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-01-27,8834.0,408687.34,0.12,0.04,0.42,205130.14,4434.0,4434.0,205130.14,4400.0,,4400.0,,,,,4400.0,0.2,,,0.21,,100.0,100.0,0.0,0.0,0.0,100.0,0.39,0.9923,99.61,1.9923
2025-01-28,8800.0,413802.4,0.11,0.04,0.41,206901.2,4400.0,4400.0,206901.2,,,,0.01,,34.0,,,,,34.0,0.2,0.0,100.0,99.23,0.0,0.0,0.0,100.0,,1.0,100.0,1.9847
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.21,,4400.0,,,,,4400.0,0.0,0.21,0.0,0.0,4434.0,209386.78,0.22,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4434.0,208194.04,0.22,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4434.0,210841.13,0.22,0.0,,0.0,,0.0
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,9387.0,0.01,0.0,,0.0,,0.0
2025-02-06,2400.0,113287.2,0.03,0.01,0.11,56643.6,1200.0,1200.0,56643.6,,,1200.0,,,,,,0.06,1200.0,,0.06,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.06,,1200.0,,,,,1200.0,0.0,0.06,0.0,0.0,1200.0,56601.6,0.06,0.0,,0.0,,0.0
2025-02-18,12.0,568.33,0.0,0.0,0.0,568.33,12.0,12.0,568.33,,,12.0,,,,,,0.0,12.0,,0.0,,100.0,4.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.04
2025-02-19,12.0,571.98,0.0,0.0,0.0,571.98,12.0,12.0,571.98,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-02-20,12.0,566.71,0.0,0.0,0.0,566.71,12.0,12.0,566.71,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,12.0,,,,,12.0,0.0,0.0,0.0,0.0,12.0,567.04,0.0,0.0,,0.0,,0.0
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,8313.4,0.01,0.0,,0.0,,0.0
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,300.0,12373.5,0.01,0.0,,0.0,,0.0
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,300.0,12511.5,0.01,0.0,,0.0,,0.0
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4173.1,0.0,0.0,,0.0,,0.0
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4154.7,0.0,0.0,,0.0,,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,3832.2,0.0,0.0,,0.0,,0.0
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,3904.8,0.0,0.0,,0.0,,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,3916.7,0.0,0.0,,0.0,,0.0
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,3916.7,0.0,0.0,,0.0,,0.0
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4031.3,0.0,0.0,,0.0,,0.0
2025-05-08,400.0,16234.8,0.01,0.0,0.02,8117.4,200.0,200.0,8117.4,,,200.0,,,,,,0.01,200.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.5,0.5,50.5,2.0
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,200.0,,,,,200.0,0.0,0.01,0.0,0.0,200.0,8084.8,0.01,0.0,,0.0,,0.0
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,8400.2,0.01,0.0,,0.0,,0.0
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4233.5,0.0,0.0,,0.0,,0.0
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4241.1,0.0,0.0,,0.0,,0.0
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,8484.4,0.01,0.0,,0.0,,0.0
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,300.0,12608.4,0.01,0.0,,0.0,,0.0
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4170.3,0.0,0.0,,0.0,,0.0
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,8382.0,0.01,0.0,,0.0,,0.0
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4169.9,0.0,0.0,,0.0,,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4159.8,0.0,0.0,,0.0,,0.0
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4134.2,0.0,0.0,,0.0,,0.0
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4240.5,0.0,0.0,,0.0,,0.0
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4199.1,0.0,0.0,,0.0,,0.0
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,100.0,4217.1,0.0,0.0,,0.0,,0.0
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,300.0,12639.0,0.01,0.0,,0.0,,0.0
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,300.0,12733.8,0.01,0.0,,0.0,,0.0
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,300.0,12708.0,0.01,0.0,,0.0,,0.0
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,8965.0,0.01,0.0,,0.0,,0.0
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,9038.8,0.01,0.0,,0.0,,0.0
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,8751.6,0.01,0.0,,0.0,,0.0
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,200.0,8862.8,0.01,0.0,,0.0,,0.0
