,MLEFA FP Equity_DX_SI_QTY,MLEFA FP Equity_DX_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLEFA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLEFA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLEFA FP Equity_DX_SI_MV,MLEFA FP Equity_DX_DSS,MLEFA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY,MLEFA FP Equity_DX_BROKER_SI_QTY,MLEFA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MLEFA FP Equity_DX_BROKER_SI_MV_INC_x,MLEFA FP Equity_DX_SUPPLY_SI_MV_NEW,MLEFA FP Equity_DX_BROKER_SI_QTY_ADD,MLEFA FP Equity_DX_SUPPLY_SI_MV_DEC,MLEFA FP Equity_DX_BROKER_SI_QTY_INC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MLEFA FP Equity_DX_BROKER_SI_MV_INC_y,MLEFA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MLEFA FP Equity_DX_BROKER_SI_MV_ADD,MLEFA FP Equity_DX_SUPPLY_SI_QTY_ADD,MLEFA FP Equity_DX_BROKER_SI_QTY_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV,MLEFA FP Equity_DX_BROKER_SI_MV_DEC,MLEFA FP Equity_DX_SUPPLY_SI_MV_RMV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_UTILIZATION_QUANTITY,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLEFA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLEFA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MLEFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLEFA FP Equity_DX_ACTIVE_UTILIZATION_MV,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MLEFA FP Equity_DX_BROKER_SI_CON_RATIO,MLEFA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MLEFA FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-12-07,8000.0,6160.0,0.05,6.32,0.05,0.01,0.0,3850.0,3000.0,5000.0,2310.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.8,0.4423,60.19,0.0043
2022-12-08,8000.0,6160.0,0.05,6.32,0.05,0.01,0.0,3850.0,3000.0,5000.0,2310.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.79,0.4426,60.23,0.0043
2022-12-09,8000.0,6160.0,0.05,6.43,0.05,0.01,0.0,3850.0,3000.0,5000.0,2310.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.89,0.4416,60.11,0.0043
2022-12-12,8000.0,6240.0,0.05,6.43,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.87,0.4416,60.11,0.0043
2022-12-13,8000.0,5280.0,0.05,7.73,0.05,0.01,0.0,3300.0,3000.0,5000.0,1980.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.52,0.4453,60.57,0.0043
2022-12-14,8000.0,6240.0,0.05,7.98,0.05,0.0,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.82,0.4143,56.45,0.0043
2022-12-15,8000.0,5680.0,0.05,7.95,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.83,0.4452,60.53,0.0043
2022-12-16,8000.0,6240.0,0.05,7.94,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.88,0.4241,57.84,0.0043
2022-12-19,8000.0,6240.0,0.05,7.98,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.6,0.4419,60.17,0.0043
2022-12-20,8000.0,6240.0,0.05,8.14,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.57,0.442,60.18,0.0043
2022-12-21,8000.0,6240.0,0.05,10.66,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.62,0.4424,60.23,0.0043
2022-12-22,8000.0,5680.0,0.05,10.67,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.65,0.4425,60.24,0.0043
2022-12-23,8000.0,6240.0,0.05,10.54,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.78,0.4258,58.07,0.0043
2022-12-26,8000.0,6240.0,0.05,10.77,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.59,0.4431,60.31,0.0043
2022-12-27,8000.0,6240.0,0.05,10.77,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.63,0.4433,60.33,0.0043
2022-12-28,8000.0,6240.0,0.05,10.78,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.7,0.4427,60.25,0.0043
2022-12-29,8000.0,6240.0,0.05,10.76,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.15,0.4333,59.14,0.0043
2022-12-30,8000.0,6240.0,0.05,10.76,0.05,0.01,0.0,3900.0,3000.0,5000.0,2340.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.16,0.4332,59.13,0.0043
2023-01-02,8000.0,6400.0,0.05,10.76,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.27,0.4327,59.05,0.0043
2023-01-03,8000.0,6400.0,0.05,11.29,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.95,0.4344,59.29,0.0043
2023-01-04,8000.0,6400.0,0.05,11.29,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.72,0.4358,59.46,0.0043
2023-01-05,8000.0,6400.0,0.05,11.29,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.92,0.4352,59.38,0.0043
2023-01-06,8000.0,6400.0,0.05,11.02,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.62,0.4364,59.54,0.0043
2023-01-09,8000.0,6400.0,0.05,11.02,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.64,0.4362,59.52,0.0043
2023-01-10,8000.0,5600.0,0.05,11.02,0.05,0.01,0.0,3500.0,3000.0,5000.0,2100.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.8,0.4353,59.4,0.0043
2023-01-11,8000.0,6000.0,0.05,13.54,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.04,0.4233,57.72,0.0043
2023-01-12,8000.0,6000.0,0.05,12.35,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.73,0.4301,58.7,0.0043
2023-01-13,8000.0,6000.0,0.05,12.36,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.9,0.4292,58.58,0.0043
2023-01-16,8000.0,6400.0,0.05,10.87,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.89,0.4294,58.6,0.0043
2023-01-17,8000.0,6400.0,0.05,5.39,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.82,0.4352,59.39,0.0043
2023-01-18,8000.0,6720.0,0.05,4.35,0.05,0.01,0.0,4200.0,3000.0,5000.0,2520.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.78,0.4354,59.41,0.0043
2023-01-19,8000.0,6000.0,0.05,3.69,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.01,0.4404,60.04,0.0043
2023-01-20,8000.0,6880.0,0.05,3.56,0.05,0.01,0.0,4300.0,3000.0,5000.0,2580.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.83,0.4296,58.63,0.0043
2023-01-23,8000.0,6880.0,0.05,2.75,0.05,0.01,0.0,4300.0,3000.0,5000.0,2580.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.12,0.4562,61.93,0.0043
2023-01-24,8000.0,6880.0,0.05,2.74,0.05,0.01,0.0,4300.0,3000.0,5000.0,2580.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.1,0.4425,60.31,0.0043
2023-01-25,8000.0,7280.0,0.05,2.2,0.05,0.01,0.0,4550.0,3000.0,5000.0,2730.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.11,0.4426,60.32,0.0043
2023-01-26,8000.0,7840.0,0.05,2.16,0.05,0.01,0.0,4900.0,3000.0,5000.0,2940.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.31,0.4476,60.92,0.0043
2023-01-27,8000.0,7760.0,0.05,1.98,0.05,0.01,0.0,4850.0,3000.0,5000.0,2910.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.59,0.455,61.76,0.0043
2023-01-30,8000.0,7760.0,0.05,1.99,0.05,0.01,0.0,4850.0,3000.0,5000.0,2910.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.69,0.4531,61.53,0.0043
2023-01-31,8000.0,7760.0,0.05,1.99,0.05,0.01,0.0,4850.0,3000.0,5000.0,2910.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.44,0.4261,58.14,0.0043
2023-02-01,8000.0,6960.0,0.05,1.99,0.05,0.01,0.0,4350.0,3000.0,5000.0,2610.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.7,0.4383,59.72,0.0043
2023-02-02,8000.0,7360.0,0.05,1.87,0.05,0.01,0.0,4600.0,3000.0,5000.0,2760.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.14,0.4435,60.43,0.0043
2023-02-03,8000.0,6200.0,0.05,1.87,0.05,0.01,0.0,3875.0,3000.0,5000.0,2325.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,19.37,0.4537,61.66,0.0043
2023-02-06,8000.0,6200.0,0.05,1.84,0.05,0.01,0.0,3875.0,3000.0,5000.0,2325.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.53,0.4211,57.52,0.0043
2023-02-07,8000.0,7440.0,0.05,1.86,0.05,0.01,0.0,4650.0,3000.0,5000.0,2790.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.02,0.4302,58.74,0.0043
2023-02-08,8000.0,7320.0,0.05,0.98,0.05,0.01,0.0,4575.0,3000.0,5000.0,2745.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.4,0.45,61.2,0.0043
2023-02-09,8000.0,7400.0,0.05,0.98,0.05,0.01,0.0,4625.0,3000.0,5000.0,2775.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.59,0.4465,60.78,0.0043
2023-02-10,8000.0,6400.0,0.05,0.98,0.05,0.01,0.0,4000.0,3000.0,5000.0,2400.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.35,0.4488,61.06,0.0043
2023-02-13,8000.0,6840.0,0.05,0.97,0.05,0.01,0.0,4275.0,3000.0,5000.0,2565.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.27,0.4223,57.65,0.0043
2023-02-14,8000.0,6880.0,0.05,0.97,0.05,0.01,0.0,4300.0,3000.0,5000.0,2580.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.08,0.4418,60.23,0.0043
2023-02-15,8000.0,6880.0,0.05,0.97,0.05,0.01,0.0,4300.0,3000.0,5000.0,2580.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.08,0.4419,60.24,0.0043
2023-02-16,8000.0,6880.0,0.05,0.97,0.05,0.01,0.0,4300.0,3000.0,5000.0,2580.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.38,0.4378,59.72,0.0043
2023-02-17,8000.0,6200.0,0.05,0.97,0.05,0.01,0.0,3875.0,3000.0,5000.0,2325.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.41,0.4377,59.71,0.0043
2023-02-20,8000.0,6200.0,0.05,0.86,0.05,0.01,0.0,3875.0,3000.0,5000.0,2325.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.32,0.4324,59.01,0.0043
2023-02-21,8000.0,7080.0,0.05,0.86,0.05,0.01,0.0,4425.0,3000.0,5000.0,2655.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.48,0.4457,60.69,0.0043
2023-02-22,8000.0,7080.0,0.05,0.86,0.05,0.01,0.0,4425.0,3000.0,5000.0,2655.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.19,0.4447,60.58,0.0043
2023-02-23,8000.0,6200.0,0.05,0.87,0.05,0.01,0.0,3875.0,3000.0,5000.0,2325.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.19,0.4448,60.58,0.0043
2023-02-24,8000.0,6000.0,0.05,0.86,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.38,0.432,58.96,0.0043
2023-02-27,8000.0,6600.0,0.05,0.81,0.05,0.01,0.0,4125.0,3000.0,5000.0,2475.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.77,0.4299,58.67,0.0043
2023-02-28,8000.0,6600.0,0.05,0.88,0.05,0.01,0.0,4125.0,3000.0,5000.0,2475.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.34,0.438,59.75,0.0043
2023-03-01,8000.0,6600.0,0.05,0.95,0.05,0.01,0.0,4125.0,3000.0,5000.0,2475.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,19.99,0.4419,60.23,0.0043
2023-03-02,8000.0,6560.0,0.05,0.98,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.67,0.4331,59.13,0.0043
2023-03-03,8000.0,6560.0,0.05,0.99,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.32,0.4381,59.76,0.0043
2023-03-06,8000.0,6560.0,0.05,1.08,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.0,0.4276,58.4,0.0043
2023-03-07,8000.0,6560.0,0.05,1.08,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.27,0.4261,58.2,0.0043
2023-03-08,8000.0,6560.0,0.05,1.2,0.05,0.01,0.0,4100.0,3000.0,5000.0,2460.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.94,0.4294,58.64,0.0043
2023-03-09,8000.0,6000.0,0.05,1.21,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.86,0.4299,58.7,0.0043
2023-03-10,8000.0,6440.0,0.05,1.17,0.05,0.01,0.0,4025.0,3000.0,5000.0,2415.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.78,0.4298,58.67,0.0043
2023-03-13,8000.0,6000.0,0.05,1.17,0.05,0.01,0.0,3750.0,3000.0,5000.0,2250.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,20.55,0.4367,59.59,0.0043
2023-03-14,8000.0,5600.0,0.05,1.14,0.05,0.01,0.0,3500.0,3000.0,5000.0,2100.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,21.57,0.4231,57.8,0.0043
2023-03-15,8000.0,5600.0,0.05,1.11,0.05,0.01,0.0,3500.0,3000.0,5000.0,2100.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.35,0.4217,57.49,0.0043
2023-03-16,8000.0,5520.0,0.05,1.13,0.05,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.04,0.4233,57.72,0.0043
2023-03-17,8000.0,5600.0,0.05,1.11,0.05,0.01,0.0,3500.0,3000.0,5000.0,2100.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.25,0.4222,57.57,0.0043
2023-03-20,8000.0,5600.0,0.05,1.12,0.05,0.01,0.0,3500.0,3000.0,5000.0,2100.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.0,0.4234,57.75,0.0043
2023-03-21,8000.0,5600.0,0.05,1.12,0.05,0.01,0.0,3500.0,3000.0,5000.0,2100.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.0,0.4235,57.75,0.0043
2023-03-22,8000.0,5840.0,0.05,2.27,0.05,0.01,0.0,3650.0,3000.0,5000.0,2190.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.37,0.4314,58.82,0.0043
2023-03-23,8000.0,5840.0,0.05,1.99,0.05,0.01,0.0,3650.0,3000.0,5000.0,2190.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.41,0.4265,58.19,0.0043
2023-03-24,8000.0,5840.0,0.05,2.01,0.05,0.01,0.0,3650.0,3000.0,5000.0,2190.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.9,0.4075,55.49,0.0043
2023-03-27,8000.0,5840.0,0.05,2.03,0.05,0.01,0.0,3650.0,3000.0,5000.0,2190.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.49,0.4261,58.13,0.0043
2023-03-28,8000.0,4840.0,0.05,2.06,0.05,0.0,0.0,3025.0,3000.0,5000.0,1815.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.29,0.3897,52.63,0.0043
2023-03-29,8000.0,5480.0,0.05,1.7,0.05,0.0,0.0,3425.0,3000.0,5000.0,2055.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,25.76,0.4108,55.68,0.0043
2023-03-30,8000.0,5800.0,0.05,1.65,0.05,0.0,0.0,3625.0,3000.0,5000.0,2175.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.36,0.4217,57.48,0.0043
2023-03-31,8000.0,5800.0,0.05,1.65,0.05,0.01,0.0,3625.0,3000.0,5000.0,2175.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.55,0.4258,58.09,0.0043
2023-04-03,8000.0,5720.0,0.05,2.11,0.05,0.01,0.0,3575.0,3000.0,5000.0,2145.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.51,0.4116,56.1,0.0043
2023-04-04,8000.0,5720.0,0.05,1.7,0.05,0.01,0.0,3575.0,3000.0,5000.0,2145.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.63,0.4254,58.03,0.0043
2023-04-05,8000.0,5520.0,0.05,1.7,0.05,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.75,0.412,56.13,0.0043
2023-04-06,8000.0,5520.0,0.05,1.7,0.05,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.3,0.422,57.53,0.0043
2023-04-07,8000.0,5520.0,0.05,1.75,0.05,0.01,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.79,0.416,56.68,0.0043
2023-04-10,8000.0,5520.0,0.05,1.75,0.05,0.0,0.0,3450.0,3000.0,5000.0,2070.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.84,0.4155,56.61,0.0043
2023-04-11,8000.0,5680.0,0.05,1.75,0.05,0.0,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.69,0.4164,56.75,0.0043
2023-04-12,8000.0,5680.0,0.05,1.88,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.7,0.425,57.97,0.0043
2023-04-13,8000.0,5680.0,0.05,1.88,0.05,0.01,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.76,0.4245,57.9,0.0043
2023-04-14,8000.0,5560.0,0.05,1.88,0.05,0.01,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,22.91,0.4239,57.82,0.0043
2023-04-17,8000.0,5560.0,0.05,1.74,0.05,0.01,0.0,3475.0,3000.0,5000.0,2085.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.31,0.4219,57.52,0.0043
2023-04-18,8000.0,5120.0,0.05,1.74,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.77,0.4145,56.48,0.0043
2023-04-19,8000.0,5120.0,0.05,1.7,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.73,0.4153,56.45,0.0043
2023-04-20,8000.0,5120.0,0.05,1.56,0.05,0.0,0.0,3200.0,3000.0,5000.0,1920.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.93,0.4247,57.8,0.0043
2023-04-21,8000.0,5200.0,0.05,1.56,0.05,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.92,0.4248,57.81,0.0043
2023-04-24,8000.0,5200.0,0.05,1.52,0.05,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.32,0.4171,56.76,0.0043
2023-04-25,8000.0,5200.0,0.05,1.71,0.05,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.11,0.4214,57.34,0.0043
2023-04-26,8000.0,5200.0,0.05,1.7,0.05,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.29,0.4172,56.78,0.0043
2023-04-27,8000.0,5200.0,0.05,1.76,0.05,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.02,0.4218,57.42,0.0043
2023-04-28,8000.0,5200.0,0.05,1.85,0.05,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,23.99,0.4219,57.43,0.0043
2023-05-01,8000.0,5200.0,0.05,1.9,0.05,0.0,0.0,3250.0,3000.0,5000.0,1950.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.49,0.4165,56.66,0.0043
2023-05-02,8000.0,5040.0,0.05,1.9,0.05,0.0,0.0,3150.0,3000.0,5000.0,1890.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.37,0.4169,56.72,0.0043
2023-05-03,8000.0,5680.0,0.05,1.77,0.05,0.0,0.0,3550.0,3000.0,5000.0,2130.0,,,,,,,,,,,,,,,0.0,,,100.0,0.16,0.0,0.0,,0.0,100.0,24.9,0.4145,56.33,0.0043
