,ADOC FP Equity_DX_SI_QTY,ADOC FP Equity_DX_SHORT_INTEREST_VALUE,ADOC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADOC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADOC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADOC FP Equity_DX_SI_MV,ADOC FP Equity_DX_DSS,ADOC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADOC FP Equity_DX_SUPPLY_SI_QTY,ADOC FP Equity_DX_BROKER_SI_QTY,ADOC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADOC FP Equity_DX_BROKER_SI_MV_NEW_x,ADOC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADOC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADOC FP Equity_DX_BROKER_SI_MV_INC_x,ADOC FP Equity_DX_SUPPLY_SI_MV_NEW,ADOC FP Equity_DX_BROKER_SI_QTY_ADD,ADOC FP Equity_DX_BROKER_SI_QTY_NEW,ADOC FP Equity_DX_SUPPLY_SI_MV_DEC,ADOC FP Equity_DX_BROKER_SI_QTY_INC,ADOC FP Equity_DX_SUPPLY_SI_QTY_DEC,ADOC FP Equity_DX_BROKER_SI_MV_NEW_y,ADOC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADOC FP Equity_DX_BROKER_SI_MV_INC_y,ADOC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADOC FP Equity_DX_BROKER_SI_MV_ADD,ADOC FP Equity_DX_SUPPLY_SI_QTY_ADD,ADOC FP Equity_DX_BROKER_SI_QTY_DEC,ADOC FP Equity_DX_SUPPLY_SI_MV,ADOC FP Equity_DX_BROKER_SI_MV_DEC,ADOC FP Equity_DX_SUPPLY_SI_MV_RMV,ADOC FP Equity_DX_BROKER_SI_MV_RMV,ADOC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADOC FP Equity_DX_UTILIZATION_QUANTITY,ADOC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADOC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADOC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADOC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADOC FP Equity_DX_ACTIVE_UTILIZATION_MV,ADOC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADOC FP Equity_DX_BROKER_SI_CON_RATIO,ADOC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADOC FP Equity_DX_DEMAND_SUPPLY_RATIO,ADOC FP Equity_PX_LAST
2023-11-16,115667.0,1060666.39,1.02,0.75,0.82,1.04,1.0,1014816.39,19327.0,110667.0,177228.59,,,,,,,,0.04,,5816.0,,,,,,,6116.0,0.18,0.01,,,100.0,45.63,0.0,0.0,,0.0,100.0,20.76,0.3812,56.76,2.7306,9.17
2023-11-17,111592.0,990936.96,0.98,0.73,0.8,1.0,1.0,946536.96,15327.0,106592.0,136103.76,,,,,,,,0.04,,4000.0,,,,,,,4075.0,0.14,0.03,,,100.0,36.18,0.0,0.0,,0.0,100.0,21.05,0.3763,56.18,2.6344,8.88
2023-11-20,111667.0,988252.95,0.99,0.74,0.8,0.97,1.0,944002.95,15327.0,106667.0,135643.95,,,,0.0,,,,,75.0,,,,0.0,,,,,0.14,,,,100.0,37.15,0.0,0.0,,0.0,100.0,20.83,0.3773,56.35,2.7065,8.85
2023-11-21,98867.0,861131.57,0.87,0.67,0.7,0.86,1.0,817581.57,14727.0,93867.0,128272.17,,,300.0,0.0,,,,0.01,300.0,900.0,,,0.0,300.0,,,13100.0,0.13,0.12,,,100.0,36.3,0.0,0.0,,0.0,100.0,23.75,0.4751,64.04,2.4369,8.71
2023-11-22,96566.0,814051.38,0.85,0.66,0.69,0.83,0.0,771901.38,14426.0,91566.0,121611.18,,,,,,,,0.0,,301.0,,,,,,,2301.0,0.13,0.02,,,100.0,35.56,0.0,0.0,,0.0,100.0,24.45,0.4974,65.52,2.3802,8.43
2023-11-23,129268.0,1102656.04,1.14,0.87,0.92,1.1,1.0,963838.82,33166.0,112994.0,282905.98,,,18740.0,0.18,,,,,21428.0,,,,0.18,18740.0,,,,0.28,,,,100.0,53.63,0.0,0.0,,0.0,100.0,26.94,0.4178,57.73,2.0902,8.53
2023-11-24,140626.0,1160164.5,1.24,0.96,1.0,1.2,1.0,1025904.0,31822.0,124352.0,262531.5,,,,0.13,,,,0.01,16274.0,1344.0,,,0.13,,,,4916.0,0.27,0.04,,,100.0,61.28,0.0,0.0,,0.0,100.0,36.14,0.3888,49.81,2.7079,8.25
2023-11-27,142184.0,1116144.4,1.25,0.98,1.01,1.19,1.0,988393.5,33380.0,125910.0,262033.0,,,1558.0,0.01,,,,,1858.0,,,,0.01,1558.0,,,300.0,0.28,0.0,,,100.0,63.9,0.0,0.0,,0.0,100.0,35.27,0.3947,51.07,2.7217,7.85
2023-11-28,156912.0,1258434.24,1.38,1.07,1.12,1.27,1.0,1119896.76,36524.0,139638.0,292922.48,,,3144.0,0.08,,1000.0,,,12728.0,,,,0.08,3144.0,0.01,,,0.29,,,,100.0,66.01,0.0,0.0,,0.0,100.0,33.71,0.3957,52.33,2.8357,8.02
2023-11-29,156912.0,1404362.4,1.38,1.06,1.12,1.3,1.0,1249760.1,36524.0,139638.0,326889.8,,,,,,,,,,,,,,,,,,0.29,,,,100.0,68.55,0.0,0.0,,0.0,100.0,33.97,0.392,51.76,2.945,8.95
2023-11-30,165412.0,1389460.8,1.46,1.06,1.18,1.44,1.0,1244359.2,36524.0,148138.0,306801.6,,,,0.14,,,,,13500.0,,,,0.14,,,,5000.0,0.33,0.01,,,100.0,68.55,0.0,0.0,,0.0,100.0,30.92,0.4187,56.23,3.1045,8.4
2023-12-01,167312.0,1393708.96,1.48,1.05,1.19,1.41,1.0,1249816.54,37224.0,150038.0,310075.92,,,700.0,0.0,,,,,1900.0,,,,0.0,700.0,,,,0.31,,,,100.0,69.74,0.0,0.0,,0.0,100.0,29.55,0.4249,57.48,3.1348,8.33
2023-12-04,167012.0,1374508.76,1.47,1.01,1.19,1.4,1.0,1232343.74,37224.0,149738.0,306353.52,,,,,,,,,,,,,,,,,300.0,0.31,0.0,,,100.0,69.36,0.0,0.0,,0.0,100.0,29.51,0.4268,57.69,3.1118,8.23
2023-12-05,164412.0,1344890.16,1.45,1.02,1.17,1.37,1.0,1206042.84,36424.0,147438.0,297948.32,,,,,,,,0.01,,800.0,,,,,,,2300.0,0.3,0.02,,,100.0,67.96,0.0,0.0,,0.0,100.0,29.82,0.4283,57.68,3.0674,8.18
2023-12-06,162372.0,1331450.4,1.43,1.02,1.16,1.35,1.0,1193083.6,36324.0,145498.0,297856.8,,,,,,,,0.0,,100.0,,,,,,,1940.0,0.3,0.02,,,100.0,68.74,0.0,0.0,,0.0,100.0,30.11,0.4253,57.25,3.0728,8.2
2023-12-07,141712.0,1123776.16,1.25,0.9,1.01,1.18,1.0,997895.34,35324.0,125838.0,280119.32,,,,,,,,0.01,,1000.0,,,,,,,19660.0,0.29,0.16,,,100.0,68.27,0.0,0.0,,0.0,100.0,34.39,0.4047,52.7,2.7389,7.93
2023-12-08,141712.0,1142198.72,1.25,0.9,1.01,1.16,1.0,1014254.28,35324.0,125838.0,284711.44,,,,,,,,,,,,,,,,,,0.28,,,,100.0,68.27,0.0,0.0,,0.0,100.0,33.96,0.4038,52.86,2.7389,8.06
2023-12-11,138212.0,1131956.28,1.22,0.86,0.99,1.14,1.0,1001948.22,35324.0,122338.0,289303.56,,,,,,,,,,,,,,,,,3500.0,0.28,0.02,,,100.0,68.27,0.0,0.0,,0.0,100.0,34.69,0.4081,52.86,2.6712,8.19
2023-12-12,135157.0,1073146.58,1.19,0.84,0.96,1.13,1.0,960605.02,33269.0,120983.0,264155.86,,,,,,,,0.01,,2055.0,,,,,,,1355.0,0.27,0.0,,,100.0,66.8,0.0,0.0,,0.0,100.0,35.29,0.4159,53.25,2.7136,7.94
2023-12-13,137515.0,1102870.3,1.21,0.9,0.98,1.13,1.0,989194.82,42727.0,123341.0,342670.54,,,75.0,0.01,,,,0.03,2564.0,3098.0,,,0.01,75.0,,12481.0,206.0,0.34,0.0,,,100.0,86.6,0.0,0.0,,0.0,100.0,34.18,0.4209,54.43,2.787,8.02
2023-12-14,148503.0,1208814.42,1.31,0.99,1.06,1.22,1.0,1092917.1,45715.0,134265.0,372120.1,,,2988.0,0.02,,8000.0,,,2924.0,,,,0.02,2988.0,0.06,,,0.36,,,,100.0,90.72,0.0,0.0,,0.0,100.0,31.79,0.3658,50.37,2.947,8.14
2023-12-15,148503.0,1278610.83,1.31,1.01,1.06,1.24,1.0,1156021.65,45715.0,134265.0,393606.15,,,,,,,,,,,,,,,,,,0.37,,,,100.0,89.04,0.0,0.0,,0.0,100.0,32.13,0.364,49.98,2.8924,8.61
2023-12-18,148253.0,1226052.31,1.3,0.99,1.05,1.28,1.0,1108304.05,45715.0,134015.0,378063.05,,,,,,,,,,,,,,,,,250.0,0.39,0.0,,,100.0,91.08,0.0,0.0,,0.0,100.0,32.76,0.3668,49.91,2.9537,8.27
2023-12-19,144689.0,1360076.6,1.27,0.96,1.03,1.22,1.0,1226841.0,45451.0,130515.0,427239.4,,,,,,,,0.01,,264.0,,,,,,,3500.0,0.37,0.04,,,100.0,90.74,0.0,0.0,,0.0,100.0,32.84,0.3567,48.7,2.8885,9.4
2023-12-20,127363.0,1278724.52,1.12,0.8,0.91,1.18,1.0,1136417.56,43596.0,113189.0,437703.84,,,,,,2800.0,,0.0,,1855.0,,,,,0.03,,20126.0,0.41,0.1,,,100.0,87.03,0.0,0.0,,0.0,100.0,27.87,0.3381,49.6,2.5426,10.04
2023-12-21,105589.0,1087566.7,0.93,0.61,0.75,1.01,1.0,1083446.7,29822.0,105189.0,307166.6,,,,,,,,0.13,,13774.0,,,,,,,8000.0,0.3,0.08,,,100.0,59.46,0.0,0.0,,0.0,100.0,20.86,0.4174,59.96,2.1052,10.3
2023-12-22,109389.0,1122331.14,0.96,0.62,0.78,1.11,1.0,1087447.14,32822.0,105989.0,336753.72,,,3000.0,0.06,,,,,800.0,,,,0.06,3000.0,,,,0.34,,,,100.0,65.7,0.0,0.0,,0.0,100.0,21.85,0.4267,60.58,2.1897,10.26
2023-12-25,109389.0,1122331.14,0.96,0.62,0.78,1.11,1.0,1087447.14,32822.0,105989.0,336753.72,,,,,,,,,,,,,,,,,,0.34,,,,100.0,65.7,0.0,0.0,,0.0,100.0,21.87,0.4264,60.54,2.1897,
2023-12-26,115389.0,1183891.14,1.02,0.65,0.82,1.18,1.0,1149007.14,32822.0,111989.0,336753.72,,,,0.07,,,,,6000.0,,,,0.07,,,,,0.34,,,,100.0,83.03,0.0,0.0,,0.0,100.0,26.36,0.4059,57.07,2.9189,
2023-12-27,101962.0,1221504.76,0.9,0.57,0.73,1.05,1.0,1180772.76,32822.0,98562.0,393207.56,,,,0.05,,,,0.13,5000.0,12481.0,,,0.05,,,,18427.0,0.34,0.19,,,100.0,83.03,0.0,0.0,,0.0,100.0,34.48,0.3694,48.6,2.5792,11.98
2023-12-28,101962.0,1235779.44,0.9,0.53,0.73,1.15,1.0,1194571.44,20341.0,98562.0,246532.92,,,,,,,,,,,,,,,,,,0.24,,,,100.0,51.21,0.0,0.0,,0.0,100.0,37.09,0.3737,47.33,2.5669,12.12
2023-12-29,115462.0,1332431.48,1.02,0.6,0.82,1.32,1.0,1293195.48,33841.0,112062.0,390525.14,,,,0.17,,,,,13500.0,,,,0.17,,,13500.0,,0.41,,,,100.0,85.03,0.0,0.0,,0.0,100.0,32.56,0.4075,54.08,2.9013,11.54
2024-01-01,115462.0,1332431.48,1.02,0.6,0.82,1.3,1.0,1293195.48,33841.0,112062.0,390525.14,,,,,,,,,,,,,,,,,,0.4,,,,100.0,85.03,0.0,0.0,,0.0,100.0,33.04,0.4036,53.41,2.9013,
2024-01-02,121912.0,1426370.4,1.07,0.64,0.87,1.37,1.0,1386590.4,35291.0,118512.0,412904.7,,,2000.0,0.08,,,,0.01,7000.0,550.0,,,0.08,2000.0,,,550.0,0.41,0.01,,,100.0,92.92,0.0,0.0,,0.0,100.0,35.06,0.4061,52.48,3.2101,11.7
2024-01-03,162346.0,1828015.96,1.43,0.85,1.15,1.84,1.0,1789731.96,34401.0,158946.0,387355.26,,,,0.47,,,,0.01,40474.0,890.0,,,0.47,,,,40.0,0.4,0.0,,,100.0,90.58,0.0,0.0,,0.0,100.0,26.14,0.4898,64.59,4.2747,11.26
2024-01-04,158703.0,1609248.42,1.4,0.83,1.13,1.76,1.0,1574772.42,30758.0,155303.0,311886.12,,,,,,,,0.05,,3643.0,,,,,,,3643.0,0.35,0.04,,,100.0,80.6,0.0,0.0,,0.0,100.0,26.43,0.5133,66.35,4.1589,10.14
2024-01-05,165603.0,1685838.54,1.46,0.83,1.18,1.72,1.0,1651226.54,30758.0,162203.0,313116.44,,,,0.0,,5000.0,,,1900.0,,,,0.0,,0.05,,,0.31,,,,100.0,78.91,0.0,0.0,,0.0,100.0,24.78,0.4869,64.9,4.2486,10.18
2024-01-08,169603.0,1885985.36,1.49,0.85,1.21,1.76,1.0,1848177.36,30758.0,166203.0,342028.96,,,,0.04,,,,,4000.0,,,,0.04,,,,,0.31,,,,100.0,78.95,0.0,0.0,,0.0,100.0,24.2,0.493,65.6,4.3534,11.12
2024-01-09,149854.0,1633408.6,1.32,0.74,1.07,1.64,1.0,1596348.6,30758.0,146454.0,335262.2,,,,,,,,,,,,,,,,,19749.0,0.34,0.16,,,100.0,79.0,0.0,0.0,,0.0,100.0,28.06,0.4524,60.72,3.8487,10.9
2024-01-10,152357.0,1544899.98,1.34,0.74,1.08,1.65,1.0,1510423.98,34861.0,148957.0,353490.54,,,4103.0,0.02,,,,,2503.0,,,,0.02,4103.0,,,,0.38,,,,100.0,81.05,0.0,0.0,,0.0,100.0,27.31,0.4601,61.7,3.5421,10.14
2024-01-11,160318.0,1563100.5,1.41,0.75,1.14,1.67,1.0,1529950.5,36013.0,156918.0,351126.75,,,1152.0,0.02,,,,,7961.0,,,,0.02,1152.0,,,,0.37,,,,100.0,89.76,0.0,0.0,,0.0,100.0,26.71,0.4692,62.72,3.9958,9.75
2024-01-12,153318.0,1520914.56,1.35,0.72,1.09,1.57,1.0,1487186.56,36013.0,149918.0,357248.96,,,,,,,,,,,,,,,,,7000.0,0.35,0.09,,,100.0,91.11,0.0,0.0,,0.0,100.0,28.31,0.4521,60.57,3.8788,9.92
2024-01-15,164239.0,1635820.44,1.45,0.76,1.17,1.68,1.0,1601956.44,36563.0,160839.0,364167.48,,,550.0,0.11,,,,,10921.0,,,,0.11,550.0,,,,0.36,,,,100.0,91.17,0.0,0.0,,0.0,100.0,26.36,0.4737,63.23,4.0953,9.96
2024-01-16,158403.0,1566605.67,1.4,0.76,1.13,1.6,1.0,1532979.67,36668.0,155003.0,362646.52,,,105.0,,,84.0,,,,,,,,105.0,0.0,,5920.0,0.37,0.08,,,100.0,91.18,0.0,0.0,,0.0,100.0,27.52,0.4585,61.47,3.939,9.89
2024-01-17,152516.0,1540411.6,1.34,0.75,1.08,1.53,1.0,1506071.6,36668.0,149116.0,370346.8,,,,0.02,,,,,1513.0,,,,0.02,,,,7400.0,0.36,0.08,,,100.0,91.49,0.0,0.0,,0.0,100.0,28.43,0.4735,62.31,3.8055,10.1
2024-01-18,158957.0,1608644.84,1.4,0.8,1.13,1.62,1.0,1574236.84,37168.0,155557.0,376140.16,,,500.0,0.08,,,,,6441.0,,,,0.08,500.0,,,,0.38,,,,100.0,91.6,0.0,0.0,,0.0,100.0,27.41,0.4821,63.48,3.9173,10.12
2024-01-19,159057.0,1654192.8,1.4,0.79,1.13,1.62,1.0,1618832.8,37268.0,155657.0,387587.2,,,,0.02,,,,0.01,2200.0,700.0,,,0.02,,,800.0,2100.0,0.38,0.02,,,100.0,92.18,0.0,0.0,,0.0,100.0,27.37,0.4653,62.12,3.9343,10.4
2024-01-22,157657.0,1658551.64,1.38,0.78,1.12,1.64,1.0,1622783.64,37868.0,154257.0,398371.36,,,600.0,0.02,,,,,600.0,,,,0.02,600.0,,,2000.0,0.39,0.01,,,100.0,93.9,0.0,0.0,,0.0,100.0,26.5,0.4714,62.98,3.9094,10.52
2024-01-23,158457.0,1692320.76,1.39,0.76,1.12,1.66,1.0,1656008.76,38268.0,155057.0,408702.24,,,400.0,0.01,,400.0,,,400.0,,,,0.01,400.0,0.0,,,0.4,,,,100.0,93.96,0.0,0.0,,0.0,100.0,26.73,0.4673,62.56,3.8906,10.68
2024-01-24,155163.0,1641624.54,1.36,0.74,1.1,1.64,1.0,1601420.54,38968.0,151363.0,412281.44,,,700.0,,,,,,,,,,,700.0,,,3694.0,0.42,0.03,,,100.0,93.98,0.0,0.0,,0.0,100.0,26.64,0.478,63.47,3.742,10.58
2024-01-25,159831.0,1665439.02,1.4,0.78,1.13,1.68,1.0,1620633.02,39648.0,155531.0,413132.16,,,680.0,0.04,,,,,4168.0,,,,0.04,680.0,,,,0.42,,,,100.0,94.48,0.0,0.0,,0.0,100.0,26.67,0.4585,61.84,3.8087,10.42
2024-01-26,162831.0,1735778.46,1.43,0.79,1.16,1.69,1.0,1689940.46,39648.0,158531.0,422647.68,,,,0.03,,,,,3000.0,,,,0.03,,,,,0.41,,,,100.0,94.37,0.0,0.0,,0.0,100.0,26.02,0.4435,60.77,3.8757,10.66
2024-01-29,164431.0,1808741.0,1.44,0.8,1.17,1.74,1.0,1752641.0,40448.0,159331.0,444928.0,,,800.0,0.02,,,,,800.0,,,,0.02,800.0,,,,0.43,,,,100.0,94.48,0.0,0.0,,0.0,100.0,26.92,0.439,60.02,3.8407,11.0
2024-01-30,160311.0,1853195.16,1.41,0.78,1.14,1.73,1.0,1789615.16,40848.0,154811.0,472202.88,,,400.0,0.03,,,,,2800.0,,,,0.03,400.0,,,7320.0,0.45,0.05,,,100.0,94.76,0.0,0.0,,0.0,100.0,27.26,0.4144,57.55,3.7189,11.56
2024-01-31,158297.0,1839411.14,1.39,0.77,1.12,1.77,1.0,1748775.14,40764.0,150497.0,473677.68,,,,0.11,,400.0,,0.0,6916.0,84.0,,,0.11,,0.0,,11630.0,0.47,0.1,,,100.0,94.43,0.0,0.0,,0.0,100.0,31.48,0.3675,50.42,3.6668,11.62
2024-02-01,160117.0,1623586.38,1.41,0.78,1.14,1.79,1.0,1540438.38,40584.0,151917.0,411521.76,,,,0.04,,,,0.0,2900.0,180.0,,,0.04,,,,1480.0,0.47,0.02,,,100.0,94.1,0.0,0.0,,0.0,100.0,30.44,0.3755,51.87,3.7127,10.14
2024-02-02,155217.0,1598735.1,1.36,0.72,1.1,1.59,1.0,1523545.1,38384.0,147917.0,395355.2,,,,,,,,0.04,,2200.0,,,,,,,4000.0,0.39,0.15,,,100.0,89.0,0.0,0.0,,0.0,100.0,28.45,0.3807,53.42,3.5991,10.3
2024-02-05,157417.0,1569447.49,1.38,0.76,1.12,1.63,1.0,1469747.49,41084.0,147417.0,409607.48,,,2700.0,,,,,,,,,,,2700.0,,,500.0,0.42,0.0,,,100.0,94.07,0.0,0.0,,0.0,100.0,28.14,0.3678,52.38,3.6044,9.97
2024-02-06,159937.0,1517802.13,1.4,0.82,1.14,1.62,1.0,1422902.13,41084.0,149937.0,389887.16,,,,,,3000.0,,,,,,,,,0.03,,480.0,0.41,0.02,,,100.0,93.62,0.0,0.0,,0.0,100.0,27.15,0.3574,51.94,3.6445,9.49
2024-02-07,162337.0,1642850.44,1.42,0.86,1.15,1.6,1.0,1521410.44,43084.0,150337.0,436010.08,,,2000.0,0.0,,,,,2000.0,,,,0.0,2000.0,,,1600.0,0.41,0.04,,,100.0,94.32,0.0,0.0,,0.0,100.0,28.81,0.3515,50.51,3.5539,10.12
2024-02-08,161853.0,1561881.45,1.42,0.86,1.15,1.66,1.0,1446081.45,43084.0,149853.0,415760.6,,,,0.04,,,,,1016.0,,,,0.04,,,,1500.0,0.44,0.01,,,100.0,93.05,0.0,0.0,,0.0,100.0,29.38,0.3569,50.86,3.4955,9.65
2024-02-09,173853.0,1712452.05,1.53,1.01,1.23,1.73,1.0,1584402.05,44084.0,160853.0,434227.4,,,1000.0,0.08,,,,,11000.0,,,,0.08,1000.0,,,,0.43,,,,100.0,86.54,0.0,0.0,,0.0,100.0,28.16,0.3753,53.46,3.413,9.85
2024-02-12,180355.0,1825192.6,1.58,1.09,1.28,1.81,1.0,1693632.6,45084.0,167355.0,456250.08,,,1000.0,0.07,,,,,6502.0,,,,0.07,1000.0,,,,0.44,,,,100.0,86.8,0.0,0.0,,0.0,100.0,27.4,0.3844,54.75,3.4724,10.12
2024-02-13,182355.0,1823550.0,1.6,1.17,1.29,1.87,1.0,1693550.0,50084.0,169355.0,500840.0,,,5000.0,0.07,,,,,5000.0,,,,0.07,5000.0,,,3000.0,0.51,0.03,,,100.0,87.79,0.0,0.0,,0.0,100.0,27.3,0.4051,56.69,3.1965,10.0
2024-02-14,190355.0,1941621.0,1.67,1.26,1.35,1.93,1.0,1809021.0,50084.0,177355.0,510856.8,,,,,,8000.0,,,,,,,,,0.08,,,0.5,,,,100.0,96.37,0.0,0.0,,0.0,100.0,26.0,0.3734,54.46,3.6629,10.2
2024-02-15,190355.0,1975884.9,1.67,1.29,1.35,1.96,1.0,1840944.9,50084.0,177355.0,519871.92,,,,,,,,,,,,,,,,,,0.51,,,,100.0,96.37,0.0,0.0,,0.0,100.0,26.06,0.373,54.39,3.6629,10.38
2024-02-16,188955.0,1908445.5,1.66,1.37,1.34,1.96,1.0,1777145.5,50084.0,175955.0,505848.4,,,,,,,,,,,,,,,,,1400.0,0.52,0.0,,,100.0,96.37,0.0,0.0,,0.0,100.0,26.1,0.3709,54.15,3.636,10.1
2024-02-19,188955.0,1946236.5,1.66,1.4,1.34,1.93,1.0,1812336.5,50084.0,175955.0,515865.2,,,,,,,,,,,,,,,,,,0.51,,,,100.0,96.37,0.0,0.0,,0.0,100.0,26.32,0.3705,54.02,3.636,10.3
2024-02-20,185955.0,1852111.8,1.63,1.45,1.32,1.93,1.0,1722631.8,50084.0,172955.0,498836.64,,,,,,,,,,,,,,,,,3000.0,0.51,0.03,,,100.0,96.49,0.0,0.0,,0.0,100.0,26.79,0.3828,54.92,3.5825,9.96
2024-02-21,178255.0,1737986.25,1.56,1.42,1.27,1.8,1.0,1637561.25,47384.0,167955.0,461994.0,,,,,,,,0.03,,2700.0,,,,,,,5000.0,0.47,0.05,,,100.0,96.3,0.0,0.0,,0.0,100.0,27.85,0.4146,57.24,3.6226,9.75
2024-02-22,178255.0,1777202.35,1.56,1.52,1.27,1.77,1.0,1674511.35,47384.0,167955.0,472418.48,,,,,,,,,,,,,,,,,,0.46,,,,100.0,96.3,0.0,0.0,,0.0,100.0,27.73,0.4147,57.3,3.6226,9.97
2024-02-23,188255.0,1852429.2,1.65,1.68,1.34,1.9,1.0,1701877.2,52384.0,172955.0,515458.56,,,5000.0,0.05,,,,,5000.0,,,,0.05,5000.0,,,,0.52,,,,100.0,96.55,0.0,0.0,,0.0,100.0,26.4,0.3768,54.25,3.4697,9.84
2024-02-26,188255.0,1905140.6,1.65,1.72,1.34,1.88,1.0,1750304.6,52384.0,172955.0,530126.08,,,,,,,,,,,,,,,,,,0.52,,,,100.0,96.29,0.0,0.0,,0.0,100.0,26.28,0.3763,54.25,3.4603,10.12
2024-02-27,186684.0,1816435.32,1.64,1.59,1.32,1.9,1.0,1667566.32,52213.0,171384.0,508032.49,,,,,,,,0.0,,171.0,,,,,,,1571.0,0.53,0.0,,,100.0,96.41,0.0,0.0,,0.0,100.0,25.94,0.3784,54.6,3.4472,9.73
2024-02-28,181134.0,1767867.84,1.59,1.52,1.29,1.8,1.0,1618539.84,52213.0,165834.0,509598.88,,,,0.0,,,,,2750.0,,,,0.0,,,,8300.0,0.51,0.09,,,100.0,96.41,0.0,0.0,,0.0,100.0,26.5,0.4139,57.86,3.3447,9.76
2024-02-29,195134.0,1783524.76,1.71,1.55,1.38,1.94,1.0,1643682.76,47522.0,179834.0,434351.08,,,,0.14,,,,0.04,14000.0,4691.0,,,0.14,,,,,0.46,,,,100.0,94.09,0.0,0.0,,0.0,100.0,24.67,0.4409,61.05,3.8636,9.14
2024-03-01,188327.0,1777806.88,1.65,1.53,1.34,1.79,1.0,1633374.88,48613.0,173027.0,458906.72,,,1091.0,,,,,,,,,,,1091.0,,,6807.0,0.44,0.11,,,100.0,95.24,0.0,0.0,,0.0,100.0,25.14,0.4487,61.54,3.6894,9.44
2024-03-04,188327.0,1734491.67,1.65,1.54,1.34,1.83,1.0,1593578.67,48613.0,173027.0,447725.73,,,,,,,,,,,,,,,,,,0.46,,,,100.0,87.62,0.0,0.0,,0.0,100.0,25.33,0.4493,61.53,3.3945,9.21
2024-03-05,192342.0,1767622.98,1.69,1.64,1.37,1.84,1.0,1627015.98,48598.0,177042.0,446615.62,,,,0.02,,,,0.0,4015.0,15.0,,,0.02,,,,,0.45,,,,100.0,87.67,0.0,0.0,,0.0,100.0,24.75,0.4335,60.35,3.4698,9.19
2024-03-06,190942.0,1829224.36,1.68,1.68,1.36,1.82,1.0,1682650.36,48598.0,175642.0,465568.84,,,,,,,,,,,,,,,,,1400.0,0.45,0.02,,,100.0,87.67,0.0,0.0,,0.0,100.0,24.85,0.43,59.99,3.4446,9.58
2024-03-07,201322.0,1962889.5,1.77,1.78,1.43,1.97,1.0,1811959.5,53978.0,185842.0,526285.5,,,5380.0,0.13,,,,,10200.0,,,,0.13,5380.0,,,,0.52,,,,100.0,97.2,0.0,0.0,,0.0,100.0,23.76,0.4467,61.87,3.6253,9.75
2024-03-08,196726.0,1922013.02,1.73,1.74,1.4,1.94,1.0,1770773.42,54847.0,181246.0,535855.19,,,869.0,0.01,,,,,869.0,,,,0.01,869.0,,,5465.0,0.53,0.04,,,100.0,97.42,0.0,0.0,,0.0,100.0,22.39,0.4493,62.52,3.4941,9.77
2024-03-11,191046.0,1776727.8,1.68,1.72,1.36,1.88,1.0,1635553.8,54547.0,175866.0,507287.1,,,,0.03,,,,0.0,2340.0,300.0,,,0.03,,,,7720.0,0.53,0.09,,,100.0,98.94,0.0,0.0,,0.0,100.0,23.25,0.4268,60.29,3.4652,9.3
2024-03-12,197946.0,1811205.9,1.74,1.81,1.4,1.88,1.0,1672308.9,54547.0,182766.0,499105.05,,,,0.03,,,,,6900.0,,,,0.03,,,,,0.51,,,,100.0,98.44,0.0,0.0,,0.0,100.0,22.18,0.4375,61.6,3.5722,9.15
2024-03-13,197327.0,1762130.11,1.73,1.85,1.4,1.84,1.0,1626572.71,54547.0,182147.0,487104.71,,,,,,,,,,,,,,,,,619.0,0.5,0.02,,,100.0,98.25,0.0,0.0,,0.0,100.0,22.27,0.438,61.61,3.5541,8.93
2024-03-14,198327.0,1775026.65,1.74,1.92,1.41,1.82,1.0,1639165.65,54547.0,183147.0,488195.65,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.49,,,,100.0,98.25,0.0,0.0,,0.0,100.0,22.13,0.4385,61.69,3.5721,8.95
2024-03-15,199777.0,1738059.9,1.75,2.22,1.42,1.83,1.0,1605993.9,54547.0,184597.0,474558.9,,,,0.01,,,,,1450.0,,,,0.01,,,,,0.49,,,,100.0,98.41,0.0,0.0,,0.0,100.0,21.96,0.4424,62.09,3.6043,8.7
2024-03-18,195316.0,1832064.08,1.71,2.18,1.39,1.76,1.0,1689300.48,54587.0,180096.0,512026.06,,,40.0,,,,,,,,,,,40.0,,,4501.0,0.48,0.06,,,100.0,98.48,0.0,0.0,,0.0,100.0,22.28,0.4431,62.02,3.5238,9.38
