,PSP5 FP Equity_DX_SI_QTY,PSP5 FP Equity_DX_SHORT_INTEREST_VALUE,PSP5 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PSP5 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PSP5 FP Equity_DX_SI_MV,PSP5 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PSP5 FP Equity_DX_SUPPLY_SI_QTY,PSP5 FP Equity_DX_BROKER_SI_QTY,PSP5 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PSP5 FP Equity_DX_BROKER_SI_MV_NEW_x,PSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_x,PSP5 FP Equity_DX_BROKER_SI_MV_INC_x,PSP5 FP Equity_DX_BROKER_SI_QTY_ADD,PSP5 FP Equity_DX_BROKER_SI_QTY_NEW,PSP5 FP Equity_DX_SUPPLY_SI_MV_DEC,PSP5 FP Equity_DX_BROKER_SI_QTY_INC,PSP5 FP Equity_DX_SUPPLY_SI_QTY_DEC,PSP5 FP Equity_DX_BROKER_SI_MV_NEW_y,PSP5 FP Equity_DX_BROKER_SI_MV_INC_y,PSP5 FP Equity_DX_SUPPLY_SI_QTY_INC_y,PSP5 FP Equity_DX_BROKER_SI_MV_ADD,PSP5 FP Equity_DX_SUPPLY_SI_QTY_ADD,PSP5 FP Equity_DX_BROKER_SI_QTY_DEC,PSP5 FP Equity_DX_SUPPLY_SI_MV,PSP5 FP Equity_DX_BROKER_SI_MV_DEC,PSP5 FP Equity_DX_BROKER_SI_MV_RMV,PSP5 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PSP5 FP Equity_DX_UTILIZATION_QUANTITY,PSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PSP5 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PSP5 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PSP5 FP Equity_DX_ACTIVE_UTILIZATION_MV,PSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PSP5 FP Equity_DX_BROKER_SI_CON_RATIO,PSP5 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PSP5 FP Equity_DX_DEMAND_SUPPLY_RATIO,PSP5 FP Equity_PX_LAST
2024-08-01,21800.0,956017.2,0.66,0.21,0.95,478008.6,10900.0,10900.0,478008.6,,,,,,,,,,,,,,,0.48,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.854
2024-08-02,21800.0,916777.2,0.66,0.21,0.95,458388.6,10900.0,10900.0,458388.6,,,,,,,,,,,,,,,0.48,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.054
2024-08-05,21869.0,898706.56,0.64,0.21,0.92,450771.06,10969.0,10969.0,450771.06,,69.0,,69.0,,,,,,,69.0,0.0,,,0.46,,,100.0,100.0,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,1.9937,41.095
2024-08-06,21869.0,908241.44,0.6,0.21,0.9,455553.54,10969.0,10969.0,455553.54,,,,,,,,,,,,,,,0.45,,,100.0,100.0,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,1.9937,41.531
2024-08-07,14800.0,621718.4,0.39,0.14,0.62,310859.2,7400.0,7400.0,310859.2,,,,,,0.14,,3569.0,,,,,,3569.0,0.31,0.14,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.008
2024-08-08,14800.0,621008.0,0.38,0.14,0.62,310504.0,7400.0,7400.0,310504.0,,,,,,,,,,,,,,,0.31,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,41.96
2024-08-09,22600.0,952635.2,0.59,0.21,0.95,476317.6,11300.0,11300.0,476317.6,,3900.0,0.16,,,,3900.0,,,0.16,3900.0,,,,0.47,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.152
2024-08-12,22600.0,954488.4,0.6,0.21,0.95,477244.2,11300.0,11300.0,477244.2,,,,,,,,,,,,,,,0.47,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.234
2024-08-13,22600.0,963573.6,0.6,0.21,0.95,481786.8,11300.0,11300.0,481786.8,,,,,,,,,,,,,,,0.48,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.636
2024-08-14,22600.0,966014.4,0.6,0.21,0.97,483007.2,11300.0,11300.0,483007.2,,,,,,,,,,,,,,,0.48,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.744
2024-08-15,22600.0,983258.2,0.59,0.21,0.96,491629.1,11300.0,11300.0,491629.1,,,,,,,,,,,,,,,0.48,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.507
2024-08-16,15600.0,679348.8,0.41,0.15,0.68,339674.4,7800.0,7800.0,339674.4,,,,,,0.14,,3500.0,,,,,,3500.0,0.34,0.14,,100.0,69.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.3805,43.548
2024-08-19,17000.0,741132.0,0.46,0.16,0.74,370566.0,8500.0,8500.0,370566.0,,700.0,0.03,,,,700.0,,,0.03,700.0,,,,0.37,,,100.0,75.22,0.0,0.0,0.0,100.0,,1.0,100.0,1.5044,43.596
2024-08-20,25000.0,1089100.0,0.68,0.23,1.09,544550.0,12500.0,12500.0,544550.0,,4000.0,0.18,,,,4000.0,,,0.18,4000.0,,,,0.54,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.564
2024-08-21,25000.0,1089100.0,0.69,0.23,1.09,544550.0,12500.0,12500.0,544550.0,,,,,,,,,,,,,,,0.55,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.564
2024-08-22,9669.0,421529.72,0.26,0.09,0.42,212268.92,4869.0,4869.0,212268.92,,,,69.0,,0.33,,7631.0,,,,0.0,,7700.0,0.21,0.34,,100.0,100.0,0.0,0.0,0.0,100.0,0.71,0.9858,99.29,1.9858,43.596
2024-08-23,25669.0,1116704.18,0.71,0.24,1.12,559852.98,12869.0,12869.0,559852.98,,8000.0,0.35,,,,8000.0,,,0.35,8000.0,,,,0.56,,,100.0,100.0,0.0,0.0,0.0,100.0,0.27,0.9946,99.73,1.9946,43.504
2024-08-26,16069.0,698889.02,0.43,0.15,0.7,350945.02,8069.0,8069.0,350945.02,,,,,,0.21,,4800.0,,,,,,4800.0,0.35,0.21,,100.0,100.0,0.0,0.0,0.0,100.0,0.43,0.9914,99.57,1.9914,43.493
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.35,,8069.0,,,,,,8069.0,0.0,0.35,,0.0,0.0,4869.0,211786.89,0.22,0.0,0.86,0.0,99.14,0.0,43.497
2024-08-28,23200.0,1008364.8,0.62,0.21,1.01,504182.4,11600.0,11600.0,504182.4,,,,11600.0,,,,,,,,0.51,11600.0,,0.51,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.464
2024-08-29,23200.0,1020220.0,0.63,0.21,1.01,510110.0,11600.0,11600.0,510110.0,,,,,,,,,,,,,,,0.51,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.975
2024-08-30,10200.0,446535.6,0.28,0.09,0.45,223267.8,5100.0,5100.0,223267.8,,,,,,0.28,,6500.0,,,,,,6500.0,0.22,0.28,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.778
2024-09-02,15600.0,688755.6,0.43,0.14,0.68,344377.8,7800.0,7800.0,344377.8,,2700.0,0.12,,,,2700.0,,,0.12,2700.0,,,,0.34,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.151
2024-09-03,15600.0,681314.4,0.44,0.14,0.69,340657.2,7800.0,7800.0,340657.2,,,,,,,,,,,,,,,0.34,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.674
2024-09-04,26000.0,1121536.0,0.73,0.24,1.13,560768.0,13000.0,13000.0,560768.0,,5200.0,0.22,,,,5200.0,,,0.22,5200.0,,,,0.57,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.136
2024-09-05,26000.0,1113528.0,0.72,0.24,1.12,556764.0,13000.0,13000.0,556764.0,,,,,,,,,,,,,,,0.56,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.828
2024-09-06,524.0,22168.87,0.01,0.0,0.02,22168.87,524.0,524.0,22168.87,,,,524.0,,0.54,,12476.0,,,,0.02,,13000.0,0.02,0.56,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,42.307
2024-09-09,524.0,22411.48,0.01,0.0,0.02,22411.48,524.0,524.0,22411.48,,,,,,,,,,,,,,,0.02,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,42.77
2024-09-10,8124.0,349096.4,0.22,0.07,0.35,185806.6,4324.0,4324.0,185806.6,,3800.0,,3800.0,,,,,,,3800.0,0.16,,,0.19,,,100.0,100.0,0.0,0.0,0.0,100.0,6.45,0.8793,93.55,1.8788,42.971
2024-09-11,25524.0,1089517.46,0.71,0.23,1.09,555942.46,13024.0,13024.0,555942.46,,8700.0,0.37,,,,8700.0,,,0.37,8700.0,,,,0.56,,,100.0,100.0,0.0,0.0,0.0,100.0,2.05,0.9598,97.95,1.9598,42.686
2024-09-12,25524.0,1112106.2,0.71,0.23,1.09,567468.7,13024.0,13024.0,567468.7,,,,,,,,,,,,,,,0.56,,,100.0,100.0,0.0,0.0,0.0,100.0,2.05,0.9598,97.95,1.9598,43.571
2024-09-13,25524.0,1121192.75,0.72,0.23,1.11,572105.25,13024.0,13024.0,572105.25,,,,,,,,,,,,,,,0.57,,,100.0,100.0,0.0,0.0,0.0,100.0,2.05,0.9598,97.95,1.9598,43.927
2024-09-16,8124.0,355075.67,0.24,0.07,0.36,188989.07,4324.0,4324.0,188989.07,,,,,,0.38,,8700.0,,,,,,8700.0,0.19,0.38,,100.0,33.2,0.0,0.0,0.0,100.0,6.45,0.8793,93.55,0.6238,43.707
2024-09-17,524.0,23078.53,0.02,0.0,0.02,23078.53,524.0,524.0,23078.53,,,,,,0.17,,3800.0,,,,,,3800.0,0.02,0.17,,100.0,4.02,0.0,0.0,0.0,100.0,12.09,1.0,100.0,0.0402,44.043
2024-09-18,25200.0,1104768.0,0.8,0.22,1.11,552384.0,12600.0,12600.0,552384.0,,12076.0,,12600.0,,,,,,,12076.0,0.55,,524.0,0.55,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.84
2024-09-19,25200.0,1118628.0,0.83,0.22,1.1,559314.0,12600.0,12600.0,559314.0,,,,,,,,,,,,,,,0.55,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.39
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.56,,12600.0,,,,,,12600.0,0.0,0.56,,0.0,0.0,12600.0,556680.6,0.58,0.0,,0.0,,0.0,44.181
2024-09-23,22600.0,1004615.2,0.72,0.2,0.99,502307.6,11300.0,11300.0,502307.6,,,,11300.0,,,,,,,,0.5,11300.0,,0.5,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.452
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.426
2024-09-25,25800.0,1147016.4,0.8,0.23,1.14,573508.2,12900.0,12900.0,573508.2,,,,12900.0,,,,,,,,0.57,12900.0,,0.57,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.458
2024-09-26,5800.0,257560.6,0.18,0.05,0.26,128780.3,2900.0,2900.0,128780.3,,,,,,0.44,,10000.0,,,,,,10000.0,0.13,0.44,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.407
2024-09-27,14800.0,659769.2,0.46,0.13,0.66,329884.6,7400.0,7400.0,329884.6,,4500.0,0.2,,,,4500.0,,,0.2,4500.0,,,,0.33,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.579
2024-09-30,9000.0,400887.0,0.28,0.08,0.4,200443.5,4500.0,4500.0,200443.5,,,,,,0.13,,2900.0,,,,,,2900.0,0.2,0.13,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.543
2024-10-01,18200.0,811574.4,0.55,0.16,0.81,405787.2,9100.0,9100.0,405787.2,,4600.0,0.2,,,,4600.0,,,0.2,4600.0,,,,0.41,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.592
2024-10-02,18200.0,815742.2,0.54,0.16,0.81,407871.1,9100.0,9100.0,407871.1,,,,,,,,,,,,,,,0.41,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.821
2024-10-03,26000.0,1165476.0,0.75,0.23,1.17,582738.0,13000.0,13000.0,582738.0,,3900.0,0.18,,,,3900.0,,,0.18,3900.0,,,,0.59,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.826
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.59,,13000.0,,,,,,13000.0,0.0,0.59,,0.0,0.0,13000.0,586105.0,0.61,0.0,,0.0,,0.0,45.085
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.23
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.359
2024-10-09,8600.0,393114.6,0.23,0.07,0.39,196557.3,4300.0,4300.0,196557.3,,,,4300.0,,,,,,,,0.2,4300.0,,0.2,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,45.711
2024-10-10,26200.0,1200903.2,0.71,0.23,1.2,600451.6,13100.0,13100.0,600451.6,,8800.0,0.4,,,,8800.0,,,0.4,8800.0,,,,0.6,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,45.836
2024-10-11,17200.0,790649.6,0.45,0.15,0.79,395324.8,8600.0,8600.0,395324.8,,,,,,0.2,,4500.0,,,,,,4500.0,0.4,0.21,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,45.968
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4
2024-10-15,19000.0,881752.0,0.49,0.16,0.88,440876.0,9500.0,9500.0,440876.0,,,,9500.0,,,,,,,,0.44,9500.0,,0.44,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,46.408
2024-10-16,19000.0,881144.0,0.49,0.16,0.88,440572.0,9500.0,9500.0,440572.0,,,,,,,,,,,,,,,0.44,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,46.376
2024-10-17,19000.0,889884.0,0.49,0.16,0.88,444942.0,9500.0,9500.0,444942.0,,,,,,,,,,,,,,,0.44,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,46.836
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.44,,9500.0,,,,,,9500.0,0.0,0.45,,0.0,0.0,9500.0,443954.0,0.47,0.0,,0.0,,0.0,46.732
2024-10-21,13000.0,606242.0,0.33,0.11,0.61,606242.0,13000.0,13000.0,606242.0,,,,13000.0,,,,,,,,0.61,13000.0,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,46.634
2024-10-22,13000.0,608244.0,0.33,0.11,0.61,608244.0,13000.0,13000.0,608244.0,,,,,,,,,,,,,,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,46.788
2024-10-23,13000.0,606528.0,0.32,0.11,0.61,606528.0,13000.0,13000.0,606528.0,,,,,,,,,,,,,,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,46.656
2024-10-24,13000.0,605098.0,0.32,0.11,0.61,605098.0,13000.0,13000.0,605098.0,,,,,,,,,,,,,,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,46.546
2024-10-25,13000.0,608114.0,0.31,0.11,0.61,608114.0,13000.0,13000.0,608114.0,,,,,,,,,,,,,,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,46.778
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.6,,13000.0,,,,,,13000.0,0.0,0.6,,0.0,0.0,13000.0,606710.0,0.64,0.0,,0.0,,0.0,46.67
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,13000.0,607854.0,0.64,0.0,,0.0,,0.0,46.758
2024-10-30,17400.0,810631.2,0.41,0.15,0.81,405315.6,8700.0,8700.0,405315.6,,,,8700.0,,,,,,,,0.4,8700.0,,0.41,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,46.588
2024-10-31,27400.0,1251988.2,0.63,0.23,1.26,625994.1,13700.0,13700.0,625994.1,,5000.0,0.22,,,,5000.0,,,0.22,5000.0,,,,0.64,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,45.693
2024-11-01,27400.0,1259687.6,0.6,0.23,1.25,629843.8,13700.0,13700.0,629843.8,,,,,,,,,,,,,,,0.62,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,45.974
2024-11-04,10000.0,455000.0,0.22,0.08,0.46,227500.0,5000.0,5000.0,227500.0,,,,,,0.4,,8700.0,,,,,,8700.0,0.23,0.41,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,45.5
2024-11-05,26600.0,1217349.0,0.57,0.22,1.23,608674.5,13300.0,13300.0,608674.5,,8300.0,0.39,,,,8300.0,,,0.39,8300.0,,,,0.62,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,45.765
2024-11-06,26600.0,1267383.6,0.57,0.22,1.24,633691.8,13300.0,13300.0,633691.8,,,,,,,,,,,,,,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,47.646
2024-11-07,26600.0,1274299.6,0.51,0.22,1.28,637149.8,13300.0,13300.0,637149.8,,,,,,,,,,,,,,,0.64,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,47.906
2024-11-08,26600.0,1288078.4,0.49,0.22,1.29,644039.2,13300.0,13300.0,644039.2,,,,,,,,,,,,,,,0.64,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,48.424
2024-11-11,26600.0,1300234.6,0.47,0.22,1.3,650117.3,13300.0,13300.0,650117.3,,,,,,,,,,,,,,,0.65,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,48.881
2024-11-12,26600.0,1300952.8,0.46,0.22,1.31,650476.4,13300.0,13300.0,650476.4,,,,,,,,,,,,,,,0.65,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,48.908
2024-11-13,26600.0,1307203.8,0.44,0.21,1.31,653601.9,13300.0,13300.0,653601.9,,,,,,,,,,,,,,,0.65,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.143
2024-11-14,26600.0,1302921.2,0.44,0.21,1.3,651460.6,13300.0,13300.0,651460.6,,,,,,,,,,,,,,,0.65,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,48.982
2024-11-15,26600.0,1284939.6,0.43,0.21,1.29,642469.8,13300.0,13300.0,642469.8,,,,,,,,,,,,,,,0.65,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,48.306
2024-11-18,26600.0,1287759.2,0.42,0.21,1.29,643879.6,13300.0,13300.0,643879.6,,,,,,,,,,,,,,,0.64,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,48.412
2024-11-19,26600.0,1286509.0,0.41,0.21,1.29,643254.5,13300.0,13300.0,643254.5,,,,,,,,,,,,,,,0.65,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,48.365
2024-11-20,10000.0,484090.0,0.15,0.08,0.49,242045.0,5000.0,5000.0,242045.0,,,,,,0.41,,8300.0,,,,,,8300.0,0.24,0.41,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,48.409
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.122
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.65
2024-11-25,27600.0,1366724.4,0.4,0.22,1.37,683362.2,13800.0,13800.0,683362.2,,,,13800.0,,,,,,,,0.68,13800.0,,0.69,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.519
2024-11-26,27600.0,1371802.8,0.39,0.22,1.36,685901.4,13800.0,13800.0,685901.4,,,,,,,,,,,,,,,0.68,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.703
2024-11-27,27600.0,1358058.0,0.39,0.22,1.37,679029.0,13800.0,13800.0,679029.0,,,,,,,,,,,,,,,0.69,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.205
2024-11-28,24400.0,1205970.0,0.34,0.19,1.21,602985.0,12200.0,12200.0,602985.0,,,,,,0.09,,1600.0,,,,,,1600.0,0.6,0.08,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.425
2024-11-29,24400.0,1209776.4,0.34,0.19,1.22,604888.2,12200.0,12200.0,604888.2,,,,,,,,,,,,,,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.581
2024-12-02,24400.0,1218853.2,0.33,0.19,1.22,609426.6,12200.0,12200.0,609426.6,,,,,,,,,,,,,,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.953
2024-12-03,24400.0,1216340.0,0.31,0.19,1.22,608170.0,12200.0,12200.0,608170.0,,,,,,,,,,,,,,,0.61,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.85
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.014
2024-12-05,24600.0,1227958.2,0.3,0.19,1.23,613979.1,12300.0,12300.0,613979.1,,,,12300.0,,,,,,,,0.62,12300.0,,0.62,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.917
2024-12-06,24600.0,1228991.4,0.29,0.19,1.23,614495.7,12300.0,12300.0,614495.7,,,,,,,,,,,,,,,0.62,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.959
2024-12-09,24600.0,1223382.6,0.28,0.19,1.23,611691.3,12300.0,12300.0,611691.3,,,,,,,,,,,,,,,0.62,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.731
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.969
2024-12-11,23800.0,1196616.4,0.26,0.18,1.2,598308.2,11900.0,11900.0,598308.2,,,,11900.0,,,,,,,,0.6,11900.0,,0.6,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,50.278
2024-12-12,23800.0,1194664.8,0.26,0.18,1.19,597332.4,11900.0,11900.0,597332.4,,,,,,,,,,,,,,,0.6,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,50.196
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.6,,11900.0,,,,,,11900.0,0.0,0.6,,0.0,0.0,11900.0,595071.4,0.63,0.0,,0.0,,0.0,50.006
2024-12-16,22800.0,1143306.0,0.25,0.17,1.14,571653.0,11400.0,11400.0,571653.0,,,,11400.0,,,,,,,,0.57,11400.0,,0.57,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,50.145
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.026
2024-12-18,18600.0,933757.2,0.21,0.14,0.93,466878.6,9300.0,9300.0,466878.6,,,,9300.0,,,,,,,,0.47,9300.0,,0.47,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,50.202
2024-12-19,23800.0,1175482.0,0.28,0.18,1.18,587741.0,11900.0,11900.0,587741.0,,2600.0,0.12,,,,2600.0,,,0.12,2600.0,,,,0.59,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.39
2024-12-20,23800.0,1179599.4,0.28,0.18,1.18,589799.7,11900.0,11900.0,589799.7,,,,,,,,,,,,,,,0.59,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.563
2024-12-23,1600.0,79172.8,0.02,0.01,0.08,39586.4,800.0,800.0,39586.4,,,,,,0.55,,11100.0,,,,,,11100.0,0.04,0.55,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.483
2024-12-24,19600.0,978432.0,0.23,0.14,0.98,489216.0,9800.0,9800.0,489216.0,,9000.0,0.45,,,,9000.0,,,0.45,9000.0,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.92
2024-12-25,19600.0,978432.0,0.24,0.14,0.98,489216.0,9800.0,9800.0,489216.0,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,
2024-12-26,19600.0,978432.0,0.24,0.14,0.98,489216.0,9800.0,9800.0,489216.0,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,
2024-12-27,19600.0,973179.2,0.24,0.14,0.99,486589.6,9800.0,9800.0,486589.6,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.652
2024-12-30,19600.0,967495.2,0.24,0.14,0.98,483747.6,9800.0,9800.0,483747.6,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.362
2024-12-31,19600.0,969141.6,0.24,0.14,0.97,484570.8,9800.0,9800.0,484570.8,,,,,,,,,,,,,,,0.48,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.446
2025-01-01,19600.0,969141.6,0.25,0.14,0.98,484570.8,9800.0,9800.0,484570.8,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,
2025-01-02,19600.0,978236.0,0.25,0.14,0.97,489118.0,9800.0,9800.0,489118.0,,,,,,,,,,,,,,,0.48,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.91
2025-01-03,19600.0,978118.4,0.25,0.14,0.97,489059.2,9800.0,9800.0,489059.2,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.904
2025-01-06,19600.0,983900.4,0.25,0.14,0.99,491950.2,9800.0,9800.0,491950.2,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,50.199
2025-01-07,19600.0,974688.4,0.24,0.14,0.98,487344.2,9800.0,9800.0,487344.2,,,,,,,,,,,,,,,0.49,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,49.729
