,ALMCP FP Equity_DX_SI_QTY,ALMCP FP Equity_DX_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMCP FP Equity_DX_SI_MV,ALMCP FP Equity_DX_DSS,ALMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY,ALMCP FP Equity_DX_BROKER_SI_QTY,ALMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMCP FP Equity_DX_BROKER_SI_MV_INC_x,ALMCP FP Equity_DX_SUPPLY_SI_MV_NEW,ALMCP FP Equity_DX_BROKER_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_NEW,ALMCP FP Equity_DX_SUPPLY_SI_MV_DEC,ALMCP FP Equity_DX_BROKER_SI_QTY_INC,ALMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMCP FP Equity_DX_BROKER_SI_MV_NEW_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMCP FP Equity_DX_BROKER_SI_MV_INC_y,ALMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMCP FP Equity_DX_BROKER_SI_MV_ADD,ALMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMCP FP Equity_DX_BROKER_SI_QTY_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV,ALMCP FP Equity_DX_BROKER_SI_MV_DEC,ALMCP FP Equity_DX_SUPPLY_SI_MV_RMV,ALMCP FP Equity_DX_BROKER_SI_MV_RMV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_UTILIZATION_QUANTITY,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMCP FP Equity_DX_BROKER_SI_CON_RATIO,ALMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMCP FP Equity_PX_LAST
2014-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,21540.0,,0.02,0.0,,0.0,,0.0,10.77
2014-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,21560.0,,0.02,0.0,,0.0,,0.0,10.78
2014-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,20720.0,,0.02,0.0,,0.0,,0.0,10.36
2014-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,21120.0,,0.02,0.0,,0.0,,0.0,10.56
2014-09-12,30303.0,318484.53,0.7,4.39,0.33,0.32,0.0,318484.53,0.0,30303.0,0.0,,,,,,30303.0,,,,,,,,,0.32,,,0.0,,,,0.0,0.0,2000.0,21020.0,,0.02,0.0,,1.0,100.0,15.1515,10.51
2014-09-15,30303.0,313939.08,0.7,4.43,0.33,0.32,0.0,313939.08,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,20720.0,,0.02,0.0,,1.0,100.0,15.1515,10.36
2014-09-16,30303.0,310605.75,0.7,4.34,0.33,0.31,0.0,310605.75,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,20500.0,,0.02,0.0,,1.0,100.0,15.1515,10.25
2014-09-17,30303.0,312120.9,0.7,4.3,0.33,0.31,0.0,312120.9,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,20600.0,,0.02,0.0,,1.0,100.0,15.1515,10.3
2014-09-18,30303.0,310908.78,0.7,4.31,0.33,0.31,0.0,310908.78,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,20520.0,,0.02,0.0,,1.0,100.0,15.1515,10.26
2014-09-19,30303.0,310605.75,0.7,4.34,0.33,0.31,0.0,310605.75,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,20500.0,,0.02,0.0,,1.0,100.0,15.1515,10.25
2014-09-22,30303.0,308484.54,0.69,4.36,0.33,0.31,0.0,308484.54,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,20360.0,,0.02,0.0,,1.0,100.0,15.1515,10.18
2014-09-23,30303.0,302726.97,0.69,4.21,0.33,0.31,0.0,302726.97,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,19980.0,,0.02,0.0,,1.0,100.0,15.1515,9.99
2014-09-24,30303.0,292726.98,0.69,3.93,0.33,0.3,0.0,292726.98,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,19320.0,,0.02,0.0,,1.0,100.0,15.1515,9.66
2014-09-25,30303.0,286666.38,0.69,3.74,0.33,0.29,0.0,286666.38,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,18920.0,,0.02,0.0,,1.0,100.0,15.1515,9.46
2014-09-26,30303.0,281514.87,0.69,2.55,0.33,0.29,0.0,281514.87,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,18580.0,,0.02,0.0,,1.0,100.0,15.1515,9.29
2014-09-29,30303.0,271817.91,0.69,2.48,0.33,0.28,0.0,271817.91,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,17940.0,,0.02,0.0,,1.0,100.0,15.1515,8.97
2014-09-30,30303.0,270605.79,0.69,2.39,0.33,0.27,0.0,270605.79,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,17860.0,,0.02,0.0,,1.0,100.0,15.1515,8.93
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30303.0,0.0,0.27,,,0.0,0.0,2000.0,17740.0,,0.02,0.0,,0.0,,0.0,8.87
2014-10-02,30303.0,269696.7,0.69,2.26,0.33,0.27,0.0,269696.7,0.0,30303.0,0.0,,,,,,30303.0,,,,,,,,,0.27,,,0.0,,,,0.0,0.0,2000.0,17800.0,,0.02,0.0,,1.0,100.0,15.1515,8.9
2014-10-03,30303.0,274545.18,0.69,2.26,0.33,0.27,0.0,274545.18,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,18120.0,,0.02,0.0,,1.0,100.0,15.1515,9.06
2014-10-06,30303.0,278181.54,0.69,2.16,0.33,0.27,0.0,278181.54,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,18360.0,,0.02,0.0,,1.0,100.0,15.1515,9.18
2014-10-07,30303.0,275757.3,0.69,2.12,0.33,0.28,0.0,275757.3,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,18200.0,,0.02,0.0,,1.0,100.0,15.1515,9.1
2014-10-08,30303.0,270605.79,0.69,2.13,0.33,0.28,0.0,270605.79,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,17860.0,,0.02,0.0,,1.0,100.0,15.1515,8.93
2014-10-09,30303.0,266969.43,0.69,2.09,0.33,0.27,0.0,266969.43,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,17620.0,,0.02,0.0,,1.0,100.0,15.1515,8.81
2014-10-10,30303.0,263636.1,0.69,2.1,0.33,0.27,0.0,263636.1,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,17400.0,,0.02,0.0,,1.0,100.0,15.1515,8.7
2014-10-13,30303.0,251211.87,0.69,2.02,0.33,0.26,0.0,251211.87,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16580.0,,0.02,0.0,,1.0,100.0,15.1515,8.29
2014-10-14,30303.0,239393.7,0.69,1.95,0.33,0.25,0.0,239393.7,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15800.0,,0.02,0.0,,1.0,100.0,15.1515,7.9
2014-10-15,30303.0,239696.73,0.69,1.73,0.33,0.24,0.0,239696.73,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15820.0,,0.02,0.0,,1.0,100.0,15.1515,7.91
2014-10-16,30303.0,257575.5,0.69,1.66,0.33,0.24,0.0,257575.5,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,17000.0,,0.02,0.0,,1.0,100.0,15.1515,8.5
2014-10-17,30303.0,248787.63,0.69,1.48,0.33,0.26,0.0,248787.63,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16420.0,,0.02,0.0,,1.0,100.0,15.1515,8.21
2014-10-20,30303.0,249999.75,0.69,1.47,0.33,0.25,0.0,249999.75,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16500.0,,0.02,0.0,,1.0,100.0,15.1515,8.25
2014-10-21,30303.0,247575.51,0.69,1.46,0.33,0.25,0.0,247575.51,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16340.0,,0.02,0.0,,1.0,100.0,15.1515,8.17
2014-10-22,30303.0,248787.63,0.69,1.44,0.33,0.25,0.0,248787.63,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2400.0,19704.0,,0.02,0.0,,1.0,100.0,12.6263,8.21
2014-10-23,30303.0,242120.97,0.69,1.45,0.33,0.25,0.0,242120.97,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2400.0,19176.0,,0.02,0.0,,1.0,100.0,12.6263,7.99
2014-10-24,30303.0,230302.8,0.69,1.43,0.33,0.24,0.0,230302.8,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15200.0,,0.02,0.0,,1.0,100.0,15.1515,7.6
2014-10-27,30303.0,224242.2,0.69,1.42,0.33,0.23,0.0,224242.2,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14800.0,,0.02,0.0,,1.0,100.0,15.1515,7.4
2014-10-28,30303.0,217575.54,0.69,1.42,0.33,0.22,0.0,217575.54,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14360.0,,0.01,0.0,,1.0,100.0,15.1515,7.18
2014-10-29,30303.0,209090.7,0.69,1.41,0.33,0.22,0.0,209090.7,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,13800.0,,0.01,0.0,,1.0,100.0,15.1515,6.9
2014-10-30,30303.0,210605.85,0.69,1.38,0.33,0.21,0.0,210605.85,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,13900.0,,0.01,0.0,,1.0,100.0,15.1515,6.95
2014-10-31,30303.0,216666.45,0.69,1.32,0.33,0.21,0.0,216666.45,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14300.0,,0.01,0.0,,1.0,100.0,15.1515,7.15
2014-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30303.0,0.0,0.21,,,0.0,0.0,2000.0,14420.0,,0.01,0.0,,0.0,,0.0,7.21
2014-11-04,30303.0,218484.63,0.69,1.28,0.33,0.22,0.0,218484.63,0.0,30303.0,0.0,,,,,,30303.0,,,,,,,,,0.22,,,0.0,,,,0.0,0.0,2000.0,14420.0,,0.01,0.0,,1.0,100.0,15.1515,7.21
2014-11-05,30303.0,216060.39,0.69,1.29,0.33,0.22,0.0,216060.39,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14260.0,,0.01,0.0,,1.0,100.0,15.1515,7.13
2014-11-06,30303.0,216363.42,0.69,1.3,0.33,0.22,0.0,216363.42,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14280.0,,0.01,0.0,,1.0,100.0,15.1515,7.14
2014-11-07,30303.0,213030.09,0.69,1.55,0.33,0.22,0.0,213030.09,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14060.0,,0.01,0.0,,1.0,100.0,15.1515,7.03
2014-11-10,30303.0,215151.3,0.69,1.58,0.33,0.21,0.0,215151.3,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14200.0,,0.01,0.0,,1.0,100.0,15.1515,7.1
2014-11-11,30303.0,213636.15,0.69,1.61,0.33,0.22,0.0,213636.15,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14100.0,,0.01,0.0,,1.0,100.0,15.1515,7.05
2014-11-12,30303.0,212121.0,0.69,1.62,0.33,0.21,0.0,212121.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14000.0,,0.01,0.0,,1.0,100.0,15.1515,7.0
2014-11-13,30303.0,226060.38,0.69,1.63,0.33,0.21,0.0,226060.38,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,14920.0,,0.01,0.0,,1.0,100.0,15.1515,7.46
2014-11-14,30303.0,231514.92,0.69,1.59,0.33,0.23,0.0,231514.92,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15280.0,,0.02,0.0,,1.0,100.0,15.1515,7.64
2014-11-17,30303.0,243939.15,0.69,1.63,0.33,0.23,0.0,243939.15,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16100.0,,0.02,0.0,,1.0,100.0,15.1515,8.05
2014-11-18,30303.0,243939.15,0.69,1.62,0.33,0.24,0.0,243939.15,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16100.0,,0.02,0.0,,1.0,100.0,15.1515,8.05
2014-11-19,30303.0,240605.82,0.69,1.61,0.33,0.24,0.0,240605.82,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15880.0,,0.02,0.0,,1.0,100.0,15.1515,7.94
2014-11-20,30303.0,241211.88,0.69,1.63,0.33,0.24,0.0,241211.88,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15920.0,,0.02,0.0,,1.0,100.0,15.1515,7.96
2014-11-21,30303.0,243030.06,0.69,1.63,0.33,0.24,0.0,243030.06,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16040.0,,0.02,0.0,,1.0,100.0,15.1515,8.02
2014-11-24,30303.0,241817.94,0.69,1.66,0.33,0.24,0.0,241817.94,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15960.0,,0.02,0.0,,1.0,100.0,15.1515,7.98
2014-11-25,30303.0,243939.15,0.69,1.71,0.33,0.24,0.0,243939.15,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16100.0,,0.02,0.0,,1.0,100.0,15.1515,8.05
2014-11-26,30303.0,237575.52,0.69,1.95,0.33,0.24,0.0,237575.52,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15680.0,,0.02,0.0,,1.0,100.0,15.1515,7.84
2014-11-27,30303.0,242424.0,0.69,2.08,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-11-28,30303.0,242727.03,0.69,2.5,0.33,0.24,0.0,242727.03,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16020.0,,0.02,0.0,,1.0,100.0,15.1515,8.01
2014-12-01,30303.0,240605.82,0.69,2.56,0.33,0.24,0.0,240605.82,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15880.0,,0.02,0.0,,1.0,100.0,15.1515,7.94
2014-12-02,30303.0,239999.76,0.69,2.61,0.33,0.24,0.0,239999.76,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15840.0,,0.02,0.0,,1.0,100.0,15.1515,7.92
2014-12-03,30303.0,239999.76,0.69,2.6,0.33,0.24,0.0,239999.76,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15840.0,,0.02,0.0,,1.0,100.0,15.1515,7.92
2014-12-04,30303.0,242120.97,0.69,2.6,0.33,0.24,0.0,242120.97,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15980.0,,0.02,0.0,,1.0,100.0,15.1515,7.99
2014-12-05,30303.0,243333.09,0.69,2.68,0.33,0.24,0.0,243333.09,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16060.0,,0.02,0.0,,1.0,100.0,15.1515,8.03
2014-12-08,30303.0,242424.0,0.69,2.74,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-09,30303.0,242424.0,0.69,2.79,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-10,30303.0,242424.0,0.69,2.75,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-11,30303.0,243030.06,0.69,2.84,0.33,0.24,0.0,243030.06,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16040.0,,0.02,0.0,,1.0,100.0,15.1515,8.02
2014-12-12,30303.0,242424.0,0.69,3.14,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-15,30303.0,242424.0,0.69,3.38,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-16,30303.0,242424.0,0.69,3.38,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-17,30303.0,242424.0,0.69,3.31,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-18,30303.0,242424.0,0.69,3.37,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-19,30303.0,243939.15,0.69,3.32,0.33,0.24,0.0,243939.15,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16100.0,,0.02,0.0,,1.0,100.0,15.1515,8.05
2014-12-22,30303.0,242727.03,0.69,3.32,0.33,0.24,0.0,242727.03,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16020.0,,0.02,0.0,,1.0,100.0,15.1515,8.01
2014-12-23,30303.0,245757.33,0.69,3.31,0.33,0.24,0.0,245757.33,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16220.0,,0.02,0.0,,1.0,100.0,15.1515,8.11
2014-12-24,30303.0,242424.0,0.69,3.43,0.33,0.25,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,8.0
2014-12-25,30303.0,242424.0,0.69,3.51,0.33,0.25,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,
2014-12-26,30303.0,242424.0,0.69,3.51,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,16000.0,,0.02,0.0,,1.0,100.0,15.1515,
2014-12-29,30303.0,229393.71,0.69,3.51,0.33,0.24,0.0,229393.71,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2000.0,15140.0,,0.02,0.0,,1.0,100.0,15.1515,7.57
2014-12-30,30303.0,231211.89,0.69,3.65,0.33,0.24,0.0,231211.89,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2582.0,19700.66,,0.02,0.0,,1.0,100.0,11.7363,7.63
2014-12-31,30303.0,239999.76,0.69,3.73,0.33,0.23,0.0,239999.76,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2582.0,20449.44,,0.02,0.0,,1.0,100.0,11.7363,7.92
2015-01-01,30303.0,239999.76,0.69,3.96,0.33,0.23,0.0,239999.76,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2582.0,20449.44,,0.02,0.0,,1.0,100.0,11.7363,
2015-01-02,30303.0,243333.09,0.69,3.96,0.33,0.23,0.0,243333.09,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2582.0,20733.46,,0.02,0.0,,1.0,100.0,11.7363,8.03
2015-01-05,30303.0,242424.0,0.69,4.09,0.33,0.24,0.0,242424.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2582.0,20656.0,,0.02,0.0,,1.0,100.0,11.7363,8.0
2015-01-06,30303.0,230908.86,0.69,4.11,0.33,0.24,0.0,230908.86,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2582.0,19674.84,,0.02,0.0,,1.0,100.0,11.7363,7.62
2015-01-07,30303.0,227272.5,0.69,4.01,0.33,0.24,0.0,227272.5,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2582.0,19365.0,,0.02,0.0,,1.0,100.0,11.7363,7.5
2015-01-08,30303.0,226363.41,0.69,3.97,0.33,0.23,0.0,226363.41,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,26145.0,,0.03,0.0,,1.0,100.0,8.658,7.47
2015-01-09,30303.0,223333.11,0.69,3.8,0.33,0.23,0.0,223333.11,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,25795.0,,0.03,0.0,,1.0,100.0,8.658,7.37
2015-01-12,30303.0,222424.02,0.69,3.77,0.33,0.23,0.0,222424.02,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,25690.0,,0.03,0.0,,1.0,100.0,8.658,7.34
2015-01-13,30303.0,223636.14,0.69,3.36,0.33,0.22,0.0,223636.14,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,25830.0,,0.03,0.0,,1.0,100.0,8.658,7.38
2015-01-14,30303.0,225454.32,0.69,3.23,0.33,0.22,0.0,225454.32,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,26040.0,,0.03,0.0,,1.0,100.0,8.658,7.44
2015-01-15,30303.0,224242.2,0.69,2.97,0.33,0.22,0.0,224242.2,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,25900.0,,0.03,0.0,,1.0,100.0,8.658,7.4
2015-01-16,30303.0,224242.2,0.69,2.82,0.33,0.23,0.0,224242.2,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,25900.0,,0.03,0.0,,1.0,100.0,8.658,7.4
2015-01-19,30303.0,222120.99,0.69,2.84,0.33,0.22,0.0,222120.99,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,25655.0,,0.03,0.0,,1.0,100.0,8.658,7.33
2015-01-20,30303.0,219696.75,0.69,2.76,0.33,0.22,0.0,219696.75,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,25375.0,,0.03,0.0,,1.0,100.0,8.658,7.25
2015-01-21,30303.0,212121.0,0.69,2.65,0.33,0.22,0.0,212121.0,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,24500.0,,0.03,0.0,,1.0,100.0,8.658,7.0
2015-01-22,30303.0,213333.12,0.69,2.46,0.33,0.22,0.0,213333.12,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,24640.0,,0.02,0.0,,1.0,100.0,8.658,7.04
2015-01-23,30303.0,215151.3,0.69,2.41,0.33,0.21,0.0,215151.3,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,24850.0,,0.02,0.0,,1.0,100.0,8.658,7.1
2015-01-26,30303.0,207575.55,0.69,2.46,0.33,0.21,0.0,207575.55,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,23975.0,,0.02,0.0,,1.0,100.0,8.658,6.85
2015-01-27,30303.0,207272.52,0.69,2.32,0.33,0.22,0.0,207272.52,0.0,30303.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3500.0,23940.0,,0.02,0.0,,1.0,100.0,8.658,6.84
