,SELER FP Equity_DX_SI_QTY,SELER FP Equity_DX_SHORT_INTEREST_VALUE,SELER FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SELER FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SELER FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SELER FP Equity_DX_SI_MV,SELER FP Equity_DX_DSS,SELER FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SELER FP Equity_DX_SUPPLY_SI_QTY,SELER FP Equity_DX_BROKER_SI_QTY,SELER FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SELER FP Equity_DX_BROKER_SI_MV_NEW_x,SELER FP Equity_DX_BROKER_SI_QTY_ADD,SELER FP Equity_DX_BROKER_SI_QTY_NEW,SELER FP Equity_DX_BROKER_SI_MV_NEW_y,SELER FP Equity_DX_BROKER_SI_MV_ADD,SELER FP Equity_DX_SUPPLY_SI_MV,SELER FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SELER FP Equity_DX_UTILIZATION_QUANTITY,SELER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SELER FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SELER FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SELER FP Equity_DX_ACTIVE_UTILIZATION_MV,SELER FP Equity_DX_BROKER_SI_CON_RATIO,SELER FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SELER FP Equity_DX_DEMAND_SUPPLY_RATIO,SELER FP Equity_PX_LAST
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2023-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
2023-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
2023-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2023-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2023-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2023-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2023-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2023-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2023-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2023-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2023-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2023-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2023-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2023-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2023-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2023-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
