,CN1 FP Equity_DX_SI_QTY,CN1 FP Equity_DX_SHORT_INTEREST_VALUE,CN1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CN1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CN1 FP Equity_DX_SI_MV,CN1 FP Equity_DX_DSS,CN1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CN1 FP Equity_DX_SUPPLY_SI_QTY,CN1 FP Equity_DX_BROKER_SI_QTY,CN1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CN1 FP Equity_DX_BROKER_SI_MV_NEW_x,CN1 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CN1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CN1 FP Equity_DX_BROKER_SI_MV_INC_x,CN1 FP Equity_DX_SUPPLY_SI_MV_NEW,CN1 FP Equity_DX_BROKER_SI_QTY_ADD,CN1 FP Equity_DX_BROKER_SI_QTY_NEW,CN1 FP Equity_DX_SUPPLY_SI_MV_DEC,CN1 FP Equity_DX_BROKER_SI_QTY_INC,CN1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CN1 FP Equity_DX_BROKER_SI_MV_NEW_y,CN1 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CN1 FP Equity_DX_BROKER_SI_MV_INC_y,CN1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CN1 FP Equity_DX_BROKER_SI_MV_ADD,CN1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CN1 FP Equity_DX_BROKER_SI_QTY_DEC,CN1 FP Equity_DX_SUPPLY_SI_MV,CN1 FP Equity_DX_BROKER_SI_MV_DEC,CN1 FP Equity_DX_BROKER_SI_MV_RMV,CN1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CN1 FP Equity_DX_UTILIZATION_QUANTITY,CN1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CN1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CN1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CN1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CN1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CN1 FP Equity_DX_BROKER_SI_CON_RATIO,CN1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CN1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,808.0,389819.6,0.28,0.0,,0.0,,0.0
2021-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,808.0,397980.4,0.28,0.0,,0.0,,0.0
2021-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,808.0,404727.2,0.28,0.0,,0.0,,0.0
2021-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,808.0,405777.6,0.28,0.0,,0.0,,0.0
2021-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,807.0,410763.0,0.28,0.0,,0.0,,0.0
2021-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,410173.4,0.28,0.0,,0.0,,0.0
2021-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,409045.0,0.28,0.0,,0.0,,0.0
2021-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,414364.6,0.28,0.0,,0.0,,0.0
2021-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,409689.8,0.28,0.0,,0.0,,0.0
2021-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,409689.8,0.28,0.0,,0.0,,0.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,407271.8,0.28,0.0,,0.0,,0.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,807.0,411085.8,0.29,0.0,,0.0,,0.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,807.0,407857.8,0.3,0.0,,0.0,,0.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,807.0,408987.6,0.29,0.0,,0.0,,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,807.0,408503.4,0.29,0.0,,0.0,,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,807.0,413910.3,0.3,0.0,,0.0,,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,807.0,411812.1,0.29,0.0,,0.0,,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,415573.6,0.3,0.0,,0.0,,0.0
2021-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,415412.4,0.29,0.0,,0.0,,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,418636.4,0.3,0.0,,0.0,,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,418636.4,0.3,0.0,,0.0,,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,418636.4,0.3,0.0,,0.0,,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,806.0,419361.8,0.3,0.0,,0.0,,0.0
2021-04-07,1000.0,518800.0,0.97,0.21,0.51,,259400.0,500.0,500.0,259400.0,,,,,,500.0,,,,,,,,,0.25,500.0,,0.26,,,100.0,62.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.2407
2021-04-08,1000.0,523300.0,0.96,0.21,0.52,,261650.0,500.0,500.0,261650.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,62.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.2407
2021-04-09,1000.0,527300.0,0.96,0.21,0.52,,263650.0,500.0,500.0,263650.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,62.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.2407
2021-04-12,1000.0,522400.0,0.96,0.21,0.53,,261200.0,500.0,500.0,261200.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,62.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.2407
2021-04-13,1000.0,526179.0,0.96,0.21,0.52,,263089.5,500.0,500.0,263089.5,,,,,,,,,,,,,,,,,,0.26,,,100.0,62.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.2407
2021-04-14,1000.0,524300.0,0.98,0.21,0.52,,262150.0,500.0,500.0,262150.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,62.03,0.0,0.0,0.0,100.0,,1.0,100.0,1.2407
2021-04-15,1000.0,529900.0,1.0,0.21,0.52,,264950.0,500.0,500.0,264950.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-16,1000.0,537500.0,1.0,0.21,0.53,,268750.0,500.0,500.0,268750.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-19,1000.0,533400.0,1.0,0.21,0.54,,266700.0,500.0,500.0,266700.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-20,1000.0,522700.0,1.27,0.21,0.53,,261350.0,500.0,500.0,261350.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-21,1000.0,528400.0,1.22,0.21,0.52,,264200.0,500.0,500.0,264200.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-22,1000.0,533300.0,1.91,0.21,0.53,,266650.0,500.0,500.0,266650.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-23,1000.0,534900.0,1.92,0.21,0.53,,267450.0,500.0,500.0,267450.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-26,1000.0,535500.0,1.98,0.21,0.54,,267750.0,500.0,500.0,267750.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-27,1000.0,539100.0,2.34,0.21,0.54,,269550.0,500.0,500.0,269550.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-28,1000.0,537100.0,2.36,0.21,0.54,,268550.0,500.0,500.0,268550.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-04-29,1000.0,533600.0,1.32,0.21,0.54,,266800.0,500.0,500.0,266800.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.2392
2021-04-30,1000.0,528700.0,1.33,0.21,0.54,,264350.0,500.0,500.0,264350.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-05-03,1000.0,534200.0,1.32,0.21,0.53,,267100.0,500.0,500.0,267100.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.88,0.0,0.0,0.0,100.0,,1.0,100.0,1.2376
2021-05-04,1000.0,522500.0,1.33,0.21,0.54,,261250.0,500.0,500.0,261250.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.2361
2021-05-05,1000.0,535200.0,1.34,0.21,0.52,,267600.0,500.0,500.0,267600.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.2361
2021-05-06,1000.0,533900.0,1.32,0.21,0.53,,266950.0,500.0,500.0,266950.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.2361
2021-05-07,1000.0,540300.0,1.31,0.21,0.53,,270150.0,500.0,500.0,270150.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.23
2021-05-10,1000.0,540600.0,1.32,0.21,0.54,,270300.0,500.0,500.0,270300.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.23
2021-05-11,1000.0,529500.0,1.32,0.21,0.54,,264750.0,500.0,500.0,264750.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.23
2021-05-12,1000.0,527000.0,1.3,0.21,0.53,,263500.0,500.0,500.0,263500.0,,,,,,,,,,,,,,,,,,0.27,,,100.0,61.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.23
2021-05-13,1000.0,526600.0,1.31,0.21,0.53,,263300.0,500.0,500.0,263300.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.2346
2021-05-14,1000.0,536600.0,1.32,0.21,0.52,,268300.0,500.0,500.0,268300.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.2346
2021-05-17,1000.0,535100.0,1.66,0.21,0.53,,267550.0,500.0,500.0,267550.0,,,,,,,,,,,,,,,,,,0.26,,,100.0,61.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.2346
2021-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.26,,500.0,,,,,,,500.0,0.0,0.27,,0.0,0.0,809.0,436536.4,0.31,0.0,,0.0,,0.0
2021-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,809.0,427556.5,0.31,0.0,,0.0,,0.0
2021-05-20,400.0,215400.0,0.71,0.08,0.21,,107700.0,200.0,200.0,107700.0,,,,,,200.0,,,,,,,,,0.11,200.0,,0.11,,,100.0,24.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.4951
2021-05-21,400.0,216080.0,0.63,0.08,0.22,,108040.0,200.0,200.0,108040.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,24.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.4938
2021-05-24,400.0,217280.0,0.63,0.08,0.22,,108640.0,200.0,200.0,108640.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,24.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.4938
2021-05-25,400.0,216000.0,0.64,0.08,0.22,,108000.0,200.0,200.0,108000.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,24.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.4944
2021-05-26,400.0,215160.0,0.63,0.08,0.22,,107580.0,200.0,200.0,107580.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,24.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.4944
2021-05-27,400.0,215760.0,0.64,0.08,0.22,,107880.0,200.0,200.0,107880.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,24.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.4944
2021-05-28,400.0,217720.0,0.63,0.08,0.22,,108860.0,200.0,200.0,108860.0,,,,,,,,,,,,,,,,,,0.11,,,100.0,24.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.4944
2021-05-31,400.0,216181.2,0.62,0.08,0.22,,108090.6,200.0,200.0,108090.6,,,,,,,,,,,,,,,,,,0.11,,,100.0,22.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.4551
2021-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.11,,200.0,,,,,,,200.0,0.0,0.11,,0.0,0.0,878.0,480353.8,0.31,0.0,,0.0,,0.0
2021-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,878.0,479739.2,0.32,0.0,,0.0,,0.0
2021-06-03,1100.0,602910.0,1.8,0.22,0.6,,301455.0,550.0,550.0,301455.0,,,,,,550.0,,,,,,,,,0.3,550.0,,0.3,,,100.0,62.64,0.0,0.0,0.0,100.0,,1.0,100.0,1.2528
2021-06-04,1100.0,605880.0,1.79,0.22,0.6,,302940.0,550.0,550.0,302940.0,,,,,,,,,,,,,,,,,,0.3,,,100.0,62.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.2486
2021-06-07,1100.0,606540.0,1.77,0.22,0.61,,303270.0,550.0,550.0,303270.0,,,,,,,,,,,,,,,,,,0.3,,,100.0,62.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.2486
2021-06-08,1100.0,609290.0,1.81,0.22,0.61,,304645.0,550.0,550.0,304645.0,,,,,,,,,,,,,,,,,,0.3,,,100.0,62.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.25
2021-06-09,1100.0,609510.0,1.74,0.22,0.61,,304755.0,550.0,550.0,304755.0,,,,,,,,,,,,,,,,,,0.3,,,100.0,62.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.25
2021-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.3,,550.0,,,,,,,550.0,0.0,0.3,,0.0,0.0,880.0,486552.0,0.32,0.0,,0.0,,0.0
2021-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,880.0,487960.0,0.32,0.0,,0.0,,0.0
2021-06-14,1100.0,612810.0,3.61,0.22,0.61,,306405.0,550.0,550.0,306405.0,,,,,,550.0,,,,,,,,,0.3,550.0,,0.3,,,100.0,62.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.25
2021-06-15,1100.0,612370.0,3.6,0.22,0.61,,306185.0,550.0,550.0,306185.0,,,,,,,,,,,,,,,,,,0.31,,,100.0,62.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.25
2021-06-16,1100.0,611930.0,3.5,0.22,0.61,,305965.0,550.0,550.0,305965.0,,,,,,,,,,,,,,,,,,0.3,,,100.0,62.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.25
2021-06-17,1100.0,608520.0,3.66,0.22,0.61,,304260.0,550.0,550.0,304260.0,,,,,,,,,,,,,,,,,,0.31,,,100.0,62.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.25
2021-06-18,1100.0,598510.0,3.67,0.22,0.61,,299255.0,550.0,550.0,299255.0,,,,,,,,,,,,,,,,,,0.3,,,100.0,62.5,0.0,0.0,0.0,100.0,,1.0,100.0,1.25
2021-06-21,1100.0,606100.0,3.48,0.22,0.6,,303050.0,550.0,550.0,303050.0,,,,,,,,,,,,,,,,,,0.3,,,100.0,62.43,0.0,0.0,0.0,100.0,,1.0,100.0,1.2486
2021-06-22,1100.0,607090.0,3.5,0.22,0.61,,303545.0,550.0,550.0,303545.0,,,,,,,,,,,,,,,,,,0.3,,,100.0,62.36,0.0,0.0,0.0,100.0,,1.0,100.0,1.2472
2021-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.3,,550.0,,,,,,,550.0,0.0,0.3,,0.0,0.0,882.0,483512.4,0.32,0.0,,0.0,,0.0
2021-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,882.0,490392.0,0.32,0.0,,0.0,,0.0
2021-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,882.0,491185.8,0.32,0.0,,0.0,,0.0
2021-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,882.0,488539.8,0.32,0.0,,0.0,,0.0
2021-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,881.0,491421.8,0.32,0.0,,0.0,,0.0
2021-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,882.0,487040.4,0.32,0.0,,0.0,,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,881.0,490188.4,0.32,0.0,,0.0,,0.0
2021-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,882.0,493743.6,0.32,0.0,,0.0,,0.0
2021-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,879.0,493646.4,0.32,0.0,,0.0,,0.0
2021-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,878.0,494401.8,0.32,0.0,,0.0,,0.0
2021-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,878.0,499845.4,0.32,0.0,,0.0,,0.0
2021-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,878.0,492821.4,0.32,0.0,,0.0,,0.0
2021-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,878.0,497387.0,0.32,0.0,,0.0,,0.0
2021-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,879.0,502172.7,0.32,0.0,,0.0,,0.0
2021-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,879.0,503139.6,0.32,0.0,,0.0,,0.0
2021-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,879.0,503139.6,0.32,0.0,,0.0,,0.0
2021-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,939.0,535136.1,0.32,0.0,,0.0,,0.0
2021-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,939.0,533164.2,0.32,0.0,,0.0,,0.0
2021-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,939.0,522553.5,0.32,0.0,,0.0,,0.0
2021-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,939.0,523492.5,0.32,0.0,,0.0,,0.0
2021-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,939.0,532413.0,0.32,0.0,,0.0,,0.0
2021-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,939.0,538140.9,0.32,0.0,,0.0,,0.0
2021-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,939.0,544713.9,0.32,0.0,,0.0,,0.0
2021-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,938.0,543852.4,0.32,0.0,,0.0,,0.0
2021-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,938.0,539912.8,0.32,0.0,,0.0,,0.0
2021-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,938.0,543289.6,0.32,0.0,,0.0,,0.0
2021-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,938.0,544790.4,0.32,0.0,,0.0,,0.0
2021-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,938.0,542445.4,0.32,0.0,,0.0,,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,938.0,544227.6,0.32,0.0,,0.0,,0.0
2021-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,938.0,546478.8,0.32,0.0,,0.0,,0.0
2021-08-04,1500.0,884550.0,1.29,0.29,0.87,,648670.0,1100.0,1100.0,648670.0,,,,,,1100.0,,,,,,,,,0.64,1100.0,,0.64,,,100.0,47.05,0.0,0.0,0.0,100.0,36.36,0.5372,63.64,0.6416
2021-08-05,1500.0,887250.0,1.29,0.29,0.88,,650650.0,1100.0,1100.0,650650.0,,,,,,,,,,,,,,,,,,0.65,,,100.0,47.05,0.0,0.0,0.0,100.0,36.36,0.5372,63.64,0.6416
2021-08-06,1500.0,882600.0,1.29,0.29,0.89,,647240.0,1100.0,1100.0,647240.0,,,,,,,,,,,,,,,,,,0.65,,,100.0,47.05,0.0,0.0,0.0,100.0,36.36,0.5372,63.64,0.6416
2021-08-09,1500.0,883650.0,1.29,0.29,0.88,,648010.0,1100.0,1100.0,648010.0,,,,,,,,,,,,,,,,,,0.65,,,100.0,47.05,0.0,0.0,0.0,100.0,36.36,0.5372,63.64,0.6416
2021-08-10,1500.0,884100.0,1.29,0.29,0.88,,648340.0,1100.0,1100.0,648340.0,,,,,,,,,,,,,,,,,,0.65,,,100.0,47.03,0.0,0.0,0.0,100.0,36.36,0.5372,63.64,0.6413
2021-08-11,1500.0,888900.0,1.3,0.29,0.88,,651860.0,1100.0,1100.0,651860.0,,,,,,,,,,,,,,,,,,0.65,,,100.0,47.03,0.0,0.0,0.0,100.0,36.36,0.5372,63.64,0.6413
2021-08-12,200.0,118620.0,0.17,0.04,0.12,,118620.0,200.0,200.0,118620.0,,,,,,,,0.53,,900.0,,,,,,,900.0,0.12,0.53,,100.0,14.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.1494
2021-08-13,200.0,119000.0,0.17,0.04,0.12,,119000.0,200.0,200.0,119000.0,,,,,,,,,,,,,,,,,,0.12,,,100.0,14.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.1494
2021-08-16,1300.0,767390.0,1.09,0.25,0.77,,442725.0,750.0,750.0,442725.0,,,,0.33,,,,,550.0,,,,0.33,,,550.0,,0.45,,,100.0,56.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.9709
2021-08-17,1300.0,770120.0,1.09,0.25,0.77,,444300.0,750.0,750.0,444300.0,,,,,,,,,,,,,,,,,,0.44,,,100.0,56.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.9709
2021-08-18,1400.0,831040.0,1.17,0.27,0.83,,504560.0,850.0,850.0,504560.0,,,100.0,0.06,,,,,100.0,,,,0.06,100.0,,,,0.5,,,100.0,59.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.9729
