,ASI FP Equity_DX_SI_QTY,ASI FP Equity_DX_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ASI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ASI FP Equity_DX_SI_MV,ASI FP Equity_DX_DSS,ASI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY,ASI FP Equity_DX_BROKER_SI_QTY,ASI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ASI FP Equity_DX_BROKER_SI_MV_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ASI FP Equity_DX_BROKER_SI_MV_INC_x,ASI FP Equity_DX_SUPPLY_SI_MV_NEW,ASI FP Equity_DX_BROKER_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_NEW,ASI FP Equity_DX_SUPPLY_SI_MV_DEC,ASI FP Equity_DX_BROKER_SI_QTY_INC,ASI FP Equity_DX_SUPPLY_SI_QTY_DEC,ASI FP Equity_DX_BROKER_SI_MV_NEW_y,ASI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ASI FP Equity_DX_BROKER_SI_MV_INC_y,ASI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ASI FP Equity_DX_BROKER_SI_MV_ADD,ASI FP Equity_DX_SUPPLY_SI_QTY_ADD,ASI FP Equity_DX_BROKER_SI_QTY_DEC,ASI FP Equity_DX_SUPPLY_SI_MV,ASI FP Equity_DX_BROKER_SI_MV_DEC,ASI FP Equity_DX_SUPPLY_SI_MV_RMV,ASI FP Equity_DX_BROKER_SI_MV_RMV,ASI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ASI FP Equity_DX_UTILIZATION_QUANTITY,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ASI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ASI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ASI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ASI FP Equity_DX_ACTIVE_UTILIZATION_MV,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ASI FP Equity_DX_BROKER_SI_CON_RATIO,ASI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ASI FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-09-26,61903.0,5636887.18,36.92,1.19,5.47,,3068722.0,28203.0,33700.0,2568165.18,,,,,,,,,,,,,,,,,,2.49,,,,100.0,4.94,0.0,0.0,,0.0,100.0,0.32,0.9935,99.67,0.1085
2022-09-27,61903.0,5612868.82,39.52,1.19,5.63,,3055646.4,28203.0,33700.0,2557222.42,,,,,,,,,,,,,,,,,,2.57,,,,100.0,4.94,0.0,0.0,,0.0,100.0,0.32,0.9934,99.67,0.1085
2022-09-28,41903.0,3750318.5,26.82,0.81,3.81,,2121150.0,18203.0,23700.0,1629168.5,,,,,,,,0.88,,10000.0,,,,,,,10000.0,1.66,0.86,,,63.89,3.19,10286.0,920597.0,,0.94,63.89,0.48,0.9903,99.51,0.0735
2022-09-29,11903.0,1032430.51,7.94,0.23,1.07,,754611.9,3203.0,8700.0,277818.61,,,,,,,,1.36,,15000.0,,,,,,,15000.0,0.29,1.36,,,11.24,0.56,25286.0,2193231.78,,2.27,11.24,1.7,0.966,98.27,0.0209
2022-09-30,7403.0,645985.78,4.35,0.14,0.64,,366492.0,3203.0,4200.0,279493.78,,,,,,,,,,,,,,,,,4500.0,0.28,0.42,,,11.24,0.55,25286.0,2206456.36,,2.19,11.25,2.78,0.9452,97.18,0.0126
2022-10-03,64403.0,5605508.31,50.24,1.23,5.63,,365559.6,60203.0,4200.0,5239948.71,,,22166.0,,,,,,,,,,,22166.0,,34834.0,,5.26,,,,80.14,10.07,14918.0,1298432.88,,1.3,80.14,6.25,0.877,93.44,0.1077
2022-10-04,120403.0,10778717.37,88.02,2.3,10.5,,17904.4,120203.0,200.0,10760812.97,,,7955.0,,,,,,,,,,,7955.0,,52045.0,4000.0,10.48,0.35,,,69.13,19.23,53679.0,4805451.44,,4.68,69.13,49.92,0.4983,49.92,0.1926
2022-10-05,120403.0,10786302.76,75.75,2.3,10.8,,17917.0,120203.0,200.0,10768385.76,,,,,,,,,,,,,,,,,,10.78,,,,69.13,19.08,53679.0,4808833.22,,4.81,69.13,49.92,0.4983,49.92,0.1911
2022-10-06,130403.0,11686847.26,81.42,2.49,11.68,,17924.2,130203.0,200.0,11668923.06,,,10000.0,,,,,,,,,,,10000.0,,,,11.66,,,,77.43,20.66,37957.0,3401744.3,,3.4,77.43,46.08,0.5014,53.76,0.207
2022-10-07,130403.0,11512759.26,84.86,2.49,11.66,,17657.2,130203.0,200.0,11495102.06,,,33035.0,,,,,2.97,,33035.0,,,,33035.0,,,,11.65,,,,69.5,20.08,57137.0,5044397.18,,5.11,69.5,46.08,0.5014,53.76,0.2011
2022-10-10,160603.0,13839160.51,104.98,3.07,14.18,,1757868.0,140203.0,20400.0,12081292.51,,,10200.0,,,20200.0,,0.02,,200.0,,,,10200.0,1.78,,,12.39,,,,74.92,21.76,46937.0,4044561.29,,4.15,74.92,37.42,0.3664,43.65,0.2493
2022-10-11,175406.0,14704460.39,112.25,3.35,15.01,,1693637.69,155203.0,20203.0,13010822.69,,,15000.0,,,,,,,,,,,15000.0,,,197.0,13.29,0.0,,,82.93,24.09,31937.0,2677310.65,,2.73,82.93,34.23,0.3822,48.49,0.2722
2022-10-12,165406.0,13679241.61,96.1,3.12,13.89,,1670808.3,145203.0,20203.0,12008433.3,,,6247.0,,,,,1.51,,16247.0,,,,6247.0,,,,12.2,,,,58.05,20.33,104921.0,8677071.62,,8.82,58.05,36.3,0.3712,45.37,0.2316
2022-10-13,136403.0,11143443.09,79.93,2.57,11.29,,1486849.0,118203.0,18200.0,9656594.09,,,,,,,,2.31,,27000.0,,,,,,,2003.0,9.78,0.16,,,47.26,16.55,131921.0,10777286.1,,10.92,47.26,36.64,0.3652,43.97,0.191
2022-10-14,156406.0,12739425.11,89.76,2.95,12.79,,1482652.55,138203.0,18203.0,11256772.55,,,50000.0,,,3.0,,2.57,,30000.0,,,,50000.0,0.0,,,11.3,,,,55.29,19.36,111737.0,9101090.39,,9.13,55.29,38.36,0.3759,44.75,0.2191
2022-10-17,205124.0,17165391.69,115.81,3.87,16.72,,1523030.6,186924.0,18200.0,15642361.09,,,110924.0,,,,,5.0,,62203.0,,,,110924.0,,,3.0,15.22,0.0,,,74.98,26.19,62384.0,5220480.27,,5.08,74.98,17.05,0.5848,74.01,0.2874
2022-10-18,113800.0,9418657.0,59.76,2.15,9.53,,1506323.0,95600.0,18200.0,7912334.0,,,59600.0,,,,,12.26,,150924.0,,,,59600.0,,,,8.0,,,,38.65,13.39,151737.0,12558512.81,,12.7,38.65,30.73,0.5622,68.39,0.1594
2022-10-19,105600.0,8550960.0,56.41,1.99,8.74,,809750.0,95600.0,10000.0,7741210.0,,,,,,,,,,,,,,,,,8200.0,7.92,0.72,,,38.65,13.39,151737.0,12286903.58,,12.57,38.65,33.15,0.5443,65.9,0.1479
2022-10-20,105600.0,8531740.8,55.33,1.99,8.54,,807930.0,95600.0,10000.0,7723810.8,,,,,,,,,,,,,,,,,,7.73,,,,38.65,13.39,151737.0,12259287.44,,12.27,38.65,33.15,0.5443,65.9,0.1479
2022-10-21,181600.0,14515469.6,94.41,3.42,14.7,,4156412.0,129600.0,52000.0,10359057.6,,,35370.0,3.41,,,,0.1,42000.0,1370.0,,,3.41,35370.0,,,,10.5,,,,52.69,18.16,116367.0,9301330.68,,9.42,52.69,38.55,0.5262,61.45,0.2544
2022-10-24,181600.0,13055224.0,90.62,3.42,14.52,,3738280.0,129600.0,52000.0,9316944.0,,,,,,,,,,,,,,,,,,10.36,,,,52.69,18.16,116367.0,8365623.63,,9.3,52.69,38.53,0.5263,61.47,0.2544
2022-10-25,181600.0,13180528.0,82.74,3.36,13.05,,3774160.0,129600.0,52000.0,9406368.0,,,,,,,,,,,,,,,,,,9.33,,,,49.31,17.73,133245.0,9670922.1,,9.59,49.31,38.59,0.5261,61.41,0.2484
2022-10-26,164000.0,12348544.0,72.62,3.03,11.9,,3915392.0,112000.0,52000.0,8433152.0,,,,,,,,1.14,,17600.0,,,,,,,,8.13,,,,42.64,15.32,150636.0,11342288.26,,10.94,42.64,42.71,0.5106,57.29,0.2243
2022-10-27,117000.0,8775000.0,51.12,2.17,8.8,,375000.0,112000.0,5000.0,8400000.0,,,,,,,,,,,,,,,,,47000.0,8.42,3.43,,,42.64,15.32,150636.0,11297700.0,,11.33,42.64,40.16,0.5194,59.84,0.16
2022-10-28,40000.0,2819960.0,17.05,1.05,3.01,,0.0,40000.0,0.0,2819960.0,,,,,,,,5.45,,72000.0,,,,,,,5000.0,3.01,0.38,,,14.98,14.38,226999.0,16003202.5,,17.06,14.98,,1.0,100.0,0.1438
2022-10-31,40000.0,2840800.0,17.36,1.05,2.82,,0.0,40000.0,0.0,2840800.0,,,,,,,,,,,,,,,,,,2.82,,,,14.98,14.38,226999.0,16121468.98,,16.01,14.98,,1.0,100.0,0.1438
2022-11-01,40000.0,2989400.0,17.12,1.05,2.84,,0.0,40000.0,0.0,2989400.0,,,,,,,,,,,,,,,,,,2.84,,,,14.98,14.38,226999.0,16964770.27,,16.12,14.98,,1.0,100.0,0.1438
2022-11-02,40000.0,3003880.0,16.65,1.05,2.97,,0.0,40000.0,0.0,3003880.0,,,,,,,,,,,,,,,,,,2.97,,,,14.98,14.38,226999.0,17046943.9,,16.86,14.98,,1.0,100.0,0.1438
2022-11-03,40000.0,3056800.0,18.3,1.05,3.01,,0.0,40000.0,0.0,3056800.0,,,,,,,,,,,,,,,,,,3.01,,,,14.98,14.38,226999.0,17347263.58,,17.07,14.98,,1.0,100.0,0.1438
2022-11-04,40000.0,3173040.0,13.57,1.05,3.07,,0.0,40000.0,0.0,3173040.0,,,,,,,,,,,,,,,,,,3.07,,,,14.98,14.38,226999.0,18006922.67,,17.42,14.98,,1.0,100.0,0.1438
2022-11-07,40000.0,3185160.0,12.72,1.1,3.17,,0.0,40000.0,0.0,3185160.0,,,2000.0,,,,,0.15,,2000.0,,,,2000.0,,,,3.17,,,,20.32,14.38,156821.0,12487499.41,,12.44,20.32,,1.0,100.0,0.1438
2022-11-08,40000.0,3142800.0,12.53,1.1,3.18,,0.0,40000.0,0.0,3142800.0,,,,,,,,,,,,,,,,,,3.18,,,,20.32,14.38,156821.0,12321425.97,,12.47,20.32,,1.0,100.0,0.1438
2022-11-09,40000.0,3055400.0,12.57,1.15,3.14,,0.0,40000.0,0.0,3055400.0,,,,,,,,,,,,,,,,,,3.14,,,,20.32,14.38,156821.0,11978772.09,,12.3,20.32,,1.0,100.0,0.1438
2022-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,3.1,,40000.0,,,,,,,,0.0,,,,0.0,0.0,278131.0,21888909.7,,21.28,0.0,,0.0,,0.0
2022-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,278131.0,22648207.33,,21.78,0.0,,0.0,,0.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,278131.0,22669345.29,,22.47,0.0,,0.0,,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,297866.0,25618561.06,,24.03,0.0,,0.0,,0.0
2022-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,297866.0,25086274.52,,25.43,0.0,,0.0,,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,304839.0,26114032.94,,25.54,0.0,,0.0,,0.0
2022-11-18,32400.0,2719980.0,10.95,0.95,2.77,,1359990.0,16200.0,16200.0,1359990.0,,,,,,16200.0,,,,,,,,,1.38,16200.0,,1.39,,,,13.82,5.31,101062.0,8484154.9,,8.65,13.82,,1.0,100.0,0.1063
2022-11-21,32400.0,2686122.0,10.99,0.95,2.72,,1343061.0,16200.0,16200.0,1343061.0,,,,,,,,,,,,,,,,,,1.36,,,,13.82,5.31,101062.0,8378545.11,,8.5,13.82,,1.0,100.0,0.1063
2022-11-22,10400.0,848744.0,3.51,0.3,0.86,,424372.0,5200.0,5200.0,424372.0,,,,,,,,0.92,,11000.0,,,,,,,11000.0,0.43,0.92,,,4.94,1.78,100133.0,8171854.13,,8.31,4.94,,1.0,100.0,0.0355
2022-11-23,10400.0,851864.0,3.64,0.3,0.85,,425932.0,5200.0,5200.0,425932.0,,,,,,,,,,,,,,,,,,0.43,,,,4.94,1.78,100133.0,8201894.03,,8.23,4.94,,1.0,100.0,0.0355
2022-11-24,26000.0,2124980.0,8.8,0.76,2.13,,0.0,26000.0,0.0,2124980.0,,,20800.0,,,,,,,,,,,20800.0,,,5200.0,2.13,0.42,,,24.68,8.88,79333.0,6483886.09,,6.5,24.68,,1.0,100.0,0.0888
2022-11-25,31200.0,2512255.2,10.75,0.91,2.55,,0.0,31200.0,0.0,2512255.2,,,5200.0,,,,,,,,,,,5200.0,,,,2.55,,,,26.58,10.23,86187.0,6939863.43,,7.04,26.58,16.67,0.7222,83.33,0.1023
2022-11-28,31200.0,2521334.4,10.8,0.91,2.51,,0.0,31200.0,0.0,2521334.4,,,,,,,,,,,,,,,,,,2.51,,,,26.58,10.23,86187.0,6964943.84,,6.92,26.58,16.67,0.7222,83.33,0.1023
2022-11-29,26000.0,2199886.0,9.4,0.76,2.1,,0.0,26000.0,0.0,2199886.0,,,,,,,,0.41,,5200.0,,,,,,,,2.1,,,,22.15,8.52,91387.0,7732345.46,,7.38,22.15,,1.0,100.0,0.0852
2022-11-30,26000.0,2301364.0,9.4,0.76,2.22,,0.0,26000.0,0.0,2301364.0,,,,,,,,,,,,,,,,,,2.22,,,,22.15,8.52,91387.0,8089028.92,,7.8,22.15,,1.0,100.0,0.0852
2022-12-01,26000.0,2271568.0,9.28,0.76,2.3,,0.0,26000.0,0.0,2271568.0,,,,,,,,,,,,,,,,,,2.3,,,,27.47,9.21,68647.0,5997551.1,,6.08,27.47,,1.0,100.0,0.0921
2022-12-02,26000.0,2317146.0,9.26,0.76,2.27,,0.0,26000.0,0.0,2317146.0,,,,,,,,,,,,,,,,,,2.27,,,,22.15,8.52,91397.0,8145392.04,,8.0,22.15,,1.0,100.0,0.0852
2022-12-05,61400.0,5453548.0,22.81,1.79,5.47,,1572114.0,43700.0,17700.0,3881434.0,,,17700.0,,,17700.0,,,,,,,,17700.0,1.58,,,3.89,,,,37.22,14.32,73697.0,6545767.54,,6.57,37.22,42.32,0.5118,57.68,0.2012
2022-12-06,135600.0,12302988.0,49.18,3.96,12.02,,1660359.0,117300.0,18300.0,10642629.0,,,73600.0,0.04,,,,,600.0,,,,0.04,73600.0,,,,10.4,,,,100.0,38.45,0.0,0.0,,0.0,100.0,26.97,0.3995,53.85,0.4444
2022-12-07,135600.0,12010092.0,48.59,3.96,12.28,,1620831.0,117300.0,18300.0,10389261.0,,,,,,,,,,,,,,,,,,10.63,,,,89.92,36.87,13147.0,1164429.79,,1.19,89.92,26.94,0.3996,53.87,0.4262
2022-12-08,135600.0,12253087.2,50.34,3.82,12.02,,1653624.6,117300.0,18300.0,10599462.6,,,,,,,,,,,,,,,,,,10.4,,,,89.92,36.87,13147.0,1187989.21,,1.17,89.92,26.96,0.3995,53.86,0.4262
2022-12-09,107200.0,9876336.0,39.69,3.02,9.68,,377733.0,103100.0,4100.0,9498603.0,,,,,,,,1.09,,14200.0,,,,,,,14200.0,9.31,1.25,,,81.41,72.75,23550.0,2169661.5,,2.13,81.41,24.25,0.5283,68.09,0.7564
2022-12-12,107200.0,9550448.0,38.86,3.02,9.88,,365269.0,103100.0,4100.0,9185179.0,,,,,,,,,,,,,,,,,,9.5,,,,81.41,72.75,23550.0,2098069.5,,2.17,81.41,24.26,0.5285,68.11,0.7564
2022-12-13,137200.0,12451448.8,49.56,3.61,12.24,,372091.4,133100.0,4100.0,12079357.4,,,12060.0,,,,,,,,,,,12060.0,,17940.0,,11.87,,,,82.62,76.06,28003.0,2541384.26,,2.5,82.62,27.84,0.3965,53.21,0.784
2022-12-14,217600.0,19702592.0,79.2,5.65,19.78,,5369318.5,158300.0,59300.0,14333273.5,,,25200.0,5.02,,,,,55200.0,,,,5.02,25200.0,,,,14.4,,,,100.0,90.46,0.0,0.0,,0.0,100.0,33.57,0.4237,54.47,1.2434
2022-12-15,217600.0,19241497.6,77.35,5.65,19.76,,5243661.8,158300.0,59300.0,13997835.8,,,,,,,,,,,,,,,,,,14.37,,,,100.0,74.32,0.0,0.0,,0.0,100.0,33.54,0.4239,54.51,1.0216
2022-12-16,206800.0,18543549.2,95.17,5.37,18.27,,4833159.1,152900.0,53900.0,13710390.1,,,,,,,,0.87,,5400.0,,,,,,,5400.0,13.5,0.61,,,100.0,71.78,0.0,0.0,,0.0,100.0,35.27,0.4124,52.17,0.9709
2022-12-19,189400.0,16735384.0,93.48,4.85,16.93,,4762604.0,135500.0,53900.0,11972780.0,,,,,,,,1.34,,17400.0,,,,,,,,12.13,,,,84.43,63.61,24994.0,2208469.84,,2.24,84.43,38.6,0.395,47.65,0.8891
2022-12-20,99000.0,8581419.0,45.28,2.54,8.76,,0.0,99000.0,0.0,8581419.0,,,,,,,,3.39,,36500.0,,,,,,,53900.0,8.76,4.81,,,79.57,46.47,25412.0,2202737.57,,2.25,79.57,26.26,0.6127,73.74,0.4647
2022-12-21,99000.0,8690022.0,41.89,2.54,8.59,,0.0,99000.0,0.0,8690022.0,,,,,,,,,,,,,,,,,,8.59,,,,79.57,46.47,25412.0,2230614.54,,2.2,79.57,26.26,0.6127,73.74,0.4647
2022-12-22,83000.0,7320102.0,34.19,2.13,7.29,,0.0,83000.0,0.0,7320102.0,,,,,,,,1.3,,16000.0,,,,,,,,7.29,,,,63.61,46.18,47480.0,4187451.12,,4.17,63.61,12.05,0.7881,87.95,0.4618
2022-12-23,83000.0,7304000.0,34.57,2.13,7.33,,0.0,83000.0,0.0,7304000.0,,,,,,,,,,,,,,,,,,7.33,,,,63.61,45.47,47480.0,4178240.0,,4.19,63.61,12.05,0.7881,87.95,0.4547
2022-12-26,83000.0,7304000.0,35.54,2.13,7.31,,0.0,83000.0,0.0,7304000.0,,,,,,,,,,,,,,,,,,7.31,,,,63.61,45.28,47480.0,4178240.0,,4.18,63.61,12.05,0.7881,87.95,0.4528
2022-12-27,73000.0,6605332.0,31.25,1.87,6.43,,0.0,73000.0,0.0,6605332.0,,,,,,,,0.88,,10000.0,,,,,,,,6.43,,,,55.95,39.83,57480.0,5201020.32,,5.06,55.95,,1.0,100.0,0.3983
2022-12-28,73000.0,6505760.0,32.26,1.87,6.59,,0.0,73000.0,0.0,6505760.0,,,,,,,,,,,,,,,,,,6.59,,,,55.95,39.83,57480.0,5122617.6,,5.19,55.95,,1.0,100.0,0.3983
2022-12-29,73000.0,6639350.0,33.04,1.82,6.49,,0.0,73000.0,0.0,6639350.0,,,,,,,,,,,,,,,,,,6.49,,,,55.95,39.83,57480.0,5227806.0,,5.11,55.95,,1.0,100.0,0.3983
2022-12-30,56000.0,5015360.0,25.22,1.4,5.09,,0.0,56000.0,0.0,5015360.0,,,,,,,,1.39,,17000.0,,,,,,,,5.09,,,,42.92,30.55,74480.0,6670428.8,,6.77,42.92,,1.0,100.0,0.3055
2023-01-02,23000.0,2078487.0,10.36,0.57,2.06,,0.0,23000.0,0.0,2078487.0,,,,,,,,3.05,,33000.0,,,,,,,,2.06,,,,17.63,12.55,107480.0,9712860.12,,9.63,17.63,,1.0,100.0,0.1255
2023-01-03,23000.0,2157400.0,10.17,0.57,2.08,,0.0,23000.0,0.0,2157400.0,,,,,,,,,,,,,,,,,,2.08,,,,17.63,12.55,107480.0,10081624.0,,9.71,17.63,,1.0,100.0,0.1255
2023-01-04,130000.0,12610130.0,54.87,3.25,12.19,,0.0,130000.0,0.0,12610130.0,,,107000.0,,,,,,,,,,,107000.0,,,,12.19,,,,100.0,70.93,0.0,0.0,,0.0,100.0,17.69,0.7088,82.31,0.7093
2023-01-05,112103.0,11111761.46,46.62,2.6,10.87,,0.0,112103.0,0.0,11111761.46,,,,,,,,1.41,,17897.0,,,,,,,,10.87,,,,86.28,61.16,17833.0,1767624.79,,1.73,86.28,4.55,0.9131,95.45,0.6116
2023-01-06,112103.0,11110640.43,42.33,2.6,11.12,,0.0,112103.0,0.0,11110640.43,,,,,,,,,,,,,,,,,,11.12,,,,86.28,48.47,17833.0,1767446.46,,1.77,86.28,4.55,0.9131,95.45,0.4847
2023-01-09,112103.0,11100439.06,41.63,2.6,11.09,,0.0,112103.0,0.0,11100439.06,,,,,,,,,,,,,,,,,,11.09,,,,86.28,48.48,17833.0,1765823.66,,1.76,86.28,4.55,0.9131,95.45,0.4848
2023-01-10,112103.0,11122859.66,40.71,2.6,11.1,,0.0,112103.0,0.0,11122859.66,,,,,,,,,,,,,,,,,,11.1,,,,86.28,48.48,17833.0,1769390.26,,1.77,86.28,4.55,0.9131,95.45,0.4848
2023-01-11,112103.0,11245724.55,39.26,2.6,11.14,,0.0,112103.0,0.0,11245724.55,,,,,,,,,,,,,,,,,,11.14,,,,86.28,44.8,17833.0,1788935.23,,1.77,86.28,4.55,0.9131,95.45,0.448
2023-01-12,112103.0,11054813.14,37.94,2.6,11.24,,0.0,112103.0,0.0,11054813.14,,,,,,,,,,,,,,,,,,11.24,,,,86.28,44.8,17833.0,1758565.63,,1.79,86.28,4.55,0.9131,95.45,0.448
2023-01-13,114903.0,11432273.99,39.59,2.47,11.34,,139293.0,113503.0,1400.0,11292980.99,,,1400.0,,,1400.0,,,,,,,,1400.0,0.14,,,11.2,,,,87.33,45.36,16474.0,1639080.63,,1.63,87.33,4.44,0.8698,93.13,0.4592
2023-01-16,1400.0,138852.0,0.48,0.03,0.14,,138852.0,0.0,1400.0,0.0,,,,,,,,11.22,,113503.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0054
2023-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1400.0,0.0,0.14,,,0.0,0.0,259293.0,25686342.46,,25.47,0.0,,0.0,,0.0
2023-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,259293.0,25322813.67,,25.41,0.0,,0.0,,0.0
2023-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,259293.0,25591700.51,,25.1,0.0,,0.0,,0.0
2023-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,223976.0,22603657.92,,21.86,0.0,,0.0,,0.0
2023-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,223176.0,22941600.1,,22.24,0.0,,0.0,,0.0
2023-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,223176.0,22775110.8,,22.63,0.0,,0.0,,0.0
2023-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,223176.0,22714853.28,,22.5,0.0,,0.0,,0.0
2023-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207175.0,21375694.98,,20.83,0.0,,0.0,,0.0
2023-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207175.0,21411950.6,,21.07,0.0,,0.0,,0.0
2023-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207160.0,20838845.88,,21.08,0.0,,0.0,,0.0
2023-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207160.0,20566844.8,,20.54,0.0,,0.0,,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207160.0,20728429.6,,20.45,0.0,,0.0,,0.0
2023-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207160.0,20568087.76,,20.44,0.0,,0.0,,0.0
2023-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207160.0,20418518.24,,20.24,0.0,,0.0,,0.0
2023-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207160.0,20146724.32,,20.16,0.0,,0.0,,0.0
2023-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207160.0,20138437.92,,19.82,0.0,,0.0,,0.0
2023-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,207180.0,19891558.98,,19.86,0.0,,0.0,,0.0
2023-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,208335.0,20383288.07,,19.7,0.0,,0.0,,0.0
2023-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,208335.0,20041827.0,,20.13,0.0,,0.0,,0.0
2023-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,180435.0,17486677.59,,17.11,0.0,,0.0,,0.0
2023-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,190435.0,18152073.77,,18.21,0.0,,0.0,,0.0
2023-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,190435.0,18257955.63,,17.95,0.0,,0.0,,0.0
2023-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,190460.0,18331394.08,,17.98,0.0,,0.0,,0.0
2023-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,190470.0,17840182.08,,18.1,0.0,,0.0,,0.0
