,ALSTW FP Equity_DX_SI_QTY,ALSTW FP Equity_DX_SHORT_INTEREST_VALUE,ALSTW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSTW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSTW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSTW FP Equity_DX_SI_MV,ALSTW FP Equity_DX_DSS,ALSTW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSTW FP Equity_DX_SUPPLY_SI_QTY,ALSTW FP Equity_DX_BROKER_SI_QTY,ALSTW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSTW FP Equity_DX_BROKER_SI_MV_NEW_x,ALSTW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSTW FP Equity_DX_BROKER_SI_MV_INC_x,ALSTW FP Equity_DX_BROKER_SI_QTY_ADD,ALSTW FP Equity_DX_BROKER_SI_QTY_NEW,ALSTW FP Equity_DX_SUPPLY_SI_MV_DEC,ALSTW FP Equity_DX_BROKER_SI_QTY_INC,ALSTW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSTW FP Equity_DX_BROKER_SI_MV_NEW_y,ALSTW FP Equity_DX_BROKER_SI_MV_INC_y,ALSTW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSTW FP Equity_DX_BROKER_SI_MV_ADD,ALSTW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSTW FP Equity_DX_BROKER_SI_QTY_DEC,ALSTW FP Equity_DX_SUPPLY_SI_MV,ALSTW FP Equity_DX_BROKER_SI_MV_DEC,ALSTW FP Equity_DX_BROKER_SI_MV_RMV,ALSTW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSTW FP Equity_DX_UTILIZATION_QUANTITY,ALSTW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSTW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSTW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSTW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSTW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSTW FP Equity_DX_BROKER_SI_CON_RATIO,ALSTW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSTW FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSTW FP Equity_PX_LAST
2024-07-12,1300.0,34450.0,0.14,1.54,0.05,0.03,0.0,23850.0,800.0,900.0,21200.0,,,,,,,,,,,,,,,0.02,,,100.0,85.02,0.0,0.0,0.0,100.0,22.99,0.5349,68.97,1.3815,26.5
2024-07-15,1300.0,34580.0,0.14,1.5,0.05,0.03,0.0,23940.0,800.0,900.0,21280.0,,,,,,,,,,,,,,,0.02,,,100.0,85.02,0.0,0.0,0.0,100.0,22.99,0.5349,68.97,1.3815,26.6
2024-07-16,1300.0,37570.0,0.14,1.5,0.05,0.03,0.0,26010.0,800.0,900.0,23120.0,,,,,,,,,,,,,,,0.02,,,100.0,85.02,0.0,0.0,0.0,100.0,22.99,0.5349,68.97,1.3815,28.9
2024-07-17,1300.0,36010.0,0.14,1.44,0.05,0.04,0.0,24930.0,800.0,900.0,22160.0,,,,,,,,,,,,,,,0.02,,,100.0,85.02,0.0,0.0,0.0,100.0,22.99,0.5349,68.97,1.3815,27.7
2024-07-18,1300.0,37440.0,0.14,1.42,0.05,0.04,0.0,25920.0,800.0,900.0,23040.0,,,,,,,,,,,,,,,0.02,,,100.0,85.02,0.0,0.0,0.0,100.0,22.99,0.5349,68.97,1.3815,28.8
2024-07-19,500.0,14350.0,0.06,0.54,0.02,0.01,0.0,14350.0,400.0,500.0,11480.0,,,,,,0.01,,400.0,,,,,,400.0,0.01,0.01,,100.0,53.98,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.6748,28.7
2024-07-22,500.0,13850.0,0.06,0.55,0.02,0.01,0.0,13850.0,400.0,500.0,11080.0,,,,,,,,,,,,,,,0.01,,,100.0,73.94,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.9242,27.7
2024-07-23,500.0,13800.0,0.06,0.55,0.02,0.01,0.0,13800.0,400.0,500.0,11040.0,,,,,,,,,,,,,,,0.01,,,100.0,73.94,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.9242,27.6
2024-07-24,500.0,13750.0,0.06,0.56,0.02,0.01,0.0,13750.0,400.0,500.0,11000.0,,,,,,,,,,,,,,,0.01,,,100.0,73.94,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.9242,27.5
2024-07-25,500.0,14100.0,0.06,0.57,0.02,0.01,0.0,14100.0,400.0,500.0,11280.0,,,,,,,,,,,,,,,0.01,,,100.0,73.94,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.9242,28.2
2024-07-26,500.0,14250.0,0.06,0.63,0.02,0.01,0.0,14250.0,400.0,500.0,11400.0,,,,,,,,,,,,,,,0.01,,,100.0,73.94,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.9242,28.5
2024-07-29,500.0,14300.0,0.06,0.63,0.02,0.01,0.0,14300.0,400.0,500.0,11440.0,,,,,,,,,,,,,,,0.01,,,100.0,73.94,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.9242,28.6
2024-07-30,500.0,14350.0,0.06,0.64,0.02,0.01,0.0,14350.0,400.0,500.0,11480.0,,,,,,,,,,,,,,,0.01,,,100.0,73.94,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.9242,28.7
2024-07-31,500.0,14350.0,0.06,0.81,0.02,0.01,0.0,14350.0,400.0,500.0,11480.0,,,,,,,,,,,,,,,0.01,,,100.0,73.94,0.0,0.0,0.0,100.0,20.79,0.4353,59.41,0.9242,28.7
2024-08-01,1416.0,40922.4,0.16,2.31,0.05,0.04,0.0,29362.4,916.0,1016.0,26472.4,,516.0,,516.0,,,,,,,516.0,0.01,,,0.03,,,100.0,86.66,0.0,0.0,0.0,100.0,21.06,0.4714,64.55,1.3396,28.9
2024-08-02,1416.0,40356.0,0.16,2.32,0.05,0.04,0.0,28956.0,916.0,1016.0,26106.0,,,,,,,,,,,,,,,0.03,,,100.0,97.34,0.0,0.0,0.0,100.0,21.22,0.4688,64.28,1.5048,28.5
2024-08-05,1416.0,37948.8,0.16,1.56,0.05,0.04,0.0,27228.8,916.0,1016.0,24548.8,,,,,,,,,,,,,,,0.03,,,100.0,97.34,0.0,0.0,0.0,100.0,21.58,0.4629,63.67,1.5048,26.8
2024-08-06,1416.0,37665.6,0.16,1.53,0.05,0.04,0.0,27025.6,916.0,1016.0,24365.6,,,,,,,,,,,,,,,0.02,,,100.0,97.34,0.0,0.0,0.0,100.0,21.17,0.4696,64.37,1.5048,26.6
2024-08-07,1416.0,37240.8,0.16,1.5,0.05,0.04,0.0,26720.8,916.0,1016.0,24090.8,,,,,,,,,,,,,,,0.02,,,100.0,97.34,0.0,0.0,0.0,100.0,21.2,0.4691,64.32,1.5048,26.3
2024-08-08,1116.0,29908.8,0.12,1.18,0.04,0.03,0.0,19188.8,616.0,716.0,16508.8,,,,,,0.01,,300.0,,,,,,300.0,0.02,0.01,,100.0,65.46,0.0,0.0,0.0,100.0,9.29,0.6867,81.87,1.186,26.8
2024-08-09,1116.0,30690.0,0.12,1.17,0.04,0.03,0.0,19690.0,616.0,716.0,16940.0,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.26,0.6876,81.93,1.186,27.5
2024-08-12,1116.0,31024.8,0.12,1.18,0.04,0.03,0.0,19904.8,616.0,716.0,17124.8,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.32,0.6858,81.8,1.186,27.8
2024-08-13,1316.0,36848.0,0.15,1.45,0.05,0.04,0.0,22848.0,716.0,816.0,20048.0,,100.0,,100.0,,,,,,,100.0,0.0,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.1,0.5168,69.43,1.2642,28.0
2024-08-14,1316.0,36979.6,0.15,1.8,0.05,0.04,0.0,22929.6,716.0,816.0,20119.6,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.12,0.5163,69.38,1.2642,28.1
2024-08-15,1316.0,36979.6,0.15,1.92,0.05,0.04,0.0,22929.6,716.0,816.0,20119.6,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.14,0.5158,69.34,1.2642,28.1
2024-08-16,1316.0,37900.8,0.15,2.0,0.05,0.04,0.0,23500.8,716.0,816.0,20620.8,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,14.99,0.5192,69.64,1.2642,28.8
2024-08-19,1316.0,37374.4,0.15,1.99,0.05,0.04,0.0,23174.4,716.0,816.0,20334.4,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.22,0.5139,69.17,1.2642,28.4
2024-08-20,1316.0,37111.2,0.15,2.01,0.05,0.04,0.0,23011.2,716.0,816.0,20191.2,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.18,0.5148,69.26,1.2642,28.2
2024-08-21,1316.0,37900.8,0.15,2.15,0.05,0.04,0.0,23500.8,716.0,816.0,20620.8,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.02,0.5187,69.59,1.2642,28.8
2024-08-22,1316.0,38164.0,0.15,2.16,0.05,0.04,0.0,23664.0,716.0,816.0,20764.0,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.1,0.5168,69.42,1.2642,29.0
2024-08-23,1316.0,36979.6,0.15,1.97,0.05,0.04,0.0,22929.6,716.0,816.0,20119.6,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.14,0.5158,69.34,1.2642,28.1
2024-08-26,1116.0,32364.0,0.12,1.74,0.04,0.03,0.0,20764.0,616.0,716.0,17864.0,,,,,,0.0,,100.0,,,,,,100.0,0.02,0.0,,100.0,59.17,0.0,0.0,0.0,100.0,9.23,0.6883,81.98,1.072,29.0
2024-08-27,1116.0,32252.4,0.12,1.63,0.04,0.03,0.0,20692.4,616.0,716.0,17802.4,,,,,,,,,,,,,,,0.02,,,100.0,59.17,0.0,0.0,0.0,100.0,9.38,0.684,81.68,1.072,28.9
2024-08-28,1316.0,37769.2,0.15,2.04,0.05,0.04,0.0,26289.2,816.0,916.0,23419.2,,200.0,,200.0,,,,,,,200.0,0.01,,,0.02,,,100.0,65.75,0.0,0.0,0.0,100.0,15.18,0.5148,69.26,1.0604,28.7
2024-08-29,1316.0,38427.2,0.15,2.09,0.05,0.04,0.0,26747.2,816.0,916.0,23827.2,,,,,,,,,,,,,,,0.02,,,100.0,78.39,0.0,0.0,0.0,100.0,15.04,0.5182,69.55,1.2642,29.2
2024-08-30,1316.0,37900.8,0.15,2.11,0.05,0.04,0.0,26380.8,816.0,916.0,23500.8,,,,,,,,,,,,,,,0.02,,,100.0,78.39,0.0,0.0,0.0,100.0,15.22,0.5139,69.18,1.2642,28.8
2024-09-02,1316.0,38164.0,0.15,2.12,0.05,0.04,0.0,26564.0,816.0,916.0,23664.0,,,,,,,,,,,,,,,0.02,,,100.0,78.39,0.0,0.0,0.0,100.0,15.1,0.5168,69.42,1.2642,29.0
2024-09-03,1316.0,38427.2,0.15,2.12,0.05,0.04,0.0,26747.2,816.0,916.0,23827.2,,,,,,,,,,,,,,,0.02,,,100.0,78.39,0.0,0.0,0.0,100.0,15.1,0.5167,69.42,1.2642,29.2
2024-09-04,1316.0,38164.0,0.15,2.13,0.05,0.04,0.0,26564.0,816.0,916.0,23664.0,,,,,,,,,,,,,,,0.02,,,100.0,78.39,0.0,0.0,0.0,100.0,15.18,0.5148,69.26,1.2642,29.0
2024-09-05,1316.0,38427.2,0.15,2.12,0.05,0.04,0.0,26747.2,816.0,916.0,23827.2,,,,,,,,,,,,,,,0.02,,,100.0,78.39,0.0,0.0,0.0,100.0,15.1,0.5167,69.42,1.2642,29.2
2024-09-06,1316.0,38427.2,0.15,2.11,0.05,0.04,0.0,26747.2,816.0,916.0,23827.2,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.14,0.5158,69.34,1.3985,29.2
2024-09-09,1316.0,38427.2,0.15,2.18,0.05,0.04,0.0,26747.2,816.0,916.0,23827.2,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.14,0.5158,69.34,1.3985,29.2
2024-09-10,1316.0,38690.4,0.15,2.18,0.05,0.04,0.0,26930.4,816.0,916.0,23990.4,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.1,0.5167,69.42,1.3985,29.4
2024-09-11,1316.0,37769.2,0.15,2.13,0.05,0.04,0.0,26289.2,816.0,916.0,23419.2,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.28,0.5125,69.05,1.3985,28.7
2024-09-12,1316.0,38690.4,0.15,2.1,0.05,0.04,0.0,26930.4,816.0,916.0,23990.4,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.0,0.5192,69.63,1.3985,29.4
2024-09-13,1316.0,38953.6,0.15,2.05,0.05,0.04,0.0,27113.6,816.0,916.0,24153.6,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.1,0.5167,69.42,1.3985,29.6
2024-09-16,1316.0,38427.2,0.15,3.81,0.05,0.04,0.0,26747.2,816.0,916.0,23827.2,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.22,0.5139,69.18,1.3985,29.2
2024-09-17,1316.0,37900.8,0.15,4.23,0.05,0.04,0.0,26380.8,816.0,916.0,23500.8,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.22,0.5139,69.18,1.3985,28.8
2024-09-18,1316.0,37900.8,0.15,4.35,0.05,0.04,0.0,26380.8,816.0,916.0,23500.8,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.14,0.5158,69.34,1.3985,28.8
2024-09-19,1316.0,38032.4,0.15,4.3,0.05,0.04,0.0,26472.4,816.0,916.0,23582.4,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.12,0.5163,69.38,1.3985,28.9
2024-09-20,1316.0,39216.8,0.15,4.58,0.05,0.04,0.0,27296.8,816.0,916.0,24316.8,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,14.96,0.5201,69.71,1.3985,29.8
2024-09-23,1316.0,41848.8,0.15,3.73,0.05,0.04,0.0,29128.8,816.0,916.0,25948.8,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,14.75,0.525,70.12,1.3985,31.8
2024-09-24,1316.0,41454.0,0.15,3.12,0.05,0.04,0.0,28854.0,816.0,916.0,25704.0,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.2,0.5145,69.23,1.3985,31.5
2024-09-25,1316.0,42506.8,0.15,3.11,0.05,0.04,0.0,29586.8,816.0,916.0,26356.8,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,14.99,0.5193,69.64,1.3985,32.3
2024-09-26,1316.0,41848.8,0.15,2.41,0.05,0.04,0.0,29128.8,816.0,916.0,25948.8,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.24,0.5136,69.15,1.3985,31.8
2024-09-27,1316.0,42375.2,0.15,2.34,0.05,0.04,0.0,29495.2,816.0,916.0,26275.2,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.07,0.5175,69.49,1.3985,32.2
2024-09-30,1316.0,41717.2,0.15,2.32,0.05,0.04,0.0,29037.2,816.0,916.0,25867.2,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.24,0.5136,69.15,1.3985,31.7
2024-10-01,1316.0,41848.8,0.15,2.35,0.05,0.04,0.0,29128.8,816.0,916.0,25948.8,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.12,0.5162,69.38,1.3985,31.8
2024-10-02,1316.0,41717.2,0.15,2.33,0.05,0.04,0.0,29037.2,816.0,916.0,25867.2,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.16,0.5154,69.3,1.3985,31.7
2024-10-03,1316.0,41717.2,0.15,2.27,0.05,0.04,0.0,29037.2,816.0,916.0,25867.2,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.14,0.5158,69.34,1.3985,31.7
2024-10-04,1316.0,42770.0,0.15,2.48,0.05,0.04,0.0,29770.0,816.0,916.0,26520.0,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,14.99,0.5193,69.64,1.3985,32.5
2024-10-07,1316.0,43296.4,0.15,1.48,0.05,0.04,0.0,30136.4,816.0,916.0,26846.4,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.06,0.5166,69.42,1.3985,32.9
2024-10-08,1316.0,42901.6,0.15,1.51,0.05,0.04,0.0,29861.6,816.0,916.0,26601.6,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.21,0.5151,69.28,1.3985,32.6
2024-10-09,1316.0,43164.8,0.15,1.51,0.05,0.04,0.0,30044.8,816.0,916.0,26764.8,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.1,0.5162,69.38,1.3985,32.8
2024-10-10,1316.0,43428.0,0.15,1.49,0.05,0.04,0.0,30228.0,816.0,916.0,26928.0,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.1,0.5162,69.38,1.3985,33.0
2024-10-11,1316.0,42506.8,0.15,1.49,0.05,0.04,0.0,29586.8,816.0,916.0,26356.8,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.27,0.5128,69.09,1.3985,32.3
2024-10-14,1316.0,43296.4,0.15,1.48,0.05,0.04,0.0,30136.4,816.0,916.0,26846.4,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.01,0.5171,69.46,1.3985,32.9
2024-10-15,1316.0,40927.6,0.15,1.46,0.05,0.04,0.0,28487.6,816.0,916.0,25377.6,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.54,0.5117,68.96,1.3985,31.1
2024-10-16,1316.0,39348.4,0.15,1.32,0.05,0.04,0.0,27388.4,816.0,916.0,24398.4,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.42,0.513,69.08,1.3985,29.9
2024-10-17,1316.0,40269.6,0.15,1.3,0.05,0.04,0.0,28029.6,816.0,916.0,24969.6,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,14.98,0.5175,69.5,1.3985,30.6
2024-10-18,1116.0,33480.0,0.12,1.11,0.04,0.03,0.0,21480.0,616.0,716.0,18480.0,,,,,,0.01,,200.0,,,,,,200.0,0.02,0.01,,100.0,65.46,0.0,0.0,0.0,100.0,9.47,0.6841,81.69,1.186,30.0
2024-10-21,1116.0,33703.2,0.12,1.1,0.04,0.03,0.0,21623.2,616.0,716.0,18603.2,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.33,0.6845,81.72,1.186,30.2
2024-10-22,1316.0,38427.2,0.15,1.27,0.05,0.04,0.0,23827.2,716.0,816.0,20907.2,,100.0,,100.0,,,,,,,100.0,0.0,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.38,0.5134,69.12,1.2642,29.2
2024-10-23,1316.0,37637.6,0.15,1.27,0.05,0.04,0.0,23337.6,716.0,816.0,20477.6,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.29,0.5143,69.2,1.2642,28.6
2024-10-24,1316.0,37637.6,0.15,1.25,0.05,0.04,0.0,23337.6,716.0,816.0,20477.6,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.14,0.5158,69.34,1.2642,28.6
2024-10-25,1316.0,37111.2,0.15,1.26,0.05,0.04,0.0,23011.2,716.0,816.0,20191.2,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.22,0.5138,69.17,1.2642,28.2
2024-10-28,1316.0,36190.0,0.15,1.25,0.05,0.04,0.0,22440.0,716.0,816.0,19690.0,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.17,0.5175,69.47,1.2642,27.5
2024-10-29,1316.0,36716.4,0.15,1.22,0.05,0.04,0.0,22766.4,716.0,816.0,19976.4,,,,,,,,,,,,,,,0.02,,,100.0,68.78,0.0,0.0,0.0,100.0,15.04,0.5168,69.44,1.2642,27.9
2024-10-30,1116.0,30690.0,0.12,1.05,0.04,0.03,0.0,19690.0,616.0,716.0,16940.0,,,,,,0.0,,100.0,,,,,,100.0,0.02,0.0,,100.0,65.46,0.0,0.0,0.0,100.0,9.44,0.6842,81.7,1.186,27.5
2024-10-31,1316.0,36190.0,0.15,1.23,0.05,0.04,0.0,25190.0,816.0,916.0,22440.0,,200.0,,200.0,,,,,,,200.0,0.01,,,0.02,,,100.0,71.52,0.0,0.0,0.0,100.0,15.97,0.5088,68.66,1.1534,27.5
2024-11-01,1316.0,37374.4,0.15,1.21,0.05,0.04,0.0,26014.4,816.0,916.0,23174.4,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,14.91,0.5181,69.56,1.3985,28.4
2024-11-04,1316.0,36716.4,0.15,1.28,0.05,0.04,0.0,25556.4,816.0,916.0,22766.4,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.27,0.5145,69.22,1.3985,27.9
2024-11-05,1316.0,37111.2,0.15,1.37,0.05,0.04,0.0,25831.2,816.0,916.0,23011.2,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.08,0.5173,69.47,1.3985,28.2
2024-11-06,1116.0,30690.0,0.12,1.17,0.04,0.03,0.0,19690.0,616.0,716.0,16940.0,,,,,,0.01,,200.0,,,,,,200.0,0.02,0.01,,100.0,65.46,0.0,0.0,0.0,100.0,9.5,0.684,81.68,1.186,27.5
2024-11-07,1116.0,30243.6,0.12,1.28,0.04,0.03,0.0,19403.6,616.0,716.0,16693.6,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.44,0.6842,81.7,1.186,27.1
2024-11-08,1116.0,30690.0,0.12,1.29,0.04,0.03,0.0,19690.0,616.0,716.0,16940.0,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.29,0.6847,81.73,1.186,27.5
2024-11-11,1116.0,30466.8,0.12,1.3,0.04,0.03,0.0,19546.8,616.0,716.0,16816.8,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.4,0.6843,81.7,1.186,27.3
2024-11-12,1122.0,31079.4,0.12,1.31,0.04,0.03,0.0,19916.3,619.0,719.0,17146.3,,3.0,,3.0,,,,,,,3.0,0.0,,,0.02,,,100.0,65.57,0.0,0.0,0.0,100.0,9.24,0.6775,81.3,1.1886,27.7
2024-11-13,1122.0,30742.8,0.12,3.78,0.04,0.03,0.0,19700.6,619.0,719.0,16960.6,,,,,,,,,,,,,,,0.02,,,100.0,65.57,0.0,0.0,0.0,100.0,9.37,0.677,81.26,1.1886,27.4
2024-11-14,1122.0,31303.8,0.12,1.31,0.04,0.03,0.0,20060.1,619.0,719.0,17270.1,,,,,,,,,,,,,,,0.02,,,100.0,65.57,0.0,0.0,0.0,100.0,9.22,0.6775,81.3,1.1886,27.9
2024-11-15,1122.0,31079.4,0.12,1.32,0.04,0.03,0.0,19916.3,619.0,719.0,17146.3,,,,,,,,,,,,,,,0.02,,,100.0,65.57,0.0,0.0,0.0,100.0,9.35,0.677,81.27,1.1886,27.7
2024-11-18,1122.0,30967.2,0.12,2.29,0.04,0.03,0.0,19844.4,619.0,719.0,17084.4,,,,,,,,,,,,,,,0.02,,,100.0,65.57,0.0,0.0,0.0,100.0,9.34,0.6771,81.27,1.1886,27.6
2024-11-19,1122.0,30967.2,0.12,2.33,0.04,0.03,0.0,19844.4,619.0,719.0,17084.4,,,,,,,,,,,,,,,0.02,,,100.0,65.57,0.0,0.0,0.0,100.0,9.32,0.6772,81.28,1.1886,27.6
2024-11-20,1116.0,30801.6,0.12,2.3,0.04,0.03,0.0,19761.6,616.0,716.0,17001.6,,,,,,0.0,,3.0,,,,,,3.0,0.02,0.0,,100.0,65.46,0.0,0.0,0.0,100.0,9.37,0.6844,81.71,1.186,27.6
2024-11-21,1116.0,30913.2,0.12,2.33,0.04,0.03,0.0,19833.2,616.0,716.0,17063.2,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.35,0.6845,81.72,1.186,27.7
2024-11-22,1116.0,31806.0,0.12,2.35,0.04,0.03,0.0,20406.0,616.0,716.0,17556.0,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.22,0.6849,81.74,1.186,28.5
2024-11-25,1116.0,31694.4,0.12,2.25,0.04,0.03,0.0,20334.4,616.0,716.0,17494.4,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.38,0.6844,81.71,1.186,28.4
2024-11-26,1116.0,31471.2,0.12,2.29,0.04,0.03,0.0,20191.2,616.0,716.0,17371.2,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.4,0.6843,81.7,1.186,28.2
2024-11-27,1116.0,34707.6,0.12,2.85,0.04,0.03,0.0,22267.6,616.0,716.0,19157.6,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.31,0.686,81.82,1.186,31.1
2024-11-28,1116.0,33814.8,0.12,2.5,0.04,0.03,0.0,21694.8,616.0,716.0,18664.8,,,,,,,,,,,,,,,0.02,,,100.0,65.46,0.0,0.0,0.0,100.0,9.5,0.684,81.68,1.186,30.3
2024-11-29,1316.0,40006.4,0.15,2.98,0.05,0.04,0.0,27846.4,816.0,916.0,24806.4,,200.0,,200.0,,,,,,,200.0,0.01,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.77,0.5105,68.83,1.3985,30.4
2024-12-02,1316.0,40006.4,0.15,3.04,0.05,0.04,0.0,27846.4,816.0,916.0,24806.4,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,15.14,0.5158,69.34,1.3985,30.4
2024-12-03,1316.0,41059.2,0.15,3.05,0.05,0.04,0.0,28579.2,816.0,916.0,25459.2,,,,,,,,,,,,,,,0.02,,,100.0,86.72,0.0,0.0,0.0,100.0,14.96,0.5177,69.52,1.3985,31.2
2024-12-04,1316.0,40927.6,0.15,3.11,0.05,0.04,0.0,28487.6,816.0,916.0,25377.6,,,,,,,,,,,,,,,0.03,,,100.0,86.72,0.0,0.0,0.0,100.0,15.16,0.5156,69.32,1.3985,31.1
