,CEU2 FP Equity_DX_SI_QTY,CEU2 FP Equity_DX_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CEU2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CEU2 FP Equity_DX_SI_MV,CEU2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CEU2 FP Equity_DX_SUPPLY_SI_QTY,CEU2 FP Equity_DX_BROKER_SI_QTY,CEU2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CEU2 FP Equity_DX_BROKER_SI_MV_INC_x,CEU2 FP Equity_DX_BROKER_SI_QTY_ADD,CEU2 FP Equity_DX_SUPPLY_SI_MV_DEC,CEU2 FP Equity_DX_BROKER_SI_QTY_INC,CEU2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CEU2 FP Equity_DX_BROKER_SI_MV_INC_y,CEU2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CEU2 FP Equity_DX_BROKER_SI_MV_ADD,CEU2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CEU2 FP Equity_DX_BROKER_SI_QTY_DEC,CEU2 FP Equity_DX_SUPPLY_SI_MV,CEU2 FP Equity_DX_BROKER_SI_MV_DEC,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_UTILIZATION_QUANTITY,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CEU2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CEU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CEU2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CEU2 FP Equity_DX_BROKER_SI_CON_RATIO,CEU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CEU2 FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-20,24474.0,2086653.24,2.25,0.11,2.08,1043326.62,12237.0,12237.0,1043326.62,,,,,,,,,,,,1.04,,100.0,98.01,0.0,0.0,0.0,100.0,49.87,0.5,50.13,1.9601
2023-12-21,24474.0,2078381.03,2.18,0.11,2.09,1039190.51,12237.0,12237.0,1039190.51,,,,,,,,,,,,1.05,,100.0,98.01,0.0,0.0,0.0,100.0,49.85,0.5,50.15,1.9601
2023-12-22,24474.0,2083716.36,1.83,0.11,2.08,1041858.18,12237.0,12237.0,1041858.18,,,,,,,,,,,,1.04,,100.0,98.01,0.0,0.0,0.0,100.0,49.95,0.5,50.05,1.9601
2023-12-25,24474.0,2083716.36,1.84,0.11,2.08,1041858.18,12237.0,12237.0,1041858.18,,,,,,,,,,,,1.04,,100.0,98.01,0.0,0.0,0.0,100.0,49.95,0.5,50.05,1.9601
2023-12-26,24474.0,2083716.36,1.84,0.11,2.09,1041858.18,12237.0,12237.0,1041858.18,,,,,,,,,,,,1.04,,100.0,98.01,0.0,0.0,0.0,100.0,49.95,0.5,50.05,1.9601
2023-12-27,24474.0,2088660.11,1.84,0.11,2.09,1044330.05,12237.0,12237.0,1044330.05,,,,,,,,,,,,1.04,,100.0,97.73,0.0,0.0,0.0,100.0,49.94,0.5,50.06,1.9546
2023-12-28,24474.0,2082076.6,1.83,0.11,2.09,1041038.3,12237.0,12237.0,1041038.3,,,,,,,,,,,,1.04,,100.0,97.73,0.0,0.0,0.0,100.0,49.97,0.5,50.03,1.9546
2023-12-29,24474.0,2083226.88,1.87,0.11,2.08,1041613.44,12237.0,12237.0,1041613.44,,,,,,,,,,,,1.04,,100.0,97.73,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.9546
2024-01-01,24474.0,2083226.88,3.42,0.11,2.08,1041613.44,12237.0,12237.0,1041613.44,,,,,,,,,,,,1.04,,100.0,97.73,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.9546
2024-01-02,24474.0,2088097.21,3.42,0.11,2.09,1044048.6,12237.0,12237.0,1044048.6,,,,,,,,,,,,1.04,,100.0,97.73,0.0,0.0,0.0,100.0,49.97,0.5,50.03,1.9546
2024-01-03,24474.0,2069496.97,3.49,0.11,2.08,1034748.48,12237.0,12237.0,1034748.48,,,,,,,,,,,,1.05,,100.0,97.73,0.0,0.0,0.0,100.0,49.74,0.5,50.26,1.9546
2024-01-04,24474.0,2085356.12,3.54,0.11,2.08,1042678.06,12237.0,12237.0,1042678.06,,,,,,,,,,,,1.04,,100.0,97.73,0.0,0.0,0.0,100.0,49.81,0.5,50.19,1.9546
2024-01-05,32874.0,2794125.63,4.53,0.15,2.8,1397062.82,16437.0,16437.0,1397062.82,,,4200.0,,,,,,0.36,4200.0,,1.4,,100.0,98.3,0.0,0.0,0.0,100.0,37.22,0.3424,37.23,1.966
2024-01-08,32874.0,2801193.54,4.73,0.15,2.8,1400596.77,16437.0,16437.0,1400596.77,,,,,,,,,,,,1.4,,100.0,98.3,0.0,0.0,0.0,100.0,37.17,0.3425,37.31,1.966
2024-01-09,32874.0,2798596.49,4.71,0.15,2.8,1399298.25,16437.0,16437.0,1399298.25,,,,,,,,,,,,1.4,,100.0,98.3,0.0,0.0,0.0,100.0,37.17,0.3424,37.27,1.966
2024-01-10,48674.0,4136462.54,7.06,0.23,4.14,2068231.27,24337.0,24337.0,2068231.27,8100.0,0.67,,0.02,7900.0,200.0,0.67,8100.0,,,,2.07,,100.0,98.85,0.0,0.0,0.0,100.0,25.16,0.2635,33.09,1.9769
2024-01-11,81474.0,6864510.4,11.84,0.38,7.01,4814020.8,24337.0,57137.0,2050489.6,,1.49,16400.0,,16400.0,,1.49,,1.39,,,2.07,,100.0,98.85,0.0,0.0,0.0,100.0,19.75,0.2594,40.88,3.3091
2024-01-12,57274.0,4869550.03,8.42,0.26,4.95,3829135.81,12237.0,45037.0,1040414.21,,,,1.04,,12100.0,,,,,12100.0,1.03,1.05,100.0,74.07,0.0,0.0,0.0,100.0,28.19,0.2567,29.89,3.4667
2024-01-15,57274.0,4841943.96,8.59,0.26,4.96,3807427.98,12237.0,45037.0,1034515.98,,,,,,,,,,,,1.04,,100.0,97.73,0.0,0.0,0.0,100.0,27.95,0.2567,30.11,4.5742
2024-01-16,57274.0,4833295.59,8.49,0.26,4.94,3800627.39,12237.0,45037.0,1032668.19,,,,,,,,,,,,1.04,,100.0,97.73,0.0,0.0,0.0,100.0,28.06,0.2567,29.99,4.5742
2024-01-17,40874.0,3410485.69,5.9,0.19,3.53,2389442.64,12237.0,28637.0,1021043.04,,,,,,,,,,,16400.0,1.03,1.39,100.0,97.73,0.0,0.0,0.0,100.0,29.27,0.3443,41.87,3.2644
2024-01-18,24474.0,2054641.25,3.48,0.11,2.05,1027320.62,12237.0,12237.0,1027320.62,,,,,,,,,,,16400.0,1.02,1.48,100.0,97.81,0.0,0.0,0.0,100.0,49.92,0.5,50.08,1.9562
2024-01-19,24474.0,2048253.53,3.46,0.11,2.05,1024126.77,12237.0,12237.0,1024126.77,,,,,,,,,,,,1.03,,100.0,99.87,0.0,0.0,0.0,100.0,49.9,0.5,50.1,1.9974
2024-01-22,24474.0,2063207.15,3.35,0.11,2.05,1031603.57,12237.0,12237.0,1031603.57,,,,,,,,,,,,1.02,,100.0,97.95,0.0,0.0,0.0,100.0,49.81,0.5,50.19,1.959
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.03,,12237.0,,,,,12237.0,0.0,1.04,0.0,0.0,256.0,21531.65,0.0,0.0,,0.0,,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,21773.06,0.0,0.0,,0.0,,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,21825.54,0.0,0.0,,0.0,,0.0
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22089.22,0.0,0.0,,0.0,,0.0
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22121.22,0.0,0.0,,0.0,,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22189.06,0.0,0.0,,0.0,,0.0
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22175.49,0.0,0.0,,0.0,,0.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22116.1,0.0,0.0,,0.0,,0.0
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22106.37,0.0,0.0,,0.0,,0.0
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22098.69,0.0,0.0,,0.0,,0.0
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22243.58,0.0,0.0,,0.0,,0.0
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22167.55,0.0,0.0,,0.0,,0.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22142.98,0.0,0.0,,0.0,,0.0
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22136.58,0.0,0.0,,0.0,,0.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22248.19,0.0,0.0,,0.0,,0.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22044.93,0.0,0.0,,0.0,,0.0
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22138.62,0.0,0.0,,0.0,,0.0
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22306.05,0.0,0.0,,0.0,,0.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22452.74,0.0,0.0,,0.0,,0.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22477.82,0.0,0.0,,0.0,,0.0
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22467.33,0.0,0.0,,0.0,,0.0
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22418.18,0.0,0.0,,0.0,,0.0
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,256.0,22625.54,0.0,0.0,,0.0,,0.0
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,286.0,25360.76,0.0,0.0,,0.0,,0.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,286.0,25280.68,0.0,0.0,,0.0,,0.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,286.0,25334.74,0.0,0.0,,0.0,,0.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,286.0,25252.37,0.0,0.0,,0.0,,0.0
2024-02-29,113.0,9976.43,0.01,0.0,0.01,0.0,113.0,0.0,9976.43,,,,,,,,,,113.0,,0.01,,100.0,28.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.2832
2024-03-01,14166.0,1258181.62,1.49,0.07,1.25,1248145.3,17613.0,14053.0,1564333.82,,,14053.0,,,,,,1.24,17500.0,,1.56,,100.0,98.4,0.0,0.0,0.0,100.0,0.8,0.9841,99.2,0.7914
2024-03-04,14166.0,1257884.14,1.46,0.07,1.26,1247850.19,14166.0,14053.0,1257884.14,,,,0.29,,3447.0,,,,,,1.26,,100.0,98.02,0.0,0.0,0.0,100.0,0.8,0.9841,99.2,0.9802
2024-03-05,14166.0,1254413.47,1.5,0.07,1.26,1244407.2,14166.0,14053.0,1254413.47,,,,,,,,,,,,1.26,,100.0,98.02,0.0,0.0,0.0,100.0,0.8,0.9842,99.2,0.9802
2024-03-06,25566.0,2273533.25,2.71,0.12,2.26,1756594.78,19866.0,19753.0,1766643.65,5700.0,,5700.0,,,,,5700.0,0.5,,,1.76,,100.0,98.58,0.0,0.0,0.0,100.0,44.67,0.5008,54.88,1.2687
2024-03-07,94053.0,8460631.67,10.05,0.44,8.36,4862391.67,54053.0,54053.0,4862391.67,40000.0,3.06,,0.51,34300.0,5813.0,3.06,40000.0,,,,4.81,,100.0,99.4,0.0,0.0,0.0,100.0,42.54,0.3843,42.57,1.7295
2024-03-08,91238.0,8204668.39,9.92,0.43,8.21,4607628.39,51238.0,51238.0,4607628.39,,,,0.19,,2815.0,,,,,2815.0,4.62,0.23,100.0,99.36,0.0,0.0,0.0,100.0,43.81,0.3996,43.87,1.7693
2024-03-11,22476.0,2015198.16,2.43,0.11,2.02,1007599.08,11238.0,11238.0,1007599.08,,,,3.61,,40000.0,,,,,40000.0,1.01,3.6,100.0,97.16,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433
2024-03-12,22476.0,2035898.56,2.44,0.11,2.02,1017949.28,11238.0,11238.0,1017949.28,,,,,,,,,,,,1.01,,100.0,97.16,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433
2024-03-13,22476.0,2038573.2,2.43,0.11,2.03,1019286.6,11238.0,11238.0,1019286.6,,,,,,,,,,,,1.02,,100.0,97.16,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433
2024-03-14,22476.0,2038258.54,2.42,0.11,2.04,1019129.27,11238.0,11238.0,1019129.27,,,,,,,,,,,,1.02,,100.0,97.16,0.0,0.0,0.0,100.0,,1.0,100.0,1.9433
2024-03-15,66076.0,5965407.36,6.9,0.31,6.0,2982703.68,33038.0,33038.0,2982703.68,15900.0,,21800.0,,,,,15900.0,1.98,5900.0,,3.0,,100.0,99.02,0.0,0.0,0.0,100.0,34.0,0.3494,41.94,1.9803
2024-03-18,54276.0,4898788.93,5.4,0.26,4.91,2449394.47,27138.0,27138.0,2449394.47,,,,0.54,,5900.0,,,,,5900.0,2.45,0.55,100.0,98.81,0.0,0.0,0.0,100.0,29.3,0.3431,41.41,1.9761
2024-03-19,66276.0,5994597.92,7.23,0.31,5.98,2997298.96,33138.0,33138.0,2997298.96,,,6000.0,,,,,,0.54,6000.0,,2.99,,100.0,99.02,0.0,0.0,0.0,100.0,23.99,0.2629,33.93,1.9804
2024-03-20,66276.0,5991217.85,7.43,0.31,6.02,2995608.92,33138.0,33138.0,2995608.92,,,,,,,,,,,,3.01,,100.0,99.02,0.0,0.0,0.0,100.0,24.04,0.2628,33.86,1.9804
2024-03-21,55038.0,5015888.13,6.05,0.26,4.97,1995856.5,33138.0,21900.0,3020031.63,,,,,,,,,,,11238.0,3.0,1.02,100.0,99.02,0.0,0.0,0.0,100.0,28.75,0.256,28.95,1.6446
2024-03-22,8000.0,729776.0,0.86,0.04,0.73,364888.0,4000.0,4000.0,364888.0,,,,2.65,,29138.0,,,,,17900.0,0.37,1.61,100.0,3.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.0765
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.36,,4000.0,,,,,4000.0,0.0,0.36,0.0,0.0,149626.0,13641701.67,13.62,0.0,,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1028.0,94016.77,0.07,0.0,,0.0,,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,328.0,30007.41,0.0,0.0,,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,328.0,30079.57,0.0,0.0,,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30.0,2751.18,0.0,0.0,,0.0,,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30.0,2751.18,0.0,0.0,,0.0,,0.0
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,328.0,29867.68,0.0,0.0,,0.0,,0.0
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,328.0,29967.06,0.0,0.0,,0.0,,0.0
2024-04-04,8600.0,786977.4,0.89,0.04,0.78,393488.7,4300.0,4300.0,393488.7,,,4300.0,,,,,,0.39,4300.0,,0.39,,100.0,92.91,0.0,0.0,0.0,100.0,,1.0,100.0,1.8583
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.39,,4300.0,,,,,4300.0,0.0,0.39,0.0,0.0,4628.0,419602.25,0.42,0.0,,0.0,100.0,0.0
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,328.0,29903.1,0.0,0.0,,0.0,,0.0
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,328.0,29703.02,0.0,0.0,,0.0,,0.0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,328.0,29760.1,0.0,0.0,,0.0,,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,328.0,29666.62,0.0,0.0,,0.0,,0.0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,321.0,29104.43,0.0,0.0,,0.0,,0.0
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,321.0,29141.02,0.0,0.0,,0.0,,0.0
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,321.0,28726.29,0.0,0.0,,0.0,,0.0
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,321.0,28710.56,0.0,0.0,,0.0,,0.0
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,321.0,28775.08,0.0,0.0,,0.0,,0.0
2024-04-19,95400.0,8548412.4,9.87,0.46,8.57,4274206.2,47700.0,47700.0,4274206.2,,,47700.0,,,,,,4.29,47700.0,,4.28,,100.0,99.33,0.0,0.0,0.0,100.0,49.96,0.5,50.04,1.9866
2024-04-22,95400.0,8605843.2,8.44,0.46,8.51,4302921.6,47700.0,47700.0,4302921.6,,,,,,,,,,,,4.25,,100.0,99.33,0.0,0.0,0.0,100.0,49.96,0.5,50.04,1.9866
2024-04-23,11400.0,1040865.6,1.0,0.06,1.03,520432.8,5700.0,5700.0,520432.8,,,,3.74,,42000.0,,,,,42000.0,0.51,3.75,100.0,94.67,0.0,0.0,0.0,100.0,49.94,0.5,50.06,1.8934
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.51,,5700.0,,,,,5700.0,0.0,0.51,0.0,0.0,321.0,29181.15,0.0,0.0,,0.0,,0.0
2024-04-25,3600.0,325458.0,0.32,0.02,0.33,162729.0,1800.0,1800.0,162729.0,,,1800.0,,,,,,0.16,1800.0,,0.16,,100.0,84.87,0.0,0.0,0.0,100.0,,1.0,100.0,1.6973
2024-04-26,3600.0,329400.0,0.31,0.02,0.33,164700.0,1800.0,1800.0,164700.0,,,,,,,,,,,,0.16,,100.0,84.87,0.0,0.0,0.0,100.0,,1.0,100.0,1.6973
2024-04-29,32078.0,2940429.87,2.71,0.16,2.92,2601269.37,28378.0,28378.0,2601269.37,1900.0,0.18,24678.0,,1900.0,,0.18,1900.0,2.24,24678.0,,2.61,,100.0,98.88,0.0,0.0,0.0,100.0,23.28,0.6428,76.72,1.1177
2024-04-30,28878.0,2629803.95,2.38,0.14,2.64,2438565.35,26778.0,26778.0,2438565.35,,,,0.15,,1600.0,,,,,1600.0,2.44,0.15,100.0,93.31,0.0,0.0,0.0,100.0,14.54,0.7514,85.46,1.0062
2024-05-01,28878.0,2629803.95,2.31,0.14,2.63,2438565.35,26778.0,26778.0,2438565.35,,,,,,,,,,,,2.44,,100.0,99.89,0.0,0.0,0.0,100.0,14.58,0.7508,85.42,1.0772
2024-05-02,28878.0,2620707.38,2.31,0.14,2.62,2430130.28,26778.0,26778.0,2430130.28,,,,,,,,,,,,2.43,,100.0,98.82,0.0,0.0,0.0,100.0,14.54,0.7514,85.46,1.0656
2024-05-03,30278.0,2762806.94,2.55,0.15,2.75,2507312.54,27478.0,27478.0,2507312.54,700.0,0.06,,,700.0,,0.06,700.0,,,,2.49,,100.0,98.85,0.0,0.0,0.0,100.0,18.5,0.6985,81.5,1.0892
2024-05-06,26678.0,2450427.66,2.44,0.13,2.44,2358575.66,25678.0,25678.0,2358575.66,,,,0.16,,1800.0,,,,,1800.0,2.35,0.16,100.0,98.77,0.0,0.0,0.0,100.0,7.5,0.8613,92.5,1.0261
2024-05-07,94678.0,8786970.5,8.77,0.46,8.68,8786970.5,94678.0,94678.0,8786970.5,70000.0,,70000.0,0.09,,1000.0,,70000.0,6.43,,1000.0,8.71,0.09,100.0,99.66,0.0,0.0,0.0,100.0,25.96,0.6156,74.04,0.9966
2024-05-08,89078.0,8294765.2,6.81,0.43,8.24,8089905.6,86878.0,86878.0,8089905.6,,,2200.0,0.84,,10000.0,,,0.2,2200.0,10000.0,8.04,0.91,100.0,99.63,0.0,0.0,0.0,100.0,16.22,0.6503,78.84,1.0215
2024-05-09,89078.0,8329772.86,6.81,0.43,8.31,8124048.66,86878.0,86878.0,8124048.66,,,,,,,,,,,,8.1,,100.0,99.63,0.0,0.0,0.0,100.0,16.49,0.647,78.57,1.0215
2024-05-10,44678.0,4211839.74,3.43,0.22,4.17,4211839.74,44678.0,44678.0,4211839.74,,,,3.91,,42200.0,,,,,42200.0,4.17,3.91,100.0,96.08,0.0,0.0,0.0,100.0,32.75,0.5595,67.25,0.9608
2024-05-13,44678.0,4213939.6,2.61,0.22,4.17,4213939.6,44678.0,44678.0,4213939.6,,,,,,,,,,,,4.2,,100.0,99.29,0.0,0.0,0.0,100.0,32.66,0.5602,67.34,0.9929
2024-05-14,38956.0,3679472.11,2.29,0.19,3.65,3256516.06,34478.0,34478.0,3256516.06,,,3800.0,1.3,,14000.0,,,0.36,3800.0,14000.0,3.23,1.29,100.0,99.08,0.0,0.0,0.0,100.0,19.54,0.6322,77.0,1.1195
2024-05-15,30000.0,2846220.0,1.82,0.15,2.84,2846220.0,30000.0,30000.0,2846220.0,,,,0.4,,4478.0,,,,,4478.0,2.84,0.42,100.0,98.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.9894
2024-05-16,30000.0,2853240.0,1.95,0.15,2.84,2853240.0,30000.0,30000.0,2853240.0,,,,,,,,,,,,2.85,,100.0,98.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.9894
2024-05-17,30000.0,2842710.0,1.76,0.14,2.84,2842710.0,30000.0,30000.0,2842710.0,,,,,,,,,,,,2.86,,100.0,98.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.9894
2024-05-20,30000.0,2852310.0,1.72,0.14,2.84,2852310.0,30000.0,30000.0,2852310.0,,,,,,,,,,,,2.84,,100.0,98.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.9894
2024-05-21,30000.0,2847930.0,1.72,0.14,2.86,2847930.0,30000.0,30000.0,2847930.0,,,,,,,,,,,,2.86,,100.0,98.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.9894
2024-05-22,30000.0,2836740.0,1.7,0.14,2.84,2836740.0,30000.0,30000.0,2836740.0,,,,,,,,,,,,2.85,,100.0,98.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.9894
2024-05-23,36000.0,3407976.0,2.04,0.17,3.4,3123978.0,33000.0,33000.0,3123978.0,3000.0,,3000.0,,,,,3000.0,0.28,,,3.11,,100.0,99.04,0.0,0.0,0.0,100.0,16.64,0.7225,83.36,1.0804
2024-05-24,36000.0,3402252.0,2.0,0.17,3.4,3118731.0,7000.0,33000.0,661549.0,,,,2.44,,26000.0,,,,,,0.66,,100.0,95.62,0.0,0.0,0.0,100.0,16.65,0.7224,83.35,4.9174
2024-05-27,36000.0,3415752.0,1.99,0.17,3.42,3131106.0,7000.0,33000.0,664174.0,,,,,,,,,,,,0.66,,100.0,95.62,0.0,0.0,0.0,100.0,16.61,0.7229,83.39,4.9174
2024-05-28,14000.0,1318660.0,0.78,0.06,1.34,659330.0,7000.0,7000.0,659330.0,,,,,,,,,,,26000.0,0.67,2.48,100.0,95.62,0.0,0.0,0.0,100.0,42.84,0.5103,57.16,1.9123
2024-05-29,6000.0,559380.0,0.33,0.03,0.56,279690.0,3000.0,3000.0,279690.0,,,,0.38,,4000.0,,,,,4000.0,0.28,0.38,100.0,90.33,0.0,0.0,0.0,100.0,40.36,1.0,100.0,1.8067
2024-05-30,6000.0,562710.0,0.35,0.03,0.56,281355.0,3000.0,3000.0,281355.0,,,,,,,,,,,,0.28,,100.0,90.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.8067
2024-05-31,6000.0,564888.0,0.36,0.03,0.56,282444.0,3000.0,3000.0,282444.0,,,,,,,,,,,,0.28,,100.0,90.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.8067
2024-06-03,2000.0,188924.0,0.12,0.01,0.19,94462.0,1000.0,1000.0,94462.0,,,,0.19,,2000.0,,,,,2000.0,0.09,0.19,100.0,75.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.514
2024-06-04,2000.0,188020.0,0.13,0.01,0.19,94010.0,1000.0,1000.0,94010.0,,,,,,,,,,,,0.09,,100.0,75.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.514
