,ALHAF FP Equity_DX_SI_QTY,ALHAF FP Equity_DX_SHORT_INTEREST_VALUE,ALHAF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHAF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHAF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHAF FP Equity_DX_SI_MV,ALHAF FP Equity_DX_DSS,ALHAF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHAF FP Equity_DX_SUPPLY_SI_QTY,ALHAF FP Equity_DX_BROKER_SI_QTY,ALHAF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHAF FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHAF FP Equity_DX_BROKER_SI_MV_INC_x,ALHAF FP Equity_DX_BROKER_SI_QTY_ADD,ALHAF FP Equity_DX_SUPPLY_SI_MV_DEC,ALHAF FP Equity_DX_BROKER_SI_QTY_INC,ALHAF FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHAF FP Equity_DX_BROKER_SI_MV_INC_y,ALHAF FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHAF FP Equity_DX_BROKER_SI_MV_ADD,ALHAF FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHAF FP Equity_DX_BROKER_SI_QTY_DEC,ALHAF FP Equity_DX_SUPPLY_SI_MV,ALHAF FP Equity_DX_BROKER_SI_MV_DEC,ALHAF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHAF FP Equity_DX_UTILIZATION_QUANTITY,ALHAF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHAF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHAF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHAF FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHAF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHAF FP Equity_DX_BROKER_SI_CON_RATIO,ALHAF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHAF FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHAF FP Equity_PX_LAST
2024-12-20,23675.0,20360.5,0.39,0.96,0.05,0.02,0.0,10276.14,11730.0,11949.0,10087.8,,,,,,,,,,,,0.01,,100.0,89.08,0.0,0.0,0.0,100.0,8.64,0.8253,90.43,1.7979,0.86
2024-12-23,23675.0,19673.93,0.39,0.97,0.05,0.02,0.0,9929.62,11730.0,11949.0,9747.63,,,,,,,,,,,,0.01,,100.0,90.05,0.0,0.0,0.0,100.0,8.55,0.8268,90.52,1.8175,0.831
2024-12-24,23675.0,19650.25,0.39,0.96,0.05,0.02,0.0,9917.67,11730.0,11949.0,9735.9,,,,,,,,,,,,0.01,,100.0,90.59,0.0,0.0,0.0,100.0,8.68,0.8248,90.4,1.8283,0.83
2024-12-25,23675.0,19650.25,0.39,1.0,0.05,0.02,0.0,9917.67,11730.0,11949.0,9735.9,,,,,,,,,,,,0.01,,100.0,90.59,0.0,0.0,0.0,100.0,8.68,0.8247,90.39,1.8283,
2024-12-26,23675.0,19650.25,0.39,1.0,0.05,0.02,0.0,9917.67,11730.0,11949.0,9735.9,,,,,,,,,,,,0.01,,100.0,90.59,0.0,0.0,0.0,100.0,8.7,0.8244,90.38,1.8283,
2024-12-27,23675.0,20242.13,0.39,1.0,0.05,0.02,0.0,10216.4,11730.0,11949.0,10029.15,,,,,,,,,,,,0.01,,100.0,90.59,0.0,0.0,0.0,100.0,8.8,0.8227,90.27,1.8283,0.855
2024-12-30,2275.0,2024.75,0.04,0.1,0.01,0.0,0.0,1111.61,1030.0,1249.0,916.7,,,,0.01,,10700.0,,,,,10700.0,0.0,0.01,100.0,9.43,0.0,0.0,0.0,100.0,9.45,0.8288,90.55,0.2083,0.89
2024-12-31,2275.0,1979.25,0.04,0.1,0.01,0.0,0.0,1086.63,1030.0,1249.0,896.1,,,,,,,,,,,,0.0,,100.0,9.32,0.0,0.0,0.0,100.0,9.73,0.8244,90.27,0.2058,0.87
2025-01-01,2275.0,1979.25,0.04,0.1,0.01,0.0,0.0,1086.63,1030.0,1249.0,896.1,,,,,,,,,,,,0.0,,100.0,9.49,0.0,0.0,0.0,100.0,9.73,0.8244,90.27,0.2096,
2025-01-02,2275.0,2090.73,0.04,0.1,0.01,0.0,0.0,1147.83,1030.0,1249.0,946.57,,,,,,,,,,,,0.0,,100.0,9.49,0.0,0.0,0.0,100.0,9.39,0.8299,90.61,0.2096,0.919
2025-01-03,2275.0,2102.1,0.04,0.11,0.01,0.0,0.0,1154.08,1030.0,1249.0,951.72,,,,,,,,,,,,0.0,,100.0,9.49,0.0,0.0,0.0,100.0,9.6,0.8264,90.4,0.2096,0.924
2025-01-06,2275.0,2093.0,0.04,0.12,0.01,0.0,0.0,1149.08,1030.0,1249.0,947.6,,,,,,,,,,,,0.0,,100.0,9.45,0.0,0.0,0.0,100.0,9.65,0.8257,90.35,0.2086,0.92
2025-01-07,2275.0,2184.0,0.04,0.12,0.01,0.0,0.0,1199.04,1030.0,1249.0,988.8,,,,,,,,,,,,0.0,,100.0,9.45,0.0,0.0,0.0,100.0,9.44,0.829,90.56,0.2087,0.96
2025-01-08,2275.0,2275.0,0.04,0.12,0.01,0.0,0.0,1249.0,1030.0,1249.0,1030.0,,,,,,,,,,,,0.0,,100.0,9.45,0.0,0.0,0.0,100.0,9.45,0.8289,90.55,0.2087,1.0
2025-01-09,2275.0,2297.75,0.04,0.14,0.01,0.0,0.0,1261.49,1030.0,1249.0,1040.3,,,,,,,,,,,,0.0,,100.0,9.76,0.0,0.0,0.0,100.0,9.58,0.8267,90.42,0.2156,1.01
2025-01-10,60475.0,61079.75,0.99,3.83,0.14,0.06,0.0,30652.49,30130.0,30349.0,30431.3,29100.0,,29100.0,,,,,29100.0,0.03,,,0.03,,100.0,97.27,0.0,0.0,0.0,100.0,3.4,0.9273,96.24,1.9523,1.01
2025-01-13,60475.0,59870.25,0.99,3.85,0.14,0.06,0.0,30045.51,30130.0,30349.0,29828.7,,,,,,,,,,,,0.03,,100.0,97.27,0.0,0.0,0.0,100.0,3.37,0.9279,96.27,1.9523,0.99
2025-01-14,60475.0,60716.9,0.99,3.88,0.14,0.06,0.0,30470.4,30130.0,30349.0,30250.52,,,,,,,,,,,,0.03,,100.0,97.19,0.0,0.0,0.0,100.0,3.42,0.9269,96.21,1.9508,1.004
2025-01-15,60475.0,60293.58,0.99,3.96,0.14,0.06,0.0,30257.95,30130.0,30349.0,30039.61,,,,,,,,,,,,0.03,,100.0,97.19,0.0,0.0,0.0,100.0,3.39,0.9276,96.25,1.9508,0.997
2025-01-16,60475.0,60595.95,0.99,3.98,0.14,0.06,0.0,30409.7,30130.0,30349.0,30190.26,,,,,,,,,,,,0.03,,100.0,97.19,0.0,0.0,0.0,100.0,3.41,0.9272,96.23,1.9508,1.002
2025-01-17,60310.0,61274.96,0.98,4.09,0.13,0.06,0.0,30666.94,30130.0,30184.0,30612.08,,,,,,,,,,,165.0,0.03,0.0,100.0,96.19,0.0,0.0,0.0,100.0,3.43,0.932,96.48,1.9255,1.016
2025-01-20,60310.0,59103.8,0.98,4.16,0.13,0.06,0.0,29580.32,30130.0,30184.0,29527.4,,,,,,,,,,,,0.03,,100.0,96.19,0.0,0.0,0.0,100.0,3.35,0.9335,96.56,1.9254,0.98
2025-01-21,60310.0,60249.69,0.98,4.04,0.13,0.06,0.0,30153.82,30130.0,30184.0,30099.87,,,,,,,,,,,,0.03,,100.0,96.19,0.0,0.0,0.0,100.0,3.44,0.9318,96.47,1.9254,0.999
2025-01-22,60310.0,62963.64,0.98,4.1,0.13,0.06,0.0,31512.1,30130.0,30184.0,31455.72,,,,,,,,,,,,0.03,,100.0,97.11,0.0,0.0,0.0,100.0,3.48,0.931,96.43,1.9437,1.044
2025-01-23,60310.0,60913.1,0.98,4.01,0.13,0.06,0.0,30485.84,30130.0,30184.0,30431.3,,,,,,,,,,,,0.03,,100.0,97.11,0.0,0.0,0.0,100.0,3.36,0.9334,96.56,1.9437,1.01
2025-01-24,60310.0,59103.8,0.98,4.1,0.13,0.06,0.0,29580.32,30130.0,30184.0,29527.4,,,,,,,,,,,,0.03,,100.0,97.11,0.0,0.0,0.0,100.0,3.36,0.9333,96.55,1.9437,0.98
2025-01-27,60310.0,57294.5,0.98,4.24,0.13,0.06,0.0,28674.8,30130.0,30184.0,28623.5,,,,,,,,,,,,0.03,,100.0,97.07,0.0,0.0,0.0,100.0,3.36,0.9334,96.55,1.9431,0.95
2025-01-28,60310.0,63928.6,0.98,4.77,0.13,0.06,0.0,31995.04,30130.0,30184.0,31937.8,,,,,,,,,,,,0.03,,100.0,98.0,0.0,0.0,0.0,100.0,3.6,0.9289,96.31,1.9616,1.06
2025-01-29,60310.0,60913.1,0.98,3.99,0.13,0.06,0.0,30485.84,30130.0,30184.0,30431.3,,,,,,,,,,,,0.03,,100.0,98.0,0.0,0.0,0.0,100.0,3.33,0.9339,96.58,1.9616,1.01
2025-01-30,60287.0,57875.52,0.98,3.93,0.13,0.06,0.0,28954.56,30130.0,30161.0,28924.8,,,,,,,,,,,23.0,0.03,0.0,100.0,97.26,0.0,0.0,0.0,100.0,3.33,0.9346,96.62,1.9461,0.96
2025-01-31,60287.0,60287.0,0.98,3.85,0.13,0.06,0.0,30161.0,30130.0,30161.0,30130.0,,,,,,,,,,,,0.03,,100.0,97.26,0.0,0.0,0.0,100.0,3.48,0.9318,96.47,1.9461,1.0
2025-02-03,60287.0,61492.74,0.98,3.82,0.13,0.06,0.0,30764.22,30130.0,30161.0,30732.6,,,,,,,,,,,,0.03,,100.0,97.26,0.0,0.0,0.0,100.0,3.44,0.9325,96.51,1.9461,1.02
2025-02-04,60287.0,60407.57,0.98,4.01,0.13,0.06,0.0,30221.32,30130.0,30161.0,30190.26,,,,,,,,,,,,0.03,,100.0,97.26,0.0,0.0,0.0,100.0,3.38,0.9337,96.57,1.9461,1.002
2025-02-05,60287.0,60528.15,0.98,4.03,0.13,0.06,0.0,30281.64,30130.0,30161.0,30250.52,,,,,,,,,,,,0.03,,100.0,97.26,0.0,0.0,0.0,100.0,3.41,0.9331,96.53,1.9461,1.004
2025-02-06,60287.0,60287.0,0.98,4.05,0.13,0.06,0.0,30161.0,30130.0,30161.0,30130.0,,,,,,,,,,,,0.03,,100.0,97.26,0.0,0.0,0.0,100.0,3.4,0.9332,96.54,1.9461,1.0
2025-02-07,60287.0,59985.57,0.98,4.14,0.13,0.06,0.0,30010.2,30130.0,30161.0,29979.35,,,,,,,,,,,,0.03,,100.0,97.26,0.0,0.0,0.0,100.0,3.4,0.9333,96.55,1.9461,0.995
2025-02-10,60287.0,54981.74,0.98,4.06,0.13,0.06,0.0,27506.83,30130.0,30161.0,27478.56,,,,,,,,,,,,0.03,,100.0,97.26,0.0,0.0,0.0,100.0,3.27,0.9357,96.68,1.9461,0.912
2025-02-11,60287.0,59020.97,0.98,3.85,0.13,0.06,0.0,29527.62,30130.0,30161.0,29497.27,,,,,,,,,,,,0.03,,100.0,97.26,0.0,0.0,0.0,100.0,3.53,0.9309,96.42,1.9461,0.979
2025-02-12,2087.0,2047.35,0.03,0.13,0.0,0.0,0.0,1040.84,1030.0,1061.0,1010.43,,,,0.03,,29100.0,,,,,29100.0,0.0,0.03,100.0,9.24,0.0,0.0,0.0,100.0,1.48,0.9708,98.52,0.1871,0.981
2025-02-13,1092.0,1073.44,0.02,0.07,0.0,0.0,0.0,64.88,1030.0,66.0,1012.49,,,,,,,,,,,995.0,0.0,0.0,100.0,9.07,0.0,0.0,0.0,100.0,2.84,0.9448,97.16,0.0962,0.983
2025-02-14,1897.0,1855.27,0.03,0.12,0.0,0.0,0.0,944.75,935.0,966.0,914.43,,,900.0,0.0,,95.0,,,0.0,,,0.0,,100.0,8.24,0.0,0.0,0.0,100.0,3.47,0.902,94.9,0.1671,0.978
2025-02-17,1897.0,1840.09,0.03,0.12,0.0,0.0,0.0,937.02,935.0,966.0,906.95,,,,,,,,,,,,0.0,,100.0,8.19,0.0,0.0,0.0,100.0,3.46,0.9021,94.9,0.1662,0.97
2025-02-18,1897.0,1824.91,0.03,0.12,0.0,0.0,0.0,929.29,935.0,966.0,899.47,,,,,,,,,,,,0.0,,100.0,8.32,0.0,0.0,0.0,100.0,3.46,0.9021,94.9,0.1688,0.962
2025-02-19,3331.0,3321.01,0.05,0.21,0.01,0.0,0.0,1677.95,1652.0,1683.0,1647.04,717.0,0.0,,,717.0,,0.0,717.0,,,,0.0,,100.0,15.82,0.0,0.0,0.0,100.0,2.02,0.9424,97.05,0.319,0.997
2025-02-20,3331.0,3267.71,0.05,0.23,0.01,0.0,0.0,1651.02,1652.0,1683.0,1620.61,,,,,,,,,,,,0.0,,100.0,15.82,0.0,0.0,0.0,100.0,1.96,0.9434,97.1,0.319,0.981
2025-02-21,3331.0,3234.4,0.05,0.23,0.01,0.0,0.0,1634.19,1652.0,1683.0,1604.09,,,,,,,,,,,,0.0,,100.0,15.82,0.0,0.0,0.0,100.0,1.97,0.9433,97.1,0.319,0.971
2025-02-24,3331.0,3317.68,0.05,0.23,0.01,0.0,0.0,1676.27,1652.0,1683.0,1645.39,,,,,,,,,,,,0.0,,100.0,14.83,0.0,0.0,0.0,100.0,2.01,0.9426,97.06,0.2989,0.996
2025-02-25,3331.0,3274.37,0.05,0.23,0.01,0.0,0.0,1654.39,1652.0,1683.0,1623.92,,,,,,,,,,,,0.0,,100.0,14.83,0.0,0.0,0.0,100.0,1.97,0.9433,97.1,0.2989,0.983
2025-02-26,3305.0,3245.51,0.05,0.23,0.01,0.0,0.0,1627.17,1652.0,1657.0,1622.26,,,,,,,,,,,26.0,0.0,0.0,100.0,14.83,0.0,0.0,0.0,100.0,1.81,0.9579,97.85,0.2966,0.982
2025-02-27,3289.0,3519.23,0.05,0.22,0.01,0.0,0.0,1761.22,1646.0,1646.0,1761.22,,,,0.0,,6.0,,,,,11.0,0.0,0.0,100.0,14.77,0.0,0.0,0.0,100.0,1.75,0.9656,98.25,0.2952,1.07
2025-02-28,3289.0,3420.56,0.05,0.18,0.01,0.0,0.0,1711.84,1646.0,1646.0,1711.84,,,,,,,,,,,,0.0,,100.0,14.77,0.0,0.0,0.0,100.0,1.65,0.9676,98.35,0.2952,1.04
2025-03-03,3289.0,3453.45,0.05,0.17,0.01,0.0,0.0,1728.3,1646.0,1646.0,1728.3,,,,,,,,,,,,0.0,,100.0,14.77,0.0,0.0,0.0,100.0,1.68,0.967,98.32,0.2952,1.05
2025-03-04,3289.0,3433.72,0.05,0.17,0.01,0.0,0.0,1718.42,1646.0,1646.0,1718.42,,,,,,,,,,,,0.0,,100.0,14.77,0.0,0.0,0.0,100.0,1.67,0.9672,98.33,0.2952,1.044
2025-03-05,3289.0,3446.87,0.05,0.17,0.01,0.0,0.0,1725.01,1646.0,1646.0,1725.01,,,,,,,,,,,,0.0,,100.0,14.76,0.0,0.0,0.0,100.0,1.68,0.9671,98.32,0.295,1.048
2025-03-06,3289.0,3335.05,0.05,0.18,0.01,0.0,0.0,1669.04,1646.0,1646.0,1669.04,,,,,,,,,,,,0.0,,100.0,14.76,0.0,0.0,0.0,100.0,1.64,0.9677,98.36,0.295,1.014
2025-03-07,3289.0,3302.16,0.05,0.17,0.01,0.0,0.0,1652.58,1646.0,1646.0,1652.58,,,,,,,,,,,,0.0,,100.0,14.76,0.0,0.0,0.0,100.0,1.66,0.9673,98.34,0.295,1.004
2025-03-10,1855.0,1825.32,0.03,0.1,0.0,0.0,0.0,914.14,929.0,929.0,914.14,,,,0.0,,717.0,,,,,717.0,0.0,0.0,100.0,8.26,0.0,0.0,0.0,100.0,2.93,0.943,97.07,0.1649,0.984
2025-03-11,1855.0,1784.51,0.03,0.1,0.0,0.0,0.0,893.7,929.0,929.0,893.7,,,,,,,,,,,,0.0,,100.0,8.26,0.0,0.0,0.0,100.0,2.93,0.9431,97.07,0.1649,0.962
2025-03-12,1855.0,1817.9,0.03,0.12,0.0,0.0,0.0,910.42,929.0,929.0,910.42,,,,,,,,,,,,0.0,,100.0,8.26,0.0,0.0,0.0,100.0,2.99,0.9419,97.01,0.1649,0.98
2025-03-13,2467.0,2380.66,0.04,0.16,0.01,0.0,0.0,1487.07,1541.0,1541.0,1487.07,612.0,,612.0,,,,,612.0,0.0,,,0.0,,100.0,64.59,0.0,0.0,0.0,100.0,25.19,0.5911,72.61,1.0339,0.965
2025-03-14,54463.0,49561.33,0.89,3.31,0.12,0.05,0.0,24829.35,27285.0,27285.0,24829.35,26252.0,,26252.0,0.0,,508.0,,26252.0,0.03,,508.0,0.03,0.0,100.0,97.36,0.0,0.0,0.0,100.0,3.23,0.9321,96.49,1.9433,0.91
2025-03-17,54383.0,45681.72,0.89,3.14,0.12,0.05,0.0,22852.2,27205.0,27205.0,22852.2,,,,0.0,,80.0,,,,,80.0,0.02,0.0,100.0,99.53,0.0,0.0,0.0,100.0,3.23,0.9348,96.63,1.9896,0.84
2025-03-18,54383.0,48400.87,0.89,2.91,0.12,0.05,0.0,24212.45,27205.0,27205.0,24212.45,,,,,,,,,,,,0.02,,100.0,99.54,0.0,0.0,0.0,100.0,3.23,0.9347,96.62,1.9898,0.89
2025-03-19,54333.0,36674.78,0.89,2.75,0.12,0.05,0.0,18327.6,27181.0,27152.0,18347.18,,,,0.0,,24.0,,,,,53.0,0.02,0.0,100.0,99.54,0.0,0.0,0.0,100.0,3.23,0.9364,96.71,1.9897,0.675
2025-03-20,68581.0,46635.08,1.12,2.78,0.15,0.05,0.0,23307.68,34305.0,34276.0,23327.4,7124.0,0.0,5800.0,,1324.0,,0.0,7124.0,0.0,,,0.02,,100.0,97.95,0.0,0.0,0.0,100.0,16.63,0.6805,80.76,1.9582,0.68
2025-03-21,66781.0,43741.56,1.09,2.56,0.15,0.05,0.0,21861.28,33405.0,33376.0,21880.28,,,,0.0,,900.0,,,,,900.0,0.02,0.0,100.0,95.38,0.0,0.0,0.0,100.0,16.76,0.7203,83.2,1.9068,0.655
2025-03-24,66807.0,46430.87,1.09,2.47,0.15,0.04,0.0,23216.48,33405.0,33405.0,23216.48,,,29.0,,,,,,0.0,,,0.02,,100.0,97.89,0.0,0.0,0.0,100.0,17.44,0.7107,82.48,1.9577,0.695
2025-03-25,58431.0,39148.77,0.95,2.18,0.13,0.04,0.0,16769.43,33405.0,25029.0,22381.35,,,,,,,,,,,8376.0,0.02,0.01,100.0,97.89,0.0,0.0,0.0,100.0,19.25,0.6877,80.66,1.7122,0.67
2025-03-26,50055.0,32135.31,0.82,1.84,0.11,0.03,0.0,16068.62,25029.0,25029.0,16068.62,,,,0.01,,8376.0,,,,,,0.02,,100.0,97.2,0.0,0.0,0.0,100.0,10.95,0.8032,88.95,1.9439,0.642
2025-03-27,50055.0,32535.75,0.82,1.79,0.11,0.03,0.0,16268.85,25029.0,25029.0,16268.85,,,,,,,,,,,,0.02,,100.0,93.51,0.0,0.0,0.0,100.0,11.49,0.7946,88.4,1.87,0.65
2025-03-28,50052.0,30431.62,0.82,1.77,0.11,0.03,0.0,15215.81,25026.0,25026.0,15215.81,,,,0.0,,3.0,,,,,3.0,0.02,0.0,100.0,93.53,0.0,0.0,0.0,100.0,10.71,0.8069,89.19,1.8707,0.608
2025-03-31,50000.0,24525.0,0.82,1.74,0.11,0.03,0.0,12262.5,25000.0,25000.0,12262.5,,,,0.0,,26.0,,,,,26.0,0.02,0.0,100.0,93.44,0.0,0.0,0.0,100.0,9.39,0.8299,90.61,1.8687,0.4905
2025-04-01,50000.0,24000.0,0.82,1.54,0.11,0.02,0.0,12000.0,25000.0,25000.0,12000.0,,,,,,,,,,,,0.01,,100.0,94.43,0.0,0.0,0.0,100.0,11.17,0.8016,88.83,1.8885,0.48
2025-04-02,50000.0,19575.0,0.82,1.31,0.11,0.02,0.0,9787.5,25000.0,25000.0,9787.5,,,,,,,,,,,,0.01,,100.0,94.43,0.0,0.0,0.0,100.0,9.48,0.8283,90.52,1.8886,0.3915
2025-04-03,50000.0,19000.0,0.82,0.98,0.11,0.02,0.0,9500.0,25000.0,25000.0,9500.0,,,,,,,,,,,,0.01,,100.0,97.19,0.0,0.0,0.0,100.0,11.08,0.8029,88.92,1.9437,0.38
2025-04-04,50000.0,17500.0,0.82,0.88,0.11,0.02,0.0,8750.0,25000.0,25000.0,8750.0,,,,,,,,,,,,0.01,,100.0,97.19,0.0,0.0,0.0,100.0,10.58,0.8108,89.42,1.9437,0.35
2025-04-07,50000.0,16700.0,0.82,0.67,0.11,0.02,0.0,8350.0,25000.0,25000.0,8350.0,,,,,,,,,,,,0.01,,100.0,90.17,0.0,0.0,0.0,100.0,10.92,0.8055,89.08,1.8035,0.334
2025-04-08,50000.0,16450.0,0.82,0.59,0.11,0.02,0.0,8225.0,25000.0,25000.0,8225.0,,,,,,,,,,,,0.01,,100.0,90.17,0.0,0.0,0.0,100.0,11.23,0.8006,88.77,1.8035,0.329
2025-04-09,50000.0,15925.0,0.82,0.57,0.11,0.02,0.0,7962.5,25000.0,25000.0,7962.5,,,,,,,,,,,,0.01,,100.0,67.97,0.0,0.0,0.0,100.0,11.06,0.8033,88.94,1.3594,0.3185
2025-04-10,30800.0,9856.0,0.5,0.33,0.07,0.01,0.0,8000.0,25000.0,25000.0,8000.0,,,,,,,,,,,,0.01,,100.0,64.89,0.0,0.0,0.0,100.0,18.33,0.7006,81.67,0.7995,0.32
2025-04-11,30800.0,9794.4,0.5,0.32,0.07,0.01,0.0,7950.0,25000.0,25000.0,7950.0,,,,,,,,,,,,0.01,,100.0,64.89,0.0,0.0,0.0,100.0,18.17,0.7026,81.83,0.7995,0.318
2025-04-14,30800.0,9640.4,0.5,0.31,0.07,0.01,0.0,7825.0,25000.0,25000.0,7825.0,,,,,,,,,,,,0.01,,100.0,64.83,0.0,0.0,0.0,100.0,18.03,0.7045,81.97,0.7987,0.313
2025-04-15,25000.0,7875.0,0.41,0.23,0.06,0.01,0.0,7875.0,25000.0,25000.0,7875.0,,,,,,,,,,,,0.01,,100.0,59.86,0.0,0.0,0.0,100.0,22.45,0.6518,77.55,0.5986,0.315
2025-04-16,25000.0,7750.0,0.41,0.23,0.06,0.01,0.0,7750.0,25000.0,25000.0,7750.0,,,,,,,,,,,,0.01,,100.0,59.86,0.0,0.0,0.0,100.0,22.34,0.653,77.66,0.5986,0.31
2025-04-17,25000.0,7525.0,0.41,0.22,0.06,0.01,0.0,7525.0,25000.0,25000.0,7525.0,,,,,,,,,,,,0.01,,100.0,59.86,0.0,0.0,0.0,100.0,21.48,0.6627,78.52,0.5986,0.301
2025-04-18,25000.0,7525.0,0.41,0.22,0.06,0.01,0.0,7525.0,25000.0,25000.0,7525.0,,,,,,,,,,,,0.01,,100.0,59.86,0.0,0.0,0.0,100.0,21.49,0.6625,78.51,0.5986,
2025-04-21,25000.0,7525.0,0.41,0.22,0.06,0.01,0.0,7525.0,25000.0,25000.0,7525.0,,,,,,,,,,,,0.01,,100.0,59.86,0.0,0.0,0.0,100.0,22.34,0.653,77.66,0.5986,
2025-04-22,25000.0,7525.0,0.41,0.22,0.06,0.01,0.0,7525.0,25000.0,25000.0,7525.0,,,,,,,,,,,,0.01,,100.0,59.86,0.0,0.0,0.0,100.0,22.34,0.653,77.66,0.5986,0.301
2025-04-23,25000.0,7550.0,0.41,0.22,0.06,0.01,0.0,7550.0,25000.0,25000.0,7550.0,,,,,,,,,,,,0.01,,100.0,59.84,0.0,0.0,0.0,100.0,22.4,0.6524,77.6,0.5984,0.302
2025-04-24,25000.0,7812.5,0.41,0.21,0.06,0.01,0.0,7812.5,25000.0,25000.0,7812.5,,,,,,,,,,,,0.01,,100.0,59.84,0.0,0.0,0.0,100.0,22.94,0.6464,77.06,0.5984,0.3125
2025-04-25,25000.0,8662.5,0.41,0.18,0.06,0.01,0.0,8662.5,25000.0,25000.0,8662.5,,,,,,,,,,,,0.01,,100.0,61.37,0.0,0.0,0.0,100.0,24.18,0.6333,75.82,0.6137,0.3465
2025-04-28,25000.0,8500.0,0.41,0.17,0.06,0.01,0.0,8500.0,25000.0,25000.0,8500.0,,,,,,,,,,,,0.01,,100.0,61.37,0.0,0.0,0.0,100.0,22.34,0.653,77.66,0.6137,0.34
2025-04-29,25000.0,7600.0,0.41,0.16,0.06,0.01,0.0,7600.0,25000.0,25000.0,7600.0,,,,,,,,,,,,0.01,,100.0,61.37,0.0,0.0,0.0,100.0,22.34,0.653,77.66,0.6137,0.304
2025-04-30,25000.0,7450.0,0.41,0.15,0.06,0.01,0.0,7450.0,25000.0,25000.0,7450.0,,,,,,,,,,,,0.01,,100.0,62.09,0.0,0.0,0.0,100.0,22.0,0.6568,78.0,0.6209,0.298
2025-05-01,25000.0,7450.0,0.41,0.15,0.06,0.01,0.0,7450.0,25000.0,25000.0,7450.0,,,,,,,,,,,,0.01,,100.0,62.34,0.0,0.0,0.0,100.0,22.34,0.653,77.66,0.6234,
2025-05-02,25000.0,7600.0,0.41,0.15,0.06,0.01,0.0,7600.0,25000.0,25000.0,7600.0,,,,,,,,,,,,0.01,,100.0,62.58,0.0,0.0,0.0,100.0,22.69,0.6492,77.31,0.6258,0.304
2025-05-05,25000.0,7487.5,0.41,0.15,0.06,0.01,0.0,7487.5,25000.0,25000.0,7487.5,,,,,,,,,,,,0.01,,100.0,62.34,0.0,0.0,0.0,100.0,22.08,0.6559,77.92,0.6234,0.2995
2025-05-06,25000.0,7312.5,0.41,0.15,0.06,0.01,0.0,7312.5,25000.0,25000.0,7312.5,,,,,,,,,,,,0.01,,100.0,62.34,0.0,0.0,0.0,100.0,21.93,0.6575,78.07,0.6234,0.2925
2025-05-07,73300.0,20927.15,1.2,0.43,0.16,0.02,0.0,15474.1,54200.0,54200.0,15474.1,19100.0,,29200.0,,,,,19100.0,0.01,10100.0,,0.02,,100.0,78.21,0.0,0.0,0.0,100.0,27.46,0.5017,64.83,1.0576,0.2855
2025-05-08,73300.0,19058.0,1.2,0.43,0.16,0.02,0.0,14092.0,54200.0,54200.0,14092.0,,,,,,,,,,,,0.02,,100.0,91.55,0.0,0.0,0.0,100.0,28.34,0.4984,64.23,1.2381,0.26
2025-05-09,73300.0,18544.9,1.2,0.4,0.16,0.02,0.0,13712.6,54200.0,54200.0,13712.6,,,,,,,,,,,,0.01,,100.0,91.55,0.0,0.0,0.0,100.0,27.5,0.5015,64.81,1.2381,0.253
2025-05-12,66500.0,17356.5,1.09,0.35,0.15,0.02,0.0,12371.4,47400.0,47400.0,12371.4,,,,0.0,,6800.0,,,,,6800.0,0.01,0.0,100.0,85.1,0.0,0.0,0.0,100.0,29.49,0.476,61.75,1.1939,0.261
2025-05-13,66500.0,21213.5,1.09,0.34,0.15,0.02,0.0,15120.6,44100.0,47400.0,14067.9,,,,0.0,,3300.0,,,,,,0.01,,100.0,95.55,0.0,0.0,0.0,100.0,27.34,0.4814,63.04,1.4408,0.319
2025-05-14,66500.0,18620.0,1.09,0.28,0.15,0.02,0.0,13272.0,47400.0,47400.0,13272.0,,,,,,,,,,3300.0,,0.02,,100.0,96.04,0.0,0.0,0.0,100.0,31.49,0.4722,60.55,1.3474,0.28
2025-05-15,66500.0,19218.5,1.09,0.22,0.15,0.02,0.0,13698.6,47400.0,47400.0,13698.6,,,,,,,,,,,,0.01,,100.0,96.04,0.0,0.0,0.0,100.0,29.49,0.476,61.76,1.3474,0.289
2025-05-16,66500.0,17955.0,1.09,0.22,0.15,0.02,0.0,12798.0,47400.0,47400.0,12798.0,,,,,,,,,,,,0.01,,100.0,96.04,0.0,0.0,0.0,100.0,30.73,0.4735,61.01,1.3474,0.27
